fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,best_precision_t+0,best_precision_t+1,best_precision_t+2,best_precision_t+3,best_precision_t+4,best_precision_t+5,best_precision_t+6,best_precision_t+7,best_precision_t+8,best_precision_t+9,best_precision_t+10,best_precision_t+11,best_precision_t+12,best_precision_t+13,best_precision_t+14,best_precision_t+15
5,3.0,19.0,1,0.1330537454697375,0.019035242490859,0.1666666666666666,0.9999999999999968,0.0164875066467383,7.920489843083507e-09,1.5037388871336853e-08,0.0004663035983941,0.9999999999999968,0.9999999999999952,8.079946104855002e-05,0.999999999999994,0.1916167664670658,0.0713548830811554,0.0595200907988904,0.1680746998666075,0.2245322245322245,0.042241028084338,0.202055720854747,0.0429666119321292,0.258360274846916,0.0658893032510802,0.113224965830338,0.1339588088751508,0.2599665382051696,0.055425719182808,0.1052642728734864,0.1500269373135723,0.2503033254573056,0.2149675809039685,0.2663873913279313,0.2748725517984532,0.3828933615505124,0.2439714426912159,0.3531851524384407,0.3855616090630853,0.4796496961235922,0.667051745864004,0.0616621983914209,3.7744697334174655e-06,0.1886792452830188,0.3020833333333333,0.6387493354563647,0.4568300110001138,0.9131797375455332,0.315976165585298,0.8337484969689886,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,0.0,1,0.1109944065772506,0.0111689359045829,0.1666666666666666,1.0,0.0164882157044233,7.920493595989646e-09,1.5037389124681932e-08,0.0004663033518833,1.0,0.999999999999998,8.021595969801808e-05,0.999999999999996,0.1704590818363273,0.0797799174690509,0.0488280043791932,0.5313472654513118,0.0383130383130384,0.4765435173557255,0.1744657830673518,0.1245210727969348,0.0860421915608053,0.0816772909866685,0.0728925566072611,0.1026618769289645,0.1311682392883915,0.0687661450939476,0.0404999727661085,0.0780113978327799,0.1141448003612075,0.1544458437363647,0.145505746272645,0.1630434705844933,0.1789748657002703,0.1824124803736177,0.1960337410876889,0.2260567007306678,0.2653813754902963,0.6855560752413898,0.0643431635388739,5.986338627841363e-06,0.1949685534591194,0.3645833333333333,0.7418207625257967,0.5445437372751583,0.9230660876496974,0.3459961656768703,0.8571348004654274,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0263227079055256,0.0644366887740919,0.0681918488544769,0.071389634995323
5,4.0,1.0,1,0.1072361201042269,0.0109672599935076,0.1666666666666666,0.9999999999999994,0.016488215704424,7.920491344647097e-09,1.5037389408839318e-08,0.0004663035152033,0.9999999999999996,0.9999999999999976,5.123313723809306e-05,0.9999999999999956,0.1704590818363273,0.0572558459422283,0.0682767353913706,0.6691863050244555,0.0457380457380457,0.5221290700039052,0.0494995942656207,0.075807334428024,0.0619677382650783,0.0,0.0009581184573412,0.0108006153514792,0.0438205665454357,0.0,0.0009637352794789,0.0077475667467051,0.0261775306670366,0.1136560720332373,0.1221364949258483,0.1238232134187398,0.1472927762003145,0.1223270581686532,0.1611292891931413,0.169806925352287,0.1925669096426742,0.5742770330625306,0.0616621983914209,5.986338627841363e-06,0.2044025157232704,0.2019296448087432,0.6897635105446478,0.471584523088322,0.898155876530085,0.3147193016717435,0.9446825587863044,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,2.0,1,0.1581554550733898,0.027661202149008,0.3333333333333333,0.9999999999999968,0.0164882157044234,7.920491286329856e-09,1.5037389161004912e-08,0.0004663035103995,0.9999999999999972,0.9999999999999952,0.0002370096067425,0.9999999999999936,0.1704590818363273,1.0,0.0,0.5055580257892398,0.0154440154440154,0.6452948573431443,0.2645388152556127,0.0561029009304872,0.266876217260853,0.0,0.0,0.0016124374854587,0.0058577629714217,0.0,0.0,0.0021991833597711,0.0052101049088937,0.2644113984753838,0.2905627779946024,0.2894242024039204,0.3092193944748806,0.3452382524972416,0.4631598765969983,0.4889452380010234,0.5310552463951057,0.6411440789492249,0.0589812332439679,5.6878765210266215e-06,0.2075471698113206,0.282244121715076,0.6784520666345104,0.5218622983043391,0.942996531895032,0.3036926972654787,0.9349011205535238,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,3.0,1,0.18386267960453,0.0337168442745717,0.3333333333333333,0.9999999999999944,0.0164882157044218,7.920490969208849e-09,1.5037388880848106e-08,0.0004663035220696,0.9999999999999948,0.9999999999999926,0.0001629092786441,0.999999999999991,0.1704590818363273,0.1382393397524071,0.0269949122487197,0.5055580257892398,0.0849420849420849,0.2806078705994245,0.3051122531782526,0.0492610837438423,0.3283502402562733,0.0,0.0062292331157067,0.0086212610938946,0.0142961216039877,0.0,0.008943111201993,0.0132180629476523,0.0185705326958742,0.4063902349693027,0.4531618009624477,0.4565026114372126,0.4981518236764769,0.4445034420931731,0.6010043926342659,0.6363341114327578,0.6938296113356072,0.7510947566015826,0.0616621983914209,5.6878765210266215e-06,0.2044025157232704,0.3061412315930388,0.7309896528384885,0.6093152901418382,0.9715197876890052,0.34702332744895,0.9283671457688536,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,4.0,1,0.1780586151224117,0.034936723711006,0.3333333333333333,0.9999999999999952,0.016488215704424,7.920490012650882e-09,1.5037389904444016e-08,0.0004663036234243,0.9999999999999954,0.9999999999999932,0.0001357114603299,0.9999999999999925,0.1704590818363273,0.1294704264099036,0.0290549023277824,0.5055580257892398,0.1773091773091774,0.1476567257286359,0.251555315120368,0.0413245758073345,0.3134772328579055,0.0,0.0004255355261608,0.0035033207458529,0.0122332167169966,0.0,0.00058338303866,0.0038143452865878,0.0134372098750387,0.3477636971249124,0.3844213268738387,0.3865733131715083,0.421360184192822,0.407982486279365,0.54866832006424,0.5806648832337074,0.6344105771968327,0.7439680651631722,0.0616621983914209,7.728311280325126e-06,0.2012578616352201,0.3155864197530863,0.779563492783854,0.6776436261477023,0.9668416256426936,0.2759020030546784,0.8824366129169434,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,5.0,1,0.1132100937789072,0.0122991305254611,0.0,0.9999999999999994,0.0164882157044232,7.920492400443348e-09,1.50373887932855e-08,0.0004663034215383,0.9999999999999996,0.9999999999999976,0.00030843619552,0.9999999999999952,0.1704590818363273,0.0445323246217331,0.0871654721397717,0.5055580257892398,0.092961092961093,0.2620461379517866,0.1628347308628618,0.0695128626163109,0.1522019527099533,0.007189545158443,0.0146735826046355,0.0194715923360474,0.0315673864898695,0.0061672378122037,0.0146247744446362,0.0208280950476412,0.0324445399865649,0.220117947113687,0.2457143439279273,0.245130356532193,0.2636792650476764,0.2627077323984053,0.3556631839770818,0.3745723676284112,0.4095892765292959,0.6744397951475418,0.0589812332439679,6.978144435763486e-06,0.1981132075471697,0.3435846560846559,0.7582790871134881,0.6188915299581641,0.953474172974696,0.3402961226558461,0.8936670611749642,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,6.0,1,0.1874892523784348,0.0378481480129492,0.5,0.9999999999999905,0.0164882157044228,7.920491975379223e-09,1.5037388652823697e-08,0.000466303445502,0.9999999999999912,0.9999999999999886,0.0001302249220253,0.9999999999999885,0.1788423153692614,0.1961829436038514,0.0186227422477361,0.3766118274788796,0.3350163350163351,0.0500706271236066,0.2534487422234245,0.2463054187192118,0.0446952940279155,0.078932574354459,0.1386477612920908,0.1717279910653656,0.2714480410065911,0.072811923416252,0.1473961585687872,0.2082344304644715,0.3107399358305733,0.3971284204504238,0.4670653657284603,0.4837376684960423,0.5726247349838816,0.4158857779186434,0.5832772669508756,0.6279154173670394,0.7177203220896035,0.706354329391546,0.0589812332439679,6.630644069740919e-06,0.2044025157232704,0.2700892857142857,0.793356578918097,0.6278491256448797,0.9752310246746156,0.4003677855335326,0.8277838229522914,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,7.0,1,0.1484135512402181,0.0212143524321453,0.3333333333333333,0.9999999999999956,0.0164882157044232,7.920491104007124e-09,1.5037388374815622e-08,0.0004663034949789,0.9999999999999966,0.9999999999999936,0.0003882149047524,0.9999999999999934,0.1704590818363273,0.0488308115543327,0.0797754803212495,0.5749221876389508,0.0383130383130384,0.5066651093244788,0.1506626994860698,0.0985221674876847,0.1001852956879494,0.0044347113808216,0.0103286165430454,0.021207283938826,0.0543299968916177,0.0043163891052543,0.0097893416461423,0.0234948150532771,0.0604566844921754,0.3302396610282423,0.3676797671478513,0.3737374687310039,0.4205807370318127,0.3457428570242049,0.466092397981976,0.496438885944517,0.554654995628314,0.7103034985269019,0.0616621983914209,5.837107574433993e-06,0.1918238993710691,0.3540839947089945,0.798109871583123,0.6842416575267274,0.9729482802656668,0.3666545793565278,0.8908056745031241,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,8.0,1,0.1428446520703798,0.0222819336949135,0.3333333333333333,0.9999999999999952,0.0164882157044228,7.920490056628482e-09,1.503738868579054e-08,0.0004663035772883,0.9999999999999952,0.9999999999999932,0.0002770504418464,0.9999999999999925,0.1704590818363273,0.0177097661623108,0.197980977362635,0.4962205424633172,0.1069201069201069,0.2308329635089693,0.1606708141736544,0.0689655172413793,0.1516841845231929,0.0002591649866813,0.0046338162218803,0.0138328321470727,0.0569599727748167,0.0002887003817842,0.0039179856724317,0.0125691493552511,0.0407538640249422,0.1431473628547573,0.1581725363299587,0.1597505005341746,0.1951415906492667,0.1607459584636926,0.2155623500408338,0.2286643864615403,0.2638770551956785,0.8207319359402987,0.0643431635388739,4.634480169910191e-06,0.2044025157232704,0.3276892430278885,0.7423381535657654,0.6090518638520734,0.928018604230789,0.3165110964594615,0.764945590930846,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,9.0,1,0.1705354587892839,0.0318052803723529,0.3333333333333333,0.9999999999999972,0.0164882157044234,7.92049165773343e-09,1.5037388780128778e-08,0.0004663034716326,0.9999999999999972,0.9999999999999952,5.277915436556976e-05,0.9999999999999936,0.1704590818363273,1.0,0.0,0.5055580257892398,0.0383130383130384,0.4587164527211572,0.2558831484987828,0.0840175150519979,0.187403398052014,0.0,0.0023875110399757,0.012575038072697,0.0432228119930358,0.0,0.0028990175620041,0.0137868196051309,0.0480036097112671,0.3231527256123835,0.3580185407095824,0.3637410100797689,0.4085288950550748,0.3855248311919775,0.5192000816029162,0.5519997194808623,0.612640104311259,0.6047988474744417,0.0616621983914209,5.40417139792864e-06,0.1855345911949685,0.1557017543859647,0.7444631858925979,0.6233859771961576,0.9704404431753884,0.3774599999748969,0.8862611715086182,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,10.0,1,0.1510556260075126,0.0230545388420642,0.0,0.9999999999999988,0.0164882157044222,7.920492441211957e-09,1.503738906997649e-08,0.0004663034285583,0.9999999999999988,0.9999999999999966,0.0001339174478597,0.9999999999999952,0.1704590818363273,0.107806052269601,0.0355238019004446,0.5055580257892398,0.0231660231660231,0.5684451091787589,0.2028671896131999,0.0621237000547344,0.1991301774058553,0.0,0.0,0.000953425433206,0.0097536996915987,0.0,0.0,0.0005945417860921,0.0073584130046202,0.2790748272745285,0.3070304508779991,0.3058883439623463,0.3309213410807325,0.33596689506181,0.4505592484129378,0.4747117077902125,0.5172695784692329,0.6508501062607583,0.0616621983914209,5.40417139792864e-06,0.1886792452830188,0.297316384180791,0.7328646451154581,0.569226457491057,0.9540903243720262,0.2997935044067699,0.9184602384981784,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,11.0,1,0.1793558585728603,0.0357177299774194,0.3333333333333333,0.9999999999999956,0.0164882157044229,7.920489207905876e-09,1.5037389118671486e-08,0.0004663036503899,0.999999999999996,0.9999999999999936,1.6502615527131166e-05,0.9999999999999925,0.1704590818363273,0.0400618982118293,0.0963644426505499,0.1089373054690974,0.1232551232551233,0.0714604489479907,0.2253178252637274,0.0842911877394636,0.167095265517571,0.0126761303017599,0.0215876187917396,0.0418124908044008,0.1214918399543492,0.0137768665409098,0.0223931526711265,0.0563031452402784,0.1465742704268961,0.3646647916013613,0.4070874108975809,0.4186632930442033,0.4952199735506992,0.3957056540252135,0.5338259845198514,0.5747867034073868,0.658218186670355,0.7898837812706245,0.0589812332439679,6.978144435763486e-06,0.2012578616352201,0.4479166666666668,0.7661159914921207,0.5729170059723856,0.9463804961625336,0.3335525386357619,0.8513914240865623,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,12.0,1,0.1587792269512995,0.0265543394316204,0.1666666666666666,0.9999999999999984,0.0164882157044233,7.920488904887447e-09,1.50373893715164e-08,0.000466303679969,0.9999999999999986,0.9999999999999964,0.0001269743797438,0.9999999999999952,0.1704590818363273,0.2044360385144429,0.0170244139906374,0.5055580257892398,0.1075141075141075,0.2333215502484366,0.2172031376791993,0.0637657361795293,0.2060892802627414,0.0773617395345473,0.0987816255385474,0.0700335041076868,0.0557082050330627,0.0572635585758935,0.0981081823799303,0.0306032451016205,0.0365898496945941,0.3555894675471734,0.3986872815087974,0.3775593616704051,0.3919419008994274,0.3794884725005332,0.5223869260868585,0.5115385779168165,0.5563213543578864,0.6687684487789054,0.0616621983914209,7.343720108946413e-06,0.2044025157232704,0.3020833333333333,0.7775122293196071,0.6750987085715963,0.9619793968951952,0.3057692892255183,0.8882685093224093,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,13.0,1,0.1897030742602559,0.0387952635319326,0.3333333333333333,0.9999999999999944,0.0164882157044245,7.920491344647082e-09,1.503738962608145e-08,0.000466303522894,0.999999999999995,0.9999999999999926,8.379290361441214e-05,0.9999999999999925,0.2207584830339322,0.0890646492434663,0.052730330037719,0.3917296576256113,0.1909711909711911,0.1088607913304627,0.3205301595888559,0.0859332238642584,0.2248605408987977,0.0659118161823632,0.1059863394515617,0.1471166649785084,0.3114976541984561,0.0493985204164362,0.1100631184649538,0.1663311083941216,0.3354477556521256,0.3884387300599933,0.4470755609896495,0.4689368443489855,0.5949396998581622,0.3883949625128671,0.5444289907821106,0.5887583879892611,0.7078330386373776,0.7623815766264419,0.0616621983914209,5.986338627841363e-06,0.1981132075471697,0.2500000000000001,0.7639682637777068,0.6098996645837476,0.958820454713041,0.3781288907618693,0.858634400736825,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,14.0,1,0.1534286871202547,0.0237532121619205,0.0,0.9999999999999964,0.0164882157044236,7.920491634007918e-09,1.50373889786867e-08,0.000466303480277,0.9999999999999968,0.9999999999999948,0.0005326786848357,0.999999999999993,0.1704590818363273,0.1184662998624484,0.0320557709140927,0.5055580257892398,0.1675081675081675,0.1563019022350257,0.2850960238030837,0.104816639299398,0.1677737053357227,0.2825940765442088,0.1872113696195601,0.128220153509037,0.0994452035994484,0.3034979145174958,0.0386435052295289,0.0586649354003578,0.0776694227135259,0.4774619301750137,0.432323975800171,0.3869992964933374,0.3873855767548282,0.505751162736122,0.5158506436263939,0.549242710862782,0.6024716884822425,0.7041053085759124,0.0589812332439679,5.986338627841363e-06,0.1918238993710691,0.3541666666666666,0.7007484020682526,0.5139076251567971,0.9419917430400904,0.3631934772157715,0.8640887342792054,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,15.0,1,0.1591776660172978,0.0267028262838988,0.1666666666666666,0.9999999999999984,0.0164882157044237,7.920492037293073e-09,1.5037388841455075e-08,0.0004663034479651,0.9999999999999988,0.9999999999999964,8.839705793669913e-05,0.9999999999999948,0.1704590818363273,0.107462173314993,0.0356466720335025,0.5055580257892398,0.0692010692010693,0.3245758526801676,0.2783337841493103,0.0210727969348659,0.4714808865138967,0.0,0.0,0.0014857666850716,0.0030295155171347,0.0,0.0,0.0016679225670826,0.0056896826199968,0.3418750589079092,0.3775578620112246,0.3786358267580784,0.4083527075211732,0.4270690961155668,0.5743755256110219,0.6076548821731612,0.6621401465798423,0.6328197747109516,0.0589812332439679,5.6878765210266215e-06,0.1949685534591194,0.282244121715076,0.7719307599541076,0.6484820251752854,0.9799341802761568,0.3146928540311098,0.9277073261252412,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,16.0,1,0.1568013249308629,0.0263111350650029,0.3333333333333333,0.9999999999999972,0.0164882157044229,7.920491958133804e-09,1.5037389229553303e-08,0.0004663034670931,0.9999999999999976,0.9999999999999952,2.404514306786321e-05,0.999999999999994,0.1704590818363273,0.0357634112792297,0.1071373987467522,0.5055580257892398,0.0231660231660231,0.5684451091787589,0.141736543143089,0.0634920634920634,0.1483047886331807,0.0,0.0020076052296418,0.0054151412237425,0.0178579543150559,0.0,0.0018653418805485,0.0055665815640947,0.0136506865057245,0.1982359224836031,0.2178471943188479,0.2160897931922503,0.2325331299637624,0.2274886901221045,0.3045347314571623,0.3201219573895649,0.3483983716130697,0.7318930397547396,0.0616621983914209,5.40417139792864e-06,0.1949685534591194,0.3805220883534136,0.7479165740190583,0.561998593327047,0.9462175133593718,0.3589399478072119,0.8844327696221782,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,17.0,1,0.1060037320968398,0.0104226175749891,0.0,0.9999999999999994,0.0164882157044236,7.920488621013591e-09,1.5037388692404752e-08,0.0004663036752522,0.9999999999999996,0.9999999999999974,0.0003281633259138,0.999999999999996,0.1704590818363273,0.2099381017881705,0.0164728222562209,0.5055580257892398,0.0151470151470152,0.6486399120474853,0.1890722207195022,0.0963327859879584,0.1254565294614387,0.0,0.0033541434304789,0.0080578331085797,0.0197888574156051,0.0,0.0036815905528458,0.0079415170041109,0.0170138435119191,0.1366389014251238,0.1500359886063165,0.1476759095692851,0.1550867474448822,0.2011797477627703,0.2703390789487812,0.2837404518377093,0.3091419236710613,0.6894684862016647,0.0589812332439679,6.30032530609225e-06,0.2044025157232704,0.240391156462585,0.7621858617886004,0.6392120575298508,0.949640361281439,0.3206395191012338,0.902145443593094,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,18.0,1,0.1674712307849548,0.0313645493148163,0.3333333333333333,0.999999999999996,0.016488215704422,7.920492909179811e-09,1.5037388371023465e-08,0.0004663033719573,0.9999999999999964,0.999999999999994,3.184308747939606e-05,0.9999999999999925,0.190818363273453,0.0400618982118293,0.1041799112251443,0.2859048465984882,0.0617760617760617,0.231082599873067,0.1517446578306735,0.1119321291735085,0.0863604541325894,0.0958290472701969,0.0955784899223663,0.1121939369760155,0.1871681229934997,0.0674587152449231,0.0708094801671241,0.1063889305400408,0.1781590695026408,0.2621897563257833,0.2750027889516875,0.2808674570426299,0.3467849288236961,0.2448191951384315,0.3139482025474507,0.3426434922982739,0.4151123977177487,0.7030916075299778,0.0589812332439679,5.986338627841363e-06,0.1949685534591194,0.3333333333333333,0.823839517148129,0.4898990574306756,0.9222090420580532,0.3934545656437508,0.8433663696686439,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,4.0,19.0,1,0.1201831039534657,0.0143835940198135,0.3333333333333333,0.9999999999999988,0.0164882157044228,7.920490834788958e-09,1.5037388951974485e-08,0.0004663035337383,0.9999999999999988,0.999999999999997,6.361702884271702e-05,0.9999999999999956,0.1704590818363273,0.0220082530949104,0.1651154897372228,0.5055580257892398,0.0383130383130384,0.4587164527211572,0.2180146064376522,0.0478927203065135,0.2550412747956795,0.0,0.0004388680381832,0.0042677378760947,0.0133389186908724,0.0,0.0004760680436123,0.0035402501659487,0.0095619714455105,0.1948172978053315,0.2127579452631238,0.211274853157781,0.2245736789527878,0.2603551982215835,0.3481244292279421,0.3664465006858789,0.3979500634451918,0.4853539367696788,0.0616621983914209,5.6878765210266215e-06,0.1981132075471697,0.0978223593964334,0.6850331701526362,0.5732509385448896,0.9446111450037292,0.2816394116067706,0.8967074723382242,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,5.0,0.0,1,0.1831125479921551,0.0360696605795326,0.3333333333333333,0.9999999999999968,0.0164874222366538,7.920490556785133e-09,1.503738893937874e-08,0.0004663035522175,0.9999999999999968,0.9999999999999948,3.221337953848594e-05,0.9999999999999944,0.1704590818363273,1.0,0.0,0.5055580257892398,0.0463320463320463,0.415241417676855,0.3335136597241006,0.0703338806787083,0.2747697462059448,0.0,0.0,7.359497809825326e-05,0.0052013281173512,0.0,0.0,0.0001631309001163,0.0080331589397621,0.3781495786502891,0.4182957367131276,0.4197061641212949,0.4568578215361693,0.477625407005552,0.6430862058236024,0.6807982361101066,0.7435422236038403,0.7002816185197174,0.0616621983914209,6.630644069740919e-06,0.2075471698113206,0.3185688405797101,0.7733982724795831,0.6192212472993157,0.9575026193700208,0.3290886872786717,0.8906444023971132,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,5.0,1.0,1,0.1462582230301856,0.0206052003859284,0.1666666666666666,0.999999999999998,0.016487422236654,7.920489324309011e-09,1.5037389347107798e-08,0.0004663036505527,0.9999999999999986,0.999999999999996,1.6227569476344596e-05,0.9999999999999952,0.1704590818363273,1.0,0.0,0.5055580257892398,0.0311850311850312,0.5049704582594966,0.2788747633216121,0.0347564313081555,0.3753895852326717,0.0,0.0,0.0002529661371641,0.00062032593346,0.0,0.0,0.000180984505041,0.0009504740248074,0.2998490690392366,0.330360834410244,0.329406761673143,0.3519537410988449,0.3993905615150214,0.5367578492772119,0.566874244538336,0.6160980376150402,0.5598027778745085,0.0643431635388739,5.837107574433993e-06,0.2012578616352201,0.2515135327635326,0.6481796242373652,0.464846132600476,0.9357031305094484,0.3802203485101095,0.9234057207403428,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,5.0,2.0,1,0.1098465892967079,0.0138941656530044,0.1666666666666666,0.9999999999999972,0.0164874222366529,7.920491538571986e-09,1.503738898782603e-08,0.0004663034870973,0.9999999999999976,0.9999999999999952,8.711135922862441e-05,0.9999999999999944,0.1704590818363273,0.0802957359009628,0.0485036731573528,0.2209871053801691,0.021978021978022,0.3349623288967946,0.0,0.1171319102353585,0.0036855921979985,0.0,0.0076733390434596,0.0194644756898516,0.0703541946331249,0.0,0.0055498550684379,0.0196999118150281,0.0352067543998886,0.0253832488262031,0.0301112342493304,0.0319178726318855,0.0642237010032422,0.047981347289554,0.0653050485366052,0.0741642431352007,0.0853880464425187,0.7254429018992135,0.0616621983914209,4.634480169910191e-06,0.1981132075471697,0.3486445783132529,0.7738122308624058,0.5066749832166488,0.9208382734539192,0.332062472876394,0.8554965309671277,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,5.0,3.0,1,0.159657223316339,0.0259631300763351,0.3333333333333333,0.9999999999999974,0.0164874222366523,7.920489959926395e-09,1.503738875703044e-08,0.0004663035863933,0.9999999999999972,0.9999999999999956,0.0003117406858344,0.999999999999994,0.1704590818363273,0.1205295735900962,0.0314528625676169,0.5055580257892398,0.0692010692010693,0.3245758526801676,0.2502028671896132,0.0623973727422003,0.2355104704277155,0.0,0.0036696470284084,0.009703603903029,0.0171304730837327,0.0,0.0037807666127654,0.0119498962640079,0.0167477007621193,0.2788031624246984,0.3092390119370596,0.3113800449880967,0.3355378993043283,0.3373543889585901,0.4544813141029413,0.4821150157478283,0.5240431908696057,0.6457293542468878,0.0616621983914209,5.40417139792864e-06,0.2044025157232704,0.2735323886639674,0.7779539201466357,0.6243196358060104,0.9500020544694407,0.3805531835014219,0.863475740496583,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
