fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,optimal_budget
5,5,6,1,0.12549898456378794,0.01857932155410915,0.09090909090909091,1.0,0.0003263438639377209,1.1636608301889399e-08,2.4394856943314638e-08,0.00014202589112999295,1.0,1.0,1.55544070448065e-05,0.4361493123772101,0.01694915254237288,0.48366036646948496,0.0,0.0,1.8931400290310707e-09,9.283195219074068e-08,0.0,0.0,1.1759051544810881e-08,3.7018882447168854e-07,0.4863490220241864,0.5391851873779583,0.5387502253770606,0.45144962449770254,0.7313999715427801,0.8058760560922945,0.7875582103457709,0.7783181999988134,0.8778999542418825,0.08620689655172412,0.0005232614239486668,0.6018735362997657,0.621370929794843,0.5453710703081185,0.881033134579541,0.9502123179694786,0.07325293535647821,0.8773109030506241,1.0,0.1623529411764706,0.002805049088359159,0.7771277336676417,0.44600938967136144,0.019646365422397012,0.3424980168627996,0.013089672966870946,0.0028533135944258563,0.002205637384332653,0.00218458039170754,0.0024213010034175395,False
5,5,7,1,0.15243121370859708,0.02908442835839134,0.6363636363636364,1.0,0.0003263438639377209,1.1636608301889206e-08,2.4394856943314628e-08,0.00014202589112999558,1.0,1.0,0.0003806547509793337,0.2259332023575638,0.4851694915254237,0.008332131005626896,0.00703678698395138,0.004400416292725724,0.004477244151839053,0.03564602377580614,0.0017614319573151628,0.0004101105152646302,0.001023522758684094,0.010029490152179965,0.17577752399826618,0.1870967109095214,0.18386342597008865,0.08721101810251353,0.274330246511218,0.2987815333985525,0.2922705602498381,0.2827533002426036,0.8917172482912635,0.08620689655172412,0.00044942026621191424,0.5971896955503513,0.6832164885262232,0.555761936603884,0.8666316086153425,0.960509588261915,0.12742249721679816,0.8916371164800148,1.0,0.44941176470588234,0.051893408134642466,0.39995441249097735,0.06572769953051644,0.025540275049116067,0.054497428055053525,0.02243044092968284,0.03728670533626993,0.024615064242234447,0.020134751643794333,0.029565194025848573,True
5,5,8,1,0.1357979573834875,0.02124698370099956,0.36363636363636365,1.0,0.0003263438639377209,1.1636608301889239e-08,2.4394856943314645e-08,0.0001420258911299953,1.0,1.0,6.376645514008259e-05,0.47740667976424345,0.04025423728813558,0.3274659741259078,0.0,0.0,7.0279720605503805e-09,2.1125526371967042e-07,0.0,0.0,6.310627293363451e-08,1.0633699318942766e-06,0.5653585996916103,0.6278052308627728,0.6281019607146938,0.5517675757432824,0.7406661337793324,0.8160872815096195,0.797551147580481,0.7885914424942646,0.8863797665806153,0.08620689655172412,0.0005232614239486668,0.6042154566744731,0.6378242353852112,0.5098517633370669,0.8652079156182819,0.9374633146852853,0.07453766443567324,0.884099087185307,1.0,0.1623529411764706,0.007012622720897728,0.5821145006268281,0.44600938967136144,0.023575638506876384,0.3063431552605969,0.0006313918072015042,1.000000000000003e-12,9.999999999999994e-13,0.0020963363041419597,4.048789821627315e-06,False
5,5,9,1,0.16677206283656165,0.031549547299804956,0.36363636363636365,1.0,0.0003263438639377209,1.1636608301889738e-08,2.4394856943314565e-08,0.00014202589112998772,1.0,1.0,5.825096572330816e-05,0.5343811394891944,0.025423728813559154,0.4790026534849731,0.0,0.0,0.0,5.876073813650444e-10,0.0,0.0,0.0,2.5755426948076862e-08,0.6227323078627776,0.6921576886675215,0.6929857414059166,0.6246144906351883,0.7469466933977964,0.8230084003475889,0.804324309733194,0.7955545679278577,0.8833158463546303,0.08620689655172412,0.0006092349152400713,0.6065573770491803,0.6282744019970298,0.5081696116952463,0.8674847946786166,0.9479990837226409,0.07901900216583381,0.9053123610831908,1.0,0.24235294117647055,0.9523141654978963,0.011658152604961752,0.44600938967136144,0.02946954813359544,0.2644363838580438,0.0006313918072015042,1.000000000000003e-12,9.999999999999994e-13,0.0020963363041419597,4.048789821627315e-06,False
5,5,10,1,0.12320132575944534,0.01669277100796926,0.4545454545454545,1.0,0.0003263438639377209,1.163660830188909e-08,2.439485694331464e-08,0.00014202589112999735,1.0,1.0,1.4407470028649909e-05,0.2573673870333988,0.29237288135593203,0.026192023193143545,0.1261993586836289,0.29003925788031826,0.4014966093720417,0.34942988813275433,0.10921574536840244,0.3411261675771221,0.41886768704879906,0.2889882639099032,0.5615741097041657,0.6808831647916153,0.7307256290347044,0.6532762885319259,0.6997782391427344,0.8148083238619913,0.8264902437151264,0.7792932615324173,0.8901761205711071,0.08333333333333343,0.00047279695916003914,0.6018735362997657,0.655844155844156,0.5031233942418021,0.8345215926979483,0.9451605403613008,0.1205746689175115,0.9154979252933968,1.0,0.08,0.6521739130434785,0.005441364998193881,0.3169014084507042,0.6699410609037326,0.011191436118448493,0.017775612931638776,0.0018103042057548157,0.006142608182219305,0.015836869539118018,0.02719727157393914,False
5,5,11,1,0.12206682153236516,0.017497920546973234,0.36363636363636365,1.0,0.0003263438639377209,1.1636608301888878e-08,2.4394856943314638e-08,0.0001420258911300003,1.0,1.0,1.289998924703752e-05,0.3948919449901767,0.019067796610169493,0.41918554321165774,0.0,0.0,0.0,3.4331520704555056e-08,0.0,0.0,0.0,9.484768959733028e-08,0.5020717724085737,0.5568204015368079,0.5565310436075247,0.4714126593414893,0.7253409411472315,0.799199060417072,0.781023950586807,0.7716006428747378,0.8723704860929379,0.08620689655172412,0.0004973895958790068,0.6018735362997657,0.6677777575393286,0.5083759642702002,0.8503877999106471,0.9241295669910443,0.08028631632564111,0.8697012283500947,1.0,0.1764705882352941,0.9915848527349228,0.007644846488532734,0.44600938967136144,0.01571709233791764,0.38829417489225637,0.0009137379008015898,1.000000000000003e-12,9.999999999999994e-13,0.0020963363041419597,3.747265169958172e-05,False
5,5,12,1,0.15752109626460709,0.027372934195331544,0.36363636363636365,1.0,0.0003263438639377209,1.1636608301889376e-08,2.4394856943314645e-08,0.0001420258911299933,1.0,1.0,2.7952536812218696e-05,0.5481335952848723,0.26271186440677974,0.07171216809075703,0.29287348964322957,0.17666784692068777,0.11100358944319254,0.061194334438157465,0.11489950150929916,0.2034721465831093,0.18612077212519135,0.13963477893166001,0.7033537313709924,0.7360575967754355,0.7205302680039831,0.6421333833256262,0.7419339762180965,0.8181052974157966,0.7995127070677407,0.7887429239088675,0.8218907974409829,0.08620689655172412,0.0003315282342319424,0.5995316159250584,0.611064474182345,0.49531182908281535,0.842518930284031,0.9276734438171907,0.12530927715966195,0.904931029981501,1.0,0.21647058823529414,0.6115007012622723,0.017478556248048525,0.45070422535211263,0.6110019646365421,0.017572115447670563,0.02225054027155362,0.008106611845644702,0.010757078117847367,0.06236992425825288,0.09122752568833258,True
5,5,13,1,0.14304260193636836,0.023996426723467856,0.5454545454545454,1.0,0.0003263438639377209,1.163660830188922e-08,2.4394856943314628e-08,0.00014202589112999537,1.0,1.0,4.4855986332198604e-06,0.23182711198428285,0.4491525423728814,0.010563284599702514,0.0,4.3806718463080527e-05,0.0003793113962511062,0.010788303441349206,0.0,1.504113831514899e-05,8.755849678468083e-05,0.00170867690974897,0.24914350372057048,0.2731608750661365,0.2707957968155128,0.16052325647164378,0.3014976677332802,0.3321473428787837,0.32405955925327445,0.3041130677458076,0.865575441617802,0.08620689655172412,0.0004271993966306777,0.6018735362997657,0.643851643851644,0.5925198688618316,0.8872437356339551,0.9705144569356297,0.13408522268062312,0.9379884230865213,1.0,0.4517647058823529,0.01823281907433391,0.8877977434183033,0.11032863849765254,0.00982318271119858,0.13770332267482277,0.003099887432508312,0.00023255814053465114,0.001880692399296989,0.006191987590582201,0.012408303625167079,False
5,5,14,1,0.18196166971623565,0.037127493421040166,0.4545454545454545,1.0,0.0003263438639377209,1.1636608301888895e-08,2.4394856943314697e-08,0.0001420258911300005,1.0,1.0,1.2462573423338577e-05,0.5559921414538309,0.03389830508474577,0.42127959730037357,0.0,0.0,0.0,1.6645988423176517e-08,0.0,0.0,0.0,2.3315495843410513e-07,0.6501049213512868,0.7228598170582783,0.7239413615468895,0.6593693132311454,0.746777295454822,0.8228217253750615,0.8041416253783894,0.7953667601238003,0.8483761641999857,0.08620689655172412,0.0005232614239486668,0.6042154566744731,0.5699896007158578,0.4656466585845598,0.8227364858580339,0.8974742228585806,0.0860654136300643,0.9041852492640795,1.0,0.16941176470588235,0.9957924263674615,0.00723344063140925,0.44600938967136144,0.005893909626719212,0.5829278465174474,0.0019426111669381063,0.0004540816310203778,0.0005113567510023153,0.008194777572138176,0.0009645158564012139,False
5,5,15,1,0.15577442514679457,0.027783574312534056,0.36363636363636365,1.0,0.0003263438639377209,1.1636608301888876e-08,2.439485694331467e-08,0.00014202589113000057,1.0,1.0,2.0993030181448826e-05,0.4479371316306482,0.008474576271186435,0.6315226278074351,0.0,0.0,1.4266987928911953e-10,3.757561774198539e-08,0.0,0.0,1.1410571758997373e-09,1.752014324989342e-07,0.554259454762162,0.6153560223575423,0.615549963121696,0.537674997670331,0.7402511505439576,0.8156299738073965,0.7971036144865391,0.7881313371323986,0.8436958402473526,0.08620689655172412,0.0004973895958790068,0.6042154566744731,0.5862657397927108,0.4880976058980284,0.8354322545836577,0.9226257184664142,0.08479499930644989,0.8976659971476035,1.0,0.1623529411764706,0.09256661991584864,0.09324571094917256,0.44600938967136144,0.03143418467583497,0.25289683810951474,0.0006283709091809666,1.000000000000003e-12,9.999999999999994e-13,0.0020963363041419597,4.048789821627315e-06,False
5,5,16,1,0.16633598991895038,0.032218326195583916,0.4545454545454545,1.0,0.0003263438639377209,1.1636608301889143e-08,2.4394856943314638e-08,0.00014202589112999659,1.0,1.0,1.6984621915219988e-05,0.5363457760314341,0.03389830508474577,0.4073192367089351,0.0,0.0,1.3704894629349985e-09,4.0117131530304895e-08,0.0,0.0,1.820090385113175e-08,2.3298489806482477e-07,0.5994536702218112,0.6660475139151225,0.6666599887140614,0.5950577790261469,0.7423049596590757,0.8178932525309115,0.7993185105876784,0.7904083604374991,0.8672049810441965,0.08620689655172412,0.0005232614239486668,0.6088992974238876,0.5546118286959537,0.5456967779020019,0.879441902317956,0.9619409729192674,0.07835348854026421,0.9076340842748776,1.0,0.1623529411764706,0.0967741935483872,0.08944949083950997,0.44600938967136144,0.037328094302554016,0.2236041450555562,0.0006283709091809666,1.000000000000003e-12,9.999999999999994e-13,0.0020963363041419597,4.048789821627315e-06,False
5,5,17,1,0.14920503949938255,0.02521705597841268,0.5454545454545454,1.0,0.0003263438639377209,1.1636608301889285e-08,2.4394856943314608e-08,0.0001420258911299944,1.0,1.0,2.026942049593173e-05,0.5324165029469548,0.021186440677966097,0.5241873982315477,0.0,0.0,0.0,3.065124636376734e-09,0.0,0.0,0.0,1.5057421191738425e-07,0.6281170394323812,0.6981974013193344,0.6990753208718938,0.6314514478781093,0.7471258187713707,0.8232057948590206,0.8045174844714819,0.7957531615346316,0.8616520292536113,0.08620689655172412,0.00047279695916003914,0.6042154566744731,0.5649350649350651,0.5576475186980616,0.8966389283361071,0.9707635072356646,0.07692482332376714,0.8995228769959729,1.0,0.17411764705882352,0.9929873772791024,0.007507327607620131,0.44600938967136144,0.02750491159135575,0.27707493396357574,0.0007058902890258504,1.000000000000003e-12,9.999999999999994e-13,0.0020963363041419597,4.048789821627315e-06,False
5,5,18,1,0.14216928539042997,0.02400932504177085,0.4545454545454545,1.0,0.0003263438639377209,1.1636608301889111e-08,2.4394856943314615e-08,0.00014202589112999688,1.0,1.0,1.2895370279257933e-05,0.4361493123772101,0.16101694915254222,0.09446274193735626,0.001465472112541477,0.0016349964317560225,0.0030366665533272273,0.02215519167803025,0.0031853494250506887,0.0061995168331606424,0.011078203127102728,0.10358684623183669,0.5750370274264927,0.6386107130145342,0.6394622111282019,0.5721239167827976,0.7300290216918852,0.8044212443568493,0.7864421768551741,0.7825136590824531,0.8751629028583695,0.08333333333333343,0.00047279695916003914,0.6018735362997657,0.6536796536796539,0.6101051552728565,0.9149260899631602,0.9768690793557144,0.08102391844632066,0.8854267120870856,1.0,0.18823529411764706,0.015427769985974867,0.4407299066722385,0.45305164319248814,0.5127701375245579,0.021140993212721327,0.010658504586349421,0.014716004604714329,0.01713465715200753,0.044011830077838,0.05949978865294581,False
5,5,19,1,0.13689240697731334,0.02198790465723064,0.2727272727272727,1.0,0.0003263438639377209,1.1636608301889154e-08,2.4394856943314628e-08,0.00014202589112999634,1.0,1.0,1.495294225946868e-05,0.09823182711198426,0.23728813559322037,0.009925655092649617,0.0,9.078849016118184e-06,4.2723403660723964e-05,0.0013345415650302362,0.0,3.2816305480465096e-06,2.2374877526676225e-05,0.0004766313618179473,0.4582062848677605,0.5076236683150228,0.5069447957555271,0.41650783444163675,0.5511875873524031,0.6072855602268695,0.593224972701479,0.5788173638091543,0.884584879882479,0.08620689655172412,0.0004271993966306777,0.6018735362997657,0.6949806949806951,0.5452502124111474,0.8668581829291924,0.9422917475789736,0.08581482911819112,0.8953720687849623,1.0,0.20705882352941177,0.019635343618513434,0.4107814458838278,0.5727699530516431,0.04322200392927323,0.25473520712186654,0.0014273276790197464,0.0004450539582031379,0.0013214500451499626,0.003388932252540405,0.0004066257228459109,False
6,1,0,2,0.4085891337711502,0.2050840610267767,0.4545454545454545,0.5858912591673323,0.00040667453194470366,1.3452347355133608e-05,5.8202626582875364e-05,0.0003102886251505338,0.7306730712928569,0.8460734155566333,2.1872574017797535e-05,0.3595284872298624,0.19915254237288138,0.06182025544310928,0.0037818394917822316,0.00600630196542676,0.007753711218007182,0.01217216131728955,0.002663445993166665,0.0054192093160999235,0.006533976918280754,0.01094908961461863,0.529584262259275,0.5882165927144811,0.5888995191732087,0.5100774036399229,0.6321954187634803,0.6969349696508021,0.6815201755634674,0.6709145435901209,0.6615315651371584,0.5229885057471265,4.361537789208006e-05,0.6861826697892272,0.6666666666666667,0.5934199286062407,0.90074663109572,0.9457924139171647,0.034446176816593385,0.8493148082132441,0.9955475862430607,0.18352941176470589,0.23281907433380095,0.04222092857539693,0.49061032863849763,0.2573673870333989,0.045358107822218455,0.0025627057697027583,0.005044710702860033,0.00688107258175784,0.020587573788029973,0.047702706681866325,True
6,1,1,2,0.3365108797168979,0.13398773772693587,0.6363636363636364,0.49558231688001586,0.0003858694290002071,2.0088648490993037e-05,3.365340678146591e-05,0.00010640482156563195,0.8295511063803922,0.8675018680867146,5.420796604644305e-05,0.3084479371316306,0.2796610169491526,0.03474357124624041,0.02316783134802856,0.03131727003637054,0.049556399398013144,0.11296083015975147,0.015028033498861497,0.025651585258485883,0.036399931870559045,0.08453003413529171,0.48576168485119103,0.5399205214437384,0.5482404392738858,0.49973620951069214,0.6031733351957179,0.6651826559821338,0.6561133668607155,0.6665906285245022,0.6730711150599346,0.5028735632183909,0.00025728259674479324,0.7236533957845432,0.6883116883116884,0.5371737286390139,0.8886501143289225,0.941960564041574,0.04786036227704725,0.8669652616800342,0.9954940877864554,0.1811764705882353,0.13464235624123433,0.07205076294532192,0.4154929577464788,0.4243614931237722,0.023508780023428363,0.10308234935508664,0.13799674488452804,0.1352622360230732,0.07131186609601196,0.08713415724781576,True
6,1,2,2,0.2572095153301923,0.0762674281718394,0.4545454545454545,0.5392427076115132,0.00038482385736501135,2.141587918268656e-05,2.9937668818610816e-05,8.50788359607562e-05,0.7238432513958167,0.8452185961311115,8.428570986125932e-06,0.24950884086444003,0.2817796610169492,0.026550401577453968,0.0057453463257350346,0.008696956583699548,0.011306131800964356,0.04238479884649268,0.0025049010423282042,0.005125697126821292,0.006048903308536532,0.023472095283865724,0.38042439378531834,0.42138205891923025,0.42161991379445485,0.34322178409541637,0.4689047323627604,0.5174965966902074,0.5065356735694018,0.5049358006710539,0.6380267752836136,0.5201149425287357,0.00027066520700332416,0.7236533957845432,0.7121212121212124,0.5658125639566725,0.8960578538980826,0.9374091735403274,0.033040821486712696,0.8260793109209013,0.9714158964086862,0.1764705882352941,0.06872370266479676,0.13184287505223566,0.4671361502347417,0.1532416502946956,0.07081230935304748,0.11594026056091401,0.1557958045865378,0.13985723779134981,0.08868476020263297,0.05218960978370843,True
6,1,3,2,0.43288190722658454,0.23740140926362407,0.4545454545454545,0.38975029510993325,0.0004005691259901434,1.973269375000524e-05,4.272233748484508e-05,0.00014407028398373783,0.7161867570274563,0.5706637581962699,9.742196664281512e-06,0.33791748526522586,0.23940677966101698,0.046815441145670926,0.005227562205437073,0.006194281612398971,0.008510842555723501,0.030735317879606233,0.0024542911836748804,0.004690961596610394,0.0060485454867352986,0.02276195166314791,0.45184377689315747,0.5003865453646803,0.500837668640411,0.422733056967904,0.5846543514360208,0.644512691555921,0.6305474401983536,0.6256148776723487,0.6514287912881799,0.5201149425287357,0.0001472882723907502,0.6744730679156908,0.6753246753246754,0.5884965921012553,0.9004393055430999,0.9435132639849526,0.03917755731295053,0.8454174616801615,0.9902911824640009,0.20705882352941177,0.07433380084151484,0.14187212703719182,0.5234741784037557,0.16502946954813358,0.07377899453528536,0.07252922441480272,0.1091744505144076,0.09615184947724288,0.044114856497615325,0.028572169658655593,True
6,1,4,2,0.5031180627414495,0.3318347309682061,0.4545454545454545,0.3583010487358423,0.00037324754626319315,1.1984777164743678e-05,2.1497181459599392e-05,0.00011551563856274018,0.7878928863422213,0.8388645751507606,3.434381386787473e-05,0.21414538310412568,0.201271186440678,0.03478833134155271,0.0036319693859544807,0.006615976814096455,0.009193806997723193,0.02521298962907801,0.0018930513873178627,0.004498235471766096,0.005684859893190788,0.016634494180587454,0.4809358819484023,0.5341073451890475,0.53485797021334,0.45632427348520643,0.564663787301977,0.6229119796495421,0.6094084261967154,0.6015480936374323,0.6417326637026747,0.5258620689655176,4.588404126454761e-05,0.6627634660421545,0.7489177489177491,0.6070322877087546,0.9018762046990012,0.9734827870283416,0.03484962082274734,0.8248936325417762,0.9846251447687061,0.16941176470588235,0.07293127629733531,0.12052809394632652,0.4577464788732393,0.1552062868369353,0.06861968515902088,0.10219423472381112,0.14548701433319614,0.11374179466980103,0.08700556970409683,0.07523230773563733,True
6,1,5,2,0.28605406998971133,0.0908773444415984,0.8181818181818182,0.40206725952797717,0.0003866255715391698,7.814491994147613e-06,4.37587351964888e-05,0.00040819072021038266,0.7192229617056851,0.7779863429192407,1.8533562757142397e-05,0.3398821218074656,0.21610169491525424,0.053096706728651445,0.0035290099864639466,0.004504188365141436,0.0044222950876327705,0.01505851733686638,0.002620204548354927,0.004145323007592683,0.003786193059865815,0.013911826006191803,0.5545584807697194,0.6157591385473367,0.6159428092122353,0.542811532637892,0.6489378237179199,0.714976504478304,0.6985978226995205,0.6900652213503499,0.6130115306550189,0.5316091954022989,4.14588849683291e-05,0.6861826697892272,0.6536796536796539,0.6041811261469572,0.9102038137852411,0.9587629978527079,0.03580526142397816,0.8272094250952732,0.9921387920233087,0.1623529411764706,0.08134642356241245,0.10508213057314604,0.45305164319248814,0.2671905697445974,0.040471554026399015,0.02012943256644416,0.03896618068393303,0.020635229284249816,0.04965717660654386,0.02946844819067734,True
6,1,6,2,0.2798980187484769,0.09756980364626854,0.6363636363636364,0.48486601029704735,0.00038441986693082514,2.5908287378414597e-05,3.980954237320448e-05,9.573948216613646e-05,0.7075111500613738,0.6446894520373438,0.0006206366203890412,0.2455795677799607,0.2139830508474575,0.03754418554321167,0.004672001348546194,0.006973997378120777,0.008156325450969946,0.025808452226106476,0.0024278959521434945,0.004728234810982657,0.0053285310264885935,0.017286126459716954,0.4692584905577353,0.5206149002122513,0.5206294070591493,0.44160384861256724,0.5630842411820651,0.6208324130619209,0.6070518438683941,0.5997956349340091,0.6407187653191889,0.528735632183908,8.870496889654403e-05,0.6978922716627635,0.6709956709956711,0.6106958973856669,0.9216952664014735,0.9713013425938961,0.03206631093653815,0.8273463233717789,0.9852198731876434,0.1623529411764706,0.08555399719495091,0.10031710134952436,0.45305164319248814,0.194499017681729,0.054938108066280376,0.027457120534239945,0.035911920232109054,0.043789623140556636,0.056109556885571274,0.028176019144976024,True
6,1,7,2,0.3144921391399922,0.11917581861816384,0.6363636363636364,0.34241218980653987,0.0003632552021794898,1.0988474275508092e-05,1.7415753996213432e-05,9.945986096059623e-05,0.5688611676599103,0.5853470649989896,0.0002862286654905782,0.38113948919449897,0.30720338983050854,0.039597969360990574,0.008478081173829434,0.011815052608727106,0.021039758789636438,0.0985319722752785,0.003923177567458752,0.007587448748430924,0.011574325609977155,0.045169206946704094,0.3140165223237576,0.3469049714589415,0.3515078911292133,0.30825310578717613,0.4567649594505158,0.5043088475342581,0.49671756566938824,0.5107466397364793,0.6482030374993412,0.485632183908046,0.0003151363484866483,0.6814988290398126,0.6916141157044545,0.613724009995124,0.8969698119968741,0.9419432161636154,0.04704256098197991,0.8198793905516909,0.9867876513242057,0.2776470588235292,0.060308555399719604,0.22348516506477223,0.25117370892018775,0.17878192534381152,0.03388214732577307,0.31121058504033755,0.36190024103343815,0.36525655292287035,0.29116003303039195,0.19898375406904648,True
6,1,8,2,0.3364142911885317,0.1357512058633894,0.7272727272727273,0.43241734671995086,0.00038463384219834833,3.969557386693426e-05,4.0044669494124064e-05,5.515498744377969e-05,0.6438665322599384,0.6764650950367823,0.00011391841862572621,0.2986247544204322,0.22245762711864409,0.04453038323573749,0.0015457039983000766,0.0025199749269768563,0.0035621310856999255,0.014806442623055981,0.0009156376045624341,0.0019119269430432433,0.0025832335747900496,0.010261665317721103,0.5036802972627139,0.5588915116237938,0.5590785162451825,0.4801920663890703,0.6005866898092154,0.6619078735695457,0.6470522563581503,0.6374602182993334,0.6470085475412021,0.528735632183908,0.0001996642450109794,0.648711943793911,0.7034632034632037,0.6088342312099333,0.9198691946932964,0.9755604682104824,0.03429500127711914,0.85918637576034,0.9907980670276892,0.16705882352941176,0.07713884992987377,0.1131391289109365,0.46478873239436613,0.1394891944990178,0.0768803002919505,0.007771626785062904,0.014141471793055648,0.01937196004136532,0.02992248712449962,0.019728973961708137,True
6,1,9,2,0.2577907703489431,0.07631616474479846,0.6363636363636364,0.43652578058346897,0.0003850852660168641,2.5006932049960507e-05,3.273477486497356e-05,7.824300346260571e-05,0.6381519032277542,0.7080420509640685,3.4336215023307138e-06,0.27504911591355596,0.21822033898305085,0.04159452700428028,0.0022585359226605225,0.003932974580304945,0.005542593081504073,0.013279404670111654,0.0015216748466396113,0.0034879275888750013,0.004403952363472447,0.011850859486645604,0.3957977714710488,0.4382942485694695,0.43799117151794636,0.3440007117256132,0.5755394776096069,0.634641315633037,0.6206393975917586,0.6107864711764053,0.6300826635588698,0.5114942528735633,5.342293299538353e-05,0.6721311475409835,0.6774891774891777,0.5970324292429736,0.9066547580524011,0.9633869071776007,0.03659274556855237,0.8322359064997387,0.98265071131744,0.1811764705882353,0.115007012622721,0.08384473440794078,0.4718309859154929,0.23772102161100206,0.04715304810232171,0.03415674004993525,0.05767678967853365,0.05613223962974622,0.06063228419220919,0.04575639124042263,True
6,1,10,2,0.37730184945258854,0.15532467231854874,0.4545454545454545,0.5636943348204241,0.00040398480268275596,8.239592277915582e-06,5.601793768348494e-05,0.0005003868180146819,0.8652769974973155,0.8356559590255372,7.039556325497385e-05,0.38113948919449897,0.16313559322033902,0.08123376857596307,0.001441872070124984,0.0021303873945868273,0.002852440654793455,0.0075103630153316265,0.0014018915349467477,0.0028883537150892077,0.003467280732168951,0.010148139807622556,0.6282213334361871,0.6984057223120531,0.6994728028197963,0.6333612370318781,0.6976256041534674,0.7687492210611397,0.7513550513554776,0.7421665270419283,0.668281942018431,0.4971264367816092,3.940901640403448e-05,0.6112412177985947,0.7251082251082253,0.6069288588508233,0.9357418444392134,0.9796294188217141,0.029151663435245417,0.8715006839519199,0.9986523323068962,0.19999999999999998,0.10098176718092565,0.10371494919252885,0.4999999999999999,0.14931237721021623,0.07746654629082156,0.002406847316396463,0.011853373556886752,0.02286599080988998,0.011951518467960585,0.011061044799862243,True
6,1,11,2,0.6044826457508025,0.43816689829981553,0.4545454545454545,0.5979902420143828,0.0004179762364444245,1.0361030094083354e-05,6.582056378917771e-05,0.00046609505634082743,0.8664683756205163,0.8681299478761176,1.7144474071142745e-05,0.2966601178781925,0.19915254237288138,0.050332873013582864,0.0013642738469837865,0.002140830993787274,0.002685838822449799,0.01071135616889536,0.0008507222864247006,0.001788419403831155,0.002117947186141079,0.008573629687482638,0.544258241433344,0.6043115859530693,0.6046250680429882,0.5290675226473265,0.6306818655549169,0.6950279080874786,0.6792560407262038,0.6693793537534344,0.564597576200064,0.5258620689655176,0.00021004982416539158,0.6674473067915689,0.7056277056277058,0.6008114410140202,0.9062530853777047,0.9649471770577509,0.027673631541112062,0.8784076403958888,0.9978569234080119,0.1976470588235294,0.09256661991584864,0.11127775647006966,0.4835680751173709,0.1827111984282909,0.06208814124843598,0.0003320708279894127,0.00046341232960372107,0.0003948685286695255,0.005370758132298458,0.0048073303276359655,True
6,1,12,2,0.4786750349747049,0.2675263551228002,0.5454545454545454,0.5201586767484382,0.00039841819771000667,1.2873739621912701e-06,3.569890792033948e-05,0.0021099927746502443,0.8939521420115191,0.8914274530751228,1.4610123504217298e-05,0.2632612966601178,0.16313559322033902,0.05553401385081517,0.0008847621247460082,0.001686860047469872,0.002763774538394312,0.010380252438319353,0.0005296193861401706,0.0013343325870257764,0.0019060915845630587,0.007350158266131262,0.5533907420835746,0.6145952572477136,0.6151754916278074,0.5406079888773566,0.6227058414560473,0.6862718433417185,0.6707791095812901,0.6604223988985966,0.6191154429622597,0.49137931034482757,0.00016300923609797414,0.6065573770491803,0.7121212121212124,0.5856826771953416,0.9140557720543754,0.9745925775290709,0.03223792223647558,0.8978942915838241,0.9971572574599586,0.16470588235294098,0.08274894810659197,0.10477529157010977,0.44835680751173695,0.20039292730844807,0.05286357659141087,0.08496300232413993,0.10263729844788622,0.10286410305933746,0.12260221986798905,0.14715941431579524,True
6,1,13,2,0.3385887830897072,0.12674749527452142,0.6363636363636364,0.5563435839370364,0.00039460929437079003,7.311937685959562e-06,3.316132964696692e-05,0.0003263360298443881,0.7465376643448665,0.7849831205714228,1.2535298533240057e-05,0.35166994106090355,0.20762711864406785,0.05764422306907272,0.0024436228292200714,0.0032978987626316263,0.0047950317590092825,0.011318221233916998,0.002038251012828652,0.003687220773696139,0.005042741481885782,0.011243965430807737,0.5425325147103524,0.6023177333644596,0.6029782243474078,0.5266329266779934,0.6597029054444961,0.7269685301020861,0.7108009032032494,0.7011415654301023,0.6264623810249591,0.5057471264367817,4.588404126454761e-05,0.6604215456674473,0.683982683982684,0.6037815801829876,0.9185285937455918,0.9725968956509823,0.03657474966345704,0.8633852805969033,0.9970658124763427,0.17411764705882352,0.13183730715287528,0.07092882292826022,0.4624413145539905,0.20825147347740677,0.05250803079198185,0.0055224173853989315,0.02254515084726247,0.017475793830170318,0.012359020805171882,0.010832632190686338,True
