fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
8,4,5,2,0.4467905991120094,0.019239805081653634,0.0,0.8380880384370442,0.05608911451595392,1.515951544284781e-05,1.466286137287848e-05,4.1050091928773955e-05,0.0,0.0,0.46666666666666684,0.6521739130434778,0.27592592592592613,0.0,0.2523657062222868,0.22492185331009562,0.356804715511728,0.0,0.2776272843030394,0.22170943999620274,0.35123434309484347,0.5183546627948177,0.2665072437909905,0.25026121660196066,0.3810375074360206,0.4995029601051284,0.28928960343616783,0.22860863923680763,0.35853496999716433,0.483470044992496,0.5278884462151394,0.00018040802175443103,0.581081081081081,0.55,0.9181422013319249,0.738322476169845,0.8185582155901681,0.45493311338621795,0.45698318573054175,0.3683493254422877,0.3382481441679082,0.34426207819428156,0.3402839754714022,0.3289048087785336,0.35562912097988425,0.3613904649994243,0.3559814510911397,0.3745103775152364,0.347343551134735,0.3755196875250021,0.3675039612393421,0.3824838557587605,0.35511641902953317,0.337763625583359,0.35704926242197305,0.3439760873440623,0.3315965865228429,0.35280095266775674,0.343176749745945,False
8,4,6,2,0.4540773334881383,0.02451322305990319,0.0,0.9092671096802021,0.05611538374939887,4.241954590601188e-05,1.5356562895403927e-05,1.198568662432569e-05,0.0,0.0,0.5666666666666669,0.6956521739130435,0.32232142857142865,0.0,0.17200447792745654,0.2596036669890316,0.2831963522638028,0.0,0.2253031939616965,0.31564269943507606,0.2635582317089722,0.7225819157832056,0.20023223210856084,0.296795834177866,0.3267571186275732,0.678156883696106,0.24944915536733503,0.332501378858522,0.284927292146264,0.7507432050575815,0.5418326693227092,0.00010596535419832615,0.6013513513513512,0.40000000000000013,0.7549208537909431,0.8123297098932358,0.8938608017576135,0.3397935910636325,0.48903434435988,0.3231503206151665,0.35949021461055025,0.4042407539646195,0.4225700573675222,0.3970229595332428,0.39448810645152205,0.3959992416728669,0.3948185354137946,0.38124479085622787,0.38460359746259726,0.39868201977474366,0.4019529245524206,0.39643002010822265,0.403681537552088,0.4185332054060613,0.4000751935679213,0.4219555959732272,0.4090458654144556,0.4085196817900271,0.4050581809499518,False
8,4,7,2,0.40435043422762385,0.012887933982637143,0.0,0.6175486977850676,0.056092609052464056,9.736993843687758e-06,1.0699858088433381e-05,4.737226396391272e-05,0.0,0.0,0.7666666666666666,0.5652173913043477,0.517,0.0,0.13687670488167614,0.11256519495536699,0.22178623636104344,0.0,0.15285513389399386,0.10134012531759096,0.10726590075980402,0.6161364662973616,0.1598557142038221,0.14966411441964378,0.2600222556198256,0.5925321411372089,0.1735496834232052,0.11737872565695184,0.12515485463745135,0.8138317855673285,0.5318725099601594,0.0001400056671223876,0.6126126126126125,0.55,0.8332152424153305,0.9269347385641158,0.9533021973440217,0.24166668454362794,0.5671724117851917,0.24767038212963827,0.257699610462016,0.28299084708701555,0.2687604814049899,0.2787091520070188,0.27496009002110294,0.2996299870765349,0.3044647309881936,0.28424040853060895,0.2783263553405833,0.2788386527859493,0.28777556994830517,0.2908153298100167,0.28574317677766936,0.27399715508011346,0.29739297427622596,0.28956545466992734,0.29331999276611354,0.29049859541676504,0.2932246475500257,True
8,4,8,2,0.4538300873126371,0.044414478168568125,0.6666666666666667,0.8618171955174829,0.056098464248349494,6.656672318040261e-06,1.4201866355202164e-05,9.705612622397578e-05,0.0,0.0,0.49999999999999994,0.4347826086956521,0.3988636363636363,0.0,0.2612979385764451,0.21544796106090125,0.23163331540278653,0.0,0.31472817817747534,0.28879936713161114,0.2717846074198125,0.36354829285888624,0.2676421740995649,0.23038420883864208,0.2474676438543869,0.4029466006035358,0.3205831114223449,0.2890033677100555,0.272482143330408,0.721014692570094,0.5139442231075697,0.00017148802586801964,0.5990990990990991,0.25,0.7884302270610384,0.942988769523815,0.9724798231720466,0.20842841877331963,0.5148984545001384,0.30304775687952146,0.2943022821463962,0.2666263543693901,0.27187419124423623,0.28989377096814734,0.26880175603060497,0.2761373029450045,0.271143002028121,0.2996041036311073,0.27767379384780283,0.30317915756677416,0.2870005327975918,0.29055702440373987,0.2938353155730678,0.2883835390240398,0.2718887486071623,0.2726240275197851,0.2721386116442133,0.2668661934945537,0.2628216738690453,True
8,4,9,2,0.539058206034977,0.08711108348098436,0.3333333333333333,0.8985707448812583,0.05610157757753747,1.8101468832310466e-05,1.3288141283050767e-05,2.9853778966466716e-05,0.0,0.0,0.7000000000000002,0.5217391304347825,0.4968750000000002,0.0,0.29585365134379105,0.47161983651683514,0.29796041914819726,0.0,0.42164669259506304,0.47648275082861935,0.25725995042022687,0.2771526354338105,0.2982738796278162,0.47987501915290603,0.30565270645295595,0.2929568071708859,0.4225643904184926,0.47307805967061617,0.2495140707278546,0.7304325827869387,0.5458167330677292,0.00022672248762949676,0.6103603603603603,0.25,0.8218398067385597,0.6809013845666474,0.850818027660065,0.46409443387696064,0.6557333361863986,0.31566995134308057,0.2491278437565462,0.26170950081857497,0.28659726702433697,0.2687106566436567,0.28247373324824915,0.28039549687476395,0.2854006025515796,0.2955780624948205,0.30494933916229827,0.2990344756457574,0.28825964689115213,0.2910091655375124,0.26681910530401287,0.2913551222974075,0.260337989260234,0.2623845674692316,0.2697686665537404,0.279333787987962,0.26790484691098937,True
8,4,10,2,0.46505521123117677,0.033625231200504146,0.3333333333333333,0.8953688741154109,0.05609563191359055,3.952145518110538e-05,1.960856684703147e-05,1.842714634523759e-05,0.0,0.0,0.39999999999999997,0.9130434782608692,0.16363636363636375,0.0,0.31133834440870367,0.1782877364376685,0.32090048706685037,0.0,0.3499473200207972,0.2704399128267516,0.283656425647862,0.7412144841419588,0.3337388391426452,0.22164403047307601,0.36339342274605135,0.7537564121158997,0.3728415377723142,0.2936867841130004,0.3099206555719828,0.8192346879710692,0.5318725099601594,0.00028474374554707385,0.596846846846847,0.7,0.7139187097345734,0.7663742641734395,0.7566150544045025,0.4083021970174457,0.6217990345689706,0.4056250363995217,0.3628049956026861,0.3668141839629915,0.3836869052919271,0.38529000069652747,0.4159593251273583,0.3756425949998443,0.40302550580231705,0.38606263430028437,0.37393166913742226,0.37557049708988877,0.3905934994495581,0.38244013404363847,0.38681138556584416,0.3749362453449479,0.37166283993748706,0.3860556902780561,0.3851923936982199,0.38024344101611385,0.39007030011535454,False
8,4,11,2,0.4537890481238642,0.03056733028882628,0.0,0.8136755478165114,0.05610720575709566,1.867401773656388e-06,9.77557377196736e-06,0.00024599272897348645,0.0,0.0,0.7333333333333334,0.521739130434782,0.5208333333333337,0.0,0.15053189724651928,0.23201386143724,0.41361942964760967,0.0,0.1834407495214374,0.2630263562540316,0.4444279604068764,0.23271424208681601,0.14879352402433055,0.23794018916272752,0.4173293088147758,0.25900970898250897,0.17986095931760704,0.2535070189246964,0.43852197293269507,0.45940337644663787,0.5338645418326693,9.817281293030637e-05,0.5923423423423424,0.34999999999999987,0.7691493349217637,0.8525805535977806,0.9185918824936048,0.20643569285432056,0.5855388993686234,0.34971853326551816,0.37614566829561746,0.4167525719042758,0.4578076699739044,0.41951380500685126,0.36328718493254314,0.39521126445850574,0.36905425407283654,0.42019358691274405,0.40716461384424635,0.3977302490161529,0.4017771113562596,0.38910397755307174,0.40134616891750935,0.41567303344282436,0.43207775736504955,0.44454236503957195,0.4235238179635213,0.4274920148391871,0.4249293432426971,False
8,4,12,2,0.4848893185043044,0.04108817894567974,0.0,0.853676236654692,0.05609505539876053,2.6214157251806184e-05,1.4966831292889262e-05,2.201899683511218e-05,0.0,0.0,0.6000000000000001,0.5217391304347825,0.42500000000000004,0.0,0.3271865001808687,0.40666731206872075,0.43652758598084285,0.0,0.39278097771510545,0.40999170214687597,0.4096974290419455,0.4862966572585732,0.3384145564418494,0.42453857329478056,0.4556100498697273,0.4987257690178133,0.4024260493251779,0.4152850261574119,0.4165396964538938,0.6971594420109954,0.5398406374501992,0.00024456149723871685,0.6193693693693694,0.5999999999999999,0.865260466255735,0.8049765835316087,0.810580595683412,0.31513510881548973,0.45749496054662886,0.31389627991920704,0.2821374083812428,0.2845519050992779,0.30235484095373727,0.31916097714082986,0.3244319848484708,0.30676722725164657,0.3033812789597811,0.30414450397630083,0.30347337921048667,0.30627779858437565,0.3009741632496005,0.31603530735856233,0.3072687134378861,0.3091599505271686,0.2987991499354792,0.31160462448599247,0.3083535775916982,0.3093327498425729,0.3115661217893326,False
8,4,13,2,0.506114262246852,0.05458638951576971,0.0,0.8656696453484427,0.05610498755691514,4.303796115617654e-06,1.2608436250744505e-05,0.00013528847069884035,0.0,0.0,0.49999999999999994,0.34782608695652173,0.4537500000000001,0.0,0.20908133160022446,0.2563367629809663,0.357879945764235,0.0,0.2822961194826381,0.28981729311348525,0.3090473618974987,0.4666359770325954,0.2212677896889006,0.27732144223447647,0.3784052165372144,0.473724261396419,0.292392475659626,0.29451418750623465,0.3148564412088153,0.5275883942711084,0.5219123505976097,9.101180189413047e-05,0.5743243243243245,0.40000000000000013,0.8704463514414589,0.7651081481582089,0.7333273926237243,0.47033713394569027,0.5592727970663112,0.3488448853043925,0.35410232374578243,0.38647855120057273,0.3665458395197971,0.37774030179669943,0.38171693748467384,0.3804953295822259,0.3721249650210185,0.3710286253974322,0.37196150081644924,0.3847365686809063,0.38548395983443334,0.3888743317193111,0.3816496037307697,0.3895428731852475,0.3818491145761262,0.40070827875903825,0.39259999497809583,0.4049096857443846,0.39650090809585115,False
8,4,14,2,0.475095777858194,0.042278726260383676,0.0,0.7510529654942282,0.056096465494203995,3.2967285390992676e-05,1.1418759784585361e-05,1.123414718884439e-05,0.0,0.0,0.7333333333333336,0.6086956521739126,0.4692307692307697,0.0,0.3119334992059968,0.3597453316564809,0.4375055309916638,0.0,0.354900123941277,0.38370330978205414,0.35443690574428066,0.09905694022347866,0.30690352690875666,0.35921568918599056,0.4329735820588333,0.09931359664206951,0.34584283641603203,0.3686649809620793,0.33623812082904103,0.7716944827197243,0.5458167330677292,0.00016300906497748884,0.5945945945945947,0.5,0.9361302103049685,0.6467509886254952,0.6584332465355818,0.7471078003737449,0.4202423188665033,0.3866425719786058,0.3158435136163599,0.3792207788491991,0.3558186485240208,0.3634472758508311,0.3646766658269487,0.37538744364218696,0.38642328177321544,0.3556060379702354,0.3748168755923901,0.3686460071676551,0.3510996169308839,0.3672126951496456,0.3796600132577471,0.37096504467230573,0.38982292107191485,0.40917639846252873,0.3884755333909341,0.3813713037507509,0.380155683152655,False
8,4,15,2,0.44810888779361635,0.015710816754776147,0.0,0.8762229070974878,0.05608869716680018,1.9929726577818397e-05,1.1616398211799659e-05,2.2591597276279055e-05,0.0,0.0,0.6000000000000001,0.5217391304347825,0.42500000000000016,0.0,0.24590521114100272,0.35222837709369115,0.33778595455256566,0.0,0.341178320613559,0.3659793398482942,0.3414394651167991,0.3577278809481719,0.2519789479019235,0.3649989540611268,0.35099601857271234,0.36935915546900144,0.3452150157599064,0.36468711375983776,0.34030830633661735,0.7098630189784072,0.5318725099601594,0.0001851000074612198,0.596846846846847,0.44999999999999996,0.8122068585481879,0.754607601901407,0.846550329599993,0.3882260978423548,0.4234806749684633,0.3252123953309136,0.3248138457441591,0.31445376654309415,0.33600416034619235,0.30981910621781333,0.32102531376474014,0.3156565583268795,0.3469139759395962,0.3436204972823061,0.33414632794286325,0.3326531656951093,0.33259314116752736,0.3247820940277142,0.3228983735936612,0.31273438872002557,0.3235927661696472,0.31591987098694835,0.306182199448849,0.30071654851102886,0.3162400666982008,False
8,4,16,2,0.48903880030395486,0.062178015162684314,0.0,0.8066443740143797,0.05609058288961082,4.185074080680488e-05,1.8610051710683664e-05,1.595526679535652e-05,0.0,0.0,0.4333333333333334,0.7391304347826084,0.22672413793103458,0.0,0.3546887760815707,0.26604607939628866,0.3513789639080809,0.0,0.40509540731490734,0.3045499819458233,0.3767297406724168,0.33709385402885417,0.3598854158395536,0.2786304329215916,0.36283879537589137,0.3433611917267694,0.4079882090947335,0.30114973670115697,0.374353989554614,0.5809181486335797,0.5338645418326693,0.0003669140667546618,0.6148648648648648,0.55,0.7402433470449288,0.7347482214689034,0.7527853759516312,0.4213410644032269,0.5716783835465652,0.3349727601373801,0.31330302075552746,0.33267821867641223,0.36344569312617714,0.3576813075249856,0.40434119428296833,0.3485730021254467,0.37953151687588826,0.350681819543615,0.3312022940676249,0.3436102010417192,0.34592861937716646,0.35589522386802513,0.34266379577657224,0.3339592411589136,0.36244979812977407,0.33444987764736417,0.3472628774628457,0.32341080243773995,0.3489976059857522,False
8,4,17,2,0.48614919426243974,0.05667457228303764,0.3333333333333333,0.9002401416393229,0.05609494661926883,2.712837896194693e-05,1.643474062199459e-05,2.3693497791642696e-05,0.0,0.0,0.49999999999999994,0.4347826086956521,0.3988636363636363,0.0,0.3137231811925718,0.25350466284678985,0.3132447837648207,0.0,0.3625054189579813,0.34444838776481634,0.2628068745984997,0.4444657516149526,0.32341015267077033,0.27313623553137706,0.33357503007137723,0.45036304148161665,0.37037233561797406,0.3475510057778185,0.26703084310046477,0.63696006326377,0.5239043824701195,0.00014728810126757424,0.6036036036036035,0.55,0.8619202885946136,0.6830448951563177,0.7838662727569476,0.5474103887375656,0.5299479050113927,0.3619084331561606,0.31479292033288353,0.33137824094563406,0.2996951935727443,0.3326934802901716,0.3260823919629715,0.31348808030945147,0.34840832765159385,0.3472179205477816,0.35144217852573384,0.34146869764522847,0.35669995182142983,0.3610701871636145,0.33978578339119586,0.3408348435013736,0.35996033952569895,0.37530045563858994,0.37202747117308055,0.3682849702926748,0.38044259545260645,False
8,4,18,2,0.49136438663913024,0.05726455625994317,0.3333333333333333,0.8735605925622961,0.056100795426610055,9.589221420164382e-06,1.6492816302124634e-05,7.71965264360793e-05,0.0,0.0,0.46666666666666673,0.4782608695652174,0.35,0.0,0.31199067542129755,0.260677141675008,0.4242506588011783,0.0,0.3743232153085094,0.3273013292541582,0.4326534788197063,0.26028995358667917,0.31384114325493945,0.26843750583936987,0.4296393479690159,0.24998913692575364,0.37284410522937284,0.31868933401110827,0.42598513577025243,0.617386861911605,0.5298804780876494,0.00018040802175443103,0.5945945945945947,0.7,0.6014465765261103,0.6028590105239271,0.7413142879712578,0.5944348660125924,0.5285822536637351,0.35070944755256866,0.369580818296686,0.38894110015586686,0.36661924780810684,0.3731010178999689,0.4166138194868526,0.37181747464611736,0.3726999491683798,0.37577507293454654,0.39132882091347776,0.3711513579388335,0.33316260267899367,0.3458701325023384,0.37012895478083857,0.3729445986263288,0.368315882433635,0.3764750891547128,0.37763407456086434,0.38203550854281554,0.3818584890755162,False
8,4,19,2,0.5048132039564999,0.05690864738105957,0.3333333333333333,0.8046987724546941,0.056097812520500084,6.103397883435175e-06,1.0009554721720761e-05,7.335785370055377e-05,0.0,0.0,0.6000000000000001,0.6956521739130432,0.3428571428571431,0.0,0.32818223946675285,0.37474482353528016,0.35738050793261955,0.0,0.439821485850193,0.40590819345345786,0.4031550666298376,0.41432034413348084,0.33647091626633646,0.390006895135079,0.3742125554272161,0.4273947966394527,0.4459708447285044,0.4077674969576527,0.4059458429937313,0.7815500743939774,0.5219123505976097,0.00012337582199439717,0.5833333333333333,0.55,0.729172637424746,0.7271897549008823,0.8439034434498993,0.4147479352250319,0.5710765166093684,0.3412983001018764,0.33529101875901857,0.3584432780511507,0.43554311266940826,0.40790170987467633,0.39645721948456114,0.381095489402944,0.37719838923098026,0.3843624215456866,0.3959579488525922,0.40589210320762403,0.3927191811086071,0.4091829092261011,0.4059599261253657,0.40961028189539617,0.41230619417592684,0.41922016055303696,0.41337967230311057,0.4330805519345563,0.42875756853959685,False
8,5,0,2,0.41000816939060697,0.01771641348402637,0.3333333333333333,0.814911792611732,0.05609411891085267,1.385247822973306e-05,1.3322993383504423e-05,4.078783395704804e-05,0.0,0.0,0.6000000000000001,0.6521739130434783,0.36111111111111116,0.0,0.2859071764306189,0.18616337758190937,0.11609859233397746,0.0,0.3320757310999647,0.2820833585732223,0.08650281517325853,0.5216736752381621,0.29948052949515236,0.21302885178731246,0.1503117100400163,0.5507345189000947,0.345430204746164,0.2917793403442479,0.1006944057250645,0.68807755487081,0.5239043824701195,0.00012650320091285713,0.5900900900900901,0.5,0.8494605609318051,0.8419619223455488,0.9082593965719059,0.3439184206030852,0.3373664142010837,0.35357284505731007,0.3409683698605589,0.36522910191388513,0.3905437242480236,0.3922615182013118,0.36697882011299604,0.36847115608040043,0.3573476923202954,0.3675206761595797,0.3689412770240764,0.36731063064864844,0.36264834182890054,0.38500916489698717,0.4038984264303356,0.3876542797873377,0.3763501655092809,0.35389671517950844,0.36654004737012386,0.34648355754031457,0.35763894329723805,False
8,5,1,2,0.49646062312014844,0.05504381745691747,0.0,0.7394749343257501,0.05609441161568986,4.136326940923328e-06,6.936067300958432e-06,7.51284808417994e-05,0.0,0.0,0.6333333333333333,0.5652173913043477,0.42500000000000004,0.0,0.17776490112700505,0.30409291814737016,0.24827413742881976,0.0,0.2007660404970386,0.40720051903716636,0.28919825035122804,0.27129128153211557,0.17873964435625334,0.3124656070059218,0.2559620822834777,0.3168555997082638,0.20134425581282744,0.4037054909542684,0.28378909014261733,0.7869529767977186,0.5219123505976097,0.0001947280335323883,0.5878378378378378,0.7,0.8004992338180323,0.8529169349348837,0.9009380245397842,0.28129636073014497,0.5430779964212663,0.3217446385533224,0.3578144122884798,0.3391781190293938,0.3355714934130337,0.3380436869589748,0.3119328501983292,0.32957158406158904,0.34016994366715797,0.35748409914845264,0.35476131058972243,0.37370622194816133,0.37920945907079245,0.3525276271360061,0.36003291588622593,0.37228024454944003,0.3655018794540238,0.3367718145167335,0.3451814394265286,0.3734086611329277,0.3399627279374713,False
8,5,2,2,0.47614086553290264,0.03310789361750161,0.0,0.857285756280807,0.0560873506171957,2.9209220358365718e-05,1.3623625763986779e-05,1.6999216113404578e-05,0.0,0.0,0.6000000000000001,0.34782608695652173,0.5400000000000001,0.0,0.3277842678462892,0.2604056172329874,0.05249894418558387,0.0,0.38264476101948564,0.3577851876913749,0.10214172499402707,0.6028830428684415,0.34374094501687535,0.28994221620889515,0.09814378440090021,0.611058408471643,0.39751181703523825,0.36965865852350094,0.12190425904586022,0.5587966814493237,0.5318725099601594,0.00021004965305295727,0.5923423423423424,0.6499999999999999,0.8516395400131951,0.7775755065270324,0.8492370245051444,0.44716357300987125,0.5615085065573595,0.4175007031225285,0.3540348201952145,0.34127499433448866,0.3389406290233418,0.30934511899952377,0.3476289972508166,0.36083424521062313,0.4111495625173458,0.4373604126847276,0.42323255126629605,0.4163660558258334,0.46117432200966474,0.43450458659151786,0.42701232667618155,0.40882103706485073,0.39959317327187627,0.3863837420189764,0.3926818240866377,0.3891784923472852,0.39565048984447904,False
8,5,3,2,0.5048417192941026,0.08211298160649302,0.3333333333333333,0.6799123491388247,0.05608334184626527,1.5863664148562003e-05,1.697855776596364e-05,4.599841997383557e-05,0.0,0.0,0.6333333333333335,0.5217391304347825,0.44895833333333357,0.0,0.11246069709624007,0.17631816924010102,0.23937696946261822,0.0,0.047892921135463284,0.23325299652454023,0.22895923025502096,0.4783090118524198,0.12688130049399227,0.20029802601725233,0.26488378778697685,0.44129374354964224,0.05843272254080656,0.23594431271628702,0.23248796103035763,0.5841612446867916,0.5378486055776893,0.00017594802381122533,0.5833333333333333,0.7,0.7324322155658702,0.8851767211439601,0.9440270314529762,0.2286566050196691,0.5027459175935178,0.3254772786329929,0.34225407983909045,0.35458499593985293,0.35117604937396524,0.361501837674608,0.3456632211623705,0.35621092635281315,0.38831511486080145,0.4128655367254159,0.4076834356969056,0.38051326536408175,0.36987397448760717,0.3711252127598397,0.39068434033343835,0.3854162375221612,0.3722242806407805,0.38426663642642755,0.3828948010422544,0.3893623295396478,0.39526943879412846,True
8,5,4,2,0.4931850071648671,0.05670346804423077,0.0,0.9483285532900703,0.056082911572428604,5.328161909526701e-06,1.5111910630751647e-05,0.0001308043253137189,0.0,0.0,0.4333333333333334,0.4347826086956521,0.34659090909090906,0.0,0.38733017421549665,0.47632838911319975,0.3882641549239132,0.0,0.45136697747873344,0.5108765090275471,0.37859612091278283,0.7076299118339726,0.40482745332871173,0.5002187372069501,0.42392760557732556,0.7249447116108954,0.46821012210842955,0.5233076780641224,0.3993591925092184,0.6538080516385003,0.5338645418326693,0.0002572824256404434,0.5900900900900901,0.8500000000000001,0.8383424815055456,0.6920258790103624,0.7055583132798375,0.5465952547845845,0.586641225177268,0.3840139202040541,0.3860878597010394,0.36607343655888225,0.3513630782176437,0.36592414493124714,0.34923625357565397,0.3587073759045368,0.3866614463851119,0.35577749487233457,0.40207388698994895,0.3812090462711004,0.3706973271710946,0.35023938556317213,0.39907384893450737,0.3971472615639497,0.36598765965132685,0.3535131130141451,0.37221422326713394,0.36663801718580663,0.3750937219395226,False
8,5,5,2,0.4860539642861683,0.03525633847135787,0.3333333333333333,0.8417359361520824,0.05607956372692647,2.4021144379219198e-05,1.3819112164004146e-05,2.2227654046042168e-05,0.0,0.0,0.6333333333333333,0.6521739130434778,0.38240740740740753,0.0,0.15713639258939405,0.2772769297336375,0.22640999877433643,0.0,0.18355045855522145,0.315003870864341,0.198256803348269,0.5765955530707805,0.17695946357424275,0.30445983957096817,0.26095213483170787,0.5624854429562189,0.2012487799266719,0.32491798032416785,0.21190756814192924,0.5417242223781185,0.5278884462151394,0.0002995547623388662,0.596846846846847,0.7,0.7883167056372757,0.6853426869686796,0.7602610709709228,0.44899380204587075,0.5285847498894224,0.3625390526470362,0.35658394321136194,0.3465893650916346,0.34129349720851565,0.31727490450766527,0.33618849710355503,0.3499392671950207,0.3444628067588988,0.35302519447142716,0.36381282564680556,0.34974646444410445,0.3637574205877424,0.34819008291303905,0.3550334526933642,0.36563130582445635,0.3614383317963334,0.35002073539004946,0.3712259143701119,0.3725834724030216,0.3651790431377151,False
8,5,6,2,0.5370681090452873,0.1054977123486659,0.3333333333333333,0.8829719640219849,0.05608909813959335,6.376195446909278e-08,1.0648766550919403e-05,0.008014788420622527,0.0,0.0,0.5666666666666669,0.5217391304347825,0.40104166666666685,0.0,0.2361619105907078,0.20275890162873234,0.2754547839389385,0.0,0.34235229692153,0.30173371541900496,0.3443770336269072,0.7253828485610558,0.26148630105442433,0.243495830628898,0.31975090957983665,0.775960038833361,0.3667323998160066,0.32507940689231796,0.36968117522256744,0.5453982742607901,0.5358565737051794,0.00017148802586801964,0.5945945945945947,0.2999999999999998,0.7422508371232834,0.8038710262689133,0.8906841398133774,0.3079860493940877,0.5529872483363562,0.34412607840470116,0.3279173637573778,0.3424674473202714,0.3191227688361487,0.3579896701392052,0.33834064107729594,0.34846993312597774,0.39071209043068444,0.3960230152124393,0.3874398716783217,0.3921575796092293,0.38592082314320364,0.41208123576978545,0.39132806843866114,0.40358617002094244,0.3767699059807241,0.3889780812439421,0.3769394510172653,0.3799769322343415,0.3831139101312405,False
8,5,7,2,0.5366670874987151,0.14964107332960042,0.3333333333333333,0.8359328531551982,0.056083427065853834,1.3233807664124773e-06,6.462833666890733e-06,0.00022912377908150671,0.0,0.0,0.4333333333333334,0.4782608695652171,0.3250000000000001,0.0,0.3787816966066275,0.4226697211957877,0.32789456502375947,0.0,0.4034861090599733,0.4004252142772182,0.3346025352264146,0.5598767194917791,0.39162420723681857,0.4432477121276595,0.35638350394007334,0.5969844904580945,0.4171048772679048,0.41064268652563385,0.34847381873414385,0.6917171359120666,0.5059760956175299,0.0001511187170385862,0.5743243243243245,0.55,0.7506553332123524,0.6515245061870445,0.7214499991120316,0.5650195262934135,0.528443552952573,0.3790315167115958,0.38296757849953617,0.41165088507909714,0.40960522126267046,0.39727473567282684,0.39418264185243534,0.3995154117806814,0.39589328372254196,0.39673163806839584,0.4169376668538426,0.41623968699620584,0.4168450917715415,0.41951071732074097,0.424523352686347,0.40350917170490463,0.3959253212220084,0.4378403745449298,0.4128654065506072,0.4103189302826096,0.41586913104189416,False
8,5,8,2,0.5405904298122561,0.11011051686994347,0.3333333333333333,0.8345478417136114,0.05609387251970068,4.440210749575803e-06,9.318101130792303e-06,9.537988692441429e-05,0.0,0.0,0.7000000000000002,0.869565217391304,0.33515625000000016,0.0,0.21225844246782044,0.21557080467247758,0.33223840296503093,0.0,0.2831401269080689,0.31019076946928603,0.3455397716390256,0.3351800248725496,0.21711718127938823,0.2285419296950565,0.3438893242597445,0.41975158640622734,0.2901201689392134,0.3115021632397891,0.3477130326581531,0.5315689112427977,0.5378486055776893,0.00014728810126757424,0.5788288288288287,0.40000000000000013,0.8066818602930974,0.7017336786960886,0.8890562997299505,0.41880641384757183,0.5016639944434014,0.3798348544906041,0.3675005110259274,0.41353273727772655,0.37218416564779994,0.43005930835138445,0.3794174606914416,0.45321557351304564,0.43844603757728406,0.43314530929019995,0.4035789176476093,0.44012862041364287,0.4213322261190571,0.44566801900307795,0.4337269375516637,0.42991757154140614,0.41811900490364295,0.40932158045358347,0.4144081383400527,0.40514439036747196,0.40008689286925914,False
8,5,9,2,0.4598991156338013,0.018699170818281298,0.0,0.8593289844597507,0.056097256996517283,4.082765158048317e-06,2.0387568620615552e-05,0.00023440536358685672,0.0,0.0,0.6333333333333331,0.7826086956521736,0.3291666666666666,0.0,0.2344298608987152,0.2176754196530153,0.1525779350643619,0.0,0.2984689091137587,0.2837418409013577,0.16648410980282513,0.2984661678898588,0.23740061597757184,0.22809406851322123,0.16376551258048644,0.32039867878991846,0.2998171893409129,0.27862638386774785,0.1593927170472742,0.5455210465765137,0.5418326693227092,0.0001897919931680086,0.6036036036036035,0.7499999999999998,0.8012052503108422,0.9024387397137215,0.9238633922070354,0.3235952972879904,0.5978143316256683,0.34319096268392707,0.3381025204632638,0.36138046546098773,0.3360549283909938,0.3645577407465629,0.3646890610771283,0.3724848130707645,0.3777359850405768,0.3501944494566541,0.37591967342856314,0.35731133965891565,0.37622330533373033,0.3820785594087009,0.3650132410509126,0.3651445080155434,0.4005310799486139,0.4069745944309428,0.39731449753097087,0.3943464465544282,0.38959029138915613,True
