fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,optimal_budget
3,1,17,1,0.186591197648987,0.039345289975491936,0.42857142857142855,0.7744492696229188,4.950321201656974e-07,9.510358818522651e-08,1.4062067951850733e-07,0.0004859382087645797,0.0,0.9593173204849834,0.20560747663551404,0.20503597122302153,0.21959486508847303,0.2109150146892848,0.23842108418697938,0.2601247699241459,0.2703906086580101,0.20434941121890005,0.23288932632573744,0.2588153500949404,0.27785417504375753,0.2722545669032913,0.29161101498777264,0.2952278086840282,0.2958442915501398,0.2647877871915083,0.2602892332715616,0.2619018362292884,0.28283674256764046,0.8133370653086933,0.2389162561576356,2.9428004827258245e-06,0.25958702064896766,0.5842696629213484,0.7335720781507167,0.6920701897954551,0.9107273386772006,0.38025906530210146,0.7254251615248426,0.0,0.7567567567567568,0.5,0.7537993920972647,0.4801762114537445,0.3928571428571428,0.438006124003295,0.44016581764080376,0.44565130209396037,0.42778713016587777,0.4513460823669576,0.4756029686960555,0.4954811408510647,0.49758124764538286,0.5309201009436605,0.5491858326326762,0.5395358292663692,0.5334384987522031,True
3,1,18,1,0.2449151315067365,0.06255004568913558,0.2857142857142857,0.7312382987186665,5.449693268736001e-07,6.741708025639161e-09,1.3511077154479578e-07,0.00697141460229888,0.0,0.9479012244953887,0.20872274143302183,0.16906474820143885,0.28641871373162137,0.2470361740985389,0.27302898570365486,0.3093384550971987,0.3371280405986856,0.24862076323975835,0.27109770193218097,0.29881926139932324,0.33202194483968395,0.29296605513843066,0.3111003450084905,0.32922278055473686,0.3473936002245469,0.2931355480884892,0.28423142160698456,0.28822966880987433,0.3232511989771175,0.695414578647017,0.2635467980295567,3.0971847010525474e-06,0.265486725663717,0.42696629213483117,0.888609003812741,0.6838634715713532,0.8959977171617322,0.4003306616434887,0.7210344013351331,0.0,0.5135135135135136,0.5,0.507598784194529,0.20704845814977973,0.24999999999999997,0.2496991703434735,0.47519931767233997,0.50298972455681,0.5249663134347378,0.5031324880422641,0.5191295249775427,0.5467658542006856,0.5600717382072713,0.5845855563966883,0.5684686085536359,0.5653365843018167,0.5902891466006769,True
3,1,19,1,0.13971276230261137,0.013767786268653794,0.2857142857142857,0.8329633708037789,4.875422263583991e-07,1.83607666180979e-08,8.072691698480723e-08,0.0015082485266089277,0.0,0.9741122888958716,0.20560747663551404,0.15107913669064743,0.31707003916030035,0.1483903562625996,0.13728349663366157,0.17060555536458388,0.2231160073117009,0.16596191915825953,0.16192159172397436,0.17669882622745214,0.23462957260796702,0.1982885833950252,0.17900461850907556,0.1910583675377081,0.23195064778253072,0.22243119489683016,0.1842872739993735,0.17179787524161538,0.23190720074727145,0.8462536976041184,0.22906403940886702,3.0971847010525474e-06,0.2536873156342183,0.6853932584269664,0.7777036663026573,0.6697470980441089,0.9153739342173965,0.36566649984553706,0.7242491600225708,0.0,0.24324324324324326,0.625,0.223493652780261,0.19823788546255505,0.1666666666666666,0.3820554562194763,0.4329239260373123,0.4450344962726466,0.4543436219549426,0.4553809094372955,0.4821081437171316,0.5019055781766102,0.5221643464428087,0.5455566301415236,0.547286020966149,0.5796502690088684,0.5565594205771225,True
3,2,0,1,0.18514242030925743,0.029823110017392063,0.42857142857142855,0.809214920727348,6.856971872447973e-07,8.555907870465803e-08,2.2554062673920755e-07,0.0008899631045623972,0.0,0.9684685972697205,0.2180685358255452,0.15107913669064743,0.3424921358413044,0.15018719336844827,0.14866022626360453,0.17806713845079158,0.220043496947677,0.17642771887542474,0.17514669928659132,0.21290199069024063,0.24675292004095017,0.24421660968856984,0.23749621977163204,0.24717447817002647,0.27680546325167377,0.2864507445017833,0.2559183862364912,0.26932604573361396,0.30455130267409514,0.6782503790514358,0.268472906403941,3.0971847010525474e-06,0.26253687315634217,0.3707865168539324,0.8180686560357691,0.7032820456425561,0.9347390131598097,0.4013130130270052,0.783871833498569,0.0,0.2612612612612613,0.5,0.2522796352583587,0.17180616740088106,0.2261904761904758,0.22280595406479436,0.44251364031318163,0.45274466518398404,0.46837053192178524,0.5024053318214541,0.5289067707540307,0.5476661230530121,0.5664810703625976,0.5579425824637896,0.5822071186139233,0.6006843376301761,0.5870012954155226,True
3,2,1,1,0.1834392076686246,0.028348247640439885,0.42857142857142855,0.8048048063769841,6.57159656488786e-07,1.4816456219936917e-07,1.3505336605976523e-07,0.0002876721655457796,0.0,0.9665862305897062,0.15576323987538943,0.11510791366906474,0.2898604513064133,0.28403707995729016,0.25255683737668133,0.22915638197332644,0.23390199068862616,0.26199860009272424,0.25366884243936616,0.23834513204239804,0.25186537707286183,0.387614628774843,0.36028751875540577,0.32707088223213976,0.3238299547447461,0.3711410008575685,0.339076069750729,0.30766016570134036,0.3243853179449362,0.7182452656194016,0.2512315270935962,2.9428004827258245e-06,0.26253687315634217,0.7415730337078652,0.8702128756247314,0.7200116247009376,0.9467167999758965,0.4326450341870299,0.7161067998065123,0.0,0.8198198198198199,0.25,0.8643617021276596,0.36123348017621143,0.34523809523809523,0.3493464664883012,0.31590656438064807,0.3105397206757225,0.3015058251769094,0.29563806520869207,0.361225894043647,0.3209785437463078,0.37460334338303175,0.3906475229406114,0.39914817854425294,0.38708155631945507,0.3906859467349182,True
3,2,2,1,0.24990228880922713,0.058968285212356225,0.5714285714285714,0.7355798204694306,7.556468957514391e-07,2.2589859986652757e-07,2.1197895221200092e-07,0.0002968204453877252,0.0,0.962297591135061,0.1401869158878505,0.07553956834532373,0.35987989064670817,0.15479743375743665,0.16900079728999307,0.18683266581103586,0.22152301354616344,0.15396154065923406,0.1722229830300216,0.190536831247345,0.2432352706096894,0.280868620398392,0.2900771465852775,0.291004685113602,0.3136341957984964,0.28340807865363915,0.27019598706482173,0.26670015683796666,0.31869732604976597,0.6745546447870039,0.27093596059113306,3.2595992480920296e-06,0.25958702064896766,0.4719101123595504,0.7638435489945801,0.7926236981206536,0.9609679808059628,0.253395590544465,0.7516779869374624,0.0,0.6666666666666667,0.375,0.6823398052230012,0.4757709251101319,0.3928571428571428,0.4325349332421468,0.3265273112843641,0.34533994594218886,0.390272675029793,0.3841451323089309,0.4060585022528576,0.42795888688866307,0.43351058579847046,0.4653304105458975,0.461199267162617,0.4638316477301377,0.44752142522591903,True
3,2,3,1,0.1650138505425024,0.023277087994052363,0.42857142857142855,0.8049331971000789,6.490307056650209e-07,3.638394249891633e-08,1.2512425676678052e-07,0.0011716204280229682,0.0,0.9686806143882849,0.1651090342679128,0.09352517985611493,0.3712015726103694,0.22850549817124305,0.20156912713225605,0.19259865585834346,0.19554619202232293,0.23715021158844196,0.208778806275413,0.20651428795995364,0.22128273000890597,0.303880101304551,0.2748388102937006,0.24979160964251246,0.24312028790586482,0.3175079634330409,0.26272426795531645,0.2379841311599361,0.2552659985187181,0.7260715918785348,0.25862068965517243,3.2595992480920296e-06,0.265486725663717,0.5842696629213484,0.8008895771929367,0.7526483231986418,0.9350113273526368,0.37756200774293475,0.7571871071651599,0.0,0.5045045045045045,0.5,0.4984802431610942,0.2907488986784141,0.29761904761904756,0.3147949080622348,0.4026443303522778,0.3724397122632591,0.4062803954783963,0.4501039328474291,0.4438376900630845,0.4977943653175976,0.5157629198188528,0.5310781475655975,0.5350405930412031,0.56940714163435,0.5647760761425239,False
3,2,4,1,0.2872150020253268,0.10049187466340663,0.5714285714285714,0.7094321929469048,6.604175025009521e-07,5.672115887732949e-08,1.936926108359111e-07,0.0011622655382594854,0.0,0.940019492086538,0.33333333333333337,0.20863309352517984,0.4285035629453681,0.21365383895426443,0.21301076690100174,0.20049311057249408,0.23828816339410475,0.2452703928394997,0.22572416685466656,0.21246408640211956,0.24654949918589897,0.312711902696412,0.308994449013681,0.2829213964118916,0.30872215028206584,0.34396088168747707,0.2999145806541593,0.26774226186411565,0.30319672715609236,0.7051207118181448,0.2512315270935962,3.430461823139807e-06,0.26253687315634217,0.4494382022471912,0.7506703863979487,0.7480238835480684,0.9346539269266909,0.36201666743793876,0.7845333852775764,0.0,0.7567567567567564,0.5,0.7537993920972644,0.2599118942731277,0.33333333333333326,0.22456213875355785,0.34431875909250054,0.38443522502963573,0.36971676282320615,0.409660394804533,0.4015643796430534,0.43200459332911195,0.447253391495375,0.4870498966553179,0.4900987358946608,0.49746752252743237,0.49448171736992014,True
3,2,5,1,0.18342181833030996,0.03198175174699852,0.5714285714285714,0.7657412670532582,6.513017792464107e-07,1.370760667805294e-07,2.3169888210974298e-07,0.000559496893369352,0.0,0.9605908530371549,0.161993769470405,0.12949640287769787,0.2712728796981975,0.1411269094695155,0.1596108780912474,0.15342985566918999,0.19180063633763433,0.11702640054537738,0.1549081828587856,0.14392972369604373,0.18355959360102592,0.2189020196244903,0.22902917934655864,0.20509415214470084,0.23136558703458499,0.1809132362428677,0.18137037519751253,0.1431344855905431,0.18489725857294148,0.7860003295330218,0.2758620689655173,2.656554476283175e-06,0.2536873156342183,0.8764044943820224,0.7070979571126381,0.6684507863985445,0.9207228891024144,0.37322549719377746,0.7637209520322844,0.0,0.34234234234234245,0.5,0.3343465045592705,0.1277533039647577,0.19047619047619044,0.19285838358271906,0.5206560593571439,0.4830501125963358,0.4914326929529247,0.5190961747332488,0.5627878313419932,0.5765112567864235,0.6225553603585101,0.6390722826733239,0.6324276982913587,0.6251815416110592,0.6239226357196107,True
3,2,6,1,0.14562342265997896,0.015106454850203694,0.2857142857142857,0.8507434936691198,6.652604830850111e-07,7.323626311995949e-08,1.4410166834822143e-07,0.0006568904277433637,0.0,0.9742419468754884,0.14330218068535824,0.15107913669064743,0.18995955575528028,0.36360985752259706,0.3363622044893628,0.32359576619840325,0.32302810295536366,0.3613299132670821,0.3499013271247591,0.3336195320804646,0.33935530665385105,0.37378300634505246,0.3395350119429752,0.3082841617534182,0.2972750797821011,0.373996171625942,0.33419246138837966,0.2923744535749496,0.29838893836788505,0.6706953980549395,0.24876847290640408,4.2075309715785936e-06,0.265486725663717,0.595505617977528,0.7341679658399007,0.624243364804034,0.8173727485543534,0.5429498592645046,0.7802485590307897,0.0,0.9369369369369367,0.625,0.911854103343465,0.3920704845814978,0.4464285714285714,0.26998585572842987,0.4358905412922286,0.4819139783360141,0.46498885624936986,0.4487539052206191,0.5149974587082136,0.5181976173775655,0.5619028728952448,0.5788794949789389,0.5695379434564442,0.5875936838382537,0.6364831546402947,True
3,2,7,1,0.22352742101314083,0.04367785685319189,0.2857142857142857,0.7583215518896409,7.608035896891972e-07,6.647710808807533e-08,2.2382708772889682e-07,0.00114532987892905,0.0,0.9592706166976154,0.12149532710280375,0.12949640287769787,0.1813609054072935,0.18414519558463177,0.19602603813071917,0.1947651708255208,0.16381131092159373,0.18191550508508114,0.2024309034129642,0.22222810001332827,0.2096998818275846,0.28887803642870913,0.2956487794559489,0.27938398671096587,0.24298448915470838,0.2976924296560354,0.2871304615802611,0.2852961669016316,0.27821728593797734,0.7273935714060915,0.27093596059113306,2.3979146545349864e-06,0.25958702064896766,0.41573033707865203,0.8349079674375695,0.7163303876546827,0.9503200823724702,0.35180932871896115,0.8039401400330921,0.0,0.4684684684684685,0.5,0.4620060790273557,0.3303964757709249,0.33333333333333326,0.32290848132432276,0.2699962045539839,0.2935153511206867,0.3328089598612244,0.37685174784184783,0.3811018753075524,0.41332033270568813,0.4515064950341219,0.49981808194370997,0.5330270229059993,0.530079014238931,0.5417708363650462,True
3,2,8,1,0.15093446878516964,0.015993796663877662,0.42857142857142855,0.835316267841242,6.868074681840314e-07,2.162143871255686e-08,1.4827716702117418e-07,0.0023661621354939054,0.0,0.9735670620089361,0.2461059190031153,0.21942446043165464,0.2646540494981228,0.1972550845555397,0.21224725698544744,0.213857602520802,0.24900570300705338,0.21561703395660425,0.224819983445804,0.23223853228444225,0.26967331443739173,0.22800303856446724,0.2336703357247184,0.21539122235134367,0.23985862513419343,0.252652434323009,0.228563605096467,0.20941692146250535,0.24908503186630737,0.7181972189217634,0.2561576354679805,4.2075309715785936e-06,0.265486725663717,0.42696629213483117,0.8462416486480029,0.6954947978176769,0.9135022910046793,0.3595904421920933,0.7704982494273316,0.0,0.6216216216216217,0.375,0.6358166366850692,0.21585903083700442,0.32738095238095233,0.16916548797736913,0.47774072416406865,0.48172259589930244,0.4954251317590159,0.5262752498430561,0.5375062494055559,0.572925097517519,0.5512435891449271,0.6118118086337113,0.6063554690325956,0.6194165796961218,0.6129109602166999,False
3,2,9,1,0.24875274648070006,0.06405428698900542,0.5714285714285714,0.6942673945796078,7.036920396474048e-07,1.2100634720052156e-07,2.317223823254918e-07,0.0006379917402122854,0.0,0.9488849034976942,0.09034267912772587,0.08273381294964029,0.20047505938242277,0.2560064233939981,0.29222615042122146,0.2872679210713851,0.29746626252612063,0.2745378029310721,0.30391269059231973,0.291535302637315,0.3101266233244424,0.3178390897917467,0.3462785755468478,0.3260716656700078,0.3270713590441676,0.3379134970939538,0.3376730853887453,0.3047658407128855,0.325293531361204,0.631272031674273,0.29064039408866993,3.6102118522111513e-06,0.265486725663717,0.46067415730337125,0.8236005783454159,0.6499444565309886,0.9116812947149242,0.3815105248341853,0.7554874934468008,0.0,0.8018018018018018,0.625,0.7777579116753083,0.2290748898678412,0.3749999999999999,0.14144271570014127,0.4024715424806938,0.4309219585328393,0.4746080331296566,0.4698409450618373,0.4930314261195112,0.525326633758973,0.556944171116646,0.6177001984887661,0.5845152204692178,0.5544769506784061,0.5784870022910483,True
3,2,10,1,0.2120807907248817,0.04078645850807994,0.5714285714285714,0.7542577184502548,7.658700838933718e-07,3.1724663056841565e-08,2.4017609151464904e-07,0.002613592423860551,0.0,0.9512733380404274,0.13395638629283493,0.1834532374100719,0.1240305640614715,0.3031141366484476,0.28418394452533946,0.2936274355198808,0.3262610890791622,0.31221040468992867,0.2780479919673159,0.2855987695386546,0.3351583031466361,0.3421801194280286,0.318398739508735,0.3104658807715821,0.3332480328084181,0.3506788848703315,0.2888318644935661,0.2723759069534336,0.3240960294654269,0.6585499717875818,0.2857142857142859,3.430461823139807e-06,0.2684365781710915,0.5280898876404492,0.7637495513619506,0.6975667820783791,0.9053089664425844,0.3288175124054575,0.8125885571942166,0.0,0.5405405405405406,0.5,0.5349544072948329,0.2775330396475771,0.3392857142857143,0.2421775278573151,0.43726000016447275,0.502610283868213,0.48091038140499065,0.4695960359140251,0.47841228912449085,0.49720061297804136,0.5383617028718104,0.5543275172570934,0.5524593266265638,0.5716113141951941,0.5852725281911002,True
3,2,11,1,0.20188345471956387,0.037650911582769626,0.42857142857142855,0.8227167992454699,6.997643100187885e-07,1.0872747247498979e-07,2.3711245903571968e-07,0.0007308488216046145,0.0,0.9664244600934644,0.1869158878504673,0.1223021582733813,0.34441805225653205,0.18268108761902507,0.1882288689352054,0.17663704505985267,0.16200974201277596,0.20898520773139728,0.2187574675088928,0.20440127274134245,0.21831337048689514,0.27538060813090504,0.27576278025746004,0.24905238112042016,0.22643170865104045,0.3200935857269761,0.3011602284524999,0.26863498600817326,0.28565496002503443,0.7179796978171344,0.24876847290640408,2.7960495462930276e-06,0.2566371681415929,0.5617977528089892,0.8211649707604538,0.7051192968429092,0.9452767210651878,0.4089888040667013,0.767731213416948,0.0,0.5315315315315317,0.5,0.5258358662613983,0.25110132158590304,0.3035714285714285,0.2474503089406685,0.34440962708538286,0.32915334672520996,0.32381013061330227,0.41121224069494416,0.4174482965163763,0.4597553770338507,0.46498226540413456,0.5060448393303166,0.5175907499166116,0.5311714368912387,0.5301753424782164,True
3,2,12,1,0.2389029958059418,0.05919158363244296,0.5714285714285714,0.7476954065957044,7.077596093305671e-07,8.511247100763217e-08,2.183563212167743e-07,0.0008653403934400544,0.0,0.951687708279881,0.2803738317757008,0.14748201438848918,0.4796147463638432,0.24155239273653534,0.23516874961033596,0.24371503298315966,0.23245570800384652,0.2803305876516199,0.2526568199519744,0.2649402300585332,0.2607174850127554,0.3136941252711771,0.3033586328132587,0.29519210120060824,0.27566793897247566,0.35683254975147705,0.3047299773423293,0.2954877569451452,0.29455828449033183,0.7209204022758122,0.26108374384236477,2.9428004827258245e-06,0.2566371681415929,0.4382022471910112,0.801156073112713,0.6974281793968373,0.9361798426256129,0.3566635492313492,0.7706321127141601,0.0,0.8018018018018018,0.5,0.7993920972644378,0.30837004405286345,0.34523809523809523,0.27736405310066287,0.3535584613765777,0.368941326186413,0.390300471337955,0.41436838004045884,0.40202983797675673,0.42256504173018294,0.47293994846992765,0.474512377816144,0.47715291882789534,0.5150926282615818,0.5110817943263484,True
3,2,13,1,0.22826180059686718,0.050643978168945496,0.2857142857142857,0.7290343624793779,6.879526867119619e-07,1.8486469812718988e-07,1.838772667635822e-07,0.0003165566938230622,0.0,0.9407137168570925,0.22429906542056077,0.11870503597122302,0.4405627626530239,0.2962847962483726,0.277210204741285,0.28544467428753917,0.3053967535474651,0.3151016488686732,0.2862389573178006,0.2942733079127303,0.3152501906014824,0.3501134461531902,0.3277840871091179,0.3194434500291464,0.32971545062640106,0.3672825148488569,0.3127458716316508,0.29849634420889926,0.3212692640827637,0.70495163190275,0.2783251231527094,3.430461823139807e-06,0.26253687315634217,0.5280898876404492,0.8323195357347268,0.656611973597947,0.8955051730308154,0.4744018943136424,0.7888679522411469,0.0,0.828828828828829,0.5,0.8267477203647416,0.19383259911894274,0.3928571428571428,0.08237872452865375,0.4387294252711593,0.45476626679309606,0.4332442974522278,0.4456294112331268,0.5031770228216323,0.47863543031554434,0.5046766577564227,0.549611504392871,0.5356855252452872,0.539111598019237,0.5736668128939998,True
3,2,14,1,0.12955830899946025,0.011608746331875953,0.2857142857142857,0.8541514509081543,6.516669876586464e-07,8.352743042792802e-09,1.4934028809335354e-07,0.006215883237537028,0.0,0.9705528355296453,0.13707165109034253,0.12949640287769787,0.215942433980718,0.10990555382985562,0.14131920902713657,0.16394428903837543,0.2109550381500256,0.11305661874314954,0.15185850427542946,0.1735678511821357,0.21613183662828894,0.14159729199795723,0.16146412195932525,0.16244427441530995,0.19836671016110996,0.1429433978608038,0.14326338239282632,0.1354816415251331,0.18087655370497113,0.6483784656672338,0.25369458128078826,3.2595992480920296e-06,0.26253687315634217,0.5280898876404492,0.7736655017208331,0.6707765642785262,0.9256848336027561,0.35340062027753977,0.763509344163336,0.0,0.2882882882882883,0.5,0.27963525835866265,0.20264317180616737,0.29166666666666663,0.18884513934018882,0.4453986133428446,0.4834406643658788,0.47931909542314294,0.5425938184463814,0.5807499475843795,0.5951769515232461,0.6192865926439122,0.6504521543275886,0.6644079422503281,0.6502708165886227,0.6426932830519837,True
3,2,15,1,0.17258196720411698,0.02701016213190848,0.42857142857142855,0.7869711694844528,6.599050145857222e-07,1.6093978087603634e-07,1.932066244364455e-07,0.0003884649772912028,0.0,0.9683068017859208,0.1090342679127726,0.10431654676258993,0.20131614812507298,0.19882047406685593,0.2449324570402558,0.24734053618000595,0.2479126197946815,0.18608214702520331,0.24134310802598413,0.24196850014568883,0.24591696226647652,0.2528201277995227,0.28916469169012826,0.27399093563473464,0.2647682713581404,0.2285457788113091,0.24895489761382328,0.22377300891460827,0.22909044141925006,0.7458442914803216,0.27093596059113306,3.6102118522111513e-06,0.2684365781710915,0.4719101123595504,0.7513048223227026,0.6844725344598785,0.9072145161959675,0.38491908490745336,0.8052040807848408,0.0,0.5135135135135136,0.375,0.5241610321940328,0.33039647577092507,0.38690476190476175,0.2583686940122583,0.4819601022016847,0.4620339486715162,0.4737263096761735,0.519292241511614,0.49691302234463947,0.5626086124376086,0.6307592242768237,0.6044898045869508,0.6101101531710479,0.6323925693892919,0.6375532505211722,False
3,2,16,1,0.15679996238026706,0.017636400206139723,0.42857142857142855,0.8335665267024649,6.768353905764344e-07,5.855011453817864e-09,1.8198237261771428e-07,0.01082157730260295,0.0,0.9686196660813619,0.08722741433021808,0.1223021582733811,0.11638954869358675,0.1674552341057865,0.20367175223319456,0.23347688670043698,0.2283165066406445,0.16094622625659594,0.22010397366396772,0.26577353128517966,0.2596548574815394,0.24863591313316724,0.2756596699899613,0.2866159918309348,0.27276158541469475,0.2565805005691424,0.27934846483766274,0.3010374203735353,0.298528783686557,0.7413912812742636,0.25369458128078826,2.9428004827258245e-06,0.2684365781710915,0.2359550561797752,0.8380302154462136,0.7260454233052833,0.9408028249614251,0.35898592792179146,0.785432837369607,0.0,0.38738738738738737,0.25,0.4084346504559271,0.3788546255506608,0.27976190476190466,0.4796479647964799,0.41692175969598,0.45262736027993516,0.43676426148304415,0.5201934595055504,0.5112397092885768,0.5731559981409894,0.5878620193705186,0.6188024207346366,0.6228187767755695,0.6035083054935877,0.6275368141773883,True
3,2,17,1,0.2018253963830675,0.03777273449208947,0.42857142857142855,0.7810259717431618,6.821249602861536e-07,4.0685198892210065e-08,1.8178838858189627e-07,0.0015304594903759086,0.0,0.9651738257804428,0.18380062305295952,0.2266187050359712,0.15456932116514566,0.09821246523056543,0.10298518859205974,0.14242295493193502,0.16394700167247622,0.10229673567600306,0.11568721806645843,0.15295817618048735,0.17971689726062423,0.1842115988241695,0.18121401587447483,0.1988878996801795,0.20904704697926713,0.1867394436165486,0.1640150842274265,0.17352798012417536,0.2024050607369955,0.6547365251056227,0.2758620689655173,2.7960495462930276e-06,0.25958702064896766,0.41573033707865203,0.7106718066797111,0.717889269656407,0.9329367420256176,0.36760706193913456,0.7703720440171247,0.0,0.40540540540540543,0.25,0.42743161094224913,0.37004405286343617,0.29166666666666663,0.4445124049084446,0.405370370613222,0.38685840089306894,0.40835939022704776,0.4408114692304111,0.4616112273811253,0.49823223736940514,0.5264576066854061,0.5219267556917905,0.5250538107194841,0.5409787181027557,0.5224366422436928,True
3,2,18,1,0.384630362706944,0.1960747838370453,0.42857142857142855,0.6366104874058822,7.730264139860503e-07,1.6334637139195868e-07,3.3264150488520454e-07,0.0006801699859024874,0.0,0.9402443316640645,0.4828660436137072,0.3345323741007194,0.4159619952494061,0.2358011641336218,0.29277413575441646,0.24575646509989924,0.32539281136092657,0.2718707957142432,0.2515680975160052,0.23444216274069607,0.2997406436553409,0.27838610894822247,0.32574625827484227,0.2626898190679475,0.33148352487977006,0.3181040094802503,0.26868160733441027,0.22687229488543992,0.2943808329925989,0.7312584381548026,0.26600985221674883,3.430461823139807e-06,0.2684365781710915,0.5730337078651684,0.7828104060730352,0.691748380077378,0.8888577664505499,0.3691958750980852,0.8217612082172074,0.0,0.3603603603603603,0.625,0.33971035222599677,0.29955947136563876,0.33333333333333326,0.2798819564496133,0.5321342890484587,0.5132346943253033,0.5175313743408742,0.5634243631926832,0.5489983872312028,0.5164366379566835,0.5465254377689908,0.5566964943456072,0.5461861274150374,0.5520692724592128,0.5502835815583124,True
3,2,19,1,0.20376378492272249,0.040142213602099124,0.5714285714285714,0.7640774811917761,6.318524002105622e-07,2.178988279450987e-08,1.5184709235294385e-07,0.0024047948572645662,0.0,0.9525072771062292,0.25545171339563866,0.16906474820143885,0.3757178508073001,0.13105036591205071,0.14445140929178857,0.13447800886883554,0.14819494209981054,0.1481653744034942,0.15721963156775653,0.13793611019096397,0.16593488714455762,0.2357249724335061,0.24243394307081556,0.21668536328000743,0.219801528815338,0.24805566655115519,0.22460307386299927,0.18298974817195113,0.21305821033040906,0.7936615548850465,0.24384236453201985,3.430461823139807e-06,0.25958702064896766,0.5280898876404492,0.7431243967318482,0.7859178497427415,0.9514803724760528,0.27754748660128775,0.7552523808237982,0.0,0.45045045045045057,0.5,0.44376899696048633,0.30396475770925113,0.27976190476190466,0.3620933521923622,0.3086277966310284,0.32314476305136636,0.3408531058768483,0.3480919863596308,0.3882925637516864,0.4175790208413147,0.4386828240956843,0.4666396149501014,0.49624724448472973,0.4530107220265915,0.47174579151394347,True
3,3,0,1,0.24585866332167566,0.05760630672757179,0.42857142857142855,0.6996143658625806,8.259494494899743e-07,6.868951778263174e-07,4.254727212262512e-07,0.00018521424708875384,0.0,0.947729140915805,0.09345794392523366,0.10431654676258993,0.16276624742027185,0.16659490541925887,0.18345077419140143,0.2228980007250705,0.24651465555290275,0.1537239332344631,0.18553107059305685,0.22455142163321062,0.2459373396274236,0.2058396381779809,0.21308476404581722,0.23206727497851165,0.24499716495907298,0.1858865208259528,0.181168397205427,0.19291844191120522,0.21603209275248225,0.5953395337621519,0.30541871921182284,2.2781047304133337e-06,0.265486725663717,0.49438202247191,0.8208497174998133,0.7048981135150747,0.9059905859843376,0.35879569455305266,0.821812530187811,0.0,0.3603603603603603,0.5,0.35258358662613964,0.20704845814977973,0.2083333333333333,0.3164545025931162,0.5220005068996628,0.5424523004519065,0.5390197469106233,0.573391057468704,0.5922956037947452,0.6064704612390098,0.6158396751193385,0.6484788325157795,0.6218565238141811,0.6439213119828241,0.6336612224770556,True
3,3,1,1,0.24812078222720144,0.060334196348566224,0.7142857142857142,0.7621940154914829,8.759694491462629e-07,2.3557209434293369e-07,3.363453673028071e-07,0.00046759055149533257,0.0,0.9626305345255141,0.25545171339563866,0.15467625899280574,0.409691211401425,0.15272227003526567,0.15294310296618818,0.1691821067128788,0.17224290297437972,0.17627276149947912,0.17812809075217206,0.19094770588805876,0.2082919061609403,0.24352763126547528,0.2381976615321938,0.2357988194514833,0.2291947671850122,0.2754182300377289,0.2468298435865086,0.23644384904806814,0.25638499976250684,0.8565091873546811,0.2758620689655173,2.9428004827258245e-06,0.2566371681415929,0.606741573033708,0.7865647687966817,0.7418456621780223,0.944659655210355,0.339492377536934,0.8022805878510771,0.0,0.2522522522522523,0.5,0.24316109422492405,0.15418502202643147,0.1309523809523809,0.36606578590989775,0.38665885506408576,0.3758628365800648,0.4063537039363076,0.4330938301012716,0.4216206794436669,0.428762845152132,0.460103894017579,0.49207325828216925,0.5376081663791596,0.5339963297183771,0.5395792845871715,False
