fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
4,4,7,1,2.5943971496803124,7.658920053688924,2,-0.2168407088787243,311.30688351693004,7.06898106861576,35.68707888717829,5.048404931457327,0.0983119262099646,0.2192416941269159,2.751902707993255,0.3833333333333333,0.4666666666666666,0.8214285714285714,0.0,0.8465313303725583,0.696286978909001,0.6761326971260976,0.0,0.8457663171183613,0.8457663171183613,0.7153779684348134,-6.046600753901672,-0.9279637734695756,-1.8364313822985885,-1.9582962777214397,-6.052070030256083,-0.9334330498239868,-0.9334330498239868,-1.7225524671862669,0.8198960466731063,2.6896896896896894,28.60595535175739,1.4564564564564555,0.5909090909090909,0.930365320871682,0.9156650780465828,0.572548422747352,0.1802428069235128,-0.4254335429182564,2.0312382177,2.1243102756,0.9455960192,1.9996569275,0.5092309952,1.8698131467,0.4607661714,-84.7911974409,6.8838647258,2.331273947
4,4,8,1,3.56680024591084,12.945261513297476,2,0.3442126441322745,246.7103283702,13.304662774503496,178.27508108778517,13.399443797209512,0.8405800049313403,0.7942895844848545,16.5178824355369,0.4333333333333333,0.3666666666666666,1.181818181818182,0.0,0.3272377684531544,0.3732592851701242,0.6728414986935062,0.0,0.342919491863477,0.382097925553593,0.6953928097932667,-6.036576955630421,-4.061180983574186,-3.783368556297366,-1.9749174698253655,-5.760524026562712,-3.785128054506477,-3.5594397459114693,-1.7546970378496454,0.7980017164407939,2.3373373373373365,29.349927848127315,0.94994994994995,0.5454545454545454,0.990809213245416,0.94081731476442,0.9363025134541076,0.1158669299615968,-0.409756790131997,1.7493010312,2.0127206242,0.8925478477,2.5062276663,0.7075005987,2.4224546893,0.6271773051,-86.0294262535,8.5058454148,2.7886714134
4,4,9,1,3.660518880423039,13.51754951745512,2,0.3273769962768218,500.2689853872282,43.90289709867506,289.1926452441955,6.587097079133828,0.6953155948239467,0.6959255126085537,173.89535312839192,0.4666666666666666,0.3333333333333333,1.4,0.0,0.5525272985974184,0.6456757156853892,0.5759706289852617,0.0,0.5676036186425966,0.5676036186425966,0.5249893742940068,-5.947704116104,-2.6614352279763107,-2.1074160042536145,-2.522001235333349,-5.789725047889374,-2.5034561597616847,-2.5034561597616847,-2.750180917663593,0.8839546049586096,2.535535535535535,61.204983724766905,1.786786786786786,0.7272727272727273,1.059282194204718,0.9130826817969696,0.9004186484439867,0.1638181488313797,-0.3390420115484575,1.9197943628,2.0394065502,0.9075380343,1.7910930268,0.742192303,1.7559770829,0.7182969845,-86.1247244714,7.8253003381,2.4924277932
4,4,10,1,3.5175603588699107,12.479532737243408,2,0.1237066734813604,381.3315105000338,31.79033186023977,162.93259573973253,5.125224752482456,0.59892544506102,0.675615598313188,12.494689448513864,0.5333333333333333,0.4166666666666666,1.28,0.0,0.9598431654035952,0.8466103707634306,0.8011182650714083,0.0,0.9838211270244294,0.9290147694071604,0.8705766372173774,-5.790647565129232,-0.2325340764789691,-0.8882252830548163,-1.151654034112927,-5.649516295163124,-0.0914028065128604,-0.4010322169501581,-0.7311793970152349,0.7761073862084814,2.7337337337337337,25.20814985226174,1.5665665665665658,0.5909090909090909,0.8746729477782524,0.8883954730986366,0.7263742840795331,0.1701710501586204,-0.2886072737412102,1.9639736215,2.1563807858,0.9545472096,1.4788574697,0.0967113319,1.290650527,0.0942587388,-80.0765356595,6.4395738247,2.059648696
4,4,11,1,2.4570892952485583,5.097435003525797,2,0.1267187978139647,366.0508636009986,5.227864444166413,256.5269113513955,49.069158944556165,0.5476090863607972,0.6317349978684599,5.6418738445305525,0.2833333333333333,0.1,2.833333333333333,0.0,0.3265208848176427,0.7232005460834634,0.6875566044033949,0.0,0.326193822866148,0.8142360133646929,0.7490723548422875,-5.728009790003355,-3.85769496512734,-1.5855099819015042,-1.7896788287992451,-5.733753044255192,-3.863438219379177,-1.0651248238831732,-1.4387571493108204,0.8712219756400781,2.7997997997997994,25.20814985226174,1.6986986986986992,0.6363636363636364,0.9309094245292238,0.8950605337376923,0.9140831212655426,0.1594303102625283,-0.4435742998113566,1.7799105783,2.0603900655,0.917184097,2.0266329759,0.6201148766,2.0919091793,0.6435232547,-77.6835404949,6.7976473767,2.2393187808
4,4,12,1,2.66281684048764,5.659793834195728,2,0.2550178445274138,579.1350442904031,7.9986504222876995,187.59356463453517,23.453152060729938,0.6799535779499777,0.5377242049696834,33.38680384588683,0.4666666666666666,0.3333333333333333,1.4,0.0,0.6769540186877023,0.5759292647902402,0.67254469015604,0.0,0.6985093668085127,0.6985093668085127,0.6985093668085127,-5.859370867848249,-1.8928462118767264,-2.484787711795055,-1.9186821030219208,-5.678556143197566,-1.712031487226044,-1.712031487226044,-1.712031487226044,0.7893814929974908,2.931931931931931,21.650847738442742,1.4124124124124111,0.5909090909090909,1.0215104520260294,0.9229285406511912,0.8123960040158862,0.142679325463418,-0.3111050395493093,1.7773212819,1.9999393783,0.8908922762,2.1796799947,-0.0408340559,2.2237056712,-0.0310869532,-92.4041682032,8.9939342384,2.8243753173
4,4,13,1,1.6422741824313067,1.1097883999182745,2,0.0406316775485979,474.4039901777726,19.17302958809316,235.34009729148025,12.274538888607944,0.3591767923660501,0.7538794743936683,6.224461132349341,0.5,0.3,1.6666666666666667,0.0,0.6410807108200782,0.5857164862277936,0.6449376363331646,0.0,0.6381623217430564,0.6381623217430564,0.6468303363257035,-5.362736798249699,-1.9247896796867916,-2.2216934442143974,-1.9041060033096555,-5.387261205225353,-1.949314086662445,-1.949314086662445,-1.9026172279750224,0.6826616031559212,2.975975975975976,23.354381399064817,1.8528528528528532,0.4090909090909091,0.881102892996153,0.9169489382701296,0.8434747716190065,0.1444491062785745,-0.4429687511006213,1.7397154534,2.0528570493,0.9162479336,1.697896514,0.5038935882,1.706061892,0.5065151198,-71.2114485529,5.9224625114,1.9379838387
4,4,14,1,3.835853969444544,14.565168552902572,2,0.4132321864297408,715.7672305246905,30.803381006181755,224.3952323146096,7.284759821318868,0.8372579102199869,0.7649442049904714,7.706087099573714,0.0833333333333333,0.1166666666666666,0.7142857142857143,0.0,0.6548645495525713,0.5718599797754204,0.6657877274652713,0.0,0.6473606927748876,0.6473606927748876,0.6638931678273717,-5.7914634240024645,-1.998839337592898,-2.4795572674823285,-1.9355781522376247,-5.858594951374981,-2.065970864965414,-2.065970864965414,-1.9691137900891984,0.9011950518452154,2.601601601601601,9.862658461312831,1.4124124124124111,0.5909090909090909,0.801650641939274,0.8046388286970684,0.5667153126024446,0.2578818216055637,-0.3196165281160907,1.9178306906,2.1115205112,0.9337633028,2.9012154897,0.6129443206,2.9938873955,0.6279673103,-86.1611613032,7.529138189,2.3798887135
4,4,15,1,1.653372657820387,2.872168194042497,2,-0.0473417833479035,434.7091446656431,9.785456493321204,52.7027135276851,5.385820637356662,0.0904068948277547,0.6698689591719336,3.3177545115786664,0.4666666666666666,0.3666666666666666,1.2727272727272727,0.0,0.4290207656557524,0.5316911252094931,0.6239922943897996,0.0,0.4355754922046784,0.4606919118473125,0.6479869065380611,-5.200445659386548,-2.969346480845397,-2.43541485515649,-1.955407640536461,-5.122187125929367,-2.891087947388216,-2.762436946045276,-1.8030769354893144,0.8642705585758115,2.3373373373373365,18.124175473742397,1.3463463463463456,0.7272727272727273,1.0605494850564348,0.9392935890123256,0.9381462443821358,0.1406340344821099,-0.4723774270134077,1.6294721203,2.0381238162,0.9087864711,2.0464667072,-0.432182144,2.0161885228,-0.4104430375,-73.5771304509,6.8949458121,2.2165299769
4,4,16,1,3.645171849304364,13.186346385810843,2,0.6773612566357584,351.40858047930675,95.92199060082685,211.1109678336065,2.2008609966418566,0.9608855406052884,0.9253269236031852,13.211511511280593,0.3166666666666666,0.2333333333333333,1.3571428571428572,0.0,0.6096507561704559,0.5111125953188514,0.6592184809849008,0.0,0.6340846327759024,0.6197348438904997,0.7151576799277729,-4.994555001887418,-1.9496207682518207,-2.4417750324099887,-1.702052040347656,-4.802094351830373,-1.7571601181947756,-1.8260691583513264,-1.3678396963811008,0.6815342742473628,2.447447447447446,17.22805447131392,1.6106106106106102,0.4090909090909091,1.0311801330912524,0.913230621591532,0.9261043603878176,0.190136719758965,-0.3188186758679338,1.5661596626,2.0049016877,0.8942075295,1.1589022899,-0.0596180582,1.1489806799,-0.0757146934,-74.2081637143,7.3448912023,2.3936719719
4,4,17,1,0.9274330146111756,-1.0392351477743378,2,0.1857196953331306,438.61465124777067,7.16996467589374,328.0327119927199,45.75095231579093,-0.1473835317501439,0.7675137931865896,75.51899452787511,0.5666666666666667,0.2833333333333333,2.0,0.0,0.3106048216461939,0.5515152833140858,0.587461225947204,0.0,0.3195230911267063,0.6456644064348245,0.6456644064348245,-6.703336107410035,-4.621247591333448,-3.006343794982248,-2.765386059814777,-6.516238024409127,-4.43414950833254,-2.3089350681909746,-2.3089350681909746,0.9011950518452154,2.8218218218218207,36.86095362172154,1.742742742742743,0.6363636363636364,0.9998711956750792,0.9318422834738228,0.8579465500704342,0.1480078235913524,-0.4551424058997773,1.9670533436,2.056589769,0.9115668821,1.9905113036,0.1746542447,2.0005765831,0.1693067718,-83.5517367605,7.4999824981,2.4439089556
4,4,18,1,2.442351064102533,5.025006871747117,2,0.0773160298993066,412.6447112858513,0.5342018506533606,154.3816536780403,288.9949809968317,0.3935091311771268,0.5519211297731654,48.06506459518906,0.4666666666666666,0.5333333333333333,0.8749999999999999,0.0,0.701276859497536,0.6863501887444544,0.6088638893024894,0.0,0.701721672137371,0.701721672137371,0.589171118054781,-6.182534895576995,-1.846866240272833,-1.9391509030785483,-2.418212653307626,-6.178615863606105,-1.8429472083019425,-1.8429472083019425,-2.5383538472142897,0.8498691228782437,2.931931931931931,35.94968803731415,1.588588588588589,0.7272727272727273,0.9806408728539394,0.8859337937249117,0.7300129866677858,0.1960738712091878,-0.4609365297582363,1.943715439,2.1135360317,0.938272224,2.3701001108,0.8515641428,2.4564082234,0.8874867037,-82.4410344361,7.0472988929,2.2490652798
4,4,19,1,0.8568154387491396,1.0687216097891137,2,0.2936710501109884,336.9399885675407,0.7929365446713611,41.016626378135406,51.72750159363014,0.7361941376210543,0.7793711686899754,9.047604159462692,0.25,0.45,0.5555555555555556,0.0,0.5938258963880667,0.4722472284066437,0.7377372026852907,0.0,0.6109657364321539,0.5910625400040529,0.6508107628274868,-4.509117209008184,-1.8314866404500412,-2.379699104493368,-1.1825736926543806,-4.382619857202887,-1.704989288644744,-1.792217432532349,-1.5303636847537845,0.8198960466731063,1.7647647647647646,8.470868266557403,1.588588588588589,0.4090909090909091,1.01156354163615,0.8659925682901053,0.8473793379209871,0.2160450091632585,-0.5116096975650176,1.5031384601,2.0232295398,0.9036255485,0.554573823,0.1834531568,0.556347729,0.1839370706,-71.5674323097,6.9970275446,2.2938779254
4,5,0,1,2.839594720732636,7.29628886181894,3,0.2138001526818976,83.67897209243927,41.98793971586758,432.6040648209738,10.30305529988863,0.6137714733161771,0.7178447324158703,2253.288712973785,0.7,0.3166666666666666,2.210526315789473,0.0,0.5172684586590749,0.622023596573259,0.6663974823269324,0.0,0.5507480550633859,0.6473448990053222,0.6473448990053222,-5.197060340364792,-2.508784948546089,-1.9643661758428383,-1.733752414044544,-4.88113460792759,-2.192859216108888,-1.7213570181273212,-1.7213570181273212,0.9439007573688843,3.24024024024024,11.781772746104188,1.676676676676676,0.5909090909090909,1.0593431268039124,0.8796238811856603,0.8473538162308674,0.2249437890928579,-0.3097115839458465,1.864814727,2.0152877415,0.8959336746,1.8717402511,0.4914469079,1.8003079566,0.4668091362,-68.2856839099,5.1746217664,1.6995512301
4,5,1,1,3.3251717306509736,11.162835018523056,2,0.0999803121453184,218.1995617675807,9.54691837583196,161.71469473155943,16.938941799370618,0.5695242138862916,0.5692734776412762,23.72189998245705,0.3666666666666666,0.45,0.8148148148148148,0.0,0.900154433246253,0.8273097598664517,0.7914536830093527,0.0,0.9259018020270628,0.9259018020270628,0.8178529338319092,-4.738555312726141,-0.4731237407931203,-0.8183022548407783,-0.9882082583255016,-4.606786122021553,-0.3413545500885329,-0.3413545500885329,-0.8391125765901024,0.789922970467969,2.843843843843844,17.676114972528158,1.6546546546546546,0.5,0.9241886179968608,0.9161107961809342,0.9349516728904964,0.1335403227117219,-0.2740249671474209,1.5624954992,2.0693502454,0.9240042383,1.0995291087,0.1184635555,1.1006373431,0.1015912493,-75.8793537763,7.3313145666,2.4870410725
4,5,2,1,4.231075522176327,16.81880388343491,2,0.1203986777128471,960.9366960921682,69.79339201054447,433.09134440232174,6.205334515578349,0.5579277447328527,0.8572773108050387,22.566882411838694,0.1666666666666666,0.15,1.1111111111111112,0.0,0.7721852791270782,0.6515405906957742,0.5822897132481537,0.0,0.7881154961443482,0.7881154961443482,0.5695249592057966,-5.956530020297919,-1.3569852239453493,-2.0756089323759013,-2.4881038628246244,-5.836130388064511,-1.2365855917119415,-1.2365855917119415,-2.5123084668823608,0.8193545692026283,3.3063063063063054,17.22805447131392,1.588588588588589,0.5454545454545454,0.9967711661057296,0.8952447322450363,0.9182927917956848,0.183044392505755,-0.224377044107469,1.9945031992,2.0686630548,0.9159535659,2.2243733815,0.5346180173,2.2901435332,0.5415580733,-81.2486757294,6.8493937752,2.1941510599
4,5,3,1,0.4064218814828104,-0.8798686021473912,2,0.8152262454604633,364.84773075158034,0.5668262156633341,72.01562002326699,127.0506162792594,0.9208720868005904,0.983166264361883,218.108450959366,0.1,0.2333333333333333,0.4285714285714286,0.0,0.5783527461921555,0.5814769789402738,0.574009209827912,0.0,0.6103932364429578,0.6103932364429578,0.5967056256588056,-5.887633916779921,-2.482504672436177,-2.464110333744441,-2.508077824453064,-5.578582856171538,-2.1734536118277936,-2.1734536118277936,-2.249811082690214,0.7847276096517843,1.7647647647647646,35.03842245290676,1.5445445445445445,0.6363636363636364,0.9941826717718076,0.8579379115606544,0.616355223732822,0.2519790933627422,-0.5669864429260252,1.8340839774,2.0954376793,0.9339693571,2.2721513344,0.4251184944,2.2892100176,0.433619666,-89.042038513,7.9326222766,2.6519037186
4,5,4,1,4.121416693024143,16.192657786499616,2,0.2560401680284238,797.233503928974,8.540005885950638,223.72719126108512,26.197545323609663,0.8602886632914717,0.9084535163153438,474.3244138459814,0.2,0.3333333333333333,0.6000000000000001,0.0,0.3781808291180759,0.5474505222274652,0.6647905507860145,0.0,0.3825245649115117,0.5178304842565886,0.7298597945493295,-5.510858399764499,-3.4267574009892474,-2.4939360908918107,-1.8472918088813235,-5.448280162758593,-3.3641791639833416,-2.626994607711745,-1.4717995225204188,0.92254790460705,2.6456456456456454,17.22805447131392,1.5445445445445445,0.4545454545454545,1.0486215935864829,0.9334679364073644,0.8232601415341229,0.1612172061800083,-0.2393027013167864,1.7886966942,2.085676446,0.9283852118,1.5799847032,0.1800813094,1.4992572531,0.1365749023,-83.4820672439,7.6891112611,2.5963513751
4,5,5,1,1.8781544263942365,2.3762043890253306,2,0.308548045654149,240.1566529405657,11.11779541922193,244.37354183007005,21.98039562839629,0.8121745276457366,0.6712336112433803,18.46581187657344,0.5666666666666667,0.4166666666666666,1.36,0.0,0.7565552539628004,0.8017697480868211,0.6560567955278855,0.0,0.7648378458762727,0.7820849454876676,0.6892828384541216,-5.6391371750461134,-1.372818317448032,-1.117847582782363,-1.9395429104431876,-5.578069757662385,-1.311750900064304,-1.2155453753145915,-1.733202002005762,0.8642705585758115,2.8658658658658656,21.650847738442742,1.5005005005005003,0.7272727272727273,1.051222840686353,0.8658485970453068,0.8175587086402302,0.253288481967079,-0.3687714018735023,1.8167659127,2.0669437362,0.9193565874,1.7844703356,-0.2090706078,1.7855286586,-0.2091664375,-84.9952801683,8.0022300472,2.6012149562
4,5,6,1,2.162162094383074,3.622513747580205,2,0.1156183016565989,470.1145482140796,22.32090399464503,179.96400520022317,8.062576911911723,0.3552834014481864,0.7184444287596046,15.164812437117536,0.6333333333333333,0.3666666666666666,1.7272727272727273,0.0,0.7022647479460885,0.6147980607921357,0.698539209809716,0.0,0.7444272984419292,0.7444272984419292,0.7994642411618166,-5.843716138022949,-1.7398802972857732,-2.2510107885467314,-1.7616512846161134,-5.512742277622568,-1.408906436885392,-1.408906436885392,-1.105501955922377,0.7680286402356565,3.042042042042041,19.06690840512252,2.513513513513514,0.3181818181818182,1.0075690963479365,0.9344094299516612,0.8755103425234206,0.1254060254732903,-0.4360284392582586,1.7911108065,2.0522133943,0.9131522539,1.6833478841,0.4073245114,1.6692612027,0.3922950667,-77.8943219549,7.0429419442,2.3140743194
4,5,7,1,0.7911640261486222,-0.3363991293324373,1,0.2707156511353513,386.56164714920754,8.38015934024429,43.55531125250492,5.197432349924177,0.0834282852474725,0.5088717367294642,21.373537531600856,0.1833333333333333,0.3,0.611111111111111,0.0,0.6058661834736436,0.6985526228325354,0.6491242466391436,0.0,0.6044763439202533,0.6590130450921482,0.6411748723658222,-5.27330714217955,-2.0783886696629192,-1.5896246070084836,-1.8502756162154343,-5.285431770243314,-2.090513297726683,-1.802263284708484,-1.896545729559296,0.7980017164407939,2.3153153153153148,19.06690840512252,1.5445445445445445,0.5,1.0605463875756092,0.9137753703337212,0.8068915666765754,0.1780442996564501,-0.5317202707775996,1.566927642,2.0104077724,0.8973361602,1.7354157338,0.4918779945,1.6325665866,0.4627694713,-78.5133806575,7.9830337832,2.6508901455
4,5,8,1,1.0101703845857346,0.0672927350527183,1,0.4602035883174785,349.4799665097454,12.566111373355971,50.54427988167722,4.022268972471998,0.8728720458599044,0.9039270432869996,2.7477780695635747,0.4333333333333333,0.2833333333333333,1.5294117647058822,0.0,0.9616976889175822,0.8227544779373362,0.7018821229176067,0.0,0.9710327997744996,0.9710327997744996,0.7235177524579577,-5.532871547467062,-0.2119217671901418,-0.9806767059364576,-1.649447919900457,-5.479680790919309,-0.1587310106423887,-0.1587310106423887,-1.5150344608863264,0.9075177415699583,2.1611611611611603,12.080421346773264,1.4124124124124111,0.5909090909090909,0.911822331965074,0.9057549800889994,0.8649876242473951,0.1520945521185497,-0.5528798634229447,1.7402155586,2.0306016156,0.903804679,2.4633753443,0.6900839255,2.3739289088,0.603639943,-80.7274509441,7.6074261404,2.4998382627
4,5,9,1,1.7582270353173346,1.5885220555506423,2,0.209978976447811,505.4319050038576,10.194737233921156,156.68575440802994,15.369278365182993,0.7515206973615856,0.4894002191169488,9.031305690966606,0.2666666666666666,0.25,1.0666666666666669,0.0,0.8417520910503415,0.6129808178108311,0.5508420962998106,0.0,0.8569492899020217,0.6619232241665112,0.5791524122194718,-5.684572012491722,-0.8995716342505666,-2.200038411369984,-2.5532704485635485,-5.583761413453347,-0.7987610352121921,-1.887740055683752,-2.349912521593834,0.9588436705369302,3.02002002002002,19.56279310010241,1.5665665665665658,0.7727272727272727,0.9906903039224264,0.9036088418050054,0.8261348180274914,0.1682610423666381,-0.4126552630419665,1.8096375008,2.0240784005,0.9027250527,1.9079941441,0.5853171389,1.9234554518,0.5757898213,-85.8748711545,8.1876128692,2.5726359533
4,5,10,1,3.679216059938276,13.577032783251283,2,-0.1503681121302804,427.5259487133438,31.196584064434838,37.43122026329118,1.199849963892811,0.3905003178964791,0.4767964251998491,60.93472903387683,0.3166666666666666,0.25,1.2666666666666666,0.0,0.5236310483063213,0.5783784860159211,0.7052970009070102,0.0,0.5367167063855639,0.6009317034118918,0.6395980551607585,-5.30606375037112,-2.52764402638412,-2.237150631727511,-1.5637129006129662,-5.176696925828601,-2.3982772018416005,-2.065855624143316,-1.8656916399119503,0.8342974823706742,2.8878878878878886,7.65391938823014,1.4564564564564555,0.5454545454545454,1.016970347893847,0.9315395676716256,0.8870778072855985,0.143906433719085,-0.3100621052550277,1.7358397765,2.0315958753,0.9035926642,1.3918712805,0.4672955072,1.3431847953,0.4535914529,-74.9404205284,6.9016653401,2.1801844348
4,5,11,1,4.089944521535359,15.987886447327693,2,0.0700047401021917,460.3942286014775,14.005518949731329,413.6062314090467,29.531660547071773,0.7739386685756677,0.6970298825844978,26.31512696288437,0.4166666666666666,0.4666666666666666,0.8928571428571429,0.0,0.5084033819042649,0.5052586233226646,0.659206590177288,0.0,0.500109835756921,0.500109835756921,0.6901136551753532,-6.0432228087276965,-2.970827895169545,-2.989832371957814,-2.0594905073046985,-6.143440288287976,-3.0710453747298243,-3.0710453747298243,-1.9037682555860356,0.8626017521967752,3.3063063063063054,27.19157943036019,1.588588588588589,0.5909090909090909,1.0258192832362156,0.8942171664909448,0.882430067659838,0.2091609703571817,-0.2551867064398572,2.0726417508,2.1544012254,0.9561909614,2.5581134057,0.3013481108,2.6944971347,0.3152835129,-82.4541768557,6.1239682138,1.9952537299
4,5,12,1,3.0699351408114977,8.5346931506475,3,0.223627826737656,427.0560801900342,22.922372520377213,572.6089554390402,24.980352925073973,0.6572786538554263,0.8388875301916374,20.7292797156274,0.7666666666666666,0.4666666666666666,1.6428571428571428,0.0,0.7357229139870928,0.6771970672906386,0.6097153777843517,0.0,0.7549135908390658,0.7549135908390658,0.6284727588514892,-5.688845762848623,-1.5034315809825085,-1.83637609597876,-2.2202690193964667,-5.544229475606793,-1.358815293740678,-1.358815293740678,-2.0598322813664462,0.8712219756400781,3.262262262262261,10.915359353313931,1.6546546546546546,0.5,0.9480732958749346,0.951038007352103,0.9054077123260874,0.1060603673544167,-0.2930352090711998,1.8240276462,1.988012806,0.881152788,1.2869088842,0.0124006095,1.1721208777,0.0085836617,-87.8605358123,9.1801369285,2.8836965952
4,5,13,1,1.13132285228818,0.2227507988908557,2,0.4348582700279827,386.9675716300581,0.2699723456737244,78.33600442412661,290.16306921598454,0.5166977767963495,0.4904369376023093,24.600401089355547,0.4,0.3,1.3333333333333337,0.0,0.5277655024696095,0.6544568713628488,0.695476322789574,0.0,0.5389199431955274,0.7031883469368855,0.7599032061239287,-4.952392347239521,-2.3386905116720063,-1.711265145903829,-1.5081207285701517,-4.849888872305527,-2.2361870367380123,-1.4395035333614077,-1.164442768895792,0.8498691228782437,2.447447447447446,25.20814985226174,1.4124124124124111,0.5454545454545454,0.9660759320426324,0.8604858547308197,0.7869739700631939,0.2229548964256136,-0.4230440103127495,1.7120868923,2.040956889,0.9116869722,1.507029739,0.3905736093,1.4739582974,0.3930634626,-73.4397424306,6.39414031,2.1028743152
4,5,14,1,2.778867583420469,6.205886060894006,2,0.159307108962131,687.307549301243,13.66238171185448,390.8712967874755,28.60930875971113,0.5418880757637328,0.6414009820916919,13.539414743732271,0.6333333333333333,0.3333333333333333,1.9,0.0,0.536681795037114,0.3907855442869311,0.4826386623654007,0.0,0.5512526692060872,0.4028184105020536,0.5032780892429493,-6.403765636868096,-2.9669811998767384,-3.901266596978651,-3.3130607557885594,-6.234499402861861,-2.797714965870503,-3.723128263125044,-3.0968124560032355,0.8193545692026283,3.1961961961961958,25.847135074695583,1.4124124124124111,0.5454545454545454,0.5932457850785917,0.8045941921364976,0.3813663431117865,0.2483094467288971,-0.3056169247563109,1.8913733001,2.1072230737,0.9337682753,2.4819045073,-0.4225778767,2.5998473563,-0.4402550216,-84.8483074648,7.539764573,2.4846294002
4,5,15,1,3.7590274468745495,13.58642722209839,2,0.2118030279857632,44.36055350662798,29.52461380574841,545.8619443477553,18.488368651971207,-0.0510343608230436,0.6976623073757312,45.076049544113,0.4,0.2666666666666666,1.5,0.0,0.6689309811272999,0.6266565378695603,0.6541318717337412,0.0,0.6854860392837393,0.6854860392837393,0.6364571006867931,-5.089281716724891,-1.6849035047228806,-1.9000500558792184,-1.76022034158333,-4.966371329107194,-1.5619931171051835,-1.5619931171051835,-1.8054890320496144,0.7334016806848126,3.4164164164164155,14.796880626863963,0.861861861861862,0.4090909090909091,0.97845682146101,0.942176461147426,0.8867651043249172,0.1161790269597976,-0.2318856410604854,1.4840164717,2.01121166,0.8977369782,0.7713762833,0.0980167244,0.7986938068,0.1025185245,-75.3373468714,7.8585462632,2.6597871952
4,5,16,1,4.174766319719208,16.4582074841105,2,0.6581679098970781,681.652251434037,124.6742900175313,468.8363380942254,3.760489336079629,0.9458718844403168,0.8710161222394077,244.2675210206304,0.4333333333333333,0.3833333333333333,1.1304347826086956,0.0,0.2558017234477783,0.596157214086982,0.5947632669157558,0.0,0.2620922629603318,0.7505900560150901,0.5942647031099518,-5.547493609797289,-4.128435183595606,-2.2403152742152024,-2.248048187239975,-5.414346879886573,-3.9952884536848887,-1.3503919520273815,-2.1967916387764843,0.8291021215544896,2.8878878878878886,6.915758828738525,1.3243243243243243,0.5,0.9744589777520144,0.9393063010055924,0.948576664267627,0.1014173449876125,-0.1907471322997216,1.7578519866,2.0498611894,0.9112539424,1.7896744454,-0.1048053189,1.8322665889,-0.103279826,-75.2394330618,6.694021536,2.1850069269
4,5,17,1,4.109769657053607,16.108689573970395,2,0.2290830044349054,510.92821509435953,36.34929892704396,197.06262479106067,5.421359712785152,0.829822465046602,0.7139289149052559,11.716138332100773,0.6166666666666666,0.3,2.055555555555556,0.0,0.478346253787288,0.5452855033976389,0.5858889437612729,0.0,0.4842868690896323,0.5414168880833875,0.6136572860871378,-6.211926450072347,-3.240474703878073,-2.824653008675539,-2.5724274235167464,-6.13572643788596,-3.164274691691685,-2.8137405237547752,-2.3704932038397604,0.8804280505214613,2.909909909909909,17.676114972528158,1.5665665665665658,0.5909090909090909,0.9989663405917454,0.9289485517674264,0.8649460234584094,0.1387930186865082,-0.2916982247434852,1.7536020465,2.0430127019,0.9101361957,1.8091746974,0.2347099222,1.8270938897,0.2259094806,-88.05874486,8.6435114618,2.6926020724
4,5,18,1,2.832476099638229,7.50405897659015,3,0.3424716004878591,-97.94764341853649,37.40367852175592,435.7807680579349,11.650746270970703,0.4889884478737007,0.8432926701721025,391.9826871617282,0.6666666666666666,0.25,2.6666666666666665,0.0,0.9304564812562364,0.7978932205741853,0.6779555598775975,0.0,0.9454085065353944,0.923139777330746,0.6612845807681754,-6.077840117164431,-0.4226743881096224,-1.2283726919451192,-1.9573346176856967,-5.981716570098461,-0.3265508410436526,-0.4597560675221341,-2.026099635766852,0.8712219756400781,3.152152152152151,12.708787092020597,1.6106106106106102,0.5,1.005171536702531,0.8867506703235762,0.7216874184775369,0.1969243990891012,-0.2205763680350506,1.7982724334,2.010206717,0.8941347864,1.671469942,0.1916538418,1.6419768017,0.1791229821,-83.6863661784,8.3284106881,2.6155931485
