fid_a,fid_b,alpha,iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
2,10,0.9,6,18,1000,600,Non-elitist,2.7062620317363493,12.036795944207698,5,0.6372494088111864,6.2673930893961,0.0003636000423226,0.2594560875027996,713.5755151330169,1.0,0.9433766665804352,0.3433333333333334,0.2633333333333333,1.3037974683544304,0.7106564067841036,0.6696498009509857,0.6787557352955378,0.7208420285312462,0.6663418352593912,0.6246352787156922,0.6492919023659165,0.6860764470380204,-4.219674402077416,-4.817698789024789,-4.684901384963958,-4.071131256960701,-4.95231893822147,-5.571348207233772,-5.205382445986679,-4.65940810318846,0.8529540848215514,-0.5695695695695697,0.0434147833005509,-1.23023023023023,0.6555183946488294,0.9755621817561992,0.9756806124615702,0.9749614103909164,0.0550024988792593,-0.2737635125943649,1.0,0.1866666666666666,0.1016666666666666,1.836065573770492,0.4583333333333333,0.2716666666666666,1.6871165644171784
2,10,0.9,6,18,1000,650,Non-elitist,2.709694204912765,12.203835504888607,5,0.644058692931667,6.197500055190488,0.0003482697324067,0.2633179579327291,756.0747703024512,1.0,0.9432530567456988,0.3323076923076923,0.2692307692307693,1.234285714285714,0.5951148263641732,0.6478479954137024,0.6718624715203699,0.723988620994942,0.5747400801634083,0.6086697340507922,0.6446094729661042,0.6968024442715879,-5.860668748301521,-5.097361875213961,-4.749754951598208,-3.995234620681634,-6.250597215195528,-5.751889036483265,-5.223636028146094,-4.456488159566815,0.8583851579165921,-0.5475475475475475,0.0392277675892771,-1.1861861861861869,0.6496913580246914,0.9760639398796382,0.976345085733344,0.9795143687510652,0.0529478441031639,-0.2671411681442183,1.0,0.1707692307692307,0.1061538461538461,1.6086956521739129,0.3907692307692308,0.2523076923076923,1.5487804878048783
2,10,0.9,6,18,1000,700,Non-elitist,2.73295046164834,12.49482197399361,5,0.6500492584047102,6.156832129858886,0.0001336412639209,0.2589389128450447,1937.5670750774389,1.0,0.9441910587711498,0.3342857142857143,0.2485714285714285,1.3448275862068966,0.5719277121598935,0.6039535416492668,0.6789672832413748,0.7087144076847307,0.5354732958058451,0.5211476215199526,0.6514965257525941,0.6862407153967629,-6.156853892009838,-5.696234602844028,-4.617331202659198,-4.189485943557571,-6.7541189686245096,-6.962411210080323,-5.0671660096039,-4.561992920077737,0.8522952565765283,-0.5475475475475475,0.0434147833005509,-1.1861861861861869,0.6375358166189111,0.9756837277949834,0.9764689693741934,0.9810925628800542,0.0524954271260748,-0.2504926238211039,1.0,0.1771428571428571,0.1028571428571428,1.722222222222222,0.3285714285714286,0.2442857142857143,1.345029239766082
2,10,0.9,6,18,1000,750,Non-elitist,2.7711917828976818,12.883525462029422,5,0.6502298779701803,6.093090388145274,0.0002049835531067,0.254377769059361,1240.9667273493828,1.0,0.9442729821639468,0.3493333333333333,0.2346666666666666,1.4886363636363635,0.5887927375318052,0.5991438677236751,0.650445782449398,0.7114926020946548,0.5589325584595266,0.5179794923777626,0.6058600099420256,0.683238018805231,-5.889730628729502,-5.741471164227125,-5.006672715729563,-4.132297780585988,-6.361045950540476,-6.951668405582233,-5.684261297881994,-4.568320687482139,0.8555436976715487,-0.5475475475475475,0.0320262069365765,-1.1861861861861869,0.6350267379679144,0.9754241590075756,0.9766500721169424,0.9821682381604266,0.0519429334218693,-0.2478800015635502,1.0,0.2213333333333333,0.1173333333333333,1.8863636363636365,0.3453333333333334,0.2426666666666666,1.4230769230769234
2,10,0.9,6,18,1000,800,Non-elitist,2.817660805937679,13.342854734364874,5,0.6533038884183651,6.07637060986589,0.0019625213520543,0.2507980874502259,127.79381339606196,1.0,0.9435620452267928,0.3875,0.25375,1.5270935960591132,0.6046426473141571,0.6131093586796895,0.6389400124232398,0.7049664333677482,0.5815460843762118,0.5432351473049887,0.5961697112685539,0.6717646247886577,-5.654754705181139,-5.533656221476704,-5.164203093055155,-4.219834126686369,-6.007354806613497,-6.557349401878783,-5.797416956776731,-4.71217088753261,0.8602650551589086,-0.5475475475475475,0.0456730127016874,-1.208208208208208,0.6466165413533834,0.9761209198281072,0.9763412887089652,0.981763625466276,0.0536615682628173,-0.24786068238574,1.0,0.24625,0.1237499999999999,1.98989898989899,0.3087499999999999,0.25125,1.2288557213930345
2,10,0.9,6,18,1000,850,Non-elitist,2.829342505892491,13.565597063873696,5,0.6573182640859938,6.036951578673648,1.6839904304492622e-05,0.248537945280611,14758.869218413844,0.8746472996024381,0.9432183845596868,0.3776470588235294,0.2588235294117647,1.4590909090909092,0.5532637850447647,0.5849645651286232,0.6453802386887451,0.6968070603263675,0.5075883019076374,0.5497616353986544,0.6095389883813522,0.6618096108043159,-6.37370906907823,-5.921425276644724,-5.059458161390358,-4.325737481282909,-7.038421123556043,-6.435605060404208,-5.581161135587525,-4.834016714712695,0.8548779979490267,-0.5695695695695697,0.0392277675892771,-1.1861861861861869,0.625,0.9765081827904768,0.976287843626453,0.9830610605091205,0.0529065942389569,-0.2465359125942868,1.0,0.24,0.1152941176470588,2.0816326530612246,0.3094117647058824,0.2611764705882352,1.184684684684685
2,10,0.9,6,18,1000,900,Non-elitist,2.824880862849419,13.664069980288977,5,0.6643753112148508,6.000101511235233,0.0019813512990181,0.2415535563477393,121.9135427763072,0.8735045488442685,0.943169493280914,0.36,0.2722222222222222,1.3224489795918366,0.4793003806504544,0.5748337401209953,0.608535376732311,0.6896251693215746,0.4669001712785839,0.5285426678506909,0.56985017376726,0.6469316970824052,-7.399671272613376,-6.042045053232839,-5.563110513998236,-4.410742072718186,-7.598253430033594,-6.719665057311369,-6.130910603442052,-5.032270316263157,0.8624570506503167,-0.5695695695695697,0.0392277675892771,-1.208208208208208,0.6391982182628062,0.9768039181587824,0.976246398518174,0.983692811806188,0.0528934396684897,-0.2427162854431452,1.0,0.2377777777777778,0.1244444444444444,1.910714285714286,0.3255555555555555,0.2566666666666666,1.2683982683982684
2,10,0.9,6,18,1000,950,Non-elitist,2.82445314544274,13.758318755830777,5,0.6732168842525711,5.991906485163236,0.0017618317460151,0.2377250828119853,134.93063872283145,0.8820170954962816,0.9439534461979188,0.3505263157894737,0.2610526315789473,1.342741935483871,0.4089054867709423,0.5471368289549179,0.5817499147885462,0.6636029198480687,0.4116070017150685,0.4857385305154717,0.5312953698023214,0.6205353023832317,-8.358731054485176,-6.403986784733151,-5.914519417038276,-4.757027273258505,-8.363261899559134,-7.309576026036462,-6.662043204635439,-5.393610490023603,0.856652509767506,-0.5915915915915919,0.0434147833005509,-1.1861861861861869,0.6518987341772152,0.9760183546867014,0.9766495325531626,0.984718609715448,0.051968438522396,-0.2408378662123402,1.0,0.2263157894736842,0.1157894736842105,1.9545454545454544,0.3147368421052631,0.2684210526315789,1.1725490196078432
2,10,0.9,6,18,1000,1000,Non-elitist,2.768857754991449,13.508977411357735,5,0.6759405138333807,5.957542222545247,0.0013784931279346,0.233007057688741,169.03026425518027,0.8719516231053606,0.9440717037293932,0.347,0.27,1.285185185185185,0.3661582623956255,0.4306077013906633,0.5163332466640002,0.6400836188408688,0.358571645767562,0.4190900988378127,0.4767975641854715,0.5918379215819404,-8.882528084061107,-7.979346867186545,-6.778006661522861,-5.04379433207202,-9.042315515348324,-8.189177446924699,-7.375666310690347,-5.753924456415611,0.8646399893104721,-0.5695695695695697,0.0392277675892771,-1.1861861861861869,0.6412825651302605,0.9770484252351804,0.976267491951992,0.9854690335459612,0.0523826663365591,-0.2364084022408656,1.0,0.1609999999999999,0.093,1.7311827956989243,0.291,0.256,1.1367187500000002
2,10,0.9,6,19,1000,50,Non-elitist,0.267845313981159,-1.0752407632018246,2,0.8706603118279419,7.797559501749268,0.0009903907156427,0.4746634396918444,479.26887055254025,1.0,1.0,0.36,0.36,1.0,0.0,0.8718614775511845,0.8224692485220932,0.8791805347815854,0.0,0.8808287678332528,0.8150318367346623,0.8780326288382512,-17.427570177458424,-2.233143092412565,-3.0939296300381507,-2.105589708896918,-17.39790079515892,-2.0733292748739185,-3.2180577547531044,-2.1219762237184323,0.8548931003140782,-0.5035035035035031,0.0261467321180109,-1.3403403403403402,0.5416666666666666,0.9595584831829372,0.9700050926088865,0.7689638251472346,0.0544825618879682,-0.47568994064234,,,,,,,
2,10,0.9,6,19,1000,100,Non-elitist,0.6567912677413861,-0.4851794189865157,1,0.7817801641969883,7.251055882902392,0.0014651421714243,0.308409118974189,210.49774212311328,1.0,0.9795250122615576,0.2299999999999999,0.3299999999999999,0.696969696969697,0.7001775085233336,0.7875803407330481,0.7581376903736744,0.8410479434842136,0.7040694355628966,0.7796378155241743,0.7619763632828352,0.8422970185753368,-5.190343082619121,-3.67727885809507,-4.186971963085632,-2.751680512497515,-5.094649887496425,-3.793687821613444,-4.097741969739417,-2.71496618844105,0.8815789627152457,-0.5255255255255254,0.0261467321180109,-1.3183183183183182,0.5816326530612245,1.0317342698074532,0.973039916679261,0.836274461479086,0.0548153034720462,-0.4115778885834648,1.0,0.22,0.1,2.2,0.3299999999999999,0.25,1.3199999999999998
2,10,0.9,6,19,1000,150,Non-elitist,0.8371111410108865,0.161626199483809,1,0.6961005517361073,7.113016609913812,0.0020406920806773,0.3492890904443836,171.1620747449815,1.0,0.981117740822229,0.3066666666666667,0.4266666666666667,0.7187499999999999,0.7671336556720595,0.7314495738487711,0.777367635918731,0.816092338090067,0.8029100277373247,0.7340419287240277,0.7807721124411212,0.824846488878453,-3.909304200922288,-4.508359987109154,-3.737498601079457,-3.0873976115406965,-3.279887904502212,-4.425961661409176,-3.648297721487422,-2.9148306023048285,0.9004892356851899,-0.5035035035035031,0.0392277675892771,-1.1641641641641645,0.6013513513513513,1.0236910561019923,0.974226550944058,0.8887413556765777,0.057443652558146,-0.392771395215566,1.0,0.1533333333333333,0.1,1.5333333333333337,0.3733333333333333,0.2533333333333333,1.473684210526316
2,10,0.9,6,19,1000,200,Non-elitist,0.9952182006820308,0.6147293340187332,1,0.6834598147638556,7.021181087800893,0.0049750542440509,0.3337038787022086,67.07542517777468,1.0,0.9749134202120122,0.345,0.34,1.0147058823529411,0.6865273440273805,0.6960886254816515,0.7412967591854082,0.8129989309573262,0.6880023023031075,0.7024691758793041,0.7272861283180396,0.800259600253357,-5.237729127030168,-5.077972282499706,-4.3226019043589,-3.124549868860472,-5.209206239309259,-4.967663020712708,-4.553311810948028,-3.3349250468289657,0.8810054356403088,-0.5035035035035031,0.0531772317785096,-1.1641641641641645,0.5959595959595959,0.9976073256770184,0.9768142867222748,0.9247352543444854,0.0521904846591138,-0.3552300329166493,1.0,0.24,0.1,2.4,0.2799999999999999,0.25,1.12
2,10,0.9,6,19,1000,250,Non-elitist,1.1661124233999955,1.1023969702826395,1,0.6716840069677319,6.96946535627985,0.0003996079824099,0.3142265787019467,786.3370916840214,1.0,0.9743853229446876,0.352,0.3319999999999999,1.0602409638554218,0.6579151078194831,0.6961728342182493,0.7173039423484169,0.7860386918870115,0.6690912696965917,0.6863874968048319,0.7068952836489936,0.7680898688746925,-5.678376320224816,-5.0433241077063045,-4.692562098716048,-3.551612050706975,-5.524898964639203,-5.2361187104740665,-4.89371780071728,-3.872004350470762,0.8746333683383523,-0.5255255255255254,0.0372882130718283,-1.1201201201201203,0.5806451612903226,0.9928958864696992,0.9763816769553592,0.9384156071120564,0.0526600364370028,-0.3137211370372236,1.0,0.192,0.1,1.92,0.324,0.236,1.3728813559322033
2,10,0.9,6,19,1000,300,Non-elitist,1.3164947478297082,1.631222674933312,1,0.6628438226212674,6.865681089537965,0.0004338863317303,0.3047640851097183,702.4053601649491,1.0,0.9734706068417862,0.3133333333333333,0.2833333333333333,1.1058823529411763,0.7207880048912673,0.7240580469532275,0.7343866080743028,0.7816805473833158,0.7178225294780172,0.7282494059341136,0.7278386280160475,0.7679661221488296,-4.553118243366914,-4.499793570968473,-4.3313654199866924,-3.560141756101128,-4.623821926458071,-4.452964841755371,-4.459695938823273,-3.802158018160252,0.8509115832359758,-0.5255255255255254,0.0372882130718283,-1.1201201201201203,0.6006711409395973,0.9939477853585392,0.9747864619841048,0.9431120142673468,0.0546803060787981,-0.2960446690547753,1.0,0.1666666666666666,0.1,1.6666666666666667,0.4133333333333334,0.2199999999999999,1.8787878787878796
2,10,0.9,6,19,1000,350,Non-elitist,1.4233355661364864,2.043204612997916,1,0.6710061182708819,6.7708975085578125,0.0032355530807143,0.2851018391883846,88.1153336311335,1.0,0.973320288337378,0.3,0.2999999999999999,1.0000000000000002,0.7019970885968929,0.7092543010807665,0.7378475776517206,0.7724756996351277,0.7299035670131391,0.7156913112168867,0.7451799969485886,0.7714186626660897,-4.774794407047869,-4.658514678720369,-4.200374802142166,-3.645540749030229,-4.334764696028358,-4.562856507516726,-4.089594004830232,-3.6684909174427496,0.8734696533497462,-0.5915915915915919,0.0304427221206429,-1.1201201201201203,0.6235632183908046,0.993089308455575,0.9744157027086676,0.9549439101200744,0.0538939398735945,-0.2892749920714479,1.0,0.1857142857142857,0.1,1.8571428571428568,0.3971428571428571,0.2285714285714285,1.7375
2,10,0.9,6,19,1000,400,Non-elitist,1.4910521149529243,2.340780717927796,1,0.6838642463341141,6.699887341204056,0.0004496985722148,0.283247931426342,629.8617539105873,1.0,0.972930468763862,0.285,0.2425,1.1752577319587632,0.5770261010515514,0.6653642565448039,0.6970533356808722,0.7474184962038876,0.5646799373422509,0.6452025184543962,0.6808945701020116,0.7487009055252273,-6.633433991267642,-5.248040413007518,-4.751065504589384,-3.961196511207975,-6.803665665059709,-5.545169291081626,-4.987334247073241,-3.927581490961112,0.89177598917438,-0.5695695695695697,0.0304427221206429,-1.1861861861861869,0.6381909547738693,0.9919744920983944,0.973963767014254,0.9604517549401488,0.0560148287189059,-0.2839838484489617,1.0,0.2,0.1,2.0,0.3025,0.215,1.4069767441860468
2,10,0.9,6,19,1000,450,Non-elitist,1.5855840174237608,2.768919977592862,1,0.6834570255580137,6.716608714584885,0.0015682641308912,0.2715808145589297,173.17287898728466,1.0,0.9710859655320184,0.3266666666666666,0.2488888888888888,1.3125,0.5775814553719198,0.6106821652235129,0.6924883668846981,0.748694915464249,0.5652777352150273,0.580657886757003,0.6683593402868385,0.7473506768464645,-6.529753302323847,-6.018081946481731,-4.753520240465699,-3.884678422636208,-6.698289848264089,-6.461309317742295,-5.109987327948481,-3.8928726074961766,0.8666887621303668,-0.5915915915915919,0.0320262069365765,-1.1861861861861869,0.6183035714285714,0.9876544023754118,0.9747125395889236,0.9657177535479324,0.0557481423345969,-0.2769875929609104,1.0,0.2288888888888888,0.1,2.2888888888888883,0.3644444444444444,0.24,1.5185185185185184
2,10,0.9,6,19,1000,500,Non-elitist,1.6674337633132734,3.143745210741704,1,0.6867823315248247,6.708858454206991,1.2903470458416176e-05,0.2705916363366166,20970.454205219303,1.0,0.9702180759009094,0.3359999999999999,0.2699999999999999,1.2444444444444445,0.5828839374726084,0.6101387926529401,0.6680712768336508,0.7384655495968824,0.5652450619239907,0.594811430145942,0.6580195913673988,0.7332998363754496,-6.360572006352184,-5.944964734249549,-5.061556565056662,-3.988119502881844,-6.623184169103963,-6.172761448634967,-5.20982979198077,-4.0629884721556255,0.8724615741599996,-0.5695695695695697,0.0289375301905095,-1.1421421421421425,0.6124497991967871,0.9850658883388006,0.974807600321139,0.9713795125006106,0.0553828269524192,-0.2718475041521081,1.0,0.222,0.1,2.22,0.364,0.208,1.75
2,10,0.9,6,19,1000,550,Non-elitist,1.7077492935761962,3.3881957365804745,1,0.689758028418414,6.639007242771212,0.0004911536465723,0.2710327002860211,551.828744787945,1.0,0.9699723417217536,0.3654545454545454,0.2727272727272727,1.34,0.605991332567545,0.6078062963583508,0.6416843931125729,0.7408786530109656,0.5678884700898427,0.5796976581964752,0.6115100409600319,0.7195518576942771,-5.965176208138219,-5.937698186159418,-5.424793690803528,-3.9230215521710488,-6.56644175387852,-6.386987283226185,-5.903560797215926,-4.261738611364638,0.8776112119521156,-0.5915915915915919,0.0336920570598026,-1.1861861861861869,0.635036496350365,0.9839340890917556,0.974120492069773,0.9691491513922011,0.0588949574218657,-0.2626885735343607,1.0,0.2072727272727272,0.1,2.0727272727272728,0.3454545454545454,0.2309090909090909,1.496062992125984
2,10,0.9,6,19,1000,600,Non-elitist,1.7142529847898265,3.5328747989186,1,0.6957277394957322,6.596306167460092,0.0005235259648691,0.2598198178332291,496.2883128407646,1.0,0.9691485069893098,0.335,0.2616666666666666,1.280254777070064,0.5119040601749324,0.582188878936429,0.6162292047947117,0.7101799591357006,0.4561793206104046,0.5391637624686253,0.5728458307969212,0.6698275088473441,-7.348281723518753,-6.290144158737871,-5.777667237793414,-4.363239141378354,-8.256726961440659,-6.996789808554258,-6.485401308220872,-5.012946754224366,0.8812719536091838,-0.5695695695695697,0.0392277675892771,-1.1641641641641645,0.6254180602006689,0.9810372048264436,0.975047561869859,0.9766424774503066,0.0538291065834125,-0.2620635896309445,1.0,0.1416666666666666,0.1016666666666666,1.3934426229508194,0.3066666666666666,0.2116666666666666,1.4488188976377956
2,10,0.9,6,19,1000,650,Non-elitist,1.7386634753589647,3.701448127450631,1,0.7049517493064756,6.573177569394849,0.0013683893211272,0.2489968771098434,181.96347579263997,1.0,0.968578828521156,0.34,0.2338461538461538,1.4539473684210529,0.5157290881117804,0.5481994514728692,0.5866280301589284,0.6732301904493263,0.4832428102346178,0.522466910421469,0.562430608180025,0.6329193679161887,-7.175881986561226,-6.694739118344279,-6.125307961541505,-4.842045087870089,-7.72257403743353,-7.136397349921555,-6.5391678950393,-5.485762782056671,0.8599086214869038,-0.5695695695695697,0.0372882130718283,-1.1421421421421425,0.6265432098765432,0.9800374239611866,0.9753902011488996,0.9796894943626352,0.0520127752904466,-0.2538957861756326,1.0,0.2015384615384615,0.1030769230769231,1.9552238805970144,0.26,0.2123076923076923,1.2246376811594204
2,10,0.9,6,19,1000,700,Non-elitist,1.762452317693003,3.852951137332309,2,0.7162945206712095,6.572307667033288,0.0005569136932044,0.2388060894074021,428.8026893957626,1.0,0.9689113347986684,0.3414285714285714,0.2285714285714286,1.49375,0.4575951939037873,0.5351552096178003,0.5582580498184532,0.6442783020806947,0.4461299462232979,0.507965497753582,0.5463327499417187,0.6162922495119711,-7.889831795707827,-6.76164216468256,-6.425587761886698,-5.174335350872745,-8.1231139938415,-7.216227567092991,-6.653529582196432,-5.627496515259079,0.8611416166131827,-0.6136136136136141,0.0480487043965513,-1.1421421421421425,0.6547277936962751,0.9794365732832868,0.9754377572387434,0.981820870847696,0.0524701682167323,-0.2457006806747545,1.0,0.2228571428571428,0.0928571428571428,2.4,0.2285714285714285,0.2057142857142856,1.1111111111111112
2,10,0.9,6,19,1000,750,Non-elitist,1.802701700027824,4.059621433821635,2,0.7232617202308893,6.5075458908781805,0.0003859576912424,0.2425191428582358,628.3568079121517,1.0,0.9685138910244184,0.3159999999999999,0.2213333333333333,1.4277108433734935,0.4777269162100414,0.5287587698096892,0.5626691909716257,0.6268800367035147,0.4599363038036076,0.5071282261853234,0.549269278988697,0.613433590909998,-7.49473399281061,-6.762415633392279,-6.275793607327653,-5.354353802845125,-7.808787873042165,-7.12643926528483,-6.5171212451960505,-5.589368640564491,0.8632320259844947,-0.5695695695695697,0.0372882130718283,-1.1421421421421425,0.6203208556149733,0.9786612568861596,0.975532501207484,0.9831655942943314,0.0526923901019436,-0.2410034473866159,1.0,0.2453333333333333,0.096,2.555555555555556,0.2266666666666666,0.2173333333333333,1.0429447852760736
2,10,0.9,6,19,1000,800,Non-elitist,1.8555229552758568,4.311926219019607,2,0.7290683430468052,6.501039958135383,0.0016439360680171,0.2414038030710295,146.84500679044416,1.0,0.9687027442577976,0.2975,0.2074999999999999,1.4337349397590364,0.5041881563908608,0.5405975940079901,0.5666817104646146,0.6249816104001931,0.4937793264160044,0.5146765302595708,0.5504802047707934,0.6139832330655218,-7.05881951960555,-6.540462299497959,-6.169105558490308,-5.339096197155385,-7.254758344562774,-6.955275980698021,-6.442165750356545,-5.532090069005012,0.869845277454158,-0.5915915915915919,0.0336920570598026,-1.1641641641641645,0.650375939849624,0.9782235326228428,0.97558711152933,0.9841145399222556,0.0525069264293553,-0.2363155055098429,1.0,0.285,0.09125,3.1232876712328768,0.2375,0.2174999999999999,1.091954022988506
2,10,0.9,6,19,1000,850,Non-elitist,1.8771615034222917,4.460012487243209,2,0.7334858452328801,6.471882670536122,0.0019502226657385,0.2445832353934324,125.41297959985144,0.8851386545966706,0.9687197739756948,0.2858823529411765,0.2047058823529412,1.3965517241379308,0.5248366976732856,0.5516426936866007,0.5751264803802294,0.6270304509194489,0.5113338717991756,0.5181023675809574,0.5518883934895674,0.6110548679402704,-6.726305316418032,-6.346845638843296,-6.014414412539603,-5.279673427131799,-6.95643102170914,-6.860077762685333,-6.379115107065514,-5.536847811336591,0.8887422207957978,-0.5695695695695697,0.0392277675892771,-1.1201201201201203,0.6474056603773585,0.9786486721485076,0.9752976976689104,0.984399673357414,0.0537443212050727,-0.2312708588479877,1.0,0.2564705882352941,0.0941176470588235,2.725,0.2847058823529412,0.228235294117647,1.2474226804123714
2,10,0.9,6,19,1000,900,Non-elitist,1.8953215028746249,4.590621850728299,2,0.7413079569943135,6.461836365924962,0.0007831601601279,0.2431385021090832,310.45821083307686,0.8907409773855318,0.9685911565990838,0.2611111111111111,0.1922222222222222,1.3583815028901736,0.437288548819333,0.5240244874510869,0.5786329378254049,0.6207339955243363,0.4033830744854917,0.496643998661661,0.5467221337222007,0.6043039231640855,-7.927443927792934,-6.70551341867494,-5.93619296603841,-5.343075883546522,-8.439314755195348,-7.120112667852017,-6.411743317175926,-5.597232658014894,0.8714398042322282,-0.5695695695695697,0.0354445567397043,-1.1641641641641645,0.6481069042316259,0.9775940951191516,0.9756411656796364,0.9853824765274976,0.0530955932716706,-0.2273725912729968,1.0,0.2077777777777777,0.1077777777777777,1.927835051546392,0.3211111111111111,0.2266666666666666,1.4166666666666667
2,10,0.9,6,19,1000,950,Non-elitist,1.910314707220604,4.703728204266972,3,0.7474585115811139,6.402212363718517,0.0006598518689407,0.2418920877837636,366.58544011106784,0.8973748155458343,0.9687522697713948,0.2326315789473683,0.1863157894736841,1.2485875706214689,0.3925463285598324,0.497646187788094,0.558878242380534,0.6120689872498313,0.3764340929523908,0.4631984093765281,0.5208644188921591,0.5883997667519292,-8.519076278712145,-7.045130594056491,-6.1863975444421175,-5.440437754967551,-8.757604966939581,-7.539052765991352,-6.729168637224965,-5.78067563724516,0.867449900982385,-0.5915915915915919,0.0354445567397043,-1.1421421421421425,0.6413502109704642,0.9777870073027144,0.9754853791184436,0.9857523107097756,0.0540371179287623,-0.2244896238594828,1.0,0.1926315789473684,0.1063157894736842,1.811881188118812,0.3042105263157895,0.2263157894736842,1.344186046511628
2,10,0.9,6,19,1000,1000,Non-elitist,1.9302886796540089,4.831297091605565,3,0.7542796904092485,6.383811465091696,0.0004521354989671,0.241308968953834,533.7094068151333,0.8885216443226696,0.9688729264796732,0.206,0.178,1.157303370786517,0.4161268553365337,0.4374432017421839,0.5335320302915469,0.6024763619968366,0.4018053223651263,0.420883885924413,0.4907185921970627,0.5717738712588437,-8.153461621420863,-7.855790776450664,-6.513964074905604,-5.551195076688375,-8.359446964642789,-8.092834361424725,-7.116932125574426,-5.984228455925832,0.8650876899701181,-0.5915915915915919,0.0336920570598026,-1.1421421421421425,0.6533066132264529,0.9765281284766714,0.975916345161773,0.986542504821772,0.0532273493992718,-0.2190146777538856,1.0,0.194,0.108,1.796296296296296,0.312,0.2319999999999999,1.3448275862068966
2,10,0.9,7,0,1000,50,Non-elitist,0.9231623275426368,0.852797076881231,2,-0.0591238392849,4.935619865458288,0.0012970156132612,0.7192772535897659,554.563296104985,1.0,1.0,0.4600000000000001,0.58,0.7931034482758622,0.0,0.95376121098355,0.9050674113098196,0.8797017191279659,0.0,0.963695789021436,0.9063628061090896,0.8747186272195518,-16.47613523955019,-0.7618365411480568,-1.5641221699000027,-1.9820507447330264,-16.3614652274541,-0.5939900855359337,-1.5320416918425082,-2.049786824395017,0.902306493819127,-0.4814814814814819,0.051862599995211,-1.098098098098098,0.6458333333333334,1.0394796034596705,0.9740020114497128,0.9073197115872776,0.0494695289594684,-0.5445424717181254,,,,,,,
2,10,0.9,7,0,1000,100,Non-elitist,1.019633021269348,1.479796335256924,2,-0.0083902386213114,5.545123106315688,0.0005859168661374,0.1495885374307279,255.30676120804404,1.0,0.9797820406688604,0.54,0.5700000000000001,0.9473684210526316,0.803102461841215,0.9575829625523808,0.8857872287552081,0.9098558154494796,0.8137900241167044,0.9714066162036424,0.915929066088569,0.9178811624447069,-3.2451577236552893,-0.6990944527539575,-1.882392538835175,-1.4857072336822252,-3.028705615483485,-0.4650714423806086,-1.36741390158428,-1.335663050601383,0.9141989644611956,-0.4374374374374375,0.0456730127016874,-1.0540540540540544,0.6428571428571429,1.0116054548646698,0.9697187499541132,0.84782565990703,0.0616562524371017,-0.4532952600607884,1.0,0.2799999999999999,0.1,2.7999999999999994,0.49,0.25,1.96
2,10,0.9,7,0,1000,150,Non-elitist,1.0610757955463623,1.846420565608848,2,0.1132219467522872,5.415014478983594,2.64981293500294e-05,0.1231848245146325,4648.812106221222,1.0,0.967363112576792,0.5266666666666667,0.44,1.196969696969697,0.6718627598389838,0.8475826899267059,0.8488900230735758,0.885293046090216,0.6980157359725384,0.8567857611856508,0.8609959835152395,0.8900790987560049,-5.321162596065742,-2.471640490902504,-2.4504404215708195,-1.8601191146541929,-4.842166404533373,-2.2963685808959884,-2.2288597748143,-1.7625265901646507,0.9100841365439738,-0.4814814814814819,0.051862599995211,-1.0540540540540544,0.6756756756756757,1.0145869503331006,0.9735557670910584,0.90638167205807,0.0523994337796671,-0.4943474166581338,1.0,0.18,0.1,1.8,0.4133333333333334,0.2533333333333333,1.6315789473684217
2,10,0.9,7,0,1000,200,Non-elitist,0.988739184214102,1.7135931982172616,2,0.2544875549305735,5.416799144357673,0.0021930584866113,0.1358747739120614,61.95674886993616,1.0,0.971756309034195,0.4949999999999999,0.4049999999999999,1.222222222222222,0.600072906514141,0.6984439712753108,0.781120719830781,0.870418138669008,0.5807959954329974,0.7186562973137544,0.7558967931751596,0.8677765666258793,-6.352049898948877,-4.789620340777981,-3.476463915866333,-2.0581512545166927,-6.60307285731677,-4.431572567402851,-3.844980586561793,-2.0827114113943104,0.8755785008955325,-0.4814814814814819,0.0559432570616937,-1.0760760760760757,0.6868686868686869,0.9867456792117456,0.976766603447078,0.9406924564400762,0.0473836620736322,-0.4722018146844865,1.0,0.165,0.1,1.65,0.375,0.25,1.5
