fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
6,1,0,0.25,0.598485203905781,0.19090524530475722,1.0,0.6264761006312615,0.20719485686399322,3.918431237457649e-05,3.1025397264184157e-05,0.0005715567897743304,0.8957663396358395,0.9193373695856597,4.9209479329728106e-05,0.10679611650485431,0.11578947368421044,0.05238095238095237,0.0,0.270745193435738,0.24964087673726443,0.3424030549203158,0.0,0.2712402685772844,0.21661524769891854,0.35157012963308176,0.3799491083054174,0.3106843061229652,0.2581670103589533,0.3976037859480596,0.42764540349060276,0.31717336485071834,0.2673846772649453,0.4139943075282363,0.05517530380696378,0.46115288220551387,0.00015895474015585457,0.5272727272727271,0.2777777777777778,0.9045339480694848,0.6229075102384072,0.8666626223689899,0.589485130970468,0.6762474644297455,0.45038505439155896,0.541724595356408,0.5726910152816362,0.5792583447653962,0.35594964134415263,0.5769660721113284,0.3546802079558852,0.4651967321751662,0.3400973998720772,0.38127955874558384,7.608145258271647e-05,0.5531998345069253,0.00010632548418756707,0.49358779467105673,4.793103782139694e-05,0.6316059375548404,8.047919507723298e-11,0.000575013592361579,0.004489593211940914,1.410296552421145e-09,5.3912039258725375e-05,7.129189011590279e-11
6,1,1,0.25,0.5789001370001267,0.16636541039297648,0.5,0.815744274650644,0.2071825210853779,9.12185376142664e-07,2.8316704136463324e-05,0.03364843112260028,0.9227218382122974,0.9808069769493324,0.001211735232856857,0.1844660194174757,0.19999999999999996,0.05757575757575758,0.0,0.28162981462460934,0.23327759325893138,0.22225812225133773,0.0,0.28253802144724977,0.25564436194042345,0.30527016202172763,0.4617798579455128,0.3275378966332141,0.2619335002217863,0.31067480679874865,0.5079030130183262,0.33367773079948804,0.320798653573031,0.3909975321962473,0.19953667833175248,0.4536340852130327,6.063815391656031e-05,0.5012987012987012,0.33333333333333337,0.7782954747051988,0.6029627676751552,0.6924935910542784,0.6389799450981903,0.8302181528186443,0.48165318651926625,0.6688800312691869,0.7350621841932914,0.3845454739716865,0.45381174654182704,0.34361947036025564,0.4765383515791319,0.5436505580519417,0.15245694474584603,0.1612308962285014,7.899975378993496e-05,0.5499077783795232,9.242278973521366e-05,0.4231896313459045,3.556054033552836e-05,0.5354781212912503,2.310068818554195e-10,0.0004732899829672826,0.0019702841947034787,2.3320894835412745e-09,4.627149890153051e-06,1.4983865941091933e-09
6,1,2,0.25,0.5588987559926244,0.1480021132266549,0.5,0.6799718291431764,0.2071738827220758,1.1568992345300611e-05,1.537528507658352e-05,0.0011589915231321765,0.9508502457532315,0.913688580154767,0.0003701552010717569,0.25242718446601936,0.21052631578947362,0.0753623188405797,0.0,0.3571097053074657,0.40089084470934294,0.3544368599774988,0.0,0.3641411775519825,0.4178157922540107,0.4774557276728505,0.30342417902698315,0.3876706774555161,0.39222914449261737,0.3930458214427307,0.3850345840923428,0.4012649188716416,0.46006065738062196,0.5191526919878331,0.438159439450833,0.4837092731829574,0.0003764321753025383,0.5402597402597401,0.44444444444444453,0.6456633241610875,0.5786860924764996,0.6603463409596753,0.5088039459229142,0.5088597034073933,0.5320555770985381,0.6847689829181451,0.7082016706351868,0.5045688135638704,0.205977032601236,0.5037577353915567,0.20077594247754815,0.30571527134378895,0.43998584147998665,0.488479935289422,8.327371202880091e-05,0.5510223784121342,8.386031586389386e-05,0.5552636697559226,3.119912936687662e-05,0.7136190760283536,4.1063855360781093e-11,0.006061872289925787,0.000903404547076668,1.8852016720713998e-08,4.803641214917358e-05,3.311734329172938e-08
6,1,3,0.25,0.7075224054162993,0.3892378666012707,0.5,0.6457487278165016,0.20718771142586212,4.0913992990086275e-06,2.48283249643001e-05,0.006341154293938828,0.9149990548954514,0.8505549957153709,0.00033425434447837045,0.25242718446601936,0.1473684210526315,0.10196078431372547,0.0,0.15196885514008138,0.2455819069738916,0.20092399257113785,0.0,0.14935092701532834,0.19687163830288396,0.2436977770095976,0.3162124823343091,0.1907575292415991,0.23946154681253828,0.2518858818191041,0.3359331787694031,0.19161956343662817,0.22768282099818282,0.29575044091479785,0.30956992379996273,0.49373433583959914,0.000180383563540947,0.5116883116883117,0.38888888888888895,0.7300652018715025,0.826179729061987,0.9511774160873787,0.20422288043972156,0.7845960034154302,0.5627874743255085,0.6065037727111875,0.6416118188332978,0.5561236295188061,0.23437682274947977,0.5000555148238072,0.2557398235408028,0.3318543763615778,0.3499054038889542,0.30515430010340816,7.495745453231143e-05,0.45441665049362695,7.720938718413082e-05,0.5505835824864722,4.153368583886501e-05,0.6944172612059463,5.901988029555941e-07,0.006237048905121572,0.0021071494857418235,3.5815989869290886e-09,3.2902775472863637e-06,1.3531190897794547e-09
6,1,4,0.25,0.7569881096417814,0.49867702804506486,0.5,0.7204684938051635,0.20716947526616214,6.736009372594235e-06,3.473768347781697e-05,0.00534457595086381,0.896018412414401,0.9472208411738767,0.0009885472136227046,0.4563106796116506,0.38947368421052636,0.07833333333333337,0.0,0.08607980011270504,0.4023305998102937,0.3631165053687678,0.0,0.08180774817259491,0.38967739957783615,0.30794273481449264,0.5336800884413118,0.16661249545634044,0.4283257557394549,0.4467367279328355,0.5045435402990592,0.1567021429057906,0.4456226106717909,0.39250479371620506,0.5882745199177151,0.4486215538847119,0.0003487481222978805,0.5532467532467531,0.2777777777777778,0.6641395049062467,0.6353951575858439,0.8333145459020557,0.4060791819777574,0.6632007358277399,0.3636142528354156,0.5205724315527163,0.5800196895116478,0.425567646151916,0.4008278413349152,0.4153069311027593,0.3876846235881421,0.5248180565693918,0.36032689443743315,0.3839838172899731,4.477340841670457e-05,0.4253361412915542,6.301239406769563e-05,0.3673033501386247,2.8714266529479524e-05,0.45887693168259713,1.8900200419445259e-06,0.0005332984734248369,0.0028356596719240493,1.3152529818800114e-09,2.8452305237664308e-05,3.96594543040806e-10
6,1,5,0.25,0.4650933023092496,0.03783510236692261,0.0,0.6415098145216549,0.20717279330851437,3.632535826648347e-07,1.8244910681135618e-05,0.05462430973394186,0.8714014555785667,0.908710761609197,0.00025992946560259283,0.14563106796116507,0.16842105263157892,0.05263157894736842,0.0,0.2973718795961792,0.4498834123638154,0.4554708485022508,0.0,0.29498911407225986,0.40028420567979367,0.49499938982572145,0.3135081053901059,0.33052840937309114,0.4426243824428245,0.4898187918802051,0.34720076173388303,0.33343885847212607,0.4383519295120128,0.5301802044063124,0.21143373095070372,0.46616541353383456,2.2217860982112346e-06,0.548051948051948,0.5,0.8389148768616114,0.5287412661109196,0.5517806387383364,0.7637814764233801,0.6365460030889301,0.49790120990645337,0.6601800840441441,0.6820753042498011,0.7620269146057098,0.5897341257315111,0.7829325168368061,0.5676662306220045,0.33767001143376474,0.3759935517251114,0.45516808724873314,5.473464020090927e-05,0.6158654234342364,0.00016218282030828536,0.6170522281892272,3.2234850723621645e-05,0.6820564688761981,1.9065479731938095e-10,0.0008115105627658802,0.0029662304908710355,5.040259104650436e-08,1.9240895886579215e-05,3.7100704200991595e-11
6,1,6,0.25,0.5064188269790297,0.10797861673500811,0.5,0.7097155063550183,0.2071725434134759,3.4918005624063017e-06,3.0800577524973716e-05,0.009350668661087025,0.864788276473103,0.8111641030219958,0.0014225008416585076,0.2330097087378641,0.15789473684210517,0.0888888888888889,0.0,0.20408137594168538,0.31548455051677454,0.37523360596049365,0.0,0.20040489650276103,0.22700392427413657,0.30863759594128615,0.4839074346312291,0.2612522562687941,0.34191597474102237,0.4472500390751007,0.49634623042953874,0.2601384456652006,0.291668689377306,0.39128533996456544,0.8388889763906289,0.49874686716792005,0.0004060525787981238,0.5584415584415584,0.5555555555555556,0.7119344586803246,0.6622470174604902,0.6782388852352919,0.4080262106092657,0.6302182273611501,0.43296756749853393,0.6465596254570167,0.6837527250519329,0.5380096490676199,0.3403830144238788,0.5580268221117697,0.33485886809919857,0.4689723288365344,0.2904702734874395,0.34562020712339314,7.160396440267256e-05,0.46894280149229245,0.00010688128542073535,0.4096460703201008,3.128137340603603e-05,0.5142987850784111,5.2967343024852293e-05,0.0011852252713844605,0.002297949222299236,1.920772755162856e-08,5.40223038805923e-06,5.328598065916681e-06
6,1,7,0.25,0.5040940414345667,0.06849096998817586,0.0,0.7370807861956435,0.20715155387850842,5.386324110350602e-06,1.6312313232889915e-05,0.003017234249325655,0.8291814247386873,0.8293619333352926,0.0006560555206514599,0.19417475728155334,0.2842105263157895,0.04444444444444444,0.0,0.2310220372221923,0.21981529870990135,0.26779367767018253,0.0,0.2218318081142191,0.16842619626708688,0.2528446600170323,0.39348773260362213,0.2751772780579249,0.23277328698033944,0.33338001534078265,0.3709236911648135,0.26557996785651616,0.2067220923253455,0.3129120930549301,0.32615265156061546,0.4561403508771932,0.00030732101475727146,0.4623376623376623,0.611111111111111,0.7429755510225983,0.5477195583047938,0.6086488511294275,0.6870083413962228,0.6188891921822103,0.5661368214231565,0.6477860198219538,0.6830299414892456,0.5663739058565784,0.6411739867970024,0.5391559455107562,0.6336696568868027,0.36213942110827313,0.292804576180552,0.3304416608199071,4.7376894245951446e-05,0.5545833699591187,5.006601246558067e-05,0.5507382756542061,1.627054812900894e-05,0.5961282397155572,3.3678698917489185e-10,0.00013530534151873802,0.013971367318032077,1.1378126120348428e-08,6.527279975536961e-06,1.112692653502628e-06
6,1,8,0.25,0.5980779849926252,0.19555211486832685,0.5,0.6428150323143051,0.20719754337277965,1.4155162376224653e-05,2.971519037616255e-05,0.0020011674683266373,0.8983029422573582,0.9323363086367207,0.0008205862274498321,0.06796116504854366,0.19999999999999996,0.02121212121212121,0.0,0.19533771891303553,0.16720412610590252,0.13194096668323635,0.0,0.19050441723275505,0.15270788815931996,0.14190860031118235,0.11009774308758757,0.20661278526555849,0.10512202572853191,0.1232203061235938,0.12042778303680768,0.2047280641624224,0.1290438754811356,0.1359614891544345,0.2790219582634694,0.46867167919799513,0.0002445370405945951,0.48831168831168836,0.38888888888888895,0.7325163250523229,0.8194580972822538,0.9084806129743421,0.2454504318486264,0.7143150193822293,0.5841723737421866,0.4395879372457099,0.440695245966749,0.6295106615329247,0.3741847045529275,0.6217584018693784,0.38291303074688043,0.19626353243811945,0.5646130447386988,0.5238398675779432,1.3058007104868796e-05,0.5507495398530864,0.00013818657709344472,0.6544476932101606,5.553350622620435e-05,0.8875960412043167,1.3105625360811553e-11,0.0002903235456773542,0.006956492128832553,3.753924721258797e-08,9.338574829432556e-06,1.8829143641155516e-06
6,1,9,0.25,0.47130559821101004,0.049074151033544566,0.5,0.7644400389322278,0.2071676767018542,1.991502570601006e-05,1.7159714641095754e-05,0.0006479595570446566,0.9230738066265245,0.910640143829099,0.00023221977370236225,0.3398058252427184,0.2842105263157895,0.07777777777777775,0.0,0.0684900319862771,0.09265562678366529,0.1513596770475119,0.0,0.07153005046569726,0.09858631841203769,0.20635555185940246,0.23304433176290185,0.09463708930627607,0.06119853988917279,0.180413407026777,0.3497102768252156,0.11882343852333238,0.13029913024997508,0.264866180109945,0.45810110257960246,0.4561403508771932,0.0005103008887099531,0.5506493506493507,0.38888888888888895,0.6627585533505683,0.6664364811067047,0.8824499817517943,0.41928343878004004,0.7630798653376343,0.6060158799079006,0.6095864417381831,0.6154679598950685,0.6262309207905783,0.2111673595524438,0.5825286652152397,0.20776277260225767,0.43073435227173373,0.2289134122582953,0.232850805604506,7.686138438198388e-05,0.5482993225787947,9.22088036010196e-05,0.4887971068644954,2.7010701754180008e-05,0.7960508655239842,1.7382941921372922e-10,0.002438932629724502,0.004890550931658393,1.6871886605732905e-07,3.7376908321711206e-06,6.167224139168647e-11
6,1,10,0.25,0.5301439398473318,0.08466424420272439,0.5,0.7439952982954079,0.20717732700297986,2.910470251715499e-05,4.361303458234737e-05,0.0013442770183559804,0.94535645768896,0.952808923225761,0.00012166077824155995,0.1844660194174757,0.23157894736842102,0.05066666666666666,0.0,0.1417756592077619,0.48127431501235013,0.34661713715288006,0.0,0.1350622981660353,0.33627196468322723,0.27316950133306317,0.3513177332564792,0.1863019803272773,0.47807199680698714,0.39552785224656717,0.3199959676451214,0.1753434710009698,0.36890378103239335,0.3192835037980255,0.5634802603233144,0.4711779448621555,9.572134919306933e-05,0.5064935064935064,0.5,0.8330764364286632,0.7304223444286251,0.8323541918356967,0.474563224883335,0.6453529919999239,0.49072289092584664,0.646975368136153,0.6751922956351533,0.7308454235498635,0.44819879863516937,0.7571909358212973,0.43207367362819094,0.45201528652593836,0.28359548710773796,0.28040597934101474,0.00013399662597096036,0.5824704484165579,0.00014701837319213703,0.5555997675921085,3.805926337807487e-05,0.6392144536791977,5.903728862157227e-08,0.001344559860023876,0.0012909224879562799,2.8893445652545845e-09,7.082326825452683e-06,5.975630516617202e-09
6,1,11,0.25,0.7676824546754084,0.4992592754172882,0.5,0.7431512449994423,0.20717552434852116,1.3294314196652103e-05,5.363650650522629e-05,0.004117232202214039,0.9509349485174227,0.969537726936579,0.0018892830179037018,0.21359223300970873,0.18947368421052632,0.06984126984126984,0.0,0.17268293605693083,0.20637253754983736,0.3213717132964355,0.0,0.1656932378816832,0.1742816038574334,0.26731975167916155,0.6094664541859267,0.25088354056985396,0.2744779398292962,0.42862318408926925,0.5859711880044276,0.24171352250985806,0.26311662226741217,0.377876430200989,0.5253719677466508,0.46867167919799513,0.00013305884196862945,0.4623376623376623,0.5555555555555556,0.8383902643931042,0.49893638171382015,0.8376333396057012,0.6178354212056345,0.7966515927407107,0.39017719177321475,0.42622553874803026,0.43711415089625616,0.42300595788850825,0.43477908307308255,0.4079150962728712,0.42775242861032003,0.4848349249645052,0.47391826770057555,0.4906586089406333,1.9950031898718767e-05,0.3818303613158894,5.6293995813216315e-05,0.380721665333988,4.6649792971740985e-05,0.40495019299207224,1e-12,0.0012410014039119619,0.010296260414272,2.0726803391175873e-08,4.849419223770038e-06,1.8688331416087893e-09
6,1,12,0.25,0.6410023701973212,0.24671029644769948,1.0,0.7592163025653021,0.2071836236421129,1.053767745841084e-05,4.4500656046937753e-05,0.00432330338728985,0.9408041509396534,0.9451844120777111,0.03389500084109613,0.25242718446601936,0.23157894736842102,0.06933333333333332,0.0,0.15323712245834187,0.2943714772610924,0.34597605725662633,0.0,0.1534418170179604,0.2853863586648722,0.39521973840125924,0.2205874588314516,0.17793832677800042,0.2682906591097839,0.3680027795557023,0.2751446146494372,0.1868612527308698,0.30829825055552307,0.4254800805923381,0.3890552037316797,0.46616541353383456,0.0001142784819520389,0.47012987012987,0.5,0.7481053007413015,0.7365817396287668,0.8574128506148733,0.3227278565726286,0.8927096281850357,0.487773502855423,0.6354268128434652,0.6804803465367981,0.8152452193328432,0.5189620472397994,0.8199994763943765,0.5076273184077462,0.4629118582827467,0.26058679531706797,0.27679252441979185,1.2635828579095916e-05,0.6277460585739618,2.384670725446011e-05,0.5427171451634447,4.452040907082157e-05,0.803113317733144,1.1967547622023054e-09,0.0008783967293088682,0.003526274116572694,2.868520007342236e-09,1.4274319384538596e-05,1.405432685088676e-09
6,1,13,0.25,0.5109972342937501,0.07438255826451518,0.0,0.7460727669534599,0.2071723056263816,4.958165064063008e-06,2.94959355998067e-05,0.006210520662806692,0.8951767824154342,0.9267141379921595,0.00011992623259868553,0.17475728155339806,0.15789473684210517,0.06666666666666668,0.0,0.26231785833477345,0.46070885284364277,0.44572045506406693,0.0,0.2575814522111247,0.4128586283925025,0.4833244429983793,0.3594497278008131,0.30095824137753735,0.4589395731290174,0.48789777430040493,0.3745357761654129,0.29986864867378193,0.45401739305790545,0.5230545213249064,0.2781164466418533,0.4786967418546366,9.240392636862704e-07,0.483116883116883,0.611111111111111,0.41909944075793326,0.5543757829936782,0.30510630196141647,0.4685869986750355,0.7574307776665556,0.525756379398873,0.6596894300766425,0.7196926920918938,0.6163296229982259,0.4177012782423021,0.6212013306992488,0.40309583918257763,0.38917624658413574,0.29344785637748305,0.32323258940037125,4.054123446959138e-06,0.39231282567810627,0.00015627249638194897,0.4879893550392773,3.036670416020709e-05,0.6380228486831863,6.855371295095732e-11,0.00017111125561978445,0.004563717764987495,2.413730397432938e-09,5.2401109885397155e-06,3.5948503672641354e-10
6,1,14,0.25,0.546425581664055,0.1287385626037291,0.0,0.538733081023896,0.20717100237490288,1.951206226694469e-05,2.383570014161935e-05,0.001041521524206717,0.9131949250224837,0.9082234473578314,0.0003260649204928806,0.10679611650485431,0.2526315789473685,0.027160493827160483,0.0,0.2185890134270077,0.46852036897154165,0.3722192808564598,0.0,0.21558368339163578,0.3512427742201994,0.3588681464994927,0.22141162999745223,0.24408942967011668,0.4505303028265871,0.3939638593301945,0.2487665275015909,0.24608275682223832,0.37472570243529557,0.38552521807915163,0.19756313590974472,0.46867167919799513,0.00103787556993655,0.5636363636363637,0.5555555555555556,0.6327967692520787,0.45758474313645703,0.6896163512743205,0.5819283668776236,0.511613197647496,0.6187632638727153,0.7000735077607909,0.6901950076727652,0.7135015996469812,0.638442460387209,0.7409188195211893,0.637164590367558,0.3301432235910884,0.33445023910366567,0.2921210345438505,5.094118202253127e-05,0.7906847924133389,0.0001749367688584544,0.6070074690403455,2.8862681539403966e-05,0.7992121428209309,1e-12,0.0007822219741141755,0.0026017856141801908,3.757513174490752e-08,2.7272083787070544e-06,3.052382805677615e-06
6,1,15,0.25,0.49254773429205645,0.06096653879844711,0.5,0.5344946096119628,0.20717602565517942,7.493754145512476e-06,3.6464170531380495e-05,0.0050263113269466714,0.8759840831405039,0.917593651987912,0.00011653292384275653,0.13592233009708732,0.3263157894736843,0.027450980392156862,0.0,0.22162075720181265,0.14697572439276496,0.33138918682605306,0.0,0.2219988089114189,0.1383043794306021,0.31698873034275066,0.5542915976316263,0.284566331404111,0.2087441057366135,0.42480192066532296,0.5939198383752722,0.28974672986853023,0.2330907170034316,0.4194384680741619,0.5882745199177151,0.47368421052631593,0.0007656133396652074,0.5584415584415584,0.38888888888888895,0.8070389291233565,0.7566450555850053,0.8629070290434295,0.3466505532122127,0.5378355296374773,0.34050844622708787,0.45573091494728146,0.48599559261386194,0.4153421588100308,0.34548310600416965,0.3408218989801951,0.3583902805338642,0.3518765922045026,0.5904906883334851,0.6576102195111129,2.5150152494251213e-05,0.2688656694264186,0.00021939790452381829,0.42752672389039104,3.955639829507215e-05,0.4457585712411305,1.1844622719060349e-11,0.000988359733963547,0.005796931062029909,4.211268762233814e-08,5.117308930817067e-06,1.0762324487410955e-08
6,1,16,0.25,0.6818342016968713,0.35251167044758003,0.5,0.666202406037179,0.20719283058065485,2.5915862135543147e-05,3.6529074095244624e-05,0.0012470076815656935,0.9005540705375696,0.9294552575678205,4.973943014130647e-05,0.349514563106796,0.3157894736842106,0.07272727272727271,0.0,0.15304969237709434,0.2920240799420681,0.21943330458619364,0.0,0.1507433873295844,0.2320383048341687,0.25646692951911443,0.4515959791141333,0.21168838227064585,0.31387721418920167,0.3055017466416024,0.47061668980515936,0.2124776151909706,0.2911890697280677,0.34076010598952927,0.28911238978434306,0.4761904761904764,9.814835270513349e-05,0.5064935064935064,0.5,0.8350645787646683,0.7391961222115557,0.8975072385338865,0.41502576054164175,0.7462334060916971,0.46125506721297216,0.4701854805274799,0.49116501905454335,0.68446767325808,0.32150147278982166,0.675688867956139,0.3126026984115348,0.5193534952054146,0.3002129013691843,0.3095945579766245,3.693231482781858e-05,0.38084309446249315,6.145594504776623e-05,0.38708536107005154,4.8637614562258934e-05,0.5573954964645995,6.2241538015407e-12,0.0014674462443798727,0.00272751090873545,1.1160513093029078e-08,0.00010147410405213331,3.7352904729341833e-11
6,1,17,0.25,0.5733156997432693,0.17921399770189284,0.5,0.6157649658644258,0.2071816233417235,5.456014951606584e-06,3.3307961270689e-05,0.006380922648558916,0.9225868846027034,0.8750333158315597,7.258848142991089e-05,0.10679611650485431,0.16842105263157892,0.03859649122807017,0.0,0.2534528583509221,0.45129169963019483,0.517591025201158,0.0,0.24074094940558108,0.4576557833725125,0.558736651015208,0.14051881257598353,0.2715197013951684,0.42240732324477526,0.5269635223646894,0.09837756019831811,0.25686974783853095,0.4777877053378336,0.5652219653768762,0.5196182618045577,0.4837092731829574,0.000640899783948906,0.5064935064935064,0.5555555555555556,0.5686874824050335,0.630008693291038,0.45324572293192006,0.46479759902000806,0.6135133390869711,0.6251818353745185,0.7922365158884341,0.8447853435584354,0.8214359056396994,0.49226626152569,0.8219985393488358,0.4901351679334249,0.10107398647247656,0.40095613972736244,0.4459374921557031,7.912241134648e-05,0.752630935849478,0.00019131303916022422,0.8357871617343173,4.596613563965879e-05,0.8525997001055683,2.3265703788635533e-11,0.00026479264160393754,0.0013196289321083289,8.726410546253389e-10,5.9395743461452295e-06,3.1289537976834465e-08
6,1,18,0.25,0.4964601592633092,0.07061021216269067,0.0,0.7112904678747266,0.2071887302800297,1.4965202564331672e-05,1.9373146015250894e-05,0.001121301600484577,0.8721028641646291,0.89344411304936,0.0006210804370930959,0.13592233009708732,0.15789473684210517,0.05185185185185186,0.0,0.1668172013486782,0.3440584776706052,0.48687857256008443,0.0,0.16318012035558244,0.30246135257094525,0.506528057051658,0.1859869646851764,0.18682135019232998,0.31400106834960306,0.5017940534124296,0.20085890504707415,0.186322362330043,0.31430194684157864,0.5230505568845703,0.11003324546821025,0.4586466165413534,0.0001629846063383807,0.5454545454545454,0.22222222222222232,0.746038811236769,0.5843908288039019,0.721524357938822,0.583334166519654,0.6302734154138202,0.6618528606801178,0.3067928911108626,0.33687472894990833,0.5977934388056948,0.38430221365869105,0.20387549088655704,0.36388547466313775,0.26125003535007796,0.44491674733162945,0.5054878751619649,5.547791299069636e-05,0.5804029390597252,0.00015522983689462822,0.6879306420610676,4.26640059059237e-05,0.7982134028661525,1.9194466688124508e-11,0.0005147556604134261,0.004594261655143894,6.305765327265037e-08,1.1300801440677686e-05,4.855065219067964e-12
6,1,19,0.25,0.7298147467903104,0.4292833771496204,0.5,0.6252964462934254,0.20715703975445499,3.786930250042842e-05,3.1335024500017755e-05,0.0006105597870503642,0.9135199006137873,0.9443731340971251,0.00014141725223174834,0.25242718446601936,0.24210526315789468,0.06666666666666667,0.0,0.4248121302872092,0.33056658276262957,0.3489928846460378,0.0,0.4224222881378155,0.3207673194762171,0.33850528610076625,0.42365263362480254,0.45449307008164086,0.3443004044271556,0.41250863628189516,0.4568261737836803,0.45642901154570037,0.3737979802842391,0.4084702712650021,0.1747424187373523,0.49122807017543857,5.2077594567678664e-05,0.48831168831168836,0.611111111111111,0.6863886153348319,0.5183804141405357,0.4859022234206372,0.6513435939025574,0.7939201864909315,0.6377412449424428,0.7781175862956022,0.7800785515581379,0.7999448978180762,0.7053565602367438,0.8551353047166141,0.6857438510203826,0.33098801891160656,0.25242540864436824,0.24323430577561966,1.0115756450949947e-05,0.36203015486165274,2.8027916395116083e-05,0.40636170530374716,3.4254708121196616e-05,0.5829487761682206,1.499539510810223e-09,0.0008070561420544431,0.007883830004107351,4.184200439812451e-08,5.717785527308216e-05,3.8414895368922057e-07
6,2,0,0.25,0.8395965424411815,0.6659756088120862,0.5,0.7129420939199743,0.20720688646769342,4.950546499229488e-05,8.170154218659806e-05,0.0015103219610383752,0.984952074351125,0.9490681737439002,0.0007455940711357862,0.24271844660194172,0.38947368421052636,0.041666666666666664,0.0,0.2898396823130488,0.44050908609863165,0.4652138540410882,0.0,0.29581389705143785,0.41814072506403105,0.5632001693047486,0.41872159350527616,0.3314788392628293,0.4470151073629573,0.5144889105587602,0.49441952197500005,0.34441020523265825,0.47125921547591976,0.6067200475528494,0.3358534423467232,0.5012531328320804,0.0007462056737464524,0.5584415584415584,0.33333333333333337,0.7827021381613194,0.6828213744344085,0.845650908962662,0.38958603481683673,0.8545006097832673,0.3898067092251316,0.5371753362713849,0.5916705508725699,0.6224906926393972,0.1481102808176079,0.6136749789216382,0.17879837405883864,0.40822732343584933,0.4332161544838764,0.4939794894535856,5.8459180287318444e-05,0.5259835302369937,0.00010042636475757688,0.5082731809732104,7.900590913001437e-05,0.6063211794507797,1.0490668489730839e-08,0.00043173266593715773,0.009844831754271416,2.506184224434125e-08,2.52527763852051e-05,6.22422101854993e-10
6,2,1,0.25,0.6004699331095154,0.18704227030336135,0.5,0.6377329540068755,0.20716059519712346,6.307555043167895e-06,1.5147961314240595e-05,0.0023317556497151745,0.962061366098187,0.9023242116403483,0.0014906986004164444,0.30097087378640774,0.3263157894736843,0.0607843137254902,0.0,0.24894328156018689,0.19172822285666818,0.24016293350590184,0.0,0.24470320898177814,0.14425462375694964,0.3088208727459363,0.5838910751101885,0.3105127033583001,0.25547307391303375,0.35765137864890845,0.5944021358602904,0.308722354166803,0.23848651605595067,0.41302476273927996,0.19090391834603593,0.4486215538847119,1.9047777413591172e-06,0.457142857142857,0.5,0.7557281076738799,0.6170804424025751,0.793878604120577,0.6032213957862934,0.7929522204518666,0.4117259528157273,0.5012946796796705,0.5310593117626738,0.49654924358233554,0.23172674880368055,0.49387336310111457,0.22723851015313531,0.6651548747458673,0.16946252579936194,0.1719787544486735,4.572348165673943e-05,0.39721908614569384,5.355239951683772e-05,0.2790405535522027,2.3936995264089028e-05,0.4401298647790026,3.2777982744809756e-10,0.00024819900991527113,0.005311694716273033,3.1516734624231126e-08,3.1963908205687726e-06,1.7515238672790204e-09
6,2,2,0.25,0.6242070587747908,0.2030712765227614,0.5,0.6241224937198977,0.20716679308680322,1.7773065978075004e-05,2.3380900950668423e-05,0.0011442343230080117,0.9302297874613175,0.765925174586385,0.00020076036888563642,0.30097087378640774,0.2947368421052632,0.06666666666666668,0.0,0.2236268943780979,0.4554068434225739,0.334458403963155,0.0,0.2199371573751042,0.3996121981230529,0.35775871044528884,0.309252559716378,0.25896365598707316,0.4476112286616847,0.3754476207228622,0.32895574371570135,0.2592163058923028,0.43566305472530176,0.400138437988339,0.30530547681023035,0.4962406015037595,4.536434384285807e-07,0.49870129870129853,0.38888888888888895,0.7824793819977639,0.767809242397036,0.8573147494541493,0.3521351836677785,0.8554595381778897,0.4436165684360306,0.5216564337810192,0.5747259269958009,0.3795976979026049,0.28941262786459954,0.32342469934114515,0.32858759541352656,0.24925145050514663,0.5520430134438392,0.6266687809634637,0.00019275816272044992,0.7382370134194256,0.0002399090664867735,0.7566813076227468,3.2771290949783216e-05,0.6812309388531315,1.0360286469071771e-12,0.0008365669014653866,0.0034954939491087327,1.6510759997018105e-09,8.56359600436795e-06,1.9702938416675696e-07
