fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t1,pred_t2,pred_t3,switch
3,5,10,1,0.6680493382156558,0.39351693764729,0.6666666666666667,0.6027771112453358,0.1003097320497694,9.710294521361602e-08,1.3384240461698036e-07,0.0002188897627381,0.9409489094524476,0.955196407156404,0.0007733029229667,0.5203252032520325,0.25,0.1433249837206318,0.1644444444444444,0.1414141414141413,0.0557755675806402,0.1167086802543397,0.171162650963339,0.2799094386668104,0.2627505797917832,0.1202785936737582,0.143112545334166,0.2924550109121061,0.2423054123405625,0.2018577461319385,0.2776200219551662,0.3685087310947631,0.3572126948867321,0.2217154534153319,0.2321318759559271,0.3812552318034539,0.3659398797051706,0.4457236034616494,0.2244897959183673,2.942143579250121e-06,0.18562874251497,0.4285714285714285,0.8203878197360126,0.7494470862651577,0.8102686776692049,0.3150925650574388,0.7695636150639558,-1.7829432115640034,-1.6136781579927473,-2.037379481312241,-1.0374587682785965,-2.6008274845898343,-1.9842948023840328,-2.5008114052302437,-2.840826965889077,-2.7912613255089,False
3,5,11,1,0.7324314085425592,0.4654681721796792,0.6666666666666667,0.4774393985866209,0.1003097744281,2.4302667039621027e-08,1.5351242769370306e-07,0.0010975958200661,0.6207022065084076,0.9038069699495316,0.0002947249523843,0.7479674796747966,0.2863636363636364,0.1780730394443253,0.3200000000000001,0.2777777777777778,0.0610170989263464,0.2651457707876387,0.3822935781147289,0.4546469542044302,0.3249200597943952,0.2639001519918432,0.269237269946082,0.4697495623542782,0.3376518722832181,0.3318757901298645,0.4710255921915376,0.5294440787726802,0.4268055371980686,0.3367482071405738,0.3344729853603678,0.5346783272039171,0.4471916651843692,0.504320434404036,0.239795918367347,1.8080997317120664e-06,0.1976047904191618,0.3928571428571429,0.829596971194666,0.6656234500776383,0.8047609993604773,0.4016379000631393,0.8698039952137064,-0.883858279833024,-1.0563650938411415,-1.3335561181330404,-0.8556362760618837,-1.3027889238600558,-1.412184167830438,-1.30796344017179,-1.4239953965995586,-1.496488231453322,False
3,5,12,1,0.9276365721015312,0.8604963260515145,0.3333333333333333,0.3856218441575654,0.1003098730797742,1.1500523087004897e-07,3.616107918228628e-07,0.0005323367144164,0.7251459175268872,0.8599502689935739,0.0010417514097905,0.6585365853658537,0.2409090909090908,0.186475077521856,0.5155555555555555,0.2626262626262626,0.1116803468529395,0.179918484312178,0.2649520711175338,0.4264700138244431,0.3721421902663568,0.1823579438225663,0.2190949020209719,0.4068463198291452,0.3683739486624443,0.2434867862779557,0.3459821120621011,0.4789724382086084,0.4363076843602206,0.2573109777601022,0.2807184102278027,0.4603608072208832,0.4501098527044561,0.7133749008434596,0.2857142857142857,1.196522407137155e-06,0.1796407185628742,0.4999999999999999,0.8499590707143552,0.6149833749375944,0.7600965314727296,0.4608409814462192,0.9443621745383124,-0.99134367515761,-0.8773681340566998,-1.1700865070029909,-0.901871831963478,-1.664627799120777,-1.3081776495949995,-2.1492209886276474,-1.7837692932920248,-1.8469427369334015,False
3,5,13,1,0.6128984035065206,0.2954507586023278,0.3333333333333333,0.5246934635395144,0.1003097252016927,3.137855459655685e-08,6.221956924561148e-08,0.0003275893366212,0.7675710553504738,0.924950368476572,0.0001258598435424,0.6666666666666665,0.2181818181818182,0.2076178817263189,0.2755555555555555,0.2777777777777779,0.0508549463173242,0.2675809895154409,0.3714504878747388,0.4134475064840224,0.3236805043536773,0.2709844991853434,0.2764648910115944,0.4413690821772567,0.3289481355167608,0.3442304273911497,0.4752170274306882,0.5162638600835985,0.4501408906319882,0.3543452205061117,0.3526414528779952,0.5323850134344286,0.4692108010743242,0.6358450738524091,0.2040816326530612,1.361294710158278e-06,0.215568862275449,0.3928571428571429,0.9237864495356416,0.7291783375064149,0.7425677931168609,0.4879201294687549,0.7461943280235188,-0.8529736567688028,-0.9749771490694772,-1.4971037611390168,-0.8018505678136202,-1.7824543148139562,-1.3817856236964494,-2.0436835938886504,-1.8813644728716907,-1.8786287499062253,False
3,5,14,1,0.5444608440187606,0.1967038961174766,0.6666666666666667,0.3906893970604662,0.1003096879831357,1.1766913050840169e-08,3.990213545355015e-08,0.0005809301521865,0.6113802478218573,0.9103001822481154,0.0010569174079743,0.5203252032520325,0.2409090909090908,0.1487141937481264,0.391111111111111,0.2979797979797981,0.0717978173463526,0.1209790175326374,0.2983749265043584,0.3679179455845029,0.3712368307646158,0.1219046830956172,0.2679405508635598,0.377860118050757,0.3787395349569616,0.175373667466227,0.3601754609876171,0.4048751760864278,0.4146344280435801,0.1885110911571956,0.3117708076561336,0.4121487649421242,0.4377466570729209,0.6564895582150749,0.1862244897959183,8.987106292693179e-07,0.1916167664670659,0.4642857142857143,0.7664590984987418,0.7228032939066251,0.7603651218873234,0.3389913686522507,0.6524010986319182,-1.1568199273301043,-1.0026106345609214,-1.3791206781681749,-0.7943203291533315,-1.914867818408274,-1.400251152344644,-1.8256109797412143,-1.7836461086740891,-1.6817445928742611,False
3,5,15,1,0.7894718055146097,0.5919468252586642,0.6666666666666667,0.4378647126119883,0.1003098637980395,9.066517068847938e-08,2.278830944534441e-07,0.0004204762004,0.779845809013458,0.8704112212338018,0.0001037995784889,0.5853658536585367,0.1636363636363635,0.2402076516312527,0.24,0.1868686868686868,0.0656873648062375,0.1453970327325694,0.2368940571241301,0.2247758454071732,0.2463832412777912,0.1473028986551952,0.1955331722505792,0.2698583463658656,0.2490789398133995,0.2740434189899927,0.395120284916355,0.4101260030151493,0.4259973042116882,0.2840251416759084,0.3105325399092299,0.4312091605943099,0.4428454298575302,0.7858515219124389,0.2142857142857143,1.7174197878151076e-06,0.2215568862275449,0.6071428571428571,0.7858782339511572,0.8636400187804281,0.9154030352453552,0.1671134053093981,0.75435458638831,-1.4447602590222788,-1.3320046103771288,-1.8400453177458609,-1.079081892595298,-2.3017953412939125,-1.721198543228864,-3.159124204125608,-2.378298516498605,-2.2921749033355496,False
3,5,16,1,0.9575963086117628,0.920288379028124,0.3333333333333333,0.4880256173439719,0.1003099633905165,1.814405043644521e-07,3.513190058763569e-07,0.0003176466158484,0.8718626807157068,0.909944017012898,0.0011349398165233,0.4065040650406505,0.0999999999999999,0.2651700285797125,0.4577777777777778,0.2626262626262626,0.0978303162809657,0.1314783972789783,0.2670985528016527,0.3854392154632064,0.2657065238774472,0.1317240636954959,0.1824578831317997,0.3965674376911384,0.2768878947266852,0.1960535992114946,0.3420272437309113,0.4354885104251015,0.3310929727007947,0.2061253474634692,0.2419536542574734,0.4408674960843666,0.3558646831812486,0.43593434979179,0.173469387755102,1.397372720400313e-06,0.1766467065868263,0.3571428571428571,0.8478194741029839,0.7065660200040336,0.7776132222628483,0.3838785560706869,0.9262664063358226,-1.3783980854814737,-1.443313563827712,-1.7830615064953386,-0.9242380082542144,-2.125625604768244,-1.7622049009528766,-2.8006204518847704,-2.797808050835206,-3.644857981319311,False
3,5,17,1,0.5936206106757516,0.2528238990591035,0.6666666666666667,0.5461614527141773,0.1003097153999716,8.586639363944786e-08,7.068096386772524e-08,0.0001203977694692,0.803605532082989,0.9322869951233036,0.000413632086964,0.4878048780487805,0.2909090909090909,0.1153957668889533,0.3466666666666668,0.2777777777777779,0.0671143904917598,0.1404454813278765,0.2442462020184379,0.3818345161483165,0.3271570897842619,0.1452626299747688,0.1729150199734894,0.4098212393287929,0.3461269387990323,0.2306606748623764,0.3526077944743035,0.4675028920483633,0.4262543251397856,0.2507355845935762,0.2648451193706778,0.4930829003688194,0.4654275165693399,0.6727137110414947,0.1913265306122449,1.8080997317120664e-06,0.2215568862275449,0.3571428571428571,0.933155786389782,0.8038443259363142,0.8735858746311883,0.3893254475461441,0.728392567252089,-1.3353610283502195,-1.2081468894304792,-1.888982970958312,-0.942245201495192,-2.03239245565142,-1.460349020218879,-1.842384255662602,-2.2670951744469257,-1.98913125976564,False
3,5,18,1,0.5346524679779445,0.1559695786327448,0.6666666666666667,0.6048887171143221,0.1003097481499457,2.997907536097179e-08,1.427938241100451e-07,0.0008212936400771,0.8169481956170729,0.9554252191796784,0.000361892502731,0.7398373983739837,0.2727272727272726,0.1848932936204609,0.3688888888888889,0.2474747474747474,0.0812897321819721,0.2878439873951718,0.3463210621471109,0.3428001822355477,0.2947841929916824,0.2931785048846691,0.2991077483898612,0.3638772606388141,0.3361403687158877,0.3629593395029407,0.4609593417194676,0.4712371148049945,0.4373999244878688,0.3743701467353576,0.3733166785075585,0.4813110715135068,0.4851484807876614,0.4661643902351902,0.2168367346938775,1.2601077604224632e-06,0.2005988023952095,0.2142857142857142,0.7787920700340902,0.8052827214465577,0.9324707664854776,0.2375786742541279,0.6982451773326434,-1.1527781662900958,-1.0942352237951332,-1.5231647314517895,-0.8789829557279613,-1.7037877651307676,-1.3235737560436869,-2.3039286929495497,-1.822033190395277,-2.034413344605113,False
3,5,19,1,0.6047551013149703,0.2951815069558614,0.6666666666666667,0.5225266889090652,0.1003096742300289,4.1314244476000257e-08,6.83609113795023e-08,0.0002688310161572,0.7859641968242255,0.9253702475040222,0.0017867419020058,0.6341463414634146,0.2727272727272727,0.1590799265487581,0.3688888888888889,0.3030303030303031,0.0658078280134569,0.2722130226862138,0.3809760205422368,0.4613516805124178,0.5275630979365059,0.2702545399655701,0.2757201690930189,0.4394415386437216,0.5238853687609544,0.3341849839209786,0.4657155260053942,0.5290093508370788,0.5916146791880454,0.3382509915622569,0.3360245719497613,0.5023106699892478,0.5969077906780811,0.7414530812336693,0.1683673469387756,1.433450730642348e-06,0.215568862275449,0.4285714285714285,0.8279250915308112,0.6083477017808958,0.6457175152101532,0.5016401696388029,0.6884300735992115,-0.8052377684638988,-0.8609414926039308,-1.2858110058718295,-0.8225350636082776,-1.7576244388779545,-1.26276503713318,-2.0592530734578367,-1.797721086576171,-2.47205521603112,False
4,1,0,1,0.7019265330748312,0.440952836300409,0.3333333333333333,0.3430493797784212,0.1003090863503996,3.705042821239903e-08,4.867064531939069e-07,0.0023075178010851,0.8069630599954591,0.8469586648414118,0.0003184627653953,0.6097560975609757,0.1818181818181817,0.2265054773280219,0.4666666666666666,0.2474747474747474,0.1059200342682463,0.2758131948138266,0.3100478887897073,0.3933121453857179,0.2755270793117881,0.2817385315320931,0.2874364129606997,0.4270047927645121,0.3004780285672294,0.3674598114359138,0.4550829299864228,0.5377805080939901,0.4584350272401281,0.378315077585858,0.3773897190018602,0.553777458158474,0.4918296529158382,0.4661643902351902,0.2525510204081633,1.8545889975290163e-06,0.2245508982035927,0.3928571428571429,0.8359345907381166,0.6445693511208006,0.799750424586196,0.5142623462903773,0.8057648339475105,-0.9957530193550528,-1.1465230447804406,-1.106621868687463,-0.7815628216269297,-1.4619511945871977,-1.2583585272972149,-1.340102234887104,-2.1813880162367765,-1.8274082261745728,False
4,1,1,1,0.8218391424835785,0.6520781024761722,0.3333333333333333,0.250756466745927,0.1003090924930376,1.5498115365540707e-09,4.097191011750553e-07,0.0468757448989831,0.2447545088664747,0.6979326067783052,0.0006778620332232,0.7967479674796749,0.3136363636363636,0.1730588576398956,0.6711111111111112,0.2474747474747474,0.1574197568122742,0.1726870101669424,0.1787562527458615,0.3794091239509129,0.3197838159740289,0.174545069062829,0.1290250270267044,0.3939638753764113,0.3165168887405262,0.3049568169468568,0.3722071344183408,0.536745441837309,0.498316381960462,0.3131502010856372,0.2789518185041539,0.5356923723519276,0.508202360114784,0.7599360172732383,0.3035714285714287,1.2927063292339333e-06,0.1976047904191618,0.6785714285714285,0.7331906958594077,0.7151238385726,0.8513450853083809,0.3307978099631197,0.8556023280509699,-1.546535911992674,-1.1038123208320842,-1.2100719350599705,-1.0583724696318513,-1.5862406691545987,-1.200811138674844,-1.910544951409564,-2.746177035124834,-2.317186401487464,False
4,1,2,1,0.8945664864452247,0.8007620788189863,0.3333333333333333,0.2022995710792358,0.1003092662305407,2.130300832013719e-07,2.1264851040988857e-07,0.0001510360333154,0.5672281484115829,0.6151155902342191,0.0168005376558102,0.4878048780487805,0.1727272727272726,0.1928358681040617,0.2577777777777778,0.1666666666666667,0.0795453027530288,0.1155367452661619,0.183402359564522,0.2428351028639516,0.2177170306177562,0.1193066240732987,0.1544457251226672,0.2610556066805211,0.2563225098302362,0.2600888947223536,0.3648372841450133,0.4333073845394775,0.4161852912118904,0.2755868076121311,0.2923929034131207,0.4410924715635227,0.4640364196501382,0.7594866242311691,0.278061224489796,2.52329961418156e-06,0.2245508982035927,0.4285714285714285,0.8875574829861395,0.8655412294515745,0.9708303555766452,0.1854830293475943,0.8017681031723736,-2.321575427034413,-1.6885971448680324,-1.759241870574115,-1.0590512295772383,-2.2984489478958783,-1.6430157528138551,-3.4654373707285355,-2.4620286405662486,-3.150747200185042,False
4,1,3,1,0.5489632341987191,0.1633403593843891,0.6666666666666667,0.2784182178623269,0.1003092534971993,3.668508434730709e-07,3.017542822256961e-07,0.0001197216596839,0.4324212258484947,0.7543068014627239,0.0001551661021015,0.8048780487804877,0.2181818181818182,0.2488751436272457,0.5511111111111111,0.0959595959595959,0.276594901859811,0.2126473839363268,0.2468170238682099,0.3616356207106523,0.2657005010883772,0.2194250220483693,0.1893770148448345,0.3589640199093885,0.2974196137568369,0.316512446804424,0.3970081021489582,0.5000593892242846,0.4325667340370634,0.3318967258335595,0.3062017980853337,0.494948210301778,0.4762600531262272,0.7712712980033876,0.2984693877551021,1.397372720400313e-06,0.2035928143712574,0.5714285714285713,0.8594449473826262,0.8266325090063367,0.9224082867929314,0.208882612482744,0.7675650177946807,-1.6751597230070616,-1.2924468559018194,-1.299657512249351,-0.8797917807411315,-1.464506576469901,-1.322575945875157,-1.7686542491870754,-1.3836102342128414,-1.6882655486230185,False
4,1,4,1,0.6848723569312734,0.3819869380387366,0.6666666666666667,0.200329233881602,0.1003093446362253,1.159639110837654e-07,2.4275430577066364e-07,0.0003457346844618,0.3872890666948028,0.7412617888170698,0.0001716282512556,0.788617886178862,0.309090909090909,0.1738380885959894,0.5111111111111112,0.2272727272727273,0.1268863244739178,0.1316110539775772,0.1929938436286171,0.4463619117786512,0.4002391769148566,0.1304564321773888,0.1562773982952787,0.3665028895627149,0.2838881465096878,0.2682309978189232,0.368203022975834,0.5696404725363551,0.5402540552919324,0.2714143238685327,0.2827387724432984,0.4988362645725156,0.4649809705716439,0.7330758900712164,0.2678571428571428,1.952403827719477e-06,0.2215568862275449,0.4285714285714285,0.7023721683793609,0.737076195849899,0.7574732634618205,0.3404364137207078,0.8582161199993668,-1.4110397315181389,-1.0887621186260157,-1.2158214155912226,-1.0702937808250566,-1.819924668055634,-1.1849890202803424,-1.6148924819470116,-1.4361368393388412,-1.7980962736798376,False
4,1,5,1,0.6783423694601454,0.3522809647472821,0.6666666666666667,0.1512877152516576,0.1003092995954537,2.5325984958375715e-08,1.3903787657495178e-07,0.0009507116113747,0.452073714585158,0.7110560503399295,0.0013668170848934,0.6747967479674798,0.1772727272727272,0.2551850778003288,0.3999999999999999,0.2676767676767678,0.0823737498062598,0.308339290190287,0.2750108368974358,0.3872552141800011,0.1361784482422257,0.3055706787379552,0.1679508592664615,0.4085181276468146,0.0947934165431709,0.3942255337388306,0.4422054374407413,0.5474655294312737,0.383501536684668,0.3954184806273901,0.3037320677262615,0.5456168334053589,0.362489670794503,0.6943031972116513,0.2270408163265307,1.3270005196961057e-06,0.1976047904191618,0.4999999999999999,0.8745571327545016,0.6415283804274292,0.8639940418898898,0.562158518119801,0.7492725887337189,-1.1304641440080645,-1.3360565475256232,-1.4461884216421057,-0.8437084593266073,-1.6197453122982193,-1.3924000960804208,-2.1031695376476907,-2.4307187518024405,-2.0983116092154845,False
4,1,6,1,0.5926156685760782,0.2298689471059842,0.6666666666666667,0.2334669576577274,0.1003092651480536,1.1442979791665277e-07,1.9274131521318826e-07,0.0002731231005614,0.6478541380058745,0.611746079949334,9.93656073059756e-05,0.8048780487804881,0.2590909090909091,0.2110848785247162,0.5599999999999999,0.1161616161616162,0.2449828555514941,0.1400782664885446,0.340525789535479,0.3493696959600855,0.3730980882724014,0.1398590814097426,0.3022143388710958,0.3580641999957303,0.2947132196664474,0.2798240624582536,0.4782997798294872,0.510973918635337,0.5287648767692736,0.2848971732700029,0.3855203758599349,0.502535809560265,0.4837670949255431,0.6225663736884559,0.2500000000000002,1.2275091916109931e-06,0.18562874251497,0.5714285714285713,0.7884161035493049,0.7693919909217586,0.9155913138865918,0.2386577552246694,0.8614269759031942,-1.2725453773967166,-1.362611560136033,-1.2143349830621308,-0.9885579682812085,-1.6096613435073883,-1.122905647234785,-1.5412361588433472,-1.876204821324791,-1.784619530485593,False
4,1,7,1,0.7532858698397336,0.5303894853560237,0.6666666666666667,0.2227994038598539,0.1003092158178846,8.54800498178302e-08,1.309820523402858e-07,0.0002463139914596,0.5852375361354207,0.5740821622657266,0.0001302595966219,0.5365853658536586,0.2681818181818181,0.1375738787162388,0.431111111111111,0.3181818181818182,0.075063142737995,0.304780934627318,0.2854522482087626,0.4174334754258804,0.2937314090048423,0.3062434777190184,0.1903224444390889,0.4054010476737066,0.2863107621391683,0.3749372489209873,0.4133579350291761,0.5262403114097475,0.4355016563750861,0.3817690129882978,0.292232863277202,0.508388381225995,0.4422801148495847,0.7286114517413844,0.2525510204081633,2.2774478265009912e-06,0.2305389221556886,0.4999999999999999,0.7414723921123885,0.6074252615542819,0.7386229759142168,0.5109916650768545,0.7792014878851654,-1.1445117771478304,-1.0089917385587632,-1.302924688453818,-0.938900431896248,-1.7148113577486157,-1.234364124565469,-1.7607713306375317,-1.6471673487407137,-1.8915403726773143,False
4,1,8,1,0.6714507141868926,0.3677353301965042,0.6666666666666667,0.3353403567074863,0.1003095159256911,8.520663921618826e-07,4.859553266880086e-07,7.483776775968742e-05,0.6060591888317162,0.6704162882254492,0.0002083077237602,0.7560975609756099,0.2454545454545454,0.2093167101575336,0.6400000000000001,0.2979797979797979,0.1254068542982959,0.2073909561961119,0.2085719944943991,0.309489657386182,0.1855833932265154,0.2130556890903676,0.1475281836308289,0.3191055845762941,0.1888080062217973,0.3130265685912835,0.3691507870034815,0.4630755183660286,0.3745772988380597,0.3270731382349068,0.2772116595007819,0.4651652129538275,0.398973024591371,0.5201042802011087,0.3188775510204081,3.096527797678266e-06,0.2305389221556886,0.4642857142857143,0.8760521650660389,0.82524686454299,0.9294867268862352,0.2672798051763699,0.7745650977554995,-1.381078879008783,-1.2057344719285492,-1.6091172881974931,-0.996393436135102,-1.4203321788562615,-1.4328060995088243,-1.893676509463175,-1.6137345054915655,-1.797222731240326,False
4,1,9,1,0.5721016171194149,0.1991979215474112,1.0,0.2858913501104954,0.1003092080983875,2.065307499851209e-07,2.703693325524182e-07,0.0002062457101712,0.5384610688385304,0.7197678236254152,0.0002015950731731,0.7479674796747966,0.2863636363636364,0.1780730394443253,0.3555555555555557,0.2474747474747474,0.0779310546247529,0.4184999760587773,0.5049725822386354,0.4468045760354319,0.2708860125623257,0.4320496644293151,0.4150853755045949,0.4250170331105727,0.2225880700478799,0.4634813932164716,0.5949372529262812,0.5851602021632359,0.4710749834220767,0.4754673161293358,0.4619732902884175,0.5652248346454849,0.4597841857025243,0.8402440412781054,0.2882653061224491,1.8545889975290163e-06,0.2245508982035927,0.8571428571428571,0.7881243460436222,0.6146158749817578,0.8423996474262173,0.5193878954555193,0.79704137560955,-0.833360287645163,-0.8025056621524889,-1.1169602512639596,-0.8551200090968826,-1.5008945493093224,-1.1742683657231217,-1.741006521613111,-1.6391085243367882,-1.826153433591888,False
4,1,10,1,0.7239749439181391,0.4691423747390764,0.6666666666666667,0.2697407478335997,0.1003092322329143,1.1487324948418549e-07,1.195101281147685e-07,0.000158777028175,0.5926535002384274,0.7179313885345984,0.0003760089140064,0.6829268292682927,0.2681818181818181,0.1738653344336151,0.5955555555555556,0.196969696969697,0.1701461744950709,0.2658335173473828,0.3844937507311022,0.4474456527485775,0.2470943159668019,0.2759259343811339,0.3025301389287076,0.4647960622997249,0.2687166203291183,0.3665832246403179,0.5140024985310132,0.5848525506956863,0.4542463907398669,0.3813516969339481,0.3933566211893107,0.5916268158693887,0.4897513826296167,0.7535437182376812,0.2321428571428573,2.3972577507013528e-06,0.2185628742514968,0.6071428571428571,0.8914503963859826,0.8386170151343544,0.9593484000985458,0.2999342359825923,0.7248979803858817,-1.3904752881574267,-1.1216641944845946,-1.2675107098946683,-0.8866408875070442,-1.4848424031382386,-1.2371388468852826,-2.555568753632174,-2.425932573397964,-2.527019163810185,False
4,1,11,1,0.7867215411557389,0.5766379215691182,0.6666666666666667,0.2171267986680591,0.1003092521169577,1.912245647974264e-07,2.452501458836488e-07,0.0002015518003955,0.2811118267986668,0.6265481272023423,0.000306823207723,0.8048780487804877,0.2909090909090909,0.1884107194631984,0.52,0.2727272727272727,0.1086839460080413,0.1648102244920676,0.2421502386389914,0.4553744662618385,0.3664770485903077,0.1671711127105762,0.197431823229785,0.4198743702499032,0.3536273988519887,0.3063415180888407,0.4235993467240354,0.5945177525784899,0.5388514696019082,0.3151532918631585,0.3286387763147607,0.561626436824739,0.5425066727710526,0.5626494209323589,0.3112244897959183,1.903496412624248e-06,0.2365269461077844,0.6785714285714285,0.8351990168895276,0.6664609109228827,0.8791304642113499,0.3627852212174118,0.8127951919804337,-1.2861058514747117,-0.8542468236506501,-1.0610104709458823,-1.058209206107279,-1.4304843173057764,-1.1943019792516552,-1.5426073224330876,-1.9781367231014937,-2.038141118966086,False
4,1,12,1,0.6967250697301295,0.3791584655151983,0.6666666666666667,0.3992077687024818,0.1003091483328896,6.176313247496239e-07,6.642907284726884e-07,0.0001645714445908,0.6465190793504122,0.8740402175052617,0.0001843124338107,0.5691056910569106,0.35,0.1106589302993359,0.5644444444444445,0.2525252525252526,0.1280873061458931,0.2872226737581198,0.3732514976287521,0.5191299245551932,0.4879244956450286,0.289785455030952,0.2956460774794405,0.5094348482636649,0.460858793640086,0.3576379428186865,0.4748425237589034,0.595403758446174,0.5765260750667813,0.3664256837259305,0.3651142230605199,0.5833129590875177,0.5668894175307679,0.6559975650520016,0.3035714285714287,1.8080997317120664e-06,0.2185628742514968,0.5357142857142857,0.7999496457559505,0.7065111364543455,0.7571662845781936,0.3818750795184859,0.9291972359576162,-1.182922833742142,-0.9459721055845826,-1.075599227447319,-0.8387355828239591,-1.6485142224013432,-1.2581407244101896,-1.4360784726927858,-1.7556194830954357,-1.7167289459904669,False
4,1,13,1,0.6785174268382553,0.3592399786848578,0.6666666666666667,0.2135659036939063,0.1003093069958882,1.690416614652762e-07,3.110812317641531e-07,0.0003006247034493,0.4633223903478097,0.6808565879881154,0.0001317378083467,0.8536585365853658,0.2954545454545454,0.1966113876649284,0.7911111111111111,0.2979797979797979,0.1579551981619758,0.3661061536386502,0.3398478715942748,0.5252145806381815,0.4829197058824962,0.3686382021906266,0.2439702726422855,0.598636311520785,0.5311748095271538,0.4297510998747484,0.4829803553050669,0.6344113463476219,0.6095222812636996,0.4351896494591411,0.3524920797827073,0.6747099328033891,0.6499743306580288,0.7374019085402608,0.2984693877551021,2.2774478265009912e-06,0.2005988023952095,0.5714285714285713,0.7551262404052386,0.5899119956931838,0.6297387854105304,0.591374752439465,0.744507224807051,-0.6381657011470047,-0.727951390630827,-1.2510904901970046,-0.9309746111598468,-1.3990856696703344,-1.2613961808029104,-1.6515625694315863,-1.8330426950910097,-1.854645056567912,False
4,1,14,1,0.6044115103054684,0.2703073228673965,0.6666666666666667,0.3633114303670952,0.1003094005684958,7.642290439158847e-07,3.0036524610280724e-07,4.336643496630797e-05,0.6714061031792738,0.6899828138129196,0.0002337378912966,0.8780487804878049,0.2772727272727272,0.2151521314852239,0.5244444444444445,0.2474747474747474,0.1204743036828629,0.1895838843627751,0.2667977940576626,0.4971290572161468,0.3296262928358291,0.1900101928529394,0.1994910349825992,0.4792636275533114,0.2976117250448346,0.2763421796031364,0.3799345930433265,0.5697027742388459,0.4387475523526157,0.2842330095555343,0.2846444830490441,0.549608089208159,0.424952776998577,0.6487011346448612,0.2831632653061225,3.177735071251353e-06,0.2664670658682634,0.4642857142857143,0.7775971433540738,0.6394046732769882,0.7478501222545418,0.4523247009576767,0.7410373611268822,-1.4444239657074305,-1.1357498868838856,-1.2039301619618858,-0.8953642386212134,-1.6568629337259415,-1.3172289219508933,-2.02227616348809,-1.7940212855763502,-1.554331255917312,False
4,1,15,1,0.5894191987576894,0.2036537565890266,0.6666666666666667,0.3091721509433818,0.1003093255813624,1.9855734770273e-07,3.5943552855643137e-07,0.0002952372414833,0.6041933242893436,0.763918863378773,0.0011575091219062,0.6910569105691059,0.1636363636363635,0.2807715141725,0.8044444444444443,0.1666666666666667,0.2684904425417094,0.129090641688614,0.3857572110603925,0.4955506254703337,0.2902580698581651,0.1305896342496106,0.376306123783429,0.4695679251497892,0.2815570151852322,0.2841902445569066,0.5179573988805575,0.6202335200848339,0.489347039662291,0.2925295791960141,0.4380457096033308,0.5936045483543835,0.4960462469017686,0.8186845451361953,0.2984693877551021,2.7256451076701835e-06,0.2275449101796408,0.4642857142857143,0.8019364250254708,0.710529396946181,0.8172541145618825,0.3855496008534823,0.7393964631564114,-1.132346805684362,-1.3261451930144872,-1.104038542117251,-1.0557345909250728,-1.5521459788895315,-1.4179134269992604,-1.697623966569175,-1.7267818784852818,-1.5581728019012246,False
4,1,16,1,0.7643464946989734,0.5215492734807727,0.6666666666666667,0.4642824613831672,0.1003090857138363,4.821189870428935e-07,7.220661678442138e-07,0.0002395553956335,0.7379510567841506,0.8892739536962351,0.0002205043165948,0.6829268292682927,0.2909090909090909,0.1603280453961811,0.431111111111111,0.2222222222222223,0.1075371753143148,0.1390960510849224,0.3206124777294945,0.3787150524865103,0.3122186120124645,0.1414542511312485,0.3075335102633891,0.4191231730019401,0.305389356506381,0.2996183863285973,0.4839290444180522,0.5578355630253712,0.5172458173295444,0.3086973066273822,0.4007755226355906,0.5717524887850858,0.5258503468611335,0.7057757435622036,0.3163265306122449,1.7616104658951166e-06,0.2275449101796408,0.4285714285714285,0.8916272016577624,0.7738624552655295,0.9118968952071648,0.3662913729976462,0.8467138159299423,-1.7133193958540651,-1.3820874928529192,-1.1640594703347769,-0.9002253826644879,-1.687371779332367,-1.3892256174433713,-1.871235905615378,-1.643175014494198,-1.7366252159607505,False
