7 6.8679383861 19.0000000000 1.0000000000 0.5958242489 67.0000000000 5.6093410700 0.8845442802 6.4918804475 -0.1361351215 5.6096536588 -0.0973784040 42.1445117448 -423.9859222255 24.0903879237 6.1538512272 -0.637305 0.494608 0.969331 1.889753 -1.540507 0.698415 -0.702856 3.033233 1.809130 -1.310077 3.447412 -0.301423 -1.853381 -0.405528 1.431269 -1.369307 -0.056476 3.195928 -0.360540 0.375205 0.376520 1.272677 0.804231 2.390208 0.734695 0.733779 1.445668 -0.382338 -1.835263 -5.000000 -0.457404 0.006385 -1.521497 -3.573020 -0.680178 -1.649042 2.899563 1.115495 -2.163837 1.359142
91 6.3074081594 19.0000000000 1.0000000000 1.6942409729 6.0000000000 6.2527989585 0.9884853755 5.3613757423 -0.1229721775 4.9318443317 -0.1043872359 28.7443498503 -1129.3830842096 23.2994324577 5.9365506502 -2.916895 -1.894754 -2.830965 0.911677 2.315598 -1.059152 5.000000 1.367161 -3.133861 -5.000000 2.764587 -1.796035 0.089652 1.984453 -5.000000 -4.013657 1.858875 -1.304106 3.199443 3.153623 0.464527 -1.794865 1.859466 -0.263707 0.242480 0.227686 0.923711 -0.511671 -4.697676 -3.228331 -0.219822 -1.433292 -5.000000 -0.529016 -3.674882 0.982763 -1.270352 0.837423 -2.514421 1.218903
106 5.7109836966 19.0000000000 1.0000000000 1.6682598683 7.0000000000 6.2410415660 0.9865962709 5.4524209537 -0.2309740593 4.9902984297 -0.1971059197 29.7288942564 -1163.0452504034 25.1554152819 6.4339127998 -4.963150 -3.253083 -0.320137 0.990685 -1.154810 -2.855277 5.000000 1.003849 -2.680936 -3.989744 2.789044 0.576930 -1.444132 1.812014 -5.000000 -4.324697 1.855003 -1.169970 1.859669 4.329637 1.640324 0.660206 -1.739756 0.390129 0.151009 0.429717 0.022361 -0.125516 -1.817159 -3.135058 -3.969817 -2.263269 -3.597868 0.417526 -4.060870 0.429245 1.584775 1.277552 0.816947 2.894111
593 4.6759912870 19.0000000000 1.0000000000 1.1005850350 39.0000000000 5.9053294248 0.9321251964 6.4321166863 0.0286722403 6.1570227713 0.0126293297 41.3721250657 -855.2792391344 24.9241089424 6.3538613688 -3.552394 -4.054433 -2.050210 2.410483 1.883760 2.602657 -2.669475 4.107828 1.401982 -3.174850 1.362071 -4.487090 2.268546 0.972125 0.167620 -4.650538 -3.404653 4.445997 -1.984187 0.658084 -5.000000 0.121719 -2.585014 3.133134 1.141797 -0.303869 -3.151956 -0.186739 -1.242713 -4.414954 -4.934227 -2.101540 -0.353412 -2.998315 -3.908667 1.554319 -4.596020 3.404163 -2.414350 1.942316
1005 13.6214378021 19.0000000000 1.0000000000 0.8953859725 67.0000000000 5.6419533242 0.8892000330 7.4852291940 0.1742523542 6.5520076462 0.1723608422 56.0286560870 -730.7446952760 26.7688356623 6.7844631654 -3.829502 -3.077920 -2.690958 4.062491 3.926220 3.144628 1.925050 3.640137 1.730434 -4.180508 3.178037 -2.770748 -0.872379 -0.399538 -0.422548 -3.333486 -2.821783 1.941038 -1.480906 -2.068164 -2.772673 1.139984 -2.479299 3.194956 0.376848 2.021217 -3.116281 1.233090 0.877404 -2.884020 -3.394108 3.430022 1.800693 0.803704 0.310813 -4.326729 -4.095642 -0.508949 -2.383514 2.123158
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 11.6422211296 0.0000000000 2.0000000000 0.8953859725 67.0000000000 5.6419533242 0.8892000330 7.4852291940 0.1742523542 6.5520076462 0.1723608422 56.0286560870 -730.7446952760 26.7688356623 6.7844631654 3.528105 0.800314 1.957476 4.481786 3.735116 -1.954556 1.900177 -0.302714 -0.206438 0.821197 0.288087 2.908547 1.522075 0.243350 0.887726 0.667349 2.988158 -0.410317 0.626135 -1.708191 -5.000000 1.307237 1.728872 -1.484330 4.539509 -2.908731 0.091517 -0.374368 3.065558 2.938718 0.309895 0.756325 -1.775571 -3.961593 -0.695824 0.312698 2.460581 2.404760 -0.774654 -0.604606
2 11.0217116573 0.0000000000 2.0000000000 0.8953859725 67.0000000000 5.6419533242 0.8892000330 7.4852291940 0.1742523542 6.5520076462 0.1723608422 56.0286560870 -730.7446952760 26.7688356623 6.7844631654 -2.097106 -2.840036 -3.412540 3.901551 -1.019304 -0.876149 -2.505591 1.554981 -3.227796 -0.425481 -1.790933 0.773805 -1.021610 -2.361264 -0.056364 0.856664 0.133034 0.604944 -1.268644 -0.725482 -1.344921 -0.719106 -1.626293 -3.452565 0.354852 -0.803562 -3.260397 0.925565 -1.814597 0.103891 1.458181 0.257966 2.278801 -2.469652 0.804683 -1.369620 -1.741594 -1.157699 -0.623105 0.112331
6 10.8808497834 0.0000000000 2.0000000000 0.8953859725 67.0000000000 5.6419533242 0.8892000330 7.4852291940 0.1742523542 6.5520076462 0.1723608422 56.0286560870 -730.7446952760 26.7688356623 6.7844631654 -0.738364 -0.478758 2.199319 1.310527 1.280263 -3.233912 -0.048652 -1.476062 0.559849 -0.196301 1.820358 0.634436 1.572656 -0.932838 -1.888893 -0.820099 -0.034041 0.758303 4.518618 -0.084514 -1.911890 -0.691964 -0.927192 0.962963 -3.081594 0.126524 0.313013 0.464362 -1.194632 -0.475843 -2.848122 -0.986640 -1.085723 0.832100 -2.312365 1.562396 2.988969 -4.139970 0.852517 1.353816
8 9.1138023914 0.0000000000 2.0000000000 0.8953859725 67.0000000000 5.6419533242 0.8892000330 7.4852291940 0.1742523542 6.5520076462 0.1723608422 56.0286560870 -730.7446952760 26.7688356623 6.7844631654 -0.221081 2.040345 -1.384100 3.072754 0.572687 1.217688 -2.090507 2.422291 1.379636 2.603692 -1.256175 -0.962054 4.607833 -2.120032 -0.271899 2.273783 0.195450 1.165907 -0.798898 0.740112 -2.613054 3.316261 -0.236328 -1.360356 1.332766 -0.921440 -2.668517 -2.693435 1.387546 -0.319147 -0.267403 2.155488 -2.253652 -1.461356 -0.769760 0.188703 -0.084343 -0.573774 -0.123253 -0.214611
21 7.5511673175 0.0000000000 2.0000000000 1.8782409532 1.0000000000 6.3101284717 0.9977027978 2.9003372110 0.0134671942 2.4595953057 0.0114206885 8.4119559378 -1273.9764636050 26.3322277654 6.7163366314 0.571081 -0.040067 -2.799736 1.470835 -2.160804 2.060871 -1.333717 -1.084053 -1.282154 1.115883 0.913857 -2.844015 3.117749 -0.796667 -0.205582 3.587922 -2.056328 0.089236 1.316805 1.458568 -2.271295 0.301820 -2.922184 1.749639 1.458629 -0.823669 -2.972920 -2.733437 1.683395 1.889761 0.729737 -2.368267 1.395945 -0.018844 -3.895690 0.090841 2.187156 -1.835071 0.902044 -0.084282
65 6.8830606665 0.0000000000 2.0000000000 1.7207539394 4.0000000000 6.2717027407 0.9915629818 5.3249604110 -0.1593842164 4.7447826788 -0.1407393485 28.3552033786 -1166.4902677311 24.3532048472 6.2341989070 -3.307741 -2.031284 -1.084289 2.241607 -0.656455 1.527117 -0.263181 -1.877240 -2.550719 -1.518694 0.506426 0.558752 0.780583 -1.947268 -0.786209 2.030871 -4.060223 2.721988 2.137272 -4.312412 -0.875179 0.436272 1.709116 -4.114704 1.110157 -1.040810 -3.593251 -4.683362 2.719966 -0.391261 0.221464 1.058984 -1.166997 1.910068 -2.443916 -0.276057 0.638776 0.834361 4.771612 -1.971132
617 6.2892474779 0.0000000000 2.0000000000 1.0224968410 41.0000000000 5.8844761343 0.9287857448 5.6314221351 0.0902102053 5.2584396757 0.0889328768 31.7129152639 -784.4684712009 23.9337682400 6.1054677325 4.256987 -0.884584 -0.672937 2.859650 1.990754 3.165610 2.100063 -1.836815 -2.585255 1.132389 -2.130354 1.015451 4.282486 -4.918422 -3.600394 0.455181 -0.940749 1.460321 1.910662 -0.660446 1.531330 -2.808515 -3.701955 -3.944077 -2.575795 3.430358 -0.574239 0.426550 3.538034 -1.644878 -0.801661 -0.383098 -1.900843 -2.442822 -3.611449 -1.436381 1.887323 0.373342 -0.424448 -1.782129
959 5.6499326692 0.0000000000 2.0000000000 0.9707978971 63.0000000000 5.6814244237 0.8954474376 5.4947177840 0.0673012752 4.8906154779 0.0571893193 30.1919235253 -711.5613410842 23.4272518406 5.9857444505 4.510258 -1.500183 -0.780955 0.285601 2.172289 3.509692 3.002461 -0.170243 -2.697897 1.202156 0.415153 -2.345656 4.054133 -2.102869 -4.510616 -3.595427 1.535994 0.979766 4.212074 -0.321656 2.342013 -4.764784 -1.051125 -3.224547 -2.115258 1.901385 -0.751808 -0.136091 5.000000 -4.444011 -0.983999 1.454142 -4.673548 -2.878054 -5.000000 1.817957 5.000000 0.439979 4.094539 -3.273231
986 5.2526782805 0.0000000000 2.0000000000 0.9732600136 65.0000000000 5.6625324030 0.8924079545 6.3115453330 0.1218312216 5.5332545882 0.0915391419 39.8356044900 -709.4095336293 23.4443230034 5.9942835234 3.167480 -2.732228 -2.121382 -0.308477 1.000300 3.892752 3.565046 0.490115 -0.666657 0.916302 0.794775 -2.010202 4.578533 -2.632245 -3.000514 -3.418903 1.824242 -0.662838 3.947612 0.655032 0.629880 -4.944662 -1.589295 -2.924616 -1.944839 1.344531 0.498995 0.188711 5.000000 -3.705803 -0.287068 2.707301 -4.840301 -1.992389 -5.000000 2.292500 5.000000 -0.595081 3.313015 -3.962217
1005 17.1713653748 0.0000000000 2.0000000000 0.9597500920 67.0000000000 5.6408597389 0.8889569843 5.9058838222 0.2856439360 5.1208113333 0.2193076772 34.8794637217 -718.4540717332 24.3233149924 6.1761427141 2.531905 -2.299081 -0.491145 0.097595 1.107512 3.037478 3.143036 -0.739568 -2.490183 2.074418 -0.883900 -0.036068 5.000000 -3.521689 -4.707186 -3.701487 1.301952 0.871497 2.967372 -0.279934 2.286456 -2.985355 -1.521209 -3.672841 -1.873461 0.545386 0.380306 1.585341 4.450641 -2.732751 0.526364 3.879979 -4.825768 -1.102161 -4.853510 1.613970 4.216230 -0.078308 5.000000 -3.166551
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 15.9344568205 1.0000000000 2.0000000000 0.9597500920 67.0000000000 5.6408597389 0.8889569843 5.9058838222 0.2856439360 5.1208113333 0.2193076772 34.8794637217 -718.4540717332 24.3233149924 6.1761427141 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
3 14.9054154494 1.0000000000 2.0000000000 0.9597500920 67.0000000000 5.6408597389 0.8889569843 5.9058838222 0.2856439360 5.1208113333 0.2193076772 34.8794637217 -718.4540717332 24.3233149924 6.1761427141 -0.444656 -0.401516 0.373123 0.820103 0.396599 0.238017 -1.341325 0.755128 0.243643 2.258968 2.397836 0.370313 -0.750570 -1.277461 0.846989 0.154680 -0.687707 0.087194 -1.240002 1.396064 -0.894257 2.449015 0.806983 1.187157 -2.189824 0.338765 1.481113 -1.907401 -0.532437 0.065229 -2.746235 0.630319 1.692321 -1.719032 0.701092 -2.624567 -0.077391 -3.231545 2.242835 0.817801
5 8.7745917653 1.0000000000 2.0000000000 0.9597500920 67.0000000000 5.6408597389 0.8889569843 5.9058838222 0.2856439360 5.1208113333 0.2193076772 34.8794637217 -718.4540717332 24.3233149924 6.1761427141 -1.034189 -1.994054 0.497598 -0.593282 0.990423 -0.349406 1.972670 0.427068 4.381399 -3.792722 -1.293833 1.802974 5.000000 -0.497270 0.087338 -0.452628 2.662914 -0.574616 1.360140 -0.639603 -2.545118 0.627095 1.006370 2.586452 -0.220894 -1.234724 1.125522 0.481474 0.561330 -0.146225 2.320677 0.738985 3.809317 2.222113 1.318100 -3.254877 1.204639 0.840564 1.621903 2.088884
11 8.2868745594 1.0000000000 2.0000000000 0.9597500920 67.0000000000 5.6408597389 0.8889569843 5.9058838222 0.2856439360 5.1208113333 0.2193076772 34.8794637217 -718.4540717332 24.3233149924 6.1761427141 -2.613068 0.152761 0.734464 2.465798 -0.845714 0.172929 -4.284933 -1.660338 0.903232 2.208349 -0.563473 4.112711 3.520498 -0.121305 -4.827006 -3.555133 -1.555718 2.231682 0.620545 -4.188496 -0.457532 3.226723 -0.749609 -1.499939 4.109248 0.106819 -0.958314 0.700334 0.034329 -0.858285 2.416913 2.231404 1.681723 -0.205774 2.293801 -0.099405 0.933287 2.067374 1.617689 3.579509
33 8.0877140346 1.0000000000 2.0000000000 1.8329916121 2.0000000000 6.2992509975 0.9959513896 4.3573472796 0.1486442763 3.7816303745 0.1294666550 18.9864753148 -1234.1825973379 25.4223169949 6.4852900183 -0.881605 -2.656937 2.023827 -0.900416 1.994850 1.996847 0.492895 2.419478 1.297707 -2.573795 0.870076 2.905495 0.014117 -0.459545 -1.202262 -1.779265 2.626343 2.652861 -1.991223 0.426767 -2.742460 2.205991 -4.372138 -4.254515 -0.476591 0.975829 -0.366394 2.721952 1.309277 -2.175013 2.456773 1.823036 1.048322 4.252184 1.194962 -0.538280 -0.357548 0.903302 1.300046 2.270294
54 8.0661681138 1.0000000000 2.0000000000 1.7786187808 3.0000000000 6.2857746282 0.9937965917 4.6624798361 0.2038979776 4.1269426080 0.1804145231 21.7387182222 -1262.9474047895 27.2580063295 6.9599467781 -2.560365 -2.369645 -0.935524 2.808545 3.096529 2.593002 1.461884 0.255358 2.943317 -2.768585 -0.277950 2.461512 2.767716 -0.657981 3.189631 -3.679932 -0.898953 0.249694 -1.200821 -0.030483 -2.906124 2.124551 -2.420999 -2.172647 3.638200 2.780366 -1.254810 4.213730 -0.546600 -1.053926 3.061485 0.390442 -0.635015 5.000000 -0.219614 -0.436464 1.173058 -3.497518 -2.378013 4.999437
62 7.0703174641 1.0000000000 2.0000000000 1.7442042458 4.0000000000 6.2744473770 0.9919814059 5.2322870296 0.1435945951 4.6584793854 0.1356661337 27.3768275603 -1170.6926939816 24.1684645004 6.2021108832 -1.592221 -3.105244 3.351973 5.000000 5.000000 4.642566 -0.925044 -3.562734 5.000000 -1.102947 0.787283 1.939866 1.368062 -0.170332 -0.759928 -5.000000 -3.571213 1.454434 -4.416094 0.158514 -4.645423 -0.812509 -2.250251 -2.016964 -3.178778 0.685362 0.453082 5.000000 1.195488 -1.221517 1.050916 1.810915 -3.651883 3.889462 0.037060 -3.217218 0.406050 1.471156 1.440190 3.318917
68 6.9462184165 1.0000000000 2.0000000000 1.7442042458 4.0000000000 6.2744473770 0.9919814059 5.2322870296 0.1435945951 4.6584793854 0.1356661337 27.3768275603 -1170.6926939816 24.1684645004 6.2021108832 -1.261023 -4.390070 1.292085 3.764927 4.549399 4.419867 -3.003598 1.424013 2.495104 -3.079874 -1.980903 4.228632 2.881249 1.735778 1.633345 -0.145076 -1.484309 -1.368194 0.514585 -3.396164 0.000271 -1.748083 -0.070746 -1.544093 -0.533310 3.030523 -2.849715 4.486108 0.416852 -3.598239 3.966630 0.719507 0.332029 3.135771 1.591650 -0.218929 1.730151 -0.266639 0.423413 1.382992
73 5.9355099857 1.0000000000 2.0000000000 1.7442042458 4.0000000000 6.2744473770 0.9919814059 5.2322870296 0.1435945951 4.6584793854 0.1356661337 27.3768275603 -1170.6926939816 24.1684645004 6.2021108832 -1.960840 -3.262504 0.096177 -0.099376 3.352182 1.411182 -1.630788 1.145301 1.901635 -3.760719 0.728728 0.286639 1.321211 1.535041 -1.161336 -4.975391 0.065851 -1.324871 -0.379814 1.050063 -1.760477 2.461604 -1.162568 -0.804428 2.296170 1.999339 0.307450 3.769064 3.594972 -0.272075 1.564463 -0.018428 -1.065264 3.408535 4.343892 -0.503434 1.561254 -3.027222 1.788016 5.000000
127 5.1270304189 1.0000000000 2.0000000000 1.6040082128 8.0000000000 6.2316061572 0.9850757827 5.4013291462 -0.0490110067 5.1189682665 -0.0207059180 29.1743565461 -1155.1226308920 25.7979834321 6.5983141993 -0.822757 -4.432383 -2.028802 -0.053746 5.000000 0.598810 0.547007 -0.615041 -0.492258 -1.938420 -1.259034 2.865063 3.437782 1.084967 -1.422527 -3.775922 -0.386038 -0.639269 -1.770864 -3.053235 -1.255924 0.460462 0.749905 -1.793638 -2.689951 5.000000 -0.943264 3.273425 2.612993 -1.224091 0.263981 -1.788810 0.883234 3.853839 -1.016555 -0.687269 -0.285074 -3.493036 -1.187843 1.747381
1005 17.2591617700 1.0000000000 2.0000000000 0.5800056557 67.0000000000 5.6075383466 0.8844310329 5.4299074145 0.2642290214 4.7179770930 0.2070773324 29.4838945305 -443.4747295875 25.7454349434 6.5706212241 -1.403505 -1.059726 1.642129 -5.000000 2.493634 1.156796 -3.626082 -0.550632 5.000000 3.515919 2.941780 1.024281 5.000000 -4.355068 -3.350251 -2.368666 -1.803992 -2.560404 -0.052496 -4.423070 0.743664 4.028673 2.385720 -3.710455 1.307476 3.026495 2.151233 3.205841 5.000000 -2.560833 2.049846 1.763121 0.356435 1.797951 -1.084692 -0.614068 1.935161 -0.550278 1.745174 -0.740575
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 12.9481316639 2.0000000000 2.0000000000 0.5800056557 67.0000000000 5.6075383466 0.8844310329 5.4299074145 0.2642290214 4.7179770930 0.2070773324 29.4838945305 -443.4747295875 25.7454349434 6.5706212241 -0.833516 -0.112534 -4.272392 3.280542 -3.586871 -1.683495 1.005763 -2.490576 -2.115904 -1.818015 1.102908 4.584416 0.083079 -2.235851 1.078117 -1.192319 -0.038261 2.350002 -1.495742 0.018051 -1.756216 -0.312868 0.513141 -1.977558 -0.677644 -0.472368 -1.275310 -2.375225 -2.842434 -0.306990 -0.538114 4.462734 -4.869535 0.225453 0.740889 2.719268 1.003714 -1.688427 0.000020 1.084705
2 9.8764206040 2.0000000000 2.0000000000 0.5800056557 67.0000000000 5.6075383466 0.8844310329 5.4299074145 0.2642290214 4.7179770930 0.2070773324 29.4838945305 -443.4747295875 25.7454349434 6.5706212241 -0.627016 1.542023 -3.736181 3.462369 2.935356 -0.671355 1.222682 0.095941 -1.658271 0.175420 2.000732 -0.762185 -0.751339 -0.148942 0.866993 2.556758 -1.269359 1.016792 0.432232 -3.717225 -0.838633 -0.264658 -0.079140 0.652007 -4.080646 0.092511 -1.355351 -2.878878 1.048593 1.470559 -1.306501 1.684913 -0.763033 0.132978 -2.197478 3.168974 -5.000000 -0.182905 1.390239 -4.066933
7 8.2506813180 2.0000000000 2.0000000000 0.5800056557 67.0000000000 5.6075383466 0.8844310329 5.4299074145 0.2642290214 4.7179770930 0.2070773324 29.4838945305 -443.4747295875 25.7454349434 6.5706212241 -2.635135 -4.051187 -0.164491 -0.609333 -0.319448 1.097893 -1.236751 0.757589 1.026503 -0.669688 -0.567039 1.076849 0.114502 0.318177 -4.748805 0.117040 0.753092 -0.270960 0.671817 3.808752 0.170729 1.330669 -1.699991 -1.704684 -0.959970 -2.039298 -0.015202 -1.867661 -0.349994 -2.874287 -3.304401 -1.351324 -2.134134 -1.305862 -1.224190 -0.702525 2.090956 2.738032 1.450707 -0.718949
12 8.0649904498 2.0000000000 2.0000000000 0.5800056557 67.0000000000 5.6075383466 0.8844310329 5.4299074145 0.2642290214 4.7179770930 0.2070773324 29.4838945305 -443.4747295875 25.7454349434 6.5706212241 1.153819 1.435611 -1.877998 1.257552 -1.128987 -4.175615 -0.430100 -2.150057 -0.675944 0.686425 4.565079 -0.991558 -0.327926 0.743244 0.373043 -0.316858 -2.165859 -1.913251 -0.366753 -2.319614 -1.315537 -2.502897 2.248966 -2.995680 3.804034 -1.160766 -2.109831 -2.365514 1.558960 2.053196 -1.697332 0.663079 -0.299183 -0.484881 0.302394 1.530139 -3.833261 -4.454683 0.413380 -0.141753
35 7.3025922417 2.0000000000 2.0000000000 1.8271517551 2.0000000000 6.2993761977 0.9959713139 4.5943006563 -0.0440795114 3.9643033495 -0.0446999882 21.1075985204 -1226.8241065617 25.1566327514 6.3961685080 0.172147 3.750769 -2.086095 -2.771377 -3.589573 -0.457447 -4.166107 -3.049634 -0.016959 -1.540826 1.354890 -4.243009 1.798254 1.391196 -1.335811 3.968682 -1.691461 -0.027983 0.792505 4.275490 -1.891245 0.795730 5.000000 -1.014114 3.205006 -2.917390 0.428586 -2.186400 1.871131 -0.873900 -2.046032 2.280478 -0.595639 -2.052904 0.752181 2.914233 -1.008478 -2.145259 4.163297 -5.000000
45 6.5918107460 2.0000000000 2.0000000000 1.8271517551 2.0000000000 6.2993761977 0.9959713139 4.5943006563 -0.0440795114 3.9643033495 -0.0446999882 21.1075985204 -1226.8241065617 25.1566327514 6.3961685080 -5.000000 1.037566 -5.000000 2.094672 -1.570278 3.313800 -1.539803 -3.789439 -0.322022 -1.101869 0.528862 -0.925863 -3.660894 -0.144566 0.728762 2.255615 2.217530 -2.156557 -0.113586 1.900221 -0.810363 -1.857460 2.925625 1.151070 1.549441 -1.297500 -2.225782 -3.621518 1.004151 -1.448394 -3.412787 2.563642 -2.064306 2.213130 -3.512178 -0.489050 -1.743458 -2.602877 0.934291 -1.012978
175 3.9713860390 2.0000000000 2.0000000000 1.6772307430 11.0000000000 6.2045901975 0.9806032470 5.7320616261 -0.0544768329 5.4743560027 -0.0636807123 32.8565304851 -1133.7449051086 24.1085468337 6.1370726153 -5.000000 -1.347199 -0.765802 -2.846780 -1.414392 2.324675 -3.299617 -1.925641 4.091406 4.338049 3.915098 -5.000000 -0.519350 0.169149 0.896739 0.245552 -1.951838 -0.900287 -0.755648 5.000000 -0.290619 -5.000000 -0.322665 2.532166 1.639367 0.813525 -4.363317 3.234430 -0.894052 -4.255506 1.943157 0.564010 0.898599 3.963867 -5.000000 1.677680 -2.169236 -5.000000 -0.127969 -5.000000
1005 14.2493609829 2.0000000000 2.0000000000 0.6348338814 67.0000000000 5.6109547598 0.8846855489 6.3977222329 0.1318401634 5.4370279228 0.1373034853 40.9308497689 -492.4341033052 25.5549775941 6.5101356152 -3.824281 -1.334786 -4.115763 -4.314108 -1.071116 5.000000 -2.758539 -1.390025 4.608489 1.495826 1.286042 -4.044047 1.424120 -2.993170 0.070196 3.231527 0.049001 3.431216 -3.137333 4.789729 -2.497033 2.182437 3.147494 3.492718 -0.673823 3.164470 -0.662727 1.713978 3.539047 -4.165053 3.368549 3.357022 3.289749 3.970932 -4.092383 -2.856059 -3.929974 -1.756304 1.986665 -3.000318
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 24.0039606855 3.0000000000 2.0000000000 0.6348338814 67.0000000000 5.6109547598 0.8846855489 6.3977222329 0.1318401634 5.4370279228 0.1373034853 40.9308497689 -492.4341033052 25.5549775941 6.5101356152 3.577257 0.873020 0.192995 -3.726985 -0.554776 -0.709518 -0.165483 -1.254001 -0.087636 -0.954436 -2.627730 1.769245 1.762636 3.419146 0.100067 -0.809355 -1.090720 -3.092955 1.964735 -2.202135 -2.370093 -0.411300 2.972297 0.473433 -2.047570 -1.425986 1.250490 -0.321027 -1.537673 -0.460061 1.490113 3.952222 -2.488247 -1.252834 -1.607532 -4.838166 -1.847584 -2.047752 2.247956 -0.263828
2 9.6437249033 3.0000000000 2.0000000000 0.6348338814 67.0000000000 5.6109547598 0.8846855489 6.3977222329 0.1318401634 5.4370279228 0.1373034853 40.9308497689 -492.4341033052 25.5549775941 6.5101356152 -3.246571 1.293351 -0.712542 -3.486282 -1.193299 -1.177189 -1.747765 0.059428 -4.496516 -0.535524 2.026367 1.705596 2.216375 2.238781 2.975086 -2.236601 1.691667 -3.721779 -1.205770 -3.828944 2.096295 2.667476 -0.394829 3.549290 -1.349455 0.301234 0.305891 -2.128391 0.875893 3.877957 -2.049862 1.798677 -0.309014 3.539255 0.967577 1.352433 1.286327 0.498173 -2.791527 2.783326
4 8.8966342308 3.0000000000 2.0000000000 0.6348338814 67.0000000000 5.6109547598 0.8846855489 6.3977222329 0.1318401634 5.4370279228 0.1373034853 40.9308497689 -492.4341033052 25.5549775941 6.5101356152 -1.356425 0.852870 -1.506670 -3.488221 0.451501 0.574070 -0.154882 0.552137 -1.296822 -1.474930 -0.336180 3.818554 1.629629 -1.039984 1.117426 -0.956729 -0.914522 1.718568 -1.050529 -3.351269 -1.812989 0.176830 0.256016 2.483233 -1.432052 1.462931 0.851933 -0.298028 1.671688 0.984238 -1.724617 2.143368 -2.441804 0.119231 0.004888 0.849271 -1.450867 -0.069887 -0.281240 1.994177
6 7.8552546583 3.0000000000 2.0000000000 0.6348338814 67.0000000000 5.6109547598 0.8846855489 6.3977222329 0.1318401634 5.4370279228 0.1373034853 40.9308497689 -492.4341033052 25.5549775941 6.5101356152 -0.643169 0.302261 -0.037255 0.967058 1.537930 2.732486 2.294530 -0.220458 0.776501 -0.774254 -1.174441 3.821654 -0.919692 3.981476 -0.698071 0.505650 2.178819 0.047844 0.786251 -0.482770 -0.951050 -0.331554 -1.299435 3.262766 -0.335397 3.445338 -5.000000 0.036842 1.123903 -0.587642 2.189306 1.279385 -0.549200 0.870019 5.000000 0.503990 0.599005 -0.879983 0.266994 -2.578522
15 7.0738473216 3.0000000000 2.0000000000 0.6348338814 67.0000000000 5.6109547598 0.8846855489 6.3977222329 0.1318401634 5.4370279228 0.1373034853 40.9308497689 -492.4341033052 25.5549775941 6.5101356152 -4.421583 0.283621 1.487274 0.272264 -0.633610 1.536148 -2.206657 1.111090 2.861395 -2.082749 -1.639667 0.271881 1.979146 2.678297 1.361254 -1.339006 -2.228825 0.485957 0.796515 -2.201105 0.119581 0.664475 2.090128 -1.981125 1.113929 -2.338552 -0.853172 -0.156553 3.035833 5.000000 0.507091 0.990583 2.015083 -2.723312 1.531327 -2.483480 3.258224 2.886984 1.003079 -1.613397
268 6.1716292035 3.0000000000 2.0000000000 1.4303067738 17.0000000000 6.1295084140 0.9685805811 5.8260435760 0.0338812447 5.1895693019 0.0388648145 33.9427837490 -1022.6219429496 23.8750382380 6.1128999896 4.811400 2.002197 -0.923128 -0.967439 0.663623 5.000000 2.888001 4.062419 1.018516 -5.000000 0.284514 -1.771610 3.890737 2.859786 3.578704 -0.186374 -3.665573 -2.325373 3.028653 -3.946362 3.529432 -0.340140 -1.823110 0.439639 0.385595 0.218014 -4.226086 -2.197398 4.819928 0.585557 -1.713030 0.969281 -3.036726 -2.401819 -0.599158 -2.685297 4.192533 2.082022 4.331552 5.000000
