fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
4,2.0,15.0,Elitist,PSO,Non-elitist,PSO,Elitist,PSO,PSO,DE,PSO,MLSL,MLSL,Elitist,MLSL,MLSL,Elitist,DE,Elitist,DE,PSO,Non-elitist
4,2.0,16.0,Elitist,Non-elitist,MLSL,PSO,Non-elitist,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,Elitist,MLSL,MLSL,BFGS,PSO,Elitist,PSO,BFGS,Non-elitist
4,2.0,17.0,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist
4,2.0,18.0,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,PSO,Elitist,Non-elitist
4,2.0,19.0,Non-elitist,Elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,DE,MLSL,MLSL,DE,MLSL,BFGS,BFGS,DE,MLSL,Non-elitist
4,3.0,0.0,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,BFGS,MLSL,PSO,MLSL,MLSL,MLSL,MLSL,Elitist,DE,BFGS,PSO,PSO,Non-elitist
4,3.0,1.0,Non-elitist,Elitist,PSO,PSO,PSO,MLSL,Elitist,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,MLSL,DE,Non-elitist
4,3.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,PSO,DE,Elitist,Non-elitist,PSO,Non-elitist
4,3.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,MLSL,Non-elitist,MLSL,PSO,Non-elitist,BFGS,PSO,MLSL,DE,DE,Non-elitist
4,3.0,4.0,BFGS,Non-elitist,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,DE,DE,BFGS,Elitist,PSO,Non-elitist
4,3.0,5.0,BFGS,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,BFGS,Non-elitist,BFGS,Elitist,BFGS,BFGS,BFGS,MLSL,Elitist,Non-elitist
4,3.0,6.0,Non-elitist,BFGS,BFGS,PSO,Elitist,Non-elitist,PSO,PSO,BFGS,PSO,Elitist,BFGS,BFGS,MLSL,Elitist,Non-elitist,Non-elitist,MLSL,Elitist,Non-elitist
4,3.0,7.0,BFGS,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,BFGS,MLSL,MLSL,MLSL,Elitist,Non-elitist,MLSL,MLSL,MLSL,BFGS,DE,Non-elitist,MLSL,Non-elitist
4,3.0,8.0,Non-elitist,BFGS,Non-elitist,PSO,Elitist,Elitist,BFGS,MLSL,Non-elitist,BFGS,MLSL,MLSL,MLSL,MLSL,BFGS,Elitist,BFGS,MLSL,BFGS,Non-elitist
4,3.0,9.0,Non-elitist,Non-elitist,Non-elitist,DE,DE,Elitist,PSO,PSO,PSO,PSO,PSO,MLSL,Non-elitist,MLSL,Elitist,Elitist,Elitist,Non-elitist,PSO,Non-elitist
4,3.0,10.0,Non-elitist,PSO,Non-elitist,PSO,PSO,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Elitist,Elitist,MLSL,BFGS,Elitist,BFGS,MLSL,Non-elitist
4,3.0,11.0,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,Non-elitist,MLSL,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,BFGS,Non-elitist
4,3.0,12.0,BFGS,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,DE,MLSL,Elitist,BFGS,BFGS,Non-elitist
4,3.0,13.0,Non-elitist,Non-elitist,PSO,PSO,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,BFGS,Elitist,BFGS,Elitist,DE,Non-elitist
4,3.0,14.0,BFGS,BFGS,PSO,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,Elitist,Elitist,Elitist,Non-elitist
4,3.0,15.0,BFGS,PSO,PSO,PSO,Non-elitist,Elitist,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist
4,3.0,16.0,Non-elitist,PSO,PSO,PSO,PSO,MLSL,Non-elitist,BFGS,MLSL,MLSL,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,Non-elitist
4,3.0,17.0,BFGS,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,PSO,Non-elitist
4,3.0,18.0,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,BFGS,Elitist,Elitist,Elitist,Elitist,BFGS,Non-elitist
4,3.0,19.0,BFGS,Non-elitist,PSO,PSO,PSO,PSO,Elitist,MLSL,Elitist,BFGS,MLSL,Non-elitist,MLSL,MLSL,BFGS,Non-elitist,MLSL,MLSL,BFGS,Non-elitist
4,4.0,0.0,BFGS,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,PSO,MLSL,MLSL,BFGS,Elitist,Non-elitist,DE,DE,Non-elitist
4,4.0,1.0,Non-elitist,Non-elitist,PSO,Non-elitist,DE,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,DE,MLSL,MLSL,BFGS,Non-elitist
4,4.0,2.0,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,MLSL,MLSL,MLSL,Elitist,PSO,BFGS,PSO,BFGS,Non-elitist
4,4.0,3.0,Non-elitist,Elitist,PSO,Non-elitist,PSO,PSO,PSO,MLSL,Elitist,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist
4,4.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,Non-elitist,BFGS,Elitist,MLSL,DE,Non-elitist
4,4.0,5.0,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,Elitist,Elitist,Non-elitist,MLSL,Non-elitist
4,4.0,6.0,Non-elitist,Non-elitist,BFGS,PSO,PSO,BFGS,BFGS,Non-elitist,BFGS,MLSL,MLSL,Elitist,BFGS,Non-elitist,BFGS,PSO,BFGS,DE,DE,Non-elitist
4,4.0,7.0,Non-elitist,PSO,Elitist,PSO,PSO,DE,PSO,Non-elitist,PSO,PSO,MLSL,MLSL,MLSL,MLSL,PSO,BFGS,DE,DE,MLSL,Non-elitist
4,4.0,8.0,Non-elitist,Non-elitist,PSO,PSO,Elitist,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,PSO,PSO,Non-elitist,Non-elitist
4,4.0,9.0,BFGS,BFGS,PSO,PSO,PSO,PSO,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,PSO,Elitist,Non-elitist,DE,Non-elitist
4,4.0,10.0,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,Non-elitist,MLSL,PSO,PSO,Non-elitist
4,4.0,11.0,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,Elitist,PSO,DE,MLSL,Non-elitist
4,4.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Elitist,BFGS,PSO,Non-elitist,MLSL,Elitist,DE,DE,MLSL,DE,Non-elitist
4,4.0,13.0,Non-elitist,DE,Non-elitist,PSO,Elitist,DE,BFGS,MLSL,MLSL,BFGS,BFGS,BFGS,Elitist,Elitist,BFGS,BFGS,Elitist,MLSL,PSO,Non-elitist
4,4.0,14.0,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist
4,4.0,15.0,Non-elitist,Non-elitist,BFGS,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,MLSL,MLSL,PSO,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist
4,4.0,16.0,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Elitist,MLSL,Elitist,MLSL,BFGS,BFGS,BFGS,PSO,Elitist,Non-elitist
4,4.0,17.0,Non-elitist,PSO,PSO,PSO,BFGS,Non-elitist,PSO,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,PSO,BFGS,MLSL,DE,Elitist,Non-elitist
4,4.0,18.0,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,BFGS,MLSL,DE,DE,Non-elitist
4,4.0,19.0,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,DE,Elitist,MLSL,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,Non-elitist,MLSL,Non-elitist,MLSL,BFGS,Non-elitist
4,5.0,0.0,Non-elitist,DE,PSO,PSO,Non-elitist,PSO,PSO,PSO,DE,PSO,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,DE,BFGS,Non-elitist
4,5.0,1.0,Elitist,MLSL,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,DE,DE,PSO,Non-elitist
4,5.0,2.0,Non-elitist,PSO,PSO,PSO,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,BFGS,Elitist,Elitist,MLSL,Elitist,Non-elitist
4,5.0,3.0,Non-elitist,Elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,BFGS,PSO,PSO,Elitist,MLSL,BFGS,MLSL,Elitist,BFGS,MLSL,Non-elitist,Non-elitist
4,5.0,4.0,Non-elitist,PSO,PSO,PSO,PSO,PSO,BFGS,BFGS,BFGS,MLSL,Non-elitist,Non-elitist,MLSL,MLSL,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
4,5.0,5.0,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,PSO,Elitist,PSO,BFGS,PSO,BFGS,BFGS,DE,Non-elitist
4,5.0,6.0,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,DE,MLSL,Elitist,Non-elitist,Non-elitist,Elitist,MLSL,MLSL,Elitist,Non-elitist,DE,MLSL,MLSL,Non-elitist
4,5.0,7.0,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,DE,BFGS,DE,DE,Elitist,Non-elitist
4,5.0,8.0,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,BFGS,DE,BFGS,PSO,MLSL,Non-elitist
4,5.0,9.0,Non-elitist,PSO,PSO,MLSL,PSO,PSO,PSO,Non-elitist,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,Non-elitist,MLSL,MLSL,PSO,Non-elitist
4,5.0,10.0,Non-elitist,PSO,DE,MLSL,Non-elitist,MLSL,Non-elitist,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,MLSL,DE,MLSL,Non-elitist
4,5.0,11.0,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,DE,DE,PSO,Non-elitist,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,Non-elitist,MLSL,BFGS,DE,Non-elitist
4,5.0,12.0,PSO,PSO,PSO,MLSL,MLSL,PSO,DE,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,BFGS,BFGS,PSO,MLSL,Non-elitist
4,5.0,13.0,PSO,Non-elitist,PSO,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,MLSL,MLSL,MLSL,PSO,Non-elitist
4,5.0,14.0,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,BFGS,PSO,PSO,PSO,PSO,MLSL,MLSL,PSO,MLSL,MLSL,PSO,DE,Non-elitist
4,5.0,15.0,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,Elitist,PSO,Elitist,MLSL,Non-elitist
4,5.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Elitist,MLSL,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist
4,5.0,17.0,Elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,DE,BFGS,Non-elitist,DE,MLSL,Non-elitist
4,5.0,18.0,BFGS,DE,PSO,PSO,PSO,PSO,MLSL,DE,MLSL,DE,Elitist,Elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
4,5.0,19.0,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,BFGS,DE,DE,DE,PSO,Non-elitist
5,1.0,0.0,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,DE,Elitist,MLSL,MLSL,MLSL,DE,DE,PSO,Elitist,DE,Non-elitist
5,1.0,1.0,Elitist,PSO,Elitist,PSO,PSO,PSO,Elitist,DE,DE,PSO,Elitist,PSO,PSO,PSO,MLSL,BFGS,Elitist,DE,BFGS,Non-elitist
5,1.0,2.0,Elitist,PSO,PSO,Elitist,PSO,Elitist,PSO,Elitist,Elitist,DE,DE,DE,DE,PSO,PSO,PSO,DE,DE,Elitist,Non-elitist
5,1.0,3.0,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,Non-elitist,Elitist,DE,MLSL,MLSL,DE,Elitist,Non-elitist
5,1.0,4.0,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,PSO,MLSL,PSO,DE,DE,Elitist,Non-elitist
5,1.0,5.0,Elitist,PSO,PSO,PSO,PSO,PSO,Elitist,Elitist,DE,Non-elitist,MLSL,DE,DE,Elitist,MLSL,BFGS,Elitist,BFGS,Elitist,Non-elitist
5,1.0,6.0,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Non-elitist,PSO,PSO,DE,PSO,DE,Non-elitist,BFGS,Non-elitist
5,1.0,7.0,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,MLSL,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Non-elitist
5,1.0,8.0,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,DE,Non-elitist,PSO,Elitist,Elitist,DE,PSO,PSO,MLSL,DE,Elitist,Non-elitist
5,1.0,9.0,Elitist,PSO,PSO,PSO,PSO,Elitist,Elitist,Elitist,Elitist,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,BFGS,MLSL,Elitist,Non-elitist
5,1.0,10.0,PSO,PSO,PSO,PSO,PSO,Elitist,Elitist,Elitist,Elitist,DE,Elitist,DE,Elitist,MLSL,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
5,1.0,11.0,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,DE,DE,Non-elitist
5,1.0,12.0,Elitist,PSO,PSO,Elitist,PSO,PSO,Elitist,Elitist,Elitist,DE,Elitist,DE,Elitist,DE,DE,DE,PSO,Non-elitist,DE,Non-elitist
5,1.0,13.0,Elitist,Elitist,PSO,PSO,PSO,PSO,Elitist,PSO,PSO,DE,Elitist,BFGS,PSO,PSO,MLSL,BFGS,DE,MLSL,Elitist,Non-elitist
5,1.0,14.0,Elitist,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,MLSL,MLSL,PSO,MLSL,Elitist,DE,Non-elitist,MLSL,PSO,MLSL,MLSL,DE,Non-elitist
5,1.0,15.0,Non-elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,DE,PSO,PSO,Elitist,DE,DE,DE,DE,Non-elitist
5,1.0,16.0,Elitist,PSO,Elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,DE,DE,MLSL,Elitist,Non-elitist
5,1.0,17.0,Elitist,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,PSO,MLSL,PSO,DE,MLSL,Elitist,Non-elitist
5,1.0,18.0,Elitist,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,Elitist,PSO,PSO,PSO,MLSL,BFGS,BFGS,Non-elitist,MLSL,Non-elitist
5,1.0,19.0,Elitist,Elitist,Elitist,PSO,Non-elitist,MLSL,MLSL,MLSL,MLSL,Elitist,Elitist,DE,Non-elitist,Non-elitist,MLSL,PSO,BFGS,MLSL,MLSL,Non-elitist
5,2.0,0.0,Non-elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,PSO,Non-elitist
5,2.0,1.0,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,DE,MLSL,Non-elitist
5,2.0,2.0,Elitist,Non-elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,DE,PSO,DE,Non-elitist,DE,Elitist,Non-elitist
5,2.0,3.0,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,DE,Elitist,PSO,Non-elitist,Non-elitist
5,2.0,4.0,Elitist,PSO,PSO,Elitist,PSO,PSO,Elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,Elitist,PSO,MLSL,PSO,DE,DE,Non-elitist
5,2.0,5.0,PSO,Elitist,PSO,PSO,PSO,PSO,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,PSO,MLSL,PSO,Non-elitist,Elitist,BFGS,BFGS,Non-elitist
5,2.0,6.0,PSO,PSO,PSO,PSO,PSO,Elitist,PSO,Elitist,Elitist,DE,BFGS,MLSL,PSO,PSO,PSO,MLSL,PSO,MLSL,MLSL,Non-elitist
5,2.0,7.0,Elitist,PSO,Non-elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,DE,DE,MLSL,Non-elitist,PSO,PSO,MLSL,PSO,DE,MLSL,Non-elitist
5,2.0,8.0,Elitist,PSO,PSO,Elitist,PSO,PSO,Elitist,Elitist,MLSL,BFGS,BFGS,MLSL,MLSL,PSO,PSO,MLSL,PSO,MLSL,PSO,Non-elitist
5,2.0,9.0,PSO,Elitist,PSO,PSO,PSO,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,DE,MLSL,DE,DE,PSO,Elitist,Elitist,Non-elitist
5,2.0,10.0,Elitist,PSO,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,MLSL,PSO,PSO,MLSL,Non-elitist
5,2.0,11.0,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,PSO,PSO,DE,PSO,Non-elitist,Non-elitist,BFGS,Non-elitist
5,2.0,12.0,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,MLSL,PSO,PSO,DE,DE,MLSL,Non-elitist
5,2.0,13.0,PSO,Elitist,Elitist,PSO,PSO,PSO,Elitist,Elitist,Elitist,Non-elitist,MLSL,MLSL,Elitist,PSO,PSO,MLSL,PSO,DE,MLSL,Non-elitist
5,2.0,14.0,PSO,Elitist,PSO,PSO,PSO,PSO,Elitist,PSO,PSO,PSO,MLSL,MLSL,PSO,Elitist,Non-elitist,MLSL,PSO,DE,DE,Non-elitist
5,2.0,15.0,Elitist,Non-elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,DE,PSO,PSO,BFGS,PSO,Elitist,MLSL,DE,PSO,BFGS,Elitist,Non-elitist
5,2.0,16.0,Elitist,Elitist,PSO,PSO,PSO,PSO,Elitist,MLSL,MLSL,Elitist,Non-elitist,MLSL,PSO,PSO,PSO,MLSL,PSO,PSO,PSO,Non-elitist
5,2.0,17.0,Elitist,PSO,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,PSO,PSO,PSO,MLSL,PSO,BFGS,MLSL,Non-elitist
5,2.0,18.0,Elitist,Elitist,PSO,PSO,PSO,PSO,Elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,PSO,PSO,DE,Non-elitist
5,2.0,19.0,PSO,Elitist,Elitist,Elitist,PSO,Elitist,PSO,DE,MLSL,PSO,PSO,PSO,PSO,PSO,Elitist,BFGS,DE,DE,MLSL,Non-elitist
5,3.0,0.0,Elitist,PSO,Elitist,PSO,PSO,PSO,Elitist,DE,Non-elitist,DE,Elitist,BFGS,Elitist,DE,Non-elitist,MLSL,MLSL,Elitist,PSO,Non-elitist
5,3.0,1.0,Elitist,PSO,PSO,PSO,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Non-elitist,DE,DE,DE,Elitist,Elitist,Non-elitist
5,3.0,2.0,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,MLSL,Non-elitist,PSO,Elitist,Elitist,MLSL,Elitist,PSO,DE,Elitist,PSO,Non-elitist
5,3.0,3.0,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,MLSL,Non-elitist,Non-elitist,MLSL,MLSL,Elitist,MLSL,MLSL,Elitist,Elitist,MLSL,Non-elitist,Non-elitist
5,3.0,4.0,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Non-elitist,PSO,Non-elitist,Elitist,DE,PSO,Non-elitist
5,3.0,5.0,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,DE,PSO,Elitist,DE,Non-elitist
5,3.0,6.0,PSO,Elitist,PSO,PSO,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,MLSL,PSO,DE,Elitist,Elitist,PSO,Non-elitist
5,3.0,7.0,Elitist,PSO,Elitist,Elitist,PSO,PSO,Elitist,PSO,PSO,PSO,Elitist,PSO,DE,MLSL,Non-elitist,PSO,MLSL,DE,DE,Non-elitist
5,3.0,8.0,PSO,PSO,PSO,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Non-elitist
5,3.0,9.0,PSO,PSO,PSO,PSO,Elitist,PSO,Elitist,DE,PSO,MLSL,Elitist,Elitist,PSO,PSO,Non-elitist,MLSL,MLSL,DE,PSO,Non-elitist
5,3.0,10.0,PSO,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Non-elitist,MLSL,DE,Elitist,Elitist,BFGS,Elitist,Non-elitist
5,3.0,11.0,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,Elitist,PSO,DE,Elitist,MLSL,MLSL,DE,PSO,Non-elitist
5,3.0,12.0,Non-elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,DE,DE,PSO,Elitist,Non-elitist
5,3.0,13.0,Elitist,Elitist,Elitist,PSO,PSO,PSO,Elitist,PSO,PSO,MLSL,PSO,PSO,DE,DE,PSO,Non-elitist,MLSL,DE,Elitist,Non-elitist
5,3.0,14.0,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Non-elitist,Elitist,DE,DE,DE,PSO,Elitist,PSO,Elitist,Elitist,PSO,PSO,Non-elitist
5,3.0,15.0,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,MLSL,PSO,Elitist,DE,PSO,Elitist,BFGS,MLSL,BFGS,Non-elitist
5,3.0,16.0,PSO,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Non-elitist
5,3.0,17.0,Elitist,Elitist,PSO,PSO,Elitist,Elitist,PSO,Elitist,Elitist,DE,Non-elitist,Non-elitist,Elitist,Non-elitist,DE,PSO,DE,Non-elitist,DE,Non-elitist
5,3.0,18.0,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,DE,DE,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
5,3.0,19.0,PSO,PSO,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,DE,PSO,PSO,Elitist,PSO,MLSL,DE,Non-elitist,PSO,Non-elitist
5,4.0,0.0,PSO,Elitist,PSO,PSO,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,DE,DE,DE,DE,PSO,Non-elitist
5,4.0,1.0,PSO,Elitist,PSO,PSO,PSO,Elitist,PSO,Elitist,PSO,PSO,PSO,DE,MLSL,DE,PSO,Elitist,MLSL,BFGS,Elitist,Non-elitist
5,4.0,2.0,PSO,Elitist,PSO,PSO,PSO,Elitist,PSO,Elitist,Elitist,MLSL,MLSL,Non-elitist,Non-elitist,MLSL,PSO,MLSL,MLSL,DE,Elitist,Non-elitist
