fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.5,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
2,4,1,1,0.5118817017354143,0.029507814710337504,0.5,0.942832869161607,0.24495012148146653,2.932088039273707e-05,0.0055463161709220655,0.0008382841737444972,0.9931086369286791,0.9997085729378004,0.004115857127284063,0.09433962264150941,0.1481481481481481,0.05681818181818182,0.0,0.4687698570302963,0.5370163342687946,0.4362349215805146,0.0,0.4667717238917148,0.380880300673492,0.392060446910175,0.5827355725918486,0.4998209767596706,0.534953142157125,0.4484272193703701,0.6133213558429695,0.49608135317166013,0.40424655236452356,0.45554858950756594,0.5431276699609682,0.7118226600985224,0.01686893078754079,0.8333333333333335,0.4117647058823529,0.6555232597426415,0.5317975712772611,0.7378476911302999,0.5022128480386975,0.7657077441113762,0.3775843486878978,0.0722805824802717,0.4867438597575504,0.662874327830635,0.6958925593842791,0.448677662703576,0.24290612216522178,0.5464414606642891,0.2622559728117879,0.5921515914358908,0.375585323568813,0.5100123987783276,0.06478250787573721,0.0679438931150711,0.516914849847453,0.250080107279707,0.5056862208863099,0.3894770972908639,1e-12,0.055148797256653614,0.014681541290566926,1.5405052074346947e-07,0.004873375129882099,0.007933306825302392
2,4,2,1,0.6790832747874171,0.2802839662425467,0.5,0.7305976146558933,0.24321269552302344,0.0011662711080318532,0.0034861625718119855,1.2076550513865999e-05,0.969366897223332,0.9991849957576678,0.38894639403223996,0.4339622641509434,0.3888888888888889,0.09956709956709955,0.0,0.24971521527108476,0.26169194544308144,0.3856167019053245,0.0,0.24030795243825853,0.15646841424028216,0.3785073219437319,0.4454842793685967,0.2839592305367294,0.23707776064531705,0.37356561085740353,0.436539522966241,0.2605427337341985,0.14083165267190523,0.4154678879801739,0.5556767790695889,0.7290640394088672,0.004401931235700182,0.7619047619047619,0.3529411764705881,0.6726356126796018,0.7120390914929722,0.903805967091879,0.2857532573206273,0.5930620174727761,0.932914423231411,1.0,0.6360888926893211,0.6671069801861789,0.6556166541509949,0.4101490397019557,0.31610371517537617,0.49108875625985066,0.32251296136549756,0.6661398406585435,0.21064742720930651,0.20681511607768432,0.15230395536989055,0.4338209713463477,0.7581021982162015,0.35084137305241625,0.44432403370215556,0.5405452460862101,1.1003033008994246e-12,0.21807047588081388,0.011302320714502559,5.375965745335648e-08,0.0005178028011112632,0.006084801076290117
2,4,3,1,0.6825398192756349,0.27051933038667,0.5,0.6954272863424095,0.24277301671299312,0.001054720055756299,0.0028876659925296463,1.0961292508990356e-05,0.8678336813756089,0.9994671383101934,0.09590896674362931,0.37735849056603776,0.37037037037037035,0.09090909090909091,0.0,0.22001396667980305,0.5541433401957792,0.49725385771932284,0.0,0.21673416230173237,0.5224917012756908,0.4586752331274934,0.507835437763164,0.2669929798906127,0.5483326381708922,0.5014236585827752,0.5293771513253325,0.2552016784573247,0.5483336650273051,0.5082755186582698,0.6280751007506415,0.6871921182266012,0.016451901975829804,0.7671957671957672,0.4117647058823529,0.600725204483211,0.5763010134259017,0.783407819902967,0.40130727123763954,0.5948054591717777,0.526186305054835,0.9813820609010278,0.4022834573702281,0.5381365109336231,0.5636266612174046,0.43649703038949006,0.5678482841250158,0.5393374537869573,0.5547526071331857,0.42439896280870615,0.6200608839980369,0.7406203754916743,0.0626918521049916,0.2587907966970966,0.726423666739705,0.41146595816533793,0.3610994710739335,0.4508729270789187,1e-12,0.0007798751273830277,0.19538660162940988,1.1619131343180345e-08,0.00011777593289919026,0.000488331782133983
2,4,4,1,0.8799193332836817,0.7004538470131376,0.5,0.8206109029935544,0.2460444363771615,0.0009497592305939705,0.0065181061796303445,2.9267936914723795e-05,0.9860771057985153,0.9993984501315816,0.22551639692264644,0.18867924528301883,0.2777777777777778,0.06060606060606061,0.0,0.6977097400622914,0.6130986829787091,0.5486407370894852,0.0,0.6767292984682489,0.488816136379286,0.4646266594012272,0.4352375151100478,0.7066222629170809,0.6073637847967981,0.5487448748102937,0.43680543003983474,0.6916306787580591,0.5113402830289576,0.5039233298285724,0.34544647273119966,0.7093596059113304,0.005391770694805472,0.7116402116402119,0.5294117647058824,0.563558356058917,0.31936702925575133,0.7136445332019941,0.6372070307177553,0.8194198667162986,1.0,0.5416188149987807,0.5423272808685171,0.6462029840049954,0.6797849516479699,0.4034549725922527,0.5131588659673909,0.48210397669236577,0.5079058485222819,0.4544562061481905,0.4521573260337587,0.572644785794695,0.025915170625849665,0.32427887907364816,0.07854190714999534,0.4351353866354799,0.6716833618911643,0.5288190621850901,1e-12,0.18256908756347484,0.0026882947617586643,1.5405192498968208e-07,0.0020458605363490416,0.0005608056226628756
2,4,5,1,0.6285105612067817,0.20369671896534636,0.5,0.7866736778706398,0.24480044336416423,0.0009299480896253183,0.004346553126103302,1.9553647643511737e-05,0.8932494408559446,0.9977597204245269,0.004682105095176249,0.11320754716981135,0.24074074074074067,0.04195804195804197,0.0,0.5516896806907162,0.35387657785873766,0.6024967224477294,0.0,0.528192796225575,0.4417448646641393,0.5600922003399196,0.49371660259414796,0.5701753859101956,0.3412603326328741,0.6109249524220671,0.4674345536448685,0.5460261292715513,0.4601023530733166,0.603762905846791,0.5236139021475785,0.7315270935960593,0.05019964756327032,0.8148148148148148,0.5294117647058824,0.6418240706279486,0.5970986376470551,0.9183435524188508,0.31262407245231494,0.6768108383269661,1.0,0.9975926844643178,0.49788392927554903,0.712292029126468,0.7483446506902967,0.5931220727772253,0.13098674215190892,0.7354128895208176,0.1420337396251629,0.4598937249555033,0.44759633211469174,0.5556005784737565,0.6248199510249424,0.47731376753516463,0.5190296221383313,0.49679214327838417,0.5567305547547539,0.47057367379085036,1e-12,0.05029602610886565,0.013939278311712348,1.16096025295949e-08,0.002099385283294995,0.004990212491697718
2,4,6,1,0.5547591476307423,0.06977819884794852,0.0,0.8239597260952732,0.24419650494027004,0.0006073724188772681,0.00325349658519348,2.258341935025666e-05,0.8566882716302795,0.9993727617126782,0.012209288518475216,0.37735849056603776,0.22222222222222224,0.1515151515151515,0.0,0.5069333451801826,0.39510658185255637,0.6782392034919444,0.0,0.49709554732977185,0.3927962676558524,0.597856777406923,0.4626772711735083,0.5273296222700764,0.37987821671993066,0.6901167800410255,0.48130004823741146,0.5165095801674826,0.40734032586810237,0.6424797548422307,0.6628609788222029,0.7093596059113304,0.0015176794293329714,0.7248677248677251,0.588235294117647,0.6837583188805854,0.5143485807968844,0.6030960216975272,0.542356975190097,0.6667920000340872,0.4310247397251863,0.9086796315950206,0.3792743621884047,0.695091894481842,0.7272295644401394,0.27109363658580043,0.3638600064354883,0.31721895651963156,0.35935037950748816,0.6143554644221711,0.4279978938622758,0.5596451763508432,0.47887374776680985,0.29504589280248106,0.2617892606335829,0.32467819407212595,0.38334382651178844,0.4764711666803081,1.1003033008994246e-12,0.008023980803292492,0.002511184325149154,1.5405202529298297e-07,0.0005491270319002254,0.006689971610747411
2,4,7,1,0.6542764138981007,0.20762115589803373,0.5,0.7324436367225586,0.24260548883856906,0.0012115348990735448,0.002891413756963294,9.402341106086837e-06,0.9593123631361226,0.9994971376323994,0.004474356102005892,0.4150943396226415,0.46296296296296285,0.08,0.0,0.3686171768753144,0.5466933015497084,0.5756982306637204,0.0,0.34694515507529333,0.4141306155339618,0.5102158139045645,0.341740453927875,0.3844358507327716,0.5322793148047034,0.5709016417600401,0.29998873706027185,0.3484685216540168,0.4204402532456025,0.5389683029925555,0.8397204991063185,0.6945812807881776,0.02230222910116064,0.76984126984127,0.7647058823529411,0.6142301387862339,0.45113337203187553,0.46825324395421486,0.5570445542920818,0.634239487478398,1.0,0.9151684830478581,0.7687025338150169,0.9051583510133048,0.9337808002519035,0.6572949066864157,0.6080100814962895,0.8020554961337241,0.6059730228664617,0.3815408014715276,0.3122075882723868,0.43112972612366485,0.2908401448666559,0.4616091486175631,0.40413874963364244,0.5019326153117676,0.27389691318209786,0.6182788009030429,1.1003033008994246e-12,0.051228466095720494,0.0026295592242278633,1.1616623760657859e-08,0.002034195772597027,0.0013155455765645775
2,4,8,1,0.7928726271081785,0.5312868881511754,0.5,0.8251218505579476,0.24235827786716688,0.00047855728019416166,0.0025519391834470232,2.247643550632258e-05,0.9823369514005234,0.9981486478685059,0.01717698623935957,0.4905660377358491,0.46296296296296285,0.09454545454545456,0.0,0.3070375416817965,0.24282172066918128,0.16000389264368542,0.0,0.3034985262448745,0.21224313939514974,0.14414260721880828,0.3507815802538534,0.324844519547123,0.19830191707682282,0.1028077417531924,0.3954947828609858,0.31682816989564677,0.19598936833449038,0.1634059413412049,0.39833102659886244,0.682266009852217,0.0027889763364732055,0.6878306878306878,0.47058823529411753,0.6869695971393472,0.7799164794876687,0.9060025692477502,0.22983173984918412,0.8194788390863275,0.9798163873158137,1.0,0.5294254112689587,0.5214260346461401,0.5247569785598225,0.361245712096103,0.29595014799974323,0.3977476287326473,0.31551511479048566,0.40622716154907845,0.5793591929399956,0.612898809017721,0.17488282370257324,0.5066053490570386,0.03261010468107153,0.5185609371255551,0.2541027633442431,0.6694360344380048,1e-12,0.010519610615522606,0.015515047611877322,1.16094019229931e-08,0.0006623846550672784,0.0008844945573561225
2,4,9,1,0.640976597395362,0.16529247448944606,0.5,0.8293455930069795,0.2460379148661411,0.001030094596637301,0.00417675432422866,1.680548918973526e-05,0.9844464945671496,0.9986036006791003,0.0008206697716762514,0.37735849056603776,0.16666666666666666,0.20202020202020204,0.0,0.5834515977479333,0.43831656080319575,0.46772263115778634,0.0,0.5757741708535453,0.4888951261422434,0.4109952639406301,0.3251622298673036,0.5964165293056752,0.41080238392056445,0.4464690059834349,0.37014709197947004,0.5911284373574847,0.5105425738266532,0.4396599670707044,0.579221457164792,0.7093596059113304,0.0021643851276790505,0.7433862433862434,0.47058823529411753,0.569540765622901,0.61037402248152,0.8275094357196857,0.3870721499512594,0.9840867299310583,0.910529490528544,1.0,0.5429911783654171,0.5021270496405474,0.5410364524098057,0.5363506325967212,0.11270468471856987,0.6401146538574278,0.13365875699596735,0.4759899801088192,0.47364641876859725,0.47942786036399765,0.06778188942336492,0.34914064756286334,0.6022555091855659,0.4479510313494548,0.7847979013348944,0.6951747720972727,1.1003033008994246e-12,0.01813960421750164,0.001471641084140097,1.1606091914063418e-08,1.4198636268149547e-05,0.0006197902158976955
2,4,10,1,0.5952874064796685,0.1180916064041812,0.0,0.8457482266420732,0.24595614162957916,0.0005847107127637889,0.0045305036527162855,3.3197175109802866e-05,0.9630672785998835,0.9996449207348613,0.028044371892398175,0.4150943396226415,0.37037037037037035,0.1,0.0,0.5329833785998779,0.5064678926097119,0.4330600152045503,0.0,0.5160338583400621,0.4296960933732621,0.40283848214416057,0.3523840381707948,0.5472732149954275,0.4885793911442087,0.41097966102216676,0.35933422292180106,0.5296578198622378,0.4417968344645653,0.4294611128490192,0.6554992591222699,0.6896551724137931,0.002005219292517768,0.7671957671957672,0.7058823529411764,0.745998176394788,0.6416051310764352,0.8337944529689383,0.46094066021461777,0.5516887739697671,0.5879893520609846,0.8147111805526874,0.5336006063324668,0.6545711974725004,0.6935898747871985,0.5168217875634569,0.4656671811559153,0.5926291520731934,0.45768685231935347,0.4969406819096811,0.3831529093282685,0.47734334251038124,0.05101018191063411,0.6416570564421082,0.40435976038203175,0.6139801046134403,0.5260375441990016,0.6380652024460061,1e-12,0.025953497760425808,0.12981440497753957,1.540514234731776e-07,0.0012100498601435139,0.0014376048531026294
2,4,11,1,0.6644081030064104,0.2263084654639937,0.0,0.8083063056504903,0.24373873111092434,0.00041409352091323175,0.003718011950733458,3.8657566482429e-05,0.9398752441236392,0.9985640734442227,0.06688595710507936,0.169811320754717,0.2777777777777778,0.05454545454545454,0.0,0.15475845145886397,0.3353319876968376,0.3850498920985048,0.0,0.14834187898047854,0.31049771654782765,0.3361696615558118,0.46978507026832794,0.19943519911310265,0.3184586578965199,0.37714983514993117,0.4565164461537041,0.17425018098801826,0.31484300985196034,0.3755392235775101,0.5223059930153156,0.7068965517241381,0.0059672672526742635,0.7433862433862434,0.588235294117647,0.7664577758238287,0.6800776808121269,0.8665239305360539,0.4589561901846919,0.7763746829387586,0.8872279041475241,0.8805688738310822,0.5099158133848458,0.6101153846854777,0.6472084231930753,0.45847335597617045,0.5081482006376327,0.5606667553813478,0.5001287139741639,0.5448829143625176,0.38880541768879817,0.46639086550596387,0.3309262168582634,0.6035518620360389,0.48702769767292137,0.5312606554872035,0.45205482764822724,0.5055248658411384,1.1003033008994246e-12,0.002486970322435671,0.019004145157360597,1.1612711931922781e-08,0.0004776026656273522,0.005125950076720191
2,4,12,1,0.7179307569670499,0.3273744216791783,0.5,0.7900266012687746,0.24665550268104697,0.002238707112552325,0.005251492928586918,9.221271715791482e-06,0.9812851766696874,0.9991000961241172,0.003556373830311427,0.2264150943396227,0.46296296296296285,0.04363636363636365,0.0,0.25210502180061967,0.2856335706745569,0.3322058373921133,0.0,0.2520323634354024,0.1992479433900667,0.2506703845138784,0.3841970147431071,0.27622691946171896,0.2513824803931117,0.30366079509227695,0.443317894663243,0.2733134849665615,0.18973241970310606,0.285713172410351,0.5583997802191394,0.721674876847291,0.010965788989208044,0.7619047619047619,0.47058823529411753,0.7526602191770806,0.7826050755587972,0.9046696340441676,0.2332575299927049,0.7832737806172484,0.6594740224920863,0.8845555876035873,0.352327529891461,0.3527721928963157,0.38061179643618903,0.4497935852459398,0.3423533359006993,0.5060334771297557,0.3438208700881562,0.5301850385671791,0.6500292910273778,0.6626646921656405,0.08457356865734052,0.31291666721753764,0.3017200153907975,0.43709352429458015,0.8347487133387761,0.588826863388807,1e-12,0.03102839170318801,0.21973361546322936,1.2606620070243275e-07,0.004640454946558266,0.0016667294192964134
2,4,13,1,0.7131296382975021,0.3225398416378429,1.0,0.6691746779904508,0.24444062094104754,0.0010251549989499147,0.003224094766344142,1.276811102944169e-05,0.9123741426506112,0.9994908191518481,0.00863766170839781,0.2264150943396227,0.48148148148148145,0.04195804195804197,0.0,0.3286337186438469,0.25215897715995966,0.3185346085982216,0.0,0.33363649032602083,0.22083058625409926,0.3390365087829444,0.44034994360128943,0.35769296104683834,0.22602733256510743,0.30004158473763953,0.5187606608201858,0.36376937549281607,0.22624441994853645,0.3893986662496783,0.7004734224316944,0.7068965517241381,0.008294288597552284,0.7063492063492064,0.47058823529411753,0.6508424260251693,0.731765927989322,0.8632858951981834,0.23464617552897446,0.7974547759634334,1.0,1.0,0.7122759593668864,0.9440342740966212,0.931526489650075,0.7023295799657729,0.5880951650835716,0.9602884622366739,0.5740192493298463,0.7053511411955791,0.0,0.0,0.06631397374594457,0.19982877485349726,0.07392793290558491,0.2276951902134181,0.4252167984533456,0.5466867179837263,1e-12,0.04334760482174868,0.0856200030002523,1.1614216481436272e-08,0.0027087517973133383,0.00010544485391808749
2,4,14,1,0.7475271711401462,0.42274467991449105,0.5,0.7133806722808567,0.24357223538124845,0.00019382025237488972,0.0021070000997284325,4.705509121912447e-05,0.967789102695057,0.9983906564807277,0.012224232988065518,0.28301886792452835,0.2777777777777778,0.09090909090909091,0.0,0.7791338613583755,0.5510320414660785,0.4091958325895181,0.0,0.7543375250756688,0.3596080940512981,0.2943734587885794,0.22052604758772532,0.7982647164384216,0.5311814902772175,0.36291165899284394,0.23911138566723755,0.7837697052204491,0.35011525492159246,0.2897305978503236,0.7520500671670944,0.6970443349753698,0.012443867778456946,0.7566137566137567,0.3529411764705881,0.29953533612884864,0.02702660101634846,0.41235372149327176,0.778020686268524,0.7773213123442789,0.9781846017664046,1.0,0.7691993890822149,0.9005983825583206,0.9276270510941753,0.6646321509093613,0.7022335110529321,0.8254596434361345,0.6875475307547562,0.2586058611905804,0.42482711844825005,0.5345109754307635,0.047795072111105716,0.3894503709309005,0.20952426795832296,0.6585595964105415,0.2989874649273974,0.743811006378982,1.1003033008994246e-12,0.035913816381952915,6.512755384748601e-05,1.5405212559628386e-07,0.0023433770619257555,0.0006696652544178358
2,4,15,1,0.6631797621316626,0.22200618726041074,0.5,0.8403695586560092,0.24521979468271654,0.0009670398313468856,0.006589038335312398,2.904920317084065e-05,0.8904731850066732,0.9991689474876256,0.026016393833679693,0.09433962264150941,0.25925925925925924,0.032467532467532464,0.0,0.603041664647596,0.7822904394842463,0.7027329303803813,0.0,0.5882583278541362,0.644795694858883,0.6555554859431092,0.5117286511653902,0.6176723002778204,0.781648437769779,0.7170252486786028,0.5160229710983153,0.6046922117225174,0.6792145341172475,0.7007013594763887,0.6280751007506415,0.7315270935960593,0.031805516312529744,0.7671957671957672,0.6470588235294117,0.31814053890997096,0.31162881877659476,0.4611230044864396,0.6259871053057657,0.776366205798851,0.0,0.0,0.4621589358845062,0.588005695504715,0.5873373044345422,0.7215227649492917,0.33299873421166104,0.8738693200218179,0.3402311622817249,0.6118678606241161,0.39498632376365805,0.41968639892712223,0.0014313559206079601,0.46280244838617723,0.9411265309000576,0.38431881825745173,0.8006255737340687,0.4500135347401957,1e-12,0.027474101307308058,0.012609917175836103,1.540514234731776e-07,0.0014887830815575823,0.07252699727686641
2,4,16,1,0.8186248675359891,0.5726601198013015,0.5,0.7987248967459768,0.24379088699265716,0.000980169294172062,0.006039952340979078,2.6158059349073557e-05,0.9843086732513444,0.9997884618008902,0.0069208352028385794,0.28301886792452835,0.3333333333333333,0.07575757575757576,0.0,0.41090995666006974,0.42580330188377286,0.3201880819562608,0.0,0.40559693749986525,0.3202597911401819,0.32680252579388863,0.48473840435625304,0.43959005432134024,0.4144061026582117,0.3109406531338767,0.5121831586089232,0.43121883468797817,0.33170747643295995,0.3761663416540005,0.8036267119024945,0.6945812807881776,0.006771595499131183,0.7301587301587301,0.7058823529411764,0.8239065817635935,0.6646169869409548,0.8801973592194705,0.4002696198299386,0.7420628054196061,0.8451486807738127,0.9286913513682763,0.686126756004017,0.7358117100550601,0.6929298872823706,0.7491672030531518,0.0076058428874939965,1.0,0.0,0.5830139948948734,0.2507572738881826,0.24563215010370154,0.19395165561020167,0.5904745004706808,0.30981951809319275,0.37948273300539914,0.7391780731848223,0.51160698760273,1e-12,0.009545562344370428,0.02807022028623078,1.540506210467704e-07,0.009254569402451706,0.009288408403196786
2,4,17,1,0.5802035700261161,0.09842729373276185,0.5,0.8260802785410671,0.2443927871554364,0.0009028028363299637,0.003659370173238637,1.6799342061699003e-05,0.8895840450765397,0.9995904512979972,0.01792527852035449,0.24528301886792447,0.2777777777777778,0.07878787878787878,0.0,0.4629582936236686,0.4052248251418871,0.6255993406829878,0.0,0.4501242124633042,0.3172261625755427,0.49638224612047016,0.2277662162027223,0.4695976400756889,0.3622862252132696,0.6214628388063181,0.2552186944656709,0.4541337482223236,0.2998867618658774,0.5195989008427102,0.7144376235576024,0.7118226600985224,0.01730765144364517,0.7883597883597883,0.588235294117647,0.7159212449246477,0.5928669455954529,0.7225806325866739,0.4681218401643583,0.818928197933385,0.9490282117480803,1.0,0.6061829930673792,0.6096949834851673,0.6302845455371786,0.5020577020249118,0.5766862956150518,0.5868486251277769,0.5699944486703378,0.2550039518740097,0.6287586366103383,0.6392200910678785,1.0,0.9447587581399315,0.5910787279144383,0.7837427369570817,0.4678260932111721,0.7418690935269898,1e-12,0.02997602025556459,0.021581213575414586,1.1611809202214686e-08,0.0016899751747874745,0.0029485003803093076
2,4,18,1,0.5648359340253545,0.07365969459003839,0.5,0.8158341544782259,0.24578154335502309,0.00025840732009833764,0.0038954935184625917,6.571260139495746e-05,0.9277268668923411,0.9995454040335535,0.002715465988064419,0.03773584905660374,0.037037037037037,0.09090909090909091,0.0,0.5923233976757091,0.507795601226404,0.3572881892864128,0.0,0.5858873919527656,0.4198360697798621,0.35153174646189106,0.3478627536394754,0.6055673049993737,0.489724200889482,0.3247466135182532,0.39458114136983036,0.6016230349353979,0.43222707399556465,0.3806665376808639,0.8036267119024945,0.7044334975369461,0.01730765144364517,0.7619047619047619,0.588235294117647,0.6186726359707138,0.7221158274699193,0.8278728431760318,0.3241082249840237,0.7396700229366107,0.560254317877201,1.0,0.5493557278873069,0.4973716629840226,0.5094527466401804,0.569982923044809,0.34078372824118114,0.6947622883857509,0.3362052463619851,0.5004826681882149,0.48726917872701325,0.4361113301185766,0.20759946518016292,0.7725482590193469,0.8371209174338867,0.5931900110953197,0.6231808304401385,0.6382676648986505,1e-12,0.04806904421633439,0.007259548611637189,1.1604988577753525e-08,0.0032715584460572744,0.0036153961188637794
2,4,19,1,0.6077052719749445,0.17784751653737257,0.5,0.7468330994289963,0.24294847071764608,0.0004894210718905658,0.0028017742362139485,2.4216553110413925e-05,0.9395685823660537,0.9985192097963135,0.012673606727764235,0.0,0.05555555555555556,0.0,0.0,0.39295168020402477,0.4103540062985384,0.392729897366504,0.0,0.38896962136035795,0.31157030905968064,0.3275044713552853,0.635151135777664,0.43820777694319996,0.41607762986125024,0.4132733378038164,0.6501173084125842,0.43008809014665306,0.3381757336548722,0.4019508899676245,0.7352593005032555,0.6945812807881776,0.015638463678088757,0.76984126984127,0.7647058823529411,0.7954779405940731,0.6005345591610571,0.5838509700651237,0.4857114488628186,0.6616678709312221,0.9220753791885969,1.0,0.572316031803056,0.7417305535946257,0.7623108147995739,0.5346333689211665,0.4521853569761568,0.6936065200916932,0.45305905805260205,0.6974037550614587,0.13774229429368956,0.18424929001047952,0.1781899659680553,0.5140531738777796,0.2743611120652297,0.346390797923001,0.2946713707243365,0.306690195350652,1e-12,0.055450904152665355,0.48378230686361434,1.1614417088038071e-08,0.012894470986166182,0.0007779837270955944
2,5,0,1,0.708086413339488,0.3063020083489046,0.5,0.4723540017953689,0.23973585982597562,0.00018251488637614546,0.0014513845297167442,3.4101902356784574e-05,0.8775226956967523,0.9988537606936312,0.20439489018368853,0.4716981132075471,0.3333333333333333,0.12626262626262627,0.0,0.35593255344686275,0.31574458719807375,0.2478535755708383,0.0,0.3518695749467041,0.26701922773238795,0.26251460283968037,0.6773905199996968,0.4113437408327564,0.3320278451004557,0.28074151081529014,0.6855251676819285,0.4018707836889479,0.2988860481315344,0.3501600496552462,0.4707293482799155,0.6674876847290643,0.018207912906253867,0.7619047619047619,0.4117647058823529,0.6245414275862446,0.6569509033303609,0.8729787789570922,0.3662747380676378,0.723755639846569,0.9409088994327701,1.0,0.3123820051177606,0.3279702873380952,0.3456201664829397,0.27977830036732243,0.6943079333167977,0.32481625945263043,0.6650712851791941,0.9251950823610811,0.2792373905348543,0.25816009151267516,0.11757336380871967,0.4022204500694435,0.05067862619145386,0.27811184249574206,0.19847153574908744,0.3082571137069936,3.908795726083311e-12,0.012592071917973192,0.005967278143017705,1.6612001694069723e-07,0.0006014952860998503,0.005163448223027453
2,5,1,1,0.5436730640023435,0.08493449701570902,0.0,0.3604734685586567,0.23977589920492315,0.0016030271267672685,0.0006437747943487529,5.932022456838873e-07,0.8054942474957283,0.9889120398186007,0.0030528882022744027,0.37735849056603776,0.20370370370370366,0.16528925619834708,0.0,0.6552507242498415,0.595627996433925,0.4825328188422755,0.0,0.659169636483468,0.5715349834663241,0.4460035476211553,0.6820211863436758,0.6630925239180765,0.595469936892636,0.5075502587542435,0.7172576977111718,0.6658021591067425,0.5940540207869591,0.5183664397514185,0.8397204991063185,0.6600985221674879,0.016034873164118814,0.7513227513227514,0.5294117647058824,0.5917720445814576,0.4003180960664481,0.6043770734760725,0.6534925777581907,0.5106909843517885,1.0,0.9121861412345217,0.5073593988164224,0.5950399938971529,0.6223061278222115,0.26980413400542025,0.49509902110658144,0.2512522729797679,0.4976933736443421,0.6387703531055502,0.3594314158290025,0.4703441983568337,0.1314481551968597,0.09774731666337311,0.10117774821097728,0.20985291302818787,0.0415711775881424,0.2914756032005046,1e-12,0.7715286837636434,0.009841439107270996,2.0669420670402797e-07,0.002024492181713404,0.00030092032059728525
2,5,2,1,0.6344315654989292,0.17850589606324085,0.5,0.31056768592296,0.24015757458750198,0.0001262019182552072,0.0009486362998881152,3.216995115837505e-05,0.7611360963729747,0.9979909065145994,0.040453430708067485,0.679245283018868,0.24074074074074067,0.2517482517482518,0.0,0.5944477363640167,0.43613848034518404,0.24461711632750838,0.0,0.602299440093846,0.31054956221860786,0.2411759931603375,0.6721930880371643,0.6119337513984403,0.4447512559251575,0.2763580978902615,0.7194984452565281,0.6176887014542337,0.3451401522247535,0.3387608261171698,0.6989547660260265,0.6699507389162563,0.004078219711468784,0.7671957671957672,0.6470588235294117,0.5918542804172022,0.5199571932987479,0.8398683026301148,0.5340621614738947,0.5837351511375112,1.0,1.0,0.14042973370244782,0.19303420887595824,0.21758393379499985,0.06057639163011541,0.42498127901837707,0.03207700801709812,0.4324616456696583,0.6807518192184405,0.7015885306630186,0.7755265798981317,0.1933562285225095,0.14851346894384498,0.17501061210822244,0.1861606089787351,0.11554884674375725,0.32259504174273324,1.1003033008994246e-12,0.005674507049657676,0.07449583738273964,2.066933039743199e-07,0.0004499523091378822,0.004741410919030578
2,5,3,1,0.5460214203788396,0.06789165000074085,0.5,0.24571487171140158,0.23922325333999575,5.036995038098545e-05,0.0006481970096614493,5.592131637964599e-05,0.7173852457002323,0.9949326580740027,0.005294888002829548,0.7358490566037738,0.46296296296296285,0.14181818181818187,0.0,0.6589028756673619,0.572973339269206,0.7089885228798674,0.0,0.638232146746232,0.5507871987811487,0.7384639247411082,0.5040221557425357,0.6688310549828711,0.5674655316591893,0.723495691137103,0.4966568696906324,0.6524305583810224,0.5790998749559799,0.7830267087072442,0.6280751007506415,0.66256157635468,0.00851000331391016,0.7142857142857143,0.588235294117647,0.37365179691508876,0.41877878398455914,0.5479822680197854,0.5543246407947683,0.5969222899722478,0.9851678400448751,1.0,0.5553249936330771,0.7853643105461714,0.8123119521067048,0.6587665398778366,0.510258035025235,0.8179144769663191,0.5032540788227201,0.30799307765315564,0.5042676597076682,0.6569659605680238,0.12802233448330597,0.41812995559293964,0.0003200461788686604,0.46174233535814135,0.0,0.412700100476304,1.1003033008994246e-12,0.019533876224916265,0.009251512415419168,1.4022098164840126e-10,2.7082240268001665e-06,0.6737267733166898
