fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,var_BFGS,var_DE,var_Elitist,var_MLSL,var_Non-elitist,var_PSO
7,4.0,8.0,2,0.4731930537070862,0.1144399516739487,0.6666666666666667,0.3857806542154084,0.1003096231101868,6.497495896384958e-08,5.389667125918912e-08,0.0001217642543299,0.8338805554482407,0.8772610662170561,4.6342621423873024e-05,0.4552845528455282,0.1681818181818181,0.1854936044825935,0.3866666666666667,0.1616161616161615,0.1274582205081918,0.2260073106042925,0.2805596848949705,0.3365165372801306,0.2745901090211193,0.2298766156177913,0.2345256414073303,0.3504950248982711,0.2626716407689531,0.3185956143793795,0.4113417304462086,0.4678766708021871,0.4234771950702553,0.3300599365384851,0.3275675165368271,0.4718728128158063,0.4316852498683539,0.7618245142156381,0.1811224489795919,2.220504769882553e-06,0.2095808383233532,0.4285714285714285,0.9117266781243027,0.773854561529471,0.9020589218631324,0.4520936473764956,0.5948452635093884,-1.8196012359666487,-1.0879777961872212,-1.6712932375487473,-0.8614370866635167,-2.459876513816342,-1.5293737384909198,1.3628729343076886,0.0850178251086448,0.3631374218152208,0.0321592077108108,0.959978798615017,0.2214358542188179
7,4.0,9.0,2,0.5780109532718655,0.272530232120289,0.3333333333333333,0.6748905262139361,0.1003096237470282,2.979968999897732e-07,6.684710619671049e-08,1.354243122959595e-05,0.8867260892855091,0.9186735325069284,6.561077655795542e-05,0.8861788617886178,0.2727272727272726,0.2206348787966648,0.2666666666666666,0.0808080808080807,0.1479035037334864,0.2851778730504214,0.3723735094392446,0.471775685332119,0.3967617256615694,0.2811701008247225,0.2868564863079454,0.4422209249038892,0.4116249198286792,0.3363913121626335,0.4466542274981004,0.522305830951767,0.4621003606776672,0.3380665876450541,0.3358341796081617,0.487320834179924,0.4826575724940809,0.691498246527267,0.1785714285714285,1.0506295344080528e-06,0.1886227544910178,0.4285714285714285,0.8537119387305858,0.7790668093755064,0.8264522031245279,0.3325914662593336,0.6796541388665496,-1.1233309221510617,-1.194763429650209,-1.5651825552707843,-0.8887151084168444,-1.9484027270087665,-1.606527608311872,0.5290981053529609,0.3009634715211633,0.2456382329453544,0.0920434999767378,0.4873943206830282,0.271651809467292
7,4.0,10.0,2,0.3575941038733193,0.0208482726789816,0.0,0.5989204509731403,0.1003095580513264,1.1189037936662875e-08,3.1748701761305334e-08,0.0004829392337552,0.7525723555478873,0.8808662378752712,0.0010163564559028,0.3089430894308944,0.0954545454545454,0.2173254727618311,0.1644444444444444,0.2121212121212122,0.036119825034242,0.3300354314998286,0.3593691068504751,0.3029460041599058,0.2921676319071103,0.3405115776796867,0.2943176901288039,0.3150040638139374,0.2962747079056549,0.3992581510273908,0.481713525302891,0.4615890362786626,0.4553565831729134,0.4133824894853158,0.3781345831516585,0.4664437932236472,0.4786589903474344,0.534589838610761,0.1479591836734693,1.4714053464382778e-06,0.1826347305389222,0.3928571428571429,0.8304751000662545,0.7216303893844414,0.8799150407095072,0.3627661580424556,0.4572326516090427,-1.7085052573831532,-1.32116375561131,-1.78189653096129,-0.9447409611466736,-2.56394762077658,-1.9040088883017492,0.8448588803496844,0.1513974233753126,0.6567246033798042,0.2025069624416537,1.122160930874386,0.4958029651007588
7,4.0,11.0,2,0.4077588623790715,0.0628084070670265,0.3333333333333333,0.4607917351869473,0.1003095701794042,2.6332060221971773e-10,5.0359220053712376e-08,0.0338368877984663,0.7437082115958081,0.7639477498068854,6.963758366625405e-05,0.5284552845528456,0.259090909090909,0.1403581438374132,0.3822222222222222,0.3787878787878789,0.0534851505220123,0.2330752033487937,0.2830024881306874,0.3954614847908367,0.3469206868717793,0.2371092582223005,0.2393947967046178,0.3634288438743298,0.3778780123909176,0.3172030347373223,0.4035275370626073,0.5002703592124143,0.4659886548732108,0.3292780186464356,0.3249044332739246,0.4703641815365618,0.5059032538783526,0.6636360860965824,0.1785714285714285,2.4602786824414557e-06,0.2275449101796408,0.6071428571428571,0.8644926062432159,0.738275012169427,0.8543817478195311,0.361388541906905,0.4647041188047188,-1.1341012348649773,-1.1996428239983328,-1.6909899695228634,-0.773615948304827,-1.9038983359404609,-1.5577767831555769,0.6230706358422877,0.1458964039286058,0.371580271695074,0.0263247242602729,0.2618278205214744,0.320620877279886
7,4.0,12.0,2,0.5772989852174805,0.2363110306201919,0.6666666666666667,0.5418189908598694,0.1003096198311778,3.170547146366413e-09,8.566225492495256e-08,0.0047870515978624,0.8621784989043599,0.9035004344510436,1.583645403513581e-05,0.7479674796747966,0.159090909090909,0.3103762843949112,0.3422222222222222,0.2222222222222223,0.0830727338481502,0.3671642822025502,0.3638220686853726,0.390471547627997,0.3275077550255784,0.3772623545522317,0.2461981461010555,0.3709546792452461,0.3499645174073391,0.4056960134392212,0.4360406226109122,0.4460202803897573,0.3948292850803542,0.422815704940539,0.3060681235685574,0.4316966160815936,0.4380388448781573,0.6486867033446939,0.173469387755102,2.1094341154262484e-06,0.2035928143712574,0.5357142857142857,0.7903396999755252,0.6968980450956934,0.7224542676823803,0.4427917296864948,0.6839423860458947,-1.69772447766472,-1.117233401455996,-1.5378277942074312,-0.8476218750917432,-2.4398532604614176,-1.4568802142154391,1.2407317015519608,0.4771800025087879,0.2890601485898383,0.044188959239544,0.7175264271691824,0.2354457630224831
7,4.0,13.0,2,0.442671307188441,0.0991144373559333,0.3333333333333333,0.5083262286935135,0.1003096232228599,1.5125591396944754e-07,4.10857715870515e-08,2.2151367580709786e-05,0.7425997185117403,0.7911078386017811,4.703807070404228e-05,0.5447154471544717,0.3590909090909091,0.1030614159261849,0.3555555555555556,0.1616161616161615,0.1164492218484177,0.3936087824683287,0.4426175051683274,0.4921149508429727,0.3978701481511767,0.3948847468052607,0.4028708978404997,0.5680807679304075,0.4551686998763555,0.4338538474343494,0.520580741238369,0.5579001151399545,0.484927139599966,0.4404249736581875,0.4415166026878884,0.6185633790661172,0.544514800502877,0.7266691597354924,0.1530612244897959,1.2927063292339333e-06,0.2065868263473054,0.3571428571428571,0.7332198669608403,0.6820891743495086,0.5385641081670337,0.4329297703097567,0.6723910501308311,-0.8519251404297637,-0.8958045482844785,-1.2738751324411384,-0.7820312220461073,-1.8729510574428208,-1.2831870224059654,0.4793121067395567,0.1689289809150357,0.1333415987359347,0.0906745721869817,0.4126887064730714,0.1591933739956819
7,4.0,14.0,2,0.3988723102588429,0.0486941189917467,0.0,0.4259082432023467,0.1003095927759986,3.3892388870552115e-08,3.87058798124465e-08,0.0001781526924141,0.605568520728785,0.8674420842257691,0.0011096973804741,0.6910569105691056,0.15,0.303573685423497,0.2888888888888889,0.1868686868686868,0.0811468097327288,0.3643088909528544,0.4442190443166889,0.4369128044218758,0.3488819235179853,0.3638881400013098,0.3712474155101604,0.3954438221528817,0.3030097800558899,0.402973933513768,0.5094776579529288,0.4866692734122009,0.4132790554841435,0.4090825857470381,0.4091563865046242,0.4433447092133881,0.3840543010001527,0.7045844440445836,0.1556122448979593,1.024015516462312e-06,0.2215568862275449,0.4999999999999999,0.6739173614238789,0.7697274541851433,0.7247803477169127,0.262374739566804,0.5742944864959422,-1.389712026008642,-0.9862960629731244,-1.3374425193433717,-0.7943719354777333,-1.980141132725828,-1.4210303485162996,0.5275717789215693,0.1382369487022438,0.1551292590639331,0.0532465140353453,0.378446729494899,0.0878588405211095
7,4.0,15.0,2,0.4791635602093687,0.1259461340430269,0.6666666666666667,0.5667979519461862,0.1003096198939283,4.1426995829962996e-08,6.016744266217903e-08,0.0002329120342864,0.9055624109120096,0.8493267326583072,4.782748162628157e-05,0.4796747967479673,0.1454545454545453,0.2223069997405808,0.3911111111111112,0.1161616161616162,0.1689206829930551,0.1649410219160378,0.2177013689649591,0.286055438141428,0.2213396282090028,0.1731681707487782,0.1766703246741559,0.3132532500634852,0.207848272876096,0.2666614909606569,0.3526293739989276,0.4169525432797773,0.3684882028979593,0.2897618874129255,0.2859608085487922,0.4429787136276839,0.3904987654428586,0.5966353103211757,0.1607142857142857,1.433450730642348e-06,0.1826347305389222,0.6071428571428571,0.8371553938791421,0.836971265560992,0.9118182334958276,0.2219925546357278,0.7555691407142631,-2.071137727799195,-1.3646573406903797,-1.933466022310521,-0.9012894224584268,-2.4432542120777465,-1.685878472132776,1.889645669288004,0.4272866191222161,0.326416356926166,0.0387391015698464,0.5329399156574699,0.3068601499089421
7,4.0,16.0,2,0.3958185278355263,0.0430963792237457,0.0,0.5897555509858552,0.1003095709783133,7.628486628065959e-08,3.4235819222298266e-08,5.402292239671155e-05,0.7833599707385817,0.8491455253672793,0.0001921436198965,0.6585365853658537,0.0909090909090908,0.4430269643374891,0.3644444444444444,0.1363636363636363,0.1380846670909853,0.1875611200565805,0.308750752192777,0.3299828453375042,0.2561292337548159,0.1894098758969734,0.2014857873321607,0.3245480372429166,0.2765931116838058,0.286662008163997,0.4283014475230537,0.4560454727277575,0.4016600146277301,0.2964201864724308,0.2988710138427997,0.4431938481193302,0.4321611909636866,0.5219674654356805,0.173469387755102,9.468052381201748e-07,0.18562874251497,0.4999999999999999,0.904537865657824,0.9141092531271556,0.9566543940694122,0.125438567953922,0.597954386366441,-2.184716299739668,-1.3398530898727214,-1.588969448152148,-0.9061953544513696,-2.765843362852376,-1.5335613372512595,1.9044421358936772,0.4569155579837043,0.1482217969795881,0.1056778889065486,0.8362822946693721,0.2658710016851204
7,4.0,17.0,2,0.6264970255988093,0.3104903466704765,0.6666666666666667,0.5098246490044803,0.1003096278252945,9.229054687917489e-08,8.813380665756307e-08,0.0001437490980174,0.8831761747334852,0.8231655195221093,6.0601315275861405e-05,0.6504065040650407,0.1681818181818181,0.2586391741455224,0.36,0.3333333333333333,0.0575138305269204,0.1181600344015398,0.3106045587144493,0.4139197969647026,0.3365157778085214,0.120799403904656,0.2598916620552385,0.3949567773868713,0.3065045029875174,0.2281303465234945,0.4231115404404192,0.5116079415097947,0.4544073532708045,0.2431482269210769,0.3393404486353096,0.4938730449537664,0.4496085322851426,0.4677389653609858,0.1938775510204083,1.2601077604224632e-06,0.2215568862275449,0.2142857142857142,0.8950629059755908,0.7611074772211062,0.928128988494224,0.3529483306343511,0.6719050257129175,-1.8004614403342456,-1.2067668532203062,-1.9201332397026036,-0.8908102608678413,-2.375545229883224,-1.6842469164899192,2.141753718223265,0.2011122205825783,0.520526815799353,0.0597630317839222,0.5049800833537555,0.2707734033181783
7,4.0,18.0,2,0.5271347200628334,0.2106284359783195,0.3333333333333333,0.2882932123936562,0.1003095873494696,4.8603775638662466e-08,5.53973469474577e-08,0.0001771842059351,0.7192414666134744,0.7528365549891738,0.0003262185148667,0.8455284552845529,0.0954545454545454,0.5376759769337328,0.4622222222222222,0.2171717171717171,0.1186154129593705,0.1144129418602201,0.2322316151048571,0.3041468504332694,0.2435127585956144,0.1155971400487234,0.2144143524975409,0.3152438058700503,0.2473732970247305,0.2061582793991783,0.3383018515613573,0.398182159406951,0.350281197891169,0.2183147699179899,0.2897874569004496,0.4012727214168746,0.3706811791458794,0.6218659399059969,0.1887755102040817,1.5892176290263926e-06,0.2185628742514968,0.2499999999999999,0.8406763881839727,0.7986046493792083,0.8692136568126224,0.3683817502980562,0.5262327340009755,-1.8029553606619977,-1.1375156016772483,-1.7898858172187893,-0.9610307119896528,-2.331306062265847,-1.3436583053688305,1.4969714365018256,0.2233272436793418,0.487043963199378,0.0569640915257861,0.6920601712176784,0.1577935792985204
7,4.0,19.0,2,0.4902744003765235,0.1432998186087276,0.6666666666666667,0.5340782701312159,0.1003096104422578,5.403902687982058e-08,5.566085353612757e-08,0.0001575641001667,0.8575515008584437,0.80563283331252,0.0003889409900653,0.5365853658536586,0.1136363636363635,0.3056332363751999,0.4133333333333334,0.196969696969697,0.1148765077541642,0.1560475038394655,0.2545351423771153,0.4241016137874774,0.412819061592538,0.1549932995295319,0.1906179501007076,0.4103244523699164,0.3802440799022942,0.2461051685824125,0.3648920372939616,0.5060288043302597,0.5018292515042175,0.2512671117393172,0.2721700741158581,0.4848499625178564,0.4835418198436325,0.6682222313187383,0.1887755102040817,1.5093599622342075e-06,0.2065868263473054,0.4285714285714285,0.7635315631006176,0.5574536361572737,0.6190976342249436,0.5054292890548482,0.6091544700633462,-0.9455608678138526,-1.1423254037999602,-1.427902922918193,-0.8257742552164238,-2.5591190639699244,-1.499845434769781,0.2571960329673178,0.1186290054042878,0.2881336963087177,0.0287886370719958,0.4701659380069886,0.2005656102750435
7,5.0,0.0,2,0.4400589516677252,0.0828059915623571,0.6666666666666667,0.4390887700669588,0.1003096063652992,2.2129055339698845e-07,5.766912351335743e-08,2.005917872593535e-05,0.748895737611947,0.7485548775641659,0.0008211591771173,0.6097560975609757,0.1272727272727272,0.3119744853580748,0.4844444444444444,0.1565656565656565,0.1664308429413989,0.0674013979016843,0.1185508268046125,0.2361156451302683,0.3149517010294358,0.0673352517237256,0.0862871260249449,0.2128853942709341,0.347874232435954,0.1738435541060232,0.2483702346251421,0.3499314497832637,0.4182383091008339,0.1820782156160823,0.1888315077786703,0.3167063697380523,0.4567709126498388,0.7397553572528095,0.1938775510204083,1.8545889975290163e-06,0.2305389221556886,0.2857142857142855,0.809402169046316,0.7283045682787073,0.9003117730014535,0.3362459026602085,0.5466903946097222,-1.4910905356150672,-1.4855009908983032,-1.8266833489847027,-0.9874431752435038,-2.2032471110940217,-1.6198213409252948,0.6570066798121138,0.4543318738904598,0.3338241595955534,0.0417926587557881,0.5968707987190172,0.1073166130938111
7,5.0,1.0,2,0.7018177544468116,0.4716272874923524,0.3333333333333333,0.4295114259734977,0.1003096035040945,8.138422283918503e-09,8.239217589907784e-08,0.0017783780650926,0.8723391969182398,0.8886609760505908,9.40242619904914e-05,0.6991869918699188,0.25,0.1905898122050107,0.5377777777777777,0.1212121212121212,0.2275568469777341,0.2325353642276428,0.279887333819169,0.3991012701371122,0.2907827820984162,0.2344700488560858,0.231859097726322,0.4159365131485734,0.2884048241255959,0.3568014802810619,0.4608822412362571,0.5732211553654775,0.5075185857224496,0.3627683133914131,0.3570604134768012,0.5704748202826199,0.5165358056794702,0.5473621143114735,0.1607142857142857,1.5093599622342075e-06,0.2185628742514968,0.3571428571428571,0.9325972356683244,0.750402227829861,0.8769999975448907,0.4956246989477259,0.6840849453519121,-1.0257734149721482,-1.2241186291609325,-1.5275063414271028,-0.7943609340638389,-1.95805013756196,-1.380498231080164,0.3404871966045718,0.3031020237019825,0.2055110825010443,0.0431941277775811,0.3628459281791955,0.1105298233858326
7,5.0,2.0,2,0.6131156710221553,0.3098962273116937,0.3333333333333333,0.6602772936573413,0.1003095756404827,1.6209712271407084e-07,1.0948075870235105e-07,9.381441424172216e-05,0.862852462088665,0.8569003892563549,7.90651122356628e-05,0.6910569105691056,0.2181818181818182,0.2148985750029531,0.2844444444444444,0.111111111111111,0.1251974439977024,0.3191407925253718,0.3880021421464389,0.3772191548457441,0.3966532174809142,0.337280290703094,0.3254622031337521,0.413880487886549,0.3801223654606903,0.3928004554564765,0.5042662172694321,0.5172781535395566,0.5335611371169454,0.4139968949138342,0.4021941092058996,0.545231804534347,0.5457495002337157,0.6762616956293421,0.1862244897959183,1.7174197878151076e-06,0.2275449101796408,0.2499999999999999,0.8699890694242012,0.6810373002343786,0.8633031860888308,0.5279477912832133,0.7863678305066,-0.8869152652548229,-1.1093823272309384,-1.5565213935915028,-0.923600440809092,-2.0770325153559743,-1.5774813071647922,0.2379348391815617,0.2052493021491742,0.3612830752122363,0.0546628037834614,0.7098869799928801,0.2146046916161481
7,5.0,3.0,2,0.5588216345107111,0.2420391087006973,0.3333333333333333,0.3794438198708489,0.1003095503923136,8.467585175046057e-09,5.4856139742191087e-08,0.0011310123984205,0.7066919228401694,0.8396709844191208,6.66153988053138e-05,0.7235772357723579,0.1636363636363635,0.29325270264673,0.7688888888888887,0.191919191919192,0.2277187440168484,0.2732098673964758,0.3008501820772688,0.4471013577655279,0.2797248752212478,0.2736713392681748,0.2458645363423825,0.4131904136827523,0.2437244504704983,0.3628983683065502,0.443861158327135,0.5690530565927052,0.4538574085309511,0.3681554373411451,0.3444279162759164,0.5341495784489877,0.4390532313102385,0.7226147506844047,0.1377551020408164,2.655897572619437e-06,0.215568862275449,0.6785714285714285,0.806458306508264,0.7544433732581313,0.8865293974760905,0.3393083517938844,0.5363032677227892,-1.0254151263143882,-0.9998783191863791,-1.4588413879355355,-0.7771108662420897,-2.164641712578971,-1.6525227972871477,0.2679734176440782,0.1744286283028074,0.3116717063051732,0.0208313208012304,0.5181560488710243,0.3219510152734282
7,5.0,4.0,2,0.4959204886979569,0.1639229001074943,0.3333333333333333,0.3947360517031094,0.1003095619262918,1.6460776679608949e-07,5.241646507212605e-08,3.042680791003605e-05,0.6353960284433092,0.8078957188198819,1.0977489371644163e-05,0.7479674796747969,0.209090909090909,0.241407765907621,0.5377777777777779,0.4646464646464647,0.064364631550495,0.2331835772025042,0.28064729361791,0.3988394047055754,0.3742318546365166,0.2330968143482792,0.2378109654525669,0.3852330342340367,0.3702647589524402,0.3240546597898875,0.4117845646882653,0.514791807457275,0.4995999997032763,0.3297444157094047,0.3272417493276308,0.4936445536879944,0.5063467010159746,0.6211954961517849,0.1683673469387756,3.4298049199844487e-06,0.2305389221556886,0.4999999999999999,0.9222422482899107,0.7385992198474689,0.8901825843908732,0.3498197555948665,0.4686300567417844,-1.3363384704752266,-0.8748943422043325,-1.4011004094518265,-0.8565006783748672,-1.8477536406260693,-1.3913568995379837,1.3785854957922477,0.0721930102762816,0.3071390316623842,0.2073404679312598,0.5133580654961309,0.1682643012799707
7,5.0,5.0,2,0.4075622644121217,0.057699886645363,0.3333333333333333,0.2522143435583546,0.1003095543268264,8.61709090875336e-09,4.220483627867655e-08,0.0008503319014584,0.7014917918245642,0.6090744270512416,3.212345829352638e-05,0.6666666666666669,0.2318181818181817,0.1958665873149095,0.56,0.5151515151515151,0.0600281037170755,0.1287584150736537,0.3314531597778657,0.306051393845369,0.3334296680705699,0.1304860734386368,0.3043530670096999,0.2672745499499105,0.3231331097667019,0.2459683015344232,0.4485394994106724,0.4420756155774292,0.4653535570175761,0.2572681573417676,0.3759391464194607,0.4041224413177419,0.4723764909740953,0.7126239083551871,0.1785714285714285,2.52329961418156e-06,0.215568862275449,0.3928571428571429,0.7315626737867615,0.5130406294676289,0.6998811595276625,0.6492732491536892,0.3433063152456402,-1.3796920356546585,-1.0817388702604478,-1.5772065047674806,-0.7724577993995763,-2.0240044130477286,-1.225193195398225,0.9565303331872232,0.1355412676456381,0.4168287752239705,0.0518981571933936,0.3824805032980131,0.1442972267088112
7,5.0,6.0,2,0.5378558552458139,0.1851452008635299,0.6666666666666667,0.3364207495215897,0.1003095512678812,3.3703768525371174e-08,4.7511240476533885e-08,0.0002256825054401,0.7295415227963081,0.7447333446624185,0.0015188704311397,0.6829268292682927,0.1454545454545453,0.3085257359112482,0.7022222222222223,0.4393939393939395,0.0937664690869686,0.1785471416339785,0.4485607051394304,0.5610749356484982,0.508085014012609,0.1849751849440401,0.4263682682246168,0.5689723270810362,0.4169734933274456,0.301007904030015,0.5505790739387489,0.649978601461408,0.6173576843930626,0.317039326753108,0.4673905060164383,0.65217640629013,0.5706946046742482,0.8292955870486403,0.1811224489795919,2.220504769882553e-06,0.2245508982035927,0.5714285714285713,0.8508842954939435,0.7676648432248658,0.917380491035987,0.2881899503154627,0.5244716926982559,-1.1776024602809354,-0.9935751787423044,-1.26758637978247,-0.6776694844317488,-1.9447403512904955,-1.5811295072600458,0.7714307241886758,0.2062079977161548,0.207956350577098,0.0367369273490744,0.3861270643737006,0.3320735785549648
7,5.0,7.0,2,0.5453129249346294,0.187216547226476,0.6666666666666667,0.6208551739590921,0.100309551190048,2.7223385696151483e-08,6.713271104014033e-08,0.0004136716193684,0.8380275554001787,0.9398591354686748,0.000182349875189,0.6178861788617888,0.1681818181818181,0.2464482458683676,0.3600000000000001,0.2777777777777779,0.0701630362744664,0.129763399655276,0.1854482500676887,0.2635161878904165,0.2881800978163765,0.1311526094311044,0.1338050404405479,0.1984330905589483,0.2694683363300623,0.2949611889149476,0.4002934124741961,0.4889717537487315,0.5036425882748405,0.302409218284853,0.2990188551251112,0.4337852777443982,0.503586969223237,0.7368525047113461,0.1607142857142857,1.4714053464382778e-06,0.2035928143712574,0.5357142857142857,0.8860205318741134,0.9004931821359596,0.9584427754619488,0.198590574548404,0.6973134320922192,-1.8117152860941568,-1.4867628572443805,-1.6664385494490808,-0.9915239331440308,-2.152322611551849,-1.755291820587233,2.0111130323298663,0.4795738938667079,0.2855817186685129,0.0713257045406822,0.6621664863307902,0.4543584945973402
7,5.0,8.0,2,0.5461893111839481,0.1850742955801974,0.3333333333333333,0.5654045670645054,0.1003095805065015,1.82757489864974e-07,9.37528406363163e-08,6.493280044582687e-05,0.9390235240452276,0.867543092621359,5.469860736286148e-06,0.3495934959349592,0.1409090909090908,0.1720671091503217,0.3377777777777778,0.1868686868686868,0.09660625465922,0.1208402282270085,0.2230691356106815,0.2210995910037626,0.1857043329708265,0.1241939558152121,0.1934372659486968,0.2305474418059657,0.1838137860426351,0.2577964173972454,0.3857750727996937,0.4084578509767975,0.3835550225070321,0.2723291788362332,0.3121938424260203,0.4092752159574754,0.4040564127560478,0.5598204681955823,0.1811224489795919,2.1094341154262484e-06,0.2245508982035927,0.3214285714285714,0.7637773528936969,0.9249552747320856,0.9527617133257512,0.1201795615545291,0.73118148979335,-1.981446541969552,-1.9307943920989343,-2.421321297306711,-1.1577157519975867,-2.83145547192619,-1.837007544388737,3.3581845180869623,0.7719698338321797,1.4559385086440977,0.1279638918865194,0.9593133315379824,0.2758874923381763
7,5.0,9.0,2,0.8310540432718947,0.6851397230913036,0.3333333333333333,0.6033153614730898,0.1003095441878167,1.2227282051916109e-07,1.3085794676959458e-07,0.0001640429811217,0.9472556783736532,0.8822339062534066,0.0001362918935413,0.6178861788617888,0.1409090909090908,0.288951752564394,0.5955555555555554,0.196969696969697,0.1701461744950708,0.2012709038155003,0.2338902843343456,0.3403707762213325,0.171603420495577,0.2153527453147043,0.2197080402807688,0.3921769826567907,0.2126219254711649,0.3407106259937793,0.4357549911259748,0.5418080677755654,0.439630751339499,0.361829976925849,0.3603692729952242,0.5721548979690111,0.4948386605531617,0.5306047833512448,0.1607142857142857,1.433450730642348e-06,0.2065868263473054,0.3928571428571429,0.7407520905877205,0.8028514660651602,0.917059578258376,0.3051202702351281,0.858490733882479,-1.6216519250674055,-1.6679168853370847,-1.8304836920963363,-1.0281989301285288,-2.126624330357064,-1.996065101363501,1.4413282782656467,0.5130138505700352,0.5200428704981802,0.0988571750591485,0.5327586313924939,0.3729958963431913
7,5.0,10.0,2,0.4427142581139212,0.0708691121057742,0.0,0.1298703490000801,0.100309513295411,4.854636916702168e-09,3.5153444078602884e-08,0.0012717673806241,0.6408257091693089,0.6763287491678922,7.608199624757831e-05,0.780487804878049,0.1136363636363635,0.4324582160326978,0.5066666666666666,0.2222222222222223,0.1283319505605548,0.2844430375924837,0.2988199967474034,0.3498678887390122,0.2951015287740718,0.2868460213786649,0.2345654800514766,0.3505648543744867,0.302593664665291,0.3940441259614182,0.4848082801173022,0.5604500230727005,0.5284974225271072,0.3990116478216727,0.367028884379735,0.5456147868425919,0.5423709645262779,0.6299021678589216,0.1556122448979593,1.9034964126242476e-06,0.1706586826347305,0.4999999999999999,0.8568901211303741,0.7916989500899128,0.917871854722574,0.30992131158642,0.510203563189098,-1.3604833244921477,-1.2643254559681996,-1.4416325939831511,-0.7206530584029741,-1.7738665894100871,-1.8138603369530928,1.2605127557132414,0.2483085602325259,0.3383183533320998,0.0541878847223851,0.6271183736507031,0.4155579557641193
7,5.0,11.0,2,0.510571990052245,0.1557117432222849,0.6666666666666667,0.4492703568164256,0.1003095845878998,3.1369519499263485e-08,6.455961805569531e-08,0.0003409353189575,0.6193457549823478,0.7397011607631845,0.0001764274278448,0.7398373983739837,0.1454545454545453,0.332666982039035,0.6133333333333334,0.3181818181818182,0.1121619601394254,0.4778688499920873,0.4348924675456738,0.6552087932995826,0.4897052434871455,0.487792323321351,0.3030071690849882,0.5088506542139765,0.5262914954650637,0.5016855006508713,0.514336333656564,0.6930849445499885,0.5628128369451402,0.513647082377006,0.3640250012479907,0.572133406181814,0.607504294406458,0.644635530651285,0.163265306122449,1.2927063292339333e-06,0.2065868263473054,0.4285714285714285,0.7385830694802864,0.6105890088789274,0.650970261880819,0.5549290407767118,0.5983494395473219,-0.75642757997917,-0.9363523202285884,-1.192622433117054,-0.8872295804811385,-1.6341640539937936,-1.4191878052618492,0.3305387388383455,0.1758424493026362,0.1685621213400047,0.0595829875066597,0.3437023061082402,0.3743756620318895
7,5.0,12.0,2,0.5085082391070537,0.1545798786236177,0.3333333333333333,0.4182174916227887,0.1003095478564642,5.1258859955884034e-08,6.453577511016629e-08,0.0001982875478905,0.7620036124617113,0.8559083926958708,0.000318615532065,0.7235772357723576,0.209090909090909,0.2338470459665008,0.5555555555555556,0.3232323232323232,0.0988093205209804,0.2092349656281018,0.2304747801391829,0.5326141421229226,0.5903127880693771,0.2098516060934195,0.1664115669489233,0.5272327812855657,0.6047633609401943,0.3198249456585363,0.3938641234344187,0.6285849081920959,0.6735840209883701,0.3260043033936074,0.2913086693999145,0.6164568779642887,0.691278038084282,0.7475614484808693,0.1607142857142857,2.1635617132641145e-06,0.2395209580838322,0.4285714285714285,0.875099579036956,0.7479619922559353,0.9257538597389412,0.3104928250835784,0.5454295069349478,-1.5294747403039832,-1.0166272060723769,-1.547459833047513,-0.8307529821305697,-1.8728675661649603,-1.4985384010596852,1.23189172525234,0.1767506831377558,0.3888122541635717,0.057707678056792,0.405831681352469,0.2460570251188663
