fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8
3,1,10,1,0.16517534759128494,0.029762979297835994,0.5714285714285714,0.7977639893109202,5.390622332359637e-07,2.44659599804355e-08,1.8501391478896209e-07,0.015109188164846627,0.0,0.9585143277654093,0.21588089330024815,0.1643835616438356,0.33846117795925074,0.2513002819032177,0.2586983993262114,0.2563448987870505,0.24294261084146984,0.1894517843514661,0.21709143681347476,0.20677304258204593,0.21887669644233732,0.339002578906482,0.34522339292540216,0.3385645531424476,0.3044343130548751,0.2501545341021104,0.30769681308955543,0.28252943218336746,0.2787921106538457,0.7978235629276362,0.24164524421593822,3.9892656240822705e-06,0.26190476190476175,0.45454545454545503,0.7842214616040852,0.5908329722536791,0.8930460861408376,0.5564490532240873,0.7846718556646728,0.0,0.3925925925925924,0.37142857142857055,0.41019881620883303,0.3442028985507245,0.35021097046413513,0.15785820505525588,0.4036364277906149,0.31591494299469436,0.4259735562043726,0.37887971924841946,0.50732851911157,0.4226664262586439,0.4985876962263889,0.5320205430494644,0.6251686772320868
3,1,11,1,0.1671193191239219,0.028505668845768443,0.5714285714285714,0.7913441909405363,5.342790528612611e-07,3.771871417055197e-07,1.355834769777526e-07,0.0005286515331491659,0.0,0.9671111956708593,0.22580645161290316,0.18630136986301365,0.30676284359781997,0.1662382518446925,0.2556233975117914,0.26816473967599336,0.29267417492395376,0.15128939908951305,0.2429454898725154,0.2531328616933,0.28074299021288074,0.2536056517270826,0.3317682381782747,0.33766826981414855,0.3382640365478413,0.21513974740719521,0.32921596647517515,0.3229947401343065,0.3345595231947571,0.8046221732869352,0.24164524421593822,3.250617415951666e-06,0.2589285714285714,0.5656565656565662,0.7575553243290676,0.5971053750604227,0.8985030980062065,0.4938154678316579,0.7848322661795186,0.0,0.659259259259259,0.39999999999999947,0.6859701233657829,0.34782608695652173,0.2784810126582278,0.22582455280274055,0.2596194293293361,0.2513492977105407,0.22671204906313824,0.4604376514433076,0.4218273704259028,0.5392463587366476,0.3051481957557026,0.5597427290800967,0.7250329048633712
3,1,12,1,0.16207495157387933,0.03756323603834326,0.42857142857142855,0.7994891057454636,5.115010760795477e-07,1.4767568584552134e-07,1.3381980960539616e-07,0.001636338452507315,0.0,0.9661759678118895,0.08684863523573197,0.08493150684931514,0.2166145290232881,0.23671510839778803,0.21651470693100805,0.25480810760125544,0.26704906425526476,0.1999978992634744,0.1898655976395497,0.23294450351613433,0.24730460396623244,0.33433451637506617,0.3167094205412748,0.3458377399739204,0.3356967547837105,0.26409419115332705,0.28937282541437437,0.3116961308107935,0.31092178804234527,0.7261675053798067,0.22622107969151672,3.250617415951666e-06,0.26190476190476175,0.5151515151515156,0.8874503580371513,0.6892625943553128,0.9407058659195631,0.44241837510706655,0.7380766597310675,0.0,0.6666666666666665,0.4857142857142853,0.6430337156688987,0.4130434782608695,0.3797468354430379,0.1830290262836874,0.14999621974006205,0.06709832968665108,0.2789641703292598,0.0533926233150146,0.3188815905183283,0.3441507988885306,0.5193576252230521,0.5959893508560075,0.6426850216035567
3,1,13,1,0.15042268635167436,0.023740994650454962,0.42857142857142855,0.7928233524817804,5.064932255687895e-07,2.2492013463225442e-07,1.8014002171812027e-07,0.0014220739463663696,0.0,0.9619322430541118,0.2307692307692308,0.16986301369863008,0.3570569159724531,0.16924475768150088,0.16870612815375696,0.1914081300468456,0.22428362026961612,0.15541923453660855,0.1563558551535179,0.168471968763029,0.21141715221357782,0.2837345696967305,0.2825495807354431,0.2979046834975412,0.30466260033188286,0.24625651072958754,0.28548148468620993,0.2810434316825674,0.30521437194108014,0.8483606116859246,0.23393316195372743,3.7903297908684097e-06,0.26190476190476175,0.464646464646465,0.8278914527264556,0.7282818911798508,0.9495132104478072,0.31675193832425147,0.762760545242638,0.0,0.3851851851851852,0.4285714285714288,0.3771197610051842,0.3224637681159419,0.2784810126582278,0.20420816616380622,0.20279665036426253,0.34179765811343144,0.1493909883388368,0.07359799597790728,0.21313957130041228,0.2811573349463703,0.4145709928281379,0.4465689948998468,0.5949040649998243
3,1,14,1,0.11441159196553496,0.011197500760387643,0.14285714285714285,0.8430377828017573,4.980235749997399e-07,4.467720276062526e-08,8.362991916570513e-08,0.003598115467507767,0.0,0.9718658324980551,0.1538461538461538,0.11232876712328763,0.3338000893788174,0.1611581830553785,0.1614958405413841,0.1735740199930808,0.19053980420223782,0.14487990748648033,0.14731592192472276,0.16046328806026006,0.18403148858931828,0.23904828271017264,0.23721147110532392,0.24129855644667197,0.23124048077777515,0.1973700859871994,0.23112489368050448,0.22452219352685943,0.22970221990276218,0.8191749852290853,0.23393316195372743,3.250617415951666e-06,0.26190476190476175,0.5757575757575761,0.7465904342218765,0.6877027861738618,0.9334088980416135,0.3412325054564072,0.7664839541554387,0.0,0.42222222222222217,0.37142857142857055,0.44284827329295373,0.18115942028985502,0.17721518987341767,0.18183164285185466,0.2215420671276075,0.17139174703487214,0.06422560443615011,0.2568423382334959,0.35362660119151657,0.43856035127849435,0.5521068786981804,0.63890359177349,0.731493641699063
3,1,15,1,0.16984955634303575,0.03203861546523524,0.8571428571428572,0.7687054417730538,5.466564646574348e-07,4.3308490657345535e-07,1.2741647821122047e-07,0.00039653872424161106,0.0,0.9519231373921863,0.1985111662531017,0.15616438356164386,0.32039188107767297,0.2829872910962085,0.24583246066303566,0.27193183176687,0.2506897976530782,0.23417026629933224,0.23192033167445048,0.2515093749471085,0.23702916144853492,0.34529343493222264,0.31068779398265267,0.32830046149648207,0.284833417363608,0.27232588209966585,0.2994165870829688,0.30030086008403334,0.27091011805085075,0.7328640800157711,0.24678663239074541,3.7903297908684097e-06,0.26488095238095233,0.6262626262626267,0.855514117484609,0.6950864349657877,0.9167601207161562,0.43753712571088926,0.7625228749216915,0.0,0.6592592592592594,0.5142857142857147,0.6196994991652756,0.2717391304347826,0.2489451476793248,0.19023659918986102,0.4037407865828504,0.22711376164366315,0.18662647869531923,0.1445586648206415,0.20838672879818165,0.2964560873379867,0.5023901310241072,0.6466171663063962,0.7419106605628847
3,1,16,1,0.14375301720284234,0.023259487494441365,0.42857142857142855,0.8340926885983284,5.147566297061522e-07,1.6611274289684027e-07,1.5529439676578303e-07,0.001693862511885666,0.0,0.9620893860164427,0.14392059553349867,0.1232876712328767,0.2733703463630473,0.20576402551012024,0.21798934716737617,0.24708055300179815,0.22122888120730855,0.18027132449427719,0.20261606528954934,0.23159569088274595,0.22401046827855964,0.3035667314341576,0.3135354593673817,0.3345014904275879,0.2891205142549962,0.2541764236828008,0.30900665647433423,0.3193989836313843,0.2992999069535668,0.6745397530318353,0.2519280205655527,3.6012300232199415e-06,0.26488095238095233,0.5757575757575761,0.8605390425529178,0.6730736934495276,0.9358571119673016,0.435166205938381,0.7613816346694842,0.0,0.7703703703703701,0.6285714285714279,0.6669306799210802,0.30434782608695654,0.30379746835443033,0.16536368190286443,0.3136380084433559,0.34095403935797775,0.3356093572243817,0.3571156376738537,0.5747407291103315,0.6821194377724642,0.6825969371624552,0.8416712319173754,1.0
3,1,17,1,0.16379376732563553,0.03538119024693919,0.42857142857142855,0.786966646585874,5.023288053398843e-07,2.251538669051648e-08,1.4168400398672776e-07,0.012546119581486409,0.0,0.9602455936747072,0.22084367245657563,0.20547945205479456,0.25699847597657827,0.21966353361248675,0.2455624102892473,0.24521699116043355,0.25417125308203536,0.18523140065506,0.23724714977665873,0.22610686213627257,0.25624287536202695,0.31071296620206534,0.33277794295404517,0.32771150112183134,0.3136882832770306,0.2531633045374816,0.33279274317251595,0.3081210631078146,0.32167299975808894,0.836002731469013,0.2390745501285347,3.6012300232199415e-06,0.26488095238095233,0.6767676767676769,0.761642826004632,0.6899657438726372,0.9205192176396579,0.39681729254890513,0.7348172665065036,0.0,0.5555555555555555,0.34285714285714297,0.6063978685013742,0.44927536231884035,0.3122362869198311,0.2715405045163039,0.4131169509585949,0.36080729598125016,0.5923320964147858,0.549984029919041,0.785294400437377,0.4575404686093385,0.3899132844172305,0.5906312237472608,0.7159889415469602
3,1,18,1,0.21884208886531123,0.057120986901223435,0.42857142857142855,0.7353694705850408,5.487468121284949e-07,6.645876185279296e-08,1.363351627893845e-07,0.003956355534164381,0.0,0.949992670546748,0.13647642679900737,0.15616438356164386,0.17731648762034097,0.31174473242318085,0.2944321212816011,0.33153656681693683,0.37351852536877617,0.264204699839664,0.262783415473692,0.29784728552685474,0.3290150640519329,0.36225691992583486,0.3454944217540358,0.37351474675199037,0.3922713852853047,0.2874469183310942,0.31210564584656963,0.3276712231951041,0.34257950298906725,0.7961230989082289,0.24164524421593822,3.7903297908684097e-06,0.26190476190476175,0.5151515151515156,0.911384015336095,0.6737397180657361,0.8846921650556236,0.45874833955070243,0.7415357692702637,0.0,0.6962962962962963,0.5142857142857147,0.6571103354074974,0.2789855072463767,0.34177215189873417,0.11682214160558729,0.6241463862834298,0.2635730609329604,0.304553690396526,0.28540614696673283,0.43354012199982606,0.44004505011760964,0.4985507187756846,0.7115172169303983,0.8679668746067168
3,1,19,1,0.12111512081524925,0.013196445832970687,0.42857142857142855,0.8357355295724026,4.937351245208754e-07,2.0479373218300441e-07,8.280185890526533e-08,0.0006207686448529335,0.0,0.9751652193858482,0.13647642679900737,0.1232876712328767,0.253417129329538,0.22556480314550081,0.20567533769488688,0.2119937166883023,0.2135461647999879,0.20720637184316137,0.20844949693412285,0.21460212343780632,0.2086839047131126,0.29908531163729757,0.2798657565567789,0.2792386690217755,0.25599642674896095,0.26093741095477274,0.29416096268318614,0.2831598584312016,0.2624745037127215,0.8003783822352437,0.24421593830334196,4.198549147952411e-06,0.255952380952381,0.5656565656565662,0.8248075761415326,0.64155323923476,0.9157666508971136,0.4791764092791753,0.7357113309670416,0.0,0.7259259259259256,0.37142857142857055,0.7775052084051932,0.19927536231884038,0.2067510548523207,0.1655645860811083,0.39782777739329234,0.16186674932697198,0.19923034165013342,0.3339373061926002,0.44515027685321773,0.4332029167879553,0.27329178121142406,0.5879691806184784,0.7298645937133301
3,2,0,1,0.16552297009808095,0.028413081958635816,0.42857142857142855,0.8134820122612058,6.940243792636418e-07,2.070932501453725e-08,2.2023308728252965e-07,0.02132230090176433,0.0,0.9697329368140513,0.32009925558312646,0.13424657534246584,0.6923879040667362,0.19029116400748386,0.20708774635929117,0.23926594068003687,0.22340020751735445,0.1745294415625998,0.21986223597620091,0.24850909467953336,0.24315404709624178,0.3028075665180079,0.3167157418774109,0.3406256286769511,0.30538117179686886,0.27333589738338054,0.3505395403440127,0.3621161421363668,0.3466885560035179,0.6359760636106895,0.2699228791773779,3.421479992534107e-06,0.27083333333333337,0.2828282828282833,0.8220425680292509,0.712423836963314,0.9415176291368468,0.39563993429710304,0.7930327081119284,0.0,0.6074074074074075,0.4571428571428562,0.5975110031871301,0.1195652173913041,0.1814345991561182,0.10553076481854146,0.2766484697565932,0.25042238799101246,0.2995669413032722,0.2422738640498523,0.4754088306270965,0.6114582472690067,0.6444649677361307,0.7435752558695679,0.7725746158031921
3,2,1,1,0.1615573506137085,0.026451861053174135,0.5714285714285714,0.808305621403,6.633090760527583e-07,2.1503026688449224e-08,1.1220178148438997e-07,0.010375344937518708,0.0,0.966796582253504,0.07692307692307682,0.0904109589041096,0.16845504389653215,0.32355399383706046,0.2841972009115137,0.27981438538357334,0.26768833778349466,0.2500720009636832,0.25739750709980613,0.25513078392503313,0.25772556565175286,0.4389214989269778,0.40916398454572844,0.4045340247014756,0.37666737727939203,0.3447427397624617,0.3918611384676324,0.3793552930268905,0.37171212292879574,0.7418252016180551,0.2519280205655527,3.250617415951666e-06,0.26190476190476175,0.5959595959595965,0.8867900166405072,0.6999021617978727,0.9432932051662126,0.46481969190764677,0.7404674357346097,0.0,0.31851851851851865,0.6571428571428568,0.23062680224616783,0.38043478260869557,0.35443037974683533,0.18036953416946766,0.2796261877091002,0.2741052983986185,0.3085306159971767,0.18030255437028309,0.35435689866042974,0.4441498838986796,0.4678844143852865,0.5166269206262106,0.5284003835514604
3,2,2,1,0.23042491194225145,0.05691842785678826,0.7142857142857142,0.7372772273292763,7.661452875863832e-07,1.7015786515935876e-07,2.1793752142258568e-07,0.002392948573055108,0.0,0.9621996775921087,0.1538461538461538,0.1808219178082192,0.16912353877394215,0.1889498440727289,0.19803610956352757,0.22144826586750127,0.20279143237329955,0.15141579857514537,0.18502172221946522,0.2043244077266136,0.1893453033577247,0.34296840465889955,0.35121592307833105,0.3690848127167372,0.33520942484945127,0.2736925342746608,0.3439987325706201,0.3481914153549597,0.3257073219946892,0.7808548674389355,0.26478149100257065,3.7903297908684097e-06,0.26785714285714274,0.5252525252525255,0.8149333330306199,0.7761582413232766,0.965532177030056,0.2995888378331197,0.7618058282174436,0.0,0.6370370370370368,0.4571428571428562,0.6284716952496586,0.44202898550724623,0.37130801687763715,0.20941056552221127,0.22027048798405624,0.21172072810169162,0.20641195712131244,0.3044693850926683,0.4478357965553068,0.476368702209379,0.5207077930918576,0.6229678818805069,0.7686201304736406
3,2,3,1,0.14428715922113872,0.021640041665835125,0.5714285714285714,0.8184129672022006,6.599032751881495e-07,7.182889124918979e-08,1.2915875543958412e-07,0.0034437311022554027,0.0,0.9705279320359159,0.13151364764267987,0.09589041095890408,0.3232533889468197,0.1658452337593635,0.2078781661660033,0.22304396478136573,0.22560072697004674,0.1494032041039431,0.18115772969294963,0.20457730360434073,0.2268170384015411,0.27298952871155346,0.3083593611945217,0.3171591735149415,0.2971936070674074,0.23301908212193967,0.29698364507635544,0.3023171900980165,0.30872912222712756,0.6864384151705245,0.2390745501285347,3.421479992534107e-06,0.26488095238095233,0.5555555555555558,0.832325093195009,0.7453580983737709,0.9444459336796083,0.3597216339357651,0.7758274532847333,0.0,0.23703703703703682,0.37142857142857055,0.23878916651719806,0.28623188405797084,0.2742616033755273,0.17736314054889618,0.2933020592359513,0.2716548546639269,0.25906015706497865,0.28874461915064054,0.41113032161081053,0.5820437866327457,0.6239585378525929,0.6218546480217757,0.7004956544692966
3,2,4,1,0.2624049131378621,0.09305205089849793,0.5714285714285714,0.7167679283165528,6.678019114415533e-07,1.124577177819108e-07,1.9951670801431231e-07,0.0033920309506596776,0.0,0.9415423591593264,0.18610421836228289,0.10136986301369869,0.46867001611527165,0.22689504199989668,0.21353593449184183,0.23343505207200127,0.2298817843995784,0.18044601268014238,0.1890733503446116,0.21480741551725618,0.22659561802629113,0.35321224563810094,0.34294791853896844,0.3572302563422669,0.3345287743655351,0.2839222029988044,0.3321032199961571,0.3408845970529566,0.3398342350686172,0.7205270031444071,0.24678663239074541,3.421479992534107e-06,0.2589285714285714,0.6767676767676769,0.8016194947917974,0.7339776192375247,0.9412900604148753,0.4254283421391531,0.8014552521452132,0.0,0.7555555555555555,0.6285714285714279,0.6529016163302475,0.3405797101449274,0.2953586497890296,0.20238189693931874,0.2815121785360867,0.29431945049303254,0.4476302694372555,0.424779384852766,0.2280092010656447,0.19350162616390365,0.33126056098337886,0.47442293931678736,0.6466827091927936
3,2,5,1,0.1620063246483105,0.029589566055138766,0.5714285714285714,0.776233646763672,6.615465960340788e-07,1.4235967053906163e-08,2.2802725656134407e-07,0.03221202528070166,0.0,0.9621612455627973,0.14392059553349867,0.12876712328767118,0.2584929476977114,0.21473127199732572,0.2236604991651281,0.2379284929465459,0.21736315641706938,0.1695080437295235,0.1964330400815586,0.2067724103260032,0.1928298442296743,0.30978404700503825,0.316955229860144,0.3248429975139626,0.28382555812519294,0.22747449358850014,0.2839519068558397,0.2765044739167011,0.24821126190998466,0.7563126439027315,0.27249357326478146,3.6012300232199415e-06,0.26190476190476175,0.5151515151515156,0.7752295218529506,0.6360770627589964,0.9235065528708466,0.47421159831736287,0.7803115563159507,0.0,0.7629629629629631,0.5714285714285714,0.6911421283762283,0.2753623188405795,0.24472573839662454,0.19822267638900437,0.1885441067807957,0.2780214416745398,0.15179354823887337,0.22297180897419955,0.14576471101034605,0.24859729996089341,0.39852744018121633,0.5390243830293007,0.6668675056445763
3,2,6,1,0.12513482794271694,0.01419117249370178,0.2857142857142857,0.8545210826587356,6.758322338284356e-07,6.068041461526033e-08,1.5025347322652253e-07,0.004815666663659513,0.0,0.9753251409851929,0.1836228287841191,0.19452054794520546,0.20513034410844633,0.24392021793268742,0.2202215531037197,0.23657536051531397,0.32654231184981264,0.1831344814434619,0.18994029009451296,0.20159617793941914,0.3317227514348102,0.2870467695457004,0.26249648190038943,0.2696726314529182,0.3326559636656359,0.21564889399577647,0.2499297149249382,0.24168307417113932,0.35073208629440866,0.7055308152159467,0.24421593830334196,3.7903297908684097e-06,0.2738095238095237,0.4343434343434347,0.7429042026749197,0.6491393269271484,0.8716713797909401,0.4956046599174945,0.7835133291694263,0.0,0.18518518518518534,0.4285714285714288,0.1644686918388702,0.4601449275362317,0.37130801687763715,0.22179060677616985,0.28860691372293956,0.4962848476204025,0.4281142198975495,0.4479675775866677,0.4392418045750489,0.427713475589355,0.6542783812279247,0.7007795335885112,0.7841855734039438
3,2,7,1,0.20462042914582235,0.042392970885959565,0.42857142857142855,0.7659309943067409,7.724100480839069e-07,2.613192149640253e-07,2.287848884179126e-07,0.0015724432948652858,0.0,0.9605943382169468,0.1488833746898263,0.09863013698630138,0.3667923317558352,0.20446647202242846,0.20053267011370923,0.22612485066212068,0.200014245691309,0.1876543247557645,0.1985242236120075,0.2184816003949412,0.20837442524224747,0.33856255399107815,0.33595103154758044,0.3549892064424873,0.31306240411831177,0.2961359220991101,0.34712019789500137,0.35171759287600124,0.33285762915653727,0.7971833045195975,0.27763496143958866,3.421479992534107e-06,0.26190476190476175,0.5050505050505056,0.8370861291679663,0.7282511226081425,0.957651696773854,0.37192554210521683,0.8194589510291618,0.0,0.7037037037037039,0.7142857142857135,0.5629690370427421,0.4528985507246376,0.3670886075949366,0.22046256598710873,0.3092376467795035,0.5011831793290751,0.248902535183119,0.21966560168991178,0.3289695957152452,0.367919434222052,0.4743131721836489,0.5890678827157159,0.7251457678806636
3,2,8,1,0.131120871198071,0.015275831369710677,0.42857142857142855,0.8412290571613742,6.883484368161764e-07,8.038762604921695e-08,1.5400546338434614e-07,0.0036805567822145537,0.0,0.9749980194407668,0.22084367245657563,0.17534246575342455,0.32193032616861234,0.11963633850560507,0.1178558366830702,0.15401985659264822,0.1860602148928464,0.10323440326325722,0.10981966495583595,0.1353931125292362,0.18346434090692765,0.19217989856496653,0.187542276268152,0.21312544049504234,0.21644365645011054,0.1531657098648801,0.19020338455411545,0.19385125024911964,0.2215395248078339,0.7913056828354685,0.2544987146529562,3.7903297908684097e-06,0.26190476190476175,0.4343434343434347,0.8326936094767614,0.7415192304063254,0.9488461698983093,0.2857687301523158,0.7806220029237869,0.0,0.37777777777777777,0.25714285714285734,0.4489300349066625,0.31159420289855067,0.261603375527426,0.21267307051148976,0.13126343321454692,0.16385683459243716,0.27023369315921375,0.20442229168270043,0.25491041556269567,0.33919231312030507,0.34347112580136885,0.61261131397534,0.6680609166832676
3,2,9,1,0.22634116861221512,0.06016681624606879,0.8571428571428572,0.7023229983910674,7.152291883453415e-07,5.5051562276401033e-08,2.282048990985072e-07,0.008190230304976884,0.0,0.9503737844459502,0.05707196029776672,0.05205479452054801,0.22071602363573156,0.25802092145676775,0.28971803478342417,0.31935395675734773,0.3210558346509734,0.2176005317062073,0.2770864904025744,0.29762813379160585,0.3108330812127639,0.33324815466674074,0.3610138313268271,0.38261882010258685,0.3634425813171599,0.269493448732441,0.3540623563924107,0.35766386130390937,0.3566286713097859,0.8125451360947462,0.27506426735218514,3.7903297908684097e-06,0.26785714285714274,0.4848484848484853,0.826353546828039,0.6430002132323551,0.9137507797026494,0.40023738109474977,0.7692679550890007,0.0,0.45185185185185195,0.5142857142857147,0.41019881620883303,0.48913043478260854,0.34177215189873417,0.27009657543825016,0.2728301229185074,0.3419450641886127,0.4189532279210164,0.43633123773063187,0.15695395254945055,0.16427947735373316,0.298629516040279,0.4962576316461378,0.5995558980026683
3,2,10,1,0.19078579681639996,0.03855167972297466,0.5714285714285714,0.7631194591773379,7.773078830818367e-07,3.0695575483140127e-07,2.54468437569161e-07,0.001478104528596149,0.0,0.9526793599707097,0.21588089330024815,0.18904109589041096,0.2805643633887341,0.18492511948203233,0.19901450075204818,0.2539007079160585,0.28069260870851886,0.16260272422886407,0.1637625317841953,0.22226603071853318,0.2636113552486218,0.2547071229281723,0.26556870484910633,0.3092963993015829,0.3110058253328474,0.2080228657398474,0.23942948694432897,0.274980946901927,0.29829296251157544,0.6478107979463106,0.2699228791773779,4.198549147952411e-06,0.26488095238095233,0.727272727272728,0.7663428995963573,0.719837120236491,0.9201504309394304,0.33821335391978286,0.8168273171665656,0.0,0.5703703703703701,0.2857142857142847,0.6588369893879076,0.28623188405797084,0.2827004219409283,0.16938176546774564,0.3388945824017586,0.28346257015835385,0.08223177140794025,0.12057717215734587,0.2556277288001747,0.36473210695364433,0.462152428225574,0.6046030879679949,0.7319642832013051
3,2,11,1,0.18196347326521572,0.035829050136128894,0.42857142857142855,0.8266895252204207,7.095617709542233e-07,5.658798325928117e-08,2.468318278585347e-07,0.00862773359216107,0.0,0.9671603038402016,0.1389578163771712,0.10684931506849316,0.30877752560878374,0.14676372324432724,0.17329534603801955,0.17231587436673507,0.18365490410626695,0.12647395608309037,0.16770457413140738,0.17571572338717428,0.2097882615619575,0.2866468698664498,0.3083109343214274,0.30478298485856037,0.29300115044534647,0.2518068876462657,0.3281527249508115,0.32274823206649417,0.3400962808158452,0.8863148795317652,0.24678663239074541,3.250617415951666e-06,0.2589285714285714,0.4848484848484853,0.8344659653611792,0.7164493529765785,0.9544411717763328,0.42624000004428747,0.7735402025601084,0.0,0.5111111111111111,0.542857142857142,0.45729967233018787,0.3586956521739131,0.29113924050632906,0.22149456231140124,0.37219419072084703,0.37266032031497276,0.4316340629855111,0.4712590922762572,0.5128471942757895,0.396929380133883,0.31597799784647573,0.6671187170263786,0.7765323088257263
3,2,12,1,0.21695768975966698,0.055600860626209066,0.5714285714285714,0.7496852430049955,7.149282902204682e-07,6.32134646967201e-08,2.0848915009954466e-07,0.0064766681738946275,0.0,0.9524907789754289,0.12655086848635239,0.10410958904109582,0.2810141160724014,0.21394020511747208,0.2402364745651534,0.2452660929432145,0.2465371205177036,0.17187077776686782,0.23390341937944115,0.23480173328300985,0.2562404643708759,0.3185167931951295,0.3408253751638377,0.34133900886065216,0.32125310886975555,0.2559393504767815,0.3455651971244956,0.33282836534888083,0.339362768528921,0.7558568907711347,0.25706940874035994,3.6012300232199415e-06,0.255952380952381,0.6161616161616164,0.8385651446435922,0.6774016434990635,0.9446604583817217,0.42003122034106904,0.7947895857369658,0.0,0.6518518518518518,0.5142857142857147,0.612217331916831,0.42028985507246364,0.3291139240506329,0.23181721444521725,0.34048067254543524,0.17989080896735032,0.4057937525539502,0.22565169606124436,0.22346348067035438,0.3453281100267874,0.41268128298714557,0.6005259296192451,0.6815885835435946
3,2,13,1,0.20363593989607573,0.04664676963989743,0.42857142857142855,0.7339619267889324,6.91939372989614e-07,5.032846003422682e-09,1.8868650712463128e-07,0.07564312355688936,0.0,0.9416091978672647,0.14392059553349867,0.13424657534246584,0.244378492553675,0.16249523375671232,0.21601922751795133,0.2910894820139989,0.2976686764519262,0.13661932359717732,0.18791640307723356,0.2573624094591042,0.2980552840039512,0.25280403969586784,0.298769613635843,0.3606761445573544,0.3454017214514986,0.2004395921963249,0.2791116368495039,0.3250522187075985,0.3487743623102294,0.8020451081918534,0.27763496143958866,3.7903297908684097e-06,0.26488095238095233,0.666666666666667,0.8268777122485576,0.6622867826873211,0.9124632947748585,0.43373479165553347,0.7969029112629196,0.0,0.2962962962962964,0.39999999999999947,0.29315634282245284,0.42391304347826086,0.34177215189873417,0.22252864769707886,0.4665452102437233,0.31769846788931955,0.3961790115104048,0.5978558266662473,0.33772380408870994,0.6215583097667279,0.6946247267038899,0.6885311093487534,0.7899790436771867
3,2,14,1,0.1112940201066416,0.011053080568654254,0.2857142857142857,0.8636149565541332,6.599801164134984e-07,1.1513184730227672e-07,1.466857386477086e-07,0.0023811484920130315,0.0,0.9727573916450319,0.09925558312655078,0.1315068493150685,0.1362891540159527,0.18917227685985533,0.18321305598175197,0.19413330890131847,0.18324912868799648,0.17391926248221445,0.176396998038452,0.18638557533052197,0.18262409875899155,0.24692925089526085,0.23896999301036947,0.24121524357329793,0.20371935273370312,0.21084970211554288,0.24194058812558816,0.2320884645941964,0.2108533050060929,0.7266881752997332,0.24164524421593822,3.9892656240822705e-06,0.26190476190476175,0.6161616161616164,0.7902629315685532,0.6724577204492768,0.935117838689175,0.3860955273075823,0.7851114494274576,0.0,0.7185185185185186,0.5142857142857147,0.6795568371528307,0.15217391304347802,0.20253164556962022,0.12013477507113035,0.27485765174381893,0.25572544711913303,0.3783591503816619,0.4834371080375506,0.2634215018020303,0.34390677762086685,0.4635593229670041,0.5708558056814246,0.7787233539665501
3,2,15,1,0.1491107059227651,0.02431273039537646,0.5714285714285714,0.7998331004454643,6.635664686778218e-07,1.878149711723055e-07,1.9768250886351462e-07,0.0019312398800915287,0.0,0.9706385160083721,0.15632754342431762,0.15068493150684922,0.23536421868017282,0.1472883518446202,0.17395287931707948,0.1781805399648188,0.2108398392349814,0.11477706201233617,0.15046808252160881,0.15225462440883847,0.1688687185459531,0.23743875573802398,0.25930519920770156,0.2569907562825944,0.26231377764339747,0.16848770521429768,0.2322917496268747,0.2151770861275052,0.21352236406901304,0.7385579198471142,0.2673521850899742,4.650340213721266e-06,0.27083333333333337,0.42424242424242475,0.7812351337878427,0.6895743551441704,0.9273498227221673,0.3710052552785546,0.7971590679349709,0.0,0.28888888888888886,0.39999999999999947,0.28513973505626256,0.24275362318840585,0.17299578059071719,0.26051692332370874,0.40132522869959275,0.4103751050378156,0.5389323000662165,0.2623605681651042,0.3429347783610279,0.39172530480764445,0.3396020567638953,0.6644772129141736,0.6708939923450561
