fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14
6,3,12,2,0.1506619654476289,0.008345896036643631,0.0,0.9087307401146817,0.0001910062576708122,7.133133974159052e-05,5.540382491505071e-05,0.0003220764580178161,0.0,0.9509164590727576,0.07368421052631582,0.11242603550295868,0.1311866428145499,0.36698626499980935,0.38370954730011964,0.3877700441505535,0.3409536223681271,0.3526492903438633,0.3737761752202985,0.40166246123812943,0.35009467501703706,0.32035784431648195,0.3206299824507606,0.29404196173085984,0.2641416196769173,0.293137951759059,0.3063620546170056,0.2971815023113312,0.25882750242856656,0.6145151259134178,0.5283018867924528,0.0007462255537957726,0.6324324324324324,0.3582089552238803,0.8216503195546423,0.5896052544980535,0.7492063141180187,0.5368367005261083,0.7894193786598687,0.0,0.75,0.0,0.7499999999999998,0.4193548387096774,0.40425531914893686,0.4493937428882553,0.2416999137746365,0.29993336553261285,0.3745574885762547,0.4914511165599197,0.49510769996688275,0.48394782128709757,0.30311190354811746,0.38034950207418583,0.5450652966936711,0.5076887399856219,0.5810169141254842,0.5860101783741413,0.6056214101075924,0.6289270872797034,0.6296540676071278
6,3,13,2,0.15094346022203273,0.007824617567199266,0.16666666666666666,0.9077712841358379,0.00018516616688443445,5.292371761596987e-05,3.760842438966158e-05,0.0002911694387274051,0.0,0.9616930772905842,0.131578947368421,0.13609467455621307,0.26881548683874273,0.36181719045395333,0.3213241152550025,0.2952186735477743,0.27770378029401854,0.3527286055549953,0.3141033842651665,0.2899247527646891,0.272841585810929,0.3163938002451835,0.2535218826128184,0.18983006584288864,0.19583620649885125,0.2890697707350664,0.2341707317175481,0.15863650572937105,0.16407947368716302,0.7214793705051812,0.5424528301886792,0.001011586378138006,0.6297297297297297,0.5522388059701493,0.7613135699177631,0.5763318960218768,0.7960204091035639,0.46509353409146353,0.7461888240815703,0.0,0.765625,0.0,0.765625,0.13709677419354846,0.38297872340425543,0.13321138857960876,0.23190154703493965,0.3076083445762301,0.2895383200085032,0.19966546413661196,0.2278621000250986,0.2173177785245045,0.2891234990474626,0.006535646044965093,0.2639319235750244,0.21942657598070014,0.3660698543444425,0.3770412934101268,0.443495556657043,0.46684884960343154,0.46622280535371097
6,3,14,2,0.1984641878239493,0.0209195086213773,0.5,0.8845795635420188,0.0002055324680567332,4.256660141912031e-05,5.069971403484754e-05,0.0005158403095741411,0.0,0.9649188075631512,0.2789473684210526,0.2130177514792901,0.4760377840676218,0.14109519239886303,0.1903413550504619,0.2988703680824353,0.31962000621305164,0.18445670553026516,0.20089866237310583,0.3037760607237425,0.33620592412628514,0.059283278670748785,0.08963230998743565,0.17592312550172795,0.2256180225292025,0.09888562378442667,0.10150705189427744,0.1696367533848634,0.23232334629997886,0.7160879299186065,0.5306603773584906,0.0007850408848610554,0.6135135135135135,0.4925373134328357,0.7816657149876214,0.7042298144996515,0.8882976645560845,0.343983692403999,0.7270114514348924,0.0,0.6406250000000002,0.0,0.640625,0.4516129032258065,0.5106382978723407,0.4369333545411167,0.21927328557964837,0.21045926433660017,0.21712572428394705,0.29101282022611796,0.19777382588576592,0.26798893982827277,0.21796639490743758,0.23716850000854633,0.24390677629707103,0.23738084512836805,0.2247843634007322,0.2344730106351286,0.22150316497732025,0.28950514888921086,0.3360339860478022
6,3,15,2,0.18955973457946984,0.020455558901852057,0.33333333333333337,0.8827486226872069,0.0001870342705970371,1.1749664017611264e-05,4.383464906966292e-05,0.0017034438656325236,0.0,0.9557878191424248,0.3105263157894737,0.34911242603550297,0.2905463569478261,0.23016064526077207,0.24734802102172726,0.23582131428538167,0.2976732152889019,0.2369390366285914,0.23660061828683598,0.2596434742604252,0.32212565968134177,0.16599044270837437,0.16300935161806474,0.11179487875442917,0.20939959140951747,0.16728572529118624,0.1543089459634811,0.13091268575942894,0.22765844976910632,0.6808186526831803,0.525943396226415,0.0009140263403274733,0.6243243243243243,0.5522388059701493,0.8270554028596475,0.7118516211135244,0.8707706035036624,0.3276134832638338,0.7368354318370763,0.0,0.31250000000000017,0.0,0.31250000000000006,0.346774193548387,0.46808510638297873,0.3416480318865258,0.061246912859796054,0.19964166382517384,0.12245008888790476,0.284687109234807,0.23528366767310216,0.23594880591769435,0.23517259332349377,0.221082641694633,0.3491468697807414,0.22316411193963792,0.20751585204678263,0.1532334837496474,0.22312978519742155,0.21637119476157107,0.2362315389917623
6,3,16,2,0.16531217512379742,0.01004377997928565,0.16666666666666666,0.9125472736339886,0.0001803835294476266,9.984465062547979e-06,3.642293100038635e-05,0.001664747522596438,0.0,0.9595601274388009,0.23157894736842105,0.30177514792899407,0.2153831120999385,0.25795928217451447,0.34865744779126906,0.3342550505275449,0.2873465250895548,0.2573182059274851,0.3734258694126368,0.3628511211998944,0.3064161882195324,0.20194809553405246,0.281721505261489,0.23235148577069342,0.20419343385876443,0.1900523757480137,0.3071171926873405,0.2528970727895933,0.21037761324054105,0.5559322446587163,0.5330188679245282,0.0007850408848610554,0.6243243243243243,0.5074626865671639,0.7655250351585554,0.6340904654701482,0.805383427739903,0.4923846440027126,0.7343759230480782,0.0,0.6875000000000002,0.0,0.6875,0.5161290322580644,0.4042553191489362,0.5595698082734826,0.2774152131587118,0.21399885068875563,0.2163577197985211,0.24593470524259686,0.21414606892545074,0.21770418581880202,0.19298740251467056,0.22198057528074217,0.21913009128318017,0.3005750179799377,0.3199397386563957,0.3837089363350622,0.3328704334703432,0.47102289853852664,0.4721402124614238
6,3,17,2,0.14766194922211098,0.00704971453387415,0.16666666666666666,0.9309658270899286,0.00018997831966469645,2.390188266214038e-05,3.928240735212227e-05,0.0007274033142906618,0.0,0.9738406297143419,0.08947368421052634,0.19526627218934914,0.04750830564784059,0.26839059255392883,0.24532015188429346,0.32416278646001373,0.2963632107431844,0.25059240532392624,0.24238909796383978,0.33443080680637327,0.2978429840703758,0.17772079219961823,0.12514743920103344,0.17937330764745107,0.17266439580216675,0.14550889543222645,0.11505343692028958,0.1721206256888128,0.15483192448552074,0.6920749162000415,0.5283018867924528,0.0010642045102282496,0.6351351351351353,0.17910447761193993,0.8755283645343441,0.7123178290293559,0.8397873899088797,0.35545129219814725,0.753529898222081,0.0,0.6718750000000002,0.0,0.6718750000000002,0.1693548387096774,0.3404255319148941,0.18254257376973473,0.20527198351077802,0.22803807748564814,0.30997175654187603,0.20373139056249223,0.20170000734526872,0.2277423521803768,0.21251801574495033,0.29161107117982565,0.31846634238438465,0.2264661064198405,0.2797181116380301,0.4221443819404376,0.3869711325609668,0.3660451547917284,0.3660451547917284
6,3,18,2,0.18417830724513212,0.0172705434965102,0.33333333333333337,0.8657436461354799,0.00017693957345073154,3.733531936750541e-05,4.389104669882022e-05,0.0005086030920873756,0.0,0.9576123997742639,0.31052631578947354,0.2603550295857989,0.4380312786717668,0.16446097392806114,0.17926926147571065,0.22038304965322053,0.23617637552913529,0.18542269986846371,0.176042832408563,0.22365491750987831,0.2500279504048202,0.136964288688031,0.13412581864659734,0.14310340301822433,0.18659493566081087,0.14287830497162668,0.12585686532605433,0.1311045136733946,0.18304402330271852,0.5699453831231351,0.5353773584905661,0.0009615698658203616,0.6297297297297297,0.5373134328358207,0.8098288098116324,0.774593592068122,0.9385458111399574,0.26642169330834614,0.6984993098268202,0.0,0.5937500000000002,0.0,0.59375,0.24999999999999992,0.4468085106382982,0.24288213774455228,0.22351024763824973,0.2034394952935218,0.21970481152053434,0.1122490476139848,0.22239663957682498,0.2126117824352386,0.22431413809188827,0.21323912308876347,0.228229135223473,0.22600563017151692,0.21753349738003175,0.28727247702255465,0.265539328899322,0.24816348513519454,0.2672103367363407
6,3,19,2,0.162256776760521,0.010177768817603277,0.33333333333333337,0.9129834955784999,0.00019114111982368763,0.00030635390452678234,4.6290137265039774e-05,2.9525515322860264e-05,0.0,0.9657454066761579,0.22631578947368414,0.2366863905325445,0.3050336036872146,0.17315734282584594,0.18036776318618697,0.21417089623487995,0.21791241827792862,0.18513262955526488,0.1833334287774393,0.2169659372099737,0.2469072063732054,0.10668360739908556,0.09157349902789236,0.09028920971172194,0.12301857639273572,0.10789893639840287,0.09162011188621044,0.0769488523157923,0.13858012713304946,0.6641830108149782,0.5306603773584906,0.0009615698658203616,0.6378378378378378,0.567164179104477,0.7613967771967527,0.6699943739818224,0.8741174468218222,0.4006691308442906,0.7705367744737756,0.0,0.29687499999999983,0.0,0.29687499999999994,0.29032258064516125,0.3191489361702131,0.3356053474903977,0.21481480183464757,0.18743384094372684,0.19191069756877688,0.0989372889795131,0.20548932260310304,0.10910432947004844,0.21038350362326202,0.20101325984574692,0.21247601138840616,0.22008441015529545,0.23950458753592452,0.2754868511695459,0.23586085421480574,0.23187835910517046,0.24236576552785055
6,4,0,2,0.1777493093683759,0.01602322884599404,0.6666666666666666,0.9192305229060512,0.00022265641670288997,0.00010335266711779592,4.418178937134821e-05,0.000158770384131972,0.0,0.9657315691467957,0.23157894736842105,0.2544378698224854,0.2853309481216459,0.27497005372296435,0.28261276108454536,0.28882118685410807,0.28271382893146635,0.2510757670070376,0.283034997655503,0.2900714711646044,0.29551433222109336,0.22227544121527554,0.2105929698437803,0.1823263525597617,0.20126239648676136,0.1837311355484681,0.2071696861049348,0.16806533691858028,0.19856616197402,0.6780937757624588,0.5283018867924528,0.0011777939678989317,0.6405405405405405,0.4477611940298507,0.7474228878617213,0.698596889147705,0.8364537793594886,0.35563963292758666,0.7056498206698942,0.0,0.5937500000000002,0.0,0.59375,0.5080645161290323,0.5319148936170215,0.48676567117033354,0.5854664778514,0.4948974922730973,0.6014529534774615,0.5315502764265342,0.5601230583943603,0.5046205464357046,0.5361374292779769,0.4647254560848434,0.5861384916685096,0.5718027618972197,0.596089923523918,0.6092645672804811,0.6239963652921526,0.6994688867714665,0.6595526772235635
6,4,1,2,0.17819187345220283,0.01755954954025229,0.33333333333333337,0.871739831018441,0.00021403534028731428,5.905963340431707e-07,5.177495899180743e-05,0.040953402582724334,0.0,0.9567576558887679,0.21578947368421042,0.22485207100591723,0.3033478149757221,0.20908093975145248,0.24671317833866568,0.2358923755902883,0.2267446603237393,0.21665931530285965,0.23406618462663775,0.23371562062878426,0.23038886148944537,0.16463409747551516,0.1855500946189398,0.1379807290516456,0.15497082608776436,0.1529962056240921,0.1608057070998018,0.11134109169800566,0.13314519988935358,0.5973007525021896,0.5306603773584906,0.0011195595859097276,0.6324324324324324,0.5074626865671639,0.736383463264147,0.7061022718645731,0.8793886801511341,0.33741173768762417,0.698850760213793,0.0,0.515625,0.0,0.515625,0.282258064516129,0.3617021276595749,0.3090504215046922,0.21562949389479835,0.18494653895609026,0.1828864527101361,0.20892003612555743,0.24974484727754792,0.36379991948488266,0.24059480345287537,0.26111097634743563,0.04580891308305318,0.16426183350104245,0.510044742581358,0.5197008995916819,0.5216680795393805,0.44339925315570183,0.46170120915028745
6,4,2,2,0.162801237848145,0.013026736131813566,0.5,0.9050109426995828,0.00022862905218712536,9.443598803163502e-05,4.9040392240743444e-05,0.0002017038538583976,0.0,0.9629129285799062,0.11052631578947367,0.15976331360946747,0.15621006900076673,0.24382125580187808,0.22753676629771757,0.26512119039308824,0.26014484082555267,0.21168291809718587,0.2147165483612422,0.25044086895366213,0.24885639610947297,0.20069553678278407,0.16383098623522585,0.1699065393926973,0.19049420120859795,0.14520673098954617,0.13660950520738413,0.12749543597898627,0.15093358614943142,0.7066451217458654,0.5377358490566037,0.0010642045102282496,0.6405405405405405,0.567164179104477,0.7902888238159624,0.7478947139155814,0.8907224718799531,0.3021586573638945,0.6727579980414513,0.0,0.796875,0.0,0.7968749999999998,0.25806451612903236,0.46808510638297873,0.24510895498648014,0.22312138370684437,0.4907120352185951,0.2270938896935673,0.6078023673820382,0.6847324791203816,0.6430534624894612,0.6281291255952035,0.6205114438579338,0.5944505987918711,0.6189690917246371,0.612681884128705,0.6243385893962103,0.629372773166178,0.686477428429678,0.6876238631944626
6,4,3,2,0.1663776553748399,0.013849882522999853,0.33333333333333337,0.9110700289620571,0.00022395415175227029,0.00016195202594526345,4.977015463500732e-05,0.00010257504663608064,0.0,0.9621220897658297,0.1263157894736842,0.16568047337278116,0.18990828293153883,0.23681568610104697,0.24891686577240646,0.26247360819563814,0.26114885516768216,0.25321030055689786,0.25476385976932103,0.24936297375802075,0.24481346653799596,0.18249784246471612,0.17504207166631447,0.15391149221505107,0.17902006555391925,0.18048408795731663,0.16891255528406612,0.11218109815538746,0.13339051335982,0.8005497353992719,0.525943396226415,0.0011195595859097276,0.6378378378378378,0.7462686567164178,0.8373682162115621,0.6680081340538777,0.8617450001665787,0.4432591084362754,0.732431060506695,0.0,0.32812500000000006,0.0,0.32812500000000006,0.532258064516129,0.3617021276595749,0.6027075269957406,0.6200498564305166,0.7578947893119752,0.5994493479157593,0.5778336170751387,0.34042908023851637,0.6008566942360447,0.3394609301328111,0.5614094437448987,0.49699134690255753,0.5707169211877519,0.5950813102187166,0.683732851235648,0.7255479429989726,0.7447694175166141,0.7576796554934268
6,4,4,2,0.17988377853673343,0.014741266460616001,0.16666666666666666,0.9080889484267026,0.00021284255661538777,1.2067426023019787e-06,3.575459005057105e-05,0.013814149703554622,0.0,0.9689114948982404,0.1421052631578947,0.29585798816568054,0.055593486693799155,0.4545291617292594,0.4338871139731927,0.4151634234590388,0.41634182465550795,0.4290264966779579,0.4417042861857329,0.44144844347828416,0.4333189078554551,0.3968055322360088,0.35302211142468176,0.2983628759777085,0.3222050728242991,0.3609347640232413,0.3616393218397145,0.31902195358300767,0.33100351148073504,0.7034793111335724,0.525943396226415,0.0015966212907880144,0.6324324324324324,0.46268656716417844,0.8700001411544083,0.6514162946621305,0.76333642034467,0.4088466191734165,0.7234691491003387,0.0,0.5625,0.0,0.5625,0.5967741935483871,0.5319148936170215,0.5792256321450253,0.379361737020677,0.23717561456195818,0.22317162524433287,0.3303081357273794,0.40658724925533085,0.4759239076623938,0.398473005673157,0.4808055446146534,0.4741130032419113,0.5916644361271944,0.5739443093147968,0.45571470499897127,0.5928653686571781,0.628823014178736,0.6531023103466433
6,4,5,2,0.16865174613828932,0.011843270070852382,0.33333333333333337,0.9072917065133113,0.0002165975882899452,4.496914332276679e-07,5.6623294776487944e-05,0.058840126207848405,0.0,0.959682700962499,0.23684210526315785,0.31360946745562135,0.20983169654266015,0.19311702650894802,0.25294795795254854,0.25808075458695445,0.29455516171564344,0.2161946562747029,0.23216509936997232,0.25755911113544716,0.2915785703733653,0.11693251800495841,0.16048135613941805,0.12799625244809587,0.19705531022653278,0.1277456674076899,0.12930729471520563,0.10579130397214487,0.17312534874457297,0.7427409508853331,0.5212264150943395,0.0011195595859097276,0.6432432432432433,0.567164179104477,0.6692828034866265,0.6414873559821714,0.8231617158409552,0.401252125048889,0.6938925752249698,0.0,0.796875,0.0,0.7968749999999998,0.4193548387096775,0.5531914893617027,0.38601700157291075,0.4953699097965716,0.5879672752143886,0.41879372405116244,0.5651778951352292,0.6201746331737608,0.6379017751990966,0.6532921013385311,0.713998936793391,0.6035886921256488,0.5908988724647093,0.6181368143631429,0.6282993799113199,0.7294604840312634,0.8164373543712733,0.7925840242294862
6,4,6,2,0.16846753272446024,0.012321631555919393,0.33333333333333337,0.9137353816381909,0.00020650214355021873,6.062701711183316e-05,4.379601824384948e-05,0.0002966725252857249,0.0,0.9636524824147585,0.17368421052631577,0.29585798816568054,0.11475334800569115,0.3595220968118825,0.2884184832042963,0.28881592432940695,0.29981394311675835,0.3415033905182372,0.2851653819164962,0.2903143777795527,0.31795052113963074,0.3422912916121208,0.25434628972682405,0.223754732962832,0.2596107962063825,0.3066211643439984,0.24365974704883608,0.2083277177402798,0.25902730600354973,0.6338118868500051,0.525943396226415,0.0013035075119790642,0.6432432432432433,0.3731343283582085,0.6925279974726806,0.6123445474031222,0.82354482195991,0.43355044118759795,0.714507354938627,0.0,0.515625,0.0,0.515625,0.45967741935483863,0.4468085106382982,0.474471130905042,0.25441977445797914,0.22078501904928,0.2232378929172814,0.26213032122247515,0.2176000759973849,0.20861254571677573,0.213148143592732,0.19628322405869947,0.22321051914852608,0.21242815776127982,0.21762695335103122,0.22102083890679425,0.20994462933733998,0.21604280017202981,0.21746422100374307
6,4,7,2,0.1505302299381207,0.008450725023586575,0.33333333333333337,0.9003580166261583,0.0002074115388771945,2.2966079606902806e-05,4.320472961371426e-05,0.000838583149754943,0.0,0.963566531876314,0.22105263157894733,0.2544378698224854,0.2633103330777749,0.19636337640971324,0.25094206717444767,0.2999131423211382,0.29929574252971824,0.2032041918025248,0.24166677287414917,0.30331332681315515,0.30073253627643837,0.13999799634939714,0.17851543760834054,0.19808718735400066,0.22265170983271243,0.13053243178971263,0.1600484643342942,0.18236904404881338,0.20336897297737733,0.678314045088015,0.5188679245283018,0.0013713099853728057,0.6324324324324324,0.567164179104477,0.8747968283341159,0.5882272455877526,0.7564581669353778,0.5997608322805781,0.7198557179640146,0.0,0.26562500000000017,0.0,0.26562500000000006,0.2258064516129031,0.40425531914893686,0.22904161211780097,0.5689406187093476,0.36636648832415963,0.2526749827540481,0.5560864321731598,0.5507929629899253,0.5130162115878119,0.4177782575355763,0.5153006764984789,0.48038878568416044,0.5482900109865337,0.5844463614907173,0.5739801708247612,0.5794301731975324,0.595828639948898,0.6107996744407173
6,4,8,2,0.1572716230545697,0.009718568073407308,0.33333333333333337,0.9103917723150575,0.00021384218527838804,8.476677648300552e-05,3.550100621122045e-05,0.00015471274394600895,0.0,0.9663130541266874,0.19473684210526307,0.29585798816568054,0.1541932555469523,0.23449539036411282,0.22675860671118164,0.27030518015746774,0.2958648624983744,0.2405548606726038,0.2411655668978535,0.27917819232328056,0.308863250953489,0.18319035181726318,0.15427229401115927,0.16669690257654812,0.22114568714251026,0.17662645882601302,0.16599413561197462,0.16121546949213106,0.21893637647707787,0.5930824159751649,0.525943396226415,0.000868833528762807,0.6324324324324324,0.5223880597014925,0.8379247472148181,0.8092774902484052,0.9106634664243316,0.25133914975169086,0.6968411614752013,0.0,0.4999999999999997,0.0,0.49999999999999983,0.3870967741935484,0.4042553191489362,0.4126683877598464,0.251856733301232,0.5585806018869748,0.23762683784627014,0.29310155614153266,0.1899898551961059,0.5165677917662426,0.40974904575766025,0.2822453107724597,0.22982791554847742,0.2305124457316361,0.3261858406310275,0.3215215782482427,0.2889521002614748,0.38043059848629956,0.38043059848629956
6,4,9,2,0.17161704077753837,0.01415524128523201,0.5,0.9012255607816015,0.0002362495513119224,0.00013741379501812414,5.448357964145541e-05,0.00014427711172657138,0.0,0.9668834366408399,0.2578947368421052,0.20118343195266267,0.45501921698912134,0.2860890737285924,0.24853310038146692,0.27282556120286616,0.26842377541156703,0.2664525222638505,0.2546028870594289,0.2994460205244589,0.2856399680448283,0.2449440028072677,0.18581071417727701,0.17773309221555456,0.19871402796454074,0.2164651799571976,0.1956978815195335,0.20120475558380735,0.2079804683656059,0.6961153752363534,0.5306603773584906,0.001239057423940047,0.6486486486486488,0.32835820895522394,0.975438761025682,0.7096557225920215,0.8684055817931773,0.42373573820387594,0.7166590098229757,0.0,0.140625,0.0,0.140625,0.282258064516129,0.38297872340425543,0.30105773818991566,0.6427237976724413,0.5825399809456068,0.34547541693833395,0.2871321821675542,0.2782416104613026,0.3614400103060421,0.5554574983734074,0.6099274789526703,0.5592314371107806,0.5323848920235256,0.6114744551444329,0.6375844912155898,0.6796937437406345,0.6683288838983941,0.7201354041525776
6,4,10,2,0.15741426723801902,0.009341719789744452,0.16666666666666666,0.9015418682775294,0.00022642077943296968,7.929461832249495e-05,4.660477503297635e-05,0.0002337101732686546,0.0,0.9580767505157639,0.16842105263157883,0.18343195266272203,0.26881548683874273,0.3486396100936542,0.32089467354067225,0.3241097853902096,0.2635925609971248,0.3207841173738909,0.3189416338539729,0.322284897394298,0.26093604006410653,0.3187853496238503,0.273302576231254,0.2454607002057947,0.20382642969852127,0.2721206930190057,0.2627582360713385,0.22442024519032933,0.17782538184269425,0.7453514816819982,0.5330188679245282,0.0011195595859097276,0.6243243243243243,0.6119402985074625,0.7873630009664456,0.6728656962007697,0.7989401248472321,0.4600001908723687,0.7290885957281973,0.0,0.609375,0.0,0.6093750000000002,0.30645161290322587,0.46808510638297873,0.29776663329559594,0.21784032465428088,0.22231097410437556,0.18803054202927433,0.180506108470388,0.21852173262583074,0.20857751502240285,0.19153396231795422,0.21238859171152075,0.2200039693072373,0.19898524072791696,0.2220100422034313,0.2271640071831758,0.2628094654366603,0.2983658593215329,0.31537609218143414
6,4,11,2,0.1574626647140091,0.010759067091998573,0.33333333333333337,0.8991023810248199,0.0002134651785052562,4.4188692356037496e-05,4.732845271541845e-05,0.0004597187352892339,0.0,0.9601109384788884,0.15789473684210525,0.21893491124260364,0.18012134291204074,0.25535701648873976,0.24499708709366985,0.2431307000249593,0.2682785543898434,0.22157644892088257,0.24026152067303708,0.25300988428991267,0.27561201933065904,0.1725075171403796,0.13601877458348943,0.0932759627992562,0.15113457992308044,0.12251575879967447,0.12521332113494454,0.08492367604617812,0.14081184089875043,0.7314338830122948,0.525943396226415,0.0013035075119790642,0.6432432432432433,0.6268656716417906,0.7770334306510831,0.7458913176802113,0.8800774711182404,0.29950594997733876,0.7037293095042931,0.0,0.5781249999999998,0.0,0.578125,0.3629032258064516,0.3191489361702131,0.42365589154826366,0.6263801097541185,0.6267736155348139,0.5284166437531475,0.5902044711429494,0.6379321770922144,0.6183145130903368,0.6187736159491096,0.5727043218852879,0.597117057538122,0.6854722964213815,0.6854283455717768,0.6419887187968676,0.6806287908088311,0.7221294889836307,0.7221294889836307
6,4,12,2,0.13646582926392892,0.006357944058114979,0.16666666666666666,0.919056429432497,0.00023513887771441203,5.2180733871889106e-05,5.0868242319350554e-05,0.00041473009999757124,0.0,0.9702978149985154,0.09473684210526315,0.0591715976331362,0.37586014330200407,0.26540639134834676,0.2706297175357838,0.29190042562981844,0.23719019895501448,0.25365452269432753,0.2638532241254693,0.30853683278088684,0.24203468181480003,0.20946098633805765,0.1945609835328984,0.18286989992898717,0.14742686799403193,0.1808382262627164,0.1789462893906103,0.18213092611947368,0.13001584481280348,0.5865856935971068,0.5306603773584906,0.0013035075119790642,0.645945945945946,0.3582089552238803,0.7742172789027295,0.7300299813924553,0.8829520271824034,0.30663107189030453,0.7808654764487968,0.0,0.34374999999999983,0.0,0.34374999999999994,0.0967741935483871,0.4255319148936174,0.07782774460045014,0.352196252921798,0.2413714877126928,0.46419885526176563,0.22981266937540534,0.2391031867929196,0.22042812837847897,0.21942928559837105,0.2296171501472854,0.23884786685973014,0.21982700930172167,0.22827348598884833,0.232014749352766,0.26292869909761435,0.2471758778925469,0.2839301043084018
6,4,13,2,0.16959464888746248,0.012747385873682966,0.16666666666666666,0.8893902628808326,0.00021485417468449907,2.9910304630666226e-05,3.811223713748675e-05,0.0005547241357854924,0.0,0.9603379468109446,0.2,0.22485207100591723,0.26731408126756967,0.14076936229804649,0.22767057342051855,0.2518324924629861,0.3043335532001066,0.15871525014701882,0.20266672691252297,0.2573422672357486,0.3139316343541374,0.09913435677483096,0.1718695379253865,0.16335645491758,0.24634216807772846,0.10283091005925349,0.14017203252254673,0.1537738296929414,0.2397522265395985,0.6712617509618011,0.525943396226415,0.001239057423940047,0.6405405405405405,0.4328358208955221,0.876426936488941,0.7676276696217705,0.903444990174127,0.27005570015767505,0.6497311105210563,0.0,0.6718750000000002,0.0,0.6718750000000002,0.3951612903225805,0.40425531914893686,0.4218497265419484,0.2268630075509498,0.2201693124595071,0.22773241618977408,0.32751462973606893,0.560279394847587,0.42703573045095977,0.5336169161105727,0.5860320030556471,0.5102899441919836,0.5759949755852709,0.5734419142818035,0.4645660653892586,0.4437271216807469,0.5547069108036249,0.5664162195922672
6,4,14,2,0.1583776040265582,0.011401060723785186,0.33333333333333337,0.894676487758666,0.00022422570954619295,4.825070846019702e-05,5.060706282975966e-05,0.0004493289509970215,0.0,0.9574284138381142,0.1421052631578947,0.13017751479289955,0.31751492395499564,0.2846029176221333,0.22952618979047468,0.2708077532606826,0.24057504921137207,0.2809604603658248,0.22076290395831466,0.28189790144225957,0.2386549198052481,0.23265095090810373,0.1518434862009388,0.16157206782216393,0.1542517879502755,0.21274146959579998,0.1331050600028345,0.1532458903893371,0.1287596594508741,0.8230594305697427,0.5377358490566037,0.001239057423940047,0.6432432432432433,0.3582089552238803,0.7938399163919012,0.624592450293683,0.8751766087657185,0.4022495191431011,0.6960080350980216,0.0,0.43749999999999983,0.0,0.43750000000000017,0.1129032258064517,0.38297872340425543,0.10523699697789099,0.4503526383023575,0.4262585301316717,0.4572480974056201,0.41902319601694293,0.46675702658812257,0.5249387328445524,0.4630482758917409,0.36472601714244857,0.3586470567713783,0.3610871463516212,0.40958521787023305,0.4651488432870766,0.465130821276337,0.571747551851577,0.5849773280290912
6,4,15,2,0.22601961196909015,0.03701814737309441,0.33333333333333337,0.8701878414290126,0.00021829063186024801,1.3598392433084033e-05,5.024467920804756e-05,0.0016866938595859443,0.0,0.9590147112876327,0.2789473684210526,0.3668639053254439,0.21759665121454957,0.2546249831544378,0.23056829676597868,0.3053077103863967,0.32342907828203904,0.26861759417114905,0.24350075659555948,0.33543803465564603,0.34493044469870604,0.19568788164239792,0.1476769696124861,0.1959201702035792,0.2416139002033617,0.20501181920532296,0.16601869169747685,0.22415539974165477,0.25734364607630367,0.6838321748796097,0.5400943396226415,0.001011586378138006,0.6297297297297297,0.3731343283582085,0.8351059851799052,0.6791206809661716,0.8448016140448296,0.41651149463173726,0.7088886823986262,0.0,0.6249999999999998,0.0,0.625,0.35483870967741915,0.29787234042553234,0.424145061237474,0.4290587641824295,0.5013106397049235,0.3826737726327497,0.5421296247234954,0.6072791090690396,0.6250198053622866,0.7846889275510434,0.6830028101671579,0.5773272331236675,0.6230292545221356,1.0,0.6237738887157502,0.6818871343881983,0.6545925142934917,0.7520410144393121
