fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11
6,2,1,2,0.1374751727855345,0.009642494878298675,0.2857142857142857,0.9126139141998955,0.00021653904396212826,1.5875324670267122e-06,4.4743475048784606e-05,0.013765076353386254,0.0,0.9613280358147787,0.15492957746478875,0.12648221343873514,0.3217134416543576,0.13549832064209105,0.17662139025290124,0.1936270603472643,0.20799335342562897,0.133555033135136,0.18477790196558452,0.18894842451713634,0.2020864804684177,0.18414923257594507,0.21112186762114193,0.22434957869354488,0.22915594432921393,0.1603670623826895,0.19047865459511437,0.19833632307409443,0.17640733143379217,0.5980097403363351,0.5443349753694582,0.001517666580326062,0.6206896551724138,0.5058823529411769,0.811043320906303,0.7680361923445922,0.9462470594278116,0.27932885871081525,0.7662416428500074,0.0,0.4653465346534651,1.0,0.4653465346534652,0.3212435233160622,0.19178082191780843,0.500982669287118,0.3201728098978579,0.25456645591144567,0.36263508021515456,0.45975811274413747,0.2944671324060748,0.284323110474074,0.24794106100406033,0.22140286272774923,0.27019393556708665,0.2338504813997635,0.2869295481457693,0.2961040041034876
6,2,2,2,0.13064405950194308,0.007909274432758904,0.2857142857142857,0.9211404411738193,0.0002136015887628397,3.421178126280877e-05,5.645861747637066e-05,0.0007364601516448224,0.0,0.9667400240405533,0.1408450704225352,0.15415019762845836,0.22421129213607022,0.07256847031742247,0.1647132301093558,0.19634374722698167,0.19602643785614526,0.08854682965121169,0.14651754402505957,0.19595295734504736,0.18908160887529268,0.051891353914653604,0.12485292168997919,0.15294115256904994,0.14372241236601313,0.045386325892573964,0.07473633072437591,0.13028489508288843,0.08394998255774055,0.5938161533697524,0.5344827586206897,0.0010115742937461673,0.6178160919540232,0.40000000000000036,0.7757404436408848,0.8211036688808626,0.9267963358488611,0.22014007088011966,0.8145005559408502,0.0,0.584158415841584,1.0,0.5841584158415843,0.3264248704663212,0.30136986301369867,0.34126872986976614,0.4462662332646915,0.24421188356178092,0.3032120461682002,0.24219610480663062,0.301372927915175,0.27408884627954966,0.2252097968338828,0.2891403486019075,0.28641678926057,0.3000222315389939,0.3599301475204755,0.345711433756536
6,2,3,2,0.14435601125540543,0.012564900635116234,0.42857142857142855,0.8966844521182333,0.00021679978336836,4.3549279101392645e-05,5.10176796638815e-05,0.0005013744180872862,0.0,0.968165112635068,0.17957746478873243,0.134387351778656,0.36494020107685715,0.14941071754571583,0.17610286541999154,0.16144169768601901,0.18731537435771395,0.16730369934796147,0.18313211499477489,0.16516369091138183,0.20973647653189142,0.19110937809934458,0.20384049028140538,0.18641096969047788,0.20222056748882578,0.19825996613646713,0.1952388782489719,0.1817631253332801,0.19090546192676505,0.648789721908209,0.5320197044334976,0.0011777818855176448,0.6178160919540232,0.22352941176470598,0.8061517470776147,0.7267053725915638,0.9235575925985104,0.34795039866583755,0.755419088131914,0.0,0.5643564356435643,1.0,0.5643564356435644,0.21243523316062193,0.26712328767123295,0.2236239393256741,0.08577404160879959,0.11562795897655426,0.10485540374147723,0.03950444933839281,0.11805870178187694,0.20138341164937368,0.12659210015785205,0.1711526189853762,0.1327443666794887,0.1027671679818144,0.13366946564719995,0.14556808945006616
6,2,4,2,0.15053213297994783,0.013593392724341078,0.5714285714285714,0.9041497936572136,0.00019844653873196848,1.1076522884623912e-05,5.2512493188699855e-05,0.002253999779031656,0.0,0.9620394828261261,0.10915492957746477,0.11857707509881424,0.21774563235369043,0.2697856215007433,0.28319648349180826,0.27450267155365105,0.24715901847255484,0.29221251005106025,0.27716989960635374,0.26928853216372783,0.2501283246183146,0.28568621860572985,0.2850232073209691,0.27229499105151933,0.23662074311878134,0.28946077141377624,0.2531907465735488,0.24690604034625419,0.1934171923007837,0.5008416819594692,0.5344827586206897,0.0007462134661939655,0.6120689655172415,0.5882352941176472,0.8042587162952657,0.7766652165286914,0.9098236638707657,0.3154989273510108,0.8304758706136517,0.0,0.7821782178217818,1.0,0.782178217821782,0.43005181347150256,0.33561643835616445,0.43116678690890015,0.26582346062582,0.27084410848041934,0.2281719291553379,0.2837821103381805,0.23774502742981657,0.44205317995914795,0.26130468913070176,0.2276014627168641,0.23828993649249636,0.22629992579815839,0.2517789196165254,0.2643068264220756
6,2,5,2,0.15548441642031635,0.015106760098237866,0.2857142857142857,0.8996981545749119,0.00022030950930867013,9.22644212773081e-06,3.7685469505505575e-05,0.0019317127077946642,0.0,0.9599684162227237,0.2359154929577464,0.20948616600790512,0.3210241260462828,0.15717882465984517,0.2097048843310707,0.19515606991741474,0.2009644814987951,0.16024143546959785,0.2231861065311428,0.19770585730886325,0.20242234070912568,0.1367381344862687,0.16968693796201106,0.148983910128483,0.14631802050718867,0.1235244685609812,0.1609708728450111,0.1348429074794839,0.10184988685236673,0.4991735926765055,0.5369458128078819,0.00078502879772878,0.6091954022988506,0.3647058823529412,0.7687932648006521,0.6719400238615272,0.8479377728113748,0.40484505800131343,0.7674859788739907,0.0,0.3663366336633662,1.0,0.36633663366336644,0.1398963730569948,0.08219178082191791,0.3713298791018997,0.1979994069530232,0.4194964995194338,0.2218312267702639,0.22814224966488833,0.31574658269632283,0.2988317115071911,0.2225943310156177,0.2318223427152969,0.46882620369238104,0.3302340468652347,0.36231026170048086,0.3979628891638971
6,2,6,2,0.1469904876803774,0.013116215771240506,0.2857142857142857,0.8822622226569887,0.00020591026919566292,1.4524909096063411e-05,6.30473631969623e-05,0.0020574717616997627,0.0,0.9590463269709849,0.06690140845070434,0.10276679841897235,0.13146233382570166,0.23280941565168595,0.2390786772585929,0.24096495324994682,0.277312507722833,0.2336475659210538,0.22998538191501428,0.2338915932640233,0.2630032044835231,0.2523891884368994,0.24425496262861057,0.24221138025643663,0.27046048246716303,0.23208717330877715,0.20597102261007272,0.2123418899618288,0.20896862993416243,0.679365133371229,0.5418719211822662,0.0011195475028240008,0.6149425287356323,0.4823529411764711,0.8233503888707485,0.6053507034333556,0.852040198755315,0.472113539140698,0.7497229232506555,0.0,0.3564356435643563,1.0,0.35643564356435664,0.31088082901554415,0.2534246575342468,0.3823370195653853,0.1227559174059869,0.21882775894208645,0.21946270047100275,0.04846750533475119,0.2058917555304548,0.22334901231749954,0.23686827290556955,0.2678922298392355,0.23638562795663576,0.2201800246258322,0.3269499718626784,0.35413838293294164
6,2,7,2,0.14302526111452718,0.011874401468219139,0.2857142857142857,0.894126202067496,0.00021303845341246038,1.597109049112923e-05,4.7813585133288696e-05,0.0013961354311146038,0.0,0.9638710057736393,0.18661971830985913,0.16205533596837937,0.3144306724038279,0.13793696152803397,0.20416895463397433,0.20843720793280263,0.22471168372817585,0.15125347176138565,0.20945797207936512,0.20639034583946447,0.22591846789426806,0.16556749852222918,0.21541789000654887,0.2158948830162427,0.22330859834299643,0.15948407581740776,0.19548373901178995,0.19532379060868021,0.18046020836630883,0.6218286061749105,0.5394088669950738,0.0013712979053324156,0.6178160919540232,0.5294117647058827,0.8177053493638686,0.8124956102932614,0.9200202233074748,0.23733166665746463,0.7775670574504288,0.0,0.32673267326732647,1.0,0.3267326732673266,0.3264248704663212,0.2534246575342468,0.40507308019488036,0.2142793564067597,0.14614477812744708,0.21864359483564916,0.21655310576857134,0.23630778095497235,0.2553278542111525,0.21578466426357917,0.20631925385365202,0.2160642503273475,0.20824914841090403,0.2456669153645199,0.25489597671028374
6,2,8,2,0.16821607861550678,0.02028719356484585,0.5714285714285714,0.8854105067319655,0.00020554668905888875,4.114378581702154e-05,3.787742215063773e-05,0.0003781880946016633,0.0,0.9693243181151301,0.16549295774647887,0.19367588932806326,0.2078689405129583,0.18843062887193734,0.15433497023132414,0.17787283638091866,0.16835939214238727,0.20488971458443045,0.16440679878723075,0.1854219926509294,0.1847132706833492,0.24129305717425875,0.19894623269287048,0.21842149788706977,0.1999383532804383,0.24681443008945758,0.19300922238319485,0.2175733414292369,0.18229612632668446,0.41057451155980207,0.5320197044334976,0.0006409075772176219,0.5919540229885059,0.4823529411764711,0.7702748700144983,0.7694868186901047,0.9362659841900527,0.31946307426027754,0.806376764086189,0.0,0.4653465346534651,1.0,0.4653465346534652,0.19689119170984462,0.15753424657534243,0.3437286147228468,0.01755203788827825,0.0926623087533539,0.21423028697122787,0.2089832685255013,0.2222130471432034,0.17705033197363546,0.21597419765044018,0.21398604773149954,0.20258457524116713,0.19257811894247417,0.16113644423943657,0.1580517563140681
6,2,9,2,0.1362630599571401,0.009872124544469466,0.2857142857142857,0.884842314060017,0.0002199366030260477,4.102090161640609e-05,4.6726825188243216e-05,0.00048546812695098344,0.0,0.9563453051219145,0.13028169014084512,0.134387351778656,0.23886215276123318,0.33539503698248524,0.2992341127286643,0.2982377326870982,0.2731166192117923,0.3787078247552366,0.29329120213741344,0.299373146161516,0.2793620522102085,0.3572103616202533,0.3103834191911955,0.3056967208050466,0.27290764752041174,0.38266099605914966,0.27925660505277605,0.28732973344728163,0.2352161782632588,0.6564694371788575,0.5443349753694582,0.0012390453422998463,0.6178160919540232,0.5058823529411769,0.8260518946426627,0.7108866707683745,0.9143260283769594,0.35543585482790374,0.8010199833384233,0.0,0.7128712871287126,1.0,0.7128712871287127,0.3471502590673575,0.356164383561644,0.306457727789713,0.24952227667367,0.3353153414026885,0.2679747422890898,0.280459356084629,0.3516872548467376,0.3126757279474659,0.48067761819118804,0.23008778552391973,0.4012901174819007,0.29352707532878564,0.3215677181442511,0.4310478202410103
6,2,10,2,0.15450025909353382,0.01525532429944703,0.2857142857142857,0.8983864283388243,0.00021096619766016467,2.3490178617235124e-06,3.845627222247974e-05,0.007964681400014254,0.0,0.9641978228898094,0.2147887323943662,0.26086956521739135,0.2005405575285208,0.25369953163766584,0.2684171328842846,0.2716160509189003,0.3028439314378989,0.24223042518479904,0.2658861171318624,0.27243794413423805,0.30252228543192405,0.24503318195563228,0.24150903137108548,0.23984737816625556,0.2649919983372869,0.21486277074520133,0.21314359260383708,0.2211200671193121,0.2208147988487832,0.5173643259848548,0.5492610837438425,0.0013712979053324156,0.6149425287356323,0.3058823529411767,0.819594354919877,0.7585739581663624,0.8714400289693334,0.3490765037198984,0.7997058189644859,0.0,0.8514851485148511,1.0,0.8514851485148516,0.6010362694300518,0.33561643835616445,0.6432740867055815,0.27619938711471936,0.455215043657654,0.26910548930544753,0.07497994288360849,0.46101328362450633,0.40955114168107754,0.4604786976520988,0.5120139738798972,0.4410917017931616,0.49961787974487504,0.5223408494558859,0.5490421910653207
6,2,11,2,0.14525652674233186,0.013787183950586398,0.2857142857142857,0.899842131764343,0.00020698388801435874,1.3107621653760509e-05,4.37865421613862e-05,0.0015664116558881322,0.0,0.9629314251612048,0.16901408450704225,0.14229249011857706,0.3182237813884787,0.13651500531407562,0.18905433372242375,0.21591482163206877,0.2213094860783772,0.08247454291380568,0.19241595573460357,0.21080873429408087,0.22341099869244596,0.180385299524758,0.2179450873981088,0.24063786312958169,0.2370769159415912,0.1112434071047439,0.19791382548372094,0.21961942054021177,0.19820625989176466,0.7471493298570562,0.5344827586206897,0.0008688214426441401,0.6091954022988506,0.47058823529411775,0.7202992600171907,0.7091315961055038,0.9353215186827022,0.307588005185518,0.7979113932278254,0.0,0.5643564356435643,1.0,0.5643564356435643,0.4870466321243522,0.41095890410958896,0.4075993091537135,0.19541364259869315,0.21752804505721535,0.22158901899832456,0.22529786744072222,0.20738604094044077,0.2189082785808567,0.30836697709839067,0.2563751501394587,0.23195203268984688,0.24459853523454073,0.27648165890057963,0.3248230190969237
6,2,12,2,0.15486346703432563,0.014893950369036348,0.2857142857142857,0.8927854983608057,0.00022314376561388859,3.185078481846525e-05,4.310098174272005e-05,0.0005906035805754711,0.0,0.952998432001229,0.15845070422535223,0.20553359683794456,0.17514771048744476,0.12203099188408101,0.20866812683720015,0.18389297820083816,0.22664517691483643,0.13469451964413343,0.21031482466174822,0.19010116711585245,0.2377415970073382,0.1192182686615666,0.18797767023071799,0.15771513047000818,0.19327137890397517,0.12131960077792014,0.17318971805123118,0.15440951627758814,0.1689550818561586,0.6041348327115768,0.5418719211822662,0.0012390453422998463,0.6149425287356323,0.388235294117647,0.7428761601841325,0.6337545983123078,0.8838647230415804,0.3793977089759719,0.7935407576379148,0.0,0.4752475247524748,1.0,0.4752475247524751,0.34196891191709844,0.27397260273972607,0.39792746113989647,0.45589399822872945,0.5440648915312274,0.5933485458862162,0.5859116275670044,0.5545095095168723,0.3720951807150421,0.422161543323598,0.5530457360295533,0.42079253860638244,0.5012520304399604,0.585864866899373,0.5909336398030949
6,2,13,2,0.16902368139034754,0.0171101050077041,0.2857142857142857,0.896152782635333,0.00021374809832997804,1.300547333769682e-07,5.657051126023941e-05,0.21350321525059068,0.0,0.9682212050790221,0.26408450704225345,0.20948616600790512,0.3761693746922699,0.18102926029814365,0.18979303679834858,0.2040229620827445,0.23486188160337573,0.1859992573924139,0.2051287323313732,0.20998144084198878,0.2547294794907917,0.23025851570954547,0.227691298928397,0.23830465024683622,0.2590547667415827,0.23087335013332289,0.23398064767341087,0.24280977796352188,0.25398299982572625,0.47575038136197767,0.5394088669950738,0.0013034954311184868,0.6091954022988506,0.4117647058823528,0.8999616453700652,0.740690407364518,0.9299268972631811,0.37739814097060975,0.7738768174822692,0.0,0.4455445544554454,1.0,0.4455445544554455,0.21243523316062193,0.21232876712328774,0.28828675783572594,0.2052270953934972,0.21161470988863368,0.2172846652243653,0.21993670059670767,0.22225143610483833,0.049673099695369316,0.21889949692152444,0.22076134728995106,0.21375603124249637,0.21638547408380687,0.22066776323833448,0.2234416243398536
6,2,14,2,0.15755267505913728,0.01645682742451314,0.42857142857142855,0.8963650512512702,0.00021638423307261865,9.800436164217085e-05,4.644120124222929e-05,0.0001588300736113319,0.0,0.9641935771753108,0.1267605633802818,0.1462450592885375,0.20574934666515182,0.18241683648269885,0.19370365204624995,0.21475619320006945,0.21427853574925793,0.19764573314415718,0.19467576668020814,0.21571325726732204,0.22091819903301313,0.19555123446948663,0.19020782776102074,0.20722681603987592,0.1980005514198896,0.19220889919548378,0.1648830874116004,0.18916616912114903,0.1590327891305181,0.6445886690737397,0.5394088669950738,0.0010115742937461673,0.6005747126436782,0.4352941176470586,0.8744988169982131,0.8229489744644418,0.9459474646236155,0.2742053632224427,0.7614218526921164,0.0,0.40594059405940575,1.0,0.40594059405940586,0.4145077720207253,0.28767123287671253,0.4781232009211283,0.18185321723272108,0.08756531790933292,0.24994736478810264,0.17263621673592633,0.14402753129603252,0.2093267300779924,0.15124436684247827,0.2205638830616939,0.22182388281280319,0.25027816219356375,0.31066960464670823,0.30664677638993887
6,2,15,2,0.1436796345980339,0.0122574195158736,0.42857142857142855,0.8868279223235764,0.0002193610295249241,0.00017007600492696638,5.386113559613768e-05,8.16520561279196e-05,0.0,0.9561797621745497,0.1971830985915493,0.1897233201581028,0.2805721837829435,0.26693771495947266,0.33390097128582286,0.3098944359734631,0.31399855089340145,0.2705780846382862,0.31388125679698287,0.28554826422804414,0.29925509218377777,0.25341329307986504,0.30433546756622254,0.2738834756197287,0.2709713878503849,0.23961140397264247,0.2594437346190529,0.22913602883118966,0.21102707830096223,0.6649114731745125,0.5418719211822662,0.001767026720329713,0.6149425287356323,0.5411764705882351,0.837286926326712,0.5440170023480242,0.7960987696023603,0.5553458844533119,0.7813895078725357,0.0,0.584158415841584,1.0,0.5841584158415843,0.4145077720207253,0.3835616438356166,0.356428485359682,0.29090323267184104,0.26983710658790927,0.5006461037059039,0.44778975724000725,0.34767882179401,0.5568185408920269,0.5399196632990296,0.4425676308623845,0.4787468831930839,0.2448474597392752,0.4167983084617485,0.37443477454580165
6,2,16,2,0.14647045492482955,0.01156838799647927,0.2857142857142857,0.896012934793686,0.00022299238649327405,5.951760098838392e-06,5.685675753235545e-05,0.004616788460365031,0.0,0.9531871592001421,0.24647887323943657,0.24505928853754924,0.2782865583456428,0.20405088494440132,0.20229866089555837,0.19748169669308702,0.22126274673548474,0.21982489408738953,0.2229833850413767,0.21417656517760597,0.23142659330299287,0.20574155349870238,0.18584868080622108,0.17632492793789634,0.1920926940011699,0.21487572297629176,0.19471472606945994,0.1879992074629705,0.17080173732957826,0.6720697689321358,0.5418719211822662,0.0013034954311184868,0.6206896551724138,0.5647058823529414,0.8211031781291718,0.6709329943109807,0.8596684010119349,0.46193836202099714,0.7643706308597371,0.0,0.32673267326732647,1.0,0.3267326732673266,0.12435233160621775,0.1438356164383563,0.2283856547800468,0.22471230885573212,0.2166310510210852,0.22367635762501903,0.24677350855347824,0.24128516943304373,0.23714042228609328,0.48995993125810355,0.5749328256767576,0.5635254545515652,0.5900176378790395,0.5947136418683323,0.5898573625154425
6,2,17,2,0.14356058102563088,0.012775250363956596,0.42857142857142855,0.8813692319723514,0.0002142075097781337,5.5623898926708895e-06,5.176981606072391e-05,0.004496091637326435,0.0,0.9514343442464733,0.17957746478873243,0.15415019762845852,0.31587997971736587,0.26615988208283886,0.34732453679116604,0.3564907998775445,0.3588180047961388,0.25996157643786294,0.3467750732899644,0.34648799758069204,0.3521781482965165,0.2450248713895653,0.31055903741471225,0.31481507608486214,0.3107550509665431,0.22463244886939693,0.2913062460252469,0.2906517023643018,0.26661470993767367,0.6663429620369867,0.5369458128078819,0.0013712979053324156,0.6235632183908045,0.4823529411764711,0.8206836551530863,0.5519376172576642,0.7859329562521298,0.5088772594737999,0.7555890929401514,0.0,0.5544554455445541,1.0,0.5544554455445544,0.2901554404145078,0.36301369863013705,0.23222423372245443,0.2641671859681303,0.40519892127726265,0.5427434828023929,0.2186408584656402,0.5021194346425871,0.3564039306054273,0.4981477629468385,0.4585036052931959,0.4910836427653148,0.31445439877761905,0.4528161028851718,0.4049329637784389
6,2,18,2,0.14395741299214515,0.01276557442708803,0.2857142857142857,0.9023629711985277,0.00022775673151400347,5.183389922374525e-06,4.974018176663283e-05,0.004637973436590681,0.0,0.9677769959919469,0.1760563380281691,0.19367588932806326,0.2296226668457098,0.17552272862558665,0.19254835764197376,0.18876136386239406,0.21126033898936314,0.16984192334243114,0.1921455645826139,0.19532427844583633,0.2132801687049306,0.17157725862522488,0.16955012800568892,0.16086007564774074,0.17538633859820318,0.15357725442284564,0.15005091118622116,0.1557020634886499,0.1380306997744799,0.6569641940806332,0.5394088669950738,0.0013034954311184868,0.6235632183908045,0.5294117647058827,0.84267496756972,0.7141841534521589,0.9071818529784554,0.3680790898708919,0.7971963638825772,0.0,0.31683168316831667,1.0,0.3168316831683168,0.23834196891191697,0.19178082191780843,0.36090762908701085,0.5426904916844681,0.26000695054524503,0.48560551458088796,0.53759349686054,0.4895996015501599,0.25505866374600283,0.4240217803018721,0.4023939110504584,0.24054530305956956,0.35940590176277165,0.5010917326454087,0.45784985599672634
6,2,19,2,0.15423121161643427,0.013296161119386548,0.2857142857142857,0.9035716001976752,0.00021147847512060282,2.8403860111088998e-06,4.715913244887501e-05,0.008078519582407835,0.0,0.9669455850533423,0.16549295774647887,0.15415019762845852,0.28254591150598557,0.17766505888647127,0.2735183944888815,0.2778867093785,0.25932783331214815,0.18246764922133002,0.2817359742573545,0.27359888053630255,0.27643958474126396,0.21554621465448198,0.29567981093501416,0.2965746313640826,0.2703174784096354,0.21137952264221638,0.2907105985280939,0.285651661435125,0.25745714251784513,0.4723011815016891,0.5443349753694582,0.0010641924264729171,0.6063218390804599,0.3176470588235296,0.8273075608493405,0.8198210962845565,0.9476570779764089,0.22913899128478854,0.7836038012185994,0.0,0.6930693069306926,1.0,0.6930693069306928,0.3316062176165804,0.2876712328767122,0.3652849740932644,0.26987913189880214,0.3325672773296411,0.3049649663006795,0.2257968667234596,0.33812673819619365,0.44063341519597066,0.5587329741174845,0.5769293731359519,0.6115164100690307,0.540876360647551,0.6059817835076148,0.6128125190737207
6,3,0,2,0.15970656145163953,0.01612824467866375,0.2857142857142857,0.885362733789546,0.00018547104324342128,3.0781496951708645e-06,4.602429370268609e-05,0.00726778685384343,0.0,0.9631748589579621,0.32394366197183094,0.3517786561264822,0.25156232246335647,0.2149521681290391,0.2404167823851413,0.24888483871784628,0.26531856140281274,0.2350425927136694,0.2433491135281307,0.25394039400579504,0.2747593285321781,0.23906026574954709,0.2501735893173983,0.25477513859438417,0.2629118744973068,0.2477665141503289,0.23670756256072145,0.25002829615612887,0.23901718305837794,0.7765265102727388,0.5344827586206897,0.0009615577808234954,0.6091954022988506,0.5764705882352943,0.8202478622009641,0.740926548248229,0.9090552629132933,0.32858388535953387,0.7609814737692651,0.0,0.4257425742574258,1.0,0.4257425742574258,0.36787564766839376,0.2260273972602742,0.51237766263673,0.2127224408861208,0.22073850021425523,0.23010971351176224,0.2157022950485663,0.22264876857712357,0.21881512868627245,0.25819961584339357,0.22891597071459352,0.24640348462678802,0.2764168268514124,0.30575257273845824,0.31448795556953546
6,3,1,2,0.13349883227786302,0.008603401342516238,0.42857142857142855,0.916814650184419,0.0001869907229933927,5.195945696023855e-05,5.030484489846154e-05,0.0004015326230597874,0.0,0.9698621153186023,0.15140845070422537,0.1462450592885375,0.26587887740029553,0.1494985107262659,0.22823386260276313,0.2540210593767841,0.2517653006983106,0.15246728142392357,0.22555168883599708,0.24596347138092578,0.2520943264534812,0.18138230775855368,0.24401712958574395,0.26572282877139175,0.25518972657494265,0.1662489295773043,0.2178025770927099,0.24111092909087428,0.21429095736072667,0.5875344382222489,0.5344827586206897,0.0009615577808234954,0.5977011494252875,0.5647058823529414,0.8038055487837772,0.6737664714989684,0.9110262245852665,0.33997972345414273,0.7994536514446562,0.0,0.19801980198019772,1.0,0.198019801980198,0.383419689119171,0.30821917808219185,0.4075993091537133,0.2626395525469034,0.21927168438411948,0.22561422363339884,0.23747359856164585,0.030484188240825466,0.20132455770235602,0.2104336390082669,0.226797974625977,0.22195254012014426,0.22154054997060646,0.2242074958317144,0.22888777332046512
6,3,2,2,0.1696651768075514,0.01882988409244971,0.5714285714285714,0.8803325239173525,0.000178973462143399,2.6875775866451417e-05,5.1408347266198815e-05,0.000865374258962425,0.0,0.9621480890849807,0.16549295774647887,0.13833992094861644,0.31905465288035456,0.17718476497019936,0.24506649803937786,0.24104367956844264,0.24272139335708187,0.19493132465910695,0.24917384341096527,0.246909859517352,0.2502397275144208,0.2408618997671833,0.295349853068373,0.2891499747822215,0.28212672566370733,0.24214210088636434,0.2794341581506964,0.2811761530660821,0.25305615248290514,0.4136263939728009,0.5369458128078819,0.0007093172969324863,0.5890804597701149,0.42352941176470615,0.7930755531211879,0.7751422888033197,0.941693697218569,0.2864862895563831,0.7610026734514477,0.0,0.48514851485148514,1.0,0.485148514851485,0.2953367875647669,0.2534246575342468,0.35960095893589056,0.22821318489272258,0.25852838650667204,0.2470207098518622,0.10048716494365795,0.22603441924679124,0.26007181464147616,0.2610512835479969,0.2778993030773266,0.326977985433209,0.2422196305895955,0.27847198731635114,0.28368475769435864
6,3,3,2,0.15603159766355457,0.014741254327111241,0.5714285714285714,0.8859887985223631,0.0001750529099453948,2.2660176266606893e-06,4.462502041937223e-05,0.009595796622576739,0.0,0.9567102356182944,0.2147887323943662,0.16996047430830027,0.36024715501279486,0.14020809744243984,0.20690109598107842,0.21181177135296247,0.263180711114401,0.13315218001491397,0.1924964054631505,0.2014721214667924,0.2508209708038245,0.16893699434412668,0.21935916404584432,0.22050047009662932,0.26298720652460594,0.1439231786750269,0.1806958796857835,0.19289335068391444,0.20925011589284948,0.47649771127410645,0.5270935960591132,0.0008688214426441401,0.5919540229885059,0.49411764705882355,0.8361728032408955,0.7033191427130809,0.9119138930384842,0.3843057995359299,0.7971116236317152,0.0,0.41584158415841566,1.0,0.41584158415841577,0.3471502590673575,0.28082191780821947,0.39567977815076977,0.2064400973923186,0.149557770750465,0.17799393496282429,0.16952729319244209,0.22897482458413715,0.230881145449782,0.1875771122565567,0.2191553770849246,0.2191991870078081,0.23237410946674614,0.21860804670681455,0.21860804670681455
6,3,4,2,0.1693765367205105,0.01920186312161619,0.2857142857142857,0.8675211590072998,0.00017443513740810786,1.4633268587537838e-06,3.6199668334671294e-05,0.012072870835547152,0.0,0.9452529218198867,0.40845070422535196,0.2845849802371542,0.47805022156573124,0.12216185989320677,0.09559014829542589,0.1288466610435437,0.14762067083510721,0.13079227223909223,0.10710276463389601,0.13493847809936754,0.16184177871613703,0.1633392057708849,0.12364342351650714,0.15256058047013388,0.16105190791768043,0.15741930821042005,0.1131830008498248,0.14507311505146803,0.1346532702661145,0.49568017982357526,0.5418719211822662,0.0008688214426441401,0.603448275862069,0.3647058823529412,0.7721122391765505,0.7474552626503623,0.931097210595019,0.2976157154313247,0.7313978496073574,0.0,0.3861386138613857,1.0,0.38613861386138604,0.20725388601036268,0.18493150684931509,0.31851649850013647,0.23235042778015602,0.24391128309155508,0.21865509597778127,0.2953498702246996,0.22195379166685936,0.22200904721001202,0.21866049032573587,0.21919300344060927,0.2186221343941988,0.260271149063551,0.24334902376948292,0.22424575279004294
6,3,5,2,0.12993086711496146,0.00841502562790387,0.42857142857142855,0.9278086955833489,0.00017912072072339444,1.752893282202856e-05,4.111492254385871e-05,0.0010778540048415658,0.0,0.9664995618252885,0.13028169014084512,0.11857707509881424,0.2755055264096166,0.1985239171638577,0.25876824325686265,0.24864905868327358,0.22435050322496164,0.19149499680862697,0.25635695874202913,0.24364113339394644,0.22364450345914522,0.1877768978640666,0.23041836246408742,0.2148202242160544,0.18093579403778737,0.16105201740724762,0.20203256567399008,0.18950459746927317,0.13144293056936396,0.6140149637975143,0.5295566502463056,0.00078502879772878,0.5948275862068966,0.5058823529411769,0.7673963605375054,0.586220587206693,0.8164946573839273,0.49790798172535733,0.7845986659173585,0.0,0.5643564356435643,1.0,0.5643564356435643,0.2538860103626943,0.3424657534246575,0.20660621761658032,0.18989962581519626,0.3270513226779873,0.22826167968960748,0.22461474976953766,0.24095366148841457,0.29389509860775886,0.22258591746701545,0.21969349855734183,0.22498799611886267,0.27091065807443604,0.30708193717826127,0.3361623830229139
