fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18
4,2,2,1,0.4154282581965797,0.034847920393944236,0.25,0.694864422736724,7.703907187376957e-07,1.018611293082704e-07,1.9519281837321055e-07,0.00045583124032407213,0.0,0.9238028786294813,0.4920634920634921,0.6734693877551019,0.3645018701122069,0.34110834857258665,0.4729815792978669,0.4347994427025357,0.4591998621590947,0.3468567343160338,0.49815750188845453,0.4297412808899641,0.4714046532599787,0.34648951739324946,0.4637222964675804,0.44813032938789205,0.4771334804157906,0.3551718915130135,0.492753457741527,0.45044877508291625,0.4812430961510773,0.5639240039010756,0.3195020746887966,2.361171749271865e-06,0.3924349881796691,0.4545454545454546,0.5108363374635596,0.6230844421283308,0.7303495886493303,0.46262373816592917,0.6073367919979127,0.0,0.4857142857142856,0.0,0.4857142857142857,0.49180327868852464,0.0,0.4918032786885246,0.3653754311055105,0.4198094137445566,0.4017931844088981,0.4603472613365903,0.32975654867770954,0.3856461660926439,0.42188290446275556,0.25110370582494645,0.2534060306454178,0.27907651976201453,0.13156774793450166,0.16250127381906831,0.12314953166051235,0.20134969401259983,0.3469065166819967,0.35947773439492825,0.3773278850618662,0.41535362541004595,0.45535398848018105
4,2,3,1,0.5292571990614162,0.15642191656228743,0.25,0.5400126591305305,7.326791076064595e-07,1.82597216851664e-08,4.0998872335633676e-07,0.005705242477342318,0.0,0.8930214489150319,0.7301587301587303,0.5306122448979591,0.6579085654230163,0.3493689065834774,0.30373689277034943,0.37592299836651466,0.38492512821948743,0.3552757020518472,0.3254229931062578,0.3880976064837025,0.3865653194519245,0.3563081444059516,0.29398315623610904,0.3938816602132044,0.4093628285438522,0.3650727886858551,0.3219598269487221,0.4134618387748422,0.40156059158323487,0.919853352693679,0.35477178423236516,4.339505729889675e-06,0.4113475177304965,0.606060606060606,0.8452606088936738,0.8187037988186354,0.8590824768535861,0.3078719939510204,0.6102227127441497,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5901639344262296,0.0,0.5901639344262295,0.4919670337431318,0.5743926176779871,0.5435184597525404,0.5960072257134076,0.5584329746206801,0.7264364840073346,0.7195197518088753,0.5646290760125404,0.6359818333900066,0.3614283768105486,0.4596780329598916,0.24589486626944812,0.18167854133164518,0.27967785350801777,0.30925125215775484,0.35797590649434907,0.3422485006458056,0.5040051277154539,0.5029457176321193
4,2,4,1,0.44795508432163833,0.052748187517711626,0.5,0.6802567964476056,8.169161630781869e-07,9.336246095645023e-08,3.2842961016728456e-07,0.0008651853760589391,0.0,0.9499206780460575,0.507936507936508,0.48979591836734665,0.4778420038535648,0.3038683153904963,0.13022190727293315,0.3222730043275306,0.4010132180446395,0.3089382809130812,0.11639178808168782,0.3512166670753021,0.38973678483971685,0.3172330996704462,0.1317206076373808,0.35296317991556836,0.4359962250843433,0.32514490547322233,0.1262759592789543,0.3879162543079772,0.41532024251925814,0.4889170542748573,0.3423236514522822,1.9777412905673827e-06,0.3877068557919622,0.4545454545454546,0.7598710887763787,0.6892634427711464,0.8150505260352203,0.4301620518530359,0.6761366340232811,0.0,0.45714285714285713,0.0,0.45714285714285713,0.49180327868852464,0.0,0.4918032786885246,0.4285070720592864,0.3983683559817346,0.4780903055808281,0.3125032398195581,0.44398352130167484,0.3738684643107484,0.38551626753648893,0.22631627558199452,0.4284078186912189,0.302611192525455,0.26268428235784014,0.10782616559259961,0.0955931727486431,0.1231528054103408,0.18071189929397136,0.1870333515975081,0.22341393434008572,0.23403386661135395,0.31270877524916296
4,2,5,1,0.44202703094727297,0.0672220846815613,0.5,0.5414010764374794,7.375095754142404e-07,9.143122563966101e-07,2.724593590899457e-07,4.2099963121424916e-05,0.0,0.8837025766314452,0.6666666666666667,0.6734693877551019,0.5041369148815598,0.2611666694188537,0.29059975096500845,0.3274237802644835,0.39373699735686785,0.2635725818370177,0.24362566006504105,0.310378179864955,0.38847064774215045,0.2695055370429154,0.28073318139947623,0.3467919817843894,0.4179209442348938,0.2741973025948788,0.2378238218294617,0.33665278891933914,0.40130254462226933,0.8705302960172685,0.3298755186721991,3.920938696239394e-06,0.39952718676122934,0.4848484848484851,0.8610600735209673,0.668237751642085,0.7458570729552119,0.43134793733826904,0.5459284472988332,0.0,0.7142857142857142,0.0,0.7142857142857144,0.6721311475409839,0.0,0.6721311475409838,0.474535566516059,0.5084458695876302,0.42062427908183664,0.6378594329428134,0.5501596457549532,0.5699437667306505,0.501722938481877,0.49972875356072144,0.5266334954091059,0.4992392781174634,0.45053508943583176,0.47688953803529643,0.5349331483013104,0.5248053381761868,0.39465437349279486,0.3777379892008377,0.3666738958807848,0.44161782017980655,0.5130396402242438
4,2,6,1,0.5220005085283014,0.14975557493870822,0.5,0.6920047742569664,6.308205840047744e-07,4.464118963832245e-08,3.244560753851654e-07,0.001823865520349887,0.0,0.9388681494423189,0.634920634920635,0.6734693877551019,0.4787487249234955,0.037727168997648164,0.19370771462688485,0.23610378936079557,0.5032199810438827,0.0398075097023225,0.2609541458855502,0.2256691699784854,0.4940271037395654,0.08014182324617403,0.2175662538104618,0.29376133821224104,0.5481039098156276,0.08434005541603673,0.2856489694157597,0.2894829069689925,0.5292423360292934,0.5646851913342501,0.3423236514522822,2.749214565440008e-06,0.3971631205673758,0.4545454545454546,0.7819717438327229,0.6905877469134545,0.8316183175498388,0.3949402271455146,0.6725417939658068,0.0,0.6285714285714286,0.0,0.6285714285714287,0.5737704918032789,0.0,0.5737704918032788,0.5777197172060592,0.5162251825169558,0.34631956093067917,0.5290186524081778,0.6469426701711783,0.41694621034840407,0.39707728096395767,0.4112185103040489,0.3885790766589844,0.4067804379389428,0.3800101140872353,0.38415573420255333,0.3709982921424605,0.3829478489536161,0.4602618077458278,0.4426717025075185,0.40380799155230873,0.4860094015066023,0.5679443582500371
4,2,7,1,0.45785098987311923,0.07276558695137153,0.25,0.6392838237260583,8.208318515179626e-07,4.906000824739738e-08,1.9653797289879467e-07,0.0009900969948972362,0.0,0.9705582054488933,0.6031746031746033,0.5714285714285714,0.5126916310630812,0.29973473377667825,0.22584617174259303,0.11022014262270008,0.2085237444613015,0.3022930367679383,0.2580054478741003,0.10601726467427941,0.20700560445885063,0.3091282957518305,0.21834165739512246,0.13983664070529023,0.24472787801555862,0.3139001789891542,0.2556571452919607,0.1440091017517634,0.22757111951830578,0.40907370215151495,0.32572614107883807,2.4840186552836585e-06,0.3758865248226951,0.5151515151515154,0.8039437586520553,0.7983279270373309,0.9206117922212316,0.25279799192417973,0.6575650372335604,0.0,0.4857142857142856,0.0,0.4857142857142857,0.4754098360655737,0.0,0.47540983606557385,0.58638004835722,0.5376739213780979,0.4575662191677047,0.3929153722288916,0.2747359275885187,0.31969065861546464,0.30334063296889413,0.1350602266467298,0.19958433891989968,0.18410931821010035,0.21535955771011905,0.19296647332042216,0.19826965469414148,0.1794049527388083,0.20000727430734977,0.1840335010915598,0.3276178651832513,0.38922826245825637,0.438074259024835
4,2,8,1,0.4698275650052204,0.09157917800325847,0.25,0.5151455082361005,7.77206855810617e-07,1.9821678202737379e-07,1.563719787402048e-07,0.0001676215748959077,0.0,0.9421128652612994,0.6031746031746033,0.7959183673469385,0.3959030524287599,0.22522468469102275,0.2614416149734715,0.20052524860183918,0.2010478952290362,0.22927348150137483,0.28181270235002853,0.23447030872451657,0.18149090612741903,0.24407566198699127,0.2666082872805423,0.2419724937074894,0.2539202378985861,0.2510527494833986,0.2920446534258463,0.28186555420971116,0.22047374382396012,0.2326554250494013,0.33609958506224075,2.8922456029791757e-06,0.40425531914893625,0.6666666666666667,0.6377524386138531,0.81424407029359,0.9146369953033069,0.2429535969286436,0.6103534468085123,0.0,0.5999999999999999,0.0,0.6,0.5245901639344264,0.0,0.5245901639344263,0.39074636486372893,0.5703281983614045,0.46435399303657887,0.5889412723364779,0.4506720931109288,0.4832966381903844,0.3028969509853465,0.28868521862369045,0.4022022546592593,0.3608705330260241,0.40409454024383173,0.47249427630802254,0.3751248389977119,0.4561847419336673,0.37869597835813396,0.4808041017477348,0.4733142434641828,0.46075032665544446,0.5456727646621141
4,2,9,1,0.37714775068558504,0.019682614769025827,0.0,0.6667593566781866,7.394370892024185e-07,3.3963775217018066e-07,3.695347734335512e-07,0.0002440536292833349,0.0,0.9318132453747434,0.4126984126984128,0.7346938775510201,0.27916934275315797,0.2342243998022584,0.3309740254002316,0.21051543616304014,0.283846332390699,0.24050233066068394,0.31258592037404886,0.18427045952996712,0.2722854013271916,0.24820144186242,0.3290636679160552,0.24292550174816963,0.3225296529980207,0.2583012318254931,0.31702541340451224,0.22816232982805207,0.30028200089298707,0.5826395709637304,0.35269709543568467,2.2443988129543164e-06,0.40661938534278963,0.5151515151515154,0.8044140619575195,0.6683817029608541,0.8761177723846687,0.3963552472076868,0.545841852340432,0.0,0.45714285714285713,0.0,0.45714285714285713,0.4754098360655739,0.0,0.47540983606557385,0.4906035240190927,0.4115724138083183,0.5263050622822066,0.3908895685668503,0.3378385190490517,0.37643824522418146,0.3154387163267567,0.35823733432876115,0.35195457526223695,0.07655580990901079,0.1694812517677241,0.03644955240976555,0.019873596670230698,0.11988428411339946,0.13407483484397598,0.15792454307144144,0.18725830293149082,0.364577844894436,0.42345883666025586
4,2,10,1,0.4718073082917044,0.09361595074445013,0.5,0.6601264579506887,7.208053036647433e-07,1.2175822437023761e-07,3.308087105530732e-07,0.0006604599463660892,0.0,0.9050827193066799,0.634920634920635,0.5510204081632653,0.554913294797688,0.2578391223970602,0.2967059771932852,0.3017984484563725,0.33380740613864557,0.2629482434837366,0.31927888452861075,0.30845964235782386,0.30027695568892954,0.2744460353717018,0.3001029436801955,0.33627416796419685,0.37595568908499843,0.2826884373764022,0.3279399968546953,0.3503928547712474,0.3327581906071857,0.6780631689807266,0.34647302904564325,3.201014032012029e-06,0.3947990543735225,0.696969696969697,0.783684900912696,0.7823821406575924,0.866370468819724,0.3268143773631458,0.7143201203613421,0.0,0.5999999999999999,0.0,0.6,0.5737704918032789,0.0,0.5737704918032788,0.36474853791908624,0.49611458103787176,0.3153679493275292,0.4536179619465057,0.4827914699636646,0.5607036446532468,0.48780955549449745,0.47261645203576863,0.22139904773034602,0.3824685999769385,0.37113440267390985,0.3867058073571653,0.3541900614233604,0.4451938753405972,0.4825893417920104,0.4880188547661314,0.4790724048355053,0.430772658492629,0.5356792681374142
4,2,11,1,0.4135694701178184,0.04442648761159942,0.5,0.5526388631279906,7.377022289367409e-07,4.2181923843062667e-07,1.7454886056654157e-07,7.17156476569834e-05,0.0,0.9434850042973943,0.4920634920634921,0.38775510204081626,0.5374160287455085,0.5000915926669746,0.3368034505009787,0.31945685304983606,0.2689399438389817,0.4962799507760415,0.25002636573863946,0.4039829256883549,0.26886982071974286,0.5049942637458975,0.3289660393968416,0.34049140769904385,0.30013025953334627,0.5023051590140925,0.24270000722772855,0.4257030727848733,0.28205489395530503,0.36686180013581504,0.3195020746887966,3.920938696239394e-06,0.39007092198581556,0.6363636363636362,0.7510924271129897,0.7025741101236029,0.7820537648900341,0.5348287185613004,0.6055511524514243,0.0,0.5142857142857142,0.0,0.5142857142857143,0.6065573770491804,0.0,0.6065573770491804,0.3956517533657531,0.5864436211305605,0.39563477808407366,0.3807934756847209,0.5124524331065128,0.4410722787935911,0.692549615065626,0.5064381788661341,0.46201834765000904,0.5081870646819869,0.2155940255966312,0.2327871456735302,0.21223918152794674,0.2119563535350587,0.3744031805820187,0.21044451062822045,0.21696326181251435,0.43495458959583233,0.5748179976091895
4,2,12,1,0.4504259093969296,0.061931121656778526,0.25,0.5533500325562353,6.833900842945048e-07,1.609690222352515e-07,1.890009557007846e-07,0.000266104919710077,0.0,0.9267056843611841,0.5396825396825398,0.6734693877551019,0.4025841550493031,0.430159565075785,0.3635114764872094,0.2580198248260508,0.22801435674056858,0.4307975938429094,0.38485823647285966,0.2979190554228852,0.23225631147336223,0.4369333260909556,0.35785733161659444,0.2833201532127705,0.2638782507639079,0.439098983491196,0.3820588101373283,0.32754678816917315,0.251611093098035,0.42526539188547785,0.3236514522821577,3.3675455171237924e-06,0.4018912529550827,0.36363636363636354,0.7186581942784507,0.6380608139636941,0.8051448572693933,0.4970889681595966,0.6205906221474558,0.0,0.657142857142857,0.0,0.6571428571428573,0.6393442622950819,0.0,0.6393442622950819,0.3060163826771858,0.3919483024720062,0.38440597399060406,0.3394829733031943,0.3213746586913274,0.2564440033635107,0.40957463900838376,0.3476540404691021,0.13698889026117067,0.22383340325713108,0.32355213543727157,0.30607235414455447,0.19240868914992237,0.22041083313056353,0.22460920470162016,0.37857446701396635,0.3745999769648559,0.3666247497093851,0.46772080774396785
4,2,13,1,0.3737851988994644,0.020209090558997514,0.0,0.539139299961464,6.033535572020779e-07,8.255504543148621e-08,2.2682837458200582e-07,0.0006683445323044215,0.0,0.9228451371704747,0.634920634920635,0.5714285714285712,0.5408394068861526,0.295659655620098,0.11175695704319222,0.1671645409045437,0.30726912224354797,0.2981129817424716,0.1552190113447156,0.15519113556372233,0.29158450836306926,0.30553036915582144,0.10399299613036761,0.1958787816520221,0.33964304325708705,0.3101727319108602,0.15374997967952442,0.19201501771515472,0.3108791687707132,0.5377567046660219,0.3174273858921162,2.6132554698451167e-06,0.4018912529550827,0.36363636363636354,0.6909472743803136,0.8044043617860481,0.9111874188176754,0.2747807408276347,0.4897452454648521,0.0,0.5428571428571425,0.0,0.5428571428571428,0.44262295081967223,0.0,0.4426229508196722,0.3139108839961914,0.5056362898564944,0.6112106212946914,0.5606324484167847,0.4834761707002446,0.541851672785879,0.44206308272530215,0.5714911114004327,0.4990043447517062,0.49119763803515804,0.4034417862865848,0.35084256420897264,0.5234297495431732,0.534478643516026,0.3721436267053879,0.4290649743721724,0.48384285507361513,0.5285210523977245,0.5920102316164392
4,2,14,1,0.4978540966519682,0.10958130513342991,0.75,0.6956004821014214,6.095707493977256e-07,1.4964457896275592e-08,4.48375109925086e-07,0.0076245810135419185,0.0,0.9494209154065363,0.4920634920634921,0.48979591836734687,0.46242774566474,0.5517322539244193,0.43400436521052277,0.4096486578784091,0.2934896595254566,0.5536452154200352,0.46748966867964326,0.3900885472940159,0.28593212582521943,0.5549173160626604,0.4187125975914333,0.41725069893309297,0.30852715747577364,0.5581807652915702,0.4559206347580128,0.40402664337784905,0.28746629545542857,0.5118673102999596,0.33609958506224075,1.8322587716645345e-06,0.39952718676122934,0.4848484848484851,0.7583086947637558,0.649036765604702,0.7697384408424022,0.48104158924137064,0.5890234566136054,0.0,0.5999999999999999,0.0,0.6,0.5081967213114755,0.0,0.5081967213114754,0.6080383564669479,0.5446240399252977,0.4405882774551806,0.4100763436080601,0.48503915917992413,0.49859511756307096,0.43418048419033906,0.47704915439276807,0.44126219313523063,0.364718064355558,0.3399754142749084,0.43225570276696024,0.40966487401588325,0.3374525139908109,0.3499920426845704,0.18490958075017527,0.2006327972737385,0.3895056520899176,0.44065461472494805
4,2,15,1,0.4739062094415876,0.09881810146569849,0.5,0.6893677235651631,7.363850160634683e-07,2.032728647242725e-07,2.1540527913004213e-07,0.0002368337132168604,0.0,0.9333351825334528,0.6190476190476192,0.6734693877551017,0.46605462994446367,0.34142629234442734,0.3765374340976606,0.35430426384543545,0.3749892077897785,0.3447698952280135,0.3829791133608389,0.3275355653682115,0.3783666552478615,0.3516525752593121,0.37375072062288706,0.37962336440373934,0.40731059246383805,0.3572405665122704,0.38397922839132737,0.3606564543260551,0.399216258835549,0.6336415057078075,0.3049792531120331,2.0278884270886942e-06,0.380614657210402,0.7575757575757576,0.9270236916256418,0.7122707345668857,0.8446374996913966,0.41266750190481094,0.6217927515959887,0.0,0.5142857142857142,0.0,0.5142857142857143,0.655737704918033,0.0,0.6557377049180328,0.5728988358070101,0.359140777249229,0.40634423249766904,0.32480361776712197,0.5509526086989948,0.5372866713489042,0.737930196685363,0.40667722059298594,0.3233138845793502,0.40957854167784924,0.34556089360194586,0.26099834869639693,0.2169786032047747,0.2082752913647573,0.400975123870558,0.3630580155342392,0.44961989048251016,0.4982444079158377,0.5803903510335434
4,2,16,1,0.40569679455939145,0.033010358124823565,0.25,0.5303052736165199,7.227139922258004e-07,4.491892451405851e-08,2.6273872997689716e-07,0.0014612013552162994,0.0,0.8812918742153718,0.523809523809524,0.48979591836734687,0.49325626204238937,0.37760815946837634,0.299127861955351,0.34079884107156055,0.29293805157665,0.3771440228559976,0.30069865694514597,0.2836839058828651,0.2895237598217699,0.38365187590529937,0.2881203318207156,0.35848895691747673,0.3197422645232625,0.3845518272592752,0.2925035609493215,0.30788006174275695,0.30076855270856484,0.4295587991281926,0.3298755186721991,2.1333995285692842e-06,0.39007092198581556,0.5454545454545456,0.8262187116768933,0.6347736127780017,0.7726421614102625,0.469149504208192,0.5345251712786306,0.0,0.42857142857142855,0.0,0.42857142857142855,0.49180327868852464,0.0,0.4918032786885246,0.4572793122073706,0.3077315547547168,0.479400910315514,0.44367674022641523,0.3213193298771685,0.28962519348301075,0.37625557047853275,0.355534859431499,0.38477182702303514,0.24198594603302837,0.3047951247747678,0.37258899812184654,0.28506667514245854,0.22705647976952203,0.2830807539658975,0.4037727239058134,0.3984035607932235,0.4688622018821471,0.5517671372339411
4,2,17,1,0.4750341737442536,0.1103486703798197,0.5,0.6505855813161461,7.96633278169553e-07,6.174462945611588e-07,2.0458824732376352e-07,5.063119217824455e-05,0.0,0.9153233300539758,0.4126984126984128,0.4693877551020407,0.39701113774143526,0.33105157013358144,0.09659983819377249,0.19137456340750236,0.30257959687086755,0.3351220917343286,0.09024563551541931,0.23811282193281924,0.32279239192150966,0.34066109999829564,0.09022108174875643,0.22069522383968743,0.33653284241393855,0.3472156060170789,0.09180024911302609,0.27389028120187786,0.34373211666511516,0.6752977729371223,0.3278008298755187,3.5427391736735857e-06,0.3947990543735225,0.7878787878787878,0.7743256788239847,0.7534565632116816,0.8778386936683724,0.3901520751116865,0.6468196301569845,0.0,0.4857142857142856,0.0,0.4857142857142857,0.4754098360655739,0.0,0.47540983606557385,0.5828005134280653,0.6303488818399149,0.36852105486572917,0.40671917899888554,0.3878307684547996,0.5013023306567769,0.5909559438299438,0.6106764914146895,0.5508643904307308,0.4225734750323311,0.46009100789983537,0.4880542154335731,0.40012204069509305,0.368591947746328,0.4475442591494574,0.390841745908032,0.44408156801130017,0.5541987266186886,0.6161231758293725
4,2,18,1,0.4732948275564911,0.08496848509734078,0.25,0.5328206330194107,6.596912412390015e-07,4.774242543552578e-08,3.051630440566376e-07,0.0015998939448574844,0.0,0.9326106258191529,0.5714285714285715,0.4693877551020407,0.554913294797688,0.23095659919487654,0.1406981127099065,0.16088464384980505,0.29923625207601434,0.23081349619386715,0.1543832597150785,0.15636408616149344,0.25060540195637016,0.2432405648756666,0.13506772244391008,0.19175201414685805,0.33376815461532316,0.2443594402849883,0.1524313084228066,0.19262817615493033,0.27044591386257766,0.5727667670114518,0.35062240663900407,2.2443988129543164e-06,0.3687943262411347,0.8484848484848488,0.8176099293221784,0.8009761472966872,0.8632208236695817,0.410962467678471,0.5815282354273796,0.0,0.42857142857142855,0.0,0.42857142857142855,0.27868852459016397,0.0,0.278688524590164,0.6164279068259743,0.48911056089963845,0.5657282071057222,0.3140534754973239,0.30043015813222995,0.3250166166051013,0.4566123840765528,0.4304441321425534,0.3931062528920063,0.46120412529145804,0.3639878490373336,0.23149206010851198,0.2694130342292419,0.27771130533010846,0.4274876263341937,0.3838149941392035,0.39824684772526675,0.4237336093243256,0.47606376997827937
4,2,19,1,0.4304117082433795,0.055044537757575764,0.25,0.6266053409130365,7.039424425582925e-07,4.589597468532287e-08,3.949063748014253e-07,0.00216540536513719,0.0,0.8782098326453535,0.5396825396825398,0.6326530612244894,0.4227910817506195,0.45982618480538495,0.42092190545816477,0.33699124984871376,0.39336617193896606,0.4544417830018368,0.4694776075013314,0.31209884669184085,0.3755573026905905,0.4624028714074571,0.40467357585065333,0.3444594671571043,0.4055349543031299,0.4576911807947735,0.45495970443977485,0.32246078864487926,0.3723389576078028,0.4243786334636841,0.33402489626556015,3.5427391736735857e-06,0.4018912529550827,0.4848484848484851,0.6293902019328694,0.7086504841785803,0.7380718234959607,0.44844990377618765,0.5372076240888799,0.0,0.4857142857142854,0.0,0.4857142857142857,0.39344262295081966,0.0,0.39344262295081966,0.4755284130199986,0.5685550010074375,0.5388361553222375,0.538688092968932,0.5429290209406521,0.6969849878188258,0.549571957149246,0.6233674849531347,0.5271575005500861,0.6612404667225852,0.6193900867370324,0.3565130652174151,0.3668061761015907,0.3012065132026819,0.38012267259347154,0.5222546411130506,0.270269651018595,0.4708794828130429,0.4737130890661382
4,3,0,1,0.473471873707394,0.07828156387559455,0.5,0.6228898299808443,8.280883627269616e-07,2.175277417727068e-08,2.1501302016965092e-07,0.002492797275951708,0.0,0.9370799733555779,0.41269841269841256,0.6326530612244896,0.3170933113129645,0.27039721981414333,0.2722605662270903,0.2615305540031978,0.23256518826398587,0.28455335598907905,0.3088136552326759,0.3130891459688909,0.2717709743142991,0.28404249332021264,0.27159662593968936,0.29329866759556666,0.27586250543661284,0.3041107836696061,0.3191193551102625,0.3562399604542358,0.30741414482783014,0.3166724637962499,0.3319502074688797,1.9777412905673827e-06,0.40898345153664295,0.303030303030303,0.7069062823323118,0.7512429809761443,0.8695114781672009,0.3130749405307832,0.6529164500965559,0.0,0.5142857142857142,0.0,0.5142857142857143,0.6065573770491804,0.0,0.6065573770491804,0.6431912916445116,0.4098362066718675,0.3827030585361014,0.4570238426487522,0.3641926385999734,0.4066085709759325,0.34553625092247975,0.4027828873054561,0.4297895791556442,0.2570563762929644,0.23506178587505022,0.22493855881344782,0.27228846559297626,0.3582507261571044,0.4038008150794985,0.34572647504678256,0.2728114885147296,0.327546067126673,0.32987768798591455
4,3,1,1,0.3989255376866778,0.02578311304417697,0.0,0.5702917775426994,6.112644369303478e-07,5.474284847762375e-08,2.635860732864646e-07,0.0011968262636122206,0.0,0.9408908712072941,0.4761904761904763,0.6530612244897955,0.36069364161849726,0.2804704515797851,0.4510455107965523,0.3289284497205809,0.44900644493066055,0.28869645413421197,0.5282823414542928,0.3040997541570132,0.4964114445571153,0.2908031737860383,0.44659858967199695,0.35236980183062716,0.47465453969683813,0.30311553647078254,0.5281195479085565,0.3385907582865363,0.5136341123209932,0.42061598203674677,0.3443983402489627,2.361171749271865e-06,0.4113475177304965,0.606060606060606,0.7419559205903199,0.6503091732746071,0.794052850231959,0.4319618621532687,0.5874672996818497,0.0,0.7142857142857142,0.0,0.7142857142857142,0.5245901639344264,0.0,0.5245901639344263,0.5139553862532097,0.5342292470330261,0.3255192895073665,0.45923577574359187,0.4190252874795751,0.41319025912508456,0.41151640592695415,0.41566479891332786,0.41104679180986936,0.4541219876514221,0.381018782941817,0.39019060440150033,0.2058484370607918,0.3183668171489398,0.3017420184885299,0.3457567472119971,0.3786855323060515,0.388151241278627,0.34358484977847903
4,3,2,1,0.44956468041066694,0.06681426176086756,0.5,0.7029682186765364,7.283995424577181e-07,7.531419218434243e-08,4.0736081480463953e-07,0.0013485519554799047,0.0,0.8613051344676312,0.650793650793651,0.6734693877551017,0.4914428199025279,0.40462143692498775,0.3590885579071075,0.49253717617529325,0.361905740282634,0.41100746944138966,0.3673314724918586,0.5383928922389685,0.368128889407874,0.4069296527102108,0.3406220237892636,0.4992747930699729,0.37497332343494805,0.4159751830306719,0.35477130976955334,0.5512195697363045,0.37186974876050893,0.7215239593175888,0.33817427385892124,1.6554960638232185e-06,0.40898345153664295,0.696969696969697,0.6449309164833381,0.7292668210107713,0.7625286285027013,0.42125704070578196,0.6808818291295773,0.0,0.7142857142857142,0.0,0.7142857142857142,0.6065573770491802,0.0,0.6065573770491801,0.6814064588999703,0.8229809984435962,0.6279481761673228,0.5432990785650057,0.5026954486258606,0.3949288863775232,0.6050611970600975,0.5393653399572628,0.5829995280795476,0.33199274134682377,0.41730486624407204,0.2782665173347705,0.20931033144994193,0.254382774194441,0.3183443666829652,0.2609917778979415,0.2783782749446777,0.3981272034820619,0.4420886097527186
4,3,3,1,0.416956417725803,0.04051159331266597,0.0,0.5769245540668619,6.950953280163583e-07,4.930962663085644e-08,2.217772855551916e-07,0.0011157386420129836,0.0,0.8942158107482818,0.523809523809524,0.6122448979591837,0.4200385356454721,0.48555654150234695,0.4828924801671819,0.4570710169699186,0.4938712412811239,0.4848987126415164,0.5520950342602937,0.4726130373341513,0.44689033750505436,0.49140794270319355,0.47937925853074476,0.4769340106604372,0.5182072137908795,0.4920961767803782,0.549804339394852,0.4959260884006796,0.46211333069108096,0.5212340390651171,0.3215767634854772,1.6554960638232185e-06,0.4018912529550827,0.39393939393939403,0.5330679365041529,0.5629327781020201,0.6105094620404501,0.635186245380813,0.6609732186919199,0.0,0.657142857142857,0.0,0.6571428571428573,0.5901639344262296,0.0,0.5901639344262295,0.4067057628599543,0.39451766594541704,0.33723219523154935,0.2970218653159751,0.5167167852481425,0.2874520796019514,0.327649894294764,0.252953225205808,0.2641499985616719,0.2776430411932973,0.26987490630708366,0.2906315961204242,0.21402190576720337,0.3303879129150801,0.40135279836772464,0.4361879917916103,0.5028892912823744,0.4680636326035954,0.5366727429550596
4,3,4,1,0.4796753213979973,0.10417715982339262,0.25,0.5815142801923056,7.733002600242057e-07,5.461616786518061e-07,4.284926212303192e-07,0.0001664727813611286,0.0,0.9576385869391997,0.5555555555555557,0.6326530612244896,0.4360033030553263,0.44747082084709533,0.4156126775217701,0.35050094557235734,0.4176357502029555,0.4544548830509959,0.42274556230436744,0.38600689052003423,0.4043018468844424,0.45879734488022333,0.42480240248663775,0.3914729793496259,0.4633707152235591,0.46767686569429145,0.43628119097535517,0.431923210443622,0.441901231626857,0.40330375708388866,0.3568464730290457,2.5486370625643874e-06,0.42316784869976365,0.5454545454545456,0.7482070077301404,0.6624528774238421,0.7739786455697983,0.4635969375719994,0.6491725675462726,0.0,0.6285714285714286,0.0,0.6285714285714287,0.7704918032786887,0.0,0.7704918032786886,0.5819374594798151,0.5542122950190357,1.0,0.6273947424269951,0.4835520763979603,0.3687250654472449,0.3989044207131267,0.36862982711935866,0.47640167437085057,0.517657287091725,0.3022720347455117,0.3782229051684912,0.40591840810866264,0.470634375989998,0.4015029271188645,0.3616131840669258,0.402888108786411,0.4783652557612761,0.5441253297688622
