fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
2,1,9,1,1.556508496336726,0.976442496230962,2,0.6523480200036922,9787594.122389402,1811637.4048045129,4678576.620366856,2.5825127080944235,1.0,39.79703999454017,0.0,0.0,0.0,0.8129403916022608,0.0,0.0,0.0,0.822871191818084,-6.286161114925572,-6.286161114925572,-6.286161114925572,-1.1758868364830732,-6.210296738122109,-6.210296738122109,-6.210296738122109,-1.10002245967961,0.6666666666666666,6.697697697697696,291383.17048327887,5.86086086086086,0.5,0.9524417126222297,0.8563499268154466,0.6410336537782179,0.2046159540444563,-0.4269490820490985,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10596661.68585454,1.9683275583809088,0.0,16.161103807,4.1057817323,3.2622e-06,0.0629382468,5.8048422284
2,1,10,1,0.9655329880864636,-0.789048756149076,1,0.8526930509459134,6031077.077230189,157503.4293551122,3316334.4585846243,21.05563334184624,1.0,18.00141488212637,0.0,0.0,0.0,1.724678669422262,0.0,0.0,0.0,1.7521435222174782,-5.942324353190346,-5.942324353190346,-5.942324353190346,4.306275705545483,-5.849178408493274,-5.849178408493274,-5.849178408493274,4.399421650242554,0.7043823975884861,6.455455455455454,77963.60130405221,6.213213213213213,0.8333333333333334,0.5504366476081042,0.7576665955773347,0.3656258748341773,0.2778775033024078,-0.6081530269824155,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5670818.158564994,1.9527539621170555,0.0,100.2058793372,18.7069680922,3.2622e-06,0.5222555001,8.6623250203
2,1,11,1,0.4495100359402133,-1.4497844141134508,1,0.7038138872186653,5376009.627318381,372412.7837855236,3625228.8878482506,9.734437284881333,1.0,41.93992879945963,0.0,0.0,0.0,1.241818958482381,0.0,0.0,0.0,1.2104836217900068,-5.560025145507388,-5.560025145507388,-5.560025145507388,1.3445194898224455,-5.703955436521904,-5.703955436521904,-5.703955436521904,1.20058919880793,0.7043823975884862,6.455455455455454,314511.88967324846,6.125125125125125,0.6666666666666666,0.9208217172550994,0.8033774120438407,0.8494630945024563,0.2569604454726686,-0.3851844481148819,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6774143.270736525,1.7883946932521255,0.0,5.9750977929,6.0522283732,3.2622e-06,0.0428446064,1.2164208105
2,1,12,1,0.2977728786296537,-1.4828628425735269,2,0.0412246481704581,9949336.11011488,78825.69931681694,2745586.8450450646,34.83111306136312,1.0,145.47312406312724,0.0,0.0,0.0,0.7626337580936796,0.0,0.0,0.0,0.767889312226206,-5.99152959689459,-5.99152959689459,-5.99152959689459,-1.4221868636853596,-5.950522634521557,-5.950522634521557,-5.950522634521557,-1.3811799013123274,0.6666666666666666,6.279279279279279,79991.24814803716,4.825825825825825,0.6666666666666666,1.0452001496108507,0.9648204110621456,0.9630976061029816,0.0824009203949326,-0.5346826305154286,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5762824.408837964,1.9642276623138344,1e-10,50.2450016861,20.8044717607,3.2622e-06,0.1160562817,4.0154536383
2,1,13,1,1.072117734247798,-0.5241290496458064,1,0.9908726589017623,6388514.696686775,106878.8682847192,3745144.462560324,35.041019077629755,1.0,44.40261645013264,0.0,0.0,0.0,0.7245665438446192,0.0,0.0,0.0,0.7295863630691689,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.7179025819855642,-6.194174128118666,-6.194174128118666,-6.194174128118666,-1.6749891537674282,0.5,6.41141141141141,171148.3843424104,5.376376376376376,0.3333333333333333,1.0689030015631793,0.9497331972670988,0.87795036312631,0.0962468287497351,-0.4679260394494867,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8375690.682783683,1.9784049923187284,0.0,32.5415159197,7.2507129622,3.2622e-06,0.5149955335,23.7106455896
2,1,14,1,0.804344347597028,-1.2798079272220393,2,0.9832348796433248,7307911.33340387,54108.93380869237,4128214.100610748,76.29450092671327,1.0,42.55098925241028,0.0,0.0,0.0,1.0552705834830898,0.0,0.0,0.0,1.0374196928646142,-5.706307699804258,-5.706307699804258,-5.706307699804258,0.3153909561022292,-5.804496191198034,-5.804496191198034,-5.804496191198034,0.2172024647084534,0.8710490642551527,6.653653653653654,1205260.9368708413,6.0590590590590585,1.0,0.6749186888358569,0.7752893124734047,0.3327463889468391,0.2925071931902325,-0.2911918040249475,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11564097.92238563,1.8371693576858528,1e-10,54.6891959775,4.4385440497,3.2622e-06,4.3203760758,2.7510048431
2,1,15,1,0.2303217209623432,-1.7748227928997202,1,-0.2404005045745383,8196772.912629627,71988.29981600413,2951665.6051941323,41.00201856049294,1.0,3.3522952086318694,0.0,0.0,0.0,1.2372203966099016,0.0,0.0,0.0,1.195434627488572,-5.758878489582218,-5.758878489582218,-5.758878489582218,1.366123439326925,-5.960176964153781,-5.960176964153781,-5.960176964153781,1.1648249647553612,0.7420981285103057,6.3013013013013,1009586.5926290004,5.97097097097097,0.8333333333333334,0.7088776269200657,0.789131108371248,0.389508316117798,0.2755229247653044,-0.8277715415947482,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775199.1908983104,1.8830838301478543,0.0,75.8913675765,585.862966548,3.2629e-06,0.4483918459,34.4727931628
2,1,16,1,0.5098876452515142,-1.0583909778772105,1,0.8720188730186214,2493627.2533922056,44788.307731109366,3708208.1860243776,82.79411243414104,1.0,5.313507178945374,0.0,0.0,0.0,0.9360629334888272,0.0,0.0,0.0,0.9796299941433902,-6.204484865551436,-6.204484865551436,-6.204484865551436,-0.396696561516328,-5.928552962604584,-5.928552962604584,-5.928552962604584,-0.1207646585694766,0.7420981285103057,6.499499499499499,845136.6330684704,6.169169169169169,0.6666666666666666,1.123216599929206,0.8939192735133903,0.9014227753048084,0.1566916077648684,-0.4136175879854107,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6102310.315665986,2.066231673666464,0.0,20.0588566523,10.2453470298,3.263e-06,0.0522550719,0.1738030821
2,1,17,1,1.3816297626440006,0.5118499668458019,2,0.7674072977328701,5787428.398144119,549844.3232690091,4013860.228511469,7.299993941280912,1.0,8.721126344257508,0.0,0.0,0.0,0.663077100344537,0.0,0.0,0.0,0.6568123061114253,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.137815815086156,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.198336702281794,0.5377157309218195,6.631631631631631,783490.0119203497,6.125125125125125,0.3333333333333333,0.545912879578967,0.8530678655776677,0.1309957016852527,0.2118285525874122,-0.4266793141140561,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10680364.70683764,2.0420023258187747,1e-10,14.1340866672,48.8439055229,3.2622e-06,2.0153086414,3.097359053
2,1,18,1,0.8770850135420507,-0.8176604043312521,1,0.7073660917344153,6098072.485842803,278180.6795864983,2914394.1945145926,10.476623318509017,1.0,5.65567461371673,0.0,0.0,0.0,0.9086280985616688,0.0,0.0,0.0,0.9317646654520798,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.5573139234820559,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.4058602155221829,0.6666666666666666,6.433433433433433,49396.21743878326,5.244244244244244,0.3333333333333333,1.1089868566439658,0.8494491593321463,0.8241548499708223,0.2096126178981537,-0.4447581800090487,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246910.668303076,1.95567736186091,1e-10,79.9181213653,32.9811002418,3.2622e-06,0.0602119082,0.3237353258
2,1,19,1,1.067126368823113,-0.0172562151796604,2,0.9928395590937922,4331712.771014087,22258.33898768057,5269810.082667509,236.7566638995037,1.0,337.10914142894705,0.0,0.0,0.0,1.0229970108783544,0.0,0.0,0.0,1.0215073164962394,-5.427015651251496,-5.427015651251496,-5.427015651251496,0.1248051379688295,-5.434930028952724,-5.434930028952724,-5.434930028952724,0.1168907602676014,0.7043823975884861,6.587587587587586,306539.5295056524,6.125125125125125,0.5,1.1185277530166575,0.8621276083261615,0.7048475830867783,0.2759570130762354,-0.577731527779602,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814695.526270084,1.7494281090590604,0.0,2.6139252708,70.7560934036,3.2622e-06,0.0040354571,0.6377535284
2,2,0,1,0.7321480969823825,-1.2965822155829916,1,0.273158144424674,1348715.9846478142,163603.0097761356,3620081.189482815,22.12722855426874,1.0,33.71104761217244,0.0,0.0,0.0,0.8773198385521769,0.0,0.0,0.0,0.8918617999848607,-6.299542627525439,-6.299542627525439,-6.299542627525439,-0.7728289065922649,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-0.6701137707555489,0.7043823975884861,6.587587587587586,204319.73201952703,5.684684684684684,0.8333333333333334,0.9890792621852088,0.960012537337658,0.9809013409973596,0.0781699527673684,-0.579995516848547,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8216258.601926066,2.0147295377140937,1e-10,57.7951729328,0.8185954689,2.69737e-05,1.1886469825,0.0301536604
2,2,1,1,0.7261486989419287,-0.4498041547038256,1,0.5982115045294638,2271996.8884127145,313088.57254818606,872238.9665975245,2.785917606313409,1.0,30.743792194970425,0.0,0.0,0.0,1.0148664943838208,0.0,0.0,0.0,1.0452313248279923,-5.818391650973609,-5.818391650973609,-5.818391650973609,0.0864990868020694,-5.64936258368205,-5.64936258368205,-5.64936258368205,0.2555281540936285,0.8333333333333333,6.015015015015015,175486.7149648152,5.068068068068069,0.8333333333333334,0.9859435163507776,0.7948230124220946,0.6931238754091344,0.3316883991156113,-0.627259346477351,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816053.299301866,1.861778730710267,0.0,81.0502478445,7.7814409561,2.69737e-05,0.9308809884,22.4414430262
2,2,2,1,1.6180270805349717,1.1158149089688294,2,0.9588474916313936,1958962.5887096736,178829.84018445408,2869484.5551114366,16.045893415504406,1.0,29.48476885757036,0.0,0.0,0.0,0.8477876485999032,0.0,0.0,0.0,0.8723618333914199,-6.04859672050288,-6.04859672050288,-6.04859672050288,-0.9206711294986576,-5.878209470798081,-5.878209470798081,-5.878209470798081,-0.7502838797938587,0.7043823975884861,6.19119119119119,51965.57243827658,4.78178178178178,0.6666666666666666,0.8347618478346622,0.8770711267615058,0.9004207851966846,0.1647362143978063,-0.4911565735663508,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233016.081498722,1.9578292188750652,0.0,9.8657375088,3.7465921,8.6615e-06,0.3500446416,2.4099073881
2,2,3,1,0.6069886873438052,-1.5643679685653926,1,0.875034095628327,-93837.74239838729,20399.209255691803,1968059.592954581,96.4772491073619,1.0,22.085675351417542,0.0,0.0,0.0,0.8941091996401295,0.0,0.0,0.0,0.9654146823016412,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-0.6512791615850029,-5.696205067291889,-5.696205067291889,-5.696205067291889,-0.1970050619272907,0.7420981285103057,6.125125125125125,322484.24984084454,5.838838838838838,0.8333333333333334,0.7618394516631731,0.9187931398036296,0.926189746506524,0.1077229750273744,-0.5119675633852268,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828911.4675917805,1.9462888837180263,1e-10,13.1203192965,12.4494533215,2.69745e-05,15.9488736111,0.6613660019
2,2,4,1,1.410920045041281,0.7099385684324555,2,-0.2758345077182351,7045957.231198504,183111.25205792065,1728691.8357161635,9.440664166117736,1.0,111.28121043039242,0.0,0.0,0.0,0.8629319203816089,0.0,0.0,0.0,0.847084621050352,-6.55466044265513,-6.55466044265513,-6.55466044265513,-0.8984347194253717,-6.677285341594631,-6.677285341594631,-6.677285341594631,-1.0210596183648732,0.7420981285103057,6.455455455455454,845136.6330684704,5.882882882882883,1.0,0.9736685301230844,0.9253502912549691,0.8648941101719194,0.1319459518743725,-0.5568290194955886,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6488899.180311612,2.105587729352803,1e-10,10.192985842,1.4041360612,9.295e-06,0.275908152,2.8961557032
2,2,5,1,0.654545723325028,-1.5292848050177663,2,0.4927343372204787,5610470.738975119,39330.59276205584,3989221.687970689,101.4279574199372,1.0,220.423173595913,0.0,0.0,0.0,0.2819345386657239,0.0,0.0,0.0,0.2788774679641852,-5.607669719475743,-5.607669719475743,-5.607669719475743,-4.0266739441256005,-5.669141314611986,-5.669141314611986,-5.669141314611986,-4.088145539261843,0.5,6.41141141141141,132819.7607491998,5.948948948948948,0.3333333333333333,0.90915816861346,0.9481044502039858,0.9656449488535368,0.0855128830946509,-0.5269856154645118,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394150.372409438,1.7959533270490298,0.0,4.7391494468,4.8734319769,2.69809e-05,19.5160820287,0.2061877657
2,2,6,1,1.8005802631321608,1.5703132373039406,2,0.7328903076713771,4806135.149177014,196288.38704013592,2719641.784775048,13.855337168871593,1.0,925.7956346649412,0.0,0.0,0.0,0.6982251899229828,0.0,0.0,0.0,0.6351116503718315,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.044704186002966,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.7180217731944696,0.7420981285103057,6.499499499499499,154642.46355409478,5.244244244244244,0.6666666666666666,0.6191567043166195,0.855093777250181,0.3606641464841267,0.1921997496456111,-0.4391729176822695,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7616899.30592932,2.165733864765636,1e-10,8.4365745907,3.1545918189,2.69759e-05,2.7763137819,9.8341662116
2,2,7,1,1.2662541988288631,0.0342039679815076,1,0.5773549865061898,835513.7871141322,109407.29473384537,2112129.406175772,19.305197256855124,1.0,32.25253666095351,0.0,0.0,0.0,1.0386500786162012,0.0,0.0,0.0,1.0056865419330312,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,0.2387153634342089,-6.378765091087367,-6.378765091087367,-6.378765091087367,0.0362731151714239,0.7043823975884861,6.499499499499499,330871.29405747185,5.420420420420419,0.8333333333333334,0.3374905029931277,0.8520749531588037,0.1570387889419967,0.2158515779032968,-0.3404054686718809,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5577662.766128395,1.936568532141901,1e-10,8.3963940999,5.3273543643,9.8847e-06,0.6830465985,1.5428134854
2,2,8,1,1.1863486905418026,-0.1325341821850671,1,0.8933407594185409,-3078403.902473768,619801.0046649049,3587674.372877106,5.788429424726054,1.0,57.70203686495817,0.0,0.0,0.0,0.7961275807302899,0.0,0.0,0.0,0.8508878979887864,-6.311077208828323,-6.311077208828323,-6.311077208828323,-1.2866545787617598,-5.904917254015027,-5.904917254015027,-5.904917254015027,-0.8804946239484641,0.6666666666666666,6.5655655655655645,70444.62277299051,4.341341341341341,0.6666666666666666,1.0239444996243343,0.9135245327497208,0.76946054563268,0.2063771159396621,-0.4734847094951301,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7022924.716999115,2.076057910871516,0.0,8.8895499678,4.4213850257,2.69829e-05,7.8344421718,0.8493618488
2,2,9,1,0.3979269800411996,-1.6888317611410455,1,-0.1410389205063358,7540493.129950155,821727.5572797803,4958280.578778821,6.033971399465473,1.0,29.95189528669413,0.0,0.0,0.0,1.020558787990742,0.0,0.0,0.0,1.0330258342056104,-6.286161114925572,-6.286161114925572,-6.286161114925572,0.1292358536374012,-6.210296738122109,-6.210296738122109,-6.210296738122109,0.2051002304408644,0.5377157309218195,6.499499499499499,1763542.038847547,6.3013013013013,0.3333333333333333,0.758374106465483,0.7855145839000298,0.4304291027075276,0.2559027805482509,-0.529353252977273,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6455589.436872517,1.9683275583809088,1e-10,17.1777405946,6.5821440986,2.69814e-05,1.4181052188,1.1460249823
2,2,10,1,0.4279978240747983,-1.6362132180346969,1,0.4016391617605878,2948280.065129536,47251.15284738512,1488637.5751295194,31.50478846384169,1.0,26.18754729408532,0.0,0.0,0.0,0.7196906834296225,0.0,0.0,0.0,0.7311514842320725,-5.942324353190346,-5.942324353190346,-5.942324353190346,-1.665688878282296,-5.849178408493274,-5.849178408493274,-5.849178408493274,-1.5725429335852246,0.8710490642551528,6.08108108108108,437160.2248248502,5.816816816816815,0.6666666666666666,0.9835186923818268,0.9379842208839342,0.9314906989120766,0.1241494198058031,-0.6410624787724614,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971795.085798509,1.9527539621170555,0.0,10.5199367904,15.488336475,2.69837e-05,1.2745048605,4.4783435102
2,2,11,1,0.4652654824907428,-1.4926768811538411,1,-0.847267109228415,2189385.071097397,129682.17079462072,1007196.9145058948,7.766656806670866,1.0,11.652001265914716,0.0,0.0,0.0,1.045544596553432,0.0,0.0,0.0,1.019161932851846,-5.560025145507388,-5.560025145507388,-5.560025145507388,0.2532291020790707,-5.703955436521904,-5.703955436521904,-5.703955436521904,0.1092988110645549,0.7043823975884861,6.103103103103103,298961.3499944656,5.86086086086086,0.5,1.0860877028233766,0.901814755244062,0.9060870587231497,0.2157493186496555,-0.3975988403017972,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783220.713808626,1.7883946932521255,1e-10,8.2030104376,0.6086824853,2.59325e-05,0.5383582693,2.794830593
2,2,12,1,1.4656637478503332,0.7702250242827358,2,0.5813359285696467,6871818.061106095,59184.90184225291,3316594.952146797,56.037855076394415,1.0,64.44360598103947,0.0,0.0,0.0,1.206707217077533,0.0,0.0,0.0,1.2150230240217652,-5.99152959689459,-5.99152959689459,-5.99152959689459,1.2384924090117542,-5.950522634521557,-5.950522634521557,-5.950522634521557,1.2794993713847864,0.6666666666666666,6.455455455455454,867116.6160106936,6.1471471471471455,0.5,0.9168574953886012,0.9781113186112976,0.9983286531930196,0.024637830790752,-0.3434752389994747,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185588.44458895,1.9642276623138344,1e-10,10.8361035608,5.4582179373,2.69746e-05,0.0098980293,1.0199094741
2,2,13,1,0.5245132178170555,-1.56313412018149,1,0.9371846730204608,3055589.122068497,31499.920132000545,2279709.0130981053,72.3718981998994,1.0,13.013040311631508,0.0,0.0,0.0,0.9683683487359735,0.0,0.0,0.0,0.9750772343376152,-6.237087556336802,-6.237087556336802,-6.237087556336802,-0.1972893784852436,-6.194174128118666,-6.194174128118666,-6.194174128118666,-0.1543759502671076,0.6666666666666666,6.257257257257256,912219.8754910772,5.992992992992993,0.3333333333333333,0.9732500250454608,0.8955260227763943,0.5534125281322817,0.1641440073905267,-0.642362146752739,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954713.138594418,1.9784049923187284,0.0,9.658505172,3.6100666142,2.36769e-05,2.213201418,6.3953366954
2,2,14,1,0.7618668802380725,-1.3824486345363594,2,0.9240326455440312,4612046.868027547,3538.104371402997,2747826.9166986872,776.6381735112766,1.0,990.9674726073398,0.0,0.0,0.0,0.8335117428229473,0.0,0.0,0.0,0.8194121107634265,-5.706307699804258,-5.706307699804258,-5.706307699804258,-0.9500332238564076,-5.804496191198034,-5.804496191198034,-5.804496191198034,-1.0482217152501834,0.7043823975884862,6.41141141141141,189416.0813906787,5.816816816816815,0.6666666666666666,0.7919028945621529,0.8595093808887022,0.5586570704072724,0.2214372647119791,-0.2979812630549797,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211503.956868245,1.8371693576858528,0.0,14.5731067959,18.9574679668,2.69957e-05,0.0463903977,7.6376475225
2,2,15,1,1.345137143319143,0.1820802169824991,2,0.729429283668809,4750615.837790933,1015.658406193877,3595980.824462304,3540.5415861598985,1.0,61.0518916894786,0.0,0.0,0.0,0.8230552161176342,0.0,0.0,0.0,0.7952574241243605,-5.758878489582218,-5.758878489582218,-5.758878489582218,-1.0190035097439305,-5.960176964153781,-5.960176964153781,-5.960176964153781,-1.220301984315494,0.7420981285103055,6.631631631631631,298961.3499944656,5.486486486486486,0.6666666666666666,0.8136624388678232,0.8662146348884381,0.6461769366922514,0.2112954008121253,-0.3909963929060747,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6320272.312386941,1.8830838301478543,0.0,24.0193439414,72.3891089161,2.69876e-05,0.0603011056,0.6007822805
2,2,16,1,1.7084337204177202,1.3405400312500149,2,0.9633504486544908,-720324.2605742598,294332.45452742,3787541.678150715,12.868243443394611,1.0,51.46043917926743,0.0,0.0,0.0,0.6434885374677194,0.0,0.0,0.0,0.6734383444084585,-6.204484865551436,-6.204484865551436,-6.204484865551436,-2.2119699736771428,-5.928552962604584,-5.928552962604584,-5.928552962604584,-1.9360380707302915,0.7420981285103057,6.323323323323323,162686.22494855963,5.596596596596596,0.6666666666666666,1.1533144816469454,0.9447236782835526,0.9509447403064042,0.1265044387539324,-0.4319143886311569,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8533088.308191167,2.066231673666464,0.0,21.2100038355,3.6592325681,2.69907e-05,0.570421548,8.0488169696
2,2,17,1,1.3525465877557694,0.4697095002664606,2,-0.4557266401591442,3036045.982085367,400632.7428529152,2531913.415189051,6.319786538562067,1.0,35.529215721414495,0.0,0.0,0.0,1.040532407046774,0.0,0.0,0.0,1.030701391287603,-6.345118771304308,-6.345118771304308,-6.345118771304308,0.2571829367986336,-6.405639658499946,-6.405639658499946,-6.405639658499946,0.1966620496029953,0.6666666666666666,6.455455455455454,129452.99782279134,6.015015015015015,0.5,0.5322850577642387,0.8742117121883896,0.3959802649243847,0.1920047122626746,-0.6177003591641119,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145484.573296132,2.0420023258187747,0.0,20.569114453,118.7630344155,2.69738e-05,9.0074583453,2.3149870183
2,2,18,1,0.708530466744838,-1.0213289820389595,1,-0.2073552365688855,2841451.95340294,30446.856591748256,883722.9447227184,29.025096303774955,1.0,35.73663187602137,0.0,0.0,0.0,0.9177105811515242,0.0,0.0,0.0,0.9410784169915788,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.501916214477105,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.350462506517232,0.7420981285103057,6.037037037037035,250264.0096417922,5.662662662662661,0.6666666666666666,1.0906765060564017,0.8860554675642127,0.8471221255026675,0.1961267104811617,-0.5274305269646197,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816906.521574217,1.95567736186091,0.0,76.8810554782,11.8605268514,2.69917e-05,0.0214828923,6.1224557965
2,2,19,1,1.1764513402043966,-0.1913039555523017,1,0.9693137561320992,1358253.2202932069,96182.67986781728,1497125.6881091795,15.565439538248068,1.0,4250.455770520842,0.0,0.0,0.0,0.833000643297096,0.0,0.0,0.0,0.8317876227648539,-5.427015651251496,-5.427015651251496,-5.427015651251496,-0.9063081225755916,-5.434930028952724,-5.434930028952724,-5.434930028952724,-0.9142225002768196,0.5,6.169169169169169,116968.27039703872,5.266266266266266,0.3333333333333333,1.1919477839371426,0.910024174560687,0.7488480021097443,0.2503671415319217,-0.6993276256078069,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588029.560892944,1.7494281090590604,0.0,19.8456980705,33.3637139598,2.28243e-05,1.1311644035,14.5149914677
2,3,0,1,0.5152142903269217,-1.6168881280302148,1,0.8678134281961596,11988865.963435076,134379.6512613995,10275624.053216996,76.46711356043431,1.0,13.336591911152984,0.0,0.0,0.0,0.8555117231370251,0.0,0.0,0.0,0.8696922054838033,-6.299542627525439,-6.299542627525439,-6.299542627525439,-0.9102100592760084,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-0.8074949234392923,0.7043823975884861,6.939939939939939,2712897.80037247,5.332332332332331,0.5,1.1308536625464078,0.9265066073163376,0.95154795174424,0.1572046772951321,-0.6915824754592109,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22772968.232775025,2.0147295377140937,0.0,157.5777521367,73.4114474464,5.8162e-06,7.2444435547,3.6409551861
2,3,1,1,-0.6009404475617042,-1.2381170460474376,1,0.990220747023786,11896842.965066854,44009.10378260815,6445121.176029806,146.44972567191513,1.0,5.128700641219594,0.0,0.0,0.0,1.0148664943838208,0.0,0.0,0.0,1.0452313248279923,-5.818391650973609,-5.818391650973609,-5.818391650973609,0.0864990868020694,-5.64936258368205,-5.64936258368205,-5.64936258368205,0.2555281540936285,0.7043823975884862,6.697697697697696,577964.7241538446,5.97097097097097,0.8333333333333334,0.9732133768290044,0.8496462432252053,0.8654149900775285,0.2700363230737856,-0.4198312714156001,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592726.740182972,1.861778730710267,1e-10,19.0712379152,289.9548953607,1.10097e-05,2.6662295463,12.9454155367
2,3,2,1,0.033045271619033,-1.7776350284510036,1,0.9736552071967668,11443420.295536282,133153.2921048831,3068607.705957951,23.04567658410465,1.0,15.83370141754362,0.0,0.0,0.0,1.011048272557031,0.0,0.0,0.0,1.04035477062172,-6.04859672050288,-6.04859672050288,-6.04859672050288,0.0668265451556795,-5.878209470798081,-5.878209470798081,-5.878209470798081,0.2372137948604784,0.8333333333333333,6.3013013013013,220537.7369887628,5.596596596596596,0.5,1.0134764204563804,0.8566734026041096,0.7527139008246939,0.2331952732872139,-0.4773589551338977,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6453213.628584754,1.9578292188750652,0.0,93.768883508,17.2719081254,1.01995e-05,0.2145758532,7.4886381476
2,3,3,1,0.0039693008120171,-1.8231597265296604,2,0.9735831060971456,9797634.854709497,90156.932436968,4149868.767233384,46.02939180672222,1.0,66.69350846204247,0.0,0.0,0.0,1.0528519319928265,0.0,0.0,0.0,1.1368171962044802,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,0.3250647066549161,-5.696205067291889,-5.696205067291889,-5.696205067291889,0.7793388063126283,0.7043823975884861,6.323323323323323,824243.4153904719,6.0590590590590585,0.8333333333333334,0.731467067065831,0.872282547656585,0.8276770869056169,0.1625875314789507,-0.7304048829138259,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573041.2918543834,1.9462888837180263,1e-10,104.4742809736,152.4135385114,1.3146e-06,0.4982149694,167.9258223219
