fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
8,2,10,2,2.630133898735529,6.29139528630084,3,0.4006848912279289,69206.3021006113,213.39432365160133,11960.35687358647,56.04814912093711,0.794332426683966,0.8707333733544793,18.56511841166108,0.26,0.1399999999999999,1.8571428571428568,0.3,0.255,1.1764705882352942,0.0,0.3658702955842078,0.3482300583909574,0.4522574108932386,0.0,0.3773517796338349,0.3875946737518238,0.4751758146172355,-5.435349153188249,-3.4467163519078907,-3.5425972001982644,-2.9771722178665745,-5.189440976287512,-3.231196188580673,-3.178041294129008,-2.723544132972031,0.7441666924202742,4.693693693693693,477.32947100373553,3.13013013013013,0.6086956521739131,0.9834550429758993,0.9027763392964412,0.8756720054569821,0.1650063348237042,-0.2428697437412663,1.7116647297,1.8008256505,0.7909860539,1.3257455504,-0.2885214384,0.9017122032,-0.1980358816,-60.9522168367,5.5732377505,1.8448588552,2008.741644566481,1.174566375201805,1798.953338848906,1.2187299638028344,17518.889441818115,1.603672722084094,0.0,1.5e-09,0.0703242039,60.8956577715,3.6184632538,0.158492358
8,2,11,2,3.481041882003613,11.471736083910372,3,0.4770884207931838,70683.58473183544,267.5254268380049,21623.55103454339,80.8280218075762,0.6251711463918975,0.9531523662932104,9.727192022803004,0.36,0.205,1.7560975609756098,0.3,0.185,1.6216216216216215,0.0,0.5603625836628257,0.5196936047427548,0.6442771035952443,0.0,0.6311316606198495,0.5575673309902373,0.6318278387831792,-5.0834693155451065,-2.2348833159155546,-2.4416228223502854,-1.8083064287104067,-4.952348666950097,-1.8267646288093844,-2.191080838585672,-1.823316911810259,0.8271852575632267,4.627627627627627,663.4708121092337,3.3063063063063054,0.6086956521739131,0.9362746602384504,0.8670711347565789,0.7928588883418176,0.1952850327663839,-0.2369016371688023,1.6357018381,1.8564447975,0.8190670333,2.0159420538,0.3211064969,1.8012175757,0.2639534777,-65.4814860317,6.7909838129,2.1671167679,13501.26629045347,1.3670109761775358,10735.917023407568,1.3428538474566374,33883.365308747256,1.5633424303364325,1e-10,0.0467046659,3.8439540755,8.5726334275,5.7304903042,119.6409394056
8,2,12,2,3.465392251235248,15.122263928318043,2,0.5721489942384056,50223.74753943969,298.58001255440223,9837.312730258018,32.94699014210011,0.7223441367264355,0.8481341710688299,44.43649584286818,0.25,0.23,1.0869565217391302,0.27,0.255,1.0588235294117647,0.0,0.3919738479864679,0.5013655595466642,0.7825394902137902,0.0,0.3628884643450346,0.4199016214912593,0.7594074866563244,-6.315772641100904,-3.840154935960925,-3.1492617569258363,-1.3734311382275992,-6.234570030594166,-3.9721164863402736,-3.6166639654468655,-1.499990873277807,0.8034319026013823,4.451451451451451,1532.232802685851,3.658658658658658,0.5,0.9502670767668352,0.9357263243536318,0.7968359509971776,0.1286636466794765,-0.3185880559393595,2.0903912213,1.9296900946,0.8398479904,2.8639160265,-0.579941623,2.7865822105,-0.4900632061,-70.8290638814,5.700856674,1.841611611,15094.138051226171,1.7368162518805768,12196.12050671714,1.6135725292701966,35971.16723433695,2.0290492103536906,0.0,4.8105437161,0.5491744231,107.3274202559,1.80047588,1.9688901048
8,2,13,2,2.206455793587695,5.07952787815203,2,0.5389121544376609,51130.27307566723,1245.183930691524,9223.4590341825,7.407306508573532,0.7684933002036478,0.8961181106778755,2.786157813874988,0.24,0.19,1.2631578947368425,0.295,0.245,1.2040816326530612,0.0,0.5893905035763144,0.585175091250184,0.6508904736461818,0.0,0.6431637944201658,0.6359511076384551,0.6750595137755413,-5.538046120544763,-2.273974328728031,-2.297319476607254,-1.9333846580689824,-5.343123888180559,-1.906620054201321,-1.945158333242644,-1.7361972741829108,0.7799423178759527,4.517517517517517,420.36216838447183,3.5485485485485486,0.6086956521739131,0.9496985676423744,0.8703165106090579,0.8174599001472138,0.2124936494439544,-0.3195346128415298,1.9125036113,1.9300504158,0.8546346353,2.0929343644,-0.6560572121,1.7135138523,-0.5190751133,-67.3122779888,5.0982256159,1.7067863527,18531.39248417053,1.6083212947998036,14654.731644278914,1.4263972244719014,18190.79655385165,1.6865079203606783,0.0,2.9856485097,3.9344866618,60.3132693231,1.1868965112,4.2473493024
8,2,14,2,2.673099257797256,7.806683947496186,3,0.4978040801478458,61674.073580411175,1723.6698165503858,14305.93516094286,8.299695813884824,0.5160884979925711,0.856682716554644,22.52387859479117,0.255,0.185,1.3783783783783785,0.325,0.23,1.4130434782608694,0.0,0.5491281660512257,0.5457939413735547,0.5849165259314631,0.0,0.6541770934391408,0.5954331287630205,0.5914104790594724,-5.883922067780449,-2.652894733511835,-2.672513051671721,-2.4423188130428377,-5.766957648359149,-1.9943460559689383,-2.33312001235283,-2.3563184628273763,0.7891171213660751,4.825825825825825,599.4842503189421,3.4164164164164155,0.4565217391304347,0.8310202214468445,0.8492770746755729,0.7603057327443299,0.2103729885904922,-0.3184404651264364,1.8425623214,1.8539163136,0.8178154284,1.569087,-0.1297926863,1.1959158256,-0.0937092417,-67.1379097371,6.2001590376,1.9101817497,14954.70984062087,1.5845221829606864,11378.3014005796,1.474571527799034,36488.41492285672,1.8232071081499357,0.0,4.6190234816,0.5499973875,1.978478545,0.6466447939,1.2217909844
8,2,15,2,2.282144952835632,4.892472894840551,2,0.4134225456871858,35261.58938720841,364.1394905894368,5713.084456165713,15.689274587927494,0.6338281332892802,0.9146498216589728,3.665197853942491,0.25,0.155,1.6129032258064515,0.31,0.14,2.214285714285714,0.0,0.448178542125529,0.4689877625905799,0.5979241922048706,0.0,0.4569206868421802,0.4627756365274402,0.6056976837894167,-4.350881446842532,-2.400909743035633,-2.310371291790988,-1.7493841723600525,-4.210559833166674,-2.286667942206062,-2.262015326236094,-1.6602334947608668,0.8305881292469389,4.385385385385384,1219.2312516491097,3.5485485485485486,0.5,1.0123889018795604,0.9249147706454882,0.911485552724196,0.1686804813332259,-0.4312401564452462,1.4893182298,1.8293509678,0.8056739285,2.9533905039,-0.5333017572,2.5697550973,-0.4804390274,-62.4094072421,6.7198242297,2.2474007422,580.6432249542537,0.7907026936088923,2016.261190770349,1.009279355440499,20299.109416588148,1.335519432493141,0.0,5.4787656913,1.7942359977,63.3494817364,3.9625638957,2.0091969904
8,2,16,2,4.273506361903012,21.40916613874473,2,0.546088777015439,74959.8736174452,2163.317227250519,16153.80605982337,7.46714622170977,0.8508783665487158,0.9641718824448204,6.116304132263493,0.2799999999999999,0.125,2.24,0.22,0.13,1.6923076923076923,0.0,0.4725953619462859,0.5317566574391114,0.5930186154796855,0.0,0.5403737305151193,0.5551433224203036,0.5797275199782633,-5.223080959573502,-2.7546771230091087,-2.44567288697683,-2.1256967203889165,-5.021745412332322,-2.308126110173119,-2.23395697978124,-2.110501398478684,0.7860514980820894,4.407407407407407,541.6686911033157,3.24024024024024,0.5217391304347826,1.0601961490841982,0.9292979406117148,0.9478488137889762,0.1602552000858559,-0.2531605650983933,1.6944042973,1.8275759697,0.8073495782,1.4205771961,-0.1675805761,0.9652432759,-0.0970414218,-68.0596898746,7.0317631889,2.329440742,896.963739240047,1.0117571990671888,4964.881005350269,1.231664973999902,22690.175066574964,1.5492917640576125,0.0,2.15e-08,3.9312433161,44.5704098723,3.9383847913,4.2115957294
8,2,17,2,3.623677827442649,13.716221025524447,3,0.5998948032839482,96337.4055723852,609.2571672357984,28264.952617870706,46.3924827443703,0.7943675018786435,0.9450734940751644,8.25685977879962,0.31,0.245,1.2653061224489797,0.2799999999999999,0.315,0.8888888888888888,0.0,0.5532214602297769,0.594903607492166,0.6237992348938705,0.0,0.5473685379157093,0.5784789950737115,0.6084496946302866,-5.66246316314079,-2.5298670235307203,-2.2938434000968324,-2.1302229743588392,-5.384666723093813,-2.437269571710579,-2.269750128311649,-2.108367899741516,0.795229652001343,4.825825825825825,2357.069413996723,3.68068068068068,0.5,1.055680103537937,0.9042319996976966,0.8970887232132216,0.1816128199162783,-0.1943616410037873,1.6668449422,1.7948806961,0.7920709121,1.5169250882,-0.1934088104,1.205164129,-0.1440367118,-62.634758937,6.432622463,2.0952294723,15068.665211373538,0.997414681656822,11581.324481351425,1.2352554257788109,25331.033094706403,1.7725738865940464,0.0,2.7858979885,0.0274195995,113.3631710229,0.0140516134,0.0992272392
8,2,18,2,4.173248185632244,18.45153169017141,3,0.5288645431763738,68174.70930734237,725.5583230024397,37653.69007852398,51.89615897824573,0.7651164501871535,0.9502827763674648,17.13377365616388,0.195,0.215,0.9069767441860466,0.24,0.125,1.92,0.0,0.4592336275053381,0.4684127897636045,0.5233691054566996,0.0,0.432386427414019,0.4797232380015712,0.5412593358916998,-5.198664782173745,-2.811263096071848,-2.76354370850994,-2.4778442455582246,-5.024491790128252,-2.851969735423628,-2.614126319255616,-2.304938700610136,0.8028239418296904,4.561561561561561,431.2947832175308,3.636636636636636,0.5434782608695652,1.0180225152160658,0.8934699012187283,0.901343614008139,0.1693407488692077,-0.2754341684188918,1.4844849973,1.7477918099,0.7735840338,1.2843854135,0.1087786786,1.0315549154,0.0945231497,-58.9754752198,6.8579817928,2.2213432113,3518.8640125872107,1.0761108301439442,5082.66509407826,1.1231731875389035,27497.630399257992,1.5811499755341074,0.0,3.8001006504,3.9308675855,3.4843278655,0.0005655062,2.7373204355
8,2,19,2,5.745582400547802,34.0677259716519,2,0.4433589191304395,51999.19341898389,135.32267417913454,17775.90670863766,131.3594105087419,0.7932062986656965,0.9266553130561164,418.73476353540696,0.295,0.195,1.512820512820513,0.36,0.25,1.44,0.0,0.6178301249477287,0.6014780815717197,0.6608521293980336,0.0,0.6567956099204779,0.6074637935333933,0.6570640683865869,-5.188923975882275,-1.983050427518664,-2.067899937447104,-1.7598125171359629,-5.060614822210841,-1.736825223484261,-1.9864745446993248,-1.7354666585915215,0.8034131866686788,3.944944944944944,569.8437059469136,3.1081081081081083,0.5217391304347826,1.042788752128991,0.9014651588079686,0.8909252495025994,0.1817420135729051,-0.226523932772871,1.809601323,1.8396043364,0.8097322217,2.079836886,-0.0781690013,1.7134482377,-0.0665073317,-74.3034132914,7.8282649549,2.5721314805,2436.6693052842447,1.2774551935403675,3981.14149715821,1.4892430127212464,7914.065310915162,1.5850148626437497,0.0,1e-10,2.088934805,57.5166398318,0.3269418277,1.720929867
8,3,0,2,3.3876043050548503,11.735611318004716,2,0.4693316528559583,89505.67298172403,7141.973775216044,15417.567699514935,2.1587264508050588,0.8540041427101233,0.8768327493412402,4.812647683433675,0.41,0.185,2.216216216216216,0.365,0.19,1.921052631578948,0.0,0.3579895883076248,0.4247069052964843,0.5407090360608063,0.0,0.3338897450468392,0.4252519167613974,0.5422796275205595,-6.255905359263052,-4.016356375209009,-3.5989791543027496,-2.873280802768295,-6.0481780703999775,-4.028753436476245,-3.4761787530481367,-2.7683743192054617,0.7506743049037898,4.75975975975976,995.400828762154,3.724724724724725,0.5652173913043478,1.02401801124408,0.916040616524652,0.918244133058507,0.1692283857175165,-0.3382613784853823,1.9125298811,1.9060860335,0.8395797691,1.5194924212,-0.0110011759,1.3632231543,0.0108231384,-81.6450768604,7.9750795125,2.7554180901,5686.0741751993255,1.3171682379183531,8338.579219260608,1.6694747105783896,60522.37088105698,1.9567312658075855,0.0,3.9308394342,3.9308396043,86.8399580133,2.0955564911,1.7612648723
8,3,1,2,2.4532175915691647,6.582850632707718,2,0.3964949393091809,51461.32329181228,2193.8495353639287,10506.436436634758,4.789041484967605,0.6625904133185494,0.896570001270561,9.334719418331266,0.325,0.21,1.5476190476190474,0.275,0.195,1.4102564102564104,0.0,0.5284826575294577,0.5447629826072062,0.6320081422973728,0.0,0.5911195308229851,0.5986549377973452,0.6682297310203319,-4.883543336796216,-2.3026753760058765,-2.223169702951561,-1.7971041846789264,-4.729172102454143,-1.9336661080703,-1.8980298716265176,-1.5689987004823536,0.8304868360675578,4.53953953953954,1876.777740038311,3.68068068068068,0.4782608695652174,0.9464265975171692,0.8914099150434521,0.883018748050639,0.1783165159143829,-0.3912140086070826,1.5823857892,1.8049251152,0.7972165002,1.3009351188,-0.158197313,1.0129484416,-0.0693566715,-62.0796469672,6.6075130513,2.2154463798,12926.57845324575,1.3828744049831263,12970.070752253783,1.3145171734965582,19079.136332200917,1.4729804768844206,0.0,3.7542396278,0.3573811499,103.879736126,0.6543996132,2.1552212842
8,3,2,2,3.2486786550951514,10.563940200975892,3,0.6185362096131631,83757.39648929032,242.81245336805964,17060.072160213713,70.26028493832537,0.9077883855607284,0.8960425348764274,61.550141214477264,0.355,0.225,1.5777777777777775,0.2799999999999999,0.21,1.333333333333333,0.0,0.4623209428839252,0.5688423577717718,0.5601384052863426,0.0,0.4662085511005581,0.5262033557140819,0.5589104746541959,-5.3311528776589325,-2.866449252601304,-2.298567305089659,-2.3449694064293616,-5.186731357776316,-2.7686328465195893,-2.457455912126962,-2.287812872697754,0.7115157075692002,4.847847847847848,1876.777740038311,3.3283283283283285,0.5217391304347826,1.0708719991311728,0.92082163986415,0.9177378438890448,0.1756153741626774,-0.2638880362904227,1.7025129122,1.7234141658,0.7648600363,2.7012423441,0.5442930153,2.0542002421,0.4421723173,-66.8725523379,7.2340535499,2.3093268692,6781.575659388944,1.2574154768614252,7653.903258493244,1.3645374069853762,28455.899573303705,1.6424449706526538,0.0,0.072873214,0.0592702448,11.3519908163,0.5188420685,0.0876070735
8,3,3,2,2.8946778138170948,8.300550795870612,2,0.4040978707549514,51797.099541428586,1405.977081727444,11378.739263179035,8.093118594222478,0.6358027267051432,0.8993427523610376,179.6610077725147,0.275,0.17,1.6176470588235294,0.21,0.19,1.105263157894737,0.0,0.3037432901469813,0.4097554728587289,0.5419932483956194,0.0,0.2692620410444443,0.4167251796605744,0.5369062801133504,-5.207871413361735,-3.626015415604832,-3.073917599792241,-2.385240268807123,-5.071493248715049,-3.705932625422915,-2.95807431349688,-2.3485766739274814,0.7858155428617439,4.627627627627627,697.9813907830667,3.042042042042041,0.6304347826086957,1.0559476006996635,0.9206193231191252,0.9083708965197076,0.1682879347025507,-0.3802620770582767,1.6768567999,1.8647079806,0.8307699168,2.1604791119,-0.0008686251,1.8017758376,0.042704787,-69.468730043,6.8599562883,2.1807937908,5503.732686836632,1.3181609809670989,6433.720611413924,1.3643639978995477,13352.250214135423,1.5866195431687982,0.0,1.788268662,0.0033518041,9.8850458455,0.896261494,1.3381429509
8,3,4,2,4.237273155094159,19.981074071832985,3,0.4973082434008327,66199.24205238315,367.6724002234918,12259.457537702798,33.343426186602024,0.8991484082108618,0.9354293094906376,6.37554877755493,0.295,0.27,1.0925925925925926,0.335,0.315,1.0634920634920633,0.0,0.3876655007908411,0.6243534353173305,0.7578299644566981,0.0,0.4436350358146072,0.5883051727455924,0.7788615468214282,-5.623534398925534,-3.443484119951545,-2.1124613783311976,-1.361851525266777,-5.431494779935322,-3.0218933987118635,-2.2361183051586897,-1.201112354082385,0.8465826164586724,4.847847847847848,1101.6459496336547,3.196196196196196,0.6304347826086957,0.9456407539857092,0.877452746659093,0.8459237022219502,0.1991890582292519,-0.2566709078463798,1.7736822584,1.9072436067,0.8463625191,1.1669358434,-0.3227533484,0.9856051921,-0.2681046291,-72.5716773945,6.8982940427,2.274533895,17137.146841489764,1.6313200151711098,13218.03864061696,1.5901996770091398,16907.52740149674,1.6764989209555932,0.0,1.4816219047,0.0145950788,53.9792986934,0.0710793528,2.2019583033
8,3,5,2,3.821939141386308,17.24073775896432,2,0.4743922694369031,53070.32265093238,667.8004659601687,20422.17814063289,30.58125769839008,0.6070237666680334,0.8928759239976097,14.985696996926288,0.315,0.27,1.1666666666666667,0.335,0.34,0.9852941176470588,0.0,0.5768196845840603,0.6390302815187732,0.7578568689704896,0.0,0.5788399055311304,0.6348292069512066,0.7122979766497811,-4.857129238272672,-2.0554414830682126,-1.753276573766222,-1.1761204815703254,-4.720754812065795,-1.9881935426140007,-1.7238817785109743,-1.3581707111716117,0.8764471137657476,4.693693693693693,2676.498460425457,3.7687687687687688,0.5434782608695652,1.0027580508080658,0.8587030813730296,0.8575306990611343,0.2218243140873053,-0.3373596038577827,1.584804435,1.8043673483,0.799698518,1.51709456,-0.0861013162,1.2059126893,-0.1139506946,-60.8834831026,6.1295335719,1.9776525882,7467.644960221495,1.015213530928508,25139.541425413638,1.114610256537072,47509.91427063398,1.5153890252361202,0.0,0.1196715211,0.0068704616,86.9736173857,0.8792928916,1.9291985772
8,3,6,2,2.6893946723965074,6.954928669162918,3,0.6951113634134163,76453.87702743849,1709.360384672421,19597.451374586795,11.464786214957485,0.8386835487895594,0.953299265856219,7.499623864988122,0.36,0.315,1.1428571428571426,0.2,0.19,1.0526315789473684,0.0,0.4814161173896906,0.4299231752245975,0.6068135211893548,0.0,0.5435525713089502,0.4138662464835989,0.5874479546740227,-5.955809475373568,-3.088586801826495,-3.39526895468822,-2.341743756089209,-5.937955341273291,-2.710364447206479,-3.4804360523932765,-2.449715621096608,0.8152121927319528,4.473473473473474,2240.527869300018,3.834834834834835,0.5434782608695652,0.9448474237284664,0.8923471099724626,0.8216878899188302,0.1856057456727396,-0.2768682597353668,1.818214444,1.8911323001,0.8277048268,1.8877685369,0.118399804,1.5636774456,0.1423367611,-67.6889764591,6.3960363714,2.1071375133,4152.322504794074,1.3572237586100049,12119.54599779888,1.357867370878506,34337.07265042786,1.8069383821724627,3.9308394342,5.7141132749,0.288195328,3.5858911763,0.0615588742,1.8472523106
8,3,7,2,2.540793541815605,6.714891381936509,3,0.6057157059878668,79769.0991348941,2686.4315418703763,20654.928594811143,7.688611555100542,0.6670252828312719,0.9571365554813376,4.457507069240205,0.385,0.185,2.081081081081081,0.23,0.16,1.4375000000000002,0.0,0.3632511636746481,0.3480726444970072,0.535332399045853,0.0,0.4124222410184719,0.3680528678453635,0.5549405521087191,-5.569144235138386,-3.546146111052409,-3.630677473628505,-2.587800891109372,-5.279426183639082,-3.1020734056910526,-3.3363182361728145,-2.349658502473182,0.7791097043836637,4.803803803803803,1101.6459496336547,3.46046046046046,0.6304347826086957,1.0499526644705968,0.8963048393848506,0.8916993834886854,0.2008325998233382,-0.3320982743297551,1.8156793208,1.8772189577,0.8272132672,1.8407859458,-0.4527850853,1.5714576774,-0.3785919566,-73.6627820119,7.3125356183,2.3972746731,2789.219974033152,1.0075828063047148,7803.390508448305,1.300666458179284,33137.102561144435,1.6290571650230985,1e-10,1.2949586639,0.6122587956,5.1039207523,0.0657984997,1.668911923
8,3,8,2,2.207422443484222,4.52937522879867,2,0.5320486958200801,64324.05272759498,1525.9927968942677,15308.603205333377,10.031897422117432,0.7443589664322834,0.9215450192252972,13.215672660508456,0.215,0.125,1.72,0.105,0.11,0.9545454545454544,0.0,0.6189058606229556,0.5381676155558187,0.5830386604236458,0.0,0.7970570892163986,0.4998568251048558,0.6241869352435931,-5.711582248701312,-2.1766505215500307,-2.637793648866785,-2.3815089855190243,-5.494108918005859,-1.1149904559822517,-2.7478410774711755,-2.064757910581288,0.6321438845415734,4.64964964964965,1493.3932161242533,3.988988988988989,0.391304347826087,0.962814437361174,0.9259614256238254,0.9120883245443292,0.1302056986955794,-0.3457695360766666,1.6158793022,1.8223148191,0.8054241135,1.3079325283,-0.1825829168,0.9525959414,-0.1227416048,-72.591886817,8.2182436895,2.8032304669,478.34395288711016,1.0106046280678065,11167.777387591112,1.3527281857915316,53379.19329908429,1.7485436922285829,0.0,3.276155623,1.0541458761,41.3159659569,0.0055083301,1.8915671145
8,3,9,2,4.883509130076599,26.342682956025087,2,0.5197150726210029,74630.82570879685,669.0437311074594,21445.823165222853,32.054441538109714,0.7229409094311587,0.8689038508354835,8.882070502653566,0.365,0.165,2.2121212121212124,0.375,0.275,1.3636363636363635,0.0,0.4677559669782531,0.5565166826762175,0.6132409541689532,0.0,0.5316413563099336,0.595750288619638,0.6505140083917873,-5.930716690564378,-3.1565885700953724,-2.6301739120390155,-2.293758328336943,-5.544398047538148,-2.5967667496228195,-2.241321310495139,-1.937689449514508,0.8764471137657477,4.86986986986987,1101.6459496336547,3.636636636636636,0.6304347826086957,0.9285281167782622,0.8992717053728709,0.8641615486124039,0.1502449952423911,-0.2267326462212792,1.771830181,1.792528572,0.7933535685,1.9517973813,-0.5642431297,1.5042842497,-0.4290594019,-67.4763333466,6.7464121527,2.2189550163,9254.130071389314,1.322219394380972,7193.651463363771,1.395019654555418,17381.624152175587,1.7222046584151496,0.0,2.966286783,4.3845e-06,44.8017405081,0.3873768348,1.5433996269
8,3,10,2,3.7609463708348994,16.385856344132463,2,0.499859950484572,52995.560449662335,1287.026964911322,23513.61167730016,18.2697117607946,0.8241177531931061,0.9271990015161284,18.651284721028382,0.255,0.08,3.1875,0.21,0.21,1.0,0.0,0.408783619957053,0.4808030126145019,0.5153222734387038,0.0,0.4247976319654239,0.4591437953129327,0.5180817708025282,-5.199807559491343,-3.0742114022424225,-2.6997244198722443,-2.520230906490506,-4.970287310209349,-2.8589210306446207,-2.6882107308041205,-2.395272059138755,0.8093502702459097,4.341341341341341,352.1162897316186,3.13013013013013,0.5869565217391305,0.9938017074021498,0.9459600095533052,0.9668618101370864,0.0988761512939686,-0.2682885775989216,1.6260475062,1.7864581276,0.785776665,1.4981525294,-0.4282161686,1.095234014,-0.3459894409,-63.1203279812,6.5804139084,2.1580809397,3004.477351878025,1.1351863309243495,7453.058645754168,1.2522586397116016,17017.99368397381,1.517925091197929,0.0,2.0574451297,1.8218070135,110.0393351757,0.669387926,1.9855288325
8,3,11,2,4.248606502033594,20.553776322391688,3,0.3382879572167985,42311.62020899763,2090.4095623129974,6914.969632208537,3.307949674970516,0.4820637640171045,0.9137749326820668,28.23361707273744,0.2799999999999999,0.31,0.9032258064516128,0.45,0.265,1.69811320754717,0.0,0.5695050738989801,0.5522450808666726,0.6228652852591104,0.0,0.5326781172452251,0.5214262002706975,0.5955674000516724,-4.751191324336425,-2.0453637580620163,-2.1273692872152226,-1.791839184783007,-4.748570293006507,-2.2191108097211942,-2.272541328405812,-1.9204766296380136,0.8740041041823332,4.42942942942943,970.7928241171766,3.5045045045045047,0.6086956521739131,1.023876979298312,0.8903732415725776,0.8660006270229399,0.1978365685409994,-0.3162014742235825,1.3342135989,1.8137920999,0.8034800654,1.8388691424,-0.4051519962,1.6533879538,-0.3936459346,-58.6011189968,7.0783064321,2.2661817662,4782.447523387218,1.1394827581351972,4364.849773763314,1.1758663069551305,7262.141357209652,1.4404572722636106,0.0,0.2380435445,1.1912206199,7.2427006498,0.9134908823,0.3279098245
8,3,12,2,4.20186032933338,19.906710251852854,3,0.4178754710517121,72003.11560776421,1288.7238120666218,13118.763069906125,10.1796544357077,0.815710788150433,0.9375974248084024,1319.2970444661892,0.34,0.275,1.2363636363636363,0.385,0.4,0.9625,0.0,0.6470925886005316,0.6473439055198843,0.7351029252419348,0.0,0.7346426037433745,0.7227759515103599,0.7556238158052827,-6.072057971176497,-2.142874260475405,-2.141348249571958,-1.608470394326046,-5.837275375087784,-1.548964194766211,-1.618233111630718,-1.4264910822577397,0.8397662831661925,4.737737737737737,1695.7772308405738,3.4824824824824816,0.5869565217391305,1.0262142695629617,0.9204346658353576,0.8606169090969451,0.1541064093661373,-0.2637043213026316,2.2318551862,1.9275215139,0.8448771194,2.396183464,0.0979601391,2.3232500284,0.2179466268,-72.9923238664,5.3874226464,1.8093779856,3598.085371062328,1.3954356270205357,6336.921895504328,1.4155859951353231,67753.2643998228,1.9981547089869576,1e-10,2.3833283597,4.594467781,109.3618127577,1.4422979947,186.6934758727
8,3,13,2,2.550222271164567,6.356656883475079,3,0.4444646314965124,58900.92424527339,188.91325472902588,13112.181262430457,69.40847682307077,0.7139428578330074,0.8990334614989539,7.064010065980788,0.3,0.205,1.4634146341463414,0.345,0.31,1.1129032258064515,0.0,0.6106198177749661,0.5256461223211983,0.6531185700414238,0.0,0.6758403380371051,0.4937694548941973,0.6801430505327593,-5.604325934445555,-2.182213453602893,-2.6584337387801225,-1.9440365940944075,-5.4354086346569215,-1.7619402256405876,-2.75156987599516,-1.7385532249892632,0.7667700852949043,4.693693693693693,1738.7624002162504,3.4824824824824816,0.6304347826086957,0.98985516629548,0.8888146588034054,0.7715744877717708,0.1887582925452908,-0.3229352083511549,1.8245939032,1.9124029325,0.8468811756,1.5797141952,-0.4079242409,1.5110607175,-0.2998306884,-68.4487948687,5.7473974716,1.9178047603,8656.665219958912,1.5546565188353527,6881.90002225504,1.522877468861489,23307.68137995989,1.7036942610715349,1e-10,0.1060837572,0.2980905201,41.4722145838,0.4175172374,2.2116840516
8,3,14,2,1.7875125155305869,2.9823891307830497,2,0.3087192557018886,47547.08941502599,1114.3790096899286,6210.956235301284,5.573468435150675,0.645271107164765,0.848604288092258,7.547835683502219,0.3,0.21,1.4285714285714284,0.415,0.18,2.305555555555556,0.0,0.4568217330914401,0.4735048484024275,0.5892622910455702,0.0,0.5180152792052545,0.4943377099904452,0.5893746847275012,-6.4118673141269085,-3.4827869753350966,-3.3758170535747665,-2.63359569072428,-6.197526486689317,-2.987113073304991,-3.1338554356541906,-2.5448612675064624,0.7836625381545902,4.231231231231231,2544.1632550623526,3.658658658658658,0.5,0.927478313641358,0.86722760113413,0.7968508987931489,0.2090612899861719,-0.36121380677916,1.9059113184,1.849392563,0.8161854368,1.4554490214,-0.265170382,1.177153649,-0.18342803,-75.8497111457,7.5972883575,2.4441525439,12828.869703311391,1.889008269343958,16436.415920530864,1.8055173139637808,28689.45478278444,2.0317015156875904,0.0,5.7439599618,0.7235418085,61.6823498958,0.927204173,0.7817346685
8,3,15,2,2.852577058062606,9.598619536857994,2,0.4517431263065825,41189.03990634568,1886.7383512624028,20705.612826825964,10.974289473138652,0.5338904140558804,0.8942610753672688,18.93446516151157,0.215,0.105,2.0476190476190474,0.205,0.145,1.4137931034482756,0.0,0.3460436907673549,0.3511736314343832,0.4570667006762936,0.0,0.3497632026046102,0.3572614153415466,0.4750374294349083,-4.482198289170966,-2.931161850435121,-2.908168439153818,-2.4335347053626646,-4.335444542881911,-2.8190655748488536,-2.7865574893571345,-2.2759461117736866,0.7484108053822365,4.67167167167167,734.2870447166758,3.4824824824824816,0.5,1.0366893662927887,0.9333533001241742,0.9397265587145548,0.1568172773751063,-0.3271720481065269,1.2752513748,1.6772043331,0.7458611919,1.518792357,0.2450587947,1.1435788357,0.2104269862,-64.7022565538,9.2141427464,2.9697003875,1094.9440717892082,0.7010504560987929,19229.95143774733,1.0641197616265947,51812.70866375648,1.4065524383604846,0.0,0.7479874942,0.5036004293,36.8019587932,0.2369388812,2.5901132479
