fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
3,2,10,1,3.5234135925636525,12.776143774974946,4,0.4327098292686077,413.2930025213923,1.4884610505080522,60.90253947194204,40.9164482007469,0.8270056548492762,0.9448459291966494,650.8392994129013,0.992595590040136,0.275,0.3125,0.8800000000000001,0.5125,0.2375,2.1578947368421053,0.7742349730472391,0.7233902483199214,0.7515910089425052,0.703914474107272,0.8015264796460374,0.7489068691901627,0.7842631420225029,0.732944486418203,-1.1667566151572668,-1.429522818240887,-1.2837809181203208,-1.5301738743616062,-0.9907887999911696,-1.253468277871142,-1.0769681630485683,-1.3331532154055004,0.873238329654686,2.2272272272272264,9.862658461312831,1.17017017017017,0.6282051282051282,0.958807990224114,0.8760394331239294,0.8169646665804244,0.2170204016662606,-0.2472398086866145,1.6363967804,1.5883171063,0.6886772911,1.7888463208,-0.4271780763,1.5741193642,-0.3024689798,-57.0207879178,7.0772881132,2.3563531205,17.919539025976363,0.969056161974478,47.724637594486666,1.1298790767174007,40.96159251757986,1.3215864264635522,16.9142838193,21.8890541948,13.9293914891,18.9041817889,9.9495805026,12.5778487484
3,2,11,1,5.414559942272607,35.637857355796854,3,0.5003671213894243,420.2007056229234,0.2517782525190543,47.63950399843237,189.2121480779086,0.8691375349658395,0.9450230150409183,46.20631041863181,0.9916363988274184,0.325,0.2375,1.368421052631579,0.25,0.1625,1.5384615384615383,0.5537874988897906,0.4507101412365454,0.5237000883732297,0.6030400894432091,0.5896650620794688,0.5043363466764041,0.58373330863288,0.6546127685671569,-2.0875453577915057,-2.569778954849111,-2.2283052737408378,-1.857123716727712,-1.802895003421376,-2.1778051083911443,-1.8289574408647449,-1.517533254544393,0.87369476473829,2.1611611611611603,12.708787092020597,1.3463463463463456,0.5,1.010770984172281,0.896988742513151,0.925123895496642,0.191128749340815,-0.2722859789532253,1.2467255831,1.5400048987,0.6769279034,1.3863714745,-0.1683516657,0.9918474198,-0.1571658738,-49.5234031705,7.8914681479,2.7283000679,18.24463016012772,0.699795470880896,17.4383361691582,0.8670485176158721,31.097336409149477,1.0745027317188458,25.8688648641,20.8940948368,20.2921664694,18.9041818138,6.9647083653,11.9655568545
3,2,12,1,7.519120561523073,59.58067297391888,2,0.3514302744899122,866.4566331241397,6.170050769608472,210.31018479714373,34.08564899223499,0.7466073237314472,0.8759392185527353,15.425127999178626,0.9987375728997026,0.2625,0.2125,1.2352941176470589,0.2625,0.15,1.7500000000000002,0.84889682329969,0.5907402203405769,0.6376959093600781,0.5859497265926135,0.910323200610182,0.5962072843742376,0.612781022262946,0.6003933282809125,-0.7853704272516566,-2.127159302848597,-1.8831034838218224,-2.152058263967372,-0.4346506626054678,-1.957125729243259,-1.8767951843956203,-1.9368365711766025,0.8414090490035181,3.064064064064064,13.369837418249451,1.1481481481481488,0.6923076923076923,0.9919406974200836,0.8879272376630359,0.8815802638885804,0.1998537468544843,-0.1191026927700175,1.728700894,1.5781985249,0.6870119179,2.394853947,0.4534698594,1.6429436925,0.3572862223,-48.7896664829,4.5176012415,1.4699736713,21.43714954156715,0.805259178199057,22.2098094791208,0.8104610426300336,32.96751529495707,1.120253804050232,38.2302043799,7.1854149488,6.9647083623,14.9189563337,15.9193248966,19.9469747458
3,2,13,1,4.016640468774357,19.54541699388125,4,0.5036144651716691,438.0994387431872,8.661368284604931,70.8369833113444,8.17849801367446,0.6796220902825243,0.9128914379361424,33.59346548978391,0.9851630080731928,0.3125,0.2125,1.4705882352941178,0.3875,0.1875,2.066666666666667,0.3042396390519454,0.4373208292787486,0.5248716876304578,0.6062672628331834,0.3232138787444552,0.4307898849731045,0.4734995516398799,0.6230035390823003,-3.023580912811207,-2.445247093857124,-2.0647754270726617,-1.7110529079643553,-2.768465736812651,-2.3284146217060706,-2.153706179726937,-1.5421441902709976,0.8450581946010192,2.403403403403404,8.911482322840202,1.1921921921921912,0.6282051282051282,1.014451600673184,0.9058015845976743,0.9380487664153834,0.1928224139216505,-0.2711415322078445,1.0720773059,1.5773477589,0.6900760604,1.0092799266,-0.4338459362,0.7681308606,-0.3066238733,-43.2137771978,7.6996200354,2.5637878266,24.63754392046446,0.7021583570214326,22.349380574413257,0.7798520942452931,57.85416627844912,1.0741845805712282,17.9092226797,12.9344528004,26.2913712526,18.9041817889,5.9697493059,10.0331970706
3,2,14,1,3.4828343073588703,15.488687497847106,3,0.3526010162005467,379.1155613616834,0.073070329072532,41.44163262580325,567.147201221263,0.5160583432252538,0.919237327768948,49.32303913200249,0.9845850780389828,0.3,0.2125,1.411764705882353,0.3375,0.15,2.2500000000000004,0.4450186726100558,0.5162810352560666,0.4980075452002162,0.566364591716033,0.4508915846007619,0.5149361984965686,0.4981554449395575,0.5715944916121605,-2.805400743258116,-2.445173335115104,-2.5375448439471167,-2.192003652490669,-2.739559518732828,-2.420034217897183,-2.503755158697544,-2.137360046700735,0.8354186297122203,2.095095095095095,14.796880626863963,1.3243243243243243,0.6153846153846154,0.9642401032284486,0.9001134017772171,0.8976020631723375,0.1804059873726807,-0.3818349887310522,1.2338989008,1.5390714795,0.6768567166,1.4262929143,-0.1676094662,1.0390031899,-0.1060641801,-42.155590542,6.242813704,2.1505335259,26.03640164687311,0.7137934673033516,20.83224602905373,0.778332761795075,33.110487494439965,1.2814017476012345,61.9527134837,38.436290915,15.9193096034,18.9041818159,17.909222722,33.8887589136
3,2,15,1,6.102798844049965,42.64737668137213,3,0.4803437800000488,629.5570744190909,0.1038505242936247,205.49303894729007,1978.738579752216,0.7649247314937713,0.8729338054512785,77.17690894024865,0.9980359003364696,0.325,0.1875,1.7333333333333334,0.1875,0.1625,1.1538461538461535,0.7024897035711624,0.54579845580731,0.597396611787564,0.5770788785724199,0.7511467238334896,0.5750865369282679,0.6515319668950367,0.5993208221891444,-1.5134662035108626,-2.310571079285343,-2.048085826919379,-2.1514442750879987,-1.18393885893782,-2.0215589216508976,-1.657863829827762,-1.90626242051206,0.8098950381292485,2.8878878878878886,9.862658461312831,1.1921921921921912,0.4743589743589743,0.9321100254987688,0.8983127374561931,0.8387402390982066,0.1864993948791301,-0.1992086118292005,1.5261632934,1.5858378421,0.6926352957,2.0381863686,-0.3139099892,1.3693040235,-0.2247447389,-52.438504281,6.5681504573,2.1655457284,24.043200750733728,1.220728284349041,23.11115532829724,1.1694409930084508,22.79828968864087,1.16585196319064,8.9546214382,8.9546214502,3.9798311906,18.9041818139,9.9495814516,5.9717450557
3,2,16,1,8.371528048752324,70.26710738116944,2,0.3691131489787072,841.4825430947906,25.023854601078288,237.5091668888106,9.49131021879324,0.8087715371754175,0.8727514251576128,65.9923141047277,0.9990689773468502,0.35,0.2625,1.3333333333333333,0.3375,0.2,1.6875,0.8270968070114851,0.6133929298388644,0.5591226652963329,0.6517438822590764,0.8492329448751375,0.6295546982090308,0.6365869974010149,0.6936770113360281,-1.0363294727318957,-2.3172059130286047,-2.642485473609756,-2.0873418971394107,-0.8800975227904573,-2.162461767032492,-2.1214109612496177,-1.7881499593771195,0.8171028163319157,2.0070070070070063,11.483124145435111,1.1261261261261255,0.6410256410256411,0.9627734186955064,0.8869504006387054,0.780696124717711,0.18049483715657,-0.1414039641183643,1.8610835499,1.6821242545,0.7292171186,2.5354328225,0.2995886355,1.7606938267,0.1399293313,-66.9604472085,7.0705025764,2.3639200779,35.01656834137671,1.2550589996079968,47.47161593786046,1.4331301182486944,59.35585099425132,1.548161098212545,19.8991205972,20.0146639502,19.9651096722,18.9041818139,7.9596674239,3.3509680512
3,2,17,1,4.512772557218731,25.51343020454114,3,0.4322102509341136,471.59362678754303,11.64505766497894,79.18400092121065,6.799794659613122,0.6023756123836912,0.8939979223738768,18.4705170528339,0.9911791729683403,0.3375,0.2375,1.4210526315789476,0.2125,0.1375,1.5454545454545452,0.5234335005885301,0.4302824597351825,0.4353658680932751,0.5935812276881532,0.532582672550631,0.4183637412548345,0.3772348027779277,0.5855282166609211,-2.7218528592425275,-3.2538739459139827,-3.2248406639034792,-2.321212462128457,-2.6237377500187606,-3.264878983363478,-3.495746651639529,-2.326540332166297,0.8313337164746991,2.403403403403404,7.464701458713186,1.1921921921921912,0.5641025641025641,0.9400226331383208,0.9046358089814956,0.90337533021483,0.1519376388314217,-0.2351024528529892,1.5891970131,1.6283440455,0.7055342456,1.4136780198,0.3642891715,0.9858932757,0.1887218278,-52.0360368351,6.012361689,2.06208729,26.777887804572508,0.9249030672461692,22.669897096360405,1.0095159686398023,33.37524727825271,1.2794144927597382,17.9091619066,17.9091619489,8.9546214383,18.9041818138,9.9495808999,5.9706291038
3,2,18,1,6.264573632689259,44.66403190493834,3,0.3830116315112175,438.2865308504168,9.830324485538975,179.71639295358406,18.28183731045279,0.5036533509084378,0.8129059357596532,85.19274790583346,0.9968996593091248,0.25,0.1625,1.5384615384615383,0.325,0.2125,1.5294117647058825,0.3608431085154319,0.4894570087145971,0.5582987429454549,0.5950976513401082,0.379567772430343,0.5571306967606615,0.5735092609692546,0.6276816904349928,-3.494602344189585,-2.7914034221104984,-2.4150099434100647,-2.213811218569784,-3.224881203162264,-2.301945044132584,-2.21681258082071,-1.9352352517415576,0.7882529358185151,2.7777777777777786,7.464701458713186,1.3243243243243243,0.5256410256410257,0.9941940839063632,0.8887152144580227,0.897467967403467,0.1872741827517959,-0.2041722114913565,1.4869034988,1.5499203132,0.6736608384,1.2661594827,0.049466223,0.9330732155,0.0723177255,-64.0031802648,10.3411508785,3.2825741749,20.29142544578842,0.965298697104664,54.21698777996197,1.158129190245187,42.51446627303604,1.250109835215519,7.9596674189,6.9647083848,4.9747952855,18.9041817889,3.9798362289,2.1892140472
3,2,19,1,3.9783703229274914,20.65291483934536,3,0.4921210754768271,323.23421470791646,4.115442847083741,32.79029131432904,7.967621598138506,0.7496789000166818,0.9360969321564996,11.395273350878256,0.9736326682057632,0.3125,0.2,1.5625,0.2125,0.1375,1.5454545454545452,0.349940689295335,0.5251938893434357,0.5223581160974285,0.577024086047194,0.3644974856384234,0.5379400720934904,0.5466898635111048,0.6031591119585019,-3.300939707927463,-2.4110205306249552,-2.425420319007767,-2.1478316930038663,-3.09814534527142,-2.252593471354097,-2.2099372663195496,-1.9346434078774115,0.8175905273578675,2.095095095095095,4.609604486828429,1.1041041041041042,0.5256410256410257,0.8618811559865496,0.8743413449753904,0.8045728035558373,0.1959447029834736,-0.292098184111375,1.2705458632,1.5335760631,0.6736071021,1.7413831443,0.2213087525,1.1599804097,0.1730113258,-48.1140779378,7.1992028457,2.379584255,20.25216880131387,0.7429795411311714,22.197064854368016,0.968392484077512,32.42293610086357,1.1568226524589973,12.9344526288,12.9344526294,21.2801582755,18.9041818139,6.9647084174,5.3777286193
3,3,0,1,5.118088651373605,27.089599093869992,4,0.5333537707873139,1441.4352506934324,10.818650759565672,432.6059390542002,39.9870509427155,0.7441256172431762,0.9463379921734542,27.102901799133807,0.9996698227763968,0.325,0.2,1.625,0.25,0.1875,1.3333333333333333,0.55186983092875,0.4052566110708193,0.4309498353467831,0.4983842281586823,0.5882202365652072,0.4438683961166862,0.4379778566314758,0.5256331795024751,-2.448188383186801,-3.2491538312879515,-3.108788692896596,-2.7403865889911603,-2.110582543323091,-2.850459782568369,-2.880651819458519,-2.431373319860332,0.786330497759061,2.909909909909909,7.852979529527805,1.2362362362362358,0.4487179487179487,0.9780059308987172,0.8948315561328521,0.9068943645585712,0.1790587538761331,-0.2233420500280856,1.3993503002,1.5644701756,0.6890783814,1.4813742482,0.0692967508,1.2176394798,0.1278427235,-50.0875201529,6.4311632936,2.1628456964,45.60414289748239,0.912903101543876,41.62938259169081,0.9961664102522024,38.21755862484319,1.278191485949465,13.9293914891,13.9293914984,4.9747902476,3.375603784,4.974790248,5.9738754555
3,3,1,1,2.677094526507571,6.8537935104721015,3,0.6172296816138283,838.8597660430686,17.787674368478726,152.34010730910916,8.564363398684025,0.8225515154095724,0.9571049477714506,45.2098734500048,0.9967695070651464,0.225,0.225,1.0,0.1625,0.1625,1.0,0.4049631733455068,0.4269879198195566,0.504081159194096,0.5862723704999602,0.4256248215558038,0.4432129343024433,0.4773142711119604,0.6177863728087168,-3.162566983084869,-3.0455074451042234,-2.635763841778398,-2.198924978145158,-2.904558548712707,-2.8156171996586794,-2.643170107462063,-1.932816563034664,0.8383048950288833,2.601601601601601,12.080421346773264,1.2362362362362358,0.6025641025641025,0.9538690451627954,0.8847797453536552,0.8620813504524414,0.1988490447439609,-0.2337359709000226,1.5535019862,1.5684178904,0.6932255656,1.0193369332,0.0366677756,0.8236923308,-0.0231213395,-60.1559250427,7.7007199732,2.3886549424,42.68201746640358,1.1247115169705495,36.64792116602983,1.2500300124277754,63.45465082903701,1.4041225624139595,12.9344526288,13.352116437,2.9848771713,6.9647085735,12.9344543331,4.9903775501
3,3,2,1,3.7751373775881913,15.414802835375092,3,0.587511209432475,754.3670752572609,16.548793865761418,154.5658261399476,9.340005525099697,0.8569825931155294,0.935892522620782,39.43722717942326,0.9964560057399708,0.325,0.175,1.8571428571428568,0.2625,0.2,1.3125,0.4705356867421054,0.4966012993875399,0.524955446373895,0.5787154513503601,0.4950243558234568,0.5354952332288662,0.5394205774956614,0.5851600192474593,-2.857427718067448,-2.71675609545481,-2.563733647119362,-2.2736001584278,-2.590448673071851,-2.382839193521894,-2.362702771172552,-2.128066353437584,0.8542057924901203,2.7777777777777786,8.05203967082547,1.17017017017017,0.5384615384615384,1.0062344437800304,0.898605322246457,0.9110826668981712,0.1726676902420534,-0.2332211672586426,1.4368061221,1.5471979365,0.6821501695,2.4149917855,0.6960088351,1.8469161095,0.4618202892,-49.4522089588,6.7124638555,2.1820539451,165.63192492188364,0.9217567188335856,117.13724967926288,0.9602996862329716,77.86275923049517,1.241237811513363,5.9697493047,10.9445216893,3.9798362285,6.9647085737,6.9647083736,5.9726473882
3,3,3,1,5.085002387769687,29.876783429624027,3,0.4537694912062391,621.3122069937253,5.221610187713283,90.46141812880502,17.324429606343536,0.6012905560616534,0.9102216286483744,44.18757808438323,0.9969792573263696,0.25,0.2875,0.8695652173913044,0.425,0.2375,1.7894736842105263,0.6741300670799364,0.5734621732300159,0.5873489804038836,0.6272325968708045,0.6958923568590409,0.6459044773840008,0.6072322612544041,0.6347015131255042,-1.8995411548575327,-2.4863483071076327,-2.405400176974979,-2.1729130303254167,-1.7172494366595146,-1.999523361055842,-2.2178994619555583,-2.0627847900127683,0.7988787065390818,2.557557557557556,8.911482322840202,1.0820820820820811,0.6410256410256411,0.9794307572085356,0.8703061604614472,0.8166910995957479,0.2179880250522355,-0.2442501000253293,1.6680631337,1.5744610902,0.6902942254,2.1967936089,0.4650089509,1.3041880249,0.2964988933,-56.8226897332,7.0737643494,2.2815410764,38.75423417115488,1.035827762543862,30.924726972749436,1.0779534572283496,30.631649277783044,1.3229227660213134,6.9647083618,6.9647083635,2.9848771713,5.4620514076,6.9647162093,5.9895690352
3,3,4,1,7.995081644328282,65.51516076013237,2,0.3679237948543644,1302.6206596601592,9.554272839644952,273.9974667601158,28.678003167669416,0.8359318015091687,0.8939247558481145,12.771004244401023,0.9993992704828984,0.2875,0.1375,2.0909090909090904,0.3,0.175,1.7142857142857144,0.2494605667833118,0.3610641604481784,0.5275414803860166,0.5414335502638494,0.262494276355977,0.3626349008208872,0.5060047875805042,0.5467777289127506,-3.3528856394753985,-2.854318782156464,-2.1106144668140123,-2.0485544076958035,-3.1310693546153585,-2.70592385355418,-2.09724917562804,-1.9241482721229888,0.8359100764273204,3.2182182182182184,4.165044248545185,1.2362362362362358,0.5897435897435898,0.9498971707816614,0.9077679427760696,0.9458798054313792,0.1602820765269182,-0.1298156998453469,1.01299463,1.5140090123,0.6703681168,1.1573679333,-0.475649866,0.8144800014,-0.3411571508,-35.0518867769,6.5001588877,2.2225082082,19.4578249559328,0.6441858069652415,19.248824443360917,0.6832607945323587,45.71104872650378,1.0782176620443225,2.9848771713,2.9848777362,6.9647084009,6.9647086448,10.9445193565,2.9854557171
3,3,5,1,5.676588785715973,36.84962578916327,3,0.4485782825409417,888.7994318143574,3.872967977949895,181.90593171823576,46.96809598062448,0.6389728913186414,0.8706644747490295,146.42832022933908,0.997617972750404,0.3,0.2375,1.263157894736842,0.2375,0.1875,1.2666666666666666,0.3164814098465429,0.3922873696762641,0.497917220562279,0.5119905912940521,0.3337614336317139,0.4141803368433147,0.5222035349711855,0.5020015914647318,-3.259157200452304,-2.897698794820988,-2.394033943480854,-2.326929217704785,-3.0122901311439727,-2.648689041789116,-2.1602795889575885,-2.25161941544968,0.8404696697276236,2.7997997997997994,10.375666787451848,1.3243243243243243,0.5384615384615384,0.9348843156214118,0.8568821025814973,0.8926574610689284,0.2275942533942054,-0.1694519372960336,1.0322797055,1.4685272449,0.6539967433,0.9442025492,0.1272727339,0.6585254895,0.0943053286,-38.7919036178,7.308233737,2.4320117557,20.30246174052021,0.7159220598421103,19.726610736523917,0.7661839221698012,51.30544524416862,1.059872156411121,13.9293914891,13.9293915559,13.9293914891,3.9019498893,16.9142637996,13.9297921147
3,3,6,1,3.573430720445346,13.223201683281872,3,0.6285513828447049,680.0976592661343,2.181035738916569,94.0826203662892,43.13667065952106,0.7397409359693214,0.950296906340154,546.7500847280062,0.996570557910846,0.2625,0.1875,1.4,0.375,0.2375,1.5789473684210529,0.6125024685569868,0.5216841702444457,0.450678657373105,0.5152341032495716,0.6748171474140121,0.5378862333335849,0.5092666410385448,0.5365660985369978,-1.7556490420876862,-2.167122781914323,-2.4888300201289413,-2.1963463330909767,-1.3372670193956928,-1.9003754178837096,-2.0180693140419885,-1.905804279555208,0.867520259561762,2.403403403403404,12.080421346773264,1.2142142142142145,0.6410256410256411,0.9016640289717882,0.9007171255153902,0.9149909174751136,0.181453894362142,-0.2669288718779756,1.0244233454,1.5022472969,0.6644932702,1.347464396,-0.2988007831,0.9697805434,-0.2201194119,-45.8950994478,8.8340101927,3.0510574294,16.392863689057226,0.7098166430822643,22.16897058443268,0.8061941727458077,23.5571338561586,0.9451076275689368,5.9697493047,5.9697493062,13.9293914891,6.9647086027,11.939478413,5.9700261949
3,3,7,1,3.652170924547513,16.70982643689562,3,0.5371439109325349,511.11993269616914,0.1830458189759732,61.02882992368844,333.40739638362976,0.5778959823238816,0.91811957624445,36.190959521925954,0.9837857212710808,0.2625,0.25,1.05,0.3125,0.1375,2.2727272727272725,0.7349348046246741,0.5428121553052296,0.5312575363800208,0.6852994515438141,0.7381028531969817,0.586856372364183,0.5781508591121749,0.6893896248997579,-1.6989835522805414,-2.9304285964030083,-3.0044900267579147,-2.017130370374142,-1.6714722330764156,-2.6367530547597844,-2.6923131242490275,-1.982368359575888,0.8726597334868211,2.359359359359359,5.646141419303673,1.1481481481481488,0.5897435897435898,0.9601848165699384,0.8673593385986095,0.7632155755579983,0.2083046242092486,-0.3247951234396938,1.8861859229,1.7293109035,0.755170947,2.0178737627,0.6104435592,1.4305240354,0.4107029612,-70.6756708594,8.0190481362,2.5386321878,23.17014343438531,1.3084226629551206,29.339536821695106,1.4361008311611998,88.02035844634402,1.6584850281354035,34.8233034298,34.8233034299,26.8637631481,6.964708603,10.6176953599,33.1616765221
3,3,8,1,4.706111945355059,26.97120813251229,3,0.539092475301562,617.2805051497785,20.30978590393471,77.26390695344891,3.804269888363531,0.8041251550346783,0.9401392291373962,13.199999050803244,0.9961390616529334,0.3125,0.1125,2.7777777777777777,0.225,0.1875,1.2,0.3874176440129049,0.454481380074281,0.3946411647876093,0.530983746469364,0.4120010678792561,0.4643183865504834,0.4193027140642342,0.5562091730911363,-3.217924000793225,-2.865635033039622,-3.179978505556599,-2.4637644950879856,-2.904483345397104,-2.6460563781773585,-2.8684160864621906,-2.192152051956642,0.8892488393290784,2.095095095095095,5.234296130145156,1.1921921921921912,0.5256410256410257,1.0109823095685475,0.9298403019363408,0.950249349677644,0.1471318506180382,-0.2958539165180112,1.3139472938,1.5353840102,0.6784724051,1.7387484428,-0.0332182397,1.1985852402,-0.0428109875,-44.2990502799,6.2753020984,2.1139120373,12.462689926690558,0.8991108105698622,16.456971579852414,0.8652779256937893,32.120592253375044,1.161516901947176,8.9546214382,9.1014562032,18.556373478,6.9647085737,0.9949590571,5.7417259438
3,3,9,1,4.942924652108843,26.409578690955883,3,0.5080980791203382,1276.5541623931042,4.696699681961089,230.4525815110644,49.06691871234139,0.8983993018505163,0.9119709197932548,25.265567028742343,0.999077040405382,0.3,0.1875,1.6,0.1875,0.1375,1.3636363636363635,0.3209181073401023,0.3456568729181364,0.457186567341406,0.5286273321546044,0.3345322420757081,0.3498467653740768,0.4439424488230094,0.5323586667859931,-3.902334073607833,-3.760173122332831,-3.11926937939506,-2.708736078789486,-3.668474927948601,-3.584051687176143,-3.065337367135609,-2.577931816740567,0.8448448842248895,2.975975975975976,7.275483529196232,1.1041041041041042,0.5384615384615384,0.8714473872962066,0.8736583230941044,0.8749998267652492,0.1790060952909498,-0.1192987624506621,1.625597423,1.5516958865,0.6854627595,1.2061568371,-0.2800385334,0.948150315,-0.2309782194,-58.6378102494,7.3048024311,2.2161276812,47.755233510580496,0.8703362966090967,88.35602098863579,1.0742644818577365,59.66760422784653,1.363066113988579,21.8889930972,15.1077781225,1.9899181142,6.9647086027,3.9798362287,6.1099299054
3,3,10,1,4.312523519920358,20.42144525021044,4,0.5029529722373685,736.4305872445659,1.747329014740079,172.99678156329097,99.00641499335762,0.6606456036627479,0.9284129698885276,452.7323225557975,0.9980002520709416,0.2625,0.25,1.05,0.3125,0.2125,1.4705882352941178,0.7818192613629977,0.5780186520932296,0.4581519419177416,0.5853548192570608,0.8385924107474934,0.5641712918040233,0.4007876438012924,0.6347570136008789,-0.9855824813778944,-1.9062059582495583,-2.4476768982939725,-1.8730664708580456,-0.6797605501483299,-1.835472320884888,-2.52355495049304,-1.5382038386316443,0.7971221091344384,2.469469469469469,5.366976945540476,1.2362362362362358,0.6025641025641025,0.9971209762626868,0.9216057548668302,0.9576781247609646,0.1468498025746679,-0.2236848141699822,1.0893404281,1.5286056997,0.6764784747,1.4717837778,0.4553414384,1.2395227796,0.3330451467,-42.3459814342,7.4236378574,2.5352677061,20.009768165860937,0.5957975531151337,43.112375354198576,0.7181822149493413,36.12344625670234,1.0280648357042792,16.9142636226,16.914264065,5.9697493047,6.9647085736,4.9747902479,13.9346128075
3,3,11,1,6.025102857587467,41.33767156858309,3,0.4467369713473437,726.4442292299019,4.016433082047521,106.54554022138652,26.52740330658544,0.8169224705870417,0.9085502795853908,42.029790705397225,0.9969695499523342,0.2625,0.3125,0.8400000000000001,0.2375,0.1375,1.727272727272727,0.6649710965632563,0.6254666957783062,0.5707610653153992,0.6361231563277889,0.7076911898785156,0.6855465934621601,0.6379592517009317,0.6853911230579617,-1.6572014878839254,-1.8526077680204185,-2.123206069446894,-1.7998961897147168,-1.3586072365260526,-1.4615319787830714,-1.6827107617864765,-1.4622545817594297,0.8856377428021412,2.425425425425425,6.248788072006888,1.1921921921921912,0.5384615384615384,0.9864247848150456,0.883741588613948,0.8885413586582975,0.2033438846629943,-0.1928048923237404,1.2734180783,1.583369833,0.6969351105,1.3922881855,-0.3014595721,1.0173104373,-0.2229514819,-52.6776123552,8.0258611705,2.7782911643,14.772488401784058,0.6747673725253771,16.318571578587886,0.9218512872388478,35.733155706075,1.2353825931866915,38.0117439907,4.4632209283,6.964708362,6.9647086031,10.9445564846,9.95151125
3,3,12,1,6.6876243524613015,48.42832383911576,3,0.4695836612283373,1395.5622894006474,23.641713205918578,358.56569797693413,15.1666545843712,0.8015125363303346,0.9379124052257932,17.881745265946932,0.9996021688001148,0.325,0.15,2.166666666666667,0.25,0.2125,1.1764705882352942,0.3386339452679894,0.3813397364082149,0.3586991430705412,0.5111933725385305,0.3589642156815089,0.3842301924346666,0.3970698737267467,0.5302096225228908,-3.371273098502778,-3.1535829346499336,-3.268991977353779,-2.4916619498992283,-3.0825749272704632,-2.9610773941255952,-2.8993346948983003,-2.2591001533923105,0.8469304184178934,3.13013013013013,9.862658461312831,1.1481481481481488,0.6025641025641025,0.9706932467930456,0.8943144612986393,0.9116861601711695,0.1898729127158125,-0.1283196577585184,1.2477117173,1.5473158717,0.6841317823,0.3731563454,-0.0995737745,0.2170148714,-0.0091483839,-45.6096873872,6.8105559505,2.165261388,17.401984496394647,0.6678259497408198,20.078339025722165,0.800557468123561,44.09671329845316,1.1796658605808323,2.9848771713,0.9949590809,0.9949590571,4.3246663025,1.9899181144,0.0004224567
3,3,13,1,5.884966240844178,38.11740561190105,3,0.4251086154757826,776.7837490133112,0.8314820045999785,140.79495204299894,169.3301253233191,0.6182541476048689,0.908316742592134,123.50167986897438,0.998795575579576,0.3,0.2125,1.411764705882353,0.3375,0.225,1.5,0.4308513765484458,0.5031283813904971,0.4220816133291528,0.6495128712885294,0.4550552951261302,0.560513140486983,0.4472893073927461,0.6828999776697239,-2.782556317204657,-2.4291954758970964,-2.8254315154230887,-1.7135246118679883,-2.522516540670555,-2.0343584635537217,-2.5584648347578245,-1.4678370928666284,0.819755302056608,2.6896896896896894,8.470868266557403,1.06006006006006,0.5897435897435898,1.032948784291262,0.8913685239427815,0.922025677983926,0.2055537414838459,-0.182302317721252,1.2518837136,1.6366940812,0.7181918497,0.5733313142,-0.0252298824,0.316880288,-0.0337927554,-47.7247684809,6.7924266184,2.3078046404,18.37875161951733,0.8076386425509504,20.363782606082832,0.8878533243568881,43.04903039053246,1.3246001355556185,8.9546214382,8.9546216018,3.979836229,6.9647086155,2.9848771714,5.9747626283
