fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
4,5,16,1,3.283705606036789,11.067462300312512,2,0.6385650493344299,854.2673035210579,31.408323551690987,477.9570117137193,15.217527001309392,0.8186847465290314,0.8923135035694496,234.4773551883468,0.3166666666666666,0.2916666666666666,1.085714285714286,0.0,0.6232592098243163,0.5308205357657807,0.5706075263875292,0.0,0.6370225919266411,0.5891477460882717,0.5777046174051919,-5.563918817940931,-2.0961551719444227,-2.610476450044217,-2.389104864214631,-5.443705906109924,-1.975942260113416,-2.2365588411578496,-2.298851868354307,0.8822551714387089,3.02002002002002,13.717554919650922,1.4124124124124111,0.6333333333333333,0.9800293516487912,0.9267591487344806,0.8533611334556359,0.1534865946306872,-0.2501568297604339,1.7968749552,1.9955119228,0.8817295397,2.303267954,0.0400895155,2.2823033435,0.0246940623,-78.1714298761,7.2544751603,2.3845016431,106.459162358,106.459162358,15.399939997,18.9041818023,8.954686261,41.9211752412
4,5,17,1,4.1520550753991605,17.76201518888818,2,0.2971355029166933,444.93387480702165,62.56288753736547,258.5569556849517,4.132752912507906,0.7287947490181209,0.7124608934937016,11.598501407060748,0.5333333333333333,0.1499999999999999,3.555555555555556,0.0,0.5322550647503886,0.5629707589925012,0.5884821132921368,0.0,0.5367058352855264,0.5449447031672267,0.5979668195495511,-6.055430549124493,-2.8323969701087544,-2.646400216857499,-2.4919179826819464,-6.005214341113119,-2.78218076209738,-2.732704594539657,-2.414295420844354,0.8048538680577306,2.953953953953954,8.05203967082547,1.5665665665665658,0.5,0.9857746014050538,0.9218673883662756,0.8864995583848705,0.1440970408940717,-0.2275180358125532,1.8781518321,1.970977207,0.8700252969,2.6746187345,0.2240580048,2.6014126,0.2437462254,-81.2352228997,8.0018153823,2.5289160976,20.8940948131,20.894096417,10.9445193598,18.904181802,15.9193096062,17.9200693199
4,5,18,1,3.422749799723943,11.640350659100308,3,0.3424216675267045,-18.98147150458385,98.85482343447391,402.0485913863053,4.067060942684337,0.5481171054802456,0.8454624527384729,36.81015403777606,0.7333333333333333,0.375,1.9555555555555555,0.0,0.988507479748806,0.6867444674817228,0.6536886989057521,0.0,1.0183738578439772,0.6779086196807137,0.6688712059517139,-5.720913442649789,-0.0657477135949804,-1.7921077869682305,-1.981216977771621,-5.553133248164373,0.1020324808904353,-1.788616352998185,-1.8388023156541111,0.8540329333910841,3.152152152152151,8.261453968691438,1.2142142142142145,0.6,0.9718515087928292,0.9114159334578478,0.7455729801138316,0.1821045783613069,-0.2119969776065543,1.7673125713,1.9632834394,0.8672366565,1.9903102772,0.4834463474,1.9725754608,0.4754120433,-83.6775374216,8.3044290407,2.8157550181,36.8132778326,37.9272333442,9.9495804954,18.904181799,14.9243508039,33.8346067283
4,5,19,1,4.202410969758771,18.55273842660079,2,0.1191826556809775,274.65335422284807,2.9378029575859297,76.88592954659615,26.171234305576213,0.7712026694406506,0.5773523341470747,11.80049369371054,0.35,0.3249999999999999,1.076923076923077,0.0,0.1562643991761869,0.4703021663811648,0.5931374141246376,0.0,0.1584480846417847,0.529114565637459,0.5974922467744455,-5.135429773448625,-4.332944925389175,-2.7202260256974027,-2.089414237206634,-5.06465477240503,-4.262169924345579,-2.3848721624002587,-2.0385628133038307,0.8457513420857437,2.7997997997997994,8.470868266557403,1.2142142142142145,0.5,1.014686398656883,0.8896428142332216,0.8757458716175707,0.1796131885540421,-0.2445997126873635,1.7037049301,2.0103177627,0.8948623084,1.517292941,0.3788780695,1.3830189212,0.3650513396,-80.9577368681,7.8741079797,2.6340875718,36.8133386056,29.7213221882,25.9423407928,18.904181802,8.9546215643,14.9811469079
5,1,0,1,0.2901883917944661,-0.8365380025333602,1,0.9999999999999886,98.60985106893546,0.9999999405893708,9.999999592391434,10.000000186497736,0.999999999999988,0.9999999999999908,60.13039851990511,0.0583333333333333,0.05,1.1666666666666663,0.0,0.7699220370695605,0.8502068513269645,0.7240416614769714,0.0,0.8123262630937905,0.9490626110026752,0.7154478623574518,-6.029032209091423,-1.3871474491097624,-0.9031077180509516,-1.663761711322694,-5.714310826665606,-1.0724260666839456,-0.2910720734294907,-1.6260193608816549,0.8048538680577306,1.06006006006006,3.400411932703709,0.3113113113113108,0.4,0.964874963739154,0.85761457380887,0.8760244766861622,0.2066121943996021,-0.3584644564723663,2.1702361603,2.1036767657,0.9285408514,2.8682961287,-0.2177646031,2.6546165529,-0.2377513416,-78.7831309735,5.6733277081,1.9364509819,35.7643329818,2.7919614814,0.0,10.1647656997,9.9891680528,0.0
5,1,1,1,-0.1196141746213411,-0.840083041975602,1,0.9999999999999888,98.60985116987476,1.0000002423197505,9.999999864934011,9.999997441737126,0.9999999999999868,0.9999999999999905,14.971417282867472,0.0333333333333333,0.0666666666666666,0.5,0.0,0.8002616252194313,0.7875961945051723,0.8437234361424581,0.0,0.8374628133595146,0.8396128549549221,0.931768729093212,-6.048997215429731,-1.2082168728621197,-1.2848300279848912,-0.9453164996111968,-5.780292886257998,-0.9395125436903866,-0.9270846735512936,-0.3943967298428488,0.8540329333910842,1.06006006006006,2.0479120966650832,0.4654654654654652,0.5333333333333333,0.9305494405210124,0.8318648597740945,0.8262588882545774,0.2319432016168628,-0.3612663273445982,2.1799294957,2.1272503329,0.9437729157,2.6984013417,0.466099214,2.5740662815,0.4665156188,-76.0647863813,4.7687957969,1.577516054,19.6985810485,1.731839978,0.0,8.4789774473,0.0,0.0
5,1,2,1,0.3759709270952235,-1.2536200096772552,2,0.9999999999999896,98.6098511519592,1.0000001448503597,10.000000206152812,9.999998757649395,0.9999999999999876,0.9999999999999908,4.587866486431942,0.1,0.1583333333333333,0.6315789473684211,0.0,0.7330631425567855,0.7637092618161594,0.7659734378262238,0.0,0.7572738851706341,0.7862542456945537,0.7862542456945537,-6.709686889923688,-1.791062732824165,-1.585436868202506,-1.5702449561112966,-6.495172028798042,-1.5765478716985193,-1.3883154446390735,-1.3883154446390735,0.8262826521285297,1.0160160160160154,1.8046618049350167,0.5315315315315318,0.5666666666666667,0.9538253541866364,0.8470535162223624,0.8166056629067435,0.2455585048479999,-0.2110874783478101,2.5246968743,2.0270369302,0.8919096241,2.3419715942,-0.1239948632,0.8460611709,-0.0680507215,-80.3794148432,5.297269905,1.8148567673,29.729074499,2.6821459303,0.0,13.1421121776,0.0,0.0
5,1,3,1,-0.0326610298767307,-1.3172628748473925,2,0.9999999999999885,98.6098513376962,0.9999991957182082,10.000000494408498,10.000008537233285,0.9999999999999905,0.9999999999999872,5.583753899509698,0.0333333333333333,0.0833333333333333,0.4,0.0,0.3723725150602952,0.6025377927644238,0.61076018560365,0.0,0.3835389651533937,0.5698883894414429,0.5388035239414981,-6.274203393563052,-3.9378624959021393,-2.493758729450513,-2.442169764395432,-6.091534654703231,-3.7551937570423184,-2.6200397811076703,-2.8093943165373734,0.8688010009795197,0.9939939939939944,2.5736529368675245,0.6196196196196196,0.5666666666666667,0.8962870890680098,0.902080660842899,0.8399108137356404,0.1644778497332019,-0.3852815015703248,2.3269120571,2.1724226179,0.9568373562,2.5724927653,0.3165183088,2.6033467203,0.3101975368,-83.3225728263,5.3456243633,1.6748182808,16.4483777906,6.0587724327,0.0,0.0026516297,0.0,0.0
5,1,4,1,0.8697295498084057,1.136993479200347,2,0.9999999999999912,98.60985203571236,1.000000115336841,10.000000414129394,9.999999260761069,0.9999999999999925,0.9999999999999934,54.223111363311006,0.1666666666666666,0.1583333333333333,1.0526315789473684,0.0,1.0754383635398348,0.6656053436608638,0.6576060346478543,0.0,1.0994631555768493,0.5857735656571781,0.6520220021824054,-5.788371505600821,0.4366652739431362,-1.935600500378636,-1.981903472734036,-5.66188757483001,0.5631492047139472,-2.3453035017717623,-1.970212302157664,0.7506410801145482,1.0160160160160154,5.366976945540476,0.7737737737737733,0.4666666666666667,0.8966683425783339,0.8623499522233323,0.8166544052999655,0.2029370786704351,-0.4753965887523312,2.1609685242,2.0864874516,0.9224333363,2.218338887,0.0326086774,2.0917405133,0.0070921423,-78.5947017053,5.7576542191,1.8489027952,20.6630301428,1.8149156169,0.0,6.3632365418,0.0,0.0
5,1,5,1,0.2193355056989253,-1.1126393436739903,2,0.9999999999999916,98.60985122533172,1.0000001486366306,9.999999389448297,9.999997903082305,0.9999999999999948,0.9999999999999928,11.088921568990536,0.0583333333333333,0.1,0.5833333333333333,0.0,1.0005301688395372,0.5984937244604053,0.766074314413805,0.0,1.0222172566961245,0.6220633045144152,0.8472116475297328,-6.192311468422665,0.0032829705852659,-2.486251914667504,-1.4485407056140298,-6.060937044863156,0.1346573941447753,-2.2906505182817467,-0.926040585510652,0.8603544305828394,0.9939939939939944,2.266498079273693,0.5975975975975976,0.5,0.9099771993232312,0.8160087466813493,0.5761483232464546,0.2767991656632415,-0.2923249725976262,2.3063754609,2.1842769177,0.9617950366,3.4435165147,0.8555109966,3.4043912754,0.7998091213,-86.4829352689,6.0226182998,1.9419324806,20.2471299065,2.785592511,0.0,2.2896649426,0.0,0.0
5,1,6,1,0.2981636702332771,-1.1380585970179804,1,0.9999999999999898,98.60985048848084,0.9999999348071442,9.999999986960482,10.000000638889082,0.9999999999999908,0.9999999999999885,803.4776464598496,0.1166666666666666,0.1166666666666666,1.0,0.0,0.8558443361359053,0.5880516177840756,0.5058262503095531,0.0,0.8560885977894768,0.5896692096788534,0.4212305828310511,-6.247148623238457,-0.9005618570406053,-2.5735027688055223,-3.087176860019261,-6.245366168879459,-0.8987794026816065,-2.56266603592126,-3.614626937569035,0.8520728392774989,1.0160160160160154,3.5772850993678698,0.5755755755755753,0.5666666666666667,0.8314646763631376,0.8870472169323796,0.8786851188307526,0.1730204671424957,-0.3717038100701884,2.098027256,2.1423556615,0.9446206322,2.7370145554,0.1130698789,2.811692863,0.1042349132,-79.2007127576,5.6167940817,1.8200897637,22.7352799616,5.6368656697,0.0,0.5707159288,0.0,0.0
5,1,7,1,0.5148503546674797,-0.562940721381703,1,0.9999999999999876,98.60985137461734,0.9999999675172192,9.999999841410924,10.000000166238737,0.9999999999999862,0.9999999999999885,14.219087005840558,0.0666666666666666,0.1,0.6666666666666666,0.0,1.0060772224055807,0.5787990213062647,0.7419064052024029,0.0,1.0006135825414393,0.5585239701537239,0.7522486974308121,-6.529229891473938,0.0396795821876532,-2.7501180204052136,-1.6851524139504337,-6.564881377062006,0.0040280965995851,-2.8982377667570884,-1.6264579123793157,0.7965722767523901,0.9939939939939944,2.266498079273693,0.6196196196196196,0.4333333333333333,0.7158659705313432,0.889153107882843,0.8689793182883263,0.1428193888714819,-0.3771752871271417,2.5098932594,2.2437498862,0.9804819164,2.6256523206,0.1948718229,2.6240245641,0.1605980299,-83.0496669351,4.6868446951,1.6139575866,26.5662474844,1.5434959228,0.0,0.0003541083,0.6293447386,0.0
5,1,8,1,0.3559956678175672,-0.9296978355126316,1,0.9999999999999912,98.60985133563898,0.9999998617276316,10.000000150215596,10.000001532939493,0.9999999999999885,0.9999999999999898,9.336185927229185,0.0666666666666666,0.1333333333333333,0.5,0.0,0.5645625465521907,0.5530569017212649,0.5382845185140137,0.0,0.5725268949101605,0.5415819490174718,0.5336874502879692,-6.678195541791545,-2.907936460344223,-2.984773406359549,-3.08342627003585,-6.585296018345027,-2.8150369368977057,-3.0188185658727305,-3.070806176922954,0.8902297850503189,1.0380380380380387,2.266498079273693,0.5095095095095097,0.6,0.8667903766075193,0.8292415127314386,0.7018026353269475,0.2488666106484034,-0.378916968428153,2.2418261973,2.0781088614,0.9177843343,2.7467348041,0.0220485587,2.6273250337,-0.0027046374,-89.4040190908,7.4675318216,2.2636189533,27.4893211988,7.659168505,0.0,0.0026516297,0.0,0.0
5,1,9,1,0.2130293135388891,-1.2651230124639583,2,0.999999999999989,98.60985091705464,0.999999676441993,9.99999989748766,10.000003133068745,0.999999999999986,0.9999999999999876,35.52378499972922,0.1,0.1583333333333333,0.6315789473684212,0.0,0.804616209114288,0.7505227620002952,0.7963009084700851,0.0,0.8131806277208087,0.7224390052259793,0.7658458218117753,-6.212652798352456,-1.2138516551988294,-1.5499154607841072,-1.265511731015179,-6.147221137282032,-1.148419994128406,-1.7062288139598882,-1.4393975135415582,0.7584153309795704,1.0820820820820811,3.670321730827201,0.7077077077077075,0.4666666666666667,0.9122198147573616,0.8660604879042564,0.8030226074532412,0.1886814162911542,-0.3868003760061405,2.1335458347,2.1289455856,0.933730074,2.4436108701,0.1325664076,2.3736958984,0.1137529059,-78.0631449632,5.6524710569,1.8270310781,25.862882223,8.1477902773,0.0,11.884274653,0.0,0.0
5,1,10,1,0.0959757631168923,-0.8607531499954111,1,0.9999999999999832,98.6098508456654,0.999999915048836,9.999999956811992,10.0000008063237,0.9999999999999852,0.9999999999999828,2.7269074055550377,0.025,0.0916666666666666,0.2727272727272728,0.0,0.574791630488308,0.5922707350295411,0.8323871045616684,0.0,0.5892835536097898,0.6697660009808205,0.7966574541483835,-5.91684791688838,-2.51589325538876,-2.4124720520948904,-0.9917400112179218,-5.771338162530251,-2.3703835010306302,-1.9058920811043685,-1.173558594939491,0.8902297850503188,1.0380380380380387,3.072468842709004,0.7737737737737733,0.4333333333333333,0.8341715100759184,0.8306163799263824,0.7722474219160552,0.2423458752181197,-0.3768643870677324,2.0628193735,2.0746975792,0.9216487972,2.3754936107,0.2607671811,2.2354886421,0.2466802672,-87.3918769964,7.3364531599,2.4533024116,15.3528932379,1.8760986274,0.0,0.0026516297,0.0,0.0
5,1,11,1,0.4776106305668139,-0.9743461422646308,1,0.9999999999999928,98.6098496505167,1.0000000541996272,9.999999716650745,9.999999174654516,0.9999999999999928,0.9999999999999925,32.65181775449295,0.0333333333333333,0.0666666666666666,0.5,0.0,0.6668060319169525,0.5725049628542659,0.6177349698862229,0.0,0.6937111329516193,0.6125553853598783,0.6707380327972892,-6.494606091995847,-2.16396357492843,-2.776411872544676,-2.4826607933339124,-6.2427173377502125,-1.912074820682796,-2.418707213231837,-2.0554893913181047,0.8243225580149446,1.0820820820820811,5.646141419303673,0.7517517517517519,0.6333333333333333,1.0342281194101417,0.8901314269320457,0.8922176503911621,0.1981436678589035,-0.3413617363313457,2.6166113455,1.9746707328,0.8744117355,3.0103029846,0.6387316352,1.7009640117,0.5771935645,-83.3374521055,5.7190353176,1.936890231,16.8696390812,0.781895778,0.0,0.0026516297,0.0,0.0
5,1,12,1,0.5779449325836292,-0.5496326510809904,1,0.9999999999999908,98.60985096073614,0.9999999054648396,10.00000010944351,10.000001054795211,0.9999999999999932,0.9999999999999905,11.212875943543146,0.1,0.1916666666666666,0.5217391304347827,0.0,0.5645571678426883,0.7784462643291725,0.7434796964279834,0.0,0.6136369175321406,0.8985338322680214,0.8271325965316975,-6.6767147590134055,-2.90732758417132,-1.4792510968679684,-1.712712896845883,-6.142699480991796,-2.373312306149711,-0.6232761758654517,-1.0618725095651411,0.8180010608231891,1.0820820820820811,1.2975171686575868,0.2892892892892895,0.6333333333333333,0.9163947538041428,0.8697926335286894,0.8250036037197103,0.1784815246470564,-0.3959873180162017,2.3883095056,2.0764815735,0.9150235248,3.8238577641,0.3738638185,1.5973959044,0.0051701163,-80.7678313322,5.3931525788,1.7463014171,28.2691732705,1.3093978144,0.0,0.0026516297,0.0,0.0
5,1,13,1,0.4172631210090559,-1.1268027259823277,1,0.9999999999999868,98.60985283469998,1.000000397333187,10.000000522150453,9.999996548819954,0.999999999999989,0.9999999999999868,10.900007701028803,0.1,0.0916666666666666,1.090909090909091,0.0,0.3055962141774326,0.6072944657222465,0.6286704728677237,0.0,0.3104882987702673,0.6397109364850296,0.6790492871603687,-5.862769926432109,-4.071129632321151,-2.3023421963070665,-2.177019584467365,-5.770395538920474,-3.978755244809516,-2.0790104048286207,-1.8520125615831544,0.8309832744973078,1.0160160160160154,1.997284220003673,0.5095095095095097,0.4666666666666667,0.8467472135167511,0.8772920191546394,0.8185256426964136,0.1745392189904246,-0.2864473086006285,2.2718843586,2.1470823264,0.9509864151,2.7450923717,0.3290293044,2.6666441903,0.3260851847,-80.9112846182,5.4019814999,1.7580056804,26.7416772997,1.9265700449,0.0,6.1334410392,0.0,0.0
5,1,14,1,0.4666889239171468,-0.6904898568399704,1,0.9999999999999905,98.60985114267608,1.000000102047763,9.999999990171196,9.999998969693673,0.9999999999999912,0.9999999999999912,1.7300082840196866,0.0666666666666666,0.1,0.6666666666666666,0.0,0.3676990465805853,0.4416113174381755,0.6073661760956258,0.0,0.3731944306808524,0.4440983312968862,0.5357321768180198,-6.847350664656035,-4.329586353659074,-3.823483116676116,-2.6885014750780574,-6.746521662725714,-4.228757351728753,-3.75040265025093,-3.132192926403741,0.8028937739441455,1.06006006006006,2.920555512182745,0.7517517517517519,0.4,0.9170962163660404,0.8986223471633045,0.8550666184600754,0.1734979545426956,-0.3032348260566143,2.6463352346,2.2680108208,0.9867164294,3.0237575764,0.843315054,2.9738386132,0.7755956032,-85.7589230603,5.0276215094,1.5946369659,5.2902033111,0.1557065414,0.0,0.0026516297,0.0,0.0
5,1,15,1,0.9096253190410925,-0.0694978406187707,1,0.999999999999988,98.60985012231116,1.0000002886777557,10.00000004805859,9.999997161281852,0.999999999999989,0.9999999999999905,26.04854326257744,0.175,0.1833333333333333,0.9545454545454546,0.0,0.155493283546347,0.3520337596288581,0.5280325084287893,0.0,0.1566498344739693,0.3608934267866661,0.4990888295200756,-5.8667944339921165,-4.9545473035592495,-3.801484732424213,-2.7689362525752,-5.823479695948581,-4.911232565515714,-3.721824152655125,-2.917046030763678,0.8567734616462772,1.06006006006006,3.4888485160357896,0.5755755755755753,0.6666666666666666,0.7965883292326728,0.8551851368674275,0.8201810487919298,0.1973662314236574,-0.3242136096136569,2.0510846192,2.0730242645,0.9164772965,2.2089618394,-0.507982043,2.0326509487,-0.5031730907,-80.4680136844,6.501352991,2.1402933771,44.444727269,7.7639165405,0.0,5.1177517198,0.0,0.0
5,1,16,1,0.536552995315036,1.157044135198961,2,0.9999999999999843,98.60985035113684,0.999999410410482,9.999999786687573,10.000005682586105,0.9999999999999812,0.9999999999999848,6.734380111923187,0.1416666666666666,0.175,0.8095238095238095,0.0,0.6618553679955534,0.5682769109479716,0.683157885246219,0.0,0.6751309908736418,0.5843175900003147,0.6856733150182023,-5.999437691294147,-2.028677650356266,-2.590095772660679,-1.9008745254431787,-5.881466107487654,-1.910706066549773,-2.444822005891936,-1.848701744399392,0.7520938337878148,1.0820820820820811,1.8985316814422828,0.6856856856856854,0.4,0.9962519798066144,0.9003270388608551,0.7763497859025629,0.1775872358701328,-0.5164942053804988,2.1402675858,2.1182190782,0.9247162418,2.9805248992,-0.3934158903,3.1288422452,-0.4393616175,-78.8346784023,5.7493113548,1.8979461551,32.2437814422,10.824322965,0.0,2.6011966675,0.0,0.0
5,1,17,1,0.239940380243475,-1.3610761926590091,2,0.999999999999986,98.6098514714922,1.0000001260439986,10.000000135547907,9.999998875108066,0.9999999999999856,0.9999999999999842,8.78887152317415,0.0666666666666666,0.125,0.5333333333333333,0.0,0.5404365822458033,0.6637835002659189,0.6998247350872302,0.0,0.5339075633934236,0.6259484428265153,0.6775448397885588,-6.889291969269321,-3.166066563303949,-2.3162936315538456,-2.067995041936836,-6.973539356328272,-3.250313950362901,-2.6084632552451703,-2.248653750385623,0.7798441150503692,1.0380380380380387,2.325444274683707,0.7297297297297298,0.5,0.9687968382393648,0.8887953659552752,0.8297166832242145,0.1708047766396334,-0.572027290743829,2.4048138852,2.1042114143,0.9207418778,2.6119522834,0.2249299311,2.5564669693,0.2135551305,-89.0179740603,7.1813160061,2.2980259015,40.2661630604,2.6820843213,0.0,1.9506998619,0.0,0.0
5,1,18,1,0.4304508027146206,-0.9889165150921166,1,0.9999999999999932,98.60985210651248,1.0000004399714428,9.999999994250784,9.999995594538294,0.9999999999999932,0.9999999999999944,21.602145090566776,0.0666666666666666,0.15,0.4444444444444445,0.0,0.748501320507786,0.7862328579906851,0.6244902141369597,0.0,0.7640417269179582,0.8025634620487184,0.5635705348588258,-6.584372137370552,-1.6559608978340208,-1.407522413731467,-2.4724961713465845,-6.450447751613096,-1.522036512076565,-1.273554072314118,-2.815165462157593,0.828714703027185,0.9939939939939944,1.5107033044866556,0.5535535535535532,0.7,0.9404307250669136,0.8288523672064045,0.732710933973567,0.2577526745928691,-0.2946929192934342,2.261129698,2.152400261,0.9481793009,2.9101665813,-0.43214096,2.8583791327,-0.4815412546,-89.5710175035,6.8132803215,2.2876616839,34.1462429047,8.2651911061,0.0,3.9872274114,0.0,0.0
5,1,19,1,-0.0672869690112666,-1.2405745173507878,2,0.9999999999999912,98.6098500208464,1.000000676453067,9.999999270553417,9.999992506027818,0.99999999999999,0.99999999999999,25.48478776576221,0.0,0.0666666666666666,0.0,0.0,0.4366752310647006,0.4665941734780722,0.6612424959315684,0.0,0.4443859228866475,0.4603433409106262,0.6596952270129331,-5.849699709845216,-3.295280737389444,-3.120263908635068,-1.981629673256994,-5.74819957361103,-3.1937806011552587,-3.1020541776738915,-1.956139750982056,0.7584153309795701,1.06006006006006,2.0479120966650832,0.3113113113113108,0.4333333333333333,1.0351554606939202,0.8756146957772223,0.7341012283752133,0.2066709875140106,-0.3679385170313228,2.4017110695,2.2466389389,0.9871833394,2.8058887984,0.4404065749,2.7490629862,0.426306358,-81.8589999495,4.8910154514,1.6246971783,7.5521439338,0.3864705362,0.0,0.0003541083,0.0,0.0
5,2,0,1,0.095763640897147,-0.7707707481807851,1,0.9999999999999912,763.8098517554928,1.0000001043199145,9.99999982305721,9.999998779858194,0.999999999999992,0.9999999999999916,26.8999604263921,0.1416666666666666,0.1666666666666666,0.85,0.0,0.4795994125491317,0.5737941044551436,0.6872068175703993,0.0,0.4908213737243832,0.5400600442677485,0.6588433211667847,-6.215346853215846,-3.234470153624432,-2.649017471696765,-1.9441181221211887,-6.0732414258416165,-3.0923647262502025,-2.7933263925528693,-2.071926874592428,0.7369865469087713,1.0380380380380387,3.072468842709004,0.6636636636636631,0.4,1.003024223454818,0.8970928392526872,0.9264530618940776,0.1574285895180581,-0.3719823701943787,2.3143228378,1.9783215069,0.8790583929,3.6617011568,-0.1994833652,1.1843604897,0.1197957144,-84.1197948873,6.4837927851,2.1107276507,24.775268603,0.0,0.0,0.0003541083,0.0003670491,0.0
5,2,1,1,-0.1429067601972926,-1.18268335508727,1,0.99999999999998,763.8098521134563,0.9999996971490124,10.00000021897705,10.000003247487909,0.9999999999999736,0.9999999999999796,11.328083722721626,0.0916666666666666,0.0833333333333333,1.1,0.0,0.6275067909303349,0.7026936791089505,0.7454324962216619,0.0,0.6590227240859398,0.7442113860261643,0.7511392193206026,-5.415301733109002,-2.017163120646291,-1.6100034347855612,-1.3785598444040668,-5.1563299538356695,-1.7581913413729584,-1.318930492083398,-1.2832082977521062,0.8353446775754781,1.0380380380380387,2.776153294436798,0.443443443443443,0.5666666666666667,0.8884264117577235,0.8331305347506158,0.7622910774461228,0.2434688181239787,-0.3777366934133488,1.8756409382,2.1044211822,0.9330652195,2.6697670036,-0.0395454652,2.6056245046,-0.0337880308,-69.4097056713,4.7271313517,1.6058008919,37.1959193968,0.0,0.0,5.3021058965,0.0,0.0
5,2,2,1,0.2792093082967289,-1.2004049059083526,1,0.9999999999999932,763.8098517480116,1.0000001457556211,10.00000049668198,9.99999903912591,0.9999999999999932,0.9999999999999938,4.482647444360517,0.1666666666666666,0.1333333333333333,1.25,0.0,0.5089753082126861,0.6622843846603509,0.7630391985554104,0.0,0.5177701747202843,0.5699391072336382,0.7753911045313882,-7.11270470368373,-3.4925136349004813,-2.4020714457337675,-1.6854322070235987,-6.991887994975743,-3.3716969261924943,-3.006937593241676,-1.5704402397917487,0.8269549716601879,1.0380380380380387,2.4464027646856312,0.3333333333333329,0.4,1.05558187275909,0.8758686886117377,0.898776096387789,0.1962233174977023,-0.359799024678048,2.8426994252,2.0111410473,0.8884260919,2.3815619879,-0.0786168877,2.4644909923,0.6514951071,-90.2595619548,6.175831487,2.0445835179,7.7732786556,0.0,0.0,0.0003541083,0.0,0.0
5,2,3,1,0.1141271338614253,-1.4928987586012876,2,0.999999999999996,763.8098501750869,1.000000011776993,9.999999892813497,9.99999977504357,0.999999999999995,0.9999999999999956,133.73359665717982,0.0333333333333333,0.0583333333333333,0.5714285714285715,0.0,0.5536584946966047,0.3953825203797717,0.5062456146365095,0.0,0.576642910909372,0.4702326599643474,0.5482090623559217,-6.745743106905813,-3.010905132726344,-4.078594195462921,-3.3307402415702825,-6.476864457224645,-2.7420264830451755,-3.431231255275361,-2.9261886661231267,0.7798441150503692,1.0160160160160154,2.7075220544471525,0.7077077077077075,0.3333333333333333,0.9426398072574204,0.8933230924749608,0.9107786712134192,0.1601221125956466,-0.3235963699030849,2.704570436,2.2789597968,0.9783610373,3.038909447,-0.7457199343,3.3548628896,-0.8414812465,-84.6669036561,4.577539901,1.4296459218,9.5149645537,0.0,0.0,5.96086e-05,0.0,0.0
5,2,4,1,0.4372804355263009,0.0320168180090623,1,0.999999999999992,763.8098524482123,1.0000000598275691,10.000000082842025,9.999999484566365,0.9999999999999912,0.999999999999992,24.77218882334392,0.125,0.2416666666666666,0.5172413793103449,0.0,0.2856273381397102,0.673952603315838,0.7035828352822445,0.0,0.2972032717664183,0.7051230152313809,0.7687542183977802,-6.103035932047969,-4.359842024206102,-1.989878977514139,-1.809044607148243,-5.8653254302392055,-4.122131522397338,-1.7295494775556408,-1.3563317634670409,0.8410507197169654,1.0160160160160154,3.9591102664684574,0.6856856856856854,0.4666666666666667,0.987496240139378,0.8657885555941155,0.824800077672675,0.2136066490686947,-0.3420703939674915,2.1585495691,2.0991780024,0.9297450906,2.641995226,-0.2148654459,2.463981709,-0.1814275001,-78.5493814799,5.5569288583,1.8574201537,8.6733365558,0.0,0.0,0.0001656094,0.0,0.0
