fid,iid,rep,vbs_precisions,selector_precision,selector_switch_budget,selector_algorith,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
16,6,2,0.021803435,0.2765105189,400,Non-elitist,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.9414960981,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2765105189,0.2899179425,0.3176506619,0.2829172635,0.2916735509,0.2765105189
16,6,3,0.0250365183,0.4658889095,400,Non-elitist,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.4658889095,0.8833811186,0.4658889095,0.7885930045,0.7727390111,0.5596300723,0.5289843606,0.4658889095,0.4658889095,0.4661779695,0.4658889095,0.4999135283,0.4871638569,0.4658889095,0.4658889095
16,6,4,0.0001718064,0.3844753878,400,Elitist,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.612058667,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.3844753878,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.2792635217,0.3486310337,0.2915011397,0.3008283238,0.2792635217,0.2792635217,0.2792635217
16,6,5,1.449e-07,0.0096571571,400,Non-elitist,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0096571571,1.5317248183,0.7629978433,0.0096571571,0.0096571571,0.0096571571,0.0096571571,0.0148489368,0.0629918423,0.0096571571,0.0162273088,0.0121687412,0.0087931324,0.0096571571,0.0103907882,0.0105547625,0.0096571571
16,6,6,0.009690039,0.0153596593,400,Elitist,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.0116670649,0.1487111515,0.0116670649,0.0153596593,0.0116670649,0.0116670649,0.0565007481,0.0116670649,0.009998049,0.0116670649,0.0132127322,0.0116670649,0.0116670649,0.0116670649,0.0123978007,0.0116670649
16,6,7,1.346e-07,0.001265724,400,Non-elitist,0.1475891857,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,0.001265724,1.346e-07,0.001265724,0.001265724,0.0030275451,0.001265724,0.0017477819,0.0014450781,0.0014566702,0.001265724,0.001265724,0.001265724
16,6,8,0.0422064664,8.7400463977,400,Non-elitist,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.7400463977,8.9160343927,8.6281764566,8.7877390325,8.7400463977,8.9546397974,8.7400463977,8.8923725307,8.8705911408,8.82294025,8.819229617,8.7400463977
16,6,9,0.0127314705,2.7035157829,400,Non-elitist,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,2.7035157829,3.476733303,2.7035157829,2.7035157829,3.3055380008,3.1026261115,3.121099101,3.450058941,2.9296444287,2.7035157829,3.0172341154,2.96274162,3.1505105835,2.7035157829,2.6987881472,2.7035157829
16,6,10,9.73413e-05,0.7096238716,400,Non-elitist,0.7096238716,0.0044485544,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.7096238716,0.9306818902,0.7157779761,0.7096238716,0.7660269627,0.7496242868,0.7096238716,0.7096238716,0.7094198237,0.7095533497,0.7115475605,0.7094553257,0.7096238716
16,6,11,0.0,0.0827070698,400,Elitist,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,0.0827070698,1.14e-08,1.14e-08,1.14e-08,1.14e-08,1.14e-08,0.0001309077,4.8714e-06,0.0,1.21e-08,1.14e-08,1.14e-08,1.14e-08
16,6,12,0.0008871796,1.2190950974,400,Non-elitist,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2241255957,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2190950974,1.2130612683,1.2190950974,1.2190950974,1.2190950974,1.2190950974
16,6,13,0.0006892932,2.8770533303,400,Non-elitist,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.8770533303,2.0070379554,2.8770533303,2.8770533303,0.5865319468,2.8770533303,2.8770533303,2.9030768286,2.8955513653,2.9282914641,2.8655221602,2.8734886068,2.898753506,2.8845482207,2.8770533303
16,6,14,0.0024331517,0.6593370265,400,Non-elitist,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.1170703659,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.663818588,0.6593370265,0.6593370265,0.6593370265,0.6593370265,0.7258741445,0.6597810637,0.6708247317,0.6704218586,0.6638899097,0.6597268949,0.6593370265
16,6,15,0.003194335,2.2494598835,400,Non-elitist,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.2494598835,3.9747149614,2.2494598835,2.2494598835,2.2494598835,2.3206554875,2.2494598835,2.2494598835,2.2494598835,2.2494598835,2.197355352,2.3040912159,2.2494598835,2.3512545807,2.2527804312,2.2494598835
16,6,16,0.0672495912,2.8137706137,400,Non-elitist,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.8137706137,2.7783088296,2.8137706137,2.8137706137,2.8137706137,3.3159157223,4.2003446004,2.8137706137,3.3972513931,3.1447588251,2.9595867089,2.8034783791,2.8137706137
16,6,17,0.0002243782,0.0146119007,400,Non-elitist,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0146119007,0.0019262272,0.0146119007,0.0146119007,0.0146119007,0.0160639214,0.0146119007,0.0146119007,0.0145461061,0.0146119007
16,6,18,0.0430988569,0.3244368232,400,Non-elitist,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,1.0224517525,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.3244368232,0.4389304859,0.372005238,0.3640582168,0.3349523654,0.3244368232
16,6,19,0.1121664449,0.2717840096,400,Non-elitist,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.2717840096,0.7199137815,0.2717840096,0.3293780571,0.3121369201,0.2717840096,0.2717840096,0.2717840096,0.2701879769,0.2740051838,0.2878485964,0.2704555254,0.2748909967,0.2728989409,0.2717840096
16,7,0,0.0056300466,0.010859718,400,Non-elitist,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.010859718,0.0567556491,0.010859718,0.0161195082,0.010859718,0.010859718,0.010859718,0.010859718,0.0119794494,0.010859718
16,7,1,0.0125364713,0.2166670032,400,Non-elitist,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2166670032,0.2211487788,0.2346118603,0.2166670032,0.2166670032,0.2193958702,0.216907641,0.2259478255,0.2188805011,0.2193424471,0.2176096187,0.2167235423,0.2166670032
16,7,2,0.0053985098,0.0136090708,400,Non-elitist,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0136090708,0.0166493447,0.0131858505,0.0151188726,0.0136090708,0.0136090708,0.0132306728,0.0140951544,0.0136090708
16,7,3,2.8632e-06,0.01106412,450,Non-elitist,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.01106412,0.0229431611,0.019480001,0.0110651647,0.01106412,0.01106412,0.0115274525,0.0113746245,0.0110625877,0.0110628142,0.0110655506,0.01106412
16,7,4,0.0,0.3308110633,400,Non-elitist,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,6.2270776589,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.3308110633,0.0749171241,0.3308110633,0.3308110633,0.4456685581,0.3308110633,0.3361602211,0.3341202884,0.3308110633,0.3569444999,0.3308110633,0.3299224502,0.3308347444,0.3308110633,0.3308110633
16,7,5,0.0,2.19e-08,400,Non-elitist,2.19e-08,2.19e-08,0.0271558486,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,2.19e-08,6.26e-08,2.19e-08,2.19e-08,4.99767e-05,1.3614e-06,2.19e-08,1.187e-07,1.88e-08,2.19e-08
16,7,6,1.465e-07,3.0364e-06,450,Non-elitist,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,0.0037691111,0.0369081251,3.0364e-06,3.0364e-06,3.0364e-06,3.0364e-06,1.0574e-06,6.5417e-06,3.0364e-06,4.2528e-06,4.3668e-06,3.0364e-06,3.0364e-06,3.4148e-06,3.0364e-06
16,7,7,0.0003584195,0.005655897,400,Non-elitist,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,0.005655897,1.4912771186,0.005655897,0.005655897,0.1105696337,0.005655897,0.005655897,0.005655897,0.005655897,0.033308057,0.0040869971,0.005655897,0.0047381997,0.0058962575,0.007388267,0.005655897,0.0059964047,0.0059447239,0.005655897
16,7,8,0.0010387853,0.4591713834,400,Non-elitist,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.0010387853,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4591713834,0.4526899978,0.4591713834,0.4591713834,0.4591713834,0.4460641885,0.4591713834,0.4591713834,0.4531915866,0.4547911786,0.4666869865,0.4626047734,0.4591713834
16,7,9,1.6191e-06,0.0401641285,400,Elitist,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,2.2053155728,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,1.39492e-05,0.0401641285,0.0171874622,1.39492e-05,0.0001574396,1.39492e-05,1.39492e-05,3.9937e-05,1.39492e-05,1.39492e-05,1.6191e-06,2.54747e-05,1.52092e-05,1.39492e-05
16,7,10,0.0002872028,0.51262997,400,Non-elitist,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.51262997,0.6547870185,0.51262997,0.51262997,0.51262997,0.5771229138,0.51262997,0.5126331029,0.51262997,0.51262997,0.5288373896,0.5284916054,0.51262997,0.5138535299,0.5126287861,0.5133228482,0.5128776485,0.51263128,0.51262997
16,7,11,0.0037948067,0.5616254675,400,Non-elitist,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.5616254675,0.588225432,0.5616254675,0.5552830534,0.5616254675,0.5616254675,0.5438302159,0.5869622851,0.5707562988,0.563722639,0.5633154247,0.567268075,0.564625119,0.5624610314,0.5616254675
16,7,12,0.0168502262,1.5774798815,400,Non-elitist,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.5774798815,0.1847102195,1.3395528858,1.5774798815,1.5774798815,1.5774798815,1.5774798815,1.9890515481,1.5774798815,1.5774798815,1.9208862144,1.7291202521,1.5774798815,1.6637693461,1.5981157861,1.5774798815
16,7,13,0.0071392667,0.1192706865,400,Non-elitist,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.1192706865,0.8317279091,0.1192706865,0.1192706865,1.1827073834,0.1192706865,0.4467127089,0.2490847365,0.1192706865,0.1192706865,0.1312177155,0.1632888137,0.1558827233,0.1236701171,0.1211319425,0.1289721607,0.1235127963,0.1192706865
16,7,14,0.0057279229,0.2137667371,400,PSO,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.0986026608,0.2137667371,0.2273641901,0.0986026608,0.3608674985,0.0986026608,0.0986026608,0.0986026608,0.227543212,0.1489992631,0.1017233192,0.1183714186,0.107647713,0.0986026608
16,7,15,0.0046663318,0.7088802202,400,Non-elitist,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7088802202,0.7148325851,0.7088802202,0.7088802202,0.7088802202,0.7675043896,0.7001886292,0.7560952413,0.7115403044,0.7064562923,0.7100155397,0.7088802202
16,7,16,0.0160911177,0.6096245926,400,Elitist,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,7.9794061145,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.318044087,0.6096245926,0.318044087,0.318044087,0.377991209,0.3571031228,0.318044087,0.3564813717,0.3276601599,0.318044087,0.318044087,0.3160996421,0.3247132648,0.318044087
16,7,17,0.0009754655,0.009717746,450,Non-elitist,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.009717746,0.0595106438,0.009717746,0.1371199968,0.2341333288,0.009717746,0.009717746,0.12990052,0.009717746,0.009717746,0.0146229506,0.0181396574,0.014451056,0.009717746,0.009717746,0.01145741,0.0108912797,0.009717746,0.0098743739,0.0098381943,0.009717746
16,7,18,0.0003548832,0.2840438051,400,Non-elitist,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,1.3541641019,0.2840438051,1.707372942,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.2840438051,0.9886775103,0.3527516989,0.2840438051,0.370965242,0.2840438051,0.3077882994,0.2854817789,0.2876962756,0.2933462583,0.2840438051
16,7,19,4.37853e-05,0.2883855571,400,Non-elitist,0.2883855571,0.2883855571,0.2883855571,2.2051611063,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,0.2883855571,1.1364726895,0.2883855571,0.6568467369,0.3485077417,0.2883855571,0.2883855571,0.2997927966,0.2895782068,0.3123099843,0.3022969973,0.2899650607,0.2931799339,0.2904156261,0.2883855571
17,6,0,0.0019031368,0.2085439057,900,BFGS,0.209107631,5.6878324575,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.209107631,0.2119904487,0.199399968,0.209107631,0.1974129027,0.1974944,0.1936552857,0.1946591333,0.2061635762,0.2085439057,0.2098383681,0.209107631
17,6,1,0.0035293345,0.186331833,900,Non-elitist,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.186331833,0.4267875436,0.186331833,0.186331833,0.186331833,0.186331833,0.196733191,0.186331833,0.186331833,0.1879692755,0.186331833,0.1880280377,0.186331833,0.186784937,0.186331833
17,6,2,0.0139560435,1.902467372,650,BFGS,2.5098962606,2.5098962606,2.0619919514,2.1605499578,2.5098962606,2.5098962606,2.5098962606,2.5098962606,2.5098962606,2.5098962606,2.5098962606,2.5098962606,2.5098962606,2.5098962606,1.902467372,1.902467372,1.902467372,2.2959649696,1.902467372,1.902467372,1.902467372,1.902467372,1.902467372,1.902467372,1.902467372,1.902467372,1.9024768908,1.9786568442,2.5098962606,2.4381995384,2.5098962606
17,6,3,0.0005343486,0.0022512979,700,Elitist,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0023392005,0.0006740967,0.0023392005,0.0023392005,0.0023392005,0.0024079429,0.0022512979,0.0023392005,0.0023693326,0.0023351603,0.0022622243,0.0023392005,0.0023392005
17,6,4,0.007594151,0.0440738942,900,Elitist,0.04408257,0.04408257,0.04408257,0.04408257,1.7892314205,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.04408257,0.0404390968,0.04408257,0.0356628762,0.04408257,0.04408257,0.04408257,0.0451791549,0.04408257,0.0441474675,0.0440738942,0.0442032371,0.04408257
17,6,5,0.002688515,0.0093670741,900,MLSL,0.0455315619,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093557662,0.0093846661,0.0092698067,0.0094810864,0.0093557662,0.0093670741,0.0093670741,0.0093557662
17,6,6,0.0001556948,0.0002950518,900,BFGS,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.0003152373,0.000263017,0.0003152373,0.0002960077,0.0003152373,0.0002612582,0.0003152373,0.0002950518,0.0003018877,0.0003152373
17,6,7,0.0001816205,0.0154410584,900,BFGS,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0154993604,0.0153753785,0.0152850085,0.0154993604,0.0154993604,0.0150703468,0.0154410584,0.0154494401,0.0154993604
17,6,8,1.44212e-05,0.0005407862,900,Non-elitist,0.0005407862,6.0793998154,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0005407862,0.0004398165,0.0002946109,0.000559456,0.0005407862,0.0005407228,0.0005407862
17,6,9,8.94111e-05,0.0015723598,900,BFGS,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0007415598,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.0016454935,0.00188716,0.001232495,0.0016454935,0.0015723598,0.0015828379,0.0016454935
17,6,10,0.001102476,0.0139826849,900,Elitist,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.013849659,0.0164983062,0.016529831,0.0115912334,0.013849659,0.0128949409,0.013849659,0.013849659,0.0139826849,0.0137914449,0.013849659
17,6,11,0.0034560094,0.026413438,900,Elitist,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0166057838,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.0266116251,0.026294666,0.0264896465,0.0266116251,0.0261903425,0.026413438,0.0266116251,0.0266116251
17,6,12,0.0038128717,0.0957369201,900,Non-elitist,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.118952376,0.1607892671,0.0957369201,0.0957369201,0.1088659156,0.1102385088,0.1012130724,0.0957369201,0.0957369201,0.0957369201,0.0957369201,0.0957369201
17,6,13,0.0011312135,0.1892724319,900,PSO,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.1892724319,0.198127259,0.1892724319,0.1892724319,0.1922301955,0.1892724319,0.1880122983,0.1880041285,0.1892724319,0.1892724319,0.1892724319,0.1892724319
17,6,14,0.0033456273,0.9892721545,900,MLSL,0.9892721545,0.9892721545,0.9892721545,2.0155228268,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892721545,0.9892720708,0.9892720708,0.9892721545,0.9892721545,0.2750928559,0.9892721545,0.387283126,0.9892721545,0.6869234832,0.4710147416,0.5752384117,0.9892721545,0.6227546058,0.9892721545
17,6,15,0.0002310174,0.0348636886,750,Non-elitist,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,1.6205373214,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348636886,0.0348641997,0.034863757,0.0348636904,0.0348636886
17,6,16,0.0028037771,0.0149328113,900,BFGS,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0146808012,0.0164190432,0.0143260807,0.0159390684,0.0151740368,0.0149328113,0.0146770877,0.0146808012
17,6,17,0.0008694805,0.1402742875,900,BFGS,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.3681039882,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.1433632286,0.0680631121,0.1338426502,0.1640235193,0.1640235193,0.1450596009,0.141990858,0.1450596005,0.1419908564,0.141990857,0.1401535975,0.1401662736,0.1402742875,0.1412796287,0.1433632286
17,6,18,0.0064617501,0.0428671689,900,Elitist,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0433259083,0.0420820267,0.0433259083,0.0433259083,0.0523787092,0.047113142,0.0433259083,0.0433259083,0.0454891779,0.0428671689,0.0440707822,0.0433259083
