fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,optimal_budget
5,1,1,1,0.09786866706602251,0.004405840654047111,0.0,1.0,3.0350636381696326e-07,1.121473702911072e-07,1.517097494245437e-08,2.3852447794681098e-18,0.0,1.0,0.11801242236024848,0.08058608058608058,0.3702504317789292,0.25474881060188836,0.18515586609655688,0.20447307886859512,0.18193812108742968,0.22578865313179325,0.17212844706758057,0.19310696011428607,0.184857335909986,0.27088693374574513,0.1899159100378246,0.19841544685754475,0.15339348608668657,0.2203873309106279,0.17074793223974938,0.1723334821108502,0.15251528387431734,0.7624158297608452,0.14430379746835445,7.331861088871117e-07,0.18128654970760233,0.18947368421052602,0.70634572011262,0.5370543270177315,0.8828487877119482,0.5569296827465482,0.754134811085683,0.0,0.43965517241379337,0.5714285714285721,0.4425760887842611,0.21395348837209305,0.24705882352941175,0.1377003869541183,0.3781716557151143,0.37852273226112987,0.37860756481819535,0.3954617615563174,0.452417379682718,0.4739683171438158,0.472071441535762,0.5029921315544796,0.5430202216717249,0.5300691114859153,0.5673677485844374,True
5,1,2,1,0.10345636763515623,0.0050969279344452775,0.14285714285714285,1.0,3.035063638169631e-07,1.1214737029110558e-07,1.5170974942454374e-08,3.0154372922253092e-18,0.0,1.0,0.08385093167701865,0.06959706959706957,0.28748857055775684,0.11843892868538897,0.11851207265330177,0.11854026925471872,0.14771114281113007,0.12751646501578912,0.1290225417829831,0.13046602710612765,0.1571109954060157,0.12777960432623225,0.11343589796517017,0.10108246673930665,0.1076949779796571,0.12090683816682668,0.12689109611263627,0.10773796684996795,0.12297790132974906,0.794809958845446,0.14430379746835445,8.137589883079886e-07,0.1842105263157895,0.5157894736842104,0.7480667576899833,0.5897258151591096,0.9220356308742259,0.47900111006649715,0.8062838120508249,0.0,0.36206896551724155,0.4285714285714297,0.37817043750407525,0.28837209302325584,0.15294117647058816,0.3749455337690631,0.34541782440135693,0.31769978461841725,0.34857122198509716,0.3917052634982893,0.44183880244873797,0.4687053293107947,0.4439621980065895,0.4578353109370441,0.49939063542098805,0.5187010992556312,0.48663503989098716,True
5,1,3,1,0.10165354091793008,0.004507210969018232,0.14285714285714285,1.0,3.0350636381696326e-07,1.1214737029110753e-07,1.517097494245437e-08,2.270048298641525e-18,0.0,1.0,0.09316770186335405,0.16117216117216118,0.11107512953367887,0.2694131460973155,0.30174767292959526,0.2863226665077213,0.23587669015093893,0.28971187589415376,0.33257645006262204,0.3113591389402597,0.2704110088281396,0.225427743796761,0.2454017487341712,0.21350613143428665,0.13729304357548977,0.2346650284897398,0.2786672960827946,0.23404195834799024,0.17859404306231286,0.7127362056325706,0.14430379746835445,5.946028032286577e-07,0.18713450292397665,0.3157894736842106,0.7315640053019585,0.5251827367130844,0.8324944706688306,0.5501165426391826,0.8214302257308257,0.0,0.48275862068965536,0.7142857142857144,0.4708256263662352,0.5348837209302325,0.3058823529411764,0.4004810004810005,0.3832950993629208,0.3548529147360941,0.4148503714956078,0.3913189153695408,0.4290540069293401,0.3463894553202669,0.44230115696790556,0.432771079972809,0.5232613350589047,0.4510322155663137,0.5067011168634565,True
5,1,4,1,0.10030937793182598,0.005551760828090176,0.0,1.0,3.035063638169631e-07,1.1214737029110705e-07,1.5170974942454394e-08,2.5004412602946946e-18,0.0,1.0,0.18633540372670807,0.20879120879120874,0.24104907725446817,0.10699738788071667,0.06215415242864286,0.0862114239104721,0.14446617696161046,0.11355464953859606,0.06661569366917752,0.0942612805324341,0.1493411893987875,0.12906183397500803,0.07060889187374475,0.08268403472464114,0.11792338273124747,0.11995085167925901,0.07952889623520121,0.08642420074499335,0.12965299540352104,0.8130463927793747,0.13924050632911383,8.572152487544309e-07,0.18713450292397665,0.48421052631578965,0.7835698457355411,0.6191291148061886,0.9142447353319367,0.43153987838210184,0.7226180682146305,0.0,0.13793103448275867,0.4285714285714297,0.15065047374254897,0.11627906976744162,0.08235294117647057,0.2385565052231718,0.3432456817787348,0.36293595574573084,0.41783809104054986,0.4055628480361907,0.4991689067596661,0.44909892248864947,0.48859689566138664,0.5131093393243195,0.45990105041171636,0.5162909486071706,0.5236343301302024,True
5,1,5,1,0.10860456023453184,0.005952598829897155,0.14285714285714285,1.0,3.035063638169633e-07,1.1214737029111101e-07,1.51709749424544e-08,1.0367683274392636e-18,0.0,1.0,0.18944099378881987,0.13553113553113552,0.411184951565668,0.14643944364387407,0.16968056101669682,0.20048462867209227,0.23605580507336155,0.1395675909994431,0.16754901003151657,0.19477478918369162,0.22906635347323878,0.15269210694620816,0.16215937144778236,0.18170838008960932,0.19742452079286588,0.13842045845501993,0.17131275313223382,0.17933014861929353,0.20366739363744768,0.7660926764089679,0.14430379746835445,7.724513534765145e-07,0.18713450292397665,0.3052631578947369,0.6530794807323108,0.6125518567059025,0.9082183668456185,0.40513703134609935,0.7216062381159096,0.0,0.28448275862068984,0.7142857142857144,0.27745081553724577,0.2837209302325581,0.3058823529411764,0.1537277537277537,0.39097491826392,0.4153093976624014,0.40780398472795226,0.48033417204487544,0.5436793514507232,0.5105924623942276,0.5551961369564029,0.513054708090037,0.5341824971084769,0.5903495747298128,0.5988819493111518,True
5,1,6,1,0.09658317360558998,0.00431106165923292,0.0,1.0,3.035063638169632e-07,1.1214737029110558e-07,1.5170974942454374e-08,3.0154372922253092e-18,0.0,1.0,0.15217391304347827,0.15384615384615383,0.2693250245063716,0.07145105081193015,0.07999121289607558,0.08519408590623667,0.09779615202421876,0.06207860869438031,0.0781805939440916,0.0858519674855005,0.09508507745116712,0.043873712943704124,0.03552488644889207,0.02574987720448363,0.0146996075451713,0.0031548678023036736,0.020093948688646446,0.003695154286075364,0.0,0.806166280896385,0.14177215189873424,6.958622718057632e-07,0.18713450292397665,0.2421052631578946,0.6116058735552894,0.6228643424575573,0.9017681832684037,0.38816073570465603,0.7964184099700591,0.0,0.3793103448275864,0.7142857142857144,0.3699344207163277,0.09302325581395349,0.14117647058823526,0.09954648526077098,0.304771742925729,0.2872867683987463,0.3314946665284624,0.3680444443529693,0.354155008249694,0.34593453953137165,0.4331996277717115,0.4210274334760903,0.4295875408592481,0.48677184436520887,0.5031427714944181,True
5,1,7,1,0.10050090657361535,0.004825170922293457,0.14285714285714285,1.0,3.035063638169632e-07,1.1214737029111242e-07,1.5170974942454407e-08,5.21772295508649e-19,0.0,1.0,0.09316770186335405,0.12087912087912087,0.18357911518533293,0.12697424925147438,0.14597474453694592,0.14398097392230347,0.15389644539189873,0.12836585220201185,0.15078151353910563,0.1414420899215998,0.17684466829552592,0.12848019722432136,0.13313677361287046,0.1184408242988968,0.10568240096265491,0.11254877699658061,0.13884367777020823,0.10832254063827851,0.13332361168926388,0.737324524685055,0.13924050632911383,7.331861088871117e-07,0.17836257309941517,0.13684210526315788,0.6859797878316565,0.6433368565438222,0.9022334952672288,0.4636038561771154,0.7759480605976721,0.0,0.30172413793103414,0.5714285714285721,0.30536404910038667,0.35348837209302325,0.18235294117647058,0.4056216931216931,0.33702762192551605,0.3554106740308466,0.40262899611637404,0.4111260723045752,0.45027507975475645,0.3972253994721322,0.44114429956541457,0.4653737589554433,0.49071736756115525,0.4625478066262081,0.5482415754081247,True
5,1,8,1,0.09868367432727779,0.004649685835855,0.0,1.0,3.03506363816963e-07,1.121473702911079e-07,1.5170974942454344e-08,2.053207864144424e-18,0.0,1.0,0.12111801242236028,0.16483516483516483,0.172279792746114,0.07638185375271495,0.13473352036283448,0.15950516340118637,0.21326786619833438,0.07639995441098058,0.12618741143819145,0.15264822836649372,0.23848520868093692,0.07326083377826131,0.1172531258045687,0.12988228537393376,0.16431709210278378,0.05515857643247357,0.10932058839408354,0.1152890062678128,0.19427320223246192,0.7090494338296263,0.13924050632911383,7.331861088871117e-07,0.1842105263157895,0.32631578947368434,0.854589945632358,0.7455195139224138,0.9465490725838555,0.3625762784753428,0.7679226207677295,0.0,0.18103448275862077,0.4285714285714297,0.19440431292745797,0.38604651162790704,0.25882352941176434,0.31465378421900175,0.3446673999957982,0.30084868114359836,0.3603202473380131,0.37743785019097137,0.3586870711298046,0.4097176505991617,0.29032740208899666,0.41284903532866785,0.4113336681043133,0.5112130836153544,0.5560792608312042,True
5,1,9,1,0.10664915437230194,0.005776945480767331,0.0,1.0,3.03506363816963e-07,1.1214737029110484e-07,1.517097494245437e-08,3.2729353081906165e-18,0.0,1.0,0.18944099378881987,0.20879120879120874,0.24746754380858121,0.07636391689596117,0.07893619680309094,0.16349857396930734,0.21753727490419894,0.08163441703444224,0.05765108627874671,0.12064974854533739,0.22672786586944305,0.08498969050799288,0.0723818538272355,0.14596985113427685,0.17995778934515583,0.06188044482559052,0.04075583914291603,0.08349116292804248,0.18310228975260745,0.7263089875822355,0.13417721518987352,8.572152487544309e-07,0.1900584795321637,0.10526315789473673,0.6973384023977127,0.6542804387409085,0.9142237698361715,0.4137597897540365,0.7789499339073335,0.0,0.1465517241379311,0.4285714285714297,0.15940124157953084,0.3999999999999998,0.21176470588235288,0.4081967213114753,0.31409380597914915,0.34052677396933384,0.36699150173555756,0.38723803652636407,0.4481159328494384,0.4089397464495873,0.4405650914556036,0.4781702293626702,0.46796463950942957,0.4971698989856271,0.5291100818815562,True
5,1,10,1,0.09564935443839706,0.004086470508285783,0.14285714285714285,1.0,3.035063638169631e-07,1.1214737029110902e-07,1.5170974942454368e-08,1.6940658945086007e-18,0.0,1.0,0.11490683229813667,0.16117216117216118,0.16368966457594758,0.14705088400173916,0.11674988339148684,0.0953876644949011,0.08585754814132729,0.15513087466738112,0.13012083040748657,0.10742965055642906,0.09518683319081933,0.13442583469933045,0.08766992710950638,0.0512039499690613,0.016335183264812647,0.1281998465604145,0.10447104249620454,0.05856471506081784,0.03218755237930937,0.7269965490190677,0.13924050632911383,6.266596070162712e-07,0.18713450292397665,0.08421052631578974,0.6723055421616859,0.6169408943066692,0.9169245080644428,0.3743773602414815,0.8125862856722286,0.0,0.31034482758620663,0.5714285714285721,0.3139398015806289,0.05116279069767443,0.07058823529411762,0.13273273273273273,0.27341088925315815,0.3405309523641767,0.3534433393494672,0.37666814461140724,0.42293541996134815,0.3716723117815135,0.4396984871185176,0.47087229406398323,0.4591312683236081,0.4962072685446022,0.5085765308373948,True
5,1,11,1,0.10692584150016038,0.0060294867740182355,0.0,1.0,3.0350636381696305e-07,1.121473702911032e-07,1.5170974942454364e-08,3.876022766635678e-18,0.0,1.0,0.11801242236024848,0.13186813186813187,0.22868409021639752,0.17749792426494837,0.13747545110557013,0.15619690839976264,0.17590973223836148,0.18565581245429125,0.14875297454197767,0.15608072292708208,0.17392294448460976,0.18255580145649408,0.12826981833589357,0.1350218971782159,0.1328678982500393,0.17395695368050734,0.14023531291690094,0.12710551613161103,0.13381415782284067,0.8080990545555031,0.13670886075949368,7.331861088871117e-07,0.1842105263157895,0.2947368421052632,0.7965370034787842,0.6166498311452102,0.9104534688639587,0.5108783938663158,0.7319279526130871,0.0,0.2586206896551725,0.4285714285714297,0.27316122346029387,0.10232558139534884,0.1294117647058823,0.1301024428684004,0.34323952489631177,0.37791046867893946,0.43608948604031667,0.42016174194232336,0.47740873843431864,0.4979891863420627,0.4672401117139922,0.4954252815238761,0.5243965343802367,0.5754139714724501,0.6005658272413924,True
5,1,12,1,0.11048533794682276,0.006877584992463855,0.14285714285714285,1.0,3.035063638169633e-07,1.1214737029110821e-07,1.5170974942454368e-08,1.9922214919421144e-18,0.0,1.0,0.15838509316770188,0.13919413919413923,0.31917098445595854,0.09162883459904281,0.06878359984726345,0.05343211010074089,0.12022921429498856,0.10844636314212913,0.07692184806718794,0.06410556661681899,0.11195480968843863,0.10413793258054527,0.06642914757626794,0.03808903655113094,0.08212243915255713,0.10448188000210057,0.07776640080049602,0.04336024605234379,0.0791533436205103,0.8274460651578326,0.14430379746835445,7.331861088871117e-07,0.19298245614035084,0.3578947368421055,0.7328556286657646,0.5978849257685397,0.9206733925308477,0.47631238704164136,0.7368885997136112,0.0,0.21551724137931005,0.5714285714285721,0.2196065242979655,0.13488372093023254,0.058823529411764386,0.3365079365079366,0.33426236077272103,0.38764459276177027,0.4331238638642707,0.4428137982660382,0.46175498742124177,0.47678256098174293,0.5077939036455796,0.4912712882931889,0.49565108884945736,0.5243329273127304,0.4908661038105018,True
5,1,13,1,0.0992071082325435,0.004945547502406773,0.0,1.0,3.035063638169629e-07,1.1214737029110342e-07,1.5170974942454364e-08,3.7947076036992655e-18,0.0,1.0,0.07763975155279504,0.16483516483516483,0.0684173339613755,0.0909057013916259,0.11558528416789482,0.10520309448327436,0.17769575937615156,0.07387061585952276,0.10099370022012277,0.08569298120690028,0.1710849370513935,0.06446276532891515,0.07352459919820897,0.047551755727261336,0.10267712117691818,0.01493773820969091,0.043576042365967904,0.002513863534520322,0.08356458270032596,0.7185011718423469,0.14177215189873424,7.331861088871117e-07,0.1900584795321637,0.11578947368421044,0.7291730403378223,0.6458349469753628,0.9052365994562264,0.4208169072233975,0.7754810753003781,0.0,0.267241379310345,0.4285714285714297,0.2819119912972759,0.39534883720930236,0.24705882352941175,0.34250967385295744,0.35953701326622367,0.3610387844878845,0.3667342224089785,0.3976434284225406,0.3939867115547905,0.3960745498258852,0.47440229891652336,0.4645160333062281,0.5012575268375464,0.4775859417064721,0.5093557152154671,True
5,1,14,1,0.09059043571465589,0.00357305781106315,0.0,1.0,3.0350636381696305e-07,1.1214737029110455e-07,1.5170974942454384e-08,3.4084605797513046e-18,0.0,1.0,0.07453416149068323,0.058608058608058594,0.2895887305699482,0.11849476250710211,0.07824810981941477,0.11380042776268062,0.10873589496786507,0.1208265682625766,0.10208448058159125,0.13469777368955793,0.13908814506590705,0.13386304511879998,0.07945712736118915,0.10309589219343718,0.07371155885880654,0.12467009717346478,0.1117111282856853,0.12415282388767523,0.11629525718201561,0.7818441611689537,0.13924050632911383,6.958622718057632e-07,0.1842105263157895,0.16842105263157903,0.7278682991678043,0.6873720414480893,0.9399284212403547,0.3326610116792815,0.7870680105458241,0.0,0.24137931034482762,0.5714285714285721,0.24533378173869197,0.12558139534883722,0.15882352941176467,0.12578347578347582,0.2320993278246875,0.24513863537767622,0.2780631204449969,0.30396691664359615,0.2494304686641403,0.3283115890821886,0.2347562832632349,0.3111780183017186,0.411876302242424,0.5070614821015668,0.5272919240589914,True
5,1,15,1,0.09761829092694889,0.004661370433212322,0.0,1.0,3.035063638169632e-07,1.121473702911032e-07,1.5170974942454384e-08,3.9302328752599536e-18,0.0,1.0,0.13975155279503107,0.12454212454212454,0.30581723975506364,0.14568066584195993,0.10169777351347142,0.12505064563074564,0.19861503235545597,0.1534282774927484,0.1250244214399695,0.15017952972519943,0.222040007252173,0.14193347982321536,0.0819993944330426,0.09273834175093687,0.1474338452490619,0.14289517066202573,0.11813951146834856,0.12301025993129477,0.1862303537266249,0.8322063252056409,0.13924050632911383,7.331861088871117e-07,0.19298245614035084,0.26315789473684204,0.847880714283832,0.6279050747340804,0.9066623063278803,0.48030638412037896,0.7563736495913036,0.0,0.11206896551724138,0.4285714285714297,0.12439817023160377,0.14883720930232558,0.2176470588235294,0.09086021505376352,0.31316384574093936,0.3748838098709346,0.36603927607538694,0.3893582833512476,0.43734191459120125,0.4595259137089519,0.4854731508550023,0.5096967348794877,0.5135830139058349,0.5803684032196006,0.6159888785312606,True
5,1,16,1,0.09285646768937064,0.0036782666413215583,0.0,1.0,3.03506363816963e-07,1.1214737029111033e-07,1.5170974942454348e-08,1.145188544687814e-18,0.0,1.0,0.08074534161490685,0.07326007326007325,0.264871462734157,0.16869501695626532,0.15572875967585664,0.1468600585437998,0.1756907610410069,0.14275132284021902,0.14693343435659945,0.12984792064592587,0.16478161629385513,0.11482660459497607,0.0831256450802591,0.05655378539866385,0.06638560375756775,0.05564478923764915,0.05606812922286308,0.010837223441771293,0.03816353395991079,0.6740115402566524,0.1468354430379748,8.137589883079886e-07,0.18128654970760233,0.3473684210526313,0.7120853554899274,0.525646979590821,0.8549160555621329,0.5170013835677709,0.7879076304584848,0.0,0.3017241379310347,0.5714285714285721,0.3053640491003869,0.23255813953488375,0.16470588235294112,0.2710691823899371,0.3171444136574885,0.34911300720418253,0.40762953385750245,0.45624192948863496,0.4977843046812934,0.48000541220241133,0.488955177485269,0.5108747559636463,0.5096109473746019,0.5241487021632579,0.5259723840833312,True
5,1,17,1,0.09910594072013387,0.004994545842840209,0.0,1.0,3.035063638169631e-07,1.121473702911071e-07,1.517097494245437e-08,2.4191260973582818e-18,0.0,1.0,0.07453416149068323,0.09890109890109888,0.1764292614384826,0.07323396760319384,0.08998478053909842,0.11631889032861487,0.15356386676179368,0.07167862060545532,0.0731871101494922,0.10057144860723333,0.14893278251650977,0.036789646076194726,0.036817054749592404,0.04940206954609683,0.06668838316178682,0.0,0.0,0.004610065182736323,0.04549598415710776,0.804583778120223,0.13924050632911383,7.724513534765145e-07,0.1842105263157895,0.2947368421052632,0.6656753719628377,0.6182481948346918,0.9047800552906953,0.4024770467374442,0.7975568456659852,0.0,0.2931034482758622,0.2857142857142865,0.3200142929208006,0.23255813953488375,0.22352941176470584,0.18571428571428578,0.2950485744191696,0.3152954507299111,0.36355861805617967,0.3639821293310191,0.37958357645452695,0.4012712592060252,0.4073988062415851,0.4164164649414915,0.431133861806665,0.4781958931765788,0.4424979002596103,True
5,1,18,1,0.10371908852505968,0.0049246683870201695,0.14285714285714285,1.0,3.035063638169631e-07,1.1214737029110917e-07,1.517097494245437e-08,1.6466320494623599e-18,0.0,1.0,0.21428571428571433,0.13919413919413923,0.4660621761658031,0.2671173139488816,0.27025811683318024,0.25008924247033903,0.2314902691791071,0.2971359056058411,0.2907528858016841,0.2729357517837463,0.2497116221329584,0.21357960659370545,0.20094883867688396,0.162321872327154,0.12100244894992296,0.24356702695801602,0.23379799758481135,0.1922418925430215,0.15607896216778971,0.789673905101901,0.14430379746835445,7.724513534765145e-07,0.1842105263157895,0.41052631578947407,0.6933555599898096,0.5592496968993999,0.8855343777718971,0.4282831020178468,0.8078012646185786,0.0,0.5948275862068969,0.5714285714285721,0.5969396334286197,0.26046511627906976,0.2588235294117647,0.17697262479871173,0.40991690294765043,0.4278423229318824,0.44265350967158545,0.4561360153517128,0.5308743633010109,0.523094295532428,0.5348634441915384,0.5328649467799195,0.5732033030990926,0.5645511165534787,0.5677189056149894,True
5,1,19,1,0.10376936434752301,0.0051010893789328006,0.0,1.0,3.03506363816963e-07,1.1214737029110821e-07,1.5170974942454387e-08,2.053207864144424e-18,0.0,1.0,0.13043478260869568,0.13186813186813187,0.26228665041146,0.1617677408845124,0.15003794053757713,0.1599679782693505,0.19226829047194938,0.17015541672869333,0.15741999998105727,0.1569935505914385,0.2158256598226228,0.14610712151459238,0.11866291902237558,0.1152562920657002,0.12750570948896978,0.1444841032496864,0.13348631794963428,0.11154760774423989,0.16250822492543282,0.8491075913278467,0.14177215189873424,7.724513534765145e-07,0.19298245614035084,0.23157894736842133,0.6817224360403227,0.5811098836481001,0.8881214667799551,0.5222628064053408,0.7575043932049288,0.0,0.2931034482758622,0.4285714285714297,0.3081642948082211,0.37209302325581395,0.2352941176470588,0.3341880341880343,0.3690003368560503,0.3623113888840857,0.4279899978966019,0.4198632200299927,0.4514801044961682,0.48110902164507663,0.4746928698911296,0.5216881185838297,0.4745067131951474,0.5286502670573353,0.5390408687232177,True
5,2,0,1,0.09758338045754486,0.004353164415323279,0.0,1.0,4.2230021700752293e-07,1.1214737029110864e-07,1.5170974942454344e-08,1.782157321023048e-18,0.0,1.0,0.07142857142857145,0.09157509157509158,0.1837332969730025,0.20749505584358574,0.15348352409627064,0.16446583299984696,0.13695464832456294,0.19499645229550805,0.1491647312550437,0.15999924342230354,0.1464306426529256,0.17162310234699252,0.09775390104599979,0.09413446006764481,0.040864935259109836,0.13874998436097574,0.08759360626637092,0.07556988528220054,0.04798150653666999,0.7615818255301883,0.13924050632911383,7.331861088871117e-07,0.1842105263157895,0.2526315789473683,0.6192516523572777,0.5964892034831486,0.9034490579741696,0.4134653875073423,0.7800938024426092,0.0,0.48275862068965536,0.5714285714285721,0.4854548511854719,0.22325581395348837,0.20588235294117643,0.19660493827160486,0.3135942821003266,0.30904447081065656,0.379497278499162,0.38666711268422793,0.3976991441177673,0.41699245984593747,0.44439486702209297,0.42621333473903655,0.44165132132966944,0.5093775464958974,0.4842099424152532,True
5,2,1,1,0.10071574659067545,0.004623510413422475,0.14285714285714285,1.0,4.223002170075227e-07,1.1214737029110824e-07,1.5170974942454354e-08,1.9447876468958736e-18,0.0,1.0,0.23602484472049692,0.22344322344322345,0.31531004512786226,0.14748232606381795,0.14965360863953225,0.15224172559598614,0.19538221146264034,0.1635070120275977,0.14904040054540257,0.15207625879934827,0.178452786125609,0.09526554392021525,0.07997406007465757,0.06627651319697658,0.09235978547601442,0.09180344223723291,0.0729840434195318,0.05154278740945972,0.06903887644559481,0.8955193339966088,0.13924050632911383,6.60383852428976e-07,0.1900584795321637,0.3578947368421055,0.8099486743305446,0.6346667056244648,0.9010620597312045,0.4072975161342588,0.7702009171795128,0.0,0.17241379310344834,0.5714285714285721,0.17672776189675476,0.1953488372093023,0.1941176470588232,0.17618135376756067,0.36251082178956323,0.39408245743787795,0.43464059469953986,0.46747902941788455,0.4636210348684958,0.45829257123812284,0.49426015770093534,0.5331494332502222,0.5300281180313492,0.5865560357898832,0.5805660081065784,True
5,2,2,1,0.09987498368373834,0.00485052418718104,0.0,1.0,4.2230021700752277e-07,1.1214737029110075e-07,1.5170974942454325e-08,4.7027269231558755e-18,0.0,1.0,0.1304347826086955,0.12820512820512822,0.2709380558348155,0.12291728538937075,0.16967293589975974,0.1707723887915028,0.13654378166748293,0.1197213991824177,0.146655288252178,0.14476841607911295,0.12226335301815194,0.10139724889543489,0.13434128166467296,0.12149797574982191,0.061733613413291866,0.07285714455075443,0.10170820247868895,0.0767173107546616,0.039382603395584304,0.8048921457483922,0.14177215189873424,6.266596070162712e-07,0.1842105263157895,0.41052631578947407,0.6905626397863545,0.5726400112573096,0.8935852481632987,0.48742121127828797,0.7976240741035183,0.0,0.5172413793103451,0.4285714285714297,0.5356842585697472,0.27906976744186046,0.19999999999999993,0.27602008788449467,0.361805754020522,0.31944572096141377,0.40145941266100205,0.4030773817159372,0.4288968997479475,0.43365347793668163,0.47956315936108823,0.4732448577054285,0.479928935428072,0.48052896198743666,0.485083404589594,True
5,2,3,1,0.10671090367022404,0.0056814567129268925,0.14285714285714285,1.0,4.2230021700752267e-07,1.1214737029110385e-07,1.5170974942454344e-08,3.57109090562413e-18,0.0,1.0,0.09316770186335405,0.10622710622710621,0.2164274186698379,0.11812901075248661,0.08713022376647661,0.11873751546895739,0.1443631131666998,0.12158223894556791,0.09605077467792489,0.11550164882851721,0.14563454286439803,0.10283700288596309,0.05463277552614065,0.07344502072209935,0.07724231997178999,0.08455112956327182,0.05916232151847378,0.05662221882973251,0.0762256807961641,0.7604738690163733,0.13417721518987352,8.137589883079886e-07,0.18128654970760233,0.07368421052631557,0.6914072684717576,0.6363469586889856,0.9032925438465522,0.40905285045160944,0.790383552211688,0.0,0.21551724137931044,0.5714285714285721,0.2196065242979655,0.16744186046511605,0.2176470588235294,0.11356033452807646,0.3199618155075874,0.33800108490696035,0.39209840799604534,0.4085223909367411,0.4483762173387399,0.4580458958916062,0.45269271172631403,0.47967862422895224,0.5030010885946526,0.5070845834259016,0.5425420563652529,True
5,2,4,1,0.10831526334724036,0.005549538401078011,0.0,1.0,4.223002170075228e-07,1.1214737029110643e-07,1.5170974942454384e-08,2.7172816947917955e-18,0.0,1.0,0.1956521739130435,0.13186813186813187,0.43870009143553806,0.23711360162390482,0.22479803281366006,0.21895717251323676,0.22293484991123058,0.2544563943704003,0.2302588285548126,0.22083419515248548,0.23064753593742127,0.2068925306492233,0.17877281044919735,0.15805075309852434,0.14147242632145252,0.21403141456388464,0.1878835778056147,0.15612434300704991,0.15606797241466575,0.8213994621298366,0.13670886075949368,8.137589883079886e-07,0.19298245614035084,0.3368421052631576,0.6673444065786214,0.5961120901825403,0.8873870232294427,0.4665604700578948,0.769043437167104,0.0,0.5689655172413796,0.5714285714285721,0.5712123759878933,0.4372093023255814,0.3352941176470585,0.2696928635953027,0.3904884705753706,0.4058788752307469,0.4583573242645341,0.5180907934130671,0.5241800210153486,0.5528068573621172,0.5187218859850354,0.549907535809028,0.5556040703160761,0.6275081009100162,0.6483503783347139,True
5,2,5,1,0.10723029803820287,0.006662704031880359,0.0,1.0,4.2230021700752267e-07,1.1214737029110088e-07,1.5170974942454374e-08,4.784042086092288e-18,0.0,1.0,0.2018633540372671,0.16849816849816848,0.35641689916301317,0.07418950461614837,0.05395958187596783,0.054466448968687686,0.07748326531664718,0.10059742129365917,0.07004914559887987,0.07281113534661043,0.09182176728915092,0.07770441082833635,0.04156988299013664,0.028582589052781993,0.027173018847507446,0.08778896107720424,0.060821149499617366,0.041605384834558445,0.04776634173261296,0.8517020440280318,0.13670886075949368,7.331861088871117e-07,0.1900584795321637,0.23157894736842133,0.6956571204866959,0.6599927645431833,0.928976599735786,0.3726163120170749,0.73202787671488,0.0,0.3017241379310347,0.5714285714285721,0.3053640491003871,0.11162790697674418,0.12352941176470586,0.1540257648953302,0.2848904522351657,0.3472064388283861,0.3796316904277783,0.3838538344916265,0.4473892743541188,0.4287660904131463,0.46424456549056337,0.4600915628480638,0.47183318475639363,0.4556494980798561,0.4502171522157672,True
5,2,6,1,0.08965440559377466,0.00339883929139902,0.0,1.0,4.2230021700752267e-07,1.1214737029110598e-07,1.5170974942454354e-08,2.812149384884277e-18,0.0,1.0,0.06211180124223603,0.06593406593406595,0.21961139896373055,0.18577023183136532,0.1561358617747317,0.1669433670361654,0.1648310004441672,0.17336480816980054,0.16883045941384833,0.1751013389526085,0.17041916547126623,0.14546566716976073,0.09708208330690649,0.09310610221655147,0.06826995498289345,0.1187442785916436,0.112733779356884,0.09627226236537778,0.07905842505994765,0.7235321254590041,0.13924050632911383,6.958622718057632e-07,0.1842105263157895,0.1578947368421053,0.7876038033723978,0.6424562882599396,0.8910203974756001,0.4396614397508328,0.8124746300001442,0.0,0.3793103448275864,0.5714285714285721,0.38254582142256605,0.16744186046511605,0.16470588235294112,0.17812718378756098,0.31216148970137203,0.3245106162815114,0.3356611706337403,0.38202509631672144,0.37786124922146536,0.366392119341019,0.43847517079778375,0.42112366936818263,0.4519805666930099,0.5044301262029569,0.504767780177893,True
