fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,optimal_budget
3,1,16,1,0.16659769034948552,0.023858978081258187,0.7142857142857142,0.803355457508663,5.381373128195732e-07,2.525389565679473e-08,1.5828966632599125e-07,0.0018920802178284558,0.0,0.9674381591482526,0.07052896725440812,0.13105413105413097,0.07967614394937828,0.3662719570548969,0.3173601606366443,0.3181785343099855,0.298528436166998,0.3303195888658635,0.3142607805661919,0.3253940438400424,0.3060872583423504,0.44206527347284386,0.39016877759962676,0.40167164014006485,0.3634943973954693,0.42004818645435943,0.38732760663149923,0.4140906120129031,0.37743680463748364,0.6244485747066024,0.26356589147286824,3.998247449588192e-06,0.2678571428571428,0.4672897196261685,0.886939402377509,0.6850642720654143,0.9242925148668117,0.4514851378880447,0.7679148650655685,0.0,0.8623188405797102,0.4444444444444442,0.870916905444126,0.4609665427509292,0.39148936170212767,0.2183838065746427,0.48854549221654286,0.43137750466119357,0.397029098736267,0.3696650478230086,0.4715609334740383,0.48378829457481515,0.5373816029543348,0.6492859020881441,0.7554389200334376,False
3,1,17,1,0.17557191342056486,0.037582727933054574,0.2857142857142857,0.7819013413017242,5.117312557014763e-07,9.586693859572297e-09,1.216258316895787e-07,0.003881936641821824,0.0,0.9643859996927477,0.18639798488664994,0.1737891737891737,0.3210770348423121,0.20062007629779766,0.22153647689391753,0.20932361176502762,0.229473584047028,0.17324737543321483,0.21080405249010348,0.19776903650846883,0.21801597761705505,0.2774480441233318,0.2850349388027078,0.285902943328714,0.2798768016173797,0.26157061891207345,0.2668477542415806,0.27344487425291764,0.2669952970151087,0.907046612871139,0.2377260981912145,4.207530971578577e-06,0.2738095238095238,0.6074766355140189,0.7383006162338752,0.6978467227173972,0.9362192096867377,0.31820888056757357,0.7208997329794102,0.0,0.38405797101449285,0.41666666666666763,0.38136027748454215,0.1710037174721188,0.19999999999999996,0.14616302584660681,0.2690413994439005,0.33310902313850865,0.30964107270101654,0.322796094511004,0.34278919963739846,0.3619607603849271,0.4727149973997755,0.6232851637291509,0.7274051341091193,False
3,1,18,1,0.19654442923994206,0.03660354605164508,0.42857142857142855,0.7882336307453384,6.018656441659158e-07,5.154348751151329e-08,2.0409936730944672e-07,0.0011767512613956766,0.0,0.9670005277551937,0.24433249370277077,0.19943019943019935,0.4003431041556955,0.14906302819166817,0.18952929991177747,0.20134437521237397,0.21488153510465025,0.1323417401521605,0.18945178292352716,0.18417666288918005,0.1965137260782156,0.21164282408136204,0.23686757953657356,0.25994172523038794,0.24681462905167362,0.21313811583331344,0.23391220575592675,0.24748088853369377,0.2325608246778147,0.7230476207965815,0.2506459948320414,3.2595992480920233e-06,0.26190476190476175,0.7383177570093458,0.811062167520813,0.6659109799839946,0.9210922026153545,0.3963816187413285,0.7782216844620057,0.0,0.4202898550724637,0.47222222222222254,0.39589626535865174,0.3345724907063196,0.25957446808510626,0.251549825409616,0.37492911363735826,0.3748717462584949,0.38920547610437417,0.358905263228762,0.44678141958216366,0.42277840647331144,0.5209026747522603,0.6160782173464416,0.7285071985387869,True
3,1,19,1,0.13953961032801987,0.015166878970612021,0.42857142857142855,0.8363812972604543,5.152380036666643e-07,2.076305835694867e-08,8.294432357756876e-08,0.0011895764801894975,0.0,0.9763041437879653,0.06801007556675064,0.09116809116809113,0.18930891437252018,0.2269186446069007,0.19125756281785256,0.20526937327024236,0.22858075863257632,0.20365309570252638,0.17693794311123046,0.1971962000153183,0.22379258701449523,0.33375856010299954,0.29246317343487815,0.31719619851659653,0.3148008437180032,0.32098192224970057,0.27458800521410875,0.31210710753438364,0.31244833346096146,0.7256638652414491,0.23514211886304903,3.2595992480920233e-06,0.26190476190476175,0.6261682242990654,0.8377139905995179,0.6481959994402544,0.9359066484277898,0.4360275015392533,0.7654989692398697,0.0,0.5289855072463767,0.47222222222222254,0.5078626584430088,0.3234200743494423,0.25957446808510626,0.240189811084251,0.3802535443774985,0.3299054983867577,0.32790096250927336,0.28444392729797374,0.3753666119293805,0.4002304296100019,0.4994635873144213,0.6310261598507053,0.7601644104654697,True
3,2,0,1,0.17077281107665096,0.02885837802790497,0.5714285714285714,0.8212871484478301,7.104717055886617e-07,3.081168332953322e-07,1.4458412187869052e-07,9.598957543902189e-05,0.0,0.9670537777179051,0.09823677581863981,0.17094017094017094,0.07740520213099344,0.20955443203298907,0.1987959949057646,0.18534316265078804,0.21096658401805268,0.19962543061091603,0.1934784972858674,0.18625793143246622,0.20506830869893922,0.26585854481007687,0.24376237942720058,0.2432159835573129,0.24113123311129137,0.26954873722446526,0.23318098405571563,0.2446775770738101,0.23587425669305495,0.6872573529354353,0.26614987080103353,3.2595992480920233e-06,0.2648809523809524,0.3271028037383181,0.7659309257376767,0.6785572119834349,0.893133087451571,0.40025229053595235,0.796119169823279,0.0,0.6376811594202898,0.33333333333333437,0.704149421627931,0.07806691449814124,0.2042553191489362,0.029240656181295482,0.36240675475673917,0.3449242529756086,0.39108283743510724,0.35863391574031683,0.4193287408114722,0.45617820863171693,0.49399057482901526,0.6505458799931242,0.7008245666121039,False
3,2,1,1,0.19724898966672474,0.03709412391651314,0.7142857142857142,0.7720315533570494,6.87496053809153e-07,1.700518363948868e-08,1.4543162450615795e-07,0.0025999353123697844,0.0,0.9572138070640183,0.12594458438287165,0.15384615384615388,0.1999373237229709,0.2375724074406852,0.22694725208522737,0.24038026831561315,0.23898916523455938,0.17955243689832912,0.20097024765096994,0.21953130123352121,0.22943593727243594,0.326914209074326,0.30686581381839473,0.33069346370751707,0.3065211345031936,0.27824179249734693,0.2701305980733383,0.3055624087866352,0.2907355659289651,0.7912662721629857,0.2609819121447028,3.998247449588192e-06,0.2648809523809524,0.5420560747663554,0.7963620588947071,0.7032573588767086,0.9334644463592854,0.3868869342371618,0.7438470811223441,0.0,0.5797101449275364,0.47222222222222254,0.5601136418823757,0.33828996282527857,0.3319148936170211,0.17518528466688557,0.394794269880623,0.39924449230138576,0.3495772286869647,0.3744690741072169,0.38382120023037003,0.45667457570801195,0.5342141555065538,0.6676430534700002,0.7582059764981003,True
3,2,2,1,0.25726692860508965,0.06589986523891968,0.7142857142857142,0.7428995891484564,7.93646513927407e-07,3.693506084354259e-07,2.3459567584595407e-07,0.00014726879404388426,0.0,0.9708713909840048,0.17884130982367769,0.20227920227920226,0.22553226868936238,0.1902649146626174,0.22260173534140903,0.24823526667458345,0.2843390762116852,0.17823191949875472,0.2107222955751037,0.22348770002987434,0.2821445591898216,0.3228825585209065,0.3396655870106472,0.37344568219507357,0.383671244571425,0.3151022485120277,0.3205709578266869,0.3512652410858971,0.3803406638273483,0.6801639985799213,0.25581395348837216,3.2595992480920233e-06,0.2589285714285714,0.6635514018691588,0.821730637586203,0.719143062651046,0.9493951075549507,0.34127846555138097,0.8289295947851971,0.0,0.34782608695652156,0.5000000000000009,0.31105062082139434,0.4423791821561337,0.2936170212765958,0.31087434466429886,0.39864512562211346,0.41508811011516833,0.3755172484071737,0.4367341216461963,0.4969302765659833,0.475760845479938,0.5137789392726994,0.6812907516790432,0.7669161107990985,False
3,2,3,1,0.1796944049576285,0.030475422641813077,0.2857142857142857,0.8365379156950992,7.179677918759192e-07,8.923757687005687e-09,1.4372644971156523e-07,0.004939994926989868,0.0,0.9723194979880215,0.1511335012594458,0.13960113960113948,0.32370235365914035,0.2620090463438345,0.24073340439440494,0.22167290399509904,0.19973943134491878,0.26152833098787515,0.25172208149542497,0.22466300889757623,0.20653968627736308,0.34988763625657093,0.32081450918581655,0.31598570807988047,0.27275500858086743,0.3612367388726856,0.3307572578197666,0.32581389358487856,0.2867358603011416,0.7870733819259383,0.25839793281653745,2.5239565179323927e-06,0.2678571428571428,0.5514018691588785,0.7753084640165859,0.7250393026559401,0.9279606388890098,0.3673447766248894,0.8009511797075433,0.0,0.5942028985507246,0.41666666666666763,0.6054240184989692,0.21561338289962806,0.16170212765957442,0.26242123696829844,0.31155360227257156,0.33467211735694946,0.34502209239320664,0.3363035745059234,0.35828121379356004,0.4328176115093472,0.5409855618284951,0.6425910913311239,0.7712809637177921,True
3,2,4,1,0.26539962756016344,0.0885583009178745,0.7142857142857142,0.7243309900486072,7.248299213052458e-07,9.82255727764364e-08,1.4345279096895817e-07,0.00040305513572505124,0.0,0.947811031631346,0.12090680100755667,0.1253561253561253,0.2705937915175164,0.2877682564801475,0.27654353488152583,0.278887383487293,0.25246670103776236,0.2478931189300661,0.25719240990821235,0.24227998610997964,0.2132122471011313,0.36877838715405353,0.34889554578281046,0.36224975579495544,0.31628217819315774,0.32506902392410064,0.30739261366678583,0.311133016937292,0.25969635499592847,0.6804293854558869,0.25839793281653745,3.4304618231398004e-06,0.2589285714285714,0.476635514018692,0.8320485197083913,0.7340317194035606,0.9403751797609292,0.4084292580157476,0.8269506336870619,0.0,0.5797101449275364,0.41666666666666763,0.589971346704871,0.345724907063197,0.3489361702127661,0.1661353780764481,0.3767966023290047,0.3500805954393062,0.33690623896860944,0.3788617587944357,0.3668311139055263,0.48923874542130447,0.5165009079094597,0.659955617063636,0.769982462396539,True
3,2,5,1,0.21003079167829775,0.04229109190030493,0.7142857142857142,0.7702381206617797,7.122565325106929e-07,9.122810343971028e-08,2.3365564189796015e-07,0.0007435915949031414,0.0,0.9514469839586833,0.1536523929471033,0.1566951566951566,0.27641002514694546,0.1840808831168016,0.20334291758332468,0.20932952946712174,0.20574031968667084,0.14193168635490716,0.2009916176109996,0.2034664496235386,0.20783038453215463,0.31044888238818014,0.31616970765768326,0.33393745756473203,0.3086977538565707,0.28237634745206797,0.3085951377957634,0.3308745456384691,0.31250945251747286,0.7641429803539994,0.27648578811369506,2.7960495462930174e-06,0.255952380952381,0.3925233644859816,0.7315835443977106,0.6778627693418642,0.9401813290088175,0.3795575421568401,0.8050979268799956,0.0,0.5289855072463767,0.36111111111111116,0.5659494660067723,0.2230483271375464,0.21276595744680843,0.19198650705500023,0.36035093021476994,0.3883688371635721,0.30812377947122394,0.3504735286200003,0.36661335691147307,0.4286242723975972,0.5204561911424692,0.6129432615904993,0.7358437451378909,False
3,2,6,1,0.16901919918947242,0.02355960610628596,0.2857142857142857,0.8431739302268968,7.124452014738876e-07,7.345496326292033e-08,1.3129994206820626e-07,0.0005044512616755973,0.0,0.9652307091650957,0.20654911838790935,0.1737891737891737,0.3780839577220022,0.17016109914456645,0.16141664787579957,0.2008530174762046,0.21165369303770531,0.1618425537941991,0.15044735246370344,0.1761807112384574,0.20643432433374298,0.2578451911975119,0.23804041758238337,0.28604691660496595,0.2713582017183943,0.26205467179515907,0.22320352881814454,0.26608246332228547,0.2684781123135337,0.7514151586562834,0.26614987080103353,2.6565544762831705e-06,0.26190476190476175,0.4392523364485985,0.8069220015427359,0.6936961346252914,0.9355563313807513,0.37860183399972014,0.8067390267515661,0.0,0.2753623188405799,0.47222222222222254,0.24660774124617535,0.2565055762081784,0.19574468085106367,0.25722983257229826,0.27575356335845935,0.31232395763505166,0.3041623331846335,0.3024292597042337,0.37945987922004976,0.4308332679124345,0.4776025986549072,0.611712940892194,0.7065077003242078,False
3,2,7,1,0.21873810565928736,0.0436797489285291,0.2857142857142857,0.7562466749666974,8.126566225626876e-07,7.747976947831399e-08,1.8107700825020255e-07,0.0006743983624795759,0.0,0.954244390051024,0.1712846347607052,0.1965811965811966,0.21953345346286424,0.2774072724569756,0.22777516023062971,0.21995915701159424,0.2225006678593766,0.2249128904676027,0.21694626367850367,0.21662850490055569,0.2244161089697989,0.37858884147371086,0.3261226945709298,0.33174275835481315,0.3115266308668937,0.3424650679089946,0.3139867084590834,0.3333438983406187,0.3179464972131716,0.7777715536425074,0.2816537467700259,3.799311618161138e-06,0.2678571428571428,0.6728971962616823,0.7954686367778443,0.673731308965678,0.9380659756216412,0.38634574344665085,0.8106341854298499,0.0,0.38405797101449285,0.36111111111111116,0.40580359468611615,0.282527881040892,0.18723404255319143,0.304563225594652,0.40936058054527563,0.38820187573017056,0.34586088309383906,0.3820043133805788,0.38455644651570536,0.4479333655397142,0.5371393662839505,0.6679289724365816,0.7915017675560354,True
3,2,8,1,0.1535865140697596,0.018486775128446712,0.2857142857142857,0.8335015590539294,7.10602041318805e-07,1.7846256831527672e-07,1.5558237966212456e-07,0.0002206631756517816,0.0,0.9714073663825425,0.17884130982367769,0.20512820512820518,0.2189396313495341,0.222536260515677,0.2586575310981485,0.26428684285196097,0.26274760364341265,0.17084307593924036,0.244011456182747,0.2554440173052794,0.24535153294035672,0.3033356385550817,0.3250450456868734,0.3414981801942012,0.3172958981786972,0.25734144204204035,0.29539956837028236,0.3233339055630444,0.29025736887043097,0.7096150552467524,0.25581395348837216,3.2595992480920233e-06,0.2648809523809524,0.532710280373832,0.7488913443211498,0.6360389954450874,0.906973287418734,0.44726815130560493,0.7806128655272646,0.0,0.6014492753623188,0.47222222222222254,0.5825069204992476,0.37546468401486977,0.3021276595744681,0.23859542310876122,0.41357484992976945,0.4016491934260329,0.4128839390731925,0.3978436825833896,0.4127060091018674,0.48281207629735456,0.5596552644083117,0.6422827518239181,0.758228896799725,True
3,2,9,1,0.2477654731401548,0.06544449637991244,0.7142857142857142,0.7399744594754585,7.752710485450549e-07,1.7939549029810848e-07,1.6991361188184414e-07,0.00024396847887076867,0.0,0.9531754846949004,0.14861460957178851,0.09116809116809113,0.5294180135869417,0.2547502021929655,0.2439811324671105,0.2293693523437062,0.21281123462099416,0.2339300045628036,0.24570437520174226,0.23601446815490973,0.22253437606552573,0.38965876712639114,0.37176871643847054,0.3725025232996887,0.33836748439704045,0.38105435071243493,0.37422943264449415,0.3868850400507843,0.35649054177968786,0.8514382168173755,0.26873385012919904,3.4304618231398004e-06,0.2589285714285714,0.485981308411215,0.8219710757813097,0.7336411081293619,0.9636492921508975,0.37268651393083585,0.7810893433998974,0.0,0.6739130434782605,0.6111111111111107,0.5830900787965615,0.30855018587360583,0.28510638297872326,0.19533231861998987,0.3446763251309197,0.3542296087375766,0.3254457038459747,0.3424923616490815,0.378450141914392,0.4721398733701336,0.49504290061107364,0.6265794281236978,0.7587922194616084,True
3,2,10,1,0.20855824238194964,0.043033734095503165,0.5714285714285714,0.7789399350396229,7.593076413065783e-07,1.6626633972576975e-07,2.1875307743489016e-07,0.00035799000225889704,0.0,0.9637154667108584,0.29471032745591935,0.21367521367521353,0.48273637251829604,0.2595730866218625,0.27160611444924254,0.2926648309699393,0.29758038136154075,0.22610008064318005,0.26794510974226726,0.27002022564113287,0.26474158589292685,0.3667176234777978,0.3673828606817323,0.39693634789411547,0.3810855187898208,0.34128816616610175,0.35572015791758393,0.37597030718129243,0.35069807295323574,0.763299003754959,0.27648578811369506,3.6102118522111373e-06,0.26190476190476175,0.5233644859813085,0.8246256708378166,0.7238795664664295,0.9414862137543132,0.40901640959980035,0.8043227692819273,0.0,0.7826086956521736,0.6388888888888888,0.6712761736830503,0.37174721189591053,0.31914893617021256,0.21659005068441914,0.4760692222589597,0.430322894668287,0.4651860497752471,0.4311383806592252,0.5176821647033961,0.5648708907210903,0.5829378091644309,0.6635033785455764,0.7976597088019937,True
3,2,11,1,0.18722120773871517,0.03300253040936018,0.42857142857142855,0.8218447201666481,7.270128713858189e-07,2.0910822128222975e-08,2.0166426432658258e-07,0.0029368893518630546,0.0,0.9748572298657147,0.13350125944584396,0.13105413105413097,0.29442825068793677,0.25933910832433493,0.21691889889489258,0.2053795726483994,0.21854025726413873,0.2549729436776989,0.22412353311720024,0.22000609256486642,0.2355348281954781,0.3571990073931074,0.3101483673801796,0.3125543693082329,0.30101618069458946,0.37018659775023816,0.3239116804888028,0.3400662806623659,0.3317054756891611,0.8204193424318067,0.24547803617571057,3.2595992480920233e-06,0.2589285714285714,0.44859813084112155,0.8110634766304274,0.7276327177653634,0.9446345741477815,0.39195639537487326,0.8054004253978225,0.0,0.6086956521739129,0.6944444444444438,0.4848009237480221,0.3643122676579924,0.21702127659574472,0.34949839337053956,0.2968354339018972,0.3367392508755376,0.2756415829257037,0.33334004086059665,0.35668916937977274,0.4154295632772939,0.5166715628720348,0.6406017837032317,0.7504167070083051,True
3,2,12,1,0.20734017894718673,0.048610076363208875,0.42857142857142855,0.7770388627048723,7.280757141760757e-07,2.2046831935936072e-07,1.7318896083043054e-07,0.0001939135798007318,0.0,0.9714573419589047,0.13853904282115875,0.13960113960113948,0.28244734368041713,0.30241039950624815,0.2860973984392471,0.2768651637631034,0.27956613329937496,0.2739154099035949,0.27621406534995796,0.26069219997668386,0.2733132143964252,0.3564634407903321,0.33091334121186855,0.33311121667292265,0.3121504211471584,0.33689536976619594,0.31217208313026557,0.3141208860228686,0.30203580123075,0.8735871722727548,0.24547803617571057,4.427700421508766e-06,0.27083333333333337,0.5981308411214954,0.8084652355424264,0.7382571182418118,0.9430671374448041,0.33321019716659717,0.7739190455648981,0.0,0.8188405797101448,0.5000000000000009,0.7881518624641833,0.420074349442379,0.3872340425531914,0.1914569960073236,0.42303593173881654,0.4242494689805379,0.3393370107302803,0.38813924849895626,0.37507199508876665,0.4234696634928045,0.5071873112018954,0.6614461006924409,0.7696483564457557,True
3,2,13,1,0.205498637597307,0.04105200803726649,0.5714285714285714,0.7485801582285407,7.049846514051265e-07,6.05451893037355e-08,1.9213636695865712e-07,0.0009333384414251168,0.0,0.9653094377506436,0.19143576826196473,0.14529914529914514,0.4330810211411905,0.25718717850683437,0.2516169372095879,0.2673498543279917,0.26851249056428195,0.21707180482620642,0.23369839331779318,0.2577924552054203,0.26455537627379533,0.3643444033193941,0.34981189572852156,0.37513454820736747,0.35524737005457574,0.3326573222690342,0.32466395628440825,0.36427183202896496,0.34912576093322667,0.7106784687054617,0.2739018087855296,3.4304618231398004e-06,0.2648809523809524,0.476635514018692,0.8637626002551322,0.7640102608836337,0.9586712229147674,0.31209325524963605,0.8077931410938658,0.0,0.5724637681159419,0.6944444444444438,0.4519351665740067,0.47211895910780644,0.3531914893617021,0.2647500912767844,0.38286683858806553,0.44690262901316047,0.35556833523319,0.40242912574389755,0.43108886286549614,0.47934066134570413,0.5523156698759927,0.6275731167525194,0.7666873521099881,True
3,2,14,1,0.14960907056158546,0.018584090439446078,0.5714285714285714,0.8212475347965966,6.93183245397855e-07,4.58532856511248e-08,1.5920261236683305e-07,0.001026051794242346,0.0,0.9706541467159076,0.08060453400503788,0.08831908831908822,0.253995612660608,0.16840234590745495,0.17272418321038563,0.16322894217827527,0.14161000410454416,0.14090346047013597,0.16369555887504017,0.14880648713102912,0.12805747837327097,0.27202986954369046,0.26433209575298133,0.26894630988864554,0.22460171059955314,0.2489521697668522,0.24074495870492663,0.2475613529685612,0.20250439535096731,0.8669412299634711,0.2609819121447028,3.2595992480920233e-06,0.2648809523809524,0.7663551401869158,0.7484617617037745,0.6341411834502537,0.9366491178541745,0.4135293493990946,0.751173047996134,0.0,0.34782608695652156,0.6666666666666672,0.25633411478683676,0.2304832713754646,0.17021276595744667,0.26728817858954845,0.33250033088355546,0.331523607903691,0.376880230701854,0.2803359773790607,0.3903313484454173,0.3682924265840874,0.5024773069312739,0.6240726375071785,0.7113520992609063,False
3,2,15,1,0.17643902647181592,0.028899838417103682,0.42857142857142855,0.7915785414521943,7.139831810424476e-07,3.0531126148332904e-08,1.7291548104012978e-07,0.0017046794589724488,0.0,0.9673466415808655,0.13098236775818645,0.19943019943019935,0.1094314873985145,0.22059303511989337,0.2652297137835411,0.25427638222145393,0.29780718249493676,0.1790425180033971,0.2520286450288368,0.23722046253789758,0.2703458236596824,0.2961458091177147,0.32576826540700243,0.3271517396164664,0.3443024052544764,0.26691214375228345,0.3052546224048892,0.3093607436449185,0.31637681457960876,0.7223499373932167,0.25322997416020665,3.2595992480920233e-06,0.26190476190476175,0.5233644859813085,0.7779431293380803,0.6739557994153635,0.9170440813627811,0.3757343033280941,0.7712657381128367,0.0,0.4855072463768116,0.36111111111111116,0.5179057046105754,0.312267657992565,0.3106382978723403,0.17261529288079205,0.3974541688607667,0.4063277046314902,0.37790402552061103,0.4181069994422701,0.41724180757455387,0.47386119235027896,0.5571647604025286,0.6686201134729807,0.760265455225334,False
3,2,16,1,0.17508735512283508,0.02978616000143422,0.2857142857142857,0.8321935707503025,6.886939971297026e-07,1.074013408582796e-07,1.423265349193319e-07,0.0003611582048887051,0.0,0.9793395114014107,0.128463476070529,0.1424501424501424,0.24065655435132072,0.14966872739255777,0.16331299249128595,0.15276779142134128,0.19739629623257382,0.12988387480027425,0.1538524336847099,0.14495174055553556,0.18301146254032707,0.26254955982443595,0.26284838660075194,0.26685273419414157,0.2817882158461986,0.25105109871606435,0.24460676530453107,0.2574168033214269,0.26608339309865525,0.781388456823759,0.24547803617571057,3.6102118522111373e-06,0.2678571428571428,0.5887850467289719,0.8158499128654757,0.6894157409777613,0.9301309504512716,0.4063261435825688,0.759615566089789,0.0,0.3188405797101446,0.222222222222223,0.3961948424068765,0.21561338289962806,0.17872340425531918,0.23284596343957073,0.34711776670955224,0.31393187865894334,0.323433116871645,0.27069698668814385,0.3733278515382477,0.3943190081092432,0.46769726561351427,0.6625866083886497,0.7316390321086175,False
3,2,17,1,0.1829393881901845,0.030391800392475805,0.5714285714285714,0.8131503132915754,7.309674818055133e-07,9.555552016301877e-08,1.7780493288124783e-07,0.0005268938159334566,0.0,0.9611568841951964,0.2544080604534006,0.20797720797720787,0.40060169225947984,0.1857894521685357,0.17578409821169916,0.18316369435398622,0.1913818771533401,0.16565080603024318,0.16691631643644445,0.17605835307354217,0.1644272044506756,0.2846611274014166,0.2644677357334795,0.2837195286436496,0.2667038525535005,0.27080941750076626,0.2444231128778046,0.2723315800346655,0.23659436617694174,0.7609779146760953,0.26356589147286824,3.6102118522111373e-06,0.2678571428571428,0.4953271028037385,0.7420350035585148,0.6291606829836596,0.9387434951169,0.39263560965297506,0.793845033780656,0.0,0.6014492753623188,0.3888888888888893,0.6292928776094963,0.1710037174721188,0.19999999999999996,0.14616302584660665,0.31902940635038085,0.344741497742421,0.3462034431436657,0.31899043587565235,0.4155210865677955,0.4031138261099554,0.47920683534897535,0.6022039421307863,0.6921301336655525,True
3,2,18,1,0.4238960845262437,0.24024457296650373,0.42857142857142855,0.6165756356008192,7.822134309395758e-07,3.3040208212370076e-08,2.531047633333552e-07,0.002322173597916043,0.0,0.9397710242074235,0.10579345088161209,0.09686609686609676,0.3232965666757429,0.2251874228478309,0.19837402491193368,0.1790553629361325,0.20647162375481454,0.19978690467858734,0.18827152675067516,0.16592696309786686,0.1856851309801174,0.3076387162969405,0.2724045116219306,0.2675386176927347,0.26751902178825526,0.28513364937088603,0.24628130535585446,0.2449793595544958,0.23696889730153947,0.7258811754489214,0.24547803617571057,2.6565544762831705e-06,0.2648809523809524,0.532710280373832,0.8367342422132822,0.7149014323769869,0.9364640636374197,0.3952776092318957,0.8409210618484193,0.0,0.3768115942028986,0.30555555555555625,0.42378223495701983,0.27881040892193304,0.2382978723404255,0.22101978691019772,0.33944797916361785,0.335713150837563,0.35489430148886375,0.38729856706507426,0.3942917890832456,0.4165528758223195,0.48310164963911534,0.6444804540301926,0.7672903287536496,False
3,2,19,1,0.1762240775795585,0.030497297472464737,0.5714285714285714,0.8271265436716992,6.864979091438941e-07,1.577074443864924e-07,9.747061247804865e-08,0.00014222812403950842,0.0,0.972624936790226,0.19143576826196473,0.1737891737891737,0.3353287655622348,0.20570453496859653,0.20055445509632364,0.1814239035476371,0.18015647897809894,0.16743819445339042,0.19788574036689777,0.18008289769507185,0.17246353106091472,0.3265498697030784,0.31177980091916135,0.30849713822926483,0.28435198139465256,0.30440876067181977,0.30749067514656714,0.3130578752809593,0.28370416670542753,0.7279435289417613,0.24806201550387588,4.207530971578577e-06,0.2648809523809524,0.5700934579439254,0.7942732547817561,0.6715901100320671,0.944952239921939,0.42811153359131315,0.7520168582258215,0.0,0.4710144927536228,0.5833333333333339,0.40122799836266865,0.34944237918215615,0.22978723404255297,0.3108743446642992,0.38378681496036726,0.36893467936135793,0.3678351149179128,0.3098508275810323,0.43330427533715343,0.4563369967884298,0.5435307105704451,0.6542176004578806,0.7510186854486927,False
3,3,0,1,0.23074555561318624,0.05329692211329992,0.5714285714285714,0.7263226966113947,8.681960016963643e-07,7.414283829464258e-08,3.161233640985119e-07,0.001270360043484227,0.0,0.9569551214423327,0.0730478589420656,0.06552706552706547,0.325352554058289,0.23868381585623355,0.2979474254969734,0.2859705977308445,0.255692264588388,0.21578843936553133,0.2974329171031357,0.2880385659426112,0.2557534209619545,0.30059779489908556,0.3446503030213274,0.3442332937717977,0.2923947344541027,0.29502258290443495,0.3430371731026436,0.3507982692941298,0.2977230908909885,0.8646175531769131,0.3126614987080102,3.799311618161138e-06,0.27083333333333337,0.7663551401869158,0.8306042033474537,0.7365926730959629,0.9389323115096566,0.33495145331314735,0.8159948249719614,0.0,0.9202898550724636,0.5555555555555558,0.852791385525464,0.27881040892193304,0.34468085106382984,0.11468870044212512,0.4055455689270449,0.403572050061406,0.35629114570907455,0.3897128482687517,0.3984544982748199,0.4269368559921838,0.494064006564803,0.6600911205334942,0.7451484264831889,False
3,3,1,1,0.2482952413794046,0.059747080871197546,0.7142857142857142,0.7473314941465401,9.54541395366794e-07,1.9210393894969282e-08,3.547675280295271e-07,0.005666328159974007,0.0,0.9538468048750279,0.17128463476070538,0.1424501424501424,0.3791019384877111,0.23565901110022436,0.2239593858245844,0.23291329583219272,0.23700981756578077,0.2068549870965783,0.20896944574848464,0.22575092676377434,0.23225901217000522,0.3173180450943005,0.2959404338775399,0.3158697387867073,0.29603797727766934,0.29997211468132345,0.27533117355830294,0.3089962869573396,0.29115165211608707,0.803528107028205,0.289405684754522,3.6102118522111373e-06,0.2738095238095238,0.4953271028037385,0.8032387777142231,0.6739325175314868,0.9286660281380144,0.3976550684352046,0.8119681542146155,0.0,0.5797101449275364,0.4444444444444442,0.574785100286533,0.25278810408921926,0.21276595744680843,0.2267829473308927,0.43429443528397144,0.38618481326008697,0.4193875396929353,0.42779296408091677,0.4449305013637063,0.41443984700757186,0.48573658052775154,0.6861519629017491,0.7718818369246246,False
