fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
6,3,18,2,0.37362973405524136,0.024455316342584806,0.0,0.9527851383520305,0.3643177209423626,1.2035105067873e-05,2.054650598655629e-05,0.0007522640703260483,0.0,0.0,0.5714285714285714,0.6153846153846152,0.30234315948601664,0.0,0.5870835678821209,0.6949782336140105,0.47040634615674604,0.0,0.432893981801857,0.6560627197436264,0.44024665946360964,0.37730190214822024,0.594562528305888,0.6864190504606259,0.4783730846275578,0.39376319701325,0.4447362015531322,0.6476700277606671,0.45281659082685066,0.7584019167497402,0.5392354124748493,0.0002385156009073589,0.6369863013698631,0.33333333333333326,0.5880175709319728,0.5065822240963662,0.5177070467171142,0.6530591176972109,0.576563426886427,0.3002100220924894,0.3332441862208003,0.2791426642135001,0.2739533303157136,0.41614509077164774,0.38722480743286913,0.3571305054559584,0.40671830454883234,0.39774759820499517,0.4314475629611483,0.40987601715999306,0.3548833123339824,0.38597370351365434,0.4154072379050943,0.40614802721116006,0.5165653157647057,0.5035125280616117,0.5296004477263652,0.5245118181046385,0.5609124040256531,False
6,3,19,2,0.4235373094406698,0.04537910491258074,0.0,0.9140122538855672,0.3643017459148732,1.2846063623879309e-06,1.1184639429822168e-05,0.004268077661715921,0.0,0.0,0.6428571428571428,0.19230769230769218,0.6722689075630253,0.0,0.4966776989775461,0.5551084941074531,0.48481540286035685,0.0,0.3910356564406333,0.5218534682961786,0.5213414026628884,0.274330017481466,0.5009243535551806,0.5382088282245123,0.48807052226134706,0.29722575549629937,0.3995790516826385,0.506358721016394,0.5286775620323124,0.36869347349778314,0.535211267605634,0.00011727577728258792,0.6187214611872148,0.7142857142857142,0.5908894099246655,0.5442165488546955,0.42149536100772445,0.712146761226135,0.6503733706644836,0.3839778418622681,0.3218123604245188,0.32299952025184614,0.3083021970120696,0.3573316890891305,0.33642014195041325,0.31052281705601653,0.3834323812826096,0.37210572404194125,0.4108739436813545,0.45600199269303465,0.3064400239565243,0.25853486068577286,0.3852097888085002,0.4008728395702764,0.43888729651929353,0.4512233630402313,0.552053698252431,0.5666633029784327,0.5614463983487531,False
6,4,0,2,0.4527620682975145,0.06437245119265167,0.0,0.9542523450505915,0.364317492269543,3.532629031755679e-05,1.5329061551403665e-05,0.00011269486635058122,0.0,0.0,0.24999999999999994,0.15384615384615385,0.3465608465608465,0.0,0.20001540472702328,0.32175414051277795,0.21038312277015958,0.0,0.07877644242955639,0.3986312442244586,0.23688775725309474,0.5404620648613054,0.21894964006645457,0.3124151105045957,0.23389327487491496,0.5366721125939549,0.10055309943788737,0.3924476057454409,0.26369728554597094,0.7124878008470095,0.5251509054325958,0.000147288186118333,0.6141552511415526,0.4761904761904763,0.6618309865355072,0.7496086229283012,0.801411542034684,0.4744708239388497,0.7652493129469686,0.22816259399549552,0.230098413519205,0.25011694485779856,0.2843729034221536,0.24288620060610913,0.2208330987087823,0.27301346632600604,0.22242729838879313,0.26657859544208196,0.2353910695391774,0.23989690217310283,0.2505167660982274,0.24978693115403477,0.2934964697247088,0.4722416314325695,0.34238716219193877,0.4201344943809541,0.382681818398479,0.3837337987541583,0.35799424960865517,False
6,4,1,2,0.40882703303511914,0.04408872762128137,0.0,0.9578126520539914,0.3643243563859295,3.325948419471728e-07,1.0423835463772254e-05,0.01563722942536622,0.0,0.0,0.5357142857142858,0.653846153846154,0.26710454296661196,0.0,0.30274623793191946,0.3372477476187654,0.3411812250769355,0.0,0.27808858310904017,0.325536446810037,0.40051714184036324,0.43868493068899816,0.31391876179111355,0.321443576582672,0.3544104671138295,0.4178769052978346,0.29094510073803465,0.31113605112095244,0.4151309389703051,0.8007693823059494,0.5432595573440646,0.00011147725891284385,0.6461187214611874,0.33333333333333326,0.7780212460150919,0.7545787080200714,0.8874227392564614,0.276916053768479,0.5521440127461926,0.2129175330498623,0.22862129205800005,0.23365893611823485,0.21722775726884358,0.24176557251726635,0.2612816481901849,0.239033444906025,0.253324662078887,0.2750830106845865,0.27200855230485665,0.3096869190527935,0.23856393817758093,0.29359784797873983,0.32918167574469315,0.3010759553641157,0.3191341818995629,0.3813771284191438,0.36985144318564317,0.3072977439305655,0.3574346262349146,False
6,4,2,2,0.42357808137219155,0.04229759894792191,0.3333333333333333,0.9075572411998427,0.36432791254617386,5.882832330435832e-06,1.6284147213709344e-05,0.0012851347046156662,0.0,0.0,0.6785714285714284,0.5384615384615385,0.402116402116402,0.0,0.38068679029122143,0.471800118231801,0.2315821757177523,0.0,0.3762129017089061,0.47162786680790525,0.2514679992429243,0.5182996716496024,0.39488362249118686,0.4630737884661957,0.25279157151702825,0.5093588970719782,0.3921225228069608,0.4645248833686802,0.27584417398117567,0.609426019687755,0.535211267605634,0.00021551263155596056,0.6278538812785389,0.4285714285714286,0.7429598722729831,0.6943592827255269,0.8618668906522634,0.4395522739537057,0.642861716049212,0.2228449550662738,0.2763901481103115,0.2054277002129696,0.20781202577080932,0.20747556055328997,0.20924529017124496,0.2500591278494087,0.22124871327953266,0.24807465440297463,0.22467556436376226,0.21828923297517822,0.22455073210060175,0.21062296283314613,0.30044990231376517,0.27385383667002133,0.27548446247012975,0.2963044670398972,0.28917009533687843,0.3031023183988731,0.3220652053771334,False
6,4,3,2,0.4360967810317384,0.07358920314719326,0.3333333333333333,0.8912678778835417,0.3643230388662612,8.426275589096093e-06,1.6716962065616778e-05,0.0008912472612601076,0.0,0.0,0.39285714285714285,0.4230769230769229,0.2852541982976766,0.0,0.2266307347276828,0.45668716807077847,0.4106886558939773,0.0,0.23033978453545012,0.4318959726743852,0.3407743699864718,0.4707914681940668,0.2405148319389937,0.4453519795061025,0.42429923728670216,0.4648280120669632,0.24579595952588806,0.4220992776844424,0.3595170579793289,0.4654946973733831,0.5513078470824953,0.0003315281479754226,0.6369863013698631,0.2857142857142856,0.7714619484760712,0.5108153796597712,0.7236485634934834,0.6303992350334604,0.5560295201127926,0.23057390817739662,0.22096629672523707,0.19283567168050067,0.20104028979406327,0.20930066362337604,0.21511929183234635,0.1890530458597253,0.2293606742068192,0.22505014484327407,0.2430260290248468,0.1954459961853961,0.20246674389087263,0.24723644345390636,0.2510164705281411,0.2859840971139831,0.2986853606149135,0.32542631532223765,0.32922783729413113,0.29797118710048925,0.3242364516745855,False
6,4,4,2,0.3188451484449196,0.014339881250938987,0.0,0.9835766316592215,0.3643227176112245,9.087788755803521e-06,1.42820182488311e-05,0.0006841261556162846,0.0,0.0,0.35714285714285715,0.3846153846153846,0.2809042809042809,0.0,0.1695403217900453,0.4268494412026278,0.3893064794604797,0.0,0.20412294501725137,0.4637937282565976,0.3578016691033987,0.6861992599632654,0.1995174249077345,0.4265856488286822,0.41534696001132027,0.6716878922499214,0.23145612478882494,0.4645441071553676,0.38779224202098467,0.674837172725685,0.5331991951710263,0.0002847438303861682,0.6210045662100456,0.4761904761904763,0.7286980672959529,0.6997831726810819,0.9099358190080234,0.34413342711503925,0.4924577561854888,0.21764082396409784,0.251050100267636,0.2639529308569819,0.24562238717396284,0.22629138180235148,0.26457777179534425,0.24909904256013107,0.30519128484016417,0.2782773032709685,0.3255061880404297,0.2955282709823094,0.33934490385229793,0.36263598576087736,0.40656768344189154,0.3626873967399365,0.4197242586332795,0.38235486371191507,0.40628062325112313,0.42823101221152327,0.43826247539847496,False
6,4,5,2,0.3757298917112594,0.017066938412549654,0.3333333333333333,0.9498075001312045,0.36429980317136007,3.6940992296934354e-06,2.825183975958985e-05,0.0037362214183648524,0.0,0.0,0.14285714285714285,0.3846153846153846,0.1308321308321308,0.0,0.4490712831099757,0.5474336364115466,0.3554862368079923,0.0,0.38624514692660916,0.557224288186295,0.3785047668448751,0.33888846496332903,0.45523022917951594,0.5327276255435356,0.3625110337824617,0.3604902431547643,0.39690390596456215,0.545320847985445,0.39050947483612747,0.7124878008470095,0.5492957746478875,0.00013654456908276472,0.6506849315068495,0.4285714285714286,0.7754103680302524,0.5922805489872687,0.6386701040573673,0.5576435301933838,0.368397145272503,0.2360983793664812,0.2830034927461725,0.19911515031463645,0.23974866339356596,0.26929060365257723,0.24489192342795651,0.18368368790213435,0.2600955400641321,0.24239485054481436,0.26260989364376425,0.2877630868002359,0.32230823257918645,0.3496388599293986,0.37523149676298795,0.35630272744008346,0.32808139704687195,0.3635967192850319,0.4125043271442855,0.442198927523532,0.45597365196511114,True
6,4,6,2,0.3603790796954876,0.03169534594863856,0.0,0.9556085497728553,0.36431355153577255,8.667628103375894e-06,1.0215630125008065e-05,0.0004867405882587513,0.0,0.0,0.6428571428571428,0.4615384615384617,0.42680776014109334,0.0,0.48991893953191124,0.4463053771407959,0.34671505866047925,0.0,0.4535095159378194,0.4775218711309548,0.40113762210638493,0.7397135509394639,0.5094854643536941,0.4486789042587638,0.37804982462661607,0.7171883826908649,0.4738567585482556,0.48025875151668124,0.4311772057980731,0.7922427334681861,0.529175050301811,0.00022672257247351456,0.6164383561643836,0.6666666666666667,0.7697000808495746,0.6277979563592329,0.7789284165036167,0.5088610229959758,0.5586383319912618,0.23993873683845365,0.2352857879859582,0.2535146925099893,0.25893304703524955,0.2776947127048575,0.2405463885008983,0.28018379971132806,0.2574211094059332,0.25098357177647723,0.2864370944141093,0.26554848480660387,0.27212405340400225,0.24884784062109497,0.2990270315098179,0.321190971874969,0.3939626149162618,0.37110801638820107,0.3732780414649806,0.42539642906798053,0.43781871090827906,False
6,4,7,2,0.35631043073066904,0.022004559960348023,0.0,0.8390650954532679,0.36431266731591333,3.9149328388077846e-05,1.5179939154489608e-05,8.949708408843661e-05,0.0,0.0,0.5,0.5384615384615383,0.2962962962962964,0.0,0.42638140818897763,0.41645259667227363,0.39404414171961877,0.0,0.38413155437841573,0.4424619627697657,0.32096959434842987,0.5413432695191425,0.4406980385443344,0.40822875346960985,0.41190565560381087,0.4810490000389329,0.3989563499486383,0.43364958314770613,0.3412678693326995,0.8639973393643134,0.5452716297786723,0.00022097552521353157,0.6278538812785389,0.5714285714285714,0.8370616929234351,0.7015825400140034,0.744003700702916,0.5199751072975922,0.5540932065262396,0.20996749355043623,0.21505616502439398,0.211988484890312,0.21595424305895453,0.25221598951514446,0.19935165544440087,0.22060657691024943,0.2299609053547569,0.28332051039447664,0.2956730907686782,0.2975812112316495,0.2962101138010605,0.2907090249678731,0.3138201094465298,0.3741363606510045,0.39331363363948424,0.38695946465094894,0.38860971395053345,0.4302895556440246,0.45112751730742956,True
6,4,8,2,0.38616558279496516,0.030905007483978682,0.0,0.8871079586294356,0.364330242282967,3.67177876361798e-06,2.5888924187819952e-05,0.0034363279148339437,0.0,0.0,0.6785714285714284,0.6538461538461537,0.34300310162379133,0.0,0.4301715750661679,0.26843530842549645,0.3260681923457325,0.0,0.3994352215807503,0.3271842213454812,0.3757507408867964,0.31921392128900905,0.4354707818672817,0.24217879137868992,0.3320641849464796,0.34201194305849114,0.40955235141367075,0.30783235565708855,0.386791112274576,0.3866510972601751,0.5271629778672036,0.0003073455547027077,0.6232876712328766,0.38095238095238115,0.7600426723814395,0.7006811329067109,0.8832781039730307,0.3956995928200099,0.5087745923040328,0.2515184947011761,0.24898429345982026,0.19758799090280796,0.2505923861079397,0.22320321443919777,0.23906895424447352,0.20932714449321047,0.2601422170593603,0.29850073708246605,0.2855840604250481,0.2556481819569582,0.32017194127852666,0.27633476118052697,0.34511328940540836,0.2857242670707888,0.36028031737724797,0.348196833033078,0.37163229223183125,0.3682451527836055,0.35392889269939004,False
6,4,9,2,0.4244429316422745,0.045621940685805655,0.3333333333333333,0.9393638367166102,0.36431667705490683,2.715128289638113e-05,2.275087068528009e-05,0.00031562412932091175,0.0,0.0,0.6071428571428572,0.42307692307692324,0.428801472279733,0.0,0.28641708918330644,0.4098754105840765,0.36856995014600313,0.0,0.38988750923429627,0.46002176940431827,0.3654044361644493,0.146411954748503,0.2809296226257711,0.3793628831789458,0.3643565674848409,0.1360042923194893,0.3929439063880843,0.43442472203359367,0.36508979330248914,0.7238743282350812,0.5553319919517107,0.00013308338619176508,0.6210045662100456,0.7619047619047619,0.6686980265780338,0.7982666127146754,0.9149814358576286,0.3238737940212413,0.5937980502162714,0.23588275388532218,0.2778847842058867,0.2272447303221681,0.15384122597762395,0.3060642975478571,0.20961590884664777,0.24620438289779867,0.2184693553026571,0.21034573070568513,0.2413365390614878,0.23706287063439307,0.21688809190192632,0.22502708728253962,0.22900193767218474,0.27101719904878485,0.2788704238473715,0.3051880503633313,0.3176280773947959,0.31125681128810984,0.2948880570445157,False
6,4,10,2,0.37223949776583176,0.015808551768451688,0.0,0.8499771045921792,0.3643246366454201,2.739729639347519e-06,1.3027330659175702e-05,0.002283146400869023,0.0,0.0,0.28571428571428575,0.34615384615384637,0.2499370118417737,0.0,0.7366992645374562,0.5699600473206197,0.4615294760020441,0.0,0.6401291048282819,0.5730365312795416,0.4284301422901553,0.6518158925155539,0.7449918389486851,0.5674742259243628,0.4824698833758875,0.643161608790292,0.6530568912931579,0.5715346594642348,0.45329597725651394,0.5196007183800435,0.5533199195171028,0.00022672257247351456,0.6369863013698631,0.38095238095238115,0.5227763684812294,0.5007932512089592,0.5096116920531598,0.7057989270606269,0.5852142866735222,0.27911029938509524,0.2626967316113187,0.25084790716543265,0.1896498878574456,0.20761114486556903,0.2604598137188096,0.21270548618058996,0.21333061473495973,0.2751444844365375,0.25710282140258073,0.2651462327232037,0.20536287506207093,0.27475719545270294,0.31299184719442996,0.31300058233428896,0.4032261641286249,0.4324578433499998,0.44686929517675283,0.45191406822773283,0.4317090301691793,True
6,4,11,2,0.3810681583716795,0.040551007091820905,0.0,0.9050479317417292,0.3643093150181873,1.798683496134701e-05,1.5883740027086356e-05,0.0003383010550935692,0.0,0.0,0.39285714285714285,0.3846153846153846,0.30591630591630586,0.0,0.4340052519579054,0.45724120951181724,0.2972311857237715,0.0,0.3648255406334707,0.43700599823478536,0.3046327739677337,0.2621140469549186,0.4370556578692487,0.4354015678558339,0.2995761661803835,0.2568247878780614,0.3715465584732888,0.41644219524109155,0.3112969590567566,0.7308631462866657,0.5392354124748493,0.00017594810865955216,0.634703196347032,0.2857142857142856,0.8710173170188487,0.6434430395165922,0.7064310602012133,0.47910387982259733,0.36399775778006394,0.21989738942126139,0.2001009827562735,0.21314778101915763,0.2238342975587998,0.21494670853063272,0.21199874236382862,0.2011355004851405,0.25734715465315255,0.26966684637589167,0.26887856693302736,0.2523039274507135,0.29745041299313035,0.32333711319858593,0.41580188616859487,0.36651122597144997,0.3402341383300099,0.37499701472692387,0.36511850141973995,0.47556575199162426,0.4580818558297805,False
6,4,12,2,0.39531252693712454,0.027012609036730417,0.0,0.9615250464793048,0.3643325272649561,3.5299228430748466e-06,1.9524821456567795e-05,0.0026730601602351794,0.0,0.0,0.32142857142857123,0.3846153846153846,0.2558922558922558,0.0,0.37151964483097255,0.5164395432869033,0.3216766059528773,0.0,0.25957850705838525,0.5458467570139407,0.3212314551746669,0.4773277524815267,0.38394380192289124,0.5065737309767946,0.33772789007142257,0.4617576211223149,0.27465515617324804,0.5375485140214378,0.3403439092392415,0.6287013023694237,0.541247484909457,0.00021004973789838963,0.6232876712328766,0.2857142857142856,0.7545291439432442,0.6606957552943609,0.7572155145081584,0.4744198355680917,0.5075185088729095,0.20245873780851717,0.24597705187861252,0.20733886515886052,0.22479589506933192,0.20179005436226682,0.2179691158255198,0.2082177857478002,0.19455508571198332,0.22485956647985195,0.21885031651398473,0.22717080598355768,0.24515021456395034,0.25286713536814664,0.3493581951885039,0.2992477325719081,0.31140997453985314,0.3301551739785399,0.3491727689686984,0.30941577683280946,0.31888183494606,False
6,4,13,2,0.3709645757059227,0.019670461385228,0.0,0.85199777842856,0.36430838928925713,1.2853215461716449e-05,2.0444175221188707e-05,0.0006936830115850173,0.0,0.0,0.32142857142857145,0.3076923076923077,0.2984126984126984,0.0,0.49990515276683567,0.49589254178911735,0.21146206948336133,0.0,0.4473575029810225,0.5100849265138734,0.1917388800624722,0.4996722607646582,0.5113738183530179,0.48665398220344425,0.23181719394238454,0.48448003586392296,0.4616601606721964,0.5022442573467578,0.2162325343049567,0.4345266546889417,0.5452716297786723,0.00038599927551615675,0.632420091324201,0.4285714285714286,0.768017234652079,0.7156224722230302,0.7920468656582272,0.4620192657279351,0.5917170921223625,0.20808625842683007,0.220103922856956,0.2379758430602457,0.23655157687762834,0.2095540542172779,0.22325970055215083,0.22880330092237414,0.21524094474539118,0.22241135441353493,0.2482826312890838,0.27797800772431136,0.26323944719769093,0.2518754305254644,0.27600233556705617,0.2923263580588032,0.3377993676494161,0.3445787188002703,0.3595766170677313,0.42483069334017926,0.4184733391355375,False
6,4,14,2,0.414966190086425,0.046511878154258224,0.0,0.9544803433083409,0.36433683089061386,1.0366662387146442e-05,1.4650360256174154e-05,0.0006045908255390968,0.0,0.0,0.42857142857142866,0.3076923076923077,0.38095238095238093,0.0,0.2665992594823434,0.33395129425230285,0.3595293496822931,0.0,0.18396729004928802,0.43199993865782127,0.38974972909736305,0.3656628697060196,0.273704141293438,0.3132749960046033,0.36810436403406943,0.3636401701142322,0.1938261211522595,0.4168688625343287,0.4017396074150019,0.5107349369635945,0.5392354124748493,0.00010327938691568065,0.5981735159817352,0.33333333333333326,0.8705008860886012,0.7253848678431183,0.8924361209269082,0.38959253295779567,0.5290697038852363,0.22865624898060807,0.21194918273264104,0.24371175544251908,0.23477006373514733,0.23666405309187777,0.24436258519951046,0.22190461105679296,0.1717841519486781,0.2380100599554347,0.2373658819397303,0.22999496715223408,0.23054906090771568,0.24209004688842736,0.2699141391070401,0.2663393285794929,0.29621690356492897,0.2907581000945793,0.32190926139142895,0.2767454838602441,0.29831316128755814,False
6,4,15,2,0.46968804166512745,0.06523750588345942,0.3333333333333333,0.9454920621716325,0.36432248741101564,8.71763995198031e-06,1.4140635019626638e-05,0.0007094972686176952,0.0,0.0,0.32142857142857145,0.3846153846153846,0.2558922558922559,0.0,0.4392239131219835,0.3705099978636479,0.2491580235285653,0.0,0.3410786574501886,0.4003417248937575,0.21136859251911355,0.22536629672359254,0.4409021290029959,0.34246085907242085,0.2487598780060517,0.2921554419004604,0.3487940318921873,0.3803154471578247,0.2210099821032001,0.49556710929177594,0.5533199195171028,0.0001630091498269134,0.6164383561643836,0.2857142857142856,0.8852274620689451,0.6599632331126433,0.7825171320632235,0.6295202585497173,0.7743057304664263,0.2333061609729834,0.2332420894049209,0.23833492620675806,0.15825660733619384,0.20174516631825445,0.22194246359802794,0.20402507666691036,0.2011469755103375,0.1984315337115052,0.20815140502561438,0.20521333759191487,0.22701654564905124,0.23473489658256685,0.2543233413491225,0.24884893404686143,0.29248444818593666,0.3555931603715879,0.3073581017716889,0.30841379080373355,0.3259774422902298,False
6,4,16,2,0.41655418225527924,0.041786465777795365,0.3333333333333333,0.929864973256399,0.36432643231363815,6.524246372269747e-06,3.1184920917159525e-05,0.002295641863209914,0.0,0.0,0.46428571428571425,0.46153846153846145,0.3121693121693122,0.0,0.49613024999004174,0.6298511140005429,0.42667251789062766,0.0,0.384828927101324,0.6895612944305256,0.4639950825204937,0.304323540954206,0.5013406640719538,0.6171249332978634,0.43142692511808295,0.325484749512567,0.3942711005900599,0.6805140181438769,0.4730744201485051,0.7400265713100849,0.541247484909457,0.00020485694832073566,0.6232876712328766,0.523809523809524,0.7242513052821864,0.5847507485782,0.7348135178679672,0.42045957979050536,0.5747383018549848,0.2320327475499918,0.2677655379071837,0.21651812855328648,0.2204012950483531,0.2533024186642398,0.17761049320390598,0.21394476715189137,0.2477600454329073,0.25090392342607276,0.21684306504107997,0.20140002892078662,0.24243650172633838,0.23513950793957838,0.2684634392386426,0.2786598005277034,0.3557293178116463,0.37631529128194835,0.35753067677793304,0.3891037978129072,0.3823993523946735,False
6,4,17,2,0.3701320126342349,0.020454657174160666,0.0,0.9142231075044729,0.3643187145643674,5.816348050208028e-06,1.1105291353182111e-05,0.0008537839401468841,0.0,0.0,0.35714285714285715,0.6538461538461537,0.17223134464513778,0.0,0.27491100524609724,0.40141559031009644,0.20500061506950473,0.0,0.34745089974044185,0.45173198184143404,0.19654095537310834,0.20542512389972067,0.2725895453990663,0.3737766929838597,0.2027814047932207,0.18230514742133153,0.35095687803185127,0.4280085141092888,0.1979712357377662,0.5986288904510308,0.5271629778672036,0.00024456158208122027,0.632420091324201,0.2857142857142856,0.7550507367956025,0.6323612502291738,0.8282485123314752,0.47662577586302884,0.5164622551877016,0.18927565467053437,0.2338051599062456,0.22644613547382175,0.24221342345027416,0.23353821613155976,0.24085762887306594,0.2772782428446651,0.2503209992216144,0.26204202682289524,0.2670166130416657,0.30355257548078046,0.2815322042842276,0.31487849331311407,0.38977456030399354,0.376595871990018,0.4416959509230449,0.43837817253090827,0.42992177557062256,0.4070033688392653,0.45230368086835715,False
6,4,18,2,0.38698670279976555,0.029797596101850475,0.3333333333333333,0.8420262944223148,0.36432474900157613,1.3633847679983508e-05,1.6277998517864086e-05,0.0004944475855642813,0.0,0.0,0.39285714285714285,0.46153846153846145,0.2663139329805997,0.0,0.4645202345523918,0.48536474706233146,0.27985537798687554,0.0,0.4825749115281527,0.5151861590219979,0.2744727466304089,0.1515306499942124,0.46396609754983165,0.4596226488669947,0.2745998594223179,0.1294675390793305,0.4884530629396404,0.4923389782519653,0.2727716440998066,0.4819386949927642,0.535211267605634,0.00015897928374331035,0.634703196347032,0.523809523809524,0.8089543235096248,0.7649678291514235,0.8559912197416278,0.34214734764726434,0.7075540440510932,0.20294657611526584,0.24977430069992274,0.24194775626190826,0.2216094309689718,0.2074221659737749,0.24240927877386234,0.2209239644708185,0.21379251347990288,0.2592429823604014,0.24585208910978476,0.2608942553423245,0.2899306952667873,0.246600606221956,0.32283692261759955,0.30190328692011054,0.35272151356969667,0.37209962377552075,0.35032002072756546,0.3345043250557083,0.3871395495018695,False
6,4,19,2,0.42633729749870697,0.03249015850797715,0.0,0.8844989002564124,0.3643123206273967,7.908097895324964e-06,1.3897177563159628e-05,0.0007774399394213349,0.0,0.0,0.35714285714285715,0.3846153846153846,0.28090428090428077,0.0,0.6376731993213833,0.6480706223106998,0.4271183799350471,0.0,0.5629822548347968,0.7019179392787089,0.47889355215654694,0.3772907049654819,0.6451010891762211,0.6380360535521076,0.4355900116935036,0.4140983252285917,0.5751983778040302,0.6949723692691814,0.4915486361233748,0.5999164556645473,0.541247484909457,0.00016724863027181935,0.63013698630137,0.23809523809523814,0.6892699173121579,0.6954916706895116,0.6904939054028411,0.5017950581941604,0.5278560812443228,0.2858155108702777,0.19248426343086217,0.20992928669183564,0.19782082678964547,0.23072289157836734,0.17881646615428576,0.206025580072394,0.20109165817897953,0.2518140388859171,0.23919208507992437,0.21393398749274503,0.1963400680829542,0.23385950138065603,0.3244725018902697,0.3026138318446745,0.4127671444828404,0.40717588771844954,0.4077871585271726,0.30451118706171904,0.34177053678211533,False
6,5,0,2,0.43907031866853075,0.04325771062998719,0.0,0.9229620890045764,0.36435902934330067,1.994067734892577e-06,1.493136393473326e-05,0.003655887677559537,0.0,0.0,0.35714285714285715,0.2692307692307693,0.3519910888331941,0.0,0.5413818362697846,0.456491585226938,0.26962003788084843,0.0,0.4979161779133724,0.5597941603642667,0.3197969016670368,0.5493974255445391,0.5535390196196752,0.4491208328278803,0.29191491327246266,0.5780931102912259,0.5136597191912345,0.5559942417291729,0.3460724764147579,0.49556710929177594,0.5392354124748493,0.00023246961973349755,0.6187214611872148,0.19047619047619047,0.720632391249757,0.6218043356462974,0.7961328246233165,0.5024850541857542,0.7271898073115675,0.2763870003785763,0.31272312587922574,0.40163469747895064,0.2563494038658958,0.3348356366255545,0.2735050144970688,0.3673989345132403,0.29896964059666764,0.3283969847653976,0.2556696471569464,0.26572683175063405,0.2889995000751483,0.24604048677294468,0.35212222150131195,0.30299596943077384,0.3573049480281296,0.32939474052371975,0.33971476175855647,0.45372210595666795,0.4357103238099662,False
6,5,1,2,0.49239845284974015,0.08468432022308126,0.0,0.9169965393779979,0.3643560946337701,6.324773353377857e-06,1.3390017362232434e-05,0.0009581365518427468,0.0,0.0,0.5357142857142856,0.4230769230769229,0.38095238095238093,0.0,0.4388868106453594,0.4130838460716799,0.2226587838179337,0.0,0.4233102146371913,0.4221699968374988,0.22083983269813157,0.24975515390294056,0.4415152343365843,0.3885360164371287,0.22392682453503232,0.2602646875969885,0.4311529159413924,0.40119939856576736,0.22807842764102793,0.4592341400897282,0.5472837022132799,7.618709074467799e-05,0.6141552511415526,0.33333333333333326,0.6522937629093859,0.7318807523223132,0.8167689418535066,0.3999016463953466,0.7422825659828525,0.30190965893678706,0.3945232984920757,0.4319873460553793,0.2274101288607536,0.3473061210822972,0.3409428523363235,0.3743389768265169,0.32376494615439916,0.40858226958410987,0.31402891499079194,0.35311658909442384,0.28975428935182784,0.2628453176407299,0.37366355924432165,0.31922460915062933,0.41626690443733394,0.40521743577330704,0.4311712103591611,0.5160719908456463,0.5303546322640628,False
6,5,2,2,0.3876176630292866,0.018912212546809276,0.0,0.9422065053884987,0.36434866814011746,6.495959994099198e-06,1.4902286077194674e-05,0.0010470484813237793,0.0,0.0,0.6071428571428572,0.5000000000000002,0.3809523809523808,0.0,0.11733743131431607,0.2620291954346903,0.19906074056623035,0.0,0.12772706528761113,0.2790124488673711,0.2881397122389542,0.46868688820743465,0.13239227903020223,0.2466673212862771,0.21732377589426422,0.5006494312078598,0.14633219572698075,0.269613162892102,0.3107107854085803,0.6802321929490516,0.5432595573440646,0.00021004973789838963,0.5981735159817352,0.5714285714285714,0.8482853092437401,0.6932663066559019,0.9070063565463159,0.40192726877335555,0.5699860278927654,0.2715506554203899,0.25365009960175766,0.3357347843644646,0.26009238589116385,0.32843768137879453,0.2721694215351394,0.37744278197626085,0.3114977537890313,0.3064600559700472,0.2740343270962336,0.29806297035700474,0.3550246661108898,0.3046751419028563,0.40276713172522016,0.36377952093192534,0.4190733370671117,0.39966741823406166,0.4468491982510157,0.4805701748058352,0.5074477486112681,False
