fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
4,3,18,1,0.48586674634240007,0.030104820278944518,0.0,0.8647705107487754,0.05606000262099746,3.792726080565581e-07,3.828810769482248e-07,4.308256614608698e-05,0.0,0.0,0.4333333333333334,0.4347826086956521,0.34659090909090917,0.0,0.4778438278177555,0.5423515921067474,0.6115742559752504,0.0,0.46410804397947003,0.6296540291795798,0.5695836321860424,0.39499048521732405,0.4844862873838529,0.5537164507890402,0.6207739683258606,0.3974636543903767,0.4690235783113331,0.6311066184882227,0.5716445311380286,0.2785068280493159,0.3705179282868526,1.9781477347383848e-06,0.4346846846846846,0.34999999999999987,0.5254104704040294,0.4908575590680595,0.7006166143488461,0.5345463844282156,0.6292279789234999,0.3424612017509015,0.4831010955653941,0.0874465390422286,0.5600175224016573,0.16812720243592189,0.11701564042245455
4,3,19,1,0.5010730892460591,0.05050872024043923,0.0,0.774504298628597,0.056059996952734295,2.911760717919148e-07,1.5379931163600467e-07,1.9969300746911178e-05,0.0,0.0,0.7666666666666668,0.34782608695652173,0.6837500000000001,0.0,0.2646806299846174,0.45327151134929244,0.40830684331380596,0.0,0.2854549493050227,0.4934483545535364,0.5001238768275806,0.3359220366781912,0.2696736532060782,0.4638838981003803,0.4187011346830912,0.35837750814959435,0.28890616028169663,0.4927991148067087,0.5000108481585961,0.5116400028257662,0.36254980079681276,2.8211365280379724e-06,0.4099099099099099,0.6499999999999999,0.784683160771074,0.48978995270709724,0.6758343006865755,0.6359160955472122,0.5430816171859462,0.36628959194265703,0.4140295431961874,0.10512000003449035,0.46153740652667813,0.11237840717219877,0.18634579253074862
4,4,0,1,0.5535305904585062,0.08764406678122841,0.3333333333333333,0.7840806524699975,0.05606008388778056,1.4946480257971805e-07,1.242112139603178e-07,3.451532983135635e-05,0.0,0.0,0.6333333333333333,0.6521739130434778,0.38240740740740753,0.0,0.26506133731686665,0.36969514733728737,0.36323242408580025,0.0,0.4115927887529167,0.4000047695106943,0.4306009210746784,0.6883097324429706,0.28719803148008743,0.398699989442384,0.39913571828436567,0.7614894019504854,0.4317631420035758,0.41835197546781394,0.45146903016805356,0.4519257547376223,0.34860557768924305,1.9781477347383848e-06,0.36936936936936937,0.7999999999999998,0.8194601534845818,0.8592472308958499,0.9153536962226265,0.29071711337574735,0.7590461978061751,0.33273126994486985,0.4262691920001009,0.09035422210886762,0.49378832046550886,0.10098340871153849,0.17940379023155945
4,4,1,1,0.5338415065387027,0.06880790798063173,0.3333333333333333,0.8037681284931131,0.05606000674474867,2.379640343294474e-08,2.2036291374641774e-07,0.0004393438396785669,0.0,0.0,0.4333333333333334,0.5217391304347825,0.3052083333333334,0.0,0.22283279209538454,0.3148620073476298,0.4104994403320603,0.0,0.2971473738145298,0.3396218408054188,0.4015345882641652,0.45703991495553087,0.23429591976616537,0.3337450817514296,0.4286400988163183,0.42845131201628206,0.3045123900933263,0.3414839396392007,0.4043828305441285,0.5377437054064296,0.3824701195219124,1.7431637008834333e-06,0.4054054054054054,0.5999999999999999,0.6784876199144323,0.8088991347459622,0.8391008004234248,0.27543299978096103,0.6714415379809686,0.2537208182772936,0.2708777191492672,9.999778782798785e-13,0.3410033374507376,0.07953480346554481,0.15373648100953224
4,4,2,1,0.5961387330775018,0.17875863980936263,0.3333333333333333,0.8753776823195685,0.0560601037850383,1.284631328958877e-07,1.2973288691414143e-07,4.310487181512001e-05,0.0,0.0,0.6666666666666667,0.6956521739130435,0.3839285714285714,0.0,0.27260598401624114,0.21404107557563812,0.28056254459536367,0.0,0.29399910452049216,0.2565771625480342,0.25323399711420835,0.6427897787746852,0.2922463394350612,0.2483774278204327,0.3178706917674695,0.6340776456471815,0.31293549889730526,0.272291447147725,0.27153590325330546,0.6097780038341982,0.3645418326693227,1.253253117291552e-06,0.38963963963963955,0.8999999999999999,0.725459878874287,0.69813071611952,0.7978607091637191,0.49183200314727354,0.7047565702783729,0.4728998195593869,0.5374967419527363,0.0995481086724303,0.6024207228242597,0.13033465377538994,0.40553610256479417
4,4,3,1,0.5522812561834272,0.09853480574147742,0.6666666666666667,0.8352204169146763,0.05605997533539723,3.997460326505676e-07,3.3547822220317223e-07,3.490487082858519e-05,0.0,0.0,0.8,0.7391304347826086,0.44482758620689655,0.0,0.12085940171869836,0.18389974285080246,0.2910472016749064,0.0,0.08550260753330052,0.2585732316748719,0.28369873538999935,0.3690854361732816,0.12782003844826406,0.1996710467811479,0.30609036005720025,0.3707058246265573,0.08984757163855839,0.25648349390508085,0.28211497111877504,0.5841137211356613,0.37649402390438236,2.1351780184025753e-06,0.39639639639639646,0.5999999999999999,0.7853302762023779,0.8904872523316882,0.9452807290925549,0.193259962230164,0.7131486489700876,0.31626149709286716,0.4341130750804582,0.0627864795415744,0.5003987423264598,0.14838805873705746,0.1271697066380753
4,4,4,1,0.5538041283447704,0.11605562941141463,0.3333333333333333,0.8490956531853094,0.056060119130877654,5.456265977580991e-07,3.0058324996248543e-07,2.1057769646616816e-05,0.0,0.0,0.6000000000000001,0.7391304347826086,0.32586206896551734,0.0,0.3978636737064687,0.3214439742758406,0.2427055499562214,0.0,0.5081211673235615,0.37672077003559945,0.19896825029425802,0.7612866917198637,0.4165817480414048,0.3571581181851993,0.2922235354754761,0.7906672263355237,0.5242805586617101,0.3975671245126052,0.23166549465876063,0.30193284120367414,0.3725099601593626,2.6153424840154936e-06,0.4054054054054054,0.2999999999999998,0.8225550935118497,0.6676373662212107,0.7363199455648122,0.5107803222332133,0.6665172225191418,0.14190853996695235,0.24409416258582123,0.10615975684864692,0.2785660487017066,0.04322533709670057,0.10425230969613891
4,4,5,1,0.5683208094868991,0.1294152651898313,0.3333333333333333,0.8665459164518785,0.05606002306002965,3.1424890137788827e-07,1.4230333691709528e-07,1.6349899061619392e-05,0.0,0.0,0.5666666666666664,0.7826086956521734,0.2908333333333335,0.0,0.2884314569218309,0.32007723230322815,0.35596187803448665,0.0,0.2870380083453554,0.37888781228347135,0.37020664485375,0.561805562578642,0.3037822117089875,0.3446991269734774,0.38331750768822415,0.5688643992706437,0.3024937623915268,0.38808858077602487,0.3816487658510576,0.5586197343039787,0.35856573705179284,1.3527444428153637e-06,0.38963963963963955,0.5,0.8776287062682084,0.8208631549512209,0.8834880473681921,0.28907207127032164,0.5051427587763481,0.33192358551773254,0.39220421246234,0.0940732391534091,0.4844722506725793,0.13148952903317762,0.08497273786102127
4,4,6,1,0.5331937917360202,0.07519730251677038,0.0,0.7799314639413261,0.05606034281918921,1.454136370645766e-07,3.2127355781258714e-07,0.00010070690626297601,0.0,0.0,0.8,0.4782608695652174,0.5999999999999999,0.0,0.17757456639073088,0.3616597959354739,0.3929027281962898,0.0,0.21035408180574988,0.4148656146082801,0.3822103480997656,0.7733482352926826,0.20857368410360067,0.39542306693835677,0.43263883588342344,0.787128461839453,0.2423658874504624,0.4338094975752149,0.4065818819913843,0.15941472959252234,0.3784860557768924,1.4591946510211541e-06,0.41891891891891897,0.7499999999999998,0.9070421579587871,0.7405377785674396,0.7164885563450427,0.5402483415102367,0.6370004329581918,0.32629060389200454,0.4519901490646185,0.08462109460607131,0.5018391362138814,0.08439377444954793,0.11168555115674333
4,4,7,1,0.5251760032099816,0.06499119540774495,0.3333333333333333,0.8472542200340076,0.05606010926655266,8.361669339815415e-08,1.5612689400509055e-07,8.427786817872861e-05,0.0,0.0,0.7666666666666668,0.7826086956521736,0.4058333333333335,0.0,0.3359085948255851,0.3669121735278815,0.30226974098506076,0.0,0.4136541893757153,0.39702564300544974,0.3083227097165011,0.6611132126509052,0.35390969794788635,0.3947051972645465,0.33979590963849327,0.681718416191404,0.43044844169092195,0.4115289104041949,0.3286007961045756,0.6920552520562793,0.36852589641434264,1.2858516852638044e-06,0.3941441441441441,0.6499999999999999,0.8109132139543731,0.8062751762833411,0.8954777805042824,0.28882252110483725,0.6832461031621716,0.18406022752430823,0.3014443168272167,0.09619776484718062,0.3667190787567091,0.12016503757551905,0.1806877130043532
4,4,8,1,0.5433966228125562,0.08578347236214397,0.3333333333333333,0.8559652989056076,0.056060160941475166,5.353180956430246e-08,1.3029664729065878e-07,0.00011150448277534896,0.0,0.0,0.5333333333333332,0.6956521739130435,0.30178571428571427,0.0,0.3455204318442149,0.4869597605883811,0.3672233015477273,0.0,0.3387960386826958,0.5513502999504447,0.35226364986319325,0.4570008714273648,0.35530489746727917,0.5014696166315957,0.38676324496063885,0.4270886525430493,0.3457490246835193,0.5533265609417561,0.3549268678226344,0.6211084373454065,0.36653386454183257,1.9781477347383848e-06,0.41891891891891897,0.6499999999999999,0.7973768130811143,0.7069171396798328,0.8475384759518356,0.4951446430007201,0.6279935891679772,0.3565998205556877,0.47975944810907883,0.10575528753384117,0.5301329729135644,0.09573966946879137,0.14573238302392183
4,4,9,1,0.5230885495849047,0.06186810970210806,0.0,0.7732211088493994,0.056060172492542124,1.481637602661454e-07,2.1133365949464637e-07,6.31038445240877e-05,0.0,0.0,0.7666666666666666,0.4347826086956518,0.6079545454545455,0.0,0.3762849269072319,0.36909007996916654,0.4101496977808403,0.0,0.6034986345541244,0.44151222227004205,0.3684562800003457,0.20330713269505907,0.37690614549822404,0.37394311301800726,0.4119833319669569,0.22099841959613187,0.6048075842639253,0.4343061693403899,0.35840345672799667,0.7783090914083193,0.3784860557768924,2.363096685709966e-06,0.4144144144144144,0.8999999999999999,0.7989910965131681,0.643684234884498,0.5479211458977875,0.69271562084764,0.6300284815549899,0.5801464118436082,0.5812640940401739,0.133675335958986,0.6884576878664204,0.14870484008366208,0.2538067304829175
4,4,10,1,0.5875065139147283,0.16746938317928156,0.6666666666666667,0.748727570214296,0.05606005760977276,8.845267308763302e-08,1.5132024664703108e-07,7.67653207826188e-05,0.0,0.0,0.6999999999999997,0.34782608695652173,0.6262499999999998,0.0,0.3874121266250743,0.3560265797713411,0.4552779881831195,0.0,0.4139231225199369,0.3979813950054716,0.36037286001977664,0.7405727349927069,0.4059941954822061,0.3884691906989047,0.48860187061294325,0.7474240069638185,0.4333996564705615,0.41571508793126516,0.38320382146445553,0.5895641470905324,0.3745019920318725,2.189305614846983e-06,0.39639639639639646,0.55,0.7559072940496541,0.6645471258113336,0.7334830391211351,0.43622549300632457,0.642421291718623,0.4601330566737411,0.6003366731553557,0.1681959358575324,0.6888296971426022,0.1484332410381493,0.1817241834499574
4,4,11,1,0.6101290982864538,0.15614739259112562,0.0,0.8698422013365071,0.05606011765951665,5.293386411607816e-08,1.5994065658580988e-07,0.00013971866699957145,0.0,0.0,0.7,0.4782608695652171,0.525,0.0,0.4620664903339826,0.4969132955027462,0.4501460633681278,0.0,0.5402118552707336,0.5461793915886841,0.47559002179828,0.3431192314457361,0.4675796890054634,0.5073261392377986,0.46024581235739087,0.3431842395815501,0.5434400977976925,0.5455733765569742,0.4744765398408282,0.6496667603107795,0.36653386454183257,1.5351038806588155e-06,0.39189189189189194,0.55,0.6941720878986013,0.6790433272207235,0.7489621515317884,0.4537576922995035,0.7876692333452923,0.4603778686847569,0.6111352071956369,0.0731845767591543,0.7101625714107558,0.16032329269960927,0.2246568970646144
4,4,12,1,0.5205262331579006,0.059547496037744174,0.0,0.7559547657881837,0.056060188768676626,2.7289976118359407e-07,2.995525605453392e-07,4.731671629555497e-05,0.0,0.0,0.7666666666666666,0.6521739130434778,0.46759259259259267,0.0,0.39798735439099486,0.4171068076233462,0.41961680808079427,0.0,0.43504662210618417,0.478121015672444,0.3691702172703102,0.5577081591699011,0.4102466835738209,0.4378031982326989,0.4438171392074029,0.5634883851053827,0.4464494180463148,0.48540531126771513,0.38029673575576844,0.42569434698746234,0.3725099601593626,1.9292403209022208e-06,0.41216216216216206,0.5,0.7594165484197211,0.7740915010553682,0.8347553323872525,0.315179957230121,0.7160738446873627,0.31928339742044326,0.38607953306410064,0.08936470969147742,0.5065315916605218,0.13163560207039754,0.17704475861640118
4,4,13,1,0.5105957453792648,0.04587911751068566,0.3333333333333333,0.7925796773336271,0.05606006724043949,1.1338003421328568e-07,1.2751985630777842e-07,4.862010849800113e-05,0.0,0.0,0.8,0.3913043478260868,0.6714285714285714,0.0,0.3073663101725783,0.4249526052348511,0.6017053239156605,0.0,0.3808612102226341,0.4124725693209783,0.5866823470445328,0.6524734888390169,0.32612681155700446,0.4494084876176017,0.6215363486763151,0.6798342673973536,0.3988905366162896,0.4263981036451008,0.5984454010037288,0.5008440362989455,0.36653386454183257,7.547087799101695e-07,0.3626126126126127,0.55,0.7564856907952655,0.7644693667635245,0.7274833682980903,0.38254111634955806,0.638987927106951,0.2371396653662748,0.4126707790846757,0.09806830275467765,0.48193701918703574,0.08780797028387982,0.12156873340587854
4,4,14,1,0.5585530007616956,0.08749693585252528,0.6666666666666667,0.8455931553850226,0.05606004213930106,7.025698286868652e-07,1.9374267283197293e-07,7.844806696401954e-06,0.0,0.0,0.8333333333333335,0.5217391304347827,0.5927083333333332,0.0,0.14738632555083053,0.31709326826433837,0.3738011818255731,0.0,0.23137993388940004,0.41407401289853896,0.35848497622360753,0.3093178911200063,0.15047730111957802,0.3275854321569892,0.3829584329105086,0.31523151810546945,0.23203368778269928,0.41060460437991764,0.35409846048992266,0.4373244999597383,0.3745019920318725,1.5351038806588155e-06,0.3941441441441441,0.6499999999999999,0.8753907626611395,0.7097108862647445,0.8596495297151134,0.4757685481415272,0.7376466640735645,0.43911726896403586,0.5492069170093177,0.19584240370930822,0.6082961640810187,0.15599301168407204,0.24853250734418014
4,4,15,1,0.509352704736973,0.04849467270478272,0.0,0.7585227978166266,0.05606004638712165,2.1359565674311654e-07,2.0698020023417404e-07,4.114012085819687e-05,0.0,0.0,0.5333333333333334,0.4347826086956518,0.42500000000000016,0.0,0.34980699770072277,0.4688579599273124,0.5111797211491611,0.0,0.47589084075349053,0.4915991670549331,0.5005705968090033,0.343189749613094,0.355226353280033,0.47958333938505915,0.520175798923863,0.3102132220982199,0.477862735451984,0.48911708321718944,0.49829517093184694,0.5602665904325046,0.3844621513944223,2.8945119944135936e-06,0.39864864864864863,0.7,0.7513263773753529,0.6972905812798871,0.5813538607332733,0.6576081080448055,0.6956334980541865,0.3504332668977224,0.5156425942919218,0.11434473708635157,0.6389358242311511,0.15526505299551624,0.16481250183173785
4,4,16,1,0.5531317593611493,0.1085631863732654,0.3333333333333333,0.6314358653557788,0.05605996844917983,1.617501207066822e-07,2.0686794718437235e-07,5.6024011256951843e-05,0.0,0.0,0.5333333333333332,0.9130434782608692,0.2333333333333334,0.0,0.3373226303442478,0.4489781162613389,0.5758178161266807,0.0,0.4013081017698792,0.3972351800544702,0.5441623286730026,0.3697774360636412,0.3437797603930689,0.4609813879034508,0.5847994211437857,0.3760005835912148,0.40558123505434557,0.3965316601053152,0.5452258137755827,0.5085738539178992,0.3745019920318725,2.6153424840154936e-06,0.4054054054054054,0.7499999999999998,0.5849219107736168,0.6348787030973675,0.5234224773304974,0.5193643268076027,0.645035842070341,0.4643395479587685,0.610059060228765,0.1642871875013146,0.6842092326008329,0.19920266174068763,0.1889200847588282
4,4,17,1,0.5340186670723017,0.09489899910361517,0.3333333333333333,0.6297080692196393,0.05606011422709775,3.621376604342651e-07,1.7195899554524519e-07,1.740640540188367e-05,0.0,0.0,0.8,0.3913043478260868,0.6714285714285714,0.0,0.22072195497296043,0.1458105996032848,0.23382372608663005,0.0,0.18760910502277017,0.14410616216202454,0.18621880532834512,0.4562543148294864,0.23217127748362132,0.16892685781747907,0.25762024445172216,0.39867656972059784,0.19380462425024803,0.1433832378478792,0.18610402955661298,0.6203234928757988,0.36055776892430275,2.303191725151981e-06,0.4054054054054054,0.40000000000000013,0.742754585069811,0.7480905585581645,0.8711361691728416,0.355496399090264,0.566929802382621,0.33241205196259566,0.4875599578911562,0.05574065830941055,0.5434715677692097,0.14584780060606145,0.1819136815229328
4,4,18,1,0.6053142652217643,0.16121539533598256,0.3333333333333333,0.7219059166079488,0.0560601660395066,1.4763073209214306e-07,1.2880692754464665e-07,3.650613913534717e-05,0.0,0.0,0.8666666666666667,0.5652173913043477,0.5860000000000001,0.0,0.5121559752877214,0.48083449555738267,0.42471343801508255,0.0,0.5873344120274089,0.521972830336688,0.4146555914266079,0.13931092766136466,0.5142204601337614,0.48413217165848443,0.42253843910578315,0.09000804873270773,0.5858552297461248,0.5125263437907467,0.3985870235124143,0.9017669518893086,0.37649402390438236,2.549043506503353e-06,0.4076576576576577,0.7499999999999998,0.6818193431240887,0.5559836477937736,0.7770926275011967,0.5934972985669412,0.6703059932711197,0.609471755462557,0.5903287857464512,0.15670976738452574,0.7094572227898401,0.12517201783443105,0.3280725233002541
4,4,19,1,0.4400543807133154,0.012653564244529791,0.0,0.736365145573924,0.05606001634051781,3.587373706532091e-08,1.1037780399701741e-07,0.00014238332018574312,0.0,0.0,0.6666666666666667,0.4782608695652171,0.5000000000000001,0.0,0.2941088353141985,0.17149358303377582,0.44400377250090095,0.0,0.3469158867259019,0.27154794377804614,0.5373158689906314,0.41526724100678347,0.3027202053607272,0.19089543838324619,0.45854941282429573,0.42993375851300364,0.3539440675769602,0.27345764149904417,0.540493646066383,0.6008322859161774,0.350597609561753,3.5454238012501888e-06,0.4054054054054054,0.55,0.6988238301065062,0.8209710471797216,0.8397431304711522,0.3782214932522648,0.5123331794989112,0.43154143496258496,0.5567171943035754,0.15713380211361655,0.6813090155442418,0.12964369610132026,0.25016888795890985
4,5,0,1,0.5482345441267914,0.07606928615654324,0.3333333333333333,0.9051031372331126,0.05606036881864955,2.244171935797068e-07,2.248384624662289e-07,4.271741992077158e-05,0.0,0.0,0.5333333333333334,0.4347826086956521,0.42500000000000004,0.0,0.17627682498138886,0.31236379987684204,0.34870102813854453,0.0,0.24179946624923887,0.3834438846311947,0.34487062609961505,0.43753782676561137,0.18720680146142848,0.3301984378344293,0.3674395687455245,0.4965775164393751,0.2538952939687267,0.38884514569709094,0.35202654414517276,0.4221972422501352,0.3565737051792828,1.3184502532360567e-06,0.4054054054054054,0.2999999999999998,0.8016137818532436,0.7575301276760396,0.8683819709017577,0.43226477211593045,0.7226673177115717,0.6079602277130867,0.6674991311067775,0.15728400397860037,0.7553600483805434,0.11452792076470558,0.28491977504939653
4,5,1,1,0.5568028402146008,0.09196065962180917,0.3333333333333333,0.8752778453857392,0.056060175530058126,2.826727453972605e-07,2.1165787667070406e-07,3.0561902170304134e-05,0.0,0.0,0.4333333333333334,0.5652173913043477,0.28700000000000003,0.0,0.4588161416078991,0.42826304013011396,0.4748130225331315,0.0,0.5676281631714362,0.5069582579227416,0.4275954503749717,0.5170360809712857,0.46848939017778035,0.44680966811166783,0.49424325416542986,0.5179779535468674,0.5746940036739887,0.5121411642039277,0.43535837852335835,0.6272881643628119,0.36852589641434264,2.0295990783482757e-06,0.41216216216216206,0.5,0.6003641941068694,0.8008954201008915,0.7597383984916048,0.35130565955386595,0.7108105439717776,0.5803739967638897,0.7843588269969264,0.13135351748162266,0.8445498058111831,0.22783276465659225,0.43027017466513423
4,5,2,1,0.508338612752176,0.045307634074445935,0.3333333333333333,0.7890651080555056,0.05606015332832911,1.9027563248957974e-07,1.2365589590874194e-07,2.5814176256011983e-05,0.0,0.0,0.5333333333333334,0.4347826086956521,0.42500000000000004,0.0,0.18570247230868397,0.45656766857758435,0.17907121171570273,0.0,0.2552681347119232,0.5258306493349376,0.12698741350629694,0.5086046671439606,0.2007036317109956,0.4738537676870497,0.2095165789551603,0.5000777467409803,0.26735063712995577,0.5302154957809055,0.13593071929171607,0.7199757394163728,0.36055776892430275,1.5750327130269822e-06,0.38288288288288286,0.5999999999999999,0.6526601259711544,0.8121590858737537,0.5761195676479627,0.5494465420052665,0.6011504518615874,0.5648528934439361,0.5967105553118786,0.12849248449605327,0.7015392939924123,0.15164860326733914,0.2437509990710675
4,5,3,1,0.5981101848688344,0.15443634330912495,0.6666666666666667,0.8399733696492506,0.056060197547158096,1.021333464876186e-07,2.847993699008722e-07,0.00012852074088725595,0.0,0.0,0.6000000000000001,0.26086956521739124,0.6166666666666669,0.0,0.23173775044669376,0.1800519357223993,0.1970162813121905,0.0,0.22032519524018013,0.1702837515100477,0.2294736791505776,0.449085744611458,0.24265838330027467,0.20177349473172945,0.22134941947389075,0.4631660848659438,0.2305957885868436,0.1747527648130448,0.23474410174950988,0.5401181441727725,0.3844621513944223,6.650444026755004e-07,0.37162162162162155,0.55,0.803183047733016,0.8588240995764362,0.9164198310039711,0.2796206070524395,0.6862322227304896,0.47940614915037355,0.6442846131801845,0.056603011368639156,0.7266143858614911,0.12701645659096455,0.25342124801523097
4,5,4,1,0.4437534741530891,0.009430521897465322,0.0,0.8308001899568731,0.05606005132681863,2.6140491195501374e-07,2.3536408669207474e-07,3.7842761384787975e-05,0.0,0.0,0.39999999999999997,0.5652173913043477,0.26400000000000007,0.0,0.48400207533345085,0.4493813709005787,0.3104840761851735,0.0,0.5049936450392893,0.5236763894243068,0.40864556485505066,0.6227786794233587,0.49532965899703557,0.47143474053233636,0.34459091895949656,0.6675200871257596,0.5176922715651736,0.5337038928311673,0.4250722711317541,0.6998354130125826,0.3645418326693227,3.2034789467253833e-06,0.41891891891891897,0.6499999999999999,0.7051843076188877,0.6781118175349814,0.7453145947717852,0.5323411336781981,0.45024761152502235,0.7606378772558895,0.8821307778236189,0.19366786357267146,1.0,0.20642046567833033,0.297251104209381
4,5,5,1,0.5362232007932614,0.0684597228788116,0.3333333333333333,0.8924967545615977,0.056060003807168204,8.524307004351466e-08,2.7820809062399235e-07,0.00015134272010589842,0.0,0.0,0.6666666666666667,0.30434782608695643,0.636842105263158,0.0,0.38109857504301736,0.25253750584575907,0.2393618336688923,0.0,0.39422278957147583,0.35418617101236016,0.2132299112029159,0.6008230073818899,0.3952649848048367,0.28228561419218995,0.2753664949689286,0.600628548646891,0.40827369041509937,0.3655649954482452,0.2297702599951591,0.6297413830926435,0.3705179282868526,1.497149265839985e-06,0.4099099099099099,0.5999999999999999,0.7763391860054858,0.7220541028931535,0.8453316245659896,0.4391305159714924,0.6450364802370765,0.5150316832171664,0.6949021820317383,0.13419541722679001,0.7663143972150335,0.1432188621318478,0.37260266326511565
4,5,6,1,0.48291149401675265,0.039286197420844146,0.0,0.8268801456518213,0.05606011513041738,2.418829131318186e-07,1.1778909021840515e-07,1.7989800004521816e-05,0.0,0.0,0.7333333333333332,0.26086956521739124,0.7444444444444442,0.0,0.23195022489821127,0.22428930229020194,0.347599422883778,0.0,0.23273356869095108,0.3492496814960586,0.40016952602162803,0.7298276707581977,0.2577113403880624,0.26405391917925014,0.38745663576223466,0.7551490351947967,0.2615029642898765,0.3693618179203817,0.42190496585947873,0.5047770297195044,0.350597609561753,2.246248669999482e-06,0.38288288288288286,0.5999999999999999,0.77335270905485,0.6857841683916028,0.569251483311942,0.6130129650603922,0.512439559688058,0.38002189113904145,0.5397173736631751,0.08723747537261023,0.6268063654196923,0.14127571416480783,0.28212755630885084
4,5,7,1,0.5205945555258737,0.05309119707128947,0.3333333333333333,0.8018036609036289,0.056060091822208134,1.5146905466396793e-07,1.914459202561182e-07,5.530366948413784e-05,0.0,0.0,0.49999999999999994,0.30434782608695643,0.4855263157894738,0.0,0.27591330528550206,0.2958521806407681,0.3157649657787003,0.0,0.27650331813003515,0.29029225150401516,0.30828240667750517,0.501256732179181,0.28874067602195236,0.31783117227201346,0.34034062020003364,0.5113280863471932,0.2888751023086621,0.29736936960094706,0.31670997640135423,0.5735682320940607,0.3784860557768924,2.1351780184025753e-06,0.4369369369369369,0.6499999999999999,0.8126522765528823,0.7829977037680838,0.8756437325066433,0.3934402389922857,0.6047302101526447,0.42549270398193145,0.4675505510748091,0.09093530799044863,0.5457002064612237,0.12400577520126371,0.23812665322347243
4,5,8,1,0.4827529097243058,0.035074293470733486,0.0,0.7880526156426899,0.056060244138133014,1.3275780434544744e-08,1.6673994009578917e-07,0.000597816945399669,0.0,0.0,0.6666666666666665,0.5217391304347825,0.47291666666666665,0.0,0.40676291083078997,0.38273441889601667,0.3744782392833117,0.0,0.6828292332100434,0.46749541064506195,0.3884715072334215,0.4435811536120937,0.4153001784305153,0.3992453273055178,0.39286022123682107,0.46690408707440856,0.6872846848514467,0.47101842992836274,0.39357461327742127,0.431921597555998,0.35258964143426286,3.370117503588546e-06,0.40315315315315314,0.5,0.6331906903458475,0.6535208050189389,0.7565314038316338,0.4792044648663392,0.420228691251577,0.40842022764833213,0.49995426363841505,0.116193347389487,0.5731491655830303,0.1771313342587168,0.2186390066391885
4,5,9,1,0.5288925570434769,0.09629270623156591,0.3333333333333333,0.7943831845568176,0.05605994253955893,1.6474255446040455e-07,3.044265943211516e-07,8.334676447950602e-05,0.0,0.0,0.6666666666666667,0.869565217391304,0.3171875000000001,0.0,0.4375450135692984,0.3490287129206686,0.5591891154480475,0.0,0.5377061523545752,0.43785649237750146,0.4532835008890532,0.31803332943635176,0.44236862058539744,0.3597607844697454,0.5661649827475798,0.3361282619882653,0.5407492408065279,0.4356786775798389,0.45152265948537346,0.6902898176262422,0.36653386454183257,3.455548788969212e-06,0.40090090090090086,0.95,0.6482163023834642,0.6686766419436534,0.7894262348217984,0.43607884782348855,0.6290603029171306,0.8090491385888072,0.799183899867705,0.21283838987277487,0.9161049042302873,0.1846307620092385,0.3292144339330851
4,5,10,1,0.5394833273944302,0.10423374527575009,0.3333333333333333,0.848228518321903,0.05606031720399294,8.967091185846115e-08,3.572852041358344e-07,0.00018595220290813704,0.0,0.0,0.8,0.6521739130434783,0.4888888888888888,0.0,0.29704117155433063,0.38006521038032526,0.3662209568017567,0.0,0.2971103701843778,0.4476122070451276,0.39425622091080825,0.8128140315757362,0.3233464486922318,0.4145406092614911,0.41063255142746324,0.8248455757260302,0.32657638665357375,0.4667147614896363,0.420309189761633,0.6863142335083263,0.3864541832669322,3.8243985747372036e-06,0.4279279279279279,0.5,0.8336001812225153,0.7423217839970846,0.7496320015330324,0.4019898689955082,0.6640388356753752,0.3149891288333046,0.5392159092950319,0.03773070636730652,0.6182219223265464,0.14153255618536614,0.12553427882414409
