fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
6,4,9,2,1.955030977566152,3.309272409852629,2,0.8214928166497145,633331.2266456601,5224.630025417065,69022.27806144804,13.210940817945904,0.9413052467491488,0.9603634533461928,2.749172764027376,0.9989292844168874,0.2642857142857142,0.1357142857142857,1.947368421052632,0.1410714285714285,0.1267857142857142,1.1126760563380282,0.3292021283945285,0.4213555531228327,0.3844968570600575,0.495893726651735,0.3438371852480665,0.4154561513264186,0.4030618485358849,0.4891265382955244,-3.9420539690785,-3.40049921899419,-3.6171054058348937,-2.9624633884626808,-3.6919201230699614,-3.2889538224604165,-3.358690745759085,-2.8744451395378428,0.7647324197755424,5.112112112112111,7566.218500481063,4.2092092092092095,0.4714285714285714,0.9618245641219556,0.9104898475172848,0.9436778778247136,0.1393842529190529,-0.235009687592524,1.8647701216,1.4666574016,0.6492607629,1.4995922881,-0.4866105613,0.904859295,-0.2657903173,-52.5366476192,5.1163732406,1.6681902544,44392.695601782325,1.1700674013067023,35554.88807576015,1.0583061552693818,100238.78344811329,1.4914378479845543
6,4,10,2,2.5716015365882687,8.678306569517126,4,0.7991385621536906,592956.4196617918,3902.378007558903,65517.03792114147,16.78900347281453,0.971919723902092,0.9642592018021084,16.42137351334414,0.9992692999342956,0.2517857142857142,0.1124999999999999,2.238095238095238,0.1410714285714285,0.0982142857142857,1.4363636363636365,0.0840759642345255,0.4127712481706483,0.4150387430708447,0.4380186749121247,0.0887372874984221,0.4104506707519473,0.4104506707519473,0.4404372269493524,-4.949073485726823,-3.173012315706117,-3.160760209143367,-3.0365912093808043,-4.665237458365779,-3.0182159070375363,-3.0182159070375363,-2.864698811143763,0.7728448945984073,5.178178178178179,7014.317438365708,4.341341341341341,0.5571428571428572,0.9274215148130704,0.8887683236744899,0.9196982501288103,0.1998843318017859,-0.22065652922259,1.5688325744,1.4875448725,0.6550240036,0.5941267066,-0.1138015556,0.366484903,-0.0341603782,-50.7337590961,6.53112497,2.0092707864,19331.831853858952,0.8823130535656176,37878.74938141715,0.9607603781683659,39335.39014045655,1.1963398079939331
6,4,11,2,1.0776616729293131,0.1065048509066683,2,0.8698269691067633,626820.1068376971,5367.933295492552,84196.31661600355,15.68505269741394,0.9595379031240436,0.980295586698337,6.176083200291284,0.9954741818194214,0.1125,0.0821428571428571,1.3695652173913044,0.0517857142857142,0.0642857142857142,0.8055555555555556,0.3440129729911853,0.3993667107726499,0.5116728258845511,0.603409720395376,0.356590065871588,0.406206582284503,0.5332825071460016,0.6111441994810912,-3.865233132130072,-3.5390756130770584,-2.8773410067530505,-2.3368051889659145,-3.6574111556390574,-3.3753701254856026,-2.653017422257311,-2.2104189993264365,0.7944111421517229,5.288288288288289,11351.54708920999,4.517517517517517,0.5142857142857142,0.9930658510846044,0.879704432298704,0.8960663910141797,0.1854773860384045,-0.2421894080558164,2.0666290841,1.7780954566,0.7692070472,1.4283088876,-0.2729808924,0.8364149796,-0.0961479495,-69.615548439,6.3903688765,2.1574723973,40525.66930232077,1.4087167741853488,42510.73936958004,1.443210116988299,105668.66218026771,1.597414358554055
6,4,12,2,2.085486625625212,4.370405270925669,3,0.7448123069913577,644436.9517440756,5890.353237281377,86649.68520779062,14.710439547048754,0.9078519034560965,0.9420548159904044,6.864849285436318,0.9985053680240492,0.2767857142857143,0.1517857142857142,1.823529411764706,0.2910714285714285,0.1785714285714285,1.63,0.4761122240894702,0.3981333221089604,0.3905045389212262,0.5772472494921955,0.4801066504041645,0.4101778862191835,0.4101778862191835,0.562265430521533,-3.3352072897669025,-3.8316414771869023,-3.880208316250022,-2.691355133858733,-3.2822407918719376,-3.723721804297985,-3.723721804297985,-2.7635480643706125,0.8440167755850998,5.068068068068069,10256.779307444209,4.42942942942943,0.5,0.903199931270191,0.8837922160051979,0.8050961233992292,0.1807691203948788,-0.3683985873056,2.1481761979,1.6929407477,0.7464440601,1.8674218395,-0.0098032473,1.2942798944,0.0324575538,-65.909520555,5.5979581643,1.8013084918,67419.15191133047,1.239487556545545,64464.97732663073,1.2958592019257957,121515.23442886674,1.5583359923411888
6,4,13,2,2.035116639313616,4.041940264867891,2,0.8297449401912025,634453.5803660933,6361.10179590721,85407.11353267089,13.426465457229847,0.9788836360415214,0.9613294190185304,19.71509526737953,0.9988850546773425,0.1785714285714285,0.1821428571428571,0.9803921568627452,0.1285714285714285,0.0839285714285714,1.5319148936170213,0.1757187188648499,0.2884469171756721,0.4569494848800653,0.6536716472836777,0.1828463682346412,0.3480854685944293,0.4492658624689032,0.6779046773193403,-4.498844938035598,-3.883585686186394,-2.963915494575412,-1.890225572477328,-4.28608709642606,-3.4193844981067,-2.8886789321780464,-1.6894358082681509,0.7707717414390445,5.178178178178179,8591.58921987025,4.42942942942943,0.5,0.9360221130920076,0.899058363947347,0.8900401123052721,0.1783466809439099,-0.2370232682717619,1.8850432272,1.7486123499,0.7598149643,2.419866202,-0.3926099565,1.5445573434,-0.2804057056,-63.4601375672,6.0111885382,1.8857578834,20122.522181197088,0.9455604162216188,47473.40038789417,1.1132084181918027,80252.16698557125,1.4405885183094431
6,4,14,2,1.9792836381541887,3.41444477244426,3,0.834234490497787,595270.8788381013,5990.696862930746,69241.94210563677,11.558245007203134,0.9702289914058748,0.935551134326812,24.52820848815524,0.998474562534081,0.2928571428571428,0.1535714285714285,1.906976744186046,0.1392857142857142,0.0678571428571428,2.052631578947368,0.5294520088457182,0.4719088127409483,0.4984326079998313,0.4847288129675837,0.5290750172085967,0.4614448376611166,0.4523960345387887,0.4628183405104606,-2.9009991612617783,-3.255761622847819,-3.092238434467508,-3.176724392631165,-2.9053921302872125,-3.3226394597078226,-3.378466443496821,-3.3141655742372387,0.7818366372216097,5.244244244244244,6177.187597338489,4.121121121121121,0.5,0.9167382374132584,0.8281345427449357,0.7787890802502555,0.2493768242918494,-0.2265691792014463,1.8269150771,1.6808711418,0.7286868796,1.2572727346,-0.4769440512,0.9526007417,-0.3256722321,-72.0093983251,8.7685218386,2.6326919016,11950.99958123982,0.8879941237943015,58424.81708284983,1.2752570259969427,159864.92507421583,1.5920091307628907
6,4,15,2,2.688889664913477,8.870414578559075,3,0.8168263426842274,563632.8640841228,3495.4586637512166,65052.286276933424,18.610515109659843,0.939060638133121,0.9464697634997108,9.077291096364211,0.998216003551244,0.1392857142857143,0.1,1.3928571428571428,0.2535714285714285,0.1553571428571428,1.6321839080459772,0.4174482897379944,0.4431715723581836,0.5136935104131647,0.6073666725257302,0.4343817080854845,0.4485293180183082,0.534373997873077,0.6267266152494947,-3.3907421388233203,-3.241019776339981,-2.830546846877692,-2.2853222213949995,-3.163842715991075,-3.084706639109368,-2.6045258017008344,-2.0879421622289174,0.8410759952449598,5.266266266266266,5043.159487171349,4.1871871871871855,0.5428571428571428,1.0283144520252738,0.9055069619627668,0.8975468778543993,0.1612069702113039,-0.3102784893526307,1.9243328374,1.6904156475,0.7408014565,2.1183231496,0.399299782,1.7975329172,0.3916745377,-66.8843612762,6.396663899,2.1172913075,25086.947508669662,1.1642959694425525,31635.556245981305,1.2899565789725511,112326.26787393668,1.6444609495343194
6,4,16,2,1.4718084644521645,1.2348948659228016,3,0.8359995414766498,601887.6180218955,5145.145987737432,82277.89430024932,15.99136244070518,0.9650924412510248,0.9730656502742908,47.50701668919852,0.9992417654595348,0.1928571428571428,0.1803571428571428,1.0693069306930694,0.0982142857142857,0.0517857142857142,1.8965517241379315,0.2803451677719605,0.4026125832151795,0.4258026613116237,0.5513928812224808,0.2971761823767075,0.4145192123761535,0.4678350870242835,0.586008296588126,-3.8256301734675215,-3.175665922823472,-3.0523892372266284,-2.384761211585649,-3.52455493722188,-2.936097424311014,-2.66872639260803,-2.07610565498977,0.8041028729658621,5.310310310310309,16609.62359715521,4.341341341341341,0.5285714285714286,0.982933031574713,0.90458521501916,0.9304391034349736,0.1630214111197859,-0.2503396650436008,1.7012608993,1.7502212253,0.7651924053,2.0171576147,0.0412476167,1.493521998,0.0190849539,-57.8903645842,5.7383924852,1.8462197164,51773.46199480359,1.2626923827785315,45291.2243004779,1.1858873200822748,72386.80244876059,1.340228295691605
6,4,17,2,1.5329456678566102,1.3666315551832362,2,0.8798308831530804,663104.8168530976,1675.965886862185,96437.97165514732,57.54172707876686,0.9600186581667198,0.9578966377270968,2.0824506006335075,0.9992666347576332,0.2107142857142857,0.0999999999999999,2.107142857142857,0.1375,0.0946428571428571,1.4528301886792456,0.5320490338070248,0.4559602780604088,0.4578251554203348,0.4999092979851995,0.5550983742573824,0.4874650691357424,0.446967909787106,0.5259087174361959,-2.723571610010574,-3.1664239384894786,-3.155569965743216,-2.910631533723746,-2.481899241991264,-2.85919399436394,-3.085108810751522,-2.644734761006424,0.8149789635027922,5.288288288288289,6024.476994035875,4.385385385385384,0.5285714285714286,0.9170880724334262,0.903415930450338,0.9141457852503004,0.1539916349026713,-0.2846506056554802,1.7062218025,1.706791895,0.7494047008,1.4722527369,-0.4308304999,0.9742122635,-0.3082714831,-60.1456475313,6.558165165,2.1947892328,31149.291561731035,0.9407267535669336,25500.468574818813,1.038706607063555,99765.79995109886,1.4284993360307785
6,4,18,2,2.061377797080267,4.70198765439817,3,0.8438166610934957,686036.940117903,12425.630150131145,95745.50017884422,7.705484472176543,0.960057207983264,0.9572646560700818,16.18409661413463,0.9992374727810464,0.2517857142857142,0.2178571428571428,1.1557377049180326,0.1089285714285714,0.0964285714285714,1.1296296296296295,0.5230816931753877,0.4551581719698685,0.448862811944051,0.5688709491726671,0.5365643555029107,0.4793057316230041,0.4770810205306233,0.5794793704244986,-3.200153753362124,-3.655925125978672,-3.6981674130267854,-2.8929047814805706,-3.0315447775200464,-3.40609965747427,-3.420652511519229,-2.7508180123099275,0.8160999404897689,5.178178178178179,7566.218500481063,4.1871871871871855,0.5714285714285714,1.011960279302665,0.8629537546192804,0.8419291305030561,0.2257242335586064,-0.2281091858703974,2.3570874066,1.8238065919,0.7944554064,2.1959275671,-0.2558506824,1.6358172008,-0.0984195499,-67.9986806652,4.3417048228,1.3616798771,164177.25126888265,1.8720779190580399,125386.78016388907,1.512205295022388,106797.86603908276,1.7643564139341439
6,4,19,2,2.4554248783872,5.552833711851138,2,0.7846992857175299,571440.7672661284,6784.027617642073,69852.1876957406,10.296565938807182,0.9483541630077184,0.9659211006738768,18.94146485951384,0.9997587264133858,0.1964285714285714,0.1839285714285713,1.067961165048544,0.1696428571428571,0.125,1.3571428571428572,0.3970178773269051,0.488240080623583,0.5306832432324298,0.6047284612917747,0.4129166022523446,0.4451283543328959,0.4915187042030378,0.6248055376981356,-3.3592793840097306,-2.8510705078659666,-2.6146150048205308,-2.20210099294805,-3.1447723001997927,-2.972226753736628,-2.7237320972229284,-2.009767533474712,0.813333166217248,5.2002002002002,5043.159487171349,4.165165165165164,0.5,0.9812140742385606,0.893945383884371,0.8757207502223248,0.1793756420163414,-0.3182751340666844,1.7607579715,1.7214660002,0.7399813803,0.9045772743,-0.3219374264,0.6899336419,-0.1953848997,-65.0688288483,7.5375132424,2.3406592518,23384.472929500917,0.9842426544007645,30455.612430321104,1.192013572736474,78787.61523558231,1.5833008861013655
6,5,0,2,1.858735521856941,3.6339574214326937,2,0.7643560452015153,593293.588135337,16131.561991852332,48095.73913245641,2.981468202319677,0.9574398286402924,0.9684196883483942,3.986875274672628,0.9979524837980864,0.0285714285714285,0.0553571428571428,0.5161290322580645,0.0821428571428571,0.0821428571428571,1.0,0.5153538771097744,0.5232305013499241,0.4897018837680587,0.51305715548431,0.5338307258718074,0.5985679900400156,0.5345848705911346,0.5338307258718074,-3.1642177851473403,-3.1127919027757414,-3.331697704458947,-3.179212906477287,-2.9382398887790138,-2.530204390890008,-2.9334865551313096,-2.9382398887790138,0.6437888475357407,5.2002002002002,32924.37333007762,4.1871871871871855,0.5571428571428572,0.9757499389998094,0.8575885526079347,0.8543136996992597,0.2149118176555205,-0.2271516512923089,2.3638265005,1.8042723839,0.7816383316,2.3107326881,-0.2884703669,1.8270963257,-0.1455301116,-71.9122239463,5.515989438,1.8116851229,30294.56692672843,1.2793577594890355,24140.406391878918,1.3033861778549467,63284.369137236936,1.6707343626901348
6,5,1,2,3.281572917991457,12.130585468341312,3,0.6621245518959153,403489.863243428,573.7335083920173,56246.76787635611,98.03640026882331,0.936858254281814,0.9685125228574004,22.528492070560407,0.9995109648965552,0.2357142857142856,0.2249999999999999,1.0476190476190477,0.1410714285714285,0.1678571428571428,0.8404255319148937,0.1718586606076543,0.2949134501792697,0.4301376695710437,0.5184210524580555,0.1835100552246063,0.2785844821626989,0.4791466792575733,0.530401743659936,-4.456066982265426,-3.7939331667719935,-3.066318023593128,-2.5912823637935967,-4.114429673914368,-3.635333702276776,-2.624667177265722,-2.366384317489066,0.6652543266442551,5.046046046046046,8809.37190447399,3.944944944944944,0.5,1.0019385013422846,0.9064525338215078,0.9389326418510752,0.1881645868714602,-0.2688445565633552,1.5433688431,1.6763228349,0.7315345731,0.4409226911,0.05851007,0.5054818428,0.1893357958,-53.7106014403,6.0594402031,1.994048654,11436.599014773263,1.1636372137179511,8848.149340260858,1.0794604733473516,27260.288231161237,1.3566685784816712
6,5,2,2,2.90198371429005,8.967924291366995,4,0.7380481329405195,494274.53359425697,19307.208209859746,61631.98579218286,3.192174918417715,0.9153298269186088,0.9584153619423776,14.513429224036043,0.9997159548472236,0.2517857142857142,0.0946428571428571,2.6603773584905657,0.1571428571428571,0.1107142857142857,1.4193548387096773,0.7088492793220954,0.5748727115675657,0.620221068683959,0.5443471501331079,0.7418467229216777,0.6406282674222845,0.5864709279039728,0.5328094030949138,-1.727864324591656,-2.5229622423137488,-2.2538376862837404,-2.704119371061098,-1.463892313566502,-2.0378649575460708,-2.344971316765422,-2.649266093075415,0.6903904349948237,5.178178178178179,15.97139216896374,3.614614614614615,0.5571428571428572,0.9848745069187756,0.8875851780156893,0.8911123255365954,0.1940034230117372,-0.2245300941763759,2.0809824899,1.630016229,0.7181827338,1.7073138385,-0.5724337025,1.306369745,-0.3303408121,-60.8649727116,5.0034564972,1.6112174945,21.331970616597445,0.8618558800242655,307.8615215815792,1.0205671090155857,19588.81555230191,1.4368744404799925
6,5,3,2,2.287620862769073,4.868818292605055,3,0.7736410536837617,497853.56423124665,7315.068180598626,53217.90895198256,7.275107714392826,0.9506436147741596,0.9669344146856904,18.060635200655224,0.9981805329411576,0.0946428571428571,0.0964285714285714,0.9814814814814816,0.1410714285714285,0.0839285714285714,1.680851063829787,0.3027137134732687,0.4653060042262516,0.4375679494182897,0.6353812561147903,0.3111175666072433,0.4994262832412375,0.4409277223605167,0.6363819914819587,-4.815185493351771,-3.692386931423388,-3.883935054060924,-2.5179139760593863,-4.628652431687393,-3.3633921246954595,-3.756448316790848,-2.4431765098773903,0.7448635149425119,5.068068068068069,3720.236681413066,3.878878878878879,0.5571428571428572,1.005917605596046,0.8879633357477995,0.8756868077031201,0.196891079429148,-0.2498283654976834,2.5457578196,1.867037242,0.8069024716,2.2378371167,0.1344698555,1.9671445075,0.3234244461,-78.4239029976,5.9991851333,1.916314171,12190.088690043354,1.6141352497493777,28663.434494096775,1.7347322041000368,44588.32686798242,1.9299591056842058
6,5,4,2,2.919202162206893,10.006702806161554,3,0.7047307392861775,524447.4051682849,15976.94357246934,63866.05315685705,3.997388666184426,0.9620142643936186,0.960171396013727,22.50852713800437,0.9995440995066116,0.0964285714285714,0.1125,0.8571428571428572,0.2053571428571428,0.1482142857142857,1.3855421686746987,0.439366661199004,0.4935588073783375,0.5273490774139322,0.5831598885216397,0.4523673380625769,0.5590483068244777,0.5574695055709432,0.5854519186733625,-3.7320355863535193,-3.371288188643133,-3.1463524213285576,-2.774829861498856,-3.540723864845285,-2.85097710890172,-2.86118486250148,-2.6802643207697714,0.6419507443029963,5.310310310310309,4224.401577269036,3.592592592592592,0.4571428571428571,0.9420217580945038,0.8708359447824667,0.7698744390913776,0.1994635127836601,-0.2564824028237503,2.3613460867,1.8224800498,0.7970997607,2.2898695027,0.2896565529,2.1403340322,0.4453059846,-77.5184153418,6.0712949014,1.9811902159,31231.902301297574,1.5261686154828573,22744.623181813822,1.642979814703071,96147.6093792759,1.8903911301487273
6,5,5,2,2.4009744367309693,5.473312642819492,2,0.7864029470228031,502109.9509277096,3790.0072954482807,65203.25660934992,17.203992374277924,0.9626707480770008,0.9809778635232144,4.301754255897813,0.9997708808476256,0.1946428571428571,0.0696428571428571,2.7948717948717943,0.0714285714285714,0.0553571428571428,1.290322580645161,0.6799608508024076,0.7072606455829005,0.5929299784562423,0.5370097967083394,0.7211119899498851,0.6936960008870452,0.6165503986299007,0.5585530863296886,-1.855196382415252,-1.6969454914088526,-2.35969515995501,-2.683852123697786,-1.5243960579978857,-1.6742512835631445,-2.095927539747595,-2.4129396415910147,0.7061573935432552,5.266266266266266,2887.0909173592345,3.724724724724725,0.6,0.9024903016055412,0.8652510506834381,0.8453745382822078,0.2117634193151627,-0.1963517039138167,1.9900775107,1.7648438457,0.7639794235,1.8981242401,-0.6007596612,1.2399281768,-0.3805215731,-64.8829797137,5.8789219163,1.9347923004,74041.3618476512,1.3936984710554983,58495.967967617966,1.3573997376320794,39804.796070586126,1.3345500600369449
6,5,6,2,2.766067260412734,7.313950752368168,2,0.7109321361357008,457666.4321194585,6593.186156602209,70530.11979687707,10.697425815324571,0.9159657072013504,0.9394336953805096,8.378603989607607,0.9992782904207528,0.25,0.1571428571428571,1.590909090909091,0.1964285714285714,0.1053571428571428,1.8644067796610169,0.2718787982998298,0.2738827586537659,0.4185393141520566,0.4795413295303059,0.286940907596776,0.301839505070037,0.4626211571362331,0.5015469487583146,-4.08222719883458,-4.070991951951064,-3.259971858090352,-2.917962745075457,-3.7879295301182734,-3.708784845017762,-2.85467671533929,-2.64789419599497,0.7532337561378164,5.266266266266266,9.61883673822906,3.922922922922923,0.5571428571428572,1.0058991693474275,0.9028340678096016,0.9419685605865292,0.1815778529133327,-0.2715823962037491,1.5382219385,1.7197502641,0.7563132599,0.9987395524,0.0311109162,0.7083698109,0.1335242865,-55.0774919541,5.8502168456,1.9113103452,21985.021423098653,1.1049087203158527,30640.3797127373,1.0691352818267468,36757.44795743473,1.3339415714005631
6,5,7,2,1.7077825325085347,2.6991335520775657,2,0.830038573202846,435707.1020056339,5994.819390601356,43313.850114431225,7.225213520583862,0.9273415421647202,0.9528812413885526,3.7119045427613178,0.9990918103256602,0.0982142857142857,0.1232142857142856,0.7971014492753625,0.1214285714285714,0.1071428571428571,1.1333333333333333,0.6811127427925091,0.4326416811487228,0.4874777241756054,0.5382727384278053,0.6900454382707415,0.4273546159999841,0.4789057968429232,0.5376921033661587,-2.0561391712691046,-3.6582448409860566,-3.304669922212781,-2.9771509757872625,-1.9726711378245216,-3.6445374926018967,-3.316445768439868,-2.942306896178369,0.7597874783829256,5.068068068068069,6024.476994035875,3.878878878878879,0.5857142857142857,0.9166539352540424,0.8674737194766282,0.7510432681563938,0.1941187570635625,-0.3643573378278691,2.2924725323,1.6867132675,0.7431984139,1.5248842049,-0.4610878816,1.1849134253,-0.3166818164,-73.4840145968,6.5820576425,2.0283607213,25019.210427143513,1.4693149926412938,51056.91681798682,1.5348904710801872,65372.52909948304,1.715095371534174
6,5,8,2,2.924377441001204,12.070171386281284,2,0.7625768167741082,658161.9698231329,24442.10235882839,60881.329715723965,2.490838505703822,0.95353633148706,0.9551487946058131,3.6749865861183895,0.9989060144934796,0.1678571428571428,0.0982142857142857,1.7090909090909088,0.1,0.0571428571428571,1.7500000000000002,0.3749914392055761,0.5087956695495334,0.4605529998988921,0.5511716259601341,0.388012376679088,0.5253582129126336,0.491428156504163,0.5391177528085025,-4.098755099629679,-3.221277884314052,-3.537649372088528,-2.943379822855716,-3.878684169645604,-3.008207218044828,-3.223250737965341,-2.9210013538377866,0.6680924229126558,5.156156156156156,6498.495354469902,4.385385385385384,0.4428571428571428,0.9317704297714224,0.8770287661454484,0.865620726564156,0.1843663300486434,-0.2528883879263164,1.986591687,1.56723636,0.6952940931,0.9908468922,-0.2097473171,0.7227180421,-0.0505060463,-66.0440993586,6.9310142704,2.2818722913,674.9452461724852,1.0102467869172986,9553.332434380087,1.24658710323089,71716.66939762357,1.554543132802691
6,5,9,2,3.0157537676199024,8.807038252035245,3,0.7280914632781192,590633.2674385341,11116.970135335208,85233.20157415187,7.66694526804914,0.944899221193578,0.9516645524374776,6.726686889093113,0.9998950933662728,0.2232142857142857,0.2214285714285714,1.0080645161290325,0.1410714285714285,0.1249999999999999,1.1285714285714288,0.4104794241315742,0.4522739624674586,0.4229496098553483,0.4748762068060044,0.4413706501204133,0.455617768598006,0.4254892564129994,0.5185656065423159,-3.6063604445681214,-3.350684602157559,-3.5300747534972223,-3.2124165869641623,-3.178204619133892,-3.097148624198085,-3.2685584805091787,-2.739020091634909,0.6813911621504888,5.332332332332331,1876.777740038311,3.812812812812813,0.5142857142857142,0.9243606104669416,0.8742899942766034,0.903035895728168,0.19760862464566,-0.2208227510326116,2.0728076469,1.7615335387,0.7682287922,1.9213240594,-0.1514160752,1.3759073362,-0.067461437,-67.0888404108,5.8012647279,1.8904236497,10649.785364103082,1.1062869204618357,8399.30726656996,1.1987553485822948,37010.34695827204,1.5318289915595569
6,5,10,2,1.433786251416667,1.2880181705713245,3,0.7962344311083671,494965.3387818282,11489.13381293118,53347.452006109306,4.643296254941865,0.945350271778731,0.9825911067478368,4.384038563394922,0.9992552711176632,0.1821428571428571,0.1392857142857143,1.3076923076923077,0.0964285714285714,0.0696428571428571,1.3846153846153844,0.2999462586338535,0.4186085335184331,0.4118874217158869,0.6086714937909737,0.3151246980958977,0.4315018548644763,0.4337357655114938,0.5927548857522729,-4.306754232113876,-3.576739914135778,-3.6180884206713455,-2.4074661710593444,-4.010432578635482,-3.328961455912724,-3.315880318351402,-2.384710135010683,0.8459037352063752,5.244244244244244,5305.480525369574,4.077077077077076,0.5714285714285714,0.923818028318042,0.8839481782047641,0.8117837556646789,0.1924790557290524,-0.210788071261316,2.0979885349,1.7804843159,0.773768611,1.977721222,-0.7890375433,1.6746191138,-0.6964935187,-77.0250726509,7.3555111549,2.2560829461,40278.03063372067,1.3931494412487853,80583.88029819763,1.562531345708932,69484.27589874313,1.5763598496435596
6,5,11,2,2.2581041913992768,5.241480512868058,2,0.712634086938141,440273.4928301976,1317.4314523983446,53303.06561402036,40.459839877804434,0.9381985952048206,0.949039048148422,42.764726148007966,0.9989856082663956,0.2214285714285714,0.125,1.7714285714285716,0.0982142857142857,0.0553571428571428,1.7741935483870963,0.3214963269467347,0.5027726325290359,0.4828843352646057,0.5671487837061343,0.3337723462340341,0.5311340171025959,0.5182735436490016,0.5979162207569662,-3.815530422469909,-2.796132464445998,-2.9079732786925576,-2.434116497469121,-3.6087021387543055,-2.539668934044835,-2.6093292337862826,-2.177935103580167,0.6329123593972,5.2222222222222205,18848.43409033796,4.011011011011011,0.4857142857142857,0.9906150185761212,0.8902999998285194,0.8842503191659448,0.1816586653275954,-0.24566266441158,1.4608657812,1.6974238678,0.7507823356,0.8137112678,-0.3035352916,0.5572231589,-0.2018506267,-58.013099759,6.7875992002,2.3083848379,26.71857347224243,1.0298027353613974,4567.305087279348,1.0990358163126015,46288.96442919055,1.3800168191942634
6,5,12,2,3.047105170299324,9.433901829035957,3,0.716040547110349,387865.68960277,1321.428160298798,42353.09029540871,32.05099722245357,0.9523963059972328,0.9345635121012856,18.55435301712378,0.9998620994196864,0.2517857142857142,0.0964285714285714,2.6111111111111107,0.1857142857142856,0.0660714285714285,2.8108108108108105,0.2418186359363901,0.3871895910753617,0.4035109838757631,0.4357053028033778,0.2482646593280323,0.3830956593043543,0.414579187063135,0.4405921971925803,-4.2961433404058695,-3.4724163399670456,-3.3799331343527887,-3.1975079054887217,-4.14901964218384,-3.404852862986,-3.231087219668425,-3.08751476252823,0.5871917522613684,5.2222222222222205,10.11916262438234,2.931931931931931,0.4571428571428571,0.9969584908901856,0.9133382190111368,0.9341856849800592,0.159201373935801,-0.2216419068643549,1.6715596225,1.4859112903,0.6567770387,0.7962164361,0.2185284143,0.7774714536,0.2704565297,-53.2285287102,6.4274216547,2.1691812032,25.28656288489098,0.6777043088023398,2539.877436644194,0.8459571858142152,47363.82956774985,1.4028366269093513
6,5,13,2,2.390296632543444,5.090085519569252,2,0.7401573680016877,505784.1012483109,4087.233313410964,60884.88201519669,14.89635588343396,0.9584016491617804,0.9766403598565172,7.706045780074541,0.9989805986400022,0.1535714285714285,0.1107142857142857,1.3870967741935487,0.1375,0.1089285714285714,1.2622950819672134,0.5933319108415642,0.5306348293103209,0.5211327334461517,0.6666366901554858,0.6224949856214618,0.5728455443176951,0.5505684551082186,0.6749228058765147,-2.479571361225626,-2.861853354678847,-2.91979034409243,-2.032611208035563,-2.193921530769768,-2.482465984798658,-2.6119323065639666,-1.8892301510850715,0.7044525091645149,5.156156156156156,1571.0723892474489,3.988988988988989,0.5142857142857142,1.012892292312536,0.8893653605112241,0.847594044094918,0.1935981122582985,-0.1982642187551189,2.1319851453,1.7595168869,0.7681428047,2.0035958417,-0.0029011474,1.467880323,0.0186564287,-68.943457998,6.0059982633,2.0518601965,12783.098756887957,1.2301185650315696,51193.622300564486,1.364780760585567,51005.14871411872,1.646144602603652
6,5,14,2,2.3017715880266585,5.389921336129893,2,0.7629517758361126,468289.9989474928,1268.3978277269232,56784.36109331434,44.7685732756865,0.9579676610878356,0.9659518834980524,47.5433007562853,0.9997525749809888,0.2089285714285714,0.1660714285714285,1.2580645161290325,0.125,0.1517857142857142,0.823529411764706,0.4568370752790542,0.3444894728359875,0.4071783696851054,0.5848731347417341,0.4659723803204147,0.3720485226048839,0.3933533022504044,0.5274970111346057,-3.4106025465849634,-4.11605021533352,-3.722417105441034,-2.6066446720992045,-3.287500897147204,-3.865700891163614,-3.7345475956838863,-2.9087521741510787,0.6496366777186098,5.156156156156156,104.26957142832352,3.7467467467467457,0.5571428571428572,0.959987867557867,0.8703176857687068,0.8157696465520229,0.2044579660405595,-0.228025218772248,1.9374992634,1.6921806833,0.7375202957,2.3253334689,0.3590347608,1.9423859356,0.4518371723,-66.2552969637,6.8576209899,2.0747052594,42070.15231119818,1.1522453476420016,33804.88911719233,1.3192999465663,69882.91886992191,1.743565815414577
