fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
8,2,15,2,2.5202202423995668,6.249338855187752,2,0.4065327488053458,33751.90354477396,243.92231519143883,5462.061559550073,22.392627567769907,0.6369061910840144,0.908546881529256,3.970217689660612,0.27,0.1266666666666666,2.1315789473684217,0.26,0.2,1.3,0.4053607325373776,0.3770231059484735,0.4433119504649204,0.5668185975872251,0.4142829055853968,0.4118204946421922,0.4581522221270656,0.5422835552209246,-2.551994822846075,-2.67361053224114,-2.389120762939024,-1.85907113236529,-2.459567615124957,-2.469907873705063,-2.275349754160195,-1.922061956572932,0.7470961208288923,4.1871871871871855,716.1342177498713,3.4164164164164155,0.5740740740740741,1.0152433178640765,0.91953674988538,0.9075577473402529,0.168949050275605,-0.4052145233834988,1.510223749,1.7759423417,0.778508047,2.2394627709,-0.3941271088,1.7804177747,-0.3369682058,-51.4868835408,4.7422368125,1.6102851605,3042.9779573039855,1.0442983106981631,2296.3644888002095,0.9278654422769044,7180.745870929947,1.2164131138078447
8,2,16,2,4.6262979139915865,25.28711634329824,2,0.544446759135298,74323.1539705308,1957.2724851420105,15079.0939995113,7.704136298844067,0.8588294002070066,0.9634902941817792,5.957562343672897,0.3066666666666666,0.1766666666666666,1.7358490566037734,0.2033333333333333,0.1833333333333333,1.109090909090909,0.309004411883504,0.4019130345087843,0.4615020961304932,0.5274445247977904,0.3288785481071564,0.3779489066046563,0.5150603194383773,0.5496447939377748,-3.4619859153379524,-2.9965005367425364,-2.6979508852102,-2.3675699635437764,-3.1592229585173133,-2.928230188563762,-2.282794817548086,-2.119992592200358,0.6836358510782035,4.407407407407407,318.1574322821798,2.931931931931931,0.5185185185185185,1.0367376466464144,0.941720825195116,0.9766008969804756,0.1310238888544124,-0.2580096646193179,1.473362196,1.7390812885,0.7674506683,1.0160251955,-0.0879830555,0.6121464054,-0.0313665423,-52.5520655719,5.5843281957,1.9247190615,1188.3838112819708,0.8346902343548864,1032.938170240746,0.9274522458365324,18945.81781678683,1.414618613161322
8,2,17,2,3.9286754953351113,16.4580692480487,3,0.5890896687367004,94545.47818653524,2298.820803762924,26269.490419615755,11.427376321205816,0.8083677454409754,0.9384218332611524,7.906360927257844,0.2466666666666666,0.1933333333333333,1.2758620689655176,0.1933333333333333,0.27,0.7160493827160492,0.8428787877216608,0.7553711930418178,0.5745462410171717,0.5870926381316588,0.8891022811720648,0.8891022811720648,0.5307990286644235,0.5686597691268442,-0.8590285076707849,-1.3374586150869598,-2.326082534384376,-2.2574876410939,-0.5747894229799932,-0.5747894229799932,-2.4318963313760507,-2.235661878638973,0.7060281597151099,4.825825825825825,4556.786265841069,3.68068068068068,0.5185185185185185,1.0210151410369663,0.9094707545831864,0.91462574658505,0.1623043647146781,-0.2153378007354673,1.513206077,1.7053166415,0.7513673184,1.35890346,0.3551298671,1.0767167423,0.3207165586,-65.2923097894,8.5373816814,2.7974983397,15319.583613044462,1.16390105063285,14986.16412826459,1.2147407938741357,24941.977362136167,1.5487124265699987
8,2,18,2,4.536636787132226,22.103252259240303,3,0.5033071043818848,75407.9358746225,2255.8888167979685,32192.761981828306,14.270544604021325,0.7173990266516269,0.9205428514136326,825.3509254491216,0.3099999999999999,0.24,1.2916666666666663,0.2933333333333333,0.1533333333333333,1.9130434782608687,0.3878103485146076,0.4112087221638473,0.4959631890581355,0.5394608193804648,0.402333867955628,0.402333867955628,0.4998749021013874,0.5574130937255026,-3.182379216845423,-3.060746161094397,-2.6201623431145333,-2.394046213278077,-2.994728069773425,-2.994728069773425,-2.5059788212392164,-2.2176719751555454,0.8166994479216823,4.2972972972972965,1189.0897775444605,3.526526526526525,0.5185185185185185,1.012927548641211,0.902959588351715,0.9222476784575606,0.1534023267467768,-0.2597808533510132,1.5330138286,1.7000619123,0.7522981608,2.3845364087,-0.2274586832,1.8067584978,-0.1618472386,-56.1504818551,6.0805424846,2.0168099584,11095.250945368301,1.2233665609246507,8176.924574612765,1.1983288958226632,22395.982905098826,1.522816952943862
8,2,19,2,5.935343692646164,37.45560374846837,2,0.4411154248876394,53441.069873090055,360.18282422002363,17008.712309230857,47.222441397818585,0.7603639182068923,0.9252356691151432,287.7655125739023,0.32,0.18,1.777777777777778,0.3633333333333333,0.2466666666666666,1.472972972972973,0.5735502677416029,0.6196591390254834,0.6057628899345346,0.6437262115572836,0.5870988053645882,0.6576271056572857,0.619459512386679,0.6434734955741278,-2.206283794190464,-1.9677345636790489,-2.039628310702947,-1.8432209619954083,-2.0868919243516832,-1.7304266434772997,-1.923333913311432,-1.8019620494454165,0.7572272457983298,4.53953953953954,734.2870447166758,3.284284284284284,0.6111111111111112,1.0183679834672477,0.8984846828896377,0.882937792836027,0.1814632024464427,-0.2028321713292396,1.7682877321,1.7834300818,0.785978405,1.944719045,-0.4127963149,1.4884123588,-0.2848528609,-66.5561081097,6.8234383432,2.2726861803,26863.698146747134,1.4186118536310348,19370.09024191361,1.3858576269184408,13719.651630560322,1.5308599708780495
8,3,0,2,3.681653001998795,14.186783117933548,2,0.4784033882076878,87456.22801163941,7645.556379765684,14407.26233932256,1.884396847488044,0.8475736208141693,0.8633538651607475,3.997759711523183,0.4,0.1399999999999999,2.8571428571428577,0.33,0.1599999999999999,2.0625000000000004,0.2662647657135074,0.2938275043080607,0.3134250154719757,0.5170660906527963,0.2750985970266325,0.2750985970266325,0.3083891032480022,0.4948930335335749,-4.491864180088961,-4.32312745815898,-4.203153175471457,-2.956479977217537,-4.295280270519156,-4.295280270519156,-4.098023024248524,-2.992925629148941,0.7529140673754244,4.75975975975976,1611.9322253561731,3.724724724724725,0.4629629629629629,1.021823499571769,0.9162091961167554,0.9207990685750372,0.1655214063899566,-0.3145999554392907,1.6406511801,1.8042794595,0.7935892459,0.9081893888,-0.0187443519,0.7139593739,-0.0054866884,-66.7103498419,7.1627341956,2.3378582828,10896.20596273338,1.379288543202922,8439.719227316347,1.4414703519191896,24702.952372778473,1.8408793143664937
8,3,1,2,2.6788189777860074,8.014796405174767,2,0.4087047142224713,48956.66153421841,1314.094698273468,10574.433784462894,8.04693436352508,0.6073355673410678,0.8983016356156251,11.595458083779192,0.33,0.22,1.4999999999999998,0.35,0.2433333333333333,1.4383561643835614,0.5811509269138176,0.5365303493066081,0.5259459920460151,0.6465541051146609,0.5998048196105256,0.5998048196105256,0.5998048196105256,0.6855939697656902,-2.014786590417292,-2.229424624010796,-2.280338479256312,-1.700178167295348,-1.8651867893104648,-1.8651867893104648,-1.8651867893104648,-1.465349916263022,0.8307517222523557,4.53953953953954,1101.6459496336547,3.592592592592592,0.6111111111111112,1.042637513083115,0.9112574335029464,0.918077950498631,0.1725434143490228,-0.3759768548986438,1.5018367274,1.7222437334,0.7618091668,1.7127234427,0.4047632112,1.2614869674,0.2964795645,-71.3296439278,9.1490087329,2.9672240128,1698.5624160246928,1.180674669146201,9540.11355264679,1.3658765105905846,13453.13270102197,1.400377792032303
8,3,2,2,3.5706387956863432,13.039749547573429,4,0.6066288977497609,82644.24468431815,364.307657369508,16895.370058168875,46.37665367827372,0.9000194634723195,0.8976441226520675,55.40817477215092,0.3033333333333333,0.2,1.5166666666666666,0.3166666666666666,0.1833333333333333,1.727272727272727,0.4763766321980824,0.493749473820078,0.6007993458620262,0.5880747962600628,0.506090789074513,0.506090789074513,0.6049911843458217,0.634941624797864,-2.6579240050014925,-2.569739069756855,-2.026351508909365,-2.090941609198176,-2.3598950097846223,-2.3598950097846223,-1.8873495619498808,-1.744246551517688,0.7881583965317971,4.847847847847848,1456.4739910871758,3.57057057057057,0.5185185185185185,1.0417240441755566,0.9231440163554228,0.9181426648197494,0.1670880103676991,-0.2329207489987105,1.5544468765,1.6260420421,0.7192505417,1.4043983719,0.3386585584,0.9060627315,0.2178168685,-62.1699596813,7.9006599994,2.5653197547,3523.6783045251004,1.0336849089066453,5644.203691381664,1.2269919821697208,17828.346847668126,1.494736205509234
8,3,3,2,3.1820228293277206,10.31238227658712,2,0.4257692317735869,51078.91045186512,1080.7435873834495,11188.34087736223,10.352447155804947,0.6301392043369372,0.8888163744965719,49.95040245833403,0.3833333333333333,0.29,1.3218390804597702,0.1999999999999999,0.1666666666666666,1.2,0.247252427063644,0.3026881133617813,0.4389664722785431,0.6111814830120061,0.2541675805833547,0.2686080336515226,0.4207405409369665,0.6148418434952276,-3.933878505572906,-3.644170158963116,-2.9319758906692392,-2.0319757399963425,-3.791693679763106,-3.718280707618085,-2.944863179305345,-1.958082954976148,0.7546757242284566,4.64964964964965,420.36216838447183,3.042042042042041,0.5925925925925926,1.061756198393062,0.9289321774721532,0.915735941779855,0.1558382051832099,-0.3255826736471144,1.54916751,1.7454219846,0.7766563289,1.4981689813,0.1160258633,1.1740405067,0.117561749,-63.1341401737,7.1206093052,2.1865748309,3647.926449290443,1.311118587562267,4527.3834023877625,1.3844783669038647,7071.42461413777,1.4655078914646549
8,3,4,2,4.5883580938845485,23.69603472966045,3,0.5035440908317386,65472.84373291115,290.761841866013,11681.279321103224,40.17473285399711,0.9044047194605076,0.9262475733004476,8.574964809627472,0.2866666666666667,0.2366666666666666,1.211267605633803,0.3966666666666666,0.1966666666666666,2.016949152542373,0.2995016845942124,0.5452802792755792,0.4371131630242592,0.6154519701846612,0.3135869177441917,0.6231290072828823,0.436981228712966,0.6249125172666619,-3.719660609769464,-2.4145711652199995,-2.988940800012508,-2.0419580284643053,-3.4811529538136363,-1.911306184888451,-2.855357086548007,-1.902261090602389,0.8172793259323176,4.847847847847848,946.1848194721993,3.3283283283283285,0.6666666666666666,0.956953925075291,0.8848910056765961,0.8742412161287114,0.1912325927958431,-0.2610165648402194,1.5159613011,1.7935577453,0.7923685068,0.8789467082,-0.1268260318,0.7306335049,-0.078412379,-75.9394871914,9.3752642277,3.1573677005,2877.8409906190122,0.910309271335908,12701.156472074665,1.3067187429602931,13119.887977034825,1.4983438051277098
8,3,5,2,4.121646461167284,20.30698656731996,2,0.4510516605974188,47044.151515452526,207.21829422163165,19386.268387978715,93.55481117532996,0.5855981994494334,0.8952914598840773,15.263892454905651,0.3333333333333333,0.2466666666666666,1.3513513513513515,0.3033333333333333,0.27,1.123456790123457,0.3176906615175878,0.418019382210053,0.5227632836893495,0.7541049228731073,0.3312886082546636,0.4844445083916987,0.5094213965781414,0.7411509863519127,-3.1972154751398296,-2.727087748158412,-2.2362710410604465,-1.1522333075484776,-3.004880872594468,-2.3166688269680225,-2.2044342000499952,-1.163148197566961,0.8436343591994333,4.693693693693693,2676.498460425457,3.68068068068068,0.6296296296296297,1.0088704568234586,0.8844420998491189,0.870469443153192,0.2005555439526297,-0.3279982156606853,1.4355443464,1.7617664317,0.7752391681,1.3412753843,-0.4050359593,1.5952329587,-0.4481015,-62.734842012,7.3712459796,2.5362738619,7399.725686011894,0.9156184068930319,7327.409713221063,1.0873148239048152,23280.129530199887,1.3932871677938397
8,3,6,2,2.891460101445032,8.4150865451827,3,0.6563199470865066,76041.92500830567,1015.9240252602063,17901.914497237794,17.621312275445614,0.8082196726443558,0.942766905732286,17.142353559593484,0.3133333333333333,0.2299999999999999,1.3623188405797104,0.3133333333333333,0.1833333333333333,1.7090909090909092,0.193420574275203,0.4256223840244137,0.508118778955707,0.5831626882909856,0.1969961243319147,0.5099512446999612,0.5281212684173148,0.5676881059156694,-4.6976277832985724,-3.345253004051129,-2.8647828302638776,-2.42771694162686,-4.591917644496635,-2.8023071797177592,-2.698403257162938,-2.47214325425266,0.750582720716074,4.473473473473474,2240.527869300018,3.658658658658658,0.4814814814814814,0.9405758030200913,0.9046554817532536,0.8514820401306993,0.1702517134540811,-0.2990682795560218,1.743623507,1.8129967432,0.795213897,1.795138288,0.0334304659,1.3583802248,0.1229064489,-66.1692806227,6.7369631108,2.20326308,24675.35695130428,1.1730721980464822,17958.67026482301,1.323677842191265,20819.0406796247,1.6486013903403147
8,3,7,2,2.8011875208757973,8.3677394613156,3,0.5914241528748789,77836.9660718374,1755.8803059013828,20090.668973768592,11.44193536782966,0.6739525567300896,0.9540610502523976,4.68361476341033,0.3833333333333333,0.27,1.419753086419753,0.1866666666666666,0.09,2.0740740740740744,0.2223747347829335,0.3685839512857749,0.3737877540753861,0.5214763797276638,0.2350427930726056,0.3808900881449355,0.3894682546662109,0.5349010912507243,-4.101096511903821,-3.330007743793109,-3.3025635512961573,-2.523672567936256,-3.816851572767989,-3.089127887652599,-3.046326031441964,-2.320670339825744,0.8042225921371297,4.803803803803803,1219.2312516491097,3.2182182182182184,0.6666666666666666,1.0164129084743725,0.912071355382596,0.90543239222422,0.177725031901395,-0.3145183421357834,1.5125169228,1.7881291955,0.7877430108,0.6745949049,-0.1694016569,0.4451497298,-0.0365957183,-56.9794343211,6.0614432423,2.0167579909,2504.017818860548,1.0931206358041476,2561.0809689473936,1.106687860141945,14831.521525533472,1.4232042752855052
8,3,8,2,2.4384558265454457,5.791439614810365,2,0.5399533411723578,66542.26818078986,2263.9929451766643,14019.23702790592,6.192261799124983,0.7605845029007808,0.9231414646152244,15.10557806692579,0.2933333333333333,0.2733333333333333,1.0731707317073171,0.1033333333333333,0.0866666666666666,1.192307692307692,0.7271571544301941,0.6476213744700879,0.5882103859520114,0.6075906905269967,0.749944241264236,0.749944241264236,0.561659475191119,0.6280599400466965,-1.549773374554558,-2.001544187343073,-2.339004266125769,-2.2289222885010864,-1.3771834424996363,-1.3771834424996363,-2.41416280910891,-2.0484618900990355,0.7147883593396323,4.53953953953954,266.3332725174981,3.526526526526525,0.5,0.969272723275803,0.9227460030910004,0.9056354689575816,0.1342163476379049,-0.2607487507827469,1.6825725118,1.8039330495,0.7948929669,2.4504096381,-0.9457860574,1.9933119471,-0.7898364595,-59.9099016528,5.513282566,1.8121068023,1572.0240037907145,1.2122881875776685,1307.5063121711705,1.165536158383857,31700.2692438429,1.5867992566072868
8,3,9,2,5.291960498267949,31.2035020750072,2,0.5105476037443729,71827.81247308574,1629.682587784095,20745.76712717085,12.729943415164785,0.7387591938423533,0.8719094170101399,8.646174184818417,0.36,0.2733333333333333,1.3170731707317074,0.2933333333333333,0.1433333333333333,2.0465116279069773,0.5188359934917414,0.4777168014202081,0.5211404267518354,0.5891846967896052,0.5542815099907871,0.5542815099907871,0.5542815099907871,0.620819259770115,-2.733607735016661,-2.9672156940160828,-2.7205156988306283,-2.3339399359246857,-2.3703005558178445,-2.3703005558178445,-2.3703005558178445,-2.016457336790629,0.7805897519735948,4.86986986986987,1101.6459496336547,3.526526526526525,0.5740740740740741,0.9365711785311096,0.8905992409571966,0.8857723195184177,0.1595796081909185,-0.2304639703000304,1.577624691,1.6934823553,0.7478900978,1.2045789759,-0.3873436666,0.8466815174,-0.2770934226,-62.2410754086,7.4155092045,2.5264974662,2796.698722914991,1.1921615704582178,7106.5520166463075,1.2788921546204333,13117.717722213949,1.4946851498038074
8,3,10,2,4.0961225600970295,19.59546626286216,2,0.4997577839209397,52704.6746179868,110.23240465367608,22607.52938278584,205.0896871370384,0.8330226800927694,0.924009548004842,29.53246251770993,0.36,0.1466666666666666,2.4545454545454546,0.2666666666666666,0.1599999999999999,1.666666666666667,0.2682676595896504,0.4280959544682157,0.4417223412696016,0.4836447174025279,0.2809672056530579,0.4453600535209442,0.4453600535209442,0.4881906496419052,-3.633221558571112,-2.839636835642483,-2.7719786503223416,-2.563824285206733,-3.4087960603631884,-2.629441215118752,-2.629441215118752,-2.4263896040267388,0.8312820968861758,4.31931931931932,399.57803018952654,2.843843843843844,0.6481481481481481,1.0163176000619063,0.9203833002983836,0.9539147000062124,0.1529021908748088,-0.2809039411119965,1.3742562916,1.6772162477,0.7385028214,0.7895585602,-0.1604256601,0.5233247781,-0.1045637892,-54.1384397397,6.8830490695,2.3012764792,1481.1409276191443,0.9261938950809127,2318.128255465923,1.0334463621756118,9868.502297582922,1.3665389849308118
8,3,11,2,4.574117234582873,24.123857859463048,3,0.3405199892257958,40656.452816103454,2078.5779873030765,6482.01983908374,3.1184876769978995,0.5212769819417813,0.910519187763445,27.51228439799125,0.3066666666666667,0.1966666666666666,1.5593220338983051,0.3399999999999999,0.21,1.6190476190476188,0.1733338131659556,0.455723437387802,0.5592306003168135,0.6334874785609188,0.1760622625771829,0.5641757272943265,0.5790102958432695,0.6191280939802081,-3.7646663435691945,-2.4786542494340824,-2.007279057363465,-1.6691106711921075,-3.694092146707189,-1.954000830429516,-1.887490631069248,-1.707624075248661,0.7700441470967457,4.495495495495494,647.0686830829871,3.5045045045045047,0.4629629629629629,0.9988427064830576,0.9048726641940888,0.8953682300112269,0.1678333657922854,-0.3132705773619843,1.2967335927,1.7402157904,0.7685919043,1.9017524162,-0.7543682142,1.5753038571,-0.6139525695,-58.490677028,7.8723249286,2.6082674812,1037.173544249977,0.969789173538682,3546.6819396812793,1.0656135744434425,5534.234158629823,1.307559160665192
8,3,12,2,4.568063304620377,23.73615343006309,3,0.3931069294297107,68370.80429123284,782.3512717346405,12582.556687630611,16.083001513798767,0.8026493552357991,0.9317890484256548,60.73458719080787,0.3466666666666666,0.2299999999999999,1.5072463768115942,0.3633333333333334,0.3433333333333334,1.058252427184466,0.7214990606193258,0.6610766423109737,0.7139929355757754,0.7230404491175955,0.7502864165455981,0.7502864165455981,0.8679703442289838,0.7484910849268424,-1.6553017976919264,-2.014429267312408,-1.6999152999153644,-1.6461403810094497,-1.4272543500600552,-1.4272543500600552,-0.7546241495129724,-1.4375156855758204,0.8457753767388267,4.737737737737737,1158.9483034398118,3.4824824824824816,0.5,0.9978096170335564,0.9145647093955072,0.8686597054532839,0.1692825534983678,-0.2321267372608441,2.0653174274,1.8471279691,0.8069467448,1.5113339419,0.4650722125,1.4583489791,0.4515378377,-68.9654694521,5.800127537,1.995698245,2904.216504167567,1.40366433378426,3523.9870908886696,1.46501128911857,27201.554093540122,1.8015841268013388
8,3,13,2,2.8083518383090693,7.981717874126987,3,0.4436360885898412,56151.85182630173,793.2695047456157,13484.170382718126,16.998221035916675,0.7059536562748389,0.877438684290623,27.28125808355086,0.3399999999999999,0.23,1.478260869565217,0.36,0.2933333333333333,1.2272727272727273,0.3626743571211601,0.4959224542031815,0.5627583468883439,0.6440208477891958,0.3748227853815041,0.4613176991536467,0.5929056711706998,0.6522758169699137,-3.4493915223152345,-2.728214112344395,-2.3664788453101173,-1.926662583683844,-3.2739730967901592,-2.821010298278722,-2.131900922294976,-1.820987063705695,0.8288413115483403,4.42942942942943,569.8437059469136,3.24024024024024,0.6111111111111112,1.0549646137654232,0.913703054806992,0.8593137965679636,0.1675130236679629,-0.29213652743167,1.5821542154,1.8269144335,0.8054465703,0.9938533936,0.2214611558,1.0427495534,0.3102719272,-71.7314583999,8.353047922,2.7704902465,4575.084429878064,1.3316309292602757,7063.632312036197,1.4412161950799742,16504.063174682604,1.6154571053038733
8,3,14,2,1.9743616040768728,3.824305181799187,2,0.3244517773067328,45628.83497874846,656.1982566428075,6118.879430251718,9.324741978981583,0.6600137785975935,0.8611707803651559,8.059963863701634,0.3433333333333333,0.2333333333333333,1.4714285714285713,0.4233333333333333,0.1833333333333333,2.309090909090909,0.5262837090847768,0.4541410573278545,0.493407039810375,0.6098054426537645,0.5507951631198267,0.5507951631198267,0.5496200309731961,0.6249985211852128,-2.8959223998610684,-3.3369448540490256,-3.0969040524038203,-2.3853373434545,-2.623873134906826,-2.623873134906826,-2.630737258835064,-2.19044014006226,0.8166994479216823,4.385385385385384,1652.7920614648972,3.4384384384384385,0.5185185185185185,0.9120519746671,0.8757285222588561,0.8102256936712303,0.1966048144099757,-0.341698852120641,1.6422504983,1.6963049959,0.752069656,0.9435336365,-0.0320250185,0.810008302,0.0306921916,-80.58320822,9.546238074,3.2062303801,1912.10865396437,1.2694424349146247,10654.510333027156,1.6211911562015024,16398.53589908824,1.7602210309037585
8,3,15,2,3.116251529526091,11.569028491113071,2,0.461167665505096,40483.93023210881,1807.9286373461136,19630.56525900935,10.858042100503123,0.5459784710638405,0.8953069837717408,25.69686457160276,0.2966666666666666,0.1666666666666666,1.7799999999999998,0.1766666666666666,0.12,1.4722222222222223,0.3500706930658894,0.3580717040562839,0.3903191092855015,0.4744410235386643,0.3631838266543025,0.3631838266543025,0.4493524957873801,0.5013609922061715,-2.81525746446216,-2.780599993759372,-2.6409159584150563,-2.276530409864818,-2.658859180653631,-2.658859180653631,-2.2990844660676446,-2.081936607764072,0.7621394329016123,4.67167167167167,792.5715325747681,3.152152152152151,0.6111111111111112,1.0276619527209456,0.9240638128048684,0.9366729952945196,0.1736311844886541,-0.2759362683581726,1.1682048254,1.6059699657,0.7130682753,1.4307454738,0.2783762301,1.0969435923,0.2276291502,-42.4605972938,6.0772248431,1.9200725134,3137.465141097256,0.8218411857680777,2297.3000522854927,0.7804517379549744,29709.582485976658,1.275945283844752
8,3,16,2,2.87549957133487,8.513341598395021,3,0.5416416937585894,46633.03674528399,1251.7922358224614,11169.880571511168,8.923110602433361,0.6425231385522158,0.8978391563906735,11.683915130642236,0.22,0.1633333333333333,1.3469387755102042,0.24,0.1666666666666666,1.44,0.2129925038965912,0.2469767082843085,0.4330943315936526,0.5509045323014247,0.2180479969305621,0.2394097280448164,0.4840395704714883,0.5692372472738706,-3.664260102342633,-3.506031667589061,-2.6394790809722046,-2.090961792077481,-3.556311048593526,-3.459158077464222,-2.346583638083431,-1.95910532977618,0.7727899736635078,4.715715715715715,1101.6459496336547,3.284284284284284,0.4444444444444444,1.0067082212024518,0.9262943264372364,0.9021068202243736,0.1619819888849203,-0.2553290542031862,1.3637921448,1.7402585557,0.7700094399,1.1621713846,-0.1834813665,0.8577454575,-0.1472092249,-50.9337751614,5.873993807,2.0124384176,1693.071257435867,0.8562236752281208,1513.4090112317595,0.9275398579692394,13779.400485725497,1.3388052369147003
8,3,17,2,2.709258179025351,7.951525427798639,3,0.5058375045487318,53482.28738585253,1566.3342951527954,13232.282545348406,8.447930040411713,0.6378017602716421,0.8909567029810432,6.99293141279774,0.3166666666666666,0.1966666666666666,1.6101694915254234,0.4,0.19,2.1052631578947367,0.4583067139772944,0.4240651890215989,0.4259925903597935,0.5534715434756868,0.4901683917935754,0.4877574372451503,0.4877574372451503,0.5725007891737931,-2.9364430410173563,-3.122061527095029,-3.1116133557906647,-2.4205678981261736,-2.584079092883794,-2.596299004600126,-2.596299004600126,-2.1667777264862056,0.8357002111941274,4.517517517517517,995.400828762154,3.658658658658658,0.4629629629629629,0.9844408944195716,0.9164541985834124,0.9202283532098045,0.1601547079156766,-0.3311347445741319,1.5824215027,1.7110296609,0.7501741896,1.7445358061,-0.5496104769,1.2666756952,-0.4111639212,-63.1263396765,7.9343028937,2.6274713526,1079.575415662144,1.1419416915837037,3494.5874091869177,1.1624830208937074,33630.66699116058,1.469953286757061
8,3,18,2,3.1155612183033474,10.12577035643647,3,0.5115369164525235,71236.48711606099,1245.570318017735,17464.605651755315,14.021372699013408,0.7149564918382958,0.8982320131626276,10.619786873919088,0.3266666666666666,0.1433333333333333,2.2790697674418605,0.3033333333333333,0.1933333333333333,1.5689655172413794,0.5511956912991457,0.567775962376339,0.6060671327145811,0.6063564052991315,0.5735301302498657,0.5838934078134691,0.5838934078134691,0.6184444574313936,-2.6221807475088856,-2.5253089778662425,-2.3015892681531915,-2.299899166281876,-2.394658213669932,-2.3364676836970544,-2.3364676836970544,-2.1424611181055484,0.8073442154937146,4.693693693693693,899.4022174092054,3.372372372372371,0.6111111111111112,1.0423981285753905,0.9081309107084578,0.9058785071105484,0.1751491416160528,-0.3172850012591537,1.8816204707,1.8308815133,0.7995291213,2.5904276353,0.5517522122,2.3179247654,0.4416151627,-66.6216324039,5.9203086616,1.9340824652,38884.48935757846,1.5526843031687496,28204.957775944196,1.4840069132417493,24808.663053575394,1.7120992786199154
8,3,19,2,3.4085016973679005,12.76182936683465,3,0.6425470883503062,50825.83436957281,723.348661338748,14166.530592177223,19.58465032057751,0.9165611613964182,0.9672868070349796,7.146114418349752,0.25,0.1,2.5,0.1866666666666666,0.1466666666666666,1.2727272727272727,0.6029746652832506,0.4832848164925874,0.511590744843613,0.6481432688046698,0.645123149732151,0.4845040686953999,0.4845040686953999,0.7011129080233114,-1.8276298407059848,-2.3785990614371144,-2.2482981592034377,-1.6197048534563478,-1.5268772642560684,-2.21794973870915,-2.21794973870915,-1.2859782343490993,0.7387769267263473,4.67167167167167,1384.4609533192024,3.196196196196196,0.5185185185185185,1.019681971150287,0.9082170260008384,0.8959673159484396,0.175606841269597,-0.2585164133479071,1.3747735119,1.7090450504,0.7538176516,1.7033527924,-0.0655851763,1.3426839833,0.0054679166,-56.4804039483,7.3086552445,2.4851588422,1460.8982777965396,0.956869721807381,1840.7424123751387,1.0001184476506149,9399.12495103836,1.3067240997343803
8,4,0,2,4.829443399911724,26.68249068938874,3,0.4988731699203411,66693.59505111323,22.91020856713368,13318.989848059038,581.3561150711686,0.9012078518983396,0.9428827044487068,4.240088875389199,0.2133333333333333,0.18,1.1851851851851851,0.2666666666666666,0.25,1.0666666666666669,0.2708599999846814,0.382682647830996,0.3470267098119693,0.5911034064451404,0.2771729740116048,0.413940246513265,0.3465025589606877,0.6249075919861787,-4.071573425476127,-3.447147222925363,-3.646252702936942,-2.283309795170616,-3.944388843180178,-3.198064640608936,-3.566064802236162,-2.046838671130508,0.7530794654786478,4.561561561561561,3536.2955013550463,3.57057057057057,0.6111111111111112,1.0066996837759106,0.8882943964570341,0.881130547607984,0.1855412408553372,-0.2663481863767731,1.5539221218,1.7607082289,0.7818993044,1.2446905286,-0.2554030045,0.936245915,-0.1650815844,-64.2441948561,7.1739508366,2.3554344028,3322.785088002849,1.2335236877716829,5408.77337249341,1.2817464131929834,21867.950428420223,1.681842656149118
