fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,best_precision_t+1,best_precision_t+2,best_precision_t+3,best_precision_t+4,best_precision_t+5,best_precision_t+6,best_precision_t+7,best_precision_t+8,best_precision_t+9,best_precision_t+10,best_precision_t+11,best_precision_t+12,best_precision_t+13,best_precision_t+14
3,4.0,13.0,1,0.1551444667527248,0.0308757481418462,0.1666666666666666,0.6614402916726271,0.0152668847845688,4.0102106748537857e-08,3.623491285792957e-08,0.0004754457897297,0.8079147964258975,0.95371314945909,7.512515934254591e-05,0.960717638474612,0.1199999999999999,0.3581707317073171,0.0284081316768057,0.4853224254090472,0.6797194623027469,0.0253555390779876,0.3510151820010975,0.3589020492573792,0.0163771240981512,0.2680747003920838,0.341277158102807,0.3996077577098982,0.4259991625382759,0.2056991807186467,0.3052196754674482,0.3683207248758705,0.4560769527901777,0.4384030159139569,0.5586769443217714,0.5858051842366463,0.6373349761621764,0.4640759198452052,0.6129230205784116,0.6357433589312639,0.7073295380029438,0.8624767249600513,0.1871657754010695,4.826572452319056e-05,0.3322784810126583,0.7563025210084036,0.8445399954783068,0.7057428463850253,0.9155460630517258,0.2061450864995279,0.7071499979163798,0.09400202811268,0.0920951933657688,0.1145179970431424,0.0919455984491565,0.0890771323962444,0.0878599086515931,0.0890233993942451,0.0964966806671645,0.1228086941526924,0.1228086941526924,0.1228086941526924,0.1228086941615089,0.1228086941597456,0.122808694264662
3,4.0,14.0,1,0.207177613673764,0.0565361201626313,0.5,0.7053897284972738,0.0152669301363819,2.76337660489361e-08,5.556850869992602e-08,0.0012858790168685,0.8730921010328202,0.9575344112630184,6.137182186141014e-05,0.9670639126921112,0.1346341463414633,0.2454878048780487,0.0517195361852484,0.4846005774783447,0.4815897136177675,0.0427421666063979,0.4391805377720871,0.3985711599924798,0.0208509404162959,0.0412331700079517,0.0837333403490623,0.1092054775940462,0.1677613536227188,0.0341683375169507,0.0756710675912657,0.1057711796021463,0.197489127077212,0.3804211261965194,0.4896881781929719,0.4952637253817668,0.5695110117907587,0.457064754293181,0.6141376633904673,0.6050228246069537,0.697526208814803,0.7933158643844844,0.2112299465240641,7.241523833362628e-05,0.3449367088607593,0.722689075630252,0.7011399435446397,0.69764860844971,0.9442159571948944,0.1674228453396046,0.720305136893012,0.0888548709607438,0.0964925612691824,0.0803256781177983,0.0877461616195082,0.0680707285905578,0.087782362053051,0.0890296529712688,0.0964925612691824,0.0964925612691824,0.0964925612691824,0.0964925612691824,0.0964925612691824,0.0964925612797622,0.0964925613088566
3,4.0,15.0,1,0.1819576875882791,0.0492369911980207,0.8333333333333334,0.5949501139590141,0.0152668805471657,1.280901187348246e-09,3.1886813821293895e-08,0.0179769963603406,0.795190609239654,0.9375266536948632,0.00017848206873,0.9387144382194156,0.1199999999999999,0.2447560975609755,0.0478272762129848,0.649663137632339,0.4724332748879797,0.0619647818778862,0.5099689043351017,0.4837375446512503,0.0173574778927428,0.2664911738685816,0.4672067432292985,0.485236172995088,0.5745104395816124,0.1640255378525934,0.4267567779021725,0.4246796719013082,0.5708993823230815,0.3550757817791691,0.5658451454359192,0.5699779423799256,0.660882631465145,0.3324459495345225,0.5968222833369541,0.5866316127787439,0.6874831952688636,0.9231775318344396,0.1764705882352941,5.077653600295283e-05,0.3164556962025317,0.722689075630252,0.7743395107180329,0.6239630597130932,0.8312285118649654,0.2177168893420369,0.5919141999512705,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0723174700095272,0.0877203241048684,0.0877203241048684,0.0877203245351138,0.0877210650516806,0.0877617551771959
3,4.0,16.0,1,0.2291487332561376,0.0696241590209285,0.6666666666666666,0.7182365636378635,0.0152669007005471,1.114715157002391e-08,4.28693207288166e-08,0.0026350081218919,0.8410859737361814,0.935168183005754,4.445050773393571e-05,0.9506058740628652,0.1199999999999999,0.3178048780487805,0.0338185833211893,0.6039461020211743,0.7046561465030197,0.0327139960121962,0.4397292847997074,0.4690731340477532,0.0124691793017021,0.2215078093439258,0.3392170084599257,0.3217536647892599,0.4497905919056698,0.1747850050606025,0.287470229310289,0.2710224827425073,0.4243492105903705,0.454619350511683,0.604958084283179,0.5866494675355363,0.6985069871612014,0.4712899515641919,0.6368272252558224,0.6116448687660648,0.7229897717962805,0.8119699067264647,0.2032085561497325,6.543087514156577e-05,0.3481012658227849,0.5798319327731094,0.7430950980159998,0.6713046089483485,0.9233674310890624,0.2206323983718423,0.6978670090577727,0.0526849552699329,0.0614043692847345,0.0672916088965843,0.0620397216742053,0.0614381646142828,0.0627004473303841,0.0627384252360905,0.0701764283847907,0.0701764283847907,0.0701764283847907,0.0701764283847907,0.0701764284068319,0.0701764284271099,0.0701764295362259
3,4.0,17.0,1,0.3042137352744414,0.1221644581321603,0.6666666666666666,0.6080138564986668,0.0152669178251377,9.250274806254864e-09,6.379265778115327e-08,0.0048622441305324,0.8301015428690042,0.9395265823781802,3.936217845586905e-05,0.9480290167279928,0.1346341463414633,0.1964634146341463,0.067314548826871,0.5351299326275264,0.571011104617183,0.0380746191728576,0.6981891348088533,0.4450084602368865,0.0403673267701048,0.0344065480019315,0.0704019898553051,0.1407798727146597,0.2526670280181789,0.0299225239263816,0.0675951549665502,0.0853650929223801,0.2604349066565533,0.4183596683008695,0.5322076175577691,0.5554228558808787,0.6560846869549279,0.4679948669096226,0.6271905672689757,0.6126167638187685,0.734327412940056,0.7694535212642186,0.213903743315508,8.86999839652825e-05,0.3575949367088608,0.6974789915966388,0.8364176294194312,0.7490903095277341,0.961302477410008,0.1768175967585811,0.6737062747129157,0.0877205021691262,0.0529483234186308,0.0877205021691262,0.0877205021691262,0.0627945928403387,0.0877205021691262,0.0877205021691262,0.0629236357770492,0.0877205021691262,0.0877205021691262,0.0877205021700079,0.0877205021691262,0.0877205021700079,0.0877205021761794
3,4.0,18.0,1,0.201821145873108,0.0550958537250683,0.6666666666666666,0.7704005955311778,0.0152669182121745,1.2939648858501109e-08,3.6127441911857896e-08,0.001864154693536,0.861920334282962,0.9295172477403788,2.165291287058297e-05,0.9396121920493112,0.1199999999999999,0.0986585365853659,0.1282351326033537,0.4773820981713186,0.1989090200662381,0.1181204327268932,0.4068044631424914,0.3466817070877983,0.0251181766864389,0.0200510912171451,0.0284305013298574,0.0387255667900372,0.0704124176874042,0.0203065296718652,0.036075582900627,0.0456889749207552,0.0897958687585711,0.3390288865522754,0.4232879020737974,0.4225168353287857,0.4793099916097036,0.4273030796621288,0.568351809118117,0.550813194477221,0.6260998935654063,0.7006231252487634,0.2112299465240641,7.618219202956263e-05,0.3417721518987341,0.6638655462184873,0.7567281793455811,0.711157227697574,0.941517949176494,0.1478650500599884,0.6695115740657628,0.0182274280701334,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692864978,0.0614043693076574,0.0614043693147106,0.0614043693147106
3,4.0,19.0,1,0.1655778289791012,0.0333507883764449,0.1666666666666666,0.754298405560268,0.0152669173909689,2.932067762909809e-08,3.087523696375193e-08,0.0005865253443811,0.8930597959138844,0.956758792008789,9.47716164439175e-05,0.9657361565304048,0.1199999999999999,0.3509756097560976,0.0292859591547726,0.4704042348411936,0.5891291642314436,0.0306276953602752,0.4556429486006951,0.3291972175220907,0.0346492302777097,0.2452434718854131,0.2500217353405827,0.2732304959350852,0.3337077888629625,0.1960976667939276,0.208027903906096,0.223257811386256,0.3015996473869352,0.3892394836422901,0.4538703755897071,0.462155571957678,0.5309183521659699,0.420387937556758,0.4987947148916827,0.4925139418033447,0.5629477745878328,0.8501230585544957,0.1951871657754011,5.077653600295283e-05,0.3354430379746835,0.6890756302521008,0.7375384007523742,0.6788808655767304,0.9039707258479726,0.1897004597995437,0.6741942049169394,0.0966523054923015,0.0877226498903158,0.0877512977065925,0.0877811629231792,0.0879258194451447,0.089035185880318,0.0890140426128538,0.096617578356293,0.1228085160884346,0.1228085160884346,0.1228085160893163,0.1228085160954878,0.1228085160946062,0.1228085161166474
3,5.0,0.0,1,0.5339843799277779,0.2997342282189267,0.6666666666666666,0.4722378302249307,0.0152674456939219,7.356261844942999e-10,3.94567639082403e-07,0.3848265580186332,0.6586182699885013,0.9316612618901912,0.0001610175036896,0.9984628928566548,0.1273170731707317,0.3696341463414634,0.0284612887126562,0.4773820981713186,0.6366647184882135,0.0276124133407054,0.6105725260654838,0.4444444444444444,0.0318730680644555,0.1238038303580285,0.1442296119454805,0.2341917885028555,0.3276518534315173,0.1625822889529337,0.0903521148059845,0.2333131354583021,0.3684879897622238,0.4285328482552472,0.5304834731149515,0.5662913730120924,0.6592079585715291,0.5024153513878257,0.6017675797303594,0.6418034091755416,0.7453319570410333,0.8439831095879498,0.2085561497326203,7.618219202956263e-05,0.35126582278481,0.7142857142857144,0.8286553890013948,0.7608776049352952,0.9638682083317514,0.1608552964874176,0.8702067625659078,0.043893130497693,0.0415594206376066,0.0359815070932599,0.0352863701284732,0.0350922135052632,0.0350973452502199,0.035089070145253,0.0350885506919087,0.0701763839690139,0.0701763839690139,0.0701763839690139,0.0701763839707772,0.0701763839716589,0.0701763839751855
3,5.0,1.0,1,0.3987703734345447,0.1968039071455394,0.6666666666666666,0.5492079582030381,0.0152671246687865,1.874881082055641e-08,1.303149186641098e-07,0.0048928418483761,0.8600110366957809,0.946952964034308,0.000204374197493,0.9914576950378222,0.1492682926829268,0.3436585365853659,0.0361496169834039,0.5495668912415785,0.6545879602571596,0.0321774154532473,0.5169197000182918,0.4436924233878548,0.0227900778722473,0.0957202833273483,0.2226637355392627,0.2643363643495248,0.3985942424910897,0.0624237085421925,0.2528095877097288,0.2557523198814514,0.4149405360935936,0.4146854911552328,0.5682772841225561,0.5801987164810033,0.6933907752862905,0.4373677472516069,0.6500295119744843,0.6336826329982443,0.7466668031155808,0.8108167430263327,0.1978609625668448,7.241523833362628e-05,0.3417721518987341,0.6470588235294119,0.8061218950796076,0.737167617555804,0.9339205262451636,0.2028210276013539,0.7778109986259507,0.0877205021691262,0.0536269522599404,0.0562440765164052,0.0536921577050723,0.0529388272659667,0.0526699289360455,0.0526416635188171,0.0526332261655164,0.0877205021691262,0.0877205021691262,0.0877205021691262,0.0877205021717712,0.0877205021867592,0.0877205022758059
3,5.0,2.0,1,0.4015685485584231,0.1921515449962179,0.8333333333333334,0.5067723018525255,0.0152671242137584,1.3578341159106393e-08,9.49722725945456e-08,0.0049281274137684,0.7010152401825908,0.9327372643166189,0.0001790743466118,0.9865265679222406,0.1199999999999999,0.1023170731707317,0.1238483924609332,0.5139557266602504,0.4693161893629457,0.0475140028006743,0.4089994512529725,0.369242338785486,0.0217307116325481,0.0312536806454501,0.0476434620729218,0.0526021449580892,0.1671199790857724,0.0254842987236684,0.0488503466125987,0.0532821487637021,0.1231928013886908,0.401576399847029,0.5032498632612712,0.4984878909711666,0.6000399374656116,0.4397937254893317,0.5865908262300186,0.5669293003881823,0.6528014637282432,0.7263694270773453,0.2112299465240641,7.618219202956263e-05,0.3575949367088608,0.7058823529411766,0.8149705771676841,0.7685575639525706,0.9607612776040864,0.1339659568667991,0.8092261377877155,0.0093809643984901,0.0175441182011122,0.0090441742051229,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122,0.0175441182011122
3,5.0,3.0,1,0.3485684766864533,0.1614296000738722,0.8333333333333334,0.3891885778348251,0.0152670391265324,1.1225090125065406e-08,5.5686697289085734e-08,0.0034479759074298,0.6546605287686454,0.9047763223094744,0.0019492520913008,0.9767073272869568,0.1199999999999999,0.4113414634146342,0.0228320753017964,0.4773820981713186,0.6672511202026106,0.0255350716541724,0.5494786903237608,0.4335401391238953,0.0274127760692459,0.2733253906085722,0.2824828554360431,0.30420816673898,0.3852888221500431,0.2802303711232828,0.3090474739434403,0.3098224261347511,0.4352215811800645,0.4767331012745719,0.5688334618659823,0.571844743282568,0.6583326207936588,0.5386109422388147,0.6585802635441032,0.6426974590962777,0.7388870259076397,0.8155404480814672,0.2005347593582888,8.86999839652825e-05,0.3449367088607593,0.5882352941176472,0.7428539943944756,0.7090261351946234,0.918513070956584,0.180555719482682,0.7023711849427996,0.0175441182011122,0.0175463286570076,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0361314580502227,0.0367459359001097,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043692847345,0.0614043693041308,0.0614043699230493,0.0614043764375631
3,5.0,4.0,1,0.8822910728481501,0.833930283340095,0.5,0.3205515062405304,0.0152672406844255,5.638887406085493e-08,2.8434052703869344e-07,0.0034944768750537,0.6324697183163234,0.8768853683324173,0.0001071712040552,0.9970397244106556,0.1639024390243901,0.2267073170731707,0.065722532381401,0.5206929740134747,0.7142022209234365,0.0258823963054081,0.7912932138284253,0.5211505922165821,0.0372077711465343,0.0982561751915474,0.1621305917370495,0.2109723708848755,0.3675566560998465,0.1099643161669964,0.1720100071308228,0.2277583183538366,0.4904356418353994,0.4829412621194411,0.6164141969391583,0.6262598387627731,0.7433106806704151,0.531769925796704,0.7044860925688348,0.701342313898075,0.8383349686135778,0.7119634853557064,0.2112299465240641,0.0001202436294297,0.3575949367088608,0.7815126050420167,0.7997880672434068,0.7470803735310236,0.9551428944029634,0.165548739680728,0.8935721143404869,0.0592261743353291,0.0550807617405651,0.052972897707425,0.0526627428895605,0.0526361597950365,0.052633159721708,0.052632950467309,0.0526324212629128,0.1315805751884907,0.114366200324032,0.1190731503640946,0.1315805751884907,0.1315805751893724,0.131580575192899
3,5.0,5.0,1,0.4688788963440665,0.2683245889523864,0.6666666666666666,0.447121301827415,0.0152671152606763,5.107673759526765e-08,8.644381833199008e-08,0.0010499651343083,0.5788246984779967,0.8975322252105123,0.0001010658149202,0.9857860978293332,0.127560975609756,0.3276829268292683,0.0339819892687046,0.5587102983638114,0.6898499902591079,0.0303333941185905,0.5187488567770259,0.4961458920849783,0.0168100229669483,0.2490735155207461,0.3721312735233076,0.4508283405529472,0.5282157124347946,0.2037142085583507,0.3302179930760912,0.4129167088374151,0.5493433620264719,0.4712115934239436,0.6252123929653592,0.6567000422398317,0.7426812157948144,0.4860877274458993,0.6560772330817604,0.6847472152585625,0.7807812422267476,0.918522117562152,0.2192513368983956,7.241523833362628e-05,0.35126582278481,0.7983193277310925,0.8531425421099454,0.7049110270564427,0.9065381500817736,0.2035427006152902,0.7449084820788592,0.0789484430690701,0.0789484430690701,0.0703783375518061,0.0594105947192848,0.0574581782934082,0.053396977453237,0.0526629782178842,0.052647399126314,0.1315805751884907,0.1315805751884907,0.1315805752863539,0.1315805752599044,0.1315805753436612,0.1315805753436612
3,5.0,6.0,1,0.2777999915335321,0.0928490999668631,0.5,0.5827339601428589,0.0152670590748437,2.582713326723532e-08,4.3569533415070323e-08,0.0010500747996784,0.8791233233531581,0.9445091678333888,0.0001154034436317,0.976471862572178,0.1931707317073172,0.3659756097560975,0.0414698229196592,0.5423484119345524,0.6070524060003898,0.035427623050757,0.5825864276568503,0.4626809550667419,0.0266046738158718,0.1701740390661138,0.2186321689411846,0.2510454005022258,0.3175577640970096,0.1262649165789892,0.2380190964757424,0.2452069110654078,0.3680891277319138,0.4390503789328183,0.553420700727413,0.5616185530643804,0.6407413689391823,0.4702714447304899,0.6439854193255554,0.6293108485782135,0.7275547490570515,0.6692946242556916,0.2058823529411763,6.543087514156577e-05,0.3481012658227849,0.6302521008403361,0.7493114838949537,0.6781459453589409,0.949439133137649,0.2297858619883395,0.714288390220184,0.0350882364012245,0.0350882364012245,0.0350882364012245,0.0350882364012245,0.0350882364012245,0.0350882364012245,0.0350882364012245,0.0316660142847175,0.0350882364012245,0.0350882364012245,0.0350882364012245,0.0350882364029878,0.0350882364047511,0.0350882364118043
3,5.0,7.0,1,0.3499292928403107,0.1568283918596729,0.8333333333333334,0.719298693854011,0.0152670734115146,2.1972005758968065e-08,8.37229023819319e-08,0.0026006923492018,0.8976689116528677,0.9430563603506672,0.0002814634051831,0.9727527950418086,0.1199999999999999,0.1287804878048781,0.098605632276608,0.4918190567853707,0.3483343074225598,0.0657937983932559,0.5198463508322664,0.4739612709155855,0.0193557918072539,0.0348732669282423,0.0547007677859306,0.07665031739992,0.173621395176004,0.0309418366354143,0.0715192582001289,0.0898375349461141,0.1698956876285367,0.4223007921755737,0.5298526502429196,0.5320055994970339,0.6256897908417935,0.4857875549648205,0.6504445650855718,0.6355253670015525,0.7259452486219905,0.8844750333988307,0.2165775401069517,6.543087514156577e-05,0.3544303797468355,0.7142857142857144,0.767085364181632,0.745698362509551,0.945912116278222,0.1677456414846958,0.7273415453708942,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0221304151209464,0.0263161773011684,0.0188698736339325,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.02631617730205,0.0263161773152748,0.0263161773937416,0.0263161773937416,0.0263161773937416
3,5.0,8.0,1,0.8230388909330646,0.751790730095378,0.3333333333333333,0.3722573489395905,0.0152672422778839,9.363177015677248e-08,1.737616385362779e-07,0.0011672986374876,0.7014816869518503,0.9400019674120066,0.000577989184036,0.9942329816228084,0.1199999999999999,0.0795121951219512,0.1565319708512302,0.4773820981713186,0.3124878238846678,0.0724228104890561,0.426559356136821,0.3395375070501973,0.0288742853618379,0.0269315474937138,0.0336326539378267,0.0472740588991496,0.1421995741197936,0.0255980647751937,0.0420518751570153,0.0525494905015315,0.1224390426214099,0.4096527330515616,0.5091150064019279,0.5081340187628717,0.6006425666189363,0.4673049479568149,0.6194613000612545,0.6017699258390902,0.6893045621845144,0.840326076505131,0.2219251336898395,8.014508464174309e-05,0.35126582278481,0.722689075630252,0.8521425296615281,0.7566836215612069,0.9651413122987096,0.1628125305009218,0.8584776139372259,0.0008898648216607,0.0002451979488514,4.5396938088617545e-05,9.568656173151864e-06,2.769709695696826e-06,3.879562082500463e-07,9.052091370247348e-08,2.0670408663018653e-08,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561
3,5.0,9.0,1,0.5293076620439829,0.3278317033836191,0.5,0.5219227632515574,0.0152672453032159,9.665028938842368e-09,1.5041358980484825e-07,0.0111792029125347,0.8661616756483244,0.9229396892255572,0.0011676545197811,0.990755485137926,0.1199999999999999,0.0720731707317073,0.1707520714498429,0.4927815206929739,0.2160529904539256,0.1119651182143909,0.4389976220962137,0.369242338785486,0.0252435990161759,0.0254949288274946,0.0468373151357158,0.0527954934459906,0.1552339233392345,0.019132567676595,0.0446271374935647,0.0493086915587809,0.1258423607902632,0.3440964195386958,0.436133965924907,0.4327999283000788,0.5288418847370011,0.3806471796670074,0.5131933801865332,0.493923976287964,0.5798470428389955,0.8182873362918877,0.229946524064171,8.014508464174309e-05,0.3417721518987341,0.6554621848739497,0.7386226685687511,0.7335952110613821,0.9517607186849462,0.130061807568755,0.8581913687011229,0.0330375404822709,0.0267988962369426,0.0270184646091311,0.0264778362403018,0.0263654346735169,0.0263256764558516,0.026317144474147,0.0263163751020488,0.1052644423049807,0.1052644423049807,0.1052644423049807,0.1052644423049807,0.1052644423085073,0.1052644423234954
3,5.0,10.0,1,0.4684856863302308,0.2962160891645335,0.5,0.6168830223130879,0.0152671041995966,1.3556601188201244e-07,1.335290859782437e-07,0.0005309759134794,0.893831669338848,0.9442776263631568,0.0001361244304226,0.9894824206190104,0.1199999999999999,0.1626829268292683,0.0770392773409529,0.4927815206929739,0.3002142996298461,0.078413443933665,0.3919882933967442,0.369242338785486,0.0197386474454908,0.050918998907358,0.1072302199737373,0.0877921453035265,0.1471697818496632,0.0319136114223426,0.0524428423139834,0.0592945515638646,0.1040543949502229,0.3952492673003518,0.5133951601263496,0.4966717658201539,0.5718446298587878,0.4189936025363074,0.5572342407710875,0.538929755947887,0.6124235440157192,0.7123321905181259,0.2085561497326203,0.0001142981281078,0.35126582278481,0.6722689075630253,0.7880449063150643,0.7056870173099015,0.9384149661954008,0.1841628771505673,0.8019086113370616,0.0236270207938278,0.0191742417209283,0.017594334174154,0.017583973453205,0.0175462084589829,0.017544321410917,0.0175441760285527,0.017544124266866,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684
3,5.0,11.0,1,0.5889016884787445,0.4139721931514274,0.5,0.4270546475167523,0.0152671328235115,2.6435715822072125e-08,1.1135213107139739e-07,0.0028923275569999,0.606166991125325,0.8740215155136,0.0005892215847348,0.9872522851171158,0.141951219512195,0.3324390243902438,0.0363069674025162,0.4841193455245429,0.469705825053575,0.0441748940445926,0.536125845985001,0.4326001128031584,0.0262045829750267,0.2287128285238749,0.2897364259622844,0.3176045002923248,0.3731748975022779,0.1694116550262694,0.3070532874108538,0.3257413830772701,0.4263608059406427,0.4594673789956242,0.579941042661536,0.5857978244286048,0.6590641502703503,0.4868607547117055,0.6684552980121321,0.6608149629806297,0.7457389495837914,0.8294034029541473,0.2112299465240641,6.88345356661568e-05,0.3481012658227849,0.6638655462184873,0.8437705625757639,0.7038561981590796,0.9379296831750225,0.2218557442125672,0.817333194197191,0.008772059895423,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591010561,0.0087720591045827,0.0087720591345588,0.008772059895423
3,5.0,12.0,1,0.8782976528405326,0.8275402454821605,0.3333333333333333,0.3451505259682738,0.0152672846432084,1.3359605466156022e-07,3.2913756119435493e-07,0.0016103149338478,0.7110617027942547,0.8464973256436331,0.0013005792664993,0.9973077854881572,0.1931707317073172,0.2492682926829268,0.0668082455430789,0.5567853705486046,0.4991233196960842,0.0481816373453596,0.5427108103164443,0.4215078022184622,0.0284897728829087,0.0952473997108846,0.0813807133943113,0.105838201010186,0.2182209466557816,0.0356451441904298,0.0597643445098773,0.0774715032173908,0.1690108367652056,0.4145034069589107,0.498821448926624,0.5035119072481689,0.6047673441996138,0.4211606516878882,0.5608479809510576,0.5477686218548973,0.6402847343124745,0.7303843361745914,0.2112299465240641,6.543087514156577e-05,0.3544303797468355,0.596638655462185,0.7717342330628709,0.6961764542123972,0.93969465643401,0.1861842392891161,0.904727279640924,0.0091361717981615,0.0263161773011684,0.0179612143767111,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773011684,0.0263161773029317
3,5.0,13.0,1,0.4303400523464472,0.2437005599530463,0.6666666666666666,0.5095483090416559,0.015267095704239,4.030537525707477e-08,5.584537021012237e-08,0.000827146167112,0.7848117560503526,0.9032164174401928,9.911266224466714e-05,0.9787486818899258,0.1199999999999999,0.4336585365853659,0.0208823656608144,0.4990375360923965,0.6904344437950517,0.0257328280094632,0.624108286080117,0.4861816130851663,0.0273536894109801,0.138835592353041,0.2102024639720637,0.3104723817062138,0.399543943808634,0.1275266351859144,0.235063361227736,0.3020229041254172,0.4449973475539534,0.4736242584030736,0.6068465623166158,0.6399268736345615,0.731842789183542,0.5112793148487313,0.691116410260713,0.6968125107746074,0.7998636895738935,0.768579506654506,0.2005347593582888,0.0001086465926334,0.3575949367088608,0.7058823529411766,0.8731751892571227,0.7635042195725574,0.963451951334282,0.1804772327193444,0.7430595064665458,0.0526323101846784,0.036605749353772,0.0252702104736296,0.0195523118488457,0.0176685300317938,0.0175606977197456,0.0175448407346588,0.0175444485501742,0.0526323101846784,0.0526323101846784,0.0526323101846784,0.0526323101864417,0.052632310188205,0.0526323101961398
3,5.0,14.0,1,0.3219647871526431,0.1418560338542447,0.6666666666666666,0.2971269898514454,0.0152670028729178,3.6174014134581096e-08,3.635336825623207e-08,0.0005500326225661,0.5832602689886457,0.8930080668951719,0.0001654407722578,0.9659372656568784,0.1273170731707317,0.3579268292682927,0.0298648978238117,0.4918190567853707,0.7198519384375609,0.0234187386897054,0.7281873056520944,0.5211505922165821,0.0319027200518797,0.300632543532703,0.4072975423541702,0.3863616707697849,0.4918461914394643,0.2326941853698352,0.381022443444842,0.3524909398701576,0.5117445564849704,0.4935679587201386,0.6397069759871464,0.6189164059953061,0.719298812615611,0.5083965228708918,0.6884754177407778,0.6591265952575095,0.7689130998578309,0.7994176834477107,0.2112299465240641,9.331399224907364e-05,0.3417721518987341,0.7731092436974789,0.7923830335656634,0.7380221891652925,0.934908800808183,0.1582060219318954,0.6986626877202962,0.0502972091007619,0.0233740885364615,0.0185052233135526,0.0178142575930732,0.0176018775481988,0.0175561917454562,0.0175452805044527,0.0175445032027921,0.0526323101846784,0.0526323101846784,0.0526323101846784,0.0526323101846784,0.05263231018556,0.05263231018556
3,5.0,15.0,1,0.6537960519537214,0.5139211518983331,0.6666666666666666,0.4769854440419601,0.0152672694691795,1.2892635802892869e-08,2.2667995251789357e-07,0.0126497586787304,0.7579470138729001,0.873462800887509,0.0001437992252749,0.9951889665411284,0.1199999999999999,0.1023170731707317,0.1238483924609332,0.4704042348411936,0.4328852522891096,0.047627249411757,0.2659593927199561,0.3169768753525099,0.0115947896982504,0.0305128231381104,0.0533681783961952,0.0589045590200266,0.1794831488842464,0.0277738891364663,0.0523990686627962,0.0609169998938715,0.1333977229920807,0.4362016838466253,0.5483530210025636,0.5432229186279911,0.6465764870641115,0.4683826469512206,0.6233866375585837,0.6051159350462041,0.6932311578585619,0.8640657292781329,0.2352941176470588,0.0001264983872967,0.3639240506329114,0.7478991596638656,0.8340511006645699,0.7550421881658542,0.96171433625515,0.1851405429387126,0.8250785695944453,0.1256370219041045,0.1233876802959401,0.1228316044747406,0.1228417623491247,0.1228191386436407,0.1228115749599005,0.1228086965287398,0.1228085989697305,0.2017567810922469,0.2017567810922469,0.2017567810922469,0.2017567810922469,0.2017567810931286,0.2017567810931286
