fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
6,1,13,2,0.478828123288771,0.0945674555791235,0.3333333333333333,0.714018713054013,0.096868767853201,2.923142922266257e-07,2.764181595313561e-05,0.0027932414715307,0.8503539863605948,0.9295309472091846,0.0001526734386592,0.1351351351351351,0.1176470588235294,0.1072463768115942,0.0,0.3411394667151657,0.35853987448404,0.4224192936410095,0.0,0.2881275670635266,0.3823599757492818,0.470528177145462,0.4137526196535939,0.3643144647924922,0.4077619979651409,0.4592231498716592,0.4059873059304313,0.2894825816051366,0.4277732747791661,0.5297527680434116,0.4451249366303498,0.4760705289672544,1.321977756150068e-06,0.3399433427762041,0.5200000000000001,0.5728783485816896,0.6628981696107306,0.497952820039464,0.3344024850524494,0.7177229984444051,,,,,,,,0.004408608186215092,1.4787072857776135e-05,0.004408608186215092,0.0013600516402771253,0.004408608186215092,0.003197718999282498,0.004408608186215092,0.00012502068565442852,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092,0.004408608186215092
6,1,14,2,0.4686464964596306,0.1014724105592509,0.3333333333333333,0.5374067348845273,0.096867823899925,5.311450428821276e-06,2.4307199460501192e-05,0.0001311996102533,0.8700766624842153,0.8804823732795121,0.0002774293182364,0.162162162162162,0.1470588235294117,0.1038647342995168,0.0,0.3668741441066212,0.3200433592214846,0.3663089290559615,0.0,0.2658088346945962,0.3441390733405985,0.3538067304072021,0.2942011150538739,0.3668981853038833,0.3447409565483162,0.3745628960500894,0.3122386457398736,0.2558877136074012,0.3716000376523342,0.3974135293106881,0.2047689802540706,0.4659949622166247,8.936878635720777e-07,0.509915014164306,0.28,0.7198481690324102,0.5026739654254708,0.7386123381766965,0.4909250771587797,0.5469686224017073,,,,,,,,0.003586495625940753,1.8834292023716524e-05,0.0006171368743518091,0.0013174346935326863,0.05382148104509084,0.00768675800743544,0.06865678087647302,0.020647663898370482,0.025455527032537364,0.013063150819918769,0.06865678087647302,0.010911285578905743,0.06865678087647302,0.06865678087647302,0.06865678087647302,0.06865678087647302,0.06865678087647302,0.06865678087647302,0.06865678087647302,0.06865678087647302
6,1,15,2,0.4380878020027812,0.0633275306349273,0.3333333333333333,0.5165178090234848,0.0968716027729464,3.459668084315964e-05,3.345397887428666e-05,2.442110915196825e-05,0.8603616010622646,0.8828544385008429,0.0160627743012968,0.2162162162162162,0.2058823529411764,0.0996376811594202,0.0,0.2072883065785929,0.2694083094649252,0.3438255012063576,0.0,0.172539639912338,0.2750296439048329,0.3194951703042631,0.4825692814456397,0.2605513024353363,0.3448629544622394,0.4027856078451761,0.4846610625684702,0.1986509456264782,0.3516070952282197,0.4153974664054184,0.5479663950026181,0.4710327455919395,0.0008258490264587,0.5439093484419263,0.5200000000000001,0.8490453989560344,0.7390635663910441,0.8445554118267578,0.329190098288035,0.5817960407684435,,,,,,,,0.00022053527314497913,0.004473208795399033,0.0056601689846593585,0.0011437565659527455,0.0008144455527703111,0.0012130189696889751,0.0007645258643203979,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.07694795581763733,0.05654580834596726,0.07694795581763733,0.0600583525904849,0.07694795581763733
6,1,16,2,0.6396016872269172,0.3356011236715844,0.3333333333333333,0.6551185830086823,0.0968895522723609,4.9236567557393526e-05,3.982391434512338e-05,1.974268963855925e-05,0.892949969466768,0.9271247497291424,3.8409972915276776e-05,0.189189189189189,0.1470588235294117,0.1207729468599033,0.0,0.2652638904005334,0.2319725617725152,0.1927028142505681,0.0,0.203886144279596,0.2561714071129691,0.1789602198585547,0.5597988027966132,0.3295930293494783,0.3345987311403908,0.2934177082969391,0.5640452357601313,0.2402431739853495,0.3581774743861879,0.32567298589699,0.3878681009212754,0.4735516372795971,0.0005504480599394,0.5495750708215297,0.5200000000000001,0.8718907635242427,0.7819278479986229,0.9338127192150624,0.2953931310271479,0.7428817614285028,,,,,,,,4.580370413419983e-07,1.8636448202092093e-06,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954,0.020391073608617954
6,1,17,2,0.5364109216387052,0.1823356438024844,0.3333333333333333,0.5799512095115821,0.0968799721601154,7.068764884281251e-06,2.3304000243413494e-05,9.33442134482639e-05,0.8799048701685249,0.7814377301575857,0.0006855781043592,0.2702702702702703,0.2647058823529412,0.0971014492753623,0.0,0.1656354007435548,0.2349336825334841,0.2383007440862567,0.0,0.1126437198548437,0.1349007981715013,0.233341617760763,0.0910417877935338,0.1068915282927837,0.2029101127081937,0.1728371521700072,0.0440402921096427,0.0398769483711342,0.0694648361323119,0.1844798378784845,0.3029197161468349,0.4811083123425692,0.000232438775314,0.526912181303116,0.5200000000000001,0.7544741537748069,0.6365172804463741,0.7683112416001223,0.3607095987884873,0.7111634972004771,,,,,,,,5.4377653075603157e-05,9.999999999999965e-13,0.00024070348614262647,6.652891857625235e-05,0.0006812778009428052,0.0013245075307926914,7.43617750550925e-05,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698,0.0015927171469681698
6,1,18,2,0.4640419523399695,0.0861067586462683,0.0,0.7108413113820062,0.0968817367881143,5.62999233689898e-05,2.4579962388985357e-05,8.730749083849084e-06,0.8562871402468879,0.8922603771358665,0.0003366795061731,0.1621621621621621,0.1764705882352941,0.0869565217391304,0.0,0.2723147198357471,0.2890425565169737,0.3681402380111628,0.0,0.2021707010066502,0.2854841530015944,0.3563626531041405,0.2683216087196594,0.2672663591067789,0.30770491286257,0.3697896902720261,0.2720861336031321,0.1858234168860016,0.3038051861030557,0.3889149114033514,0.324932495073772,0.4760705289672544,0.0001032485385104,0.518413597733711,0.3199999999999999,0.9007651525906348,0.5935878544272715,0.7621408706314883,0.6184134964482587,0.6803522032112446,,,,,,,,0.00019075749028866988,0.00011042734088385895,2.0453670848951953e-05,0.0006084963328562673,0.0008794184884358014,0.00111197189864205,0.11521936713115911,0.038880344324031584,0.11521936713115911,0.11521936713115911,0.11521936713115911,0.11521936713115911,0.11521936713115911,0.11521936713115911,0.11521936713115911,0.08632151161694858,0.08331567185393442,0.012930866845309525,0.08670133895964348,0.11521936713115911
6,1,19,2,0.6396966056208133,0.3306627406723362,0.3333333333333333,0.4447755479455614,0.0968696046177064,9.019316432340049e-06,1.85616954990284e-05,5.669762574794403e-05,0.7648926872660419,0.7261173871600881,7.270261783626865e-05,0.1891891891891892,0.2058823529411764,0.0869565217391304,0.0,0.4992558680581456,0.4485015249329263,0.331635635180235,0.0,0.4140961265844875,0.6029197015690837,0.3019527438309007,0.33227403964402,0.5014899614583117,0.476992962579504,0.3494023967101857,0.3249628642233959,0.4026468847874746,0.6240998279153339,0.3507910927723783,0.2719627930024291,0.4886649874055415,1.849566236632932e-06,0.4589235127478753,0.24,0.8000002693919342,0.5733829325535393,0.6873438765461801,0.649041306342984,0.7244522263523594,,,,,,,,0.0005860737100499752,0.0006166960335482449,2.0205439929704777e-07,1.112832760559477e-05,1.253443086561783e-06,0.03681649974638709,0.056501681614311045,0.06759565005322184,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.07645337821670946,0.051323962565080344,0.07645337821670946
6,2,0,2,0.8127789683848077,0.6470167582430479,0.3333333333333333,0.5344523829475397,0.0968949889935251,0.0001401374663014,5.490691108149872e-05,7.405852123836743e-06,0.938336786812689,0.8622578766512787,0.0007196387802079,0.2702702702702703,0.2647058823529412,0.0971014492753623,0.0,0.460306275634821,0.3718232245049752,0.4333438488538862,0.0,0.3295982336573015,0.3534635319334661,0.4422786556226732,0.3591185080489767,0.4670250489183306,0.4087998656119698,0.4578998461135724,0.3693605338876919,0.3242645097081759,0.3933401995424645,0.4960491347377896,0.1966781030253672,0.4710327455919395,1.5841948667974153e-06,0.518413597733711,0.3600000000000001,0.8169786909720366,0.6233264102633673,0.7736679664516632,0.4806477883652836,0.9091896309248162,,,,,,,,0.009134492411496732,1.1529931832858296e-05,0.0011331568853216423,0.021469616074227604,0.0004261670243443525,0.015683156301847665,0.04579206598798092,0.04579206598798092,0.004391736044429088,0.04579206598798092,0.04579206598798092,0.04579206598798092,0.022885709802383775,0.04579206598798092,0.04579206598798092,0.04579206598798092,0.04579206598798092,0.04579206598798092,0.04579206598798092,0.04579206598798092
6,2,1,2,0.5281315781772221,0.1454261030982095,0.3333333333333333,0.5990805665078204,0.0968607655022941,4.457789502132587e-05,1.851559490908224e-05,8.102576301016695e-06,0.8779160665005541,0.7890451543019178,0.0003360059475747,0.2162162162162162,0.2058823529411764,0.0996376811594202,0.0,0.2847831025631618,0.2761374661046205,0.2479286278472747,0.0,0.2242026547987604,0.2998473107155865,0.2351820935377079,0.5825011488047622,0.350850799103546,0.3767769233383728,0.3487033095967826,0.5820781760145965,0.2598329325088294,0.3979873056322158,0.3774393298879054,0.3796517022555956,0.4685138539042821,1.018992751394452e-06,0.5127478753541076,0.3199999999999999,0.779195402577484,0.6818546235687828,0.7529283121881538,0.4949696276510478,0.7421320325910287,,,,,,,,1.285783126363378e-05,0.001200296746047534,4.278635154208129e-07,0.00438483481573566,0.0050818447590412884,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.05758666942899406,0.028872426761674223,0.05758666942899406
6,2,2,2,0.5948402298459952,0.2226092484945823,0.3333333333333333,0.5839245444050922,0.0968601502249777,1.4700806493924178e-05,2.3790533027225627e-05,4.369019338151764e-05,0.9063033191697272,0.7570245227096233,0.00021569209607,0.3783783783783783,0.2941176470588235,0.1238471673254282,0.0,0.2403570194602153,0.2906539402692967,0.2868010571862594,0.0,0.201259997388851,0.2610943485159347,0.3068815617789782,0.370050146879459,0.260917815850511,0.33495189712413,0.3158374016410192,0.355236045003408,0.2000515094167863,0.3029798382916094,0.3648432799842708,0.2315582870316099,0.4937027707808564,9.744350403385192e-06,0.5127478753541076,0.3600000000000001,0.9336655566784484,0.7680763168204847,0.8795826195697323,0.3576444783117898,0.8431618746727692,,,,,,,,5.701428815446385e-07,2.072556500950504e-08,0.0006120076813347816,0.0005000497711639985,1.972612424726967e-05,0.001369356677609929,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667,0.00301510265051667
6,2,3,2,0.4839743773234731,0.1033461938990687,0.6666666666666667,0.5764225911119395,0.0968577327567925,2.075687364339041e-05,2.2213876389404395e-05,2.7474947526032897e-05,0.7131112976498629,0.8985374123064975,9.659318890543844e-05,0.5135135135135136,0.3823529411764705,0.1304347826086956,0.0,0.3667048123923468,0.3112758887120044,0.3979504250609604,0.0,0.279330461561177,0.3205176113158652,0.4561535136273207,0.5649324591560998,0.4142910710528115,0.4009282398451527,0.4718447933700375,0.5884986443533824,0.3049907526160399,0.4159467038682733,0.5544278846556245,0.4786347517013014,0.4634760705289672,0.0001996333133114,0.4900849858356939,0.4799999999999998,0.8799913244901497,0.6907554053901039,0.9015163136560403,0.3942480083460837,0.7163577112021171,,,,,,,,0.0004511710167342025,8.481676303404272e-09,0.03683250853614682,0.004435268997768363,0.03683250853614682,0.004651517924209637,0.010446813953196275,0.029334668182351403,0.03683250853614682,0.03683250853614682,0.03683250853614682,0.03683250853614682,0.03683250853614682,0.03683250853614682,0.03683250853614682,0.0349981278368138,0.03683250853614682,0.03482892529844605,0.03596947776753068,0.03683250853614682
6,2,4,2,0.6306989009530954,0.2858781005556617,0.3333333333333333,0.6795363137278491,0.096866403577713,1.7085090334990932e-05,4.033431902453504e-05,6.565472561316135e-05,0.9150240268469704,0.8192411449101507,0.0003756744084485,0.3243243243243243,0.4705882352941176,0.0630861040068201,0.0,0.3806575938422763,0.3631790374991914,0.3509299211908449,0.0,0.2517264490892703,0.3516542117897163,0.3645771991773749,0.6108436437824112,0.4334436114587202,0.452904754281285,0.4437413473399482,0.6001103255703495,0.2846348090662154,0.4430984049189737,0.48513777519793,0.3370397286336519,0.4760705289672544,0.000133052538706,0.5014164305949008,0.7600000000000001,0.9267025735289076,0.7887679152935232,0.902688024492856,0.3459727555120729,0.8286784375916254,,,,,,,,3.558474335520602e-05,3.494661771557637e-06,0.0015094914547071913,0.0003162500289203479,2.1168980223076426e-06,3.1965330216838542e-06,3.9379364197527005e-05,0.0037868630709986173,0.00028127986662919197,0.0034985733112866614,0.0037868630709986173,0.0037868630709986173,0.0037868630709986173,0.0037868630709986173,0.0037868630709986173,0.0007253014313378986,0.0037868630709986173,0.0037868630709986173,0.0037868630709986173,0.0037868630709986173
6,2,5,2,0.6404085330745805,0.3174846273351238,0.6666666666666667,0.6341488797413003,0.096869073705957,3.065162058611313e-05,3.643265303712049e-05,3.0977728649102154e-05,0.909173793165974,0.9472959308672024,0.0004847880624245,0.1621621621621621,0.1764705882352939,0.0869565217391304,0.0,0.1769965607960123,0.2064652797580724,0.1191481020358718,0.0,0.1755746003429626,0.2188314842850773,0.1499759539540969,0.6566019754721066,0.284996159494797,0.343043539053101,0.2703695901512968,0.6491604277661243,0.2341201849332645,0.354625710334802,0.3373170455632506,0.3356296436324819,0.4735516372795971,1.321977756150068e-06,0.5042492917847025,0.24,0.7264853697509165,0.6629180775650503,0.9003469440609724,0.3284635308341206,0.8212623199155098,,,,,,,,0.00011321059313053891,0.000636439534463726,0.10253228299891304,2.3717072979899634e-05,0.003945481846960017,0.00012150511554857625,0.022372425953220275,0.12497942391049657,0.12497942391049657,0.12497942391049657,0.12145468033244716,0.11020316811455604,0.04861051843003434,0.09201376500808717,0.12497942391049657,0.12497942391049657,0.12497942391049657,0.12497942391049657,0.12497942391049657,0.12497942391049657
6,2,6,2,0.7558616233826168,0.5545748732786598,0.3333333333333333,0.5687798077423128,0.0968561880931505,4.769411950975489e-05,4.664557436657255e-05,2.474775559578521e-05,0.9125221903331608,0.8273828547812342,0.0016149654602663,0.1351351351351351,0.2647058823529412,0.0463768115942029,0.0,0.2648109599578551,0.2544519759124663,0.3177619422052674,0.0,0.1756019249920557,0.238270873556085,0.2991944496852765,0.6192998090287827,0.3434059792738516,0.369365608686049,0.4186481124979305,0.6059831140589198,0.2255248164233717,0.3562846930701578,0.4357818674276676,0.2906287965836274,0.5062972292191437,7.435746973214602e-07,0.5524079320113313,0.5200000000000001,0.9576454812003156,0.8287799856679001,0.8923105076197577,0.211332067043392,0.7523044141174142,,,,,,,,2.771876716551721e-07,0.0005862993367356655,1.8289536038641037e-05,0.0927015207794337,0.00012216708074828735,3.9905783585189734e-05,0.0927015207794337,0.005702435302449571,0.0927015207794337,0.0927015207794337,0.0927015207794337,0.0927015207794337,0.0927015207794337,0.08320625018754864,0.0927015207794337,0.0927015207794337,0.0927015207794337,0.07882466826412972,0.08764404474654959,0.0927015207794337
6,2,7,2,0.5532863112055583,0.1668104985512417,0.3333333333333333,0.5214167424995046,0.0968708656752248,4.107741024481796e-05,2.1800512710248506e-05,1.1515406994147162e-05,0.923703259508433,0.7962596069331982,0.0001869144674173,0.2162162162162162,0.1176470588235294,0.1681159420289855,0.0,0.3638784428741582,0.3788148982783437,0.3258422002004972,0.0,0.3182921231648103,0.4194463648650031,0.3275492100550466,0.3635773004388638,0.3762418543946642,0.416281255286162,0.3524691150276843,0.3494458558710276,0.3114946242106141,0.4514888795812127,0.3827082920449162,0.3794343043525001,0.4886649874055415,0.000348741820395,0.5382436260623229,0.5200000000000001,0.7986289999243209,0.760577853072899,0.8760600762187103,0.2622241856151701,0.8359533867371901,,,,,,,,2.6336774004145922e-05,1.823776398539865e-07,0.0005937880054578908,0.01216793671970127,4.451467798948162e-05,2.040893563227925e-05,0.022036916426357484,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623,0.07526538574021623
6,2,8,2,0.9141027484144736,0.8399090902990831,0.3333333333333333,0.622230609488351,0.0969386989208349,0.0001410642850634,6.927419468016225e-05,1.0342698878249857e-05,0.972994966577347,0.9099194683946408,0.0007942239040234,0.3513513513513513,0.2058823529411763,0.1630434782608696,0.0,0.2596542224784805,0.3699573891531382,0.303669116234999,0.0,0.2435942124466667,0.3772866820141148,0.3245881670840653,0.4019383448716822,0.2868183177343739,0.4157515244204353,0.3420000213486899,0.4248966157355369,0.2512805381316857,0.427047075720983,0.4021493338900728,0.3096005083743682,0.4735516372795971,1.2550849965404374e-06,0.5665722379603397,0.44,0.8246755272363916,0.7335035103934531,0.837054013748618,0.3284797746424591,0.8717432229680526,,,,,,,,0.00393877689470216,0.04256638521760838,4.854505238999389e-06,4.745736741843591e-05,6.649497248252161e-05,0.17385217123827762,0.0020141017260947333,0.04881887688472373,0.021151649041472757,0.03262825435469756,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473,0.18134570296408473
6,2,9,2,0.5945542710762804,0.2129453665518387,0.6666666666666667,0.6854275546328229,0.0968827250979126,6.989982200669173e-05,3.7328387863956914e-05,1.1613198187583666e-05,0.9330061827180072,0.8999615395347685,0.0005515438480519,0.3513513513513513,0.4411764705882353,0.0742753623188405,0.0,0.3062665103893119,0.3336085876679964,0.3181836494640407,0.0,0.2306126663357927,0.3755273121547942,0.3610054980062352,0.5653149114868325,0.3646379965317398,0.4192774354450077,0.403351630210373,0.6031696558092041,0.2684118849060579,0.4623798202579563,0.4831694685094295,0.3359935164083758,0.496221662468514,1.2224864275652335e-06,0.3994334277620396,0.5200000000000001,0.7516647775648987,0.6447405760691494,0.8302347361864322,0.4112060087508613,0.8741109952718117,,,,,,,,1.2202290534165416e-06,0.0005549722353571182,4.055855206456708e-06,5.250706520466455e-05,1.8558758920220898e-05,0.009074815966911143,0.0004334685171030133,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143,0.009074815966911143
6,2,10,2,0.6765146188881404,0.3985550617937146,0.3333333333333333,0.4572462949124385,0.0968652870064273,2.6920571049855057e-05,2.63330398145928e-05,2.4752659085644368e-05,0.8631630228706642,0.8706528726088201,0.0003265185792559,0.2972972972972972,0.1764705882352941,0.1594202898550724,0.0,0.3646794929657596,0.3304324190108385,0.1979997025252638,0.0,0.278497594812066,0.3520023123097383,0.2274682852927807,0.536196152045056,0.407540371109316,0.4100515727908845,0.2893248570265083,0.5552596242073273,0.3000027702824194,0.4333804570604532,0.3616569322711435,0.3561357428581495,0.491183879093199,2.518276856644265e-06,0.518413597733711,0.5200000000000001,0.6809430803670585,0.6934713583028378,0.7669393802675766,0.2947750321150583,0.7854352971288809,,,,,,,,3.6484081722127304e-07,3.874056262975292e-06,0.0011780823699198695,3.895791211923868e-06,0.04877160499392367,0.0348947183735136,0.04877160499392367,0.04817874221581406,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04877160499392367,0.04631180698572466,0.04877160499392367
6,2,11,2,0.6870751944408999,0.4079071052644636,0.3333333333333333,0.6291464395953428,0.0968675037005681,1.5732623866548914e-05,3.774334492631302e-05,6.678659346425646e-05,0.8322074945133991,0.7597538646981676,0.0003117642955573,0.2162162162162162,0.1764705882352941,0.1159420289855072,0.0,0.1867151263354528,0.4154638702891542,0.3789350593855887,0.0,0.1340839090221302,0.3390677944274533,0.2831829370748294,0.6856657412235776,0.3007726422713851,0.5073319521010577,0.4857563213878964,0.6404279313086907,0.2006518677300043,0.4425945518529059,0.4344219840191011,0.2318290643381653,0.4836272040302268,1.4284279676309829e-06,0.5155807365439092,0.44,0.7782384829148378,0.7640212513631517,0.8769199238901961,0.2014501473910194,0.8330461748030733,,,,,,,,0.31114460511266995,3.479700640474599e-05,1.6977360352510498e-06,9.141832594308621e-05,0.0011317414005720002,0.0003119981625685632,0.00834416081379198,0.010152674470420743,0.08675839272112705,0.17367156543660606,0.07085570216500636,0.18038038724274139,0.32837840447192007,0.284113970788204,0.09859633869089685,0.32837840447192007,0.32837840447192007,0.32837840447192007,0.32837840447192007,0.32837840447192007
6,2,12,2,0.6021907324299783,0.2527060980787302,0.3333333333333333,0.4139114067114781,0.0968444906993969,3.477916908600713e-05,1.7378238011643457e-05,1.0597077432555516e-05,0.7986929503835388,0.7207889839725895,0.0014649455922645,0.4864864864864864,0.3823529411764707,0.1231884057971014,0.0,0.3777982720529159,0.4484047214069274,0.4707198850726157,0.0,0.256173368036555,0.4445889792706547,0.452447115027103,0.4627478214004648,0.4061668778408509,0.4971824143035765,0.5148524802356147,0.4272628795290425,0.2630744222880546,0.4878596316283367,0.5177107349703702,0.3196617878474088,0.4634760705289672,8.64810957124276e-05,0.5014164305949008,0.64,0.7752589449797941,0.6741108164677483,0.7055745434325744,0.3269054585670555,0.8179351099998897,,,,,,,,1.5282734006589965e-05,4.151308224133881e-05,0.0003993506814911632,9.226546113982216e-07,2.2930436057971825e-07,0.00026398608367331883,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632,0.0003993506814911632
6,2,13,2,0.6310018056270937,0.2781631391351495,0.6666666666666667,0.6887047656070593,0.0968667952364282,8.630254617737768e-06,5.5080796260488136e-05,0.000184623168793,0.907057794900221,0.9016156511953844,0.0003697329541953,0.2162162162162162,0.1470588235294117,0.1376811594202898,0.0,0.3211165778860473,0.3912407468194667,0.4140316154201502,0.0,0.2245667676649218,0.4039140235686806,0.3470884693177614,0.7746462837173698,0.4195066091272273,0.5062588884868732,0.5335091286015763,0.7420853991174416,0.28676149444204,0.5106306264684448,0.5111891045302617,0.2801442607651216,0.4937027707808564,5.7632475216884445e-05,0.4872521246458923,0.5200000000000001,0.7662570211108933,0.6612121541233598,0.8035580547012888,0.390674453736763,0.7736973330004225,,,,,,,,1.2713079731251625e-05,1.7496248993071248e-05,0.03725891243137589,0.0003449903766786991,0.0053376122781835815,0.028454262121797268,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.03725891243137589,0.02577751393626509,0.03645976198981542,0.03725891243137589
6,2,14,2,0.5408275931905417,0.1640062486667347,0.3333333333333333,0.5988705280078106,0.0968632676599033,9.099681126974552e-06,2.9956651905084557e-05,9.320480248970802e-05,0.8885691813092436,0.7551567308010545,6.689090870109076e-05,0.2972972972972972,0.2058823529411763,0.1376811594202899,0.0,0.2214917615104013,0.2417377061752602,0.2002770433946847,0.0,0.1305719323271994,0.218215955227681,0.2033751223523199,0.5339681260569011,0.2865865243096818,0.3353319743981418,0.2905108505587533,0.5099048130336621,0.1679489858354911,0.3107302358605336,0.3250222262416939,0.3096005083743682,0.4659949622166247,5.54886961464977e-07,0.5297450424929178,0.44,0.6329050651470672,0.7199385793117759,0.8322629218735473,0.2638651165661712,0.7566072989176891,,,,,,,,7.074358158210133e-07,1.1833052460511096e-07,0.0003880651630009364,0.01342158170866552,0.004397372485266305,0.001149189709121555,0.001141770607204616,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.01342158170866552,0.010470358010959718,0.01342158170866552,0.01342158170866552,0.01342158170866552
6,2,15,2,0.6623135831732416,0.3469583109469334,0.6666666666666667,0.5290266948429388,0.096863369048085,1.2531915460540786e-05,2.2504516770408377e-05,4.894014832786437e-05,0.8594921064067796,0.7674751062134723,0.00044720624731,0.3243243243243243,0.1176470588235294,0.2492753623188406,0.0,0.320712107535216,0.3326226820720678,0.2123709978511958,0.0,0.2405538860504875,0.3304903330114275,0.1988421564418614,0.3559306346768818,0.3338068546974823,0.37108318283585,0.2374320429955275,0.3147239398362536,0.2313631101511972,0.3589090060144132,0.247233959112071,0.4586133284545233,0.4987405541561714,9.177351681182904e-07,0.4730878186968839,0.3600000000000001,0.910781460694954,0.8014695108269079,0.8820796890674678,0.3438302127014031,0.7236656102087138,,,,,,,,0.0005913359369523136,0.00010452341493188364,0.06490804368082125,1.1963112897069496e-05,0.005578182792589893,2.117856951509075e-06,0.00017266985428511297,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.0199212836422759,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.06490804368082125,0.06490804368082125
