fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11
5,1,19,1,0.1534384359688571,0.0269594652320627,0.375,1.0,0.0137306443829156,7.74236902232525e-09,1.5326421090755355e-08,0.0002242290324085,1.0,1.0,9.712099217904208e-06,0.4160583941605841,0.0658914728682169,0.2496898159015459,0.0,0.0,0.0001420441595123,0.0004128022331033,0.0,0.0,0.000393990609807,0.0009093846647836,0.4424573281799762,0.4937478187217215,0.4964206028355402,0.4889805667012819,0.5588256219532824,0.6914798115891052,0.705751503577559,0.770762171652711,0.7369441360274491,0.0674157303370786,2.9071227435068523e-05,0.3720238095238095,0.4964492946499865,0.608656001541837,0.8509981810449008,0.9527505215499918,0.1519540675280087,0.9124527307726767,1.0,0.1696969696969699,0.0224438902743142,0.300786495300211,0.5687500000000003,0.0601503759398497,0.2982981200698598,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,0,1,0.1664893472041851,0.0323572685166413,0.375,1.0,0.0137311884960599,7.742369022325225e-09,1.532642109075535e-08,0.0002242290324085,1.0,1.0,0.0001186943599546,0.4160583941605839,0.0968992248062014,0.1792696421984507,0.0920935275448512,0.0429555670764873,0.0244716431196632,0.0135713083887657,0.0019754848953047,0.0040912380024696,0.0079189234461382,0.0114270327106797,0.4356592627806734,0.4540807810531749,0.4440806693410109,0.4178179559357127,0.5452810352506057,0.6745272739230419,0.6882766385162625,0.7503030106527988,0.8003038628424757,0.0674157303370786,3.560831918867695e-05,0.3571428571428571,0.6244343891402713,0.6153008621252123,0.826133877291453,0.9551731239205709,0.1832561951739778,0.8575893648771199,1.0,0.1696969696969699,0.2443890274314214,0.0296318028458266,0.5625,0.1541353383458646,0.1371033298056719,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,3.674471170665858e-05
5,2,1,1,0.1394780583455114,0.0216052457073921,0.25,1.0,0.0137311884960599,7.742369022325273e-09,1.532642109075533e-08,0.0002242290324085,1.0,1.0,1.9522842047072867e-06,0.1569343065693431,0.2713178294573642,0.0194270256977745,0.0690561478328895,0.0710542488636949,0.0772034005765132,0.1397813960607857,0.0310045976702788,0.0486230636800035,0.0756255499947104,0.1581921501910009,0.3843934356454766,0.423834844903304,0.4247020617728184,0.4368580737488801,0.4096671351897508,0.4915437025143171,0.4982169794450707,0.5582295079293966,0.82605959476895,0.0646067415730338,2.9071227435068523e-05,0.369047619047619,0.570135746606335,0.5732290659983559,0.8298131900682755,0.926070442606518,0.1528416830106874,0.8476903250562607,1.0,0.1393939393939393,0.0947630922693267,0.0755254720342002,0.1124999999999999,0.150375939849624,0.044482799468599,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,2,1,0.1728027837927496,0.0353994769636038,0.25,1.0,0.0137311884960599,7.742369022325255e-09,1.5326421090755355e-08,0.0002242290324085,1.0,1.0,4.923516516014091e-05,0.4087591240875913,0.1162790697674417,0.1489698055540917,0.5125469125319564,0.2832302117400532,0.1793200270373102,0.1142950300328927,0.6705773251738499,0.0971795087480125,0.125626399609113,0.1389567424147414,0.6551728832037979,0.5779470176233885,0.5254517170218995,0.4762153275351989,0.8323625656644705,0.6933678626080446,0.7044488159249279,0.7681860476836893,0.8026053004541023,0.0646067415730338,3.746049398988584e-05,0.363095238095238,0.597285067873303,0.646971772008357,0.856686049858818,0.9552070652685408,0.1616915912649298,0.8216383991910156,1.0,0.1636363636363636,0.5236907730673315,0.0084834642366047,0.5750000000000002,0.511278195488722,0.0411172594028159,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,3,1,0.1616368522683904,0.0304041680331232,0.25,1.0,0.0137311884960599,7.742369022325235e-09,1.5326421090755345e-08,0.0002242290324085,1.0,1.0,3.399819660034675e-05,0.4233576642335767,0.131782945736434,0.1369444523262302,0.1028903796208962,0.0664409182067885,0.039248270627946,0.0192644915151981,0.11752464495796,0.0603941421476743,0.0040371928042979,0.0038026565243809,0.4461471889436465,0.4720177027489965,0.4582240493369579,0.4290858480891568,0.5868899040945671,0.6710934696567967,0.6680893987018722,0.7257361873778726,0.7298119544129666,0.0674157303370786,3.058337398613668e-05,0.375,0.5110687255240143,0.5733001580427484,0.8022121325260445,0.9346115204032036,0.1719273389334976,0.8411330783225961,1.0,0.1696969696969699,0.2069825436408977,0.0364605727061656,0.5687500000000003,0.2180451127819549,0.0999323963203777,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,4,1,0.1616850314772033,0.0319103714250253,0.375,1.0,0.0137311884960599,7.742369022325187e-09,1.5326421090755358e-08,0.0002242290324085,1.0,1.0,2.629411829850043e-05,0.4562043795620438,0.0620155038759688,0.286416890621981,0.0,2.262710153665348e-05,4.385151941894468e-05,0.0001864920828458,0.0,5.196938794749664e-05,0.000144083797986,0.0004821495027377,0.4214419766664222,0.4701077776595128,0.471458830191744,0.4587160403603313,0.5631575936332722,0.6968843289392681,0.7113543807216848,0.7774039683106848,0.7997812722678992,0.0674157303370786,2.7633846562865332e-05,0.369047619047619,0.5562259091670854,0.5802324536882175,0.8055069304824329,0.9271530984579176,0.1703800497600664,0.8868086144160877,1.0,0.1696969696969699,0.1271820448877806,0.0634776694627068,0.5687500000000003,0.0300751879699248,0.4620285587202258,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,5,1,0.1487286199347257,0.0260163434307124,0.375,1.0,0.0137311884960599,7.742369022325174e-09,1.5326421090755365e-08,0.0002242290324085,1.0,1.0,4.860595613407851e-06,0.4306569343065693,0.0348837209302325,0.4137640301417505,0.0,2.4371916315641844e-05,4.997758554481348e-05,0.0002868729263163,0.0,7.302643565437752e-05,0.0001891102629887,0.0011530403859089,0.3908868871089048,0.4357231298364153,0.435232024673274,0.4149288155910225,0.5798435591691379,0.7176652904247534,0.7330726133223634,0.8032908221186147,0.7942756572124292,0.0646067415730338,3.746049398988584e-05,0.3660714285714285,0.6149961680192333,0.5522050639982647,0.778968950114431,0.9271247771643611,0.1330886606974241,0.9100823125050316,1.0,0.1696969696969699,0.0423940149625935,0.182401140007125,0.5687500000000003,0.0977443609022556,0.2052694617457881,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,6,1,0.1325306119308409,0.0210584376633583,0.375,1.0,0.0137311884960599,7.742369022325291e-09,1.5326421090755338e-08,0.0002242290324085,1.0,1.0,0.0001536562971382,0.3941605839416058,0.0697674418604651,0.22617997530191,7.587500573802207e-08,6.27554194358982e-05,0.0001213868623566,0.0010900178052542,6.180376252186396e-08,9.551374829364094e-05,0.0001968861166442,0.0014781380187991,0.32644321943378,0.3632238481575425,0.3588635483386038,0.3230039866334633,0.4873393602421811,0.6024891542141404,0.6127048017065289,0.6603668395170615,0.7983235356396312,0.0674157303370786,3.560831918867695e-05,0.375,0.4851684263448969,0.6011429641134831,0.8467916591052758,0.9226392460305416,0.1526083579822707,0.8297960212615386,1.0,0.1696969696969699,0.0299251870324189,0.2425187032418953,0.5687500000000003,0.0789473684210526,0.2434776607003175,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,7,1,0.149172135124756,0.0270088600742688,0.375,1.0,0.0137311884960599,7.742369022325291e-09,1.5326421090755345e-08,0.0002242290324085,1.0,1.0,0.0004371241545992,0.1605839416058394,0.0930232558139534,0.0746511657487375,0.0,0.000972201301519,0.0018652560552703,0.0057776967262659,0.0,0.0005542733854488,0.0018280161992773,0.0053973179257766,0.3061156153813297,0.3409220222608869,0.3358778162050453,0.2971454723395419,0.2942560064477498,0.3624717635503164,0.3624466975672771,0.3644227658375676,0.8459444110474483,0.0674157303370786,3.560831918867695e-05,0.363095238095238,0.6121051102162811,0.6409830626647262,0.8541907812764413,0.9561998381411312,0.1529920266693356,0.8471552865935154,1.0,0.1696969696969699,0.0324189526184538,0.2276661287956579,0.61875,0.0488721804511278,0.3693415543183178,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,8,1,0.1499730739314547,0.0271820881611287,0.375,1.0,0.0137311884960599,7.742369022325271e-09,1.532642109075537e-08,0.0002242290324085,1.0,1.0,1.0434852953908736e-05,0.4562043795620438,0.0310077519379843,0.4715262605340067,0.0,0.0,0.0,2.7134217909067392e-05,0.0,0.0,0.0,0.0001031453666067,0.4445633558703047,0.496117930376234,0.4988552404463459,0.4918168128682171,0.5985792403923017,0.7409875993430707,0.7574394099179285,0.8321832156884741,0.711760645912884,0.0674157303370786,4.1458878630750325e-05,0.369047619047619,0.4849282996780802,0.572354114581691,0.8293227795413234,0.9503720019113386,0.1570909866103241,0.8601589424547612,1.0,0.1818181818181818,0.9950124688279302,0.0004950403148456,0.5687500000000003,0.0526315789473684,0.3275356984002822,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,9,1,0.1362568012876675,0.0227024484357197,0.375,1.0,0.0137311884960599,7.742369022325253e-09,1.5326421090755348e-08,0.0002242290324085,1.0,1.0,4.9831293502737343e-05,0.2591240875912409,0.1124031007751937,0.09817302059149,0.0273028187970574,0.0571976535054318,0.140298200322319,0.4633423829611646,0.0086591492953871,0.0368782386918986,0.119869861704456,0.4258307334746392,0.2087127893977497,0.251498203045217,0.3069087458179962,0.5338372181867501,0.2060801989927527,0.2717634833824671,0.3184201916861145,0.5456918952670213,0.8168262608745991,0.0674157303370786,2.7633846562865332e-05,0.369047619047619,0.5520361990950226,0.6198295809229726,0.8243881106039515,0.9411026816249144,0.1746542494976025,0.8498789759767031,1.0,0.0363636363636365,0.0324189526184538,0.1114859909050902,0.1875,0.3759398496240601,0.0216703914242134,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,10,1,0.1596861904645061,0.0280436190339131,0.25,1.0,0.0137311884960599,7.742369022325288e-09,1.5326421090755348e-08,0.0002242290324085,1.0,1.0,3.8410848217018745e-05,0.4890510948905111,0.0581395348837208,0.3222058281077093,0.0,0.0003062217765025,0.0004864292679245,0.0011821115882472,0.0,0.0012645820695713,0.0023446058956342,0.0057256584324053,0.4621762249341009,0.5160638207026089,0.5199410709194986,0.5176158012364138,0.5941741801302572,0.7356372682845241,0.7518822130713677,0.8258016838008089,0.8170042586053174,0.0674157303370786,3.746049398988584e-05,0.3720238095238095,0.5725373380471868,0.5875913304672424,0.8503208921431076,0.9538702786940212,0.133604903645355,0.8850427271812813,1.0,0.1696969696969699,0.0872817955112219,0.0936121235373105,0.5687500000000003,0.0977443609022556,0.2052694617457881,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,11,1,0.1525621754953191,0.0281886072984704,0.5,1.0,0.0137311884960599,7.742369022325434e-09,1.5326421090755338e-08,0.0002242290324085,1.0,1.0,3.006428445120276e-05,0.2481751824817518,0.193798449612403,0.0526809966131249,0.0999969152517603,0.2067600013232597,0.2977987213875478,0.4387607660162064,0.0442668550154996,0.1849820123778096,0.375643754959318,0.5238264709055032,0.401713374887271,0.5011971816254062,0.5529019743351611,0.6274044741206571,0.4460674002385882,0.6022572075616798,0.6546155802178074,0.7498922465165467,0.9088477124869474,0.0646067415730338,2.9071227435068523e-05,0.363095238095238,0.5520361990950226,0.5794083709464162,0.8008360351216102,0.928352458372146,0.1892121217141971,0.8523359679502868,1.0,0.0848484848484848,0.5162094763092269,0.0032147120350781,0.2875000000000002,0.5714285714285715,0.0180269578159405,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,12,1,0.1124910292459427,0.0192535252700304,0.25,1.0,0.0137311884960599,7.742369022325283e-09,1.5326421090755345e-08,0.0002242290324085,1.0,1.0,4.1185839131263335e-05,0.0,0.0658914728682169,0.0107642265517588,0.0,0.0062870392199382,0.0097493153089438,0.0174625000111146,0.0,0.0037069353007708,0.0077054152850804,0.0144413020224749,0.1435575439654316,0.1627912440197166,0.1504616195596075,0.0765332466513099,0.0898322922813487,0.1125147808317801,0.1027091898910415,0.0589947147923193,0.8472465047942772,0.0646067415730338,3.940901006644278e-05,0.369047619047619,0.6577540106951871,0.5971788829629439,0.8331308520077465,0.9439531340490016,0.1435749017446582,0.8689106474649748,1.0,0.1696969696969699,0.0399002493765586,0.1920199501246882,0.4000000000000002,0.0375939849624059,0.3074072770874328,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,13,1,0.1517388371030942,0.0288215195688689,0.25,1.0,0.0137311884960599,7.742369022325262e-09,1.5326421090755338e-08,0.0002242290324085,1.0,1.0,8.572694912158964e-05,0.3978102189781021,0.1085271317829457,0.1546784704291159,0.0,0.0001804193967879,0.0003696075858937,0.0012701654706805,0.0,0.0003431838138601,0.0007048765626244,0.0020572648705596,0.3519136052785743,0.3919522416643862,0.3892038078630448,0.359628217384341,0.5118665742383898,0.6331065206844697,0.6447322233478135,0.6984037591088126,0.7256959778250471,0.0674157303370786,2.9071227435068523e-05,0.375,0.4617136849483091,0.6263237502371577,0.8536165158949514,0.9464309755672436,0.1602877013234417,0.8570053496885751,1.0,0.1696969696969699,0.0448877805486284,0.1736567671729767,0.5687500000000003,0.0263157894736842,0.4956517738002117,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,14,1,0.1339086574068607,0.0207605699403079,0.25,1.0,0.0137311884960599,7.742369022325328e-09,1.5326421090755338e-08,0.0002242290324085,1.0,1.0,1.6912920669401197e-05,0.4708029197080293,0.0426356589147286,0.3919448542973073,6.232019849639739e-05,0.0002393465615212,0.000360632634858,0.0007989167655325,7.080801320934405e-05,0.0005991755572316,0.0014382320008664,0.0027392068568137,0.384730110424932,0.4288688885247895,0.4280561029015638,0.4063426670639868,0.571129063150947,0.7068747277658776,0.721850207121498,0.7899754664853121,0.728038240465787,0.0674157303370786,3.058337398613668e-05,0.3720238095238095,0.503835428944976,0.5535798140459967,0.8371719514934461,0.9341311737352248,0.1411857040990344,0.8865829382128192,1.0,0.1696969696969699,0.0972568578553616,0.0839761062460128,0.5687500000000003,0.0488721804511278,0.3443473059402753,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,15,1,0.126585137727772,0.0208322507908343,0.375,1.0,0.0137311884960599,7.74236902232525e-09,1.5326421090755355e-08,0.0002242290324085,1.0,1.0,1.2690061662969156e-05,0.1386861313868614,0.0581395348837208,0.100885282183696,0.0001926266748004,0.0006416768390472,0.0010333146668367,0.0039155241602688,3.316961614379859e-05,0.0003918987562524,0.0008981158053717,0.0031918835314742,0.119825643517857,0.1310378408837903,0.1145169604224235,0.0293862292375275,0.1428387299428583,0.1738183349348362,0.1649472353930678,0.1293992668294511,0.8505840854836864,0.0646067415730338,3.560831918867695e-05,0.3660714285714285,0.5724747964822323,0.6602019622712771,0.8233996353605073,0.939461432785951,0.1724728067581938,0.853131523018253,1.0,0.1696969696969699,0.0673316708229426,0.1203443005389751,0.5687500000000003,0.0451127819548872,0.3629285563792148,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,16,1,0.1504412225547673,0.0274381033432123,0.375,1.0,0.0137311884960599,7.742369022325247e-09,1.5326421090755345e-08,0.0002242290324085,1.0,1.0,5.699050260982188e-06,0.4416058394160584,0.0542635658914728,0.3083732939874585,0.0,0.0,2.0414915531135744e-05,0.0001394716336089,0.0,0.0,3.251897448050722e-05,0.0003480068186362,0.4214143420051281,0.4700661610646117,0.4714150063535613,0.4586521046619057,0.5638939862523621,0.6977917779919502,0.7122983076273242,0.7785254967211889,0.7868508630642279,0.0646067415730338,3.560831918867695e-05,0.3720238095238095,0.518981516987499,0.6179667072533612,0.838419718699617,0.9525779896685658,0.15260967970723,0.8572655926397303,1.0,0.1696969696969699,1.0,0.0,0.5687500000000003,0.0601503759398497,0.2982981200698598,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,17,1,0.1239514057740897,0.0172080334647739,0.25,1.0,0.0137311884960599,7.742369022325255e-09,1.5326421090755348e-08,0.0002242290324085,1.0,1.0,7.951886632041648e-05,0.3284671532846716,0.0581395348837208,0.2207672445592032,0.0,0.0,2.2529641454894847e-05,0.0002055781169043,0.0,0.0,5.819253234566532e-05,0.0003041548569279,0.2806466652738232,0.3116470136186086,0.3044997330797179,0.2567009504628283,0.4512754721964133,0.5575405578520396,0.5657323015837227,0.6042355794995139,0.774553749987422,0.0646067415730338,2.7633846562865332e-05,0.3660714285714285,0.5166459002776138,0.5881724279197686,0.8405222119800437,0.956443848666378,0.1367019592214808,0.8404548768735587,1.0,0.1696969696969699,1.0,0.0,0.5687500000000003,0.0676691729323308,0.2737385542723048,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,18,1,0.1324652150791546,0.0206574204348323,0.25,1.0,0.0137311884960599,7.742369022325187e-09,1.5326421090755365e-08,0.0002242290324085,1.0,1.0,0.0007739851611856,0.3613138686131387,0.0503875968992248,0.2699495880978729,0.0,0.0,5.934484139189025e-05,0.0003081639033935,0.0,0.0,7.88837491547387e-05,0.000637270273699,0.305725724691235,0.3398708452815949,0.33426096324621,0.2927583487670727,0.4916951319225812,0.6078778104943428,0.6183424642956769,0.6668757094909619,0.8554467706788191,0.0674157303370786,3.384772222183281e-05,0.3779761904761904,0.5367888314640474,0.6271327800125654,0.8308190602704597,0.9340207934932848,0.1553776744944017,0.8955352384166428,1.0,0.1696969696969699,0.0074812967581047,0.5671535447096544,0.5687500000000003,0.0413533834586467,0.3835743902002587,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2,19,1,0.1037124077913705,0.0126156798477157,0.0,1.0,0.0137311884960599,7.742369022325255e-09,1.5326421090755348e-08,0.0002242290324085,1.0,1.0,1.9689752816717775e-05,0.3321167883211678,0.0426356589147286,0.2824372925119882,0.0,0.0,2.111438959040933e-05,0.0001870157202195,0.0,0.0,2.9331825389610647e-05,0.0001279175159455,0.1299829336972089,0.1420909020052898,0.1258478778884283,0.0404977750428011,0.3314282671639478,0.4082869748416055,0.4097395318644697,0.4186664189698674,0.7885679457290666,0.0674157303370786,5.342292665788063e-05,0.3779761904761904,0.5045521452325137,0.5262483849018365,0.7717169611454262,0.8951084043752859,0.1525281075071953,0.8648245604140339,1.0,0.1696969696969699,0.1197007481296758,0.067715327066948,0.5687500000000003,0.0413533834586467,0.3835743902002587,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,0,1,0.1509042871732994,0.0252741120535947,0.375,1.0,0.0137307064831409,7.742369022325293e-09,1.5326421090755358e-08,0.0002242290324085,1.0,1.0,8.627297277909477e-06,0.4744525547445256,0.0465116279069766,0.3707553106081975,0.0,0.0,0.0,7.177000986295995e-05,0.0,0.0,0.0,0.0001975162436805,0.4267193327853925,0.4760363676925335,0.4776959793210945,0.4662303179451781,0.5805016352666647,0.7184743723010365,0.7339101416839766,0.8042100688729662,0.7626620780536508,0.0674157303370786,3.940901006644278e-05,0.375,0.5204515926705793,0.6008185552074297,0.835447092431385,0.9558027499973958,0.1297711263128293,0.890277710714769,1.0,0.1696969696969699,1.0,0.0,0.5687500000000003,0.0300751879699248,0.4620285587202258,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,1,1,0.1167233910144059,0.0154641215498161,0.125,1.0,0.0137307064831409,7.742369022325225e-09,1.5326421090755355e-08,0.0002242290324085,1.0,1.0,2.3513551981691827e-05,0.2956204379562046,0.1589147286821705,0.0788334161948904,0.1722144023953706,0.2959771848625616,0.3518099313467155,0.4168908337663715,0.0675881883327837,0.2411744844453316,0.4074302886926362,0.4516339975200503,0.3721581912718412,0.4853509931598846,0.5198057833787768,0.5393020267805053,0.4309257596552127,0.59864998799588,0.6339038258653005,0.6760105894681476,0.8195804599821512,0.0646067415730338,2.7633846562865332e-05,0.369047619047619,0.5724133742294026,0.5503521589579503,0.790743895964857,0.9332727628532596,0.2141867519120731,0.8543696655943939,1.0,0.115151515151515,0.4339152119700748,0.0081817927092381,0.33125,0.4360902255639098,0.0294045359815858,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,2,1,0.1438836441212559,0.02763667692652,0.25,1.0,0.0137307064831409,7.742369022325238e-09,1.5326421090755365e-08,0.0002242290324085,1.0,1.0,5.84132999270818e-05,0.2043795620437957,0.0426356589147286,0.1815750645518259,0.0002670347149121,0.0006362857447648,0.0009799291141616,0.0030487701127895,7.007696202623219e-05,0.0004844146119837,0.0009301683636085,0.0024328605110393,0.222447347672521,0.2463979581903899,0.2359768852258692,0.1752686761596887,0.242434957640848,0.2977818132782022,0.2943764130673515,0.2823798613414645,0.8162615971416876,0.0674157303370786,3.560831918867695e-05,0.375,0.5406683065585551,0.6388038515349559,0.8303250425229156,0.942810739287933,0.1406457585278077,0.8274587709251806,1.0,0.1696969696969699,0.0648379052369077,0.1246882793017456,0.5687500000000003,0.0789473684210526,0.2434776607003175,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,3,1,0.1895710503860825,0.0422927100289245,0.5,1.0,0.0137307064831409,7.742369022325212e-09,1.5326421090755345e-08,0.0002242290324085,1.0,1.0,0.0001125219907134,0.4744525547445256,0.0271317829457363,0.5312307881470552,0.0,0.0,0.0,7.284041668792779e-06,0.0,0.0,0.0,0.0001349372074849,0.5202947947303774,0.5813456634585388,0.5886568105634681,0.6004970139666856,0.6156958216087841,0.7623040002950751,0.7797178382767648,0.8586796825391932,0.6859961533707226,0.0674157303370786,3.746049398988584e-05,0.375,0.404766518116644,0.7125240733874292,0.905038853690139,0.9816437965742082,0.133326779191408,0.8821486071344286,1.0,0.2121212121212121,0.9825436408977556,0.0017544079499743,0.5687500000000003,0.0187969924812029,0.5797098115001764,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,4,1,0.1818834576890558,0.0438434799142475,0.625,1.0,0.0137307064831409,7.742369022325215e-09,1.5326421090755355e-08,0.0002242290324085,1.0,1.0,2.3875624279172957e-05,0.27007299270073,0.1666666666666665,0.0682251321775482,0.080666597407691,0.1238885869853935,0.1406270357141722,0.2084989799056473,0.0473359304913563,0.1307782176124187,0.2022601520471466,0.3371672422125591,0.4548714355475259,0.5226542792868827,0.5325747120695842,0.5604350602066965,0.5180354938529322,0.6498360912691677,0.6641454842813093,0.7500985902763692,0.7775033116912242,0.0646067415730338,3.746049398988584e-05,0.375,0.5203619909502262,0.646090972297225,0.8582199047250922,0.9624271044113926,0.1394636940384773,0.8462877023694698,1.0,0.2000000000000001,0.3117206982543641,0.0248216667633242,0.30625,0.443609022556391,0.0267953802972438,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,5,1,0.1430881865386569,0.0249176225292007,0.5,1.0,0.0137307064831409,7.742369022325222e-09,1.5326421090755358e-08,0.0002242290324085,1.0,1.0,1.03581644546132e-05,0.3394160583941606,0.0542635658914728,0.2404240035721912,0.0130299231824138,0.0071312507781134,0.0044258984994137,0.0053489142369233,0.0081007408057716,0.0011327985579987,0.0015835128449326,0.0020702390664186,0.3785772698623383,0.4176887166957607,0.4145963103303005,0.3900929380090634,0.4767087649491583,0.5820458331032818,0.5912937865308984,0.6346341662696162,0.8025990111634678,0.0674157303370786,3.746049398988584e-05,0.3720238095238095,0.5384615384615383,0.6214624623018619,0.8197134794908041,0.934840555973558,0.1643038871412603,0.8673294445753903,1.0,0.1696969696969699,0.114713216957606,0.0708229426433915,0.5687500000000003,0.0977443609022556,0.2052694617457881,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,3,6,1,0.1555515645562503,0.0282005684343908,0.375,1.0,0.0137307064831409,7.742369022325238e-09,1.5326421090755345e-08,0.0002242290324085,1.0,1.0,1.0274395792441283e-05,0.3321167883211678,0.0658914728682169,0.2014855303309748,0.0069078094921882,0.0062968280513066,0.0043648912593247,0.0054620029325262,0.0030915591497795,0.0062571333959282,0.0030462952976132,0.0053692919716472,0.3577666413784787,0.3975362377397489,0.3937449424612718,0.3649810847720929,0.4851885857540929,0.5994980504093136,0.607860421563863,0.6547869421326743,0.8455479394730321,0.0674157303370786,2.9071227435068523e-05,0.3571428571428571,0.6380090497737556,0.5561249905108043,0.7989634698467152,0.9343000337424604,0.1735627886393656,0.837915749370014,1.0,0.1696969696969699,0.0897755610972568,0.0910224438902743,0.5687500000000003,0.0902255639097743,0.2190737142712955,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.8437734018766871,0.8630410967830189,0.8630410967830189,0.8630410967830189
