fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15
8,4,17,2,0.4085588690655972,0.1845772791280405,0.6666666666666666,0.5083872577231777,0.0165761661853373,8.10855566547083e-06,1.0597435886623664e-05,3.554667875838997e-05,0.8551048650255872,0.8941333717502373,4.886877407313766e-05,0.3138686131386862,0.0559440559440559,0.3986013986013986,0.0349053634716456,0.0467773619127842,0.0609147113514752,0.1055507102431703,0.0395534827622457,0.0612179895800204,0.0785187519922068,0.1420914601192726,0.4628359963403984,0.5118368980899459,0.5188734949633212,0.5785929111834247,0.4987367075952711,0.6131185134731122,0.6499410180938803,0.7213831943101365,0.557049933008535,0.4477211796246649,4.35508228057877e-05,0.3806451612903227,0.59375,0.8441592424672753,0.8523290675657407,0.9816124776600308,0.0686333103461655,0.8118171053575358,0.999411893213815,0.1847826086956522,0.0921052631578947,0.0805604203152364,0.5384615384615383,0.1984732824427481,0.0522761925506425,3.0695518517029418e-12,2.9094631994972214e-12,3.0396802372515126e-12,3.007488497405797e-12,2.4193367099543438e-12,3.0008181368972255e-12,2.9091731838229354e-12,2.698331788617213e-12,2.843919657108647e-12,2.121780628137189e-12,1.5116373580031473e-10,0.000738817436351877,0.0031322993397201668,0.010192034177662996,0.00906946406359725,0.010377999452382016
8,4,18,2,0.4919516100570615,0.2755301994267002,0.8333333333333334,0.50836311717766,0.0165902028836912,4.782906930630035e-06,1.3423103411367971e-05,8.649702407874176e-05,0.7992470753532162,0.8970447700002846,2.373636998574528e-05,0.291970802919708,0.0349650349650349,0.5244755244755246,0.048080792271985,0.0614431991742035,0.0871952845266043,0.1366781379894094,0.0428387359398005,0.0618030213530474,0.098886721299801,0.1498249281427008,0.4609544651391192,0.5093025765795187,0.5213157588306174,0.5827396369907656,0.4514233323590266,0.5535881274572322,0.5940047465462858,0.6589083767890036,0.4352750501047202,0.4664879356568365,4.581948632471549e-05,0.3870967741935485,0.4479166666666665,0.8532214813087615,0.7436132813828165,0.9584231108026996,0.1830536466666965,0.8387883006425709,0.9992899219883716,0.1847826086956522,0.0964912280701754,0.0769118505545826,0.5641025641025641,0.1068702290076336,0.1055597908952298,2.9509354409200798e-12,2.9103332465200783e-12,2.896702509828649e-12,2.7105124469372133e-12,2.8581304251486477e-12,3.0396802372515126e-12,3.0779623062572284e-12,3.137705535160088e-12,3.074192102491514e-12,2.7917168357372163e-12,9.471943519245528e-11,6.146693239925736e-05,0.01611815587806606,0.017167297618567754,0.023408100328029605,0.023408100328029605
8,4,19,2,0.4874515149516278,0.2599335660783353,0.6666666666666666,0.5260397122018556,0.0165796342169072,8.091154036690862e-06,9.283466939564838e-06,3.0124470248962747e-05,0.8348501102009465,0.8995513021415719,3.996228564725395e-05,0.2481751824817518,0.0979020979020978,0.2027972027972028,0.0274385573400988,0.0490115558154401,0.058472743596476,0.0892071575816607,0.0247408239993823,0.0449664413360591,0.0641522537352153,0.0941177242508906,0.4880152625934929,0.5443563085075366,0.5499817241541849,0.6064603147179226,0.4653720373511316,0.5737215043966735,0.6096839582015567,0.6681675248308224,0.3480006823482076,0.4584450402144773,5.071696649961552e-05,0.3967741935483872,0.5,0.8581339024475667,0.7788778025565346,0.9680486032203156,0.1382155369021419,0.8501436413341628,0.9992419445228998,0.1847826086956522,0.1491228070175438,0.0489394823895699,0.5769230769230769,0.1068702290076336,0.1073703986059682,0.16044144731062668,0.16044144731076213,0.16044144731066526,0.16044144731063917,0.1604414473107424,0.1604414473106612,0.16044144731065046,0.1604414473105391,0.1604414473107865,0.1604414473100728,0.16044144731068122,0.16044144763921359,0.16044338753033474,0.16044407863677967,0.16044348612188297,0.16044407863677967
8,5,0,2,0.327048651614534,0.115415951741235,0.6666666666666666,0.6399833241235522,0.016613898408835,1.6019258799494723e-05,2.216307530477592e-05,3.8148064561630376e-05,0.8606211898033705,0.8976420600741238,3.7519209646940166e-05,0.2043795620437956,0.0769230769230769,0.2223776223776223,0.0203139554884262,0.0302446089741142,0.036502640138443,0.0631649996460984,0.0202299249558071,0.0307661545353632,0.0451430438985798,0.0759512715861325,0.4135309688374724,0.4575252859592702,0.4600933166331764,0.5068595856582886,0.4382130574036916,0.5370997050836135,0.5700438562619581,0.6264478506930575,0.3172157481190991,0.4879356568364612,2.4904227998765945e-05,0.4290322580645163,0.3645833333333332,0.7803976723380943,0.7701334214760829,0.9677788394007432,0.1203456164194678,0.8054508052162246,0.9991819841149896,0.2173913043478261,0.0964912280701754,0.0869819030939871,0.6025641025641026,0.1145038167938929,0.1036426768485656,2.850300001942933e-12,2.8015773686629317e-12,1.7502705493771737e-12,3.1249448454915157e-12,3.1049337639658007e-12,3.195708670017233e-12,2.7415441240857857e-12,3.1423457859486593e-12,2.920483795120079e-12,3.0364900648343693e-12,3.1455359583658026e-12,0.00016116450312840072,0.004700470824625015,0.004700470824625015,0.004700470824625015,0.004700470824625015
8,5,1,2,0.516398711366358,0.3143552380641533,0.5,0.4164535723852747,0.0165909273965482,5.533823181255334e-07,1.7108786384419276e-05,0.0010416155253008,0.7367318822443893,0.8903877530126494,2.543477137773636e-05,0.2846715328467153,0.0559440559440559,0.3706293706293707,0.0159751177788601,0.0270480062679695,0.0314631682892258,0.0422859158161675,0.0148862908019103,0.0257772570982605,0.0339585661169403,0.0467972731555348,0.4465385519929843,0.4950164976008113,0.4977507223243222,0.5410761075680843,0.4427492694948341,0.5436328682734626,0.5750105934804643,0.6250480779949336,0.2330358954128994,0.4343163538873995,5.071696649961552e-05,0.3870967741935485,0.4583333333333332,0.8437500318399296,0.7820723223728772,0.9725759334074844,0.158005122251544,0.8214889942566136,0.9988217450781428,0.1956521739130434,0.087719298245614,0.0882025155230059,0.6410256410256412,0.1145038167938931,0.1087549809730035,3.1345153627429447e-12,2.909753215171507e-12,2.925994092931508e-12,2.8613205975657905e-12,3.0277895946057974e-12,2.9868973845315103e-12,2.9120733405657927e-12,3.22645033149152e-12,2.998788027177225e-12,7.751077512736314e-11,0.0003070840194197343,0.01882645668122933,0.04718565836474689,0.062911026609592,0.059367385043394096,0.062911026609592
8,5,2,2,0.5903045230158858,0.3828733283339258,0.6666666666666666,0.535136855450294,0.0166150944531077,3.272567292711637e-05,2.8886066405153817e-05,2.113023179687194e-05,0.8474409439599581,0.9307207208328668,4.170008365228877e-05,0.3138686131386862,0.1118881118881117,0.213986013986014,0.0542182361408437,0.0720199181529339,0.0941695176800596,0.164200406982947,0.044325370647755,0.0693939224551523,0.1035107731903944,0.1706413463528913,0.4193413021019859,0.464830044640537,0.4747617760129494,0.5434934316674577,0.4149789152868468,0.5115620607879896,0.5484085286482228,0.6186443813076916,0.3387402310523395,0.4423592493297586,0.0001032149219573,0.4677419354838711,0.40625,0.8029946737447393,0.7312776211796042,0.9458717300226368,0.125146011390574,0.9021580051179712,0.9995867101058344,0.1847826086956522,0.0482456140350877,0.1479186312811531,0.5384615384615383,0.1526717557251908,0.0703352408863191,0.08023463486161464,0.07228617681399516,0.07884488291156565,0.0717052409665587,0.05940911700183276,0.048488787278925055,0.039853798148561874,0.0337754616334087,0.02333124981829774,0.01614166975894724,0.16044144731063853,0.16045077008005365,0.16056983767259098,0.1606062304662099,0.1606062304662099,0.1606062304662099
8,5,3,2,0.4181847891408492,0.1916208563739898,0.8333333333333334,0.5482822160960693,0.0166054987310994,1.8989763012930845e-06,1.7038464599650674e-05,0.000296001408859,0.7889846132625834,0.9074693253125176,2.639165560724409e-05,0.2043795620437956,0.1048951048951049,0.1623113728376886,0.0226179380306411,0.0357183043495098,0.0489981542641231,0.101441130609066,0.0210769365480948,0.0384267034307344,0.0604872628357914,0.1218751447026385,0.4562305770127961,0.5061074990445178,0.5128766602277602,0.5759834185683061,0.4672307298877644,0.5753463175418583,0.612819518994168,0.6825543267631933,0.2094462218234465,0.4691689008042897,9.810843249772084e-05,0.4129032258064518,0.4895833333333332,0.8743308046840201,0.8342263992452379,0.9800036430628056,0.1115986106836178,0.8713286825707692,0.9998251647769943,0.1847826086956522,0.0482456140350877,0.1479186312811531,0.5897435897435899,0.1297709923664122,0.0897407972119364,2.9462951901315084e-12,3.0698418673772278e-12,2.927734186977222e-12,2.985737321834367e-12,2.9790669613257957e-12,2.920483795120079e-12,3.0066184503829397e-12,2.916133560005793e-12,2.9039529016857925e-12,2.9895075256000816e-12,1.3986321863166248e-11,0.014163634628951453,0.031991183908882885,0.045179582970500544,0.0464093467395791,0.0464093467395791
8,5,4,2,0.5931317076115726,0.3893322846134507,0.5,0.4548283891149223,0.0165987576647917,7.490054143415724e-06,1.828883755079843e-05,7.410401281896561e-05,0.7695840800373598,0.8679227989961593,1.9780212852899183e-05,0.1751824817518248,0.0489510489510489,0.2956134774316593,0.0169445661975112,0.0345304290597072,0.0479854504295672,0.0769421681020309,0.0144661482832057,0.0345350163655334,0.0530071946992831,0.0842993634850669,0.4562446680895704,0.5086120015420881,0.5155209136961182,0.5683077453106541,0.4533813282865131,0.5604614755591911,0.5960880336184,0.6543087069652388,0.4481357772997714,0.4235924932975873,2.620298483100608e-05,0.3967741935483872,0.4375,0.8474428051313667,0.8324507846328109,0.9834045559992864,0.0608193656905174,0.8572363194004242,0.9994142836191932,0.1847826086956522,0.0964912280701754,0.0769118505545826,0.5512820512820511,0.1297709923664122,0.0851666303637552,2.926574124280079e-12,2.977906898628653e-12,2.9735566635143668e-12,2.6896313183886407e-12,3.0309797670229407e-12,3.107833920708658e-12,2.887422008251506e-12,2.8679909580743627e-12,2.8062176194515026e-12,3.1623568674743743e-12,3.0753521651886563e-12,1.3472391757328138e-05,0.0020155355263304425,0.004501032244795948,0.004501032244795948,0.004501032244795948
8,5,5,2,0.3289715444405752,0.1170876046689224,0.5,0.5618738696885942,0.0165703820678093,2.5758782656025694e-07,1.0316392240161632e-05,0.001351956282863,0.678705492499001,0.9182113821830232,0.0005685001264565,0.2773722627737227,0.1118881118881118,0.193006993006993,0.0273724058608833,0.0506171303843091,0.0553312401278303,0.0859342498955028,0.0324909094448324,0.0535633649441249,0.0671439012594773,0.1056972194072617,0.4963576908905857,0.554153892689017,0.558106528708723,0.6153974471022153,0.4994095239850231,0.6145473995847412,0.6508134355311491,0.7147536466111181,0.410422396059789,0.4638069705093835,3.739594484385163e-05,0.370967741935484,0.40625,0.8300022227534882,0.7640251411175489,0.9665567666642734,0.1631036547402261,0.8064667140487196,0.999039102858912,0.1847826086956522,0.0614035087719298,0.1188704028021015,0.6153846153846154,0.1297709923664122,0.0927902417773906,3.32824583316581e-12,2.8752413499315057e-12,2.928604234000079e-12,2.992697698017225e-12,2.758075017520072e-12,2.7421241554343573e-12,3.1310351746515162e-12,3.0924630899715144e-12,3.0704218987257994e-12,2.350312979474341e-12,7.751057775840205e-10,0.00028626083306618487,0.0036171514944293996,0.0062949330191145415,0.008981129283776673,0.008981129283776673
8,5,6,2,0.3742620272970212,0.1584165412862578,0.5,0.6193324675018217,0.0166008263112946,6.69343527880075e-06,1.7329713027764276e-05,7.910937396146737e-05,0.807265171460509,0.919572321896216,3.186476868659636e-05,0.1678832116788321,0.0489510489510489,0.2879847425301971,0.0252697767863612,0.0362013329354084,0.0425883838131547,0.0686018170289735,0.0227167413423639,0.0339835459764965,0.0490313285986579,0.0796601718503986,0.4419860478000953,0.4891082612885384,0.4923776200594013,0.5417535362401364,0.4466105378982942,0.547382067005854,0.5809904282699276,0.6380003227458189,0.2467290997845492,0.4798927613941019,8.425454047011659e-05,0.3903225806451614,0.3958333333333332,0.8383709224039795,0.8641952262063093,0.9877229666167728,0.0674985236149474,0.832206385857798,0.999328826057834,0.1847826086956522,0.0964912280701754,0.0769118505545826,0.5897435897435899,0.1068702290076336,0.1091810063167066,3.234860786045806e-12,3.0106786698229398e-12,3.222970143400091e-12,1.9213797972057523e-12,2.9634061149143665e-12,2.923673967537222e-12,3.1791777765829467e-12,3.111314108800087e-12,3.045480550737227e-12,2.7047121334514983e-12,2.5671651218325683e-09,0.0021271624798943714,0.02474782328109166,0.03418111011061798,0.03418111011061798,0.03418111011061798
8,5,7,2,0.3828489372559986,0.1559538181274528,1.0,0.6108675013769592,0.0165935047320972,1.1895845544491978e-06,1.6696734987840166e-05,0.0004680410000727,0.8204790679735894,0.9286727831679084,0.0001987380586043,0.145985401459854,0.0349650349650349,0.337995337995338,0.0171960340547303,0.0240603400448351,0.0285444164335538,0.0565319130178938,0.0150351569753317,0.0234895365014565,0.032127679945657,0.0579847818118388,0.4338622602055444,0.4788563766877378,0.4812634597779792,0.5310353649445259,0.4323717462593225,0.5297895857731831,0.5605640088831239,0.6145864972291318,0.3699689493918718,0.4745308310991957,3.4663471382835275e-05,0.4129032258064518,0.4479166666666665,0.7709966980435465,0.7203605401771158,0.9609893355009936,0.1279712683597663,0.8495440089650519,0.9987827984410292,0.1847826086956522,0.0921052631578947,0.0805604203152364,0.5897435897435899,0.1374045801526718,0.0845567414506643,0.01757191612934816,0.01647084152611829,0.01449015778462294,0.013397799464991937,0.012588639160657677,0.011326485626892141,0.0091439040168122,0.007608030187418388,0.004899854504212292,0.0027119626525961265,0.16044144731067453,0.16044144758906492,0.16044145286807904,0.1604414739520976,0.16044146686933017,0.16044148911197645
8,5,8,2,0.3863107675481895,0.1615752689063399,0.5,0.4542397901149876,0.0165962099367909,2.521854814935352e-05,1.2877898071321442e-05,8.490176331956247e-06,0.8151391864474452,0.827219169154479,1.965670445613916e-05,0.4452554744525546,0.0699300699300699,0.4405594405594404,0.0149460647030743,0.0317990438453981,0.0508856515713903,0.088221963680965,0.012178392258592,0.0306744226391622,0.0544441225456354,0.0934959033178081,0.3703069162631225,0.4141429145711673,0.422755713269683,0.4712833666864125,0.3768861656588921,0.4674164281397185,0.5005204303003046,0.5559919947648193,0.248450516884934,0.4745308310991957,7.61226240397048e-05,0.4580645161290322,0.375,0.8180128073485651,0.8130155855868075,0.977854932977506,0.0633672913622718,0.8327410570925999,0.9984869204996174,0.2173913043478261,0.0833333333333333,0.1004086398131932,0.6153846153846154,0.183206106870229,0.0640550910644572,3.1553964912915173e-12,2.8891621022972205e-12,3.242401193577235e-12,2.9280242026515075e-12,3.049540770177227e-12,3.019959171400083e-12,2.9233839518629362e-12,2.8384093592972183e-12,3.045190535062941e-12,3.155686506965803e-12,2.9619560365429377e-12,2.7347550659413237e-05,0.001881356635613138,0.001881356635613138,0.001881356635613138,0.001881356635613138
8,5,9,2,0.712941246784498,0.582441194136878,0.5,0.5242038328385372,0.0166142723061263,7.1367795024063255e-06,3.801663567232756e-05,0.000172131437649,0.887970878952608,0.9152608207317664,6.879626042827337e-05,0.0948905109489051,0.1258741258741258,0.0743801652892562,0.036016222279234,0.0506654013436772,0.0786081391375148,0.1186247260977169,0.028683092857395,0.0496601394846112,0.0803007636565132,0.1262568673991792,0.4001992529625918,0.4437449773157149,0.4569991346718339,0.5088801037446676,0.3998887746917466,0.4937700263254833,0.5297916951727211,0.5897287435983154,0.3596001676709002,0.4852546916890082,9.325442527980012e-05,0.4258064516129032,0.5833333333333335,0.8360346973206838,0.7881205673242286,0.9755602232984792,0.1398094797569731,0.914335348680914,0.9999030184552882,0.1847826086956522,0.131578947368421,0.0559325744308231,0.6025641025641026,0.1603053435114504,0.0729688521019386,2.9605059581715092e-12,3.153366381571517e-12,2.9883474629029388e-12,3.0286596416286547e-12,2.957315785754366e-12,2.939334813948651e-12,2.573045017325779e-12,2.6919514437829268e-12,1.8161041074400335e-12,2.8964124941543635e-12,2.662949876354354e-12,8.407199469713358e-06,0.000552209515959371,0.000552209515959371,0.000552209515959371,0.000552209515959371
8,5,10,2,0.5914295226829854,0.4101286014979535,0.5,0.4838924429005982,0.016588371755033,4.622121018634711e-06,2.3476481193945896e-05,0.0001637160058936,0.8775831030430196,0.8899802990335282,1.663770951427489e-05,0.2043795620437956,0.1118881118881117,0.1510489510489511,0.035293341375529,0.0672675835416474,0.1057967560430241,0.1401317461274931,0.0361395153301429,0.0691563218655699,0.112164630852951,0.1588802630066985,0.5026015186310641,0.5639096670923973,0.5808773224626882,0.6402565364282017,0.5031139714402681,0.6225876299834447,0.6671058715059611,0.7339012092878239,0.6257237408378957,0.4584450402144773,6.877496723858048e-05,0.3741935483870968,0.59375,0.8516614049958824,0.8215276149044897,0.9875221441572226,0.1122558775939707,0.8981546117038519,0.9999111303051068,0.1847826086956522,0.1842105263157894,0.0387677121477471,0.5897435897435899,0.2366412213740458,0.0457548695405371,3.2534217892000927e-12,3.111024093125801e-12,3.1203045947029443e-12,3.022279296794369e-12,2.8804616320686487e-12,3.022569312468654e-12,2.620317572234352e-12,3.0263395162343686e-12,2.5860957226686367e-12,7.777376292383136e-12,0.0075900617906409775,0.013844671221173672,0.023403606666919367,0.023403606666919367,0.023403606666919367,0.023403606666919367
8,5,11,2,0.4100216144414962,0.1815161467957002,0.6666666666666666,0.47396854139727,0.0165744758670234,7.41240753125961e-06,8.277066088259569e-06,2.9081159509142983e-05,0.7142078350066616,0.843616454589027,2.806983703029333e-05,0.4014598540145986,0.0979020979020978,0.3006993006993008,0.0200452138790735,0.0255224213466612,0.0361369797873325,0.068924401267486,0.0173846446795576,0.0279045656105872,0.0431239968082114,0.0774587396323537,0.4755618518167103,0.5244069641044666,0.5305423191656824,0.586778802232375,0.4762903109694812,0.5843534180914111,0.6207240250507877,0.6817967266043183,0.2726212728843356,0.4450402144772119,2.4904227998765945e-05,0.3612903225806451,0.4791666666666665,0.7817999287028887,0.7127982773831452,0.967412446838774,0.1591310889255139,0.8273555849579561,0.998593355967712,0.1847826086956522,0.0789473684210526,0.0936952714535901,0.6923076923076925,0.099236641221374,0.1328396137370217,3.0437404566915123e-12,3.008068528754368e-12,2.470379468628632e-12,2.8268087323257892e-12,2.969206428400081e-12,2.7273333560457853e-12,3.1060938266629436e-12,2.90888316814865e-12,3.141475738925802e-12,3.2241302060972344e-12,2.6084269295886377e-12,0.00019198525330771284,0.0026143344276442805,0.0043699232964264844,0.0043699232964264844,0.0043699232964264844
8,5,12,2,0.4706860146339695,0.2623756445250693,0.6666666666666666,0.4945262719512687,0.0165710796353419,1.1928632745395196e-05,1.727525313707156e-05,4.034627481276265e-05,0.7161505841916778,0.8852256664756246,0.0001707176422167,0.4744525547445255,0.0699300699300699,0.4645354645354644,0.0301869928426928,0.0421487972852739,0.0545362208604719,0.0935640347948895,0.0274322577426057,0.0429743555580868,0.0667668468395332,0.1082978945341473,0.4895079944874911,0.54182997999137,0.5487101962040428,0.6085855691119151,0.4847979850003564,0.5953592025243576,0.6342072602307869,0.698125199533929,0.3773649333652549,0.453083109919571,4.820615487027798e-05,0.3483870967741936,0.46875,0.8113839188193157,0.7837244168713919,0.9660860360321042,0.0934422621379317,0.8541433524211886,0.9995200057348964,0.2173913043478261,0.087719298245614,0.0955261900971183,0.6025641025641026,0.1374045801526718,0.0860052276192551,2.7415441240857857e-12,3.1310351746515162e-12,3.0176390460057968e-12,2.955575691708652e-12,3.063461522542942e-12,2.984287243462939e-12,3.2774930901658078e-12,3.084052635417228e-12,2.8946724001086494e-12,3.0193791400515116e-12,0.0019352200173730618,0.014539598271549232,0.03889656916205763,0.03889656916205763,0.03889656916205763,0.03889656916205763
8,5,13,2,0.4287848360098652,0.2063298038429411,0.8333333333333334,0.4650010986014918,0.0165920422398972,1.7101210332695802e-06,1.7303780927378932e-05,0.0003349398454359,0.7239841776953028,0.8605936977552078,2.700521581319375e-05,0.1970802919708029,0.1748251748251746,0.08174584036653,0.0515772298825251,0.0762836237144831,0.1053498866685615,0.1792422614295417,0.0454506714077746,0.0771560981048446,0.1185858942271893,0.1931814313501954,0.4439742633733308,0.4957337111269552,0.5091403866749986,0.5811713057353958,0.4375789839343114,0.5420239380491615,0.5827117873426326,0.6568170765177923,0.4459014339798259,0.4986595174262736,7.235567011936119e-05,0.4354838709677421,0.5,0.8506130055547183,0.7146241271672196,0.9500720473746228,0.1906446973789733,0.8369665581267162,0.998713402058444,0.1847826086956522,0.0657894736842104,0.1114659524054806,0.6282051282051284,0.0610687022900763,0.1917447179263778,3.1603267577543746e-12,2.2099453931200497e-12,2.94687522148008e-12,3.0141588579143687e-12,2.875531365605791e-12,2.9996580742000823e-12,3.1623568674743743e-12,3.077092259234371e-12,2.3827947349943428e-12,1.1223386442495775e-09,0.00013722825967717845,0.021764688507490585,0.016733385558504663,0.029283532956302954,0.029283532956302954,0.029283532956302954
8,5,14,2,0.297351560263523,0.0980403354614986,0.5,0.6733337472058504,0.0165843214720172,1.390524518777744e-05,1.2817147091528954e-05,2.24583529059268e-05,0.8058964158648,0.893223856487712,6.174083517535849e-05,0.2773722627737227,0.0139860139860139,0.7902097902097902,0.0266387482669616,0.033573002327654,0.0456779360082975,0.079260211449993,0.0282711837419459,0.0405252660048396,0.0648225503278667,0.1125438609034339,0.4679730383423086,0.5160338330810632,0.522496548061075,0.5780552245177976,0.5016664036431063,0.6148888585162123,0.6550549958064136,0.721985813057178,0.431511542635433,0.4584450402144773,5.613718420708856e-05,0.4032258064516131,0.5416666666666667,0.6950185270335529,0.7046698695952012,0.953252117885178,0.1020353641287176,0.8519276261066102,0.9992445676792554,0.1956521739130434,0.087719298245614,0.0882025155230059,0.5769230769230769,0.1679389312977099,0.0669334930661439,3.2241302060972344e-12,2.4976409420114903e-12,2.6232177289772097e-12,3.0956532623886573e-12,3.1046437482915147e-12,2.639168591062925e-12,2.5736250486743504e-12,3.0805724473257997e-12,3.12465482981723e-12,3.286773591742951e-12,3.605298552101748e-05,0.01464612829044991,0.024298152275093486,0.02366487834515574,0.024298152275093486,0.024298152275093486
8,5,15,2,0.3989630044167841,0.1653127537449626,0.3333333333333333,0.5424717137079359,0.0165825313053258,1.0281896125909482e-06,9.358150134732736e-06,0.0003003935841132,0.7081521955433877,0.9063580378336912,7.913701055231549e-05,0.2554744525547446,0.1118881118881118,0.1804195804195804,0.0478525257749668,0.0499537205978595,0.0651454256991265,0.1103317583274524,0.0451982080050034,0.0528062908795193,0.0780600690747913,0.1279624927110838,0.4891157413069362,0.5358214706221924,0.543617141998509,0.6053643150918755,0.4911651275097468,0.5981303812242946,0.637017448984392,0.7036742379999477,0.5347681212544759,0.4611260053619303,9.325442527980012e-05,0.3774193548387096,0.5625000000000002,0.8433513118467635,0.7994325697137237,0.9803556565488296,0.1815473625725013,0.8867607964723283,0.9993257237363082,0.1847826086956522,0.1403508771929823,0.0522303492325126,0.5641025641025641,0.2137404580152672,0.049793073404487,2.8160781523772173e-12,2.617127399817209e-12,3.0008181368972255e-12,3.1539464129200885e-12,2.080018371040044e-12,3.23051055093152e-12,3.0924630899715144e-12,3.2882236701143797e-12,3.2441412876229493e-12,1.2398429626342957e-12,3.0216992654457977e-12,1.1757314496411656e-07,1.014292588338002e-06,1.534870986725097e-06,1.8161159278147952e-06,2.6397377165779894e-06
8,5,16,2,0.3152240413491587,0.1150594930137042,0.5,0.5638553347597868,0.0165740368691201,3.5540257001035805e-06,1.0049829381972592e-05,8.72200379317188e-05,0.760910925822777,0.9265097330823668,5.312005150296659e-05,0.2262773722627737,0.1258741258741258,0.1430387794024157,0.0288653844034091,0.0422968349320554,0.0659462901549374,0.1122988197139666,0.0299991401325803,0.0470283601524144,0.0771899119749313,0.1298063834388912,0.4774539858152726,0.5292078080864603,0.5405788080946381,0.6025695859138511,0.4826884408978902,0.5929889815761594,0.6335285788752485,0.7009282699882948,0.116637546640661,0.453083109919571,6.537130651122449e-05,0.4387096774193548,0.3645833333333332,0.8383885808061555,0.7841372891825786,0.9763515213123736,0.1200743655570364,0.8015374188747305,0.9980932547201704,0.1847826086956522,0.0789473684210526,0.0936952714535901,0.5769230769230769,0.1679389312977099,0.0669334930661439,0.06145050005449519,0.06803128323296428,0.0674966760629917,0.06369693419512054,0.05794798166712284,0.05508292192484088,0.03574194662889743,0.032082890027105376,0.029903281992473732,0.023547177318342532,0.16044144743641695,0.1604620610550855,0.16075558962298417,0.1611077344030672,0.1611077344030672,0.1611077344030672
8,5,17,2,0.4414571758895219,0.2273289732320688,0.5,0.5295936382356985,0.0165862159231549,4.208298859820513e-06,1.2429742606695762e-05,9.149711840103092e-05,0.7551711400738262,0.8982494453218648,3.224156362457214e-05,0.2627737226277372,0.0699300699300699,0.2907092907092907,0.0275392970511795,0.0471373250994105,0.053356932073155,0.0998674186087639,0.0304939413582082,0.0609694418302038,0.0777665767160402,0.1410759773990852,0.4734016560325957,0.5275107003014579,0.5314324228899059,0.593119080100363,0.5103303358596658,0.63100525861152,0.6689013494686051,0.7407819527030597,0.3060886615422014,0.4504021447721182,8.425454047011659e-05,0.3741935483870968,0.4791666666666665,0.821691924484983,0.7533963310156198,0.9635191142551088,0.1528635305969549,0.7940644003722314,0.9995782066510814,0.1847826086956522,0.0964912280701754,0.0769118505545826,0.5512820512820511,0.1984732824427481,0.0533108255282074,3.1812078863029468e-12,3.0367800805086553e-12,2.3743842804400566e-12,2.837539312274361e-12,3.094203184017229e-12,3.062301459845799e-12,2.8624806602629338e-12,3.0533109739429417e-12,1.9785128850400403e-12,3.0892729175543715e-12,6.679005571171697e-11,0.004682165819090331,0.00670247339015249,0.00670247339015249,0.00670247339015249,0.00670247339015249
8,5,18,2,0.5077360868573091,0.2793498789597081,0.8333333333333334,0.5356090811688636,0.0166022914991058,8.355745982760728e-06,2.071765399417524e-05,7.538480838901928e-05,0.8746511578078265,0.9005370806378807,5.715716376828426e-05,0.3065693430656935,0.0559440559440559,0.3916083916083916,0.0364210495106108,0.0411023492191748,0.0494886670570436,0.0798602608394225,0.0310216244922862,0.04315195595124,0.0626956501604145,0.0948871184590921,0.4940356847079687,0.5433900993995797,0.5487154790749449,0.6052087394685532,0.4930875415257574,0.6039291496162897,0.6419225111708904,0.7034047938691144,0.3675235834608967,0.4638069705093835,1.8354410095077357e-05,0.3741935483870968,0.4791666666666665,0.7638475711721193,0.6851991836701758,0.9457816099170528,0.177594269364236,0.8924994301075773,0.9994695065417308,0.1847826086956522,0.1184210526315789,0.0624433842623346,0.5769230769230769,0.1221374045801526,0.0938914300926935,2.451238434125774e-12,2.4622590297486313e-12,2.9439750647372228e-12,3.1565565539886597e-12,3.2658924631943787e-12,2.6994918513143554e-12,3.1072538893600864e-12,2.619737540885781e-12,2.0472465998457573e-12,2.974136694862938e-12,2.759392494550798e-06,0.002913518349624088,0.005732260728151139,0.01122217897982948,0.01122217897982948,0.01122217897982948
