fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13
7,3,14,2,0.2608095341045297,0.0947470824151124,0.5714285714285714,0.3356121672832368,0.0146490640045429,5.849977200518362e-09,1.1791346623180293e-07,0.005419523189885,0.8309496724833656,0.6664252290264504,6.630807435652992e-06,0.1428571428571428,0.1428571428571428,0.0490806696739914,0.0679297184536943,0.0780025857001799,0.0797825756229539,0.1298222021877098,0.0411258278523009,0.0557616665179593,0.0588586001260038,0.107702876171388,0.1813567843289586,0.2157946709030008,0.2132952113239596,0.2717155201227033,0.2030072526718997,0.2476905856836107,0.2389431443558192,0.2748790255382544,0.5647384435840108,0.2194444444444444,2.0382221140019107e-05,0.337704918032787,0.4402515723270438,0.8475123121980108,0.5645227076894308,0.7872898623501967,0.5036556685795772,0.9549383618993564,0.998547494432942,0.3725490196078431,0.1067961165048543,0.234767968010102,0.6849315068493149,0.1391752577319586,0.1869689632401497,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.06122346750768563,0.30933489069487324,0.30933489069487324,0.2720604433414166,0.27431749792841287,0.27431749792841287,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.3116626416743235
7,3,15,2,0.4280989282111949,0.2143400531229741,0.7142857142857142,0.6940466070194358,0.0146495525987578,1.3437538353323913e-07,2.750725842443618e-07,0.0004911790404271,0.9805708399499306,0.9251148029605492,3.36879910383441e-05,0.1020408163265306,0.2244897959183673,0.0116606440367819,0.1112148068931033,0.1039001909058486,0.1437215761344699,0.2319689139136636,0.1004688609375059,0.0736528886749548,0.1277397516746733,0.2358074562784971,0.4104796783031401,0.4755022019696962,0.4901244060742155,0.5836662169216393,0.4536823923631499,0.531005006231831,0.5477396906643336,0.6433165265305574,0.6080590688663794,0.2138888888888888,1.7505557467047648e-05,0.3049180327868852,0.490566037735849,0.7643214181879194,0.7975368903378588,0.951899988047499,0.2051814581870439,0.9199189298643038,0.9998854401235956,0.2287581699346405,0.1391585760517798,0.1200759373516848,0.3287671232876713,0.2164948453608247,0.0649515738498789,0.07122327371765518,0.014075891030127002,0.008688782104673748,0.00617340636883289,0.2079859472550632,0.07881979943537912,0.08122354766199613,0.2079859472550632,0.07122327371765518,0.2079859472550632,0.21240314273146568,0.2079859472550632,0.26293674213426804,0.26293674213426804
7,3,16,2,0.2320103891841582,0.064391540826935,0.4285714285714285,0.7534011602687735,0.014649367844862,4.965736051678116e-08,1.7938636609994678e-07,0.0009172378913857,0.9555383288845436,0.9144808019874232,2.573052546827903e-05,0.0663265306122449,0.1377551020408164,0.0259204137288812,0.0722433763267239,0.0829558885487941,0.0848489109957574,0.1112706812344033,0.0474477770538666,0.0643334677808357,0.067906468570336,0.1085151770012609,0.4012789636251332,0.4774779295750658,0.4723993972414279,0.5334368734811121,0.4196546869533079,0.523187476053235,0.5132357100961851,0.5777221117596947,0.4818987763450229,0.2305555555555555,3.940630361313938e-05,0.3475409836065575,0.3584905660377356,0.7744196108025276,0.7602675993643471,0.9616733642306512,0.2824398914518232,0.8473818728747368,0.9983758183661952,0.4836601307189542,0.0614886731391585,0.471326949384405,0.3287671232876713,0.1030927835051545,0.1301545911715403,0.34546455817587274,0.3581135398559012,0.42311063054267106,0.8319437890172527,0.35469943585477887,0.8319437890172527,0.8319437890172527,0.8319437890172527,0.8319437890172527,0.8319437890172527,0.8319437890172527,0.8319437890172527,0.8319437890172527,0.8319437890172527
7,3,17,2,0.2630746711586739,0.0858617364516146,0.5714285714285714,0.5678628735407029,0.0146492001282198,8.266431011066721e-08,1.1721429526547973e-07,0.0003208129597052,0.9053193006803306,0.895929889128674,1.797201371972111e-05,0.2040816326530612,0.1173469387755103,0.0882760979874189,0.0454758179677751,0.0629154848550575,0.0696116502957066,0.1047975135684259,0.0378853294604557,0.0638433587314285,0.0666116619783526,0.1198419232957513,0.4256302885051863,0.5114293619563328,0.5083852431126071,0.5771786102093748,0.4821314937182654,0.6078985265302737,0.5972670577680865,0.6781102730529345,0.6668753891116406,0.2361111111111112,1.3584586158080313e-05,0.3049180327868852,0.6981132075471698,0.6868761160359032,0.819705576645904,0.9435632121739383,0.1223634418926766,0.8024774412220279,0.9994553435034732,0.1568627450980392,0.1779935275080906,0.0678275885268327,0.4999999999999999,0.2164948453608247,0.0937046004842614,1e-12,0.02098606995563215,0.06122346750768563,0.005748833017658546,0.002630851984180029,0.008688782104673748,0.06122346750768563,0.06122346750768563,0.005748833017658546,0.012540491826363402,0.023054410869127066,0.06122346750768563,0.06122346750768563,0.06122346750768563
7,3,18,2,0.3824436021592093,0.1770120085948789,0.4285714285714285,0.6379389074344377,0.0146492494724742,2.584356056502778e-07,1.4403329995751998e-07,8.645729078042149e-05,0.8910673373410292,0.7918312586039443,4.2811591960363866e-05,0.096938775510204,0.1173469387755103,0.0468699519185085,0.0227734750823163,0.0261504093088536,0.0380313634878288,0.0687394374880005,0.0155691881862834,0.0211099429467246,0.0303339298459265,0.0585011226865665,0.2980812881667034,0.3546840208944154,0.3578385978530448,0.4133366520087742,0.318627991025631,0.3947181929310529,0.3909520264029495,0.4362013078422039,0.3459106723386089,0.2027777777777778,4.925536685602619e-06,0.2918032786885246,0.5345911949685535,0.8053013169778318,0.851036086851807,0.9692623356361588,0.1910939674695767,0.8189561169509629,0.9990025912907918,0.1176470588235295,0.1100323624595468,0.0904582763337893,0.5958904109589043,0.11340206185567,0.1968868903493601,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486,0.0803110463433486
7,3,19,2,0.4055414807168772,0.2004450683367242,0.8571428571428572,0.6920518925814622,0.0146492354443808,7.43632042128102e-08,1.7532581110926097e-07,0.0005760340433037,0.9202979033582814,0.8832769666224114,1.991312127960436e-05,0.2193877551020409,0.086734693877551,0.1302199862130685,0.0479280649193488,0.0676518128599138,0.0825821214510865,0.1282352420593542,0.0456634604818503,0.0681427974923485,0.082195265215531,0.1431197630752848,0.4568880271329101,0.5489179660789568,0.5485496138948851,0.624446264672471,0.5052730233438376,0.6344185499138963,0.6276433839225397,0.7135220704952454,0.4482867893933717,0.2055555555555555,3.453007048329419e-06,0.2622950819672132,0.6226415094339622,0.7284959355249092,0.8435698716491522,0.958785717791866,0.1259389317397688,0.8537203223379658,0.999390148015534,0.1699346405228758,0.1844660194174757,0.0696697283564588,0.5136986301369864,0.2061855670103093,0.1007053374039372,0.30933489069487324,0.30933489069487324,0.27431749792841287,0.30933489069487324,0.30933489069487324,0.26542381841874263,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.30933489069487324,0.30933489069487324
7,4,0,2,0.2953683554833556,0.1173751840755256,0.4285714285714285,0.6330283622221974,0.0146490094509429,9.809696021820112e-08,8.823590704110802e-08,0.0001798979578811,0.8584221834442134,0.9000710532813305,1.5434112288415933e-05,0.3214285714285714,0.0459183673469389,0.3051654345388548,0.0225874345749381,0.0259367820342113,0.0265286497298226,0.038628913003963,0.0186305057938151,0.0252607207049208,0.0266636697163048,0.0481277027396138,0.4388071245345557,0.5221323226434511,0.5166136898268088,0.5772952571372232,0.5094618144602946,0.6373895410039133,0.626938544876433,0.7042870460780973,0.5858297375998427,0.1833333333333333,2.96534571890991e-06,0.2295081967213115,0.5974842767295597,0.7338090596747813,0.7976338665789309,0.9551840007148786,0.3697179712024986,0.9128140591698002,0.9991127132259332,0.1830065359477123,0.2103559870550161,0.0640353750409433,0.4452054794520549,0.2577319587628867,0.0707021791767554,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903
7,4,1,2,0.2473876782809194,0.0905085663973945,0.4285714285714285,0.6994287206492676,0.0146490086232688,4.4147183503321715e-08,6.590479337897359e-08,0.0003420700119381,0.8766260440178119,0.9052459465982986,1.4038299071654538e-05,0.2091836734693878,0.1530612244897961,0.0646154430908987,0.0396299989028134,0.0675250216047728,0.0686486994899478,0.119102124110418,0.0269281279662339,0.0586618624853883,0.0628628089119992,0.1181323101534742,0.3200879767408139,0.3946306018826692,0.3901161675696238,0.4592459817348926,0.3788748087629184,0.485314221564092,0.4760895199744696,0.54413971148689,0.5743200013091647,0.1722222222222221,1.937432052954003e-05,0.3016393442622952,0.559748427672956,0.7927523102206719,0.8514475740704992,0.9624798429572964,0.1399513244309137,0.7771221257614362,0.9975194753038836,0.1633986928104576,0.0809061488673138,0.1532589029610344,0.5684931506849316,0.1494845360824743,0.1487789692148046,0.005950252007559047,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.04525406913580822,0.044527051634775903,0.04525406913580822
7,4,2,2,0.2898518162330638,0.126137950702269,0.5714285714285714,0.6544654900638882,0.0146489808129735,1.982427270784735e-07,7.23967317758489e-08,3.4403165940449765e-05,0.8598981830282411,0.895960815590579,2.7922330227319585e-05,0.3520408163265306,0.2193877551020408,0.0690518158839962,0.0643165089928533,0.1042656390471929,0.1096569082554129,0.1773914658997701,0.0542327258543151,0.0988394142430705,0.1046886097900861,0.1882382212224435,0.3597154630457337,0.4458159136214988,0.4427554257421617,0.5239633261316508,0.4393579811461153,0.5617998005319368,0.5518610393637012,0.6376698568321326,0.624246124911678,0.1833333333333333,2.3731529666819506e-05,0.3016393442622952,0.5094339622641509,0.7667880581539235,0.7989666660420849,0.9474829676538954,0.2101646216224553,0.817369436309088,0.9989353173563212,0.1176470588235295,0.0841423948220064,0.1170058139534883,0.5068493150684932,0.3917525773195877,0.050504931199433,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745,0.30181704424422745
7,4,3,2,0.1871886259867633,0.0475033527986637,0.5714285714285714,0.6506581144589345,0.014648960217716,1.4395296025228105e-08,5.8520095925071566e-08,0.0010443898290504,0.7948641832311358,0.7872744492214173,4.087780963050906e-06,0.2653061224489796,0.1122448979591837,0.1174867830448514,0.0096575847525377,0.0136289234468242,0.0192398920228038,0.035604291237674,0.007457260858767,0.010688446711683,0.0159076962296227,0.035062543271405,0.2762822020966688,0.3304295470236473,0.3302029212490079,0.3748349731896651,0.3339044982255978,0.4145463412084636,0.4081075346874739,0.4524600390299139,0.3797969501642255,0.1722222222222221,2.3731529666819506e-05,0.2721311475409836,0.6352201257861635,0.7402351154155693,0.8523454306051279,0.9633191033178244,0.1922283255813243,0.7951155778854668,0.9962878354534176,0.1437908496732027,0.1067961165048543,0.1077028306850468,0.5410958904109588,0.0154639175257732,0.5890234059725586,0.0006948498579332694,0.0006948498579332694,0.0025522450000400095,0.00277939942873312,0.0006948498579332694,1e-12,0.0006948498579332694,1e-12,1e-12,0.002768833485989571,0.0006948498579332694,0.00277939942873312,0.00277939942873312,0.00277939942873312
7,4,4,2,0.2482067506628503,0.0836904390463932,0.5714285714285714,0.5801316405476115,0.0146489610182434,2.6011238389785008e-08,5.4186208073531135e-08,0.0005037033004138,0.8043699600980323,0.8126626914255216,0.0001122917225338,0.3469387755102041,0.0714285714285714,0.2294098289491188,0.0268022445173807,0.0307765794193494,0.042205639139188,0.0556148722440388,0.0229843663300728,0.0311640309108678,0.0554083704777775,0.0818538684429186,0.4091286158051453,0.4868181542330868,0.4866067212790514,0.5441988517027734,0.508816159186359,0.636568501877325,0.6335834955983428,0.7112725850343071,0.5302619155916604,0.1722222222222221,3.632757073348244e-06,0.2524590163934427,0.6352201257861635,0.7633444977417843,0.8281646417634685,0.960853507869922,0.3264826144545827,0.8241198218114913,0.9987070654192584,0.1503267973856211,0.1844660194174757,0.0629274965800273,0.4657534246575343,0.2113402061855669,0.0900829426613776,0.0006948498579332694,0.00470763082193494,0.00470763082193494,0.004999164752424777,0.00470763082193494,0.0048079427820471475,0.005950252007559047,0.0048079427820471475,0.00470763082193494,0.005950252007559047,0.008582572907049736,0.00836682385094893,0.008167408781796743,0.01874540049085037
7,4,5,2,0.2424912174425217,0.0689304153526293,0.5714285714285714,0.7495103655638735,0.014649022653341,3.2036693231703106e-08,6.672349606593255e-08,0.0005029445863434,0.8837937933919277,0.9153381917391452,7.0849276942239e-06,0.3826530612244898,0.1632653061224489,0.1098051623527212,0.0358060035799369,0.0411154488256691,0.0511679138030863,0.0655634005926926,0.0379660025592548,0.0514773242093099,0.0613748756971207,0.0929729930781764,0.4699184505191621,0.5591513863473287,0.5567101987725664,0.6216287376772814,0.55072126262255,0.6898565813119163,0.6809828801814399,0.7668858891021008,0.5268911747618727,0.1638888888888888,4.230076179248937e-06,0.2721311475409836,0.5220125786163522,0.7856280801266655,0.8713474504688279,0.9698037473040928,0.2272286704378136,0.864948655254721,0.998682259078455,0.1437908496732027,0.1844660194174757,0.0606800859878835,0.5068493150684932,0.2164948453608247,0.0948547215496368,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903
7,4,6,2,0.2530253552892887,0.0828857319113758,0.5714285714285714,0.7025588827502446,0.0146489784167326,1.0389575883131942e-08,7.18475619863455e-08,0.0018202384251327,0.8486916772718183,0.8764956587767402,3.364203500347752e-06,0.3775510204081634,0.1020408163265307,0.1785020619928162,0.0346443449220471,0.0653040525818923,0.0610469529817588,0.0749810181076821,0.0231474345078189,0.0637152568735704,0.0601264872813955,0.0853394496014229,0.459200070472141,0.5567595532325782,0.5486408400247134,0.6122192492806922,0.4925108151896415,0.6283124749495186,0.6153063237340717,0.6893463575334811,0.392693641314626,0.1805555555555556,1.877791162422463e-06,0.2163934426229509,0.559748427672956,0.7943677725378695,0.8604953190976856,0.9699488902299652,0.194827456561854,0.7790957204422505,0.9982862050804155,0.1568627450980392,0.2588996763754045,0.0435370470524607,0.4863013698630138,0.2525773195876288,0.0782302443319392,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903
7,4,7,2,0.3287587404077909,0.139988607102518,0.5714285714285714,0.3374752179803234,0.0146489942103661,1.0031318247075369e-07,5.246605316926182e-08,7.768487784873935e-05,0.7836468915494968,0.7875163572828436,1.2945778344143966e-05,0.4387755102040817,0.086734693877551,0.2381269123320473,0.046383121827454,0.053260980874728,0.0639076207409868,0.0854719295860707,0.0431933030464165,0.0585649137309387,0.0694029320565083,0.113448481468281,0.4804504272117236,0.5716832828117417,0.5691445400648256,0.6376353489495941,0.5419544441587293,0.6787083707031517,0.670186483977957,0.7571580105752167,0.5285385930702102,0.186111111111111,2.546501763559447e-06,0.2557377049180328,0.5094339622641509,0.7775142950903093,0.8405035559649654,0.965447734667532,0.2409165669265267,0.8179513659433811,0.9987502927731228,0.065359477124183,0.2071197411003236,0.028766855579441,0.4794520547945207,0.2268041237113402,0.0861598062953995,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903
7,4,8,2,0.2771823111453434,0.0995062571899957,0.4285714285714285,0.5890021809444014,0.0146490270045612,1.9614057334191853e-09,5.611375242087031e-08,0.0077368830418009,0.7881781126005769,0.9003483173432262,1.1861430413240472e-05,0.3775510204081632,0.2704081632653062,0.0553687503727183,0.0697887273551102,0.0801372552446877,0.0819659575305657,0.0894147767936482,0.0762440109027463,0.1033776906624079,0.1091191590317459,0.1379330035472771,0.4736423496980529,0.5635824177022246,0.5576552650154767,0.6188843817322367,0.5567498196412318,0.69752271738951,0.6868088512700686,0.7699801089115448,0.2299504796515989,0.1722222222222221,1.5817021960895573e-05,0.3147540983606558,0.1446540880503144,0.813831197182993,0.7902427640323106,0.9743268233446072,0.3988673027124904,0.8004202989623315,0.9986134606155538,1.0,0.1294498381877022,0.4921340629274965,1.0,0.2061855670103093,0.1859143067691336,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967
7,4,9,2,0.3489535993949122,0.1775435481043723,0.5714285714285714,0.665448448287467,0.0146490105196545,1.966723544410299e-07,7.172933107521764e-08,3.4277110870999485e-05,0.8407141103072661,0.8763194661654842,2.04093068441178e-05,0.1530612244897958,0.1632653061224491,0.0426600606193528,0.0280955489472437,0.0334920155524447,0.0498400200897934,0.135012506448349,0.016703976028057,0.0269115267701811,0.0400976575257128,0.1245412057221116,0.2847853464231076,0.3396854711334083,0.3460458363006411,0.436026759425909,0.310886947531965,0.3881078713635318,0.3871113486678317,0.4673813016250377,0.5428321561215725,0.1888888888888889,2.3731529666819506e-05,0.2819672131147542,0.6540880503144654,0.8040585211595335,0.8490639062103889,0.9605346326492272,0.1468647222034116,0.8073062404559056,0.9985978170228246,0.1503267973856211,0.0614886731391585,0.1824897400820793,0.4109589041095892,0.1237113402061856,0.1332687651331719,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
7,4,10,2,0.1968749924462612,0.0438055031388094,0.5714285714285714,0.7080246149758664,0.0146489325283773,2.38761487201224e-08,3.975661003894485e-08,0.0003905236948979,0.8157357561353096,0.9234865271054628,5.641137225053481e-05,0.4591836734693877,0.2346938775510205,0.0854924915290048,0.0914810679625429,0.1050462155022249,0.1074433309739891,0.1173109863723558,0.0794511988881805,0.1077262510742848,0.1137092330806268,0.1437760907446311,0.5039979719081666,0.5997022768468672,0.5934191375177467,0.6587876214060686,0.551329220885887,0.6906296835255632,0.679945950052779,0.7619259383942444,0.2761912737221952,0.1583333333333332,2.834983051573853e-05,0.318032786885246,0.1635220125786164,0.9514258587187006,0.0,0.4943379708005337,1.0,1.0,0.998034228319202,0.9084967320261436,0.0744336569579287,0.7214962969951413,0.904109589041096,0.1185567010309278,0.2753444101193955,0.23761190072644015,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2529416560001576,0.2584863639108169
7,4,11,2,0.2028872912007899,0.0532116813520325,0.5714285714285714,0.6311950217773035,0.0146489439135479,2.202558552250313e-08,5.728715857780816e-08,0.0006448505058791,0.7913518583614814,0.8373131871282999,2.3750910725576694e-05,0.3724489795918367,0.1989795918367348,0.0837949133479264,0.0888771125975858,0.1103756706550192,0.1578970765520917,0.222255474757909,0.0747902671990859,0.1090398134209323,0.144170446338402,0.2446490851096278,0.4132032051333261,0.4959817524365448,0.5133177130980324,0.5948450409855812,0.4659002726750665,0.5858143163795451,0.5893104707833832,0.6825756085225806,0.7009719954842566,0.1833333333333333,1.7505557467047648e-05,0.3049180327868852,0.559748427672956,0.7947461120694286,0.7938586343182152,0.9530880221772204,0.2040928697328899,0.7274200253579379,0.9947479549498108,0.2026143790849673,0.1553398058252426,0.0970132238942088,0.6164383561643836,0.1288659793814432,0.1820042177614622,0.044527051634775903,1e-12,0.04525406913580822,0.044527051634775903,0.003413334694647466,0.058212825004912795,0.06074289347516006,0.044527051634775903,0.04525406913580822,0.04525406913580822,0.12977834196348717,0.10454732778328013,0.23761190072644015,0.23761190072644015
7,4,12,2,0.3737424970550447,0.1841854746562179,0.5714285714285714,0.6327979938260994,0.014649028759032,4.4249511614566226e-08,7.513974921215875e-08,0.0003977812956803,0.8402690132487138,0.9045566069909516,5.593248921604114e-06,0.0918367346938776,0.1632653061224489,0.0247547001571213,0.0662723153374787,0.0703253264426386,0.0777855910826469,0.1825715957155108,0.0418907442550161,0.054673312450197,0.0633978112438779,0.1611742142854487,0.331830268033474,0.3911925507805137,0.3905466848913932,0.4933621258495864,0.3516909172154002,0.4352457938829302,0.429506266032964,0.5185432840469704,0.7224700054281719,0.1888888888888889,2.626482821069175e-05,0.298360655737705,0.5345911949685535,0.7736914480605643,0.8146524763753231,0.9417804835258056,0.1427650075971984,0.7997592100066737,0.9987873452805716,0.1568627450980392,0.0550161812297734,0.2058823529411765,0.4178082191780822,0.1752577319587628,0.0983050847457627,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
7,4,13,2,0.2266624167945325,0.0698368390664457,0.2857142857142857,0.655270690915448,0.0146489974363889,1.4436535200932484e-07,4.3266713539784277e-08,1.679203971888603e-05,0.7848996651404897,0.8689361555528569,1.1931162008676251e-05,0.1632653061224491,0.1224489795918367,0.0686948663489194,0.1052282473724845,0.1208318769839619,0.1235892153651282,0.1941632590781768,0.0756873834972386,0.1026229709793865,0.1083225231561686,0.1954909509075001,0.4009627650525946,0.4771016879739951,0.4720268637662319,0.5556745221156993,0.4305668919165757,0.5370638394841138,0.5270514135093702,0.6123448413651449,0.6172612873446341,0.1777777777777777,3.217146869624125e-05,0.3114754098360656,0.4842767295597484,0.8308531582678371,0.7717064272089005,0.9572115022265728,0.2903128908492747,0.8027276287989227,0.997740785764411,0.2875816993464051,0.1229773462783171,0.1644695933341624,0.5136986301369864,0.3092783505154639,0.0665199207572089,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30181704424422745,0.30808550183089967,0.30181704424422745,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967,0.30808550183089967
7,4,14,2,0.208023734116902,0.0527603072572694,0.4285714285714285,0.5215683102938695,0.0146489396775301,2.1508789005252087e-08,5.5937364247108194e-08,0.0006448744474258,0.69586071394216,0.8802478334926115,1.8009957605738002e-05,0.3622448979591837,0.2295918367346939,0.0669815085805507,0.0738303343181306,0.0725377147439054,0.0888710790042563,0.1239764581272978,0.0658077487977516,0.0679942618688357,0.0892505124464041,0.1447657027206399,0.4332224426603847,0.5096899150346794,0.5110235723908885,0.5794701540825766,0.4843316635648407,0.5959611996779958,0.5930463771657793,0.6724041050715603,0.5936000151514078,0.1833333333333333,5.73526353197294e-06,0.3245901639344262,0.3647798742138365,0.8190145154902226,0.793432049822538,0.9679477647703614,0.2812465651677466,0.8385500936241358,0.998034522108443,0.1568627450980392,0.0550161812297734,0.2058823529411765,0.5547945205479454,0.1494845360824743,0.1456243514354894,0.23761190072644015,0.2529416560001576,0.15303072125015557,0.044527051634775903,0.0030808550192991135,0.23761190072644015,0.2529416560001576,0.7724730450117624,0.7724730450117624,0.7724730450117624,0.7724730450117624,0.6707572051133927,0.7724730450117624,0.7724730450117624
7,4,15,2,0.2898685614793871,0.1091300678984999,0.5714285714285714,0.6774285415957729,0.0146490241988927,3.5795083766161174e-08,6.59912990019245e-08,0.0004377441846823,0.8864658707984788,0.8977676721115002,8.890321477318471e-06,0.336734693877551,0.1836734693877552,0.083274658741,0.0388479108278334,0.0462215972739649,0.054880361321861,0.0885709344453112,0.0320637009136272,0.0498789461572953,0.060192287570197,0.129032415215557,0.4722261132296574,0.5625237207865494,0.5594656435581502,0.6319421086136974,0.5399422333853501,0.678017502231507,0.6694640801656879,0.7631638202783476,0.5235456342936902,0.1777777777777777,4.230076179248937e-06,0.2557377049180328,0.5723270440251574,0.7793719902842469,0.867011314092548,0.973615217396966,0.1454429564115258,0.8411257527441602,0.9990753977216288,0.1568627450980392,0.0517799352750808,0.2159557268996393,0.4863013698630138,0.0876288659793814,0.2039162017054427,0.0025522450000400095,0.0025522450000400095,1e-12,0.0025522450000400095,0.0006948498579332694,1e-12,1e-12,1e-12,1e-12,0.0025522450000400095,0.0025522450000400095,0.0025522450000400095,0.0025522450000400095,0.0025522450000400095
7,4,16,2,0.2224826777471716,0.0585819848717366,0.2857142857142857,0.682361177246461,0.0146489569606865,6.107442131229455e-08,4.017737068354978e-08,0.0001148502958607,0.8182663501541666,0.8956179670658326,6.0626950526173855e-05,0.3775510204081634,0.1275510204081634,0.1424327080838987,0.0372815217172966,0.0480058755285046,0.0508264227005399,0.0887206351711887,0.0343202048864325,0.0501736667365619,0.0535975699685318,0.1095134556914968,0.469936513207517,0.5612044495431523,0.5559536530105949,0.6298681891734705,0.5200949575336377,0.6521345887488913,0.6418212267617688,0.7295371303716299,0.4313274965061484,0.1555555555555555,4.925536685602619e-06,0.2622950819672132,0.6226415094339622,0.83424864823667,0.9192260859827706,0.9904993743878504,0.1249648427509381,0.7938660498737361,0.9986590353345424,0.1830065359477126,0.1132686084142394,0.122401654933102,0.6095890410958904,0.0721649484536082,0.2860048426150122,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
7,4,17,2,0.3760134144129948,0.1993295979086674,0.5714285714285714,0.5117679067589092,0.0146489970940678,1.482306334430704e-07,6.943805954250817e-08,6.25838477898314e-05,0.8242949271596317,0.8222922563465954,8.075346388848731e-06,0.0918367346938776,0.076530612244898,0.0780231475322602,0.0306295592716541,0.046638226336596,0.0512375339245688,0.0812230079384941,0.0195740137588302,0.0329995086237046,0.0380063151455961,0.0720370275766989,0.3155204632445095,0.3825860707156753,0.3805769845825907,0.4369701551205368,0.3157780697617446,0.3959589301309956,0.3888181159728676,0.4363938573018051,0.5769118864990161,0.1666666666666666,6.347712288016285e-06,0.2819672131147542,0.6226415094339622,0.7872626505881377,0.8326146276758768,0.9614855395181424,0.1351574697145189,0.7793962730290278,0.9976769785750258,0.1503267973856211,0.1294498381877022,0.0919972640218878,0.5342465753424657,0.077319587628866,0.2428917329643722,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903,0.044527051634775903
