fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
8,4,7,0.25,0.5564424646549179,0.23969726414648293,0.75,0.5077271474883145,0.024622573968011745,3.4568218397009767e-06,2.0674025182323236e-05,0.00024532677078536953,0.7594334549257973,0.9167365393180543,3.855132875440581e-05,0.9995471160274234,0.5666666666666667,0.169811320754717,0.1185235816814764,0.20689655172413796,0.23529411764705885,0.054258241758241746,0.19426392601350617,0.3583640985369329,0.3921895103869434,0.39225218372682996,0.1967412549531941,0.3246489639985026,0.383106451760516,0.39058006119044286,0.248449890481735,0.45469275707205603,0.47268511290851867,0.4747125206256872,0.26353112159421077,0.44068994087601954,0.44004185045328026,0.5157643418081579,0.7440633265661245,0.4846153846153846,0.00022089455029145394,0.5029761904761904,0.6432432432432436,0.9572708120471682,0.7388771487915222,0.8568702908923975,0.38609924710990373,0.705545393711234,0.39698255717697306,0.38856416698867124,0.4006229744457439,0.19450242176148191,0.5872819184578705,0.1659499416109167,0.5898268522266434,0.3181693634838745,0.6740259618127679,0.7345495202300747,0.013041091654591894,0.00861518461417065,0.17746172230718715,0.013110198588698456,0.004134726022353248,0.009207974205312431
8,4,8,0.25,0.4950704572642325,0.1498864578182118,0.5,0.5772089220978657,0.02460631281895069,2.853688002484444e-06,3.1381613713592705e-05,0.00045726831626006635,0.8392083043485763,0.9586393648052879,0.0001900749275680823,0.9995904517882516,0.7,0.15094339622641512,0.16330827067669174,0.12068965517241381,0.0784313725490196,0.10576923076923078,0.08693594456436568,0.18087944350200413,0.34493127851696204,0.3054080530361875,0.08857076928544812,0.17270351276106144,0.32506484513699346,0.2977062885942683,0.2059761155858823,0.35578978741413897,0.48188114756330114,0.45774636151429027,0.22085223346160315,0.3662607039563821,0.43704372169030553,0.489717435813093,0.1611576706610245,0.47692307692307706,0.00011711943960601933,0.45833333333333326,0.28648648648648645,0.8972020899758577,0.8320582493452364,0.9752463506832272,0.24226018859379184,0.7714698609636312,0.28568677018480615,0.1475090875698868,0.16666507130402963,0.37707505728456575,0.31621942799522657,0.25928589298104165,0.3443936839327567,0.6089398341719787,0.3733204187917496,0.4447426361193696,1e-12,0.013703732175148467,0.02787152460564521,4.815769616988943e-05,0.00671051882098039,0.00136287360061443
8,4,9,0.25,0.5494372964096348,0.2255711743070556,0.5,0.42095342151763776,0.02460600056515225,1.4419314655842472e-05,1.5551556245121253e-05,3.820356211881998e-05,0.7214551932003325,0.9053481087696099,0.00011477531510968844,0.9992277065083791,0.9333333333333333,0.20754716981132076,0.16390977443609023,0.37931034482758624,0.21568627450980396,0.1279585798816568,0.09950550104460337,0.19838667605276075,0.3035075079096462,0.4132732174004767,0.09946598480041695,0.19772124100085725,0.29869370110249244,0.3950259145939161,0.18420045170502775,0.32650443193862627,0.4040908290116495,0.5019984487777298,0.1952148420764762,0.3393350035144646,0.37390379456093903,0.5228793379104857,0.490566047475689,0.44358974358974373,0.0001509407214789202,0.48511904761904756,0.28648648648648645,0.8586789939187387,0.7099220363380341,0.8999580028275227,0.3000685084306711,0.7048940520404045,0.3312903097133977,0.25528344863826824,0.26488161148037603,0.13541691308091497,0.607998692671115,0.18310764181742256,0.5587751302824288,0.4190156589130799,0.5597496343313821,0.5464332715907866,1.331763529696196e-12,0.002754251801831616,0.03578630164076723,0.0006826762234049111,0.0067265367513621626,0.00016376905355702426
8,4,10,0.25,0.6932186123564266,0.45944876703056736,0.25,0.558448965646884,0.02459848800099459,8.349756397773074e-06,3.6697549513788894e-05,0.00017833097874503083,0.8938933743401051,0.9313418584110866,0.00030186189827950796,0.9999413302932597,0.7333333333333333,0.20754716981132076,0.12781954887218044,0.27586206896551724,0.17647058823529416,0.11101398601398599,0.16405488776227986,0.2070914453850613,0.2844407207231104,0.29652974004329863,0.16719808372773576,0.22416040538551538,0.2808012748343627,0.31136787695110413,0.2691087673450442,0.39629213170287825,0.4581988188162999,0.47541047479290544,0.28208961826503676,0.4212040534187847,0.42448435008708535,0.5203430703278578,0.5835774987080828,0.4846153846153846,4.137780922513725e-05,0.45833333333333326,0.5540540540540542,0.8336920704444328,0.7922594253513275,0.9317274455295805,0.18855830940516427,0.8523600525871591,0.27492786317374873,0.2005281219809225,0.2154229898499178,0.34632239272013804,0.5061812921362752,0.3492346183068268,0.4949730266897128,0.5374897767282041,0.48082772770183513,0.5765173450356466,0.013041091654591894,0.01402246691078329,0.019972779050127506,0.013041096629054257,0.013877073958137138,0.013042703279873566
8,4,11,0.25,0.5605891844489802,0.24938072642457654,0.75,0.4687140584399701,0.024599781083880713,1.2054125861551615e-06,1.0944505577327401e-05,0.00037626310636893547,0.6571070777261561,0.9127648033537572,0.0002217795902122024,0.9997922033796677,0.7666666666666666,0.18867924528301888,0.14636591478696742,0.12068965517241381,0.13725490196078435,0.057692307692307696,0.11501139711699858,0.19354678054209637,0.2829834031737591,0.28391246060627046,0.11704650768783313,0.1808858300777736,0.2605189765722263,0.2987238792265422,0.2645431484390862,0.4250274757327341,0.4994715021996897,0.5113889335527926,0.2751415395845821,0.4265069346431849,0.44638303997992934,0.5484167103366107,0.6029026371960766,0.4102564102564102,8.862389698402237e-05,0.4196428571428571,0.5243243243243245,0.86448448585789,0.8245202689031683,0.9399419370277335,0.20013288117200145,0.7550602222816091,0.1834560273286778,0.24612534699596056,0.281218796664652,0.27675394583815927,0.6078514290123033,0.19978625921894183,0.6019860795244613,0.5783145056960779,0.5654074121939666,0.6559080931521301,1e-12,0.0059771854477326785,0.027364043655417874,2.5322428719697924e-06,0.006660595765290329,7.439332357441498e-06
8,4,12,0.25,0.42287556669879556,0.08856308785147768,0.25,0.33631260051637557,0.024590415400130662,9.495271122904304e-07,6.684374075808513e-06,0.00029008329656999486,0.5222825940118536,0.8610816438741526,1.8682382745134372e-05,0.9987021236950225,0.8,0.11320754716981134,0.23759398496240602,0.4482758620689655,0.21568627450980396,0.15458579881656806,0.1020383723713417,0.18368324299210184,0.22983962057273644,0.3393337239743221,0.10015837525666682,0.17756638372618044,0.21021156161442034,0.27728827427865466,0.22287537121879647,0.36814695747183374,0.40441037770935284,0.49460341968071947,0.22584178948717093,0.3663304808576554,0.35045207548553997,0.4706002029823414,0.5804150873803309,0.4230769230769231,0.00013637585201013255,0.488095238095238,0.2567567567567566,0.9082365805719841,0.7302789204997846,0.8811896162769839,0.4093903359571156,0.5683236262182338,0.2535926362555322,0.30350038426246506,0.32006679879681754,0.3442537551232037,0.4211754665844694,0.309302702590687,0.41621113409864124,0.6177768547076525,0.30364704598728254,0.33292084716777803,0.013041091654591894,0.015269436092682501,0.07773625576389992,0.0010254792273492433,0.0020469604931593333,0.0130460671172232
8,4,13,0.25,0.5545865085963647,0.2114327339832921,0.5,0.49863039806535303,0.02461348205333582,7.416878335442196e-06,9.957171563472931e-06,4.935790300719698e-05,0.8449187059638256,0.8998734671464801,6.16017654959975e-05,0.9988062409491024,0.7333333333333333,0.169811320754717,0.15406698564593302,0.3965517241379311,0.3137254901960785,0.08653846153846154,0.06764974145687784,0.20083181387512483,0.28706458153815056,0.3649089182147693,0.0682783527214713,0.2014177776767169,0.27565418787669854,0.3546502515452745,0.17456904020044706,0.3464160143139913,0.4096481968886839,0.47865459476147654,0.18816785985077739,0.36195792614859895,0.3754313636392294,0.5077749410083849,0.5534639797131962,0.44871794871794873,0.0002846628606288655,0.4761904761904763,0.43513513513513535,0.9132611086223699,0.8689818024615028,0.9484440815289441,0.11462453237028425,0.7613589067315438,0.3104855868705537,0.3813487888019065,0.42481228351090206,0.11041249454833899,0.5585661406789146,0.12152804222269505,0.5582683065786113,0.43930870233091623,0.4951570175240967,0.574366581214209,1e-12,0.015406498286931544,0.06840451219207788,0.00027858640427440897,0.00449003061559744,0.013048033808109604
8,4,14,0.25,0.4510207219645394,0.14386759037735578,0.25,0.5132854410263286,0.024597766487383026,3.711214568495564e-06,8.452528185981353e-06,8.886722679724314e-05,0.7000833375230088,0.8778064285180094,0.0008195033930633476,0.999070480089306,0.8,0.20754716981132076,0.1398496240601504,0.3448275862068966,0.19607843137254904,0.12740384615384612,0.06596697054063938,0.36209145304428514,0.4366064688140453,0.2612333448956737,0.06538411510374052,0.36607369441515264,0.39912228859717575,0.2611430215192675,0.15947380934162642,0.4641142106657947,0.5195423695928093,0.3708477422313535,0.16790549722565484,0.4751822744882761,0.4535263354828804,0.4046989323800673,0.4735282889965853,0.4512820512820514,0.00014347368897730045,0.4642857142857143,0.28648648648648645,0.8572153921520231,0.7931345385467625,0.92987562749603,0.1946557327127656,0.6278413486860165,0.3956766907340765,0.15591770979620923,0.1795249949631672,0.3404254337883088,0.5324226229108362,0.25959382177189744,0.5165912499847619,0.44690872295314243,0.47552009073196533,0.48152137173794973,1e-12,0.008257714963317432,0.015091506082449673,0.002645683729770712,0.00634913017428454,0.005082642782921174
8,4,15,0.25,0.6548342422504407,0.36434475209116385,0.75,0.4255839232688029,0.024611325202271384,1.668576543750652e-05,2.2492518499005064e-05,4.958941670954873e-05,0.7343726954458211,0.9064347523212426,3.767012470946452e-05,0.9994357988260366,0.8333333333333334,0.3584905660377359,0.08399570354457574,0.4137931034482759,0.21568627450980396,0.14127218934911243,0.17518137042573903,0.3269055896811917,0.40338181155650776,0.37902548784217344,0.17773235527344908,0.33942306799831246,0.41660515736929715,0.3598417237456588,0.27712907347676136,0.48300442362865814,0.5472708636417698,0.5374172189568363,0.28861219377038094,0.49980793615778607,0.5169413533535028,0.5549698644015424,0.5818205975532851,0.45897435897435895,7.803732413728124e-05,0.46726190476190466,0.37567567567567584,0.8758644443220414,0.6638796194113126,0.9186621871357461,0.38882653557278846,0.7901455961767496,0.2226395997753073,0.2539590398421905,0.27579446541275665,0.4299701776388226,0.4135261652159218,0.33054546284793207,0.4172047717644488,0.5906531637753037,0.4595766211575464,0.5046244409552075,0.013041091654591894,0.009907157046773647,0.3158384590657964,5.917573232496839e-07,0.004182216819746283,0.004641761205812701
8,4,16,0.25,0.5742157182135005,0.267319228330022,0.5,0.465263675843577,0.02460399007702026,6.88045905704944e-06,1.2973891202361412e-05,7.230515464928461e-05,0.729611580964675,0.9290886314177437,0.00010993164301539344,0.9994804650963981,0.7666666666666666,0.169811320754717,0.16117566643882433,0.32758620689655177,0.09803921568627452,0.23351648351648355,0.2272917569131096,0.25576251183786813,0.2774579709379232,0.21728891766352354,0.23205419136332728,0.2670588751936639,0.28402457360612976,0.2369830255818416,0.31857888672715606,0.4499122718024201,0.4772890606440239,0.44628913484926175,0.33018900803352513,0.46706991671119746,0.4466365070494673,0.49228051484469415,0.47081719597172134,0.4000000000000001,3.832898653323851e-05,0.4285714285714285,0.28648648648648645,0.905634412101062,0.8602469982819412,0.9572088003099941,0.28127540109257665,0.7004161161496235,0.1908054746780599,0.17486109366103975,0.19743417119388784,0.2274185118184165,0.4015776892201301,0.17255073048272807,0.393704221648288,0.6055539853171139,0.5332560282046618,0.5977044014786432,1e-12,0.00037137074545971467,0.12363209457353998,0.0008621167450261181,0.007008741695805568,0.014716294108845741
8,4,17,0.25,0.5122160157126395,0.17769573903728114,0.75,0.460773063621126,0.024597370014807884,1.0467725906818045e-05,1.1554087374690194e-05,3.927117379924807e-05,0.8553066735855359,0.9099808749419157,3.905497405551478e-05,0.9995549523190095,0.3666666666666667,0.13207547169811323,0.0964076858813701,0.20689655172413796,0.09803921568627452,0.14697802197802196,0.09437394171359921,0.19386506972648754,0.24318241365122073,0.24089803672220655,0.09317172056430535,0.2029864991039796,0.23062219301395614,0.24488118278318133,0.1971710720008113,0.3462867774764623,0.3796922532775641,0.38349131966499855,0.20306091592167175,0.3602900336861465,0.33721464678646434,0.4155397350692822,0.3959303145901063,0.4230769230769231,0.00036683318848468614,0.46130952380952384,0.43513513513513535,0.8792472804091163,0.8408113567602506,0.9596314652414766,0.10769430037326966,0.6584452003041631,0.3835466827223176,0.2774996645625698,0.3002039401241108,0.3434569032396067,0.31800069709030865,0.26660265565035823,0.32726696260364185,0.49271981235275275,0.3621637886565803,0.4360715740699598,1e-12,0.005467647829695581,0.01195697044817163,0.00084355036977335,0.004479172922549549,0.0003389943032236197
8,4,18,0.25,0.5876033091101723,0.2772216341748773,0.5,0.5184540810137128,0.024613033737406875,1.5359707654508932e-05,1.6110196317691643e-05,3.695026221728045e-05,0.7801486245131869,0.9174382562797332,0.00011579196396329901,0.9992556426800525,0.7,0.28301886792452835,0.08925254312251216,0.22413793103448282,0.17647058823529416,0.08741258741258742,0.10796747679477939,0.3205890336213738,0.39096780314309615,0.3913715337459655,0.10839924265582264,0.3434248015554326,0.3826349136851763,0.3937108821239307,0.21543492553921773,0.45650017659044495,0.512166290202152,0.5180439191866706,0.22599897590326895,0.48219592875031475,0.4700814552121774,0.552353577660788,0.41099677258412903,0.4461538461538462,0.0001472072052281103,0.5,0.5243243243243245,0.8837838402344331,0.7644877167788837,0.8996299440382256,0.24608980783809753,0.7495871302430852,0.4120680190042231,0.32062711264697263,0.34749842796236674,0.5620886345853877,0.39057431354296746,0.4316541777228277,0.4673664827458006,0.3078557072126603,0.6478822079003711,0.7049770863914273,0.013041091654591894,0.01499222542418488,0.014977334512760478,0.0019026703327705602,0.015148864142637223,0.0006040141347032141
8,4,19,0.25,0.5799728868227835,0.25445173205034777,0.5,0.4957333913051478,0.02460167718447619,1.2431240512273295e-05,8.634894768011507e-06,2.198309575567155e-05,0.8226340710260978,0.921642662296862,4.237781664704894e-05,0.9990307224855073,0.8333333333333334,0.18867924528301888,0.15939849624060157,0.31034482758620696,0.19607843137254904,0.11298076923076925,0.08620097981951344,0.28500733512608156,0.30365269480769685,0.42325559593798484,0.08636267692297611,0.2823022972068677,0.2678532870365511,0.40419304104619125,0.21481908841188685,0.44488085767568514,0.4633955349631645,0.5601855101201938,0.22395681509754792,0.45020656821673904,0.40214850796256135,0.5748089019751272,0.36037304306830364,0.4512820512820514,0.00014347368897730045,0.4642857142857143,0.43513513513513535,0.9301000152251702,0.7558466533259982,0.8986347312272294,0.36367341779706797,0.7719280381168795,0.29954632318254604,0.3250047341607383,0.35885865668566286,0.24696924205245002,0.46402416044578415,0.24644108130533204,0.48028433710055957,0.4841660830061717,0.4471971776932838,0.5255230739690001,1e-12,0.011591666299103116,0.16277417264607033,0.01304130553524069,0.007899683689227076,0.0075254428302720605
8,5,0,0.25,0.436531347865163,0.10322341411187039,0.5,0.6093988455808337,0.02463433128061218,6.952122387910672e-06,2.290687568673858e-05,0.00013185100234082843,0.8408430053681978,0.9041870260751423,6.652207814290282e-05,0.9988788171350338,0.7666666666666666,0.169811320754717,0.16117566643882433,0.2931034482758621,0.17647058823529416,0.11888111888111885,0.10298812284244872,0.16487005966896096,0.18900909962936596,0.23850633411453198,0.10004535218146125,0.1533839461540583,0.1710869327439761,0.23411796526354728,0.1624012164096269,0.2611577792384219,0.2589970983761284,0.306935835776736,0.1642624413961783,0.2553993939884995,0.21475986209825348,0.33135531211602676,0.4554134295233272,0.4974358974358974,0.00022649591979019378,0.47916666666666663,0.5540540540540542,0.7978994992212753,0.7816954172656287,0.9150871715652742,0.16672964576504923,0.6946365181514965,0.3537421578623057,0.27326536008667035,0.31331026976382326,0.3110036153738443,0.46022532438042046,0.24550441504760157,0.438193567616916,0.47079974809234115,0.3987316563635812,0.4550433016128621,1e-12,0.01492321077673937,0.013707878585601328,0.0003820663053388796,0.0070182203593330585,0.0042624623484272236
8,5,1,0.25,0.6194142115498562,0.33287095529095945,0.5,0.4294410591779472,0.02462418768631402,5.882390154746061e-06,1.343615005361472e-05,8.914328247315055e-05,0.736105426940327,0.8950554187856403,6.977621106659914e-05,0.9989938899139523,0.8333333333333334,0.15094339622641512,0.19458646616541356,0.32758620689655177,0.27450980392156865,0.08052884615384615,0.1813836214264943,0.2750298443433915,0.2858962353711444,0.3139234761532022,0.18264716853047525,0.26004404165875117,0.2853683380103179,0.32010825461589965,0.23514835302859352,0.377454239626906,0.3709952623712454,0.39839495202297803,0.24870845129550345,0.3802647895395742,0.3511136727824366,0.44658461181025516,0.7008572002782265,0.4666666666666666,0.00036683318848468614,0.47916666666666663,0.5243243243243245,0.9385578289423873,0.7627099593334203,0.9165547221793844,0.30827631224455165,0.6776500114920163,0.3507271121855383,0.2680653634612944,0.2924994307291642,0.053455879846877156,0.48982100766469105,0.06720254130227393,0.46234553668248235,0.3793641258139342,0.6206767710708785,0.6247635326152795,1.331763529696196e-12,0.008402643413845657,0.005289452939460647,0.0051135693296198706,0.006141858122293192,0.010715220866386434
8,5,2,0.25,0.6645429772859177,0.37852933288806906,1.0,0.6055592008720535,0.024637351768734415,1.638249965798093e-05,3.614893336080137e-05,8.586417834736344e-05,0.866703297632817,0.9556394926200255,0.0005204169137672482,0.9998375239278904,0.8333333333333334,0.20754716981132076,0.14586466165413536,0.20689655172413796,0.15686274509803924,0.09134615384615383,0.08417867881072924,0.2968332870969228,0.3816138769445025,0.4011203047618586,0.0858485466716934,0.3419149668616445,0.3746760853164416,0.40205009156879734,0.18784029385167778,0.42552504676233194,0.4902983604861316,0.510647643495428,0.20449409935533003,0.4749584734234928,0.45687962093818724,0.5510374920859429,0.4306661708072643,0.48205128205128217,0.00027744506913152643,0.47023809523809523,0.49459459459459465,0.8841746157681718,0.6869122802996261,0.9000490610971388,0.41657578953002883,0.8612238004708431,0.4686850144124066,0.279596426546197,0.27685288787874085,0.6232973626611638,0.816766955099964,0.5511715278466113,0.7668258966567195,0.4645720850701681,0.32667830256669306,0.3699554507899502,1e-12,0.004063276739856787,0.25106837456919906,0.01305448565129265,0.014491504561621902,0.005575650542530239
8,5,3,0.25,0.515300512982959,0.1798116468407056,0.75,0.5496309445559713,0.02462526627178471,4.433790881709688e-06,2.2287189529695634e-05,0.0002050192271491906,0.8043135296999759,0.9182559099145352,4.2493890772667394e-05,0.9998303887629263,0.6,0.18867924528301888,0.11378446115288222,0.27586206896551724,0.21568627450980396,0.08801775147928995,0.1038273084199659,0.208929515114289,0.33500540221289277,0.3301813612959001,0.1059112795552129,0.18725699849114263,0.3184537512286739,0.3267793942885331,0.21132798039104678,0.36892111390802435,0.465896096477324,0.4679032531133748,0.2269625995187272,0.36968948807887103,0.42579779444545834,0.5043323605326627,0.5853389578677928,0.4743589743589744,0.0003230434847541921,0.45833333333333326,0.6135135135135135,0.9060529602492091,0.879221289475653,0.9599275861386074,0.21853759299522169,0.8147134971146146,0.2895548317716309,0.2152342344032312,0.24970538108332185,0.5265405761559768,0.7430731335153108,0.369806959428376,0.6417508734600045,0.522602277680261,0.49486011437483435,0.5393700294657187,0.013041091654591894,0.013547451830646772,0.00735960860647424,0.0037722705366137295,0.0065572334959617656,0.013101721634057302
8,5,4,0.25,0.6796774313434982,0.4009547604826571,0.5,0.41647078070455523,0.024620050583230996,1.8069726979496717e-06,1.7963070242893832e-05,0.0004126587887234368,0.7549493277555552,0.9026933422084242,0.0005241856088090537,0.9994063390475146,0.7333333333333333,0.20754716981132076,0.12781954887218044,0.27586206896551724,0.17647058823529416,0.11101398601398599,0.1481373883196813,0.2528674189821046,0.2865310362522263,0.2945571681713663,0.14922406889345405,0.22324054651449293,0.2558687708338751,0.321951266986085,0.23334906754100312,0.3917460925513244,0.4135026565274316,0.4252601727227031,0.24535370172061188,0.38155802920613796,0.36311649846205296,0.4843288092059357,0.5393303159612106,0.4923076923076923,0.0001472072052281103,0.482142857142857,0.4054054054054055,0.8945327531726062,0.810719636719941,0.939839336412662,0.19062061675702358,0.7938740690839015,0.27841993726741276,0.2618002384468008,0.3068097286174458,0.18108236154696186,0.6622608867166948,0.12591993638996413,0.6092174202794679,0.5445283871170872,0.397943051440921,0.48270205285564294,1.331763529696196e-12,0.011679970368565065,0.010526067973405114,0.0003658554269282168,0.00695669221769657,0.015250985245121333
8,5,5,0.25,0.443528707392316,0.10835956580339981,0.5,0.4871458467675237,0.024592901596158203,1.5220245136277432e-06,9.574990305599907e-06,0.00025844298670266424,0.618134157177553,0.916127738503694,0.0002447337336864633,0.9990338157000701,0.8333333333333334,0.11320754716981134,0.24736842105263157,0.22413793103448282,0.0784313725490196,0.19230769230769232,0.24407580897965273,0.20969931778821332,0.2822183580189922,0.3120096873394445,0.24033976327010093,0.2171195236504411,0.251771041575765,0.3030221834684531,0.31058260201683224,0.38059915322054955,0.4365190177963675,0.46638225004744094,0.3135167397614701,0.39013188445128383,0.375011641751994,0.4843668314475952,0.5512103623862332,0.43076923076923096,0.00025067984644436443,0.488095238095238,0.3162162162162163,0.8968408323235848,0.758114002634422,0.871171548971212,0.28892223095065284,0.7176553099300178,0.3356746194889758,0.29506572673360765,0.33748842917839594,0.45654747116275385,0.48599182977776356,0.39507023798011803,0.47012921764285376,0.46448760783240284,0.42582972604027036,0.445463707517456,1e-12,0.014362723592147924,0.0161629316361522,0.0007300091856257476,0.013541540468074646,0.008396199065532512
8,5,6,0.25,0.4879110714861812,0.15688498021025413,0.5,0.6590633622547296,0.02462304988301185,6.230320943307636e-06,2.1670959639045102e-05,0.00013959833276667817,0.7743376734812606,0.9350639371372799,4.47504486092513e-05,0.9997477418633857,0.3666666666666667,0.13207547169811323,0.0964076858813701,0.13793103448275865,0.0784313725490196,0.12019230769230768,0.12259382365125093,0.2524921856628705,0.3214544942411946,0.3406256148099525,0.12284883761459853,0.2523357645304217,0.3151821827759292,0.3465648207183656,0.22119637158072847,0.39887875084736596,0.45086606168586424,0.4717565502522986,0.23133216711875396,0.4090152977870161,0.4141619614281814,0.5097609604287036,0.5308776845003731,0.45384615384615395,0.0005937107791682678,0.5535714285714285,0.3162162162162163,0.847325904782426,0.8788669714615831,0.9630203782451334,0.07683703679505616,0.7043689081619048,0.3321568119421927,0.28411823812292414,0.3276592535252145,0.32794229653695445,0.42313478231135504,0.253313642097857,0.4157379595531799,0.371151007617022,0.6265567866125464,0.7226933016136012,1e-12,0.0077890692433152066,0.013037969564368734,0.002778328152564236,0.006821613444836966,0.0016714146416967296
8,5,7,0.25,0.4879987940423609,0.14451547171785864,0.25,0.5793947759679471,0.024615971568996087,5.135020268554044e-07,1.6802969590918428e-05,0.0013752142792586017,0.8075268233631125,0.9389274617230893,0.00014423237133740155,0.9985357522348027,0.6,0.15094339622641512,0.1398496240601504,0.27586206896551724,0.25490196078431376,0.07115384615384614,0.3203792987569842,0.36081082827153405,0.351250639896354,0.34206069006929923,0.3221425420509877,0.37887550977161305,0.33262870385211385,0.3371682578451983,0.34317033118409923,0.4572816719107303,0.43699699525549013,0.43127408275473417,0.3544527514595098,0.48432426247960425,0.3964322290268684,0.467664543679191,0.44422855253717275,0.47179487179487184,0.00027744506913152643,0.4732142857142857,0.3162162162162163,0.8247655886882348,0.6706952817747998,0.810691102213557,0.38885463987278357,0.6989707311012181,0.41950334939492784,0.3325967786448618,0.3434763612027947,0.39908399301307257,0.7411827610561555,0.3621202057026236,0.6823406552743122,0.34260296087133013,0.6060601135664919,0.6657706154807249,1.331763529696196e-12,0.0011330501041666341,0.009765431826870329,0.013041095052182202,0.0027488769214563465,0.013041539679342355
8,5,8,0.25,0.496124651192107,0.15503943819970442,0.75,0.4254426418059529,0.024622599254276213,1.87105076221763e-05,1.353015991470244e-05,2.3187676719975846e-05,0.8092199240882139,0.8850880237644786,1.5759729535837407e-05,0.9983260776924566,0.7666666666666666,0.26415094339622647,0.10563909774436091,0.18965517241379312,0.19607843137254904,0.0625,0.10405781694370983,0.272102285058276,0.3608674000006128,0.3782684850288684,0.10297504721081971,0.2839431136153469,0.3403813735349594,0.3614613397225912,0.1426952198415456,0.3340132315403464,0.3929339039115445,0.4082303584599315,0.15274094072016625,0.35910647655273253,0.35215305525007806,0.4338759797857433,0.6296965837221729,0.47179487179487184,0.00026372323055642486,0.5148809523809524,0.43513513513513535,0.8343593884199789,0.7630373513650661,0.8846401012105503,0.1610175838458845,0.7428236858953776,0.7330322717785437,0.33628755895217055,0.3601201449714284,0.49869868368038084,0.7019872039007263,0.32360767796974005,0.6390826617839416,0.30525193223161196,0.2608593375153312,0.3269826916860723,1.331763529696196e-12,0.011175848385398753,0.1989806666287464,0.0001529214856002961,0.006983145112681382,0.0032799212270867625
8,5,9,0.25,0.7759762646224718,0.6002323527126265,0.5,0.5586638880208008,0.024636369547943415,2.207614316914815e-05,4.17498405171694e-05,7.253866248778723e-05,0.9115184814915627,0.9268476504901271,0.0005374018139710918,0.9999889317769938,0.6666666666666667,0.09433962264150943,0.22921589688506985,0.3448275862068966,0.15686274509803924,0.16057692307692306,0.20226795353681806,0.21573616389238798,0.2666487581284067,0.23678568283978502,0.20658600540702643,0.2590694140671631,0.2871974062214842,0.2548401867988869,0.27466233506920007,0.36910596317932287,0.40542313251606077,0.3874368816043845,0.29012996920176426,0.4188850954552959,0.3985311649752542,0.44410585676536785,0.6348100809810377,0.5076923076923079,0.00027744506913152643,0.482142857142857,0.5540540540540542,0.8600372513859065,0.7848473584312488,0.9475245285245895,0.2626120885500939,0.827029635136319,0.33184809000521576,0.19196729053370776,0.22072650805950333,0.4733383034952914,0.5591250395169527,0.34302749529476206,0.4974162084398714,0.45387932868346814,0.5135969650627843,0.5487624978299469,1e-12,0.005521689992363536,0.011817035979646704,4.488500421476836e-05,0.004118492527954529,0.00032737679074242314
8,5,10,0.25,0.667995022254417,0.4141706999716481,0.5,0.48857982336562844,0.02460536124221428,1.4448551861026828e-05,2.661019192179059e-05,7.044950755780251e-05,0.8853870737643929,0.8923646978977643,2.1802751297251678e-05,0.9999174044258773,0.7333333333333333,0.15094339622641512,0.17112781954887218,0.37931034482758624,0.29411764705882354,0.08880090497737558,0.20847837734144375,0.1775631960447622,0.2655756271843807,0.29963782044616777,0.21375870004393058,0.16048064764372738,0.27304026862876674,0.30931019462430387,0.2943547419992315,0.3706832490768884,0.43926447913966743,0.4725760915413109,0.3089721097413851,0.37570876241261575,0.417097921687425,0.5166817057760866,0.2954755543827481,0.42564102564102574,3.932794049464111e-05,0.46130952380952384,0.43513513513513535,0.8722654815597246,0.8665759965175295,0.9690246089779062,0.13095893745944198,0.8207744237051926,0.28825879078054273,0.19170713207270618,0.2152351789482181,0.3672380262942196,0.3851694542258999,0.2943327228620637,0.3962191060399822,0.5585076333681779,0.4195666672887761,0.47298210718920075,1.331763529696196e-12,0.010725713429119392,0.08115790430895786,0.0019023050767172508,0.011188534049048375,0.004898754117556828
