fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3
2,4,3,1,0.3084285489275838,0.12005663753847438,0.7272727272727273,0.5960196753430005,0.006698788088868923,0.00013740369411946498,0.004959832188694764,0.0014927659042438092,0.6711945157037107,0.9969176645031477,0.006841115028581366,0.43809523809523815,0.0181451612903225,0.40364389220082453,0.01607395379824586,0.029240440061958178,0.03186427682737394,0.036920742931249244,0.008767416609947098,0.03303274684011782,0.020884510627305806,0.028498460263414474,0.5699021753230945,0.6367951245207042,0.6408068111850913,0.6083134682450766,0.6660621046232342,0.7643099037562749,0.7497463403266337,0.6610614458846369,0.5273300184685461,0.7665706051873199,0.0008258799387844271,0.8789346246973366,0.8336713995943206,0.5134633134469273,0.8703131487502044,0.9478519861473529,0.08514140350458171,0.8318579882186482,0.9989388182985839,0.1388888888888888,0.10013175230566539,0.049940151573135694,0.39649122807017545,0.031078610603290674,0.2883232007718124,0.3637810809293336,0.3637811116170785,0.3637811248617907,0.3637811250030295
2,4,4,1,0.6477141921834817,0.5090130712375459,0.5454545454545454,0.5653887792258756,0.010793026971878348,0.0010116074758186933,0.008960010784471072,0.0003570982838966868,0.839719185030633,0.9990928708219795,0.3698333367692791,0.08380952380952375,0.004032258064516153,0.17329174755736604,0.04391024108409052,0.10598295210639848,0.22312397277323312,0.41474093090958175,0.01252504890306101,0.05934847917287909,0.06790266880273102,0.17848920087165138,0.46320257500156303,0.5418379057058396,0.5975573973548742,0.6761885966162986,0.4835060603318188,0.5709400746878182,0.5885808127114336,0.6022039939821462,0.7104442561432185,0.7579250720461096,0.0614877765381003,0.910411622276029,0.8498985801217038,0.5413585407642505,0.8604229553648542,0.9387803074426058,0.07723834055988418,0.9044251995452872,0.9999019161499451,0.0920138888888889,0.2595520421607379,0.012714402498427186,0.1315789473684211,0.3583180987202925,0.011125590779929263,0.3125440168605008,0.3125441474996714,0.3125441871855932,0.31254419082001644
2,4,5,1,0.39384553022204133,0.19282582941092363,0.7272727272727273,0.6585549730358795,0.010574628030823837,3.16146816489834e-05,0.007606968494465648,0.010019497884439049,0.8243347939912856,0.9978208505213253,0.016702439651810612,0.14666666666666658,0.03830645161290325,0.1009757366312229,0.009117306219596614,0.01831835698888538,0.03429743978303658,0.1992995779583076,0.0026140800906496106,0.010864671440871665,0.010860557252445604,0.05761892398987424,0.3440559574931289,0.3871815825067534,0.398365082456111,0.4802621592807012,0.3838281103909374,0.44257413635820386,0.43893894595839045,0.4317937238120664,0.661734885456968,0.7780979827089338,0.03520031472796676,0.9418886198547215,0.8255578093306288,0.527640974726538,0.8510049068180207,0.9441426772835781,0.07537235649593937,0.8737040920541606,0.9994138679751616,0.15798611111111113,0.039525691699604716,0.13075428742209685,0.08771929824561402,0.29798903107861063,0.00930739394000057,0.22194484977223916,0.22194911322667243,0.22195079416460242,0.22195084201702592
2,4,6,1,0.30658746162801986,0.11102932299823735,0.7272727272727273,0.64338595373598,0.008663291820671118,0.0007485883855853851,0.005771521770860436,0.00030926413303142443,0.7361088256459014,0.9984412874757255,0.032576378213029444,0.2228571428571428,0.08064516129032262,0.07907132172750708,0.14897036047903878,0.18504112807285136,0.22412352988150508,0.2205543515383584,0.04647403847591859,0.1372992787841183,0.10531983913786865,0.12563899428698866,0.40111021236907285,0.44845276387273225,0.46839353041660353,0.4506641308494784,0.49726909558185084,0.5811534082349721,0.5868244754174353,0.5263070706847872,0.6853979660510303,0.792507204610951,0.06805073696735221,0.9297820823244551,0.8539553752535498,0.5805762491116848,0.8527775188062193,0.9446933705648777,0.09027544707398186,0.852763774898991,0.9993139140876683,0.21180555555555555,0.41501976284584974,0.018164094381819037,0.3280701754385965,0.3692870201096891,0.025890425900376397,0.3073315652833031,0.30735135839689615,0.30735486970241016,0.3073554599740298
2,4,7,1,0.31387230469919514,0.12368531408229622,0.7272727272727273,0.5293281205988448,0.005644363755180491,0.00043169376468088044,0.0038937466727026527,0.0003638730274723894,0.6225660833222635,0.9974500248630784,0.034825587679308566,0.21142857142857135,0.0423387096774194,0.12721099819208642,0.016768570636401643,0.02793814940546463,0.04686619531092654,0.17432308380352945,0.00520907422474266,0.01945886665878078,0.020706584943087646,0.0774902535390711,0.3734578561121225,0.41980282287852627,0.43202523493459294,0.4843443797479782,0.4790333038116131,0.5518407080384241,0.5490910409604803,0.5253174512355943,0.6267844020996844,0.7809798270893372,0.02119953457536069,0.8958837772397095,0.8215010141987831,0.5177283776625641,0.8409343251002609,0.9074220908485409,0.0859304220105766,0.8243327966722616,0.999078032654085,0.19270833333333337,0.032938076416337336,0.1840626225489154,0.1982456140350878,0.2998171846435101,0.019646669583527836,0.15833183393672742,0.1583318542403128,0.15833185666086058,0.15833185672343852
2,4,8,1,0.4167808790193423,0.239793232478903,0.5454545454545454,0.543652683588955,0.0067440008190534926,0.0006018101992497015,0.004598370460294538,0.00030638843219786007,0.7488192018232142,0.9973584431657565,0.0099323305678844,0.3580952380952381,0.014112903225806526,0.3771082284796417,0.01073453123645932,0.01751380174124341,0.025463148491217953,0.03767263389307224,0.005864335712774779,0.02117433946437845,0.01860953303610455,0.03432728367327662,0.5798095752301874,0.6459702418233687,0.651900228616857,0.6212229095015653,0.6725292704615138,0.7706243878652546,0.7577165743744334,0.6701235252173865,0.6682786425119551,0.7636887608069165,0.00239540735872088,0.8692493946731235,0.8600405679513186,0.5767927428786723,0.8879645753590376,0.961263373005931,0.08188336838347587,0.8650446613676854,0.9987354063519241,0.1545138888888889,0.2700922266139657,0.020635941695200465,0.3701754385964911,0.27605118829981723,0.03885684642470587,0.07976160755873568,0.07976286647133064,0.0797633003526437,0.07976330536322584
2,4,9,1,0.44139784951848554,0.21835911913936265,0.5454545454545454,0.655228499012236,0.013053681090131112,0.0025625224490281877,0.008892521054306624,0.00013250537465206186,0.9264047217602582,0.9986887620567446,0.006072978836962219,0.2628571428571429,0.26612903225806445,0.026460279771624885,0.027096827925103716,0.0423638197755043,0.06034257578647382,0.15758606952787094,0.008009191009939555,0.026425459656093466,0.022863427984620974,0.05860052399752336,0.4540763867693505,0.5095620736357751,0.5197093739437447,0.5408345286267782,0.4770251918187509,0.5493863491382084,0.54441100982737,0.504868619967813,0.6901941265095717,0.7665706051873199,0.03895745615775502,0.87409200968523,0.8519269776876268,0.5229807525609163,0.8648438594218085,0.942647879670228,0.08462047544863158,0.9220826076091024,0.9998760466293096,0.29513888888888884,0.05138339920948619,0.19134809501624725,0.049122807017543804,0.0438756855575869,0.03565760342297073,0.24174516344334254,0.2417476402484431,0.24174995048961204,0.24175065809505167
2,4,10,1,0.3685978023511347,0.16137278139779812,0.5454545454545454,0.6711669896385065,0.009714748793497157,0.0001786362312751734,0.007515732622705941,0.0017419180168891685,0.7942080871620264,0.9991410598851966,0.18242712451913315,0.06095238095238093,0.03830645161290325,0.053813120809825185,0.06448528223213487,0.12743225311486153,0.25119291416261164,0.3578374464413262,0.020166889447032817,0.08517738320685785,0.10062417620244832,0.17693101329548153,0.5560534171455905,0.6370489301884646,0.6823372330401261,0.6991198437751756,0.5903803525485962,0.689433065568027,0.7048623719265187,0.6555845092921219,0.7125066109014058,0.792507204610951,0.02596655972934873,0.8983050847457628,0.8174442190669371,0.6126536002825866,0.8972637826232533,0.9715980383065059,0.07562006829756815,0.8687828410994085,0.9998070030341153,0.06597222222222224,0.35309617918313563,0.006329909452555709,0.156140350877193,0.3144424131627056,0.014943353445820531,0.530159565991713,0.5301604394345723,0.5301605306716276,0.5301605310814272
2,4,11,1,0.4371194841678035,0.229584232515027,0.6363636363636364,0.5795615723433228,0.008599113024857056,0.0006857361971329227,0.006368369713654262,0.00037501359540578375,0.7039734237339303,0.9981815549753273,0.046757199319314637,0.16952380952380955,0.0423387096774194,0.10564128572323214,0.034192213433576174,0.05153837683077308,0.06004745952723346,0.05802345466643828,0.011027036655163991,0.03456407073090744,0.024279384432369596,0.026000590200933472,0.5926221574264611,0.6618930543952529,0.6673010473007178,0.6328334794572428,0.6108087998559957,0.7008561683085375,0.6885369996683992,0.6050149607354498,0.5930807474806359,0.7694524495677235,0.0029340497092157935,0.8668280871670703,0.8174442190669371,0.5843979761816993,0.8758904159542255,0.9606171501561429,0.08515971129522368,0.8826108807313064,0.9996106854389099,0.19270833333333337,0.20289855072463767,0.03449276126684424,0.4228070175438597,0.0822669104204754,0.13783046988292075,0.16200580315827154,0.16200681957159332,0.1620068379771285,0.16200691608595344
2,4,12,1,0.5273395404958615,0.32672608698123407,0.7272727272727273,0.7004276967372128,0.012915089516410126,0.0004405882419310674,0.010884865227528575,0.0010178342119442642,0.8178337125992475,0.9989609242360901,0.008486833714229494,0.29904761904761906,0.02419354838709673,0.24651289959523304,0.013722452607076134,0.02831581701444686,0.07614039526419387,0.18429113938068975,0.0051406513976649275,0.022521854425647497,0.034300454421966345,0.11755263832198418,0.5321752715957214,0.5961205260675643,0.6164407894261505,0.6280392990249388,0.6133438324821099,0.7048214972798502,0.7016129130041395,0.6506032498209529,0.6880969813199784,0.7723342939481269,0.010423606739764033,0.8377723970944311,0.8275862068965518,0.6012274918491705,0.8922229066028112,0.970697231903588,0.0824242671388182,0.9005230079328828,0.9998644695812777,0.14930555555555555,0.16600790513833993,0.03272752844230391,0.20526315789473684,0.33089579524680074,0.01838620243965416,0.9739407659907262,0.9739407872904754,0.9739407849619763,0.9739407862275938
2,4,13,1,0.46508327493819,0.26590247126007704,0.6363636363636364,0.5819301027893826,0.009090527179276692,0.0010596117857636785,0.006734096594001005,0.00025278737782945254,0.6948005400669058,0.9983214522239733,0.01635235591658753,0.1961904761904762,0.06249999999999996,0.08804116557126233,0.005357647567966302,0.007244010942203579,0.012825051773081408,0.025220092220801828,0.0018010571025760432,0.005234455009036857,0.005524910628785043,0.013525739306305263,0.5530733745402352,0.615080095103789,0.6204914696503245,0.5904453256373073,0.5984976778606536,0.6848949298759823,0.6732745032442047,0.5949991771216276,0.5808761042138879,0.7550432276657062,0.001955650715865951,0.8934624697336562,0.8580121703853956,0.5111804851509851,0.8630676623283767,0.9328925931047463,0.07809364293471788,0.8844869427810595,0.9996896475064524,0.17013888888888898,0.1317523056653491,0.04672325236228446,0.3947368421052632,0.056672760511882955,0.1781589295955325,0.3952832580330305,0.3952841557530922,0.3952850245945349,0.39528511499030616
2,4,14,1,0.34311201662079016,0.15073175366507197,0.7272727272727273,0.4928888694033067,0.0072547007139250755,0.0009309328356151528,0.005117584951663346,0.00021701650376004594,0.6905627607673548,0.9982289189842835,0.045620710705766225,0.1523809523809523,0.07862903225806454,0.057919797561620356,0.026859561954134425,0.0453461741306269,0.08164876210469203,0.17852270441483858,0.008790283034203213,0.02937751854156939,0.03020432043067935,0.0759751693661371,0.4099332356944181,0.46297447094268024,0.4834786765518398,0.5131077709721313,0.46322162538999656,0.5344253666780014,0.535610547470966,0.5066094041460656,0.7135780952194613,0.783861671469741,0.022302232979659414,0.8837772397094432,0.8539553752535498,0.5052551385445103,0.8376222121628679,0.9234711376621567,0.09002951148123545,0.8530345515794561,0.9995938665714752,0.24305555555555555,0.07905138339920953,0.10746823739624561,0.1157894736842105,0.21206581352833628,0.016889336208102398,0.05641507716586011,0.05641926848874432,0.0564217838966459,0.056421722081946124
2,4,15,1,0.4339527825145881,0.23115533466688923,0.6363636363636364,0.7487671018475761,0.012678954175467785,0.00022680765905546332,0.010694732135634417,0.001953732256962596,0.8546423617388557,0.9988916197223341,0.010269439015380884,0.15619047619047616,0.1532258064516128,0.029805277613919892,0.002515325615531127,0.003911259323891836,0.006602863628771859,0.024998980775906867,0.000677816371796503,0.002256633466328459,0.002333186847586321,0.008866394656124061,0.5954171301240248,0.6621473688563432,0.6668504251114074,0.6368158976837497,0.6031505886307171,0.6901975755570484,0.6777913281786285,0.5983560849951848,0.6098271223023695,0.7953890489913545,0.019155005555735318,0.8377723970944311,0.872210953346856,0.5979090789676551,0.9149134757251826,0.9792752324416754,0.08453540033958576,0.9047903472396496,0.999888078807341,0.17013888888888898,0.044795783926218705,0.12620975185253555,0.14035087719298242,0.02376599634369283,0.133573629090014,0.9999996093810781,0.9999999114960985,1.0,0.99999998608999
2,4,16,1,0.6049798696650114,0.452934752417039,0.5454545454545454,0.6295846379414503,0.010567221197892857,0.0018062610701106094,0.009359001820238697,0.00020384843127729162,0.7668742870930576,0.9992835090024165,0.0030219465200192063,0.11047619047619037,0.08669354838709668,0.04024768917314642,0.0018779509013275282,0.003585900223790793,0.007018310881260869,0.03692935405303459,0.00042795145201535617,0.001817193877741476,0.002196426999089419,0.010824489997485243,0.3645896285784857,0.40609634699591607,0.4102882015885248,0.3981030363486947,0.36641665145685437,0.41981079091485635,0.4132417441642117,0.37005925804054396,0.5648030770214372,0.7665706051873199,0.0753142016597436,0.8983050847457628,0.8093306288032456,0.5286155331333255,0.8474257168867384,0.9244462725736582,0.0872295823001221,0.9023591236316288,0.9998134107291176,0.18055555555555555,0.05138339920948619,0.11863552590326674,0.143859649122807,0.04570383912248636,0.08336028259409439,0.18056923246573287,0.18056927487908833,0.1805692874808248,0.18056928901621036
2,4,17,1,0.28448065423832036,0.09497103273835195,0.9090909090909091,0.7182900604247747,0.009642520529509502,0.001956320544054441,0.0056277502485665674,0.0001077604469973284,0.8353704769716183,0.9989706276813272,0.3020242171454931,0.4647619047619049,0.09879032258064512,0.13104967583484864,0.0536578775070082,0.06864925548605104,0.07005596333583687,0.06912540285643332,0.047366648531947816,0.12652728931192725,0.07500502547240977,0.09455802335110575,0.6261393244505142,0.6969418941083816,0.7002544684341454,0.6656748001350197,0.7271233500845704,0.8321343692967625,0.815233758250428,0.7192959189620801,0.6676499077804909,0.7896253602305477,0.00252000499376409,0.8135593220338984,0.926977687626775,0.5221122591981926,0.877625497594699,0.9562554708221433,0.08789725371874016,0.8754237055704918,0.9997155611183499,0.18055555555555555,0.22266139657444,0.029428850203618812,0.387719298245614,0.3254113345521024,0.034559587789875806,0.5412208313647011,0.541222904231755,0.5412236721010805,0.5412237193098354
2,4,18,1,0.3745018512373912,0.16521499233583478,0.7272727272727273,0.630403720889411,0.010095702359625466,0.0010077638993760195,0.007687549082404411,0.00030586416173217565,0.8374549069787908,0.9987936285967023,0.011463059084586176,0.37142857142857133,0.16733870967741932,0.06380911608666621,0.060027821363842195,0.11584446641069619,0.1496707275246373,0.21536332967813762,0.01724791869412406,0.0808974560268412,0.06587901560911993,0.10768952979478537,0.6146537837791011,0.6958405437174069,0.7070321067350318,0.6951353166290133,0.6280136214761799,0.7303895823773957,0.7228337443694431,0.6503798912410876,0.7287891353859397,0.783861671469741,0.01563846758302248,0.8280871670702179,0.8255578093306288,0.5893151171813917,0.9037336551722511,0.9659466383776827,0.07718251551233776,0.8922855759790148,0.999870424075177,0.18229166666666669,0.09354413702239789,0.06937354726178863,0.05087719298245609,0.453382084095064,0.0035980446099552377,0.36703226432914865,0.36703303342444016,0.3670327870834363,0.3670327638552538
2,4,19,1,0.31464238359885643,0.1269391965922191,0.8181818181818182,0.5891386272705829,0.007256582178328058,0.00015650698876132352,0.0051541983314286124,0.0013608494871059592,0.7413361102752624,0.9980749666423087,0.05202949382057747,0.16952380952380955,0.03629032258064517,0.11793181993843971,0.03312206846168501,0.047335321714323995,0.07224022024907283,0.11860690078095608,0.007922395238194657,0.027816886954739658,0.02640794615268155,0.053046258134742286,0.28236748059573136,0.3192583784095022,0.33645411093446853,0.3486615591790434,0.33045992682290676,0.38520761480968974,0.3898677787830287,0.37033726890668095,0.647172997325453,0.7723342939481269,0.03703126675869931,0.9152542372881356,0.872210953346856,0.5738398672097611,0.8542441277499891,0.9428268470908983,0.08792785972712927,0.84981587231903,0.9994487418727624,0.24826388888888892,0.10540184453227927,0.08386774708497412,0.08596491228070174,0.04753199268738582,0.0517923331426155,0.14960464508805177,0.14960896841727903,0.14960917433181553,0.14960923087942285
2,5,0,1,0.4885957085050692,0.28440268832609866,0.5454545454545454,0.2721147330861345,0.0010706880215792401,0.00024934271295860773,0.0027055718910881676,0.00044021573447095236,0.6015893583075445,0.9981438462855694,0.020767951895538643,0.24761904761904752,0.2540322580645162,0.026239944435811936,0.027993521904490126,0.042938660559015546,0.06195847788514979,0.22280612948675407,0.008057577987235755,0.024654403272493852,0.02161538791571052,0.07686492091054331,0.49562677219940804,0.5549585726251267,0.5649965663631797,0.6086982879116791,0.512794643183361,0.5887423469038954,0.5823212736958654,0.5490367973579864,0.7394402791596009,0.746397694524496,0.05555776222398879,0.8813559322033898,0.8478701825557811,0.6295949205947935,0.8756979873180614,0.970286069167859,0.08648335824744802,0.8663066604438705,0.9997041280156863,0.18750000000000003,0.047430830039525695,0.1319346862713335,0.05614035087719296,0.10054844606946985,0.018959365680330516,0.11377828631243321,0.11377888560142056,0.11377896597651109,0.11377896403321967
2,5,1,1,0.3633869778110701,0.181919105021207,0.6363636363636364,0.36357892141878395,0.0027765289288426134,2.2519868547093793e-05,0.0014572424057403234,0.002685667609716197,0.517983455754712,0.9947127288848768,0.26914250926603994,0.05523809523809519,0.3649193548387095,0.0,0.015091820900928091,0.01831190061084094,0.01858337689518032,0.025639775007505437,0.004040765855659722,0.010322599618330302,0.00631489899754332,0.010110421079657421,0.405299683152508,0.4505048245873238,0.45256762792634536,0.42551775855083773,0.41464299839875035,0.4741627094745342,0.4646609478189069,0.4097083712171723,0.6271696628049428,0.746397694524496,0.0501996513311008,0.8668280871670703,0.872210953346856,0.4748260607936301,0.8429083068598425,0.9415506446934521,0.09045794971243346,0.8235352265576132,0.9988702866934297,0.17881944444444442,0.11594202898550725,0.05551013950054061,0.22982456140350874,0.03656307129798905,0.15243203524006527,0.04390040576473006,0.04390817871889659,0.04391262831526295,0.0439131632210861
2,5,2,1,0.37490090777791846,0.16962721399155303,0.5454545454545454,0.1917052223522857,0.0015420703370229924,0.0001341351212175934,0.001258584554587145,0.00037901824754021614,0.40877744372551317,0.9967220100365959,0.04082283070741473,0.0723809523809524,0.03830645161290325,0.06010146958601155,0.04288720576636432,0.06565776064422889,0.12537849328452988,0.270114636579028,0.011081817687392819,0.03946287295965453,0.04361843260233284,0.10766872117476745,0.4766295637368964,0.5364361160656053,0.5649095407632191,0.610581013031541,0.49494927722814164,0.5729057736627419,0.5786742729922967,0.5546619336484673,0.6817441126860606,0.7665706051873199,0.03895745615775502,0.8813559322033898,0.8296146044624748,0.633759684084237,0.8893326607432902,0.9791189905110282,0.08216003656130955,0.8476264948437449,0.9993693276873714,0.14756944444444442,0.07246376811594205,0.07169564335864771,0.08421052631578944,0.2943327239488117,0.009092638375578506,0.12670186961224836,0.12670794839617436,0.12671097364821984,0.12671101005986563
2,5,3,1,0.1994243495035556,0.05038320119561331,0.5454545454545454,0.22634497204564694,0.0006712549275389762,0.00020541801148439955,0.0010897251616245824,0.00020899714675704032,0.2938532766175779,0.9936282902159023,0.01798374772730343,0.33904761904761893,0.15927419354838698,0.06127906298979177,0.011692603061490961,0.021245850001891234,0.03812063301217624,0.18389024836074375,0.0031838592921403313,0.012844082039170686,0.013612259202435278,0.062006315234266855,0.2981215347622811,0.33645503171507574,0.34869232554980345,0.42918698845912845,0.336015352902723,0.3887963745685433,0.38882342182739293,0.39522545651428914,0.6411129446509538,0.7492795389048992,0.07159041085964889,0.9031476997578693,0.8255578093306288,0.4807361858592383,0.8221925485300366,0.9059321250414241,0.08695930587270984,0.7650332770712811,0.9968671397585739,0.2934027777777777,0.018445322793148856,0.4298673558186757,0.05263157894736839,0.07495429616087756,0.02365730490808229,0.08731618036520526,0.08731621319106356,0.08731623208550571,0.08731623502915968
2,5,4,1,0.48459122078819644,0.3096849926676084,0.4545454545454545,0.3888152505378244,0.003120589756871911,0.0001373143769931328,0.0028573015636004333,0.0008553681619360682,0.7738688924554225,0.9976845635591015,0.03997876424123669,0.1657142857142857,0.2600806451612902,0.016075488166164817,0.014361901509797593,0.020219998720369482,0.03192614134993942,0.07360095691373371,0.004148137917854806,0.01267711156891918,0.012659852929384877,0.02879502300002858,0.5190744025582414,0.5781431386640736,0.5855417724558988,0.5699874760430523,0.5416773870436935,0.6206205336104451,0.6122442464942592,0.5467760280034325,0.7139804945205714,0.7435158501440924,0.04771760948938751,0.8668280871670703,0.8356997971602436,0.6585824795127277,0.8956731514165689,0.9826054111665579,0.08558490704829497,0.8650144968264765,0.9996550011368119,0.3472222222222221,0.06587615283267456,0.18003593937772888,0.10350877192982448,0.031078610603290674,0.08458029996419986,0.03215435393365783,0.03215608815017648,0.03215633929593231,0.032156429198744535
2,5,5,1,0.42775113598614384,0.22734194163112997,0.6363636363636364,0.39362690144200985,0.0008089110592383133,0.00019822527578127892,0.004434063667101178,0.0009204217227735132,0.7699763752738592,0.9979099512410265,0.009845170593356942,0.10857142857142862,0.08669354838709668,0.03967422340424893,0.019289691469903048,0.024982674652524704,0.04746298577228018,0.19691071249614223,0.005958034128420313,0.01671024963988753,0.0174543233689104,0.07794349970925576,0.5683908384408031,0.6323576673388887,0.6427998802290447,0.6616278693127384,0.5916712883344901,0.6773352803971067,0.6684668266527379,0.6158784334530631,0.6913275102959202,0.7579250720461096,0.02346228848142263,0.8644067796610169,0.8539553752535498,0.6066680717191102,0.9021872659861986,0.9704597020371291,0.07639679575566777,0.8675113012808799,0.9995157252877197,0.2621527777777777,0.03162055335968384,0.25634872498088135,0.03684210526315793,0.25045703839122485,0.005458334297360147,1.0000004296850662e-12,1.7640410824096286e-07,1.9049341229079864e-07,1.9082213256402247e-07
2,5,6,1,0.5419842962422058,0.3724113683238,0.6363636363636364,0.18013585227462872,0.001169515485707277,0.0005591398909254682,0.002028696246650394,0.0001390936574248425,0.4639711303991261,0.9978747460908531,0.02374740996940028,0.16380952380952382,0.12096774193548376,0.04042792127194279,0.005803756223835887,0.00936907640353247,0.01520200559274618,0.05600835801583681,0.0016560023098925933,0.0056214998908796915,0.005422392319772942,0.020671359830500793,0.5163418201227374,0.5749292423181569,0.580358050011847,0.5637211837466273,0.5221412898722032,0.5980475212846488,0.588258203898065,0.5259804459387939,0.6160839279746053,0.7492795389048992,0.04653794887224466,0.87409200968523,0.8701825557809331,0.6297326555371681,0.8876530988449601,0.977072224618537,0.08217519897983358,0.8503913616115945,0.9994483882007247,0.18402777777777776,0.039525691699604716,0.15141126728373905,0.21754385964912284,0.03656307129798905,0.14487731229441222,0.1683444829472431,0.1683446174579845,0.1683447082725057,0.16834471413011848
2,5,7,1,0.37568900495126123,0.1747847162946008,0.8181818181818182,0.4703148993434769,0.0011107408180109394,0.0011389369581753172,0.0035204467449314503,0.00011669467496024581,0.5958069504944243,0.9968938030293502,0.019783849926487157,0.2571428571428571,0.1088709677419355,0.06833855144648485,0.037719939678583725,0.05173436155419915,0.05958133453088639,0.05688166488921509,0.014093834127833799,0.04277912585762264,0.030000591681286753,0.03247606591180064,0.4553242672571076,0.5091570517184408,0.514128088385594,0.4826544954794492,0.5757428521256054,0.6613423192229355,0.6501164171100291,0.5710797291313081,0.5804163745819886,0.7550432276657062,0.0026510836019085424,0.8837772397094432,0.872210953346856,0.5711353491473596,0.867060867131202,0.949982422881406,0.08749135775443034,0.8439191739889088,0.9993840871874097,0.1822916666666668,0.20421607378129117,0.0324219311117703,0.22631578947368414,0.07861060329067648,0.0793516540923193,0.08604734397794501,0.08604855466754252,0.0860495796776114,0.08604964233818072
2,5,8,1,0.35283472754851364,0.1552645279949331,0.7272727272727273,0.13234257700837612,0.000990579024605351,0.0013053907849416054,0.0015082573882816664,3.599656651630648e-05,0.4445760181120233,0.9983118845327987,0.8482899515611803,0.3752380952380953,0.2197580645161291,0.04839668593958062,0.5006647258100805,0.6346563517827856,0.753600480331312,0.6751690485337061,0.1647994995600111,0.46172478393319905,0.3437424553280089,0.3473598825445362,0.6820683121419459,0.776361677377033,0.8306609634606342,0.792166451562962,0.7075429550102718,0.8338343622781167,0.8628121777160885,0.7368322247403455,0.701770566656277,0.7694524495677235,0.04535828825510183,0.9152542372881356,0.8600405679513186,0.4911602357215421,0.8128242702358691,0.850931886388927,0.08911665124351972,0.8398128751195426,0.9994095006209482,0.1944444444444445,0.5019762845849803,0.013537936579289991,0.3754385964912281,0.5246800731261425,0.020727172419601564,0.15919302621252757,0.1591841079282939,0.15918454812830332,0.15918466917310087
2,5,9,1,0.3703521142486073,0.1522226158636616,0.6363636363636364,0.12903161425568146,0.0008858827237378827,0.0003695176473270788,0.0014170822360203238,0.00014771165961726844,0.5847880525799897,0.9985849438539395,0.32059124385627147,0.23809523809523814,0.08870967741935476,0.0770450760107359,0.015571205579545114,0.023445593178717396,0.031568215427196185,0.07858051985374655,0.004422710047761098,0.01446531099651733,0.012093535327223128,0.03209803714547109,0.4036138151334076,0.4512484108626995,0.45733704032443845,0.45467752997313027,0.4437291692971197,0.5097562882621114,0.5029359793546793,0.4574393071324954,0.6333247078031143,0.7608069164265132,0.03703126675869931,0.8789346246973366,0.8336713995943206,0.5888453835154681,0.8524530451053017,0.9552673244625491,0.09706224694410912,0.866462473060394,0.9998385980383633,0.2604166666666666,0.038208168642951214,0.21810380226561238,0.07719298245614029,0.04570383912248636,0.04896366383692742,0.046341754008334596,0.046342001106300906,0.04634200476396634,0.046342040315601934
2,5,10,1,0.2965119076984683,0.10314154262665488,0.8181818181818182,0.4229191131787278,0.002010719115526722,0.00031443017633969885,0.0008931007023636387,0.00010624612607415941,0.6138383479765458,0.99396310811263,0.15793198032066277,0.2209523809523809,0.12499999999999992,0.05171700455109641,0.012342906106155592,0.021916080127589586,0.03820156473577933,0.09661741406295728,0.003209884109248763,0.012425369748312053,0.012729369247432995,0.03271659232757283,0.48590947098566667,0.5432926669689216,0.5527999136891747,0.5480474609733826,0.4827287889764503,0.5548284168446556,0.5487143344829376,0.4958340982286946,0.6598093545198978,0.7406340057636889,0.040983836717572705,0.8716707021791767,0.8823529411764708,0.553447634962859,0.8547494915530004,0.9571115348169827,0.09060194675380417,0.835191308844768,0.9992114003270973,0.3697916666666667,0.061923583662714055,0.20246908543232628,0.08070175438596486,0.03656307129798905,0.06069611375713519,0.033669313315304164,0.03366988054413052,0.03367055893673833,0.03367054244960381
