fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3
3,3,5,1,0.6188638025422578,0.46277304664123486,0.4545454545454545,0.5251138956613342,0.012512637383212963,7.116635230822138e-08,2.44539707970074e-07,0.0003929195421431246,0.723559540105146,0.8729467670011999,6.551680071125541e-05,0.4541910331384015,0.010660980810234592,0.5516014234875444,0.00032375654974902557,0.0004358643421457197,0.00066500581618405,0.0033057450497952245,0.0006119691110207375,0.0008954064332132137,0.00069614013388133,0.00438910264949216,0.5339425611524323,0.6069803311885689,0.6980429720811793,0.7054906258494561,0.6820766725644026,0.7364632966669692,0.6890049373086405,0.7752565349079612,0.5749644642734842,0.24431818181818182,0.0016796748720926532,0.6205962059620598,0.7177914110429449,0.49148776434498975,0.8523412680178336,0.9469557525310546,0.050962852629208105,0.8749453985711302,0.9931692928855945,0.14662273476112028,0.05006587615283269,0.08724208934308732,0.35008375209380227,0.07933579335793364,0.130101948638534,0.7272730632248608,0.7272730631458245,0.7272730648392957,0.7272730710667099
3,3,6,1,0.3774486239689944,0.1722822090908842,0.6363636363636364,0.5181725607664772,0.012512381603562897,6.783748404963356e-09,1.1017374202040469e-07,0.0019922810694435627,0.7156196379851048,0.9428022981106403,0.00033160854631248326,0.5204678362573099,0.05117270788912569,0.29107354685646497,1.2134176914007196e-05,1.904984834321988e-05,3.597095089544918e-05,0.00021738709951166663,4.3009923394045906e-05,7.130054060847853e-05,6.835515802093834e-05,0.0005536244549787781,0.5595524394258218,0.6373146076764697,0.7328818094102203,0.741197610851851,0.7056546507389334,0.7619076556321795,0.712780818068301,0.8016446876738806,0.3719469938814858,0.23295454545454558,2.038493398252461e-05,0.5799457994579946,0.7137014314928428,0.5249967451287121,0.9046433945946702,0.9717633525927598,0.03127352304740903,0.8280983368957033,0.9855852408018565,0.14168039538714988,0.04347826086956521,0.09568611024302479,0.35343383584589616,0.02583025830258299,0.32608130081300807,0.5000001150743436,0.500000115074354,0.5000001150749085,0.5000001150831108
3,3,7,1,0.28644683859292974,0.1292657278501664,0.6363636363636364,0.3521280651673427,0.012512246061505765,8.20634482300087e-08,4.5941978201309564e-08,3.458566143959011e-05,0.5295790775796781,0.8453425425223206,0.00019863131878390187,0.6725146198830406,0.6524520255863538,0.034227489424561865,0.16095469403121726,0.20292556729959357,0.22563659802234495,0.4504250072836623,0.028953592984052957,0.04301406773670344,0.029583710655283105,0.2603241690355927,0.40638845289253245,0.46300958872548414,0.5406191783105049,0.6753533824900384,0.43802838024099117,0.47813034542451344,0.45349381493660085,0.6871443119555178,0.8937777048017325,0.2386363636363636,0.006947712548460225,0.6775067750677507,0.8384458077709614,0.5512091261737224,0.8458049679675225,0.9070430065196111,0.07622487751981502,0.6283340491842804,0.9137598479992666,0.18121911037891256,0.17654808959156781,0.03192291848832276,0.31658291457286425,0.5738007380073801,0.01570048928670149,0.18181849641746461,0.18182930910384137,0.18320500861852884,0.439614486702697
3,3,8,1,0.3821547691040522,0.2166275226333941,0.4545454545454545,0.6153021738146172,0.012512370437575556,1.0147987407108675e-07,1.0303470821208974e-07,9.123842694806319e-05,0.817431715027402,0.9170702337621623,3.554833889121122e-05,0.4541910331384015,0.04477611940298511,0.2798447104496926,3.550998032503363e-06,6.862675785340173e-06,1.3659577672282341e-05,9.400279684050018e-05,8.174363170389249e-06,1.597563605089661e-05,1.69206391231174e-05,0.00011639384053872058,0.4997005145143626,0.5663981343357292,0.6513325382873902,0.6563255031340723,0.6750295295857635,0.7288409084982388,0.6818454563472699,0.7668306746443443,0.4170789872028581,0.2301136363636363,1.054442793526166e-05,0.5663956639566397,0.7300613496932518,0.5702944410587871,0.8958370284952125,0.9690593984098979,0.031411188034631596,0.8211618929685516,0.9624727832020066,0.12026359143327829,0.06324110671936757,0.05921860502786443,0.32830820770519265,0.06642066420664207,0.14355744827289538,1.6563625471199828e-12,1.0701162178605728e-12,2.290001521743079e-12,2.8587271438951234e-12
3,3,9,1,0.5620331183590942,0.36240689299580553,0.4545454545454545,0.5061436917190735,0.012512782499851598,9.170547662662357e-08,3.256916197924014e-07,0.00040717498689322535,0.9075409816514232,0.9182923873281611,0.0006224497191764988,0.4795321637426899,0.10660980810234541,0.1526231201928596,2.8372215227400926e-05,4.088804232857951e-05,7.99902720143396e-05,0.00037286248160133537,8.136485210645557e-05,0.00012142148847548612,0.00011654453912525867,0.000746161106699235,0.5157321471532935,0.5853944579904208,0.6731843887658451,0.6791165434612866,0.6889220917386765,0.7438421218794609,0.6958842654005658,0.7826674721112593,0.46843396041247065,0.23295454545454558,0.0037807466635993493,0.5934959349593496,0.7198364008179962,0.4764733215262207,0.8727816374271816,0.9628685932685561,0.036482956584791545,0.9171609663820722,0.9956944866692315,0.13014827018121905,0.059288537549407175,0.06738578976274234,0.35678391959798994,0.03321033210332104,0.27357121348991265,0.13636404492796694,0.13636404492828702,0.13636404493450077,0.13636404494427024
3,3,10,1,0.47038425117331933,0.2660972745372182,0.6363636363636364,0.585597427693705,0.012512523782653747,1.4381063994910765e-08,2.4921251690932006e-07,0.0021252432048669613,0.7278986613460426,0.9207587932010278,0.0002862635639902731,0.5633528265107212,0.04690831556503203,0.33289721582583204,1.1220187176593995e-05,2.4536251992745898e-05,5.072623209338688e-05,0.00019659436452172993,3.600139232256101e-05,7.780283140574567e-05,8.426644644029158e-05,0.00040340358852718346,0.5541375885126799,0.6308998801099296,0.7255071900932859,0.7335184360705229,0.7010734983438879,0.7569621997918674,0.7081556890750162,0.7964358573095937,0.43627669614115316,0.24147727272727276,1.054442793526166e-05,0.5934959349593496,0.7096114519427404,0.5817853633189471,0.9061925302433357,0.9834498788570927,0.032414271636962214,0.8377320069206105,0.9864161908612956,0.13344316309719928,0.08432147562582341,0.049681557923687204,0.3383584589614741,0.03136531365313652,0.27208672086720864,0.18181849641786063,0.18181849642388087,0.18181849642543058,0.18181849642754117
3,3,11,1,0.6139113180027236,0.47106718314709184,0.5454545454545454,0.47611953332017903,0.012512447676588398,2.6024596750768966e-08,1.2371597766946603e-07,0.0005578836449862373,0.8359313131756335,0.8841518418601109,5.474721043286186e-05,0.3196881091617933,0.10874200426439232,0.10142348754448395,0.0018903307994240126,0.0037564993597232646,0.007282478527247653,0.027908388161691215,0.0018160767773020105,0.0034752086211674417,0.0036579613868433034,0.01868193351173174,0.47418473378427994,0.536621743898234,0.618194930440541,0.6285715382346071,0.58406879467338,0.6310034603564997,0.5911680342916752,0.6698083784740245,0.8092243600023671,0.24147727272727276,0.002934049709215787,0.6558265582655827,0.7955010224948879,0.5354364660563538,0.8639452324652103,0.9537898326449452,0.053112202458074464,0.8446804350065471,0.982806775274501,0.13014827018121905,0.03162055335968384,0.11590648415140047,0.33668341708542704,0.15867158671586712,0.0653839205058717,0.45454635611850375,0.45454635626200196,0.4545465858793804,0.4545471296646903
3,3,12,1,0.7590034403829201,0.645073980154782,0.36363636363636365,0.46735416583104306,0.012512986480360144,4.382016986109006e-08,4.2903742379819515e-07,0.0011847416907590873,0.8291206982330898,0.9353312453538711,0.003685319520331675,0.41910331384015587,0.04904051172707895,0.2441281138790035,1.5995235949174294e-05,2.6509952108978524e-05,5.304941867416978e-05,0.0003634708593499092,2.0675899729297574e-05,3.553558343040489e-05,3.6370863518908524e-05,0.0002505034375546954,0.5172544799627031,0.5871982522451057,0.6752555293673297,0.6812756963080413,0.6482821488156711,0.6999622358275592,0.6548317306394144,0.7364675937883971,0.5090384565010951,0.23295454545454558,0.0023954073587208794,0.6043360433604337,0.7259713701431495,0.5445861870426241,0.8863430385580743,0.9649962508564003,0.04080681792627611,0.9121482140358613,0.996922839222537,0.12191103789126843,0.059288537549407175,0.06357725802108942,0.34003350083752093,0.035055350553505546,0.25120144534778677,0.04545468164330026,0.04545468164549331,0.04545468164940358,0.04545468165334891
3,3,13,1,0.6008830367706854,0.43914012663835467,0.4545454545454545,0.26292528275531996,0.01251236919550202,1.4827093714453833e-08,1.3771805469405308e-07,0.001123661189947969,0.6577463715912657,0.9102258207586044,0.0003030954685927183,0.49317738791422994,0.03411513859275052,0.3580960854092526,1.67899884386695e-05,2.4165608438245895e-05,4.144454607333497e-05,0.00023814227365134087,4.103261364794236e-05,5.916238088249182e-05,5.083768314110449e-05,0.0003890119591447925,0.541431321151097,0.6158436094243708,0.7081924177040875,0.7155139632347347,0.6898691879749527,0.7448636856824603,0.6968359994479562,0.7837125035781997,0.44395844251768823,0.24715909090909105,4.5884041264547575e-05,0.5772357723577236,0.7423312883435584,0.5875208898934918,0.9052727583766876,0.9802298785993333,0.03789045571217746,0.8717357324229406,0.9846171758024528,0.14332784184514002,0.056653491436100184,0.07655735599774324,0.3634840871021774,0.06642066420664207,0.15768572288897484,0.09090936328558429,0.09090936328673145,0.09090936328672951,0.09090936329240308
3,3,14,1,0.385714150587271,0.2105139365632831,0.36363636363636365,0.49601140424057,0.012512415382622656,4.680893575490349e-08,1.457943938863346e-07,0.00035312837273505243,0.6692540812937571,0.9045626124287672,0.00012573080427713096,0.4366471734892786,0.04690831556503203,0.26146116809713205,0.0001514298704208327,0.000234867273140477,0.0003506444279740004,0.0016589701574693462,0.00018475746725083258,0.00030044902226043796,0.00022691837080925797,0.001396572542988241,0.458248562945775,0.5173007355585828,0.5949101039923418,0.5980536393888041,0.6071013024931272,0.6555156801707309,0.6132712292747069,0.6900040415053355,0.624627926935501,0.23579545454545453,0.005125186927053333,0.6341463414634148,0.7730061349693255,0.5355639243525978,0.8837976005728146,0.9631415153045988,0.046580117144708305,0.8083702160895352,0.9635417972507675,0.13838550247116965,0.06324110671936757,0.06713188764663215,0.38525963149078724,0.027675276752767503,0.33597109304426376,0.27272785970202484,0.2727278610300726,0.2727278604888469,0.2727278621737411
3,3,15,1,0.5958701962372717,0.43059494454112535,0.4545454545454545,0.4515592582425618,0.012512789624866188,2.6099313659290207e-10,3.651415310469823e-07,0.17379572884178157,0.6663698498954179,0.8629154366521571,0.001827026431515036,0.3469785575048732,0.15351812366737744,0.08007117437722418,0.00045913771218692167,0.0009060138504929244,0.001751439204227751,0.012994157763360902,0.0003744329151898234,0.0007693144789796988,0.0007587171620560957,0.006941106137653737,0.44323913076716287,0.49962584675812316,0.5748573084111814,0.5810510304116004,0.5527738218790468,0.5969511501964766,0.5586572593376273,0.6308984455850315,0.7454660804167231,0.25852272727272724,0.0034161232685855246,0.6504065040650406,0.7525562372188142,0.5425309177569368,0.8651018997856909,0.9409438749056998,0.06109937407447755,0.8759945746616605,0.995652421708725,0.13179571663920917,0.023715415019762848,0.14698410316328825,0.34840871021775555,0.1254612546125461,0.08471691203398521,0.5454554892504606,0.5454554896226131,0.5454555174965583,0.5454556615495955
3,3,16,1,0.92121723955191,0.8906028487796427,0.09090909090909091,0.27887275539427675,0.01251278393246976,2.6949108164555966e-08,3.107611720461507e-07,0.0014020208601074737,0.7303915131358619,0.8815744540473952,0.00017570843167306782,0.9844054580896684,0.6567164179104478,0.052641236654804274,0.1559648030739256,0.3496595617216602,0.4791036872235001,0.5623300881557485,0.025439059746206576,0.16502210687245933,0.18923211037994744,0.31795506596171524,0.39006454245721894,0.5341401572723665,0.6876611517288611,0.7375199287414551,0.3958723014461673,0.5239434148244353,0.6091823466310844,0.7220174285910682,0.9041765352264658,0.2386363636363636,0.008510007247122245,0.6775067750677507,0.7852760736196321,0.5636139364370865,0.8283744510625478,0.8822962100902525,0.09117298679297708,0.8878249179482165,0.9965369663277449,0.14662273476112028,0.36363636363636365,0.011983807810229615,0.35008375209380227,0.666051660516605,0.014677959676962803,0.5454879113007518,0.5454598944801718,0.5456449233233204,0.5551674724296578
3,3,17,1,0.31673495655205525,0.1266275594898084,0.5454545454545454,0.3627764518818868,0.012512322070508487,4.634817438668429e-08,1.1637357471106625e-07,0.0002779267354412913,0.5949191622730957,0.9305837977218521,0.00010548421479649851,0.38401559454191025,0.13859275053304898,0.09737948883856358,0.00018895057669631894,0.0003534194292417688,0.0006320369565228802,0.002835814259351287,0.00016291114836618683,0.0003209152120371536,0.00028199075133904586,0.0017858648152043488,0.43825001479604075,0.4936336459585367,0.5677606506971781,0.5701993205060945,0.5442107538141465,0.5876388834064606,0.549811450881652,0.6189364677463929,0.6198327331064283,0.23295454545454558,0.005391774640387494,0.6314363143631436,0.7627811860940698,0.5082977470318022,0.863404655211648,0.9354243861704505,0.05269943164391566,0.790335385070409,0.9793647712638137,0.15321252059308063,0.0461133069828722,0.09755679243808055,0.37353433835845884,0.03874538745387457,0.2532945230686874,0.22727317809422687,0.22727317808749053,0.22727318585394085,0.22727319790772327
3,3,18,1,0.3729933963659501,0.1641609352439933,0.6363636363636364,0.5589355574823434,0.012512583542839531,4.128541431874971e-08,1.928217853576433e-07,0.0005470106887921221,0.7096815252470817,0.9227871709806754,3.86320855708934e-05,0.38206627680311883,0.2643923240938165,0.050999581327192796,0.0005685626228989852,0.0010320748286779902,0.0017505104700465386,0.006776112421006501,0.0004809009342134887,0.000882794151276081,0.0007903197143364864,0.003892187591687074,0.36043264113840034,0.40155976235997304,0.46213907771394497,0.4620970366220735,0.4718202446877863,0.5095894933281073,0.4769946464822718,0.5381967465289551,0.7656098858767236,0.23295454545454558,0.0048717802187946396,0.6531165311653117,0.7586912065439675,0.5367936541487661,0.8720650373092197,0.9526108654243572,0.04496119218900635,0.8617384248503304,0.9898786898651124,0.12026359143327829,0.06060606060606068,0.06157045475721845,0.3266331658291457,0.05535055350553501,0.16721670179664755,0.31818254134431084,0.3181825414172062,0.3181825549430703,0.3181825989842974
3,3,19,1,0.33493660756648014,0.15198016985204765,0.6363636363636364,0.5495913046356552,0.012512352170659078,1.88898843986045e-08,1.076457889760331e-07,0.0006760612479901832,0.8043030653742371,0.9236553611543705,5.011595048063048e-05,0.5769980506822611,0.05756929637526645,0.29578428688748976,1.008334633863841e-05,1.8356546120305796e-05,3.4133895121048064e-05,0.00014949859345218707,3.272869632341429e-05,5.770987125221282e-05,5.749889444034581e-05,0.00031932977467727543,0.4902654875050634,0.5552199776006402,0.6384811841042083,0.642963585684767,0.6869262431730835,0.7416868485197075,0.6938651519371475,0.7803646740971609,0.47532035664353633,0.2301136363636363,2.3734242500238633e-05,0.5772357723577236,0.7034764826175871,0.5415891916201745,0.896869718470526,0.9558575179736837,0.037044968120222885,0.8094038475799122,0.9727844269109712,0.14332784184514002,0.07246376811594205,0.06111732112566115,0.3467336683417085,0.03321033210332104,0.26650707618187286,0.4090916744762262,0.4090916744778648,0.4090916744947849,0.4090916745030112
3,4,0,1,0.1622050512107246,0.04095200876751162,0.5454545454545454,0.7053029278709695,0.0125121720563287,1.3713179726921674e-08,5.589061607929071e-08,0.0004746150681186369,0.766490936527729,0.8427128625561299,1.4390704257123125e-05,0.5867446393762182,0.05543710021321953,0.30871886120996433,2.2190574750201235e-05,4.3599165138251625e-05,6.904766115355251e-05,0.0002994331896176535,6.249803156091622e-05,0.00012116738633771368,0.0001016124717192669,0.0005103450411405598,0.5230096366411459,0.5940193919050225,0.6830985822269238,0.6894148045596273,0.6900021175181983,0.7450098014335553,0.6969746837872905,0.783872743712091,0.45870769111273,0.23579545454545453,0.001371314717753946,0.5962059620596206,0.7382413087934562,0.5502411224230559,0.9029203160379023,0.9710647074183454,0.03803211113393559,0.7850470357019677,0.8999377436127691,0.15156507413509063,0.08300395256917002,0.05662254788415801,0.3584589614740369,0.03874538745387457,0.2438756733246345,0.09090936328557227,0.09090936328775563,0.09090936330256115,0.09090936331461484
3,4,1,1,0.12578951248061968,0.025434815239379738,0.36363636363636365,0.5802081007673807,0.01251209877909965,4.179175327480809e-08,4.9384885034957826e-08,0.00011245269550372165,0.7283934842184533,0.8420523573148453,5.534270848480559e-06,0.5380116959064325,0.04477611940298511,0.32853445486897437,2.532020149867981e-05,3.995759355207458e-05,6.377308438810813e-05,0.00022253292169515884,4.506436548222328e-05,7.099672974138415e-05,5.750658643245429e-05,0.0002595079725275326,0.5070953376953127,0.5751617694766569,0.6614140968199506,0.6668364092754001,0.661693194698519,0.7144429348049034,0.668378370870465,0.7516971503669205,0.5202920209914498,0.2301136363636363,5.620173848083188e-05,0.6043360433604337,0.7096114519427404,0.5428670309756107,0.8823084863841669,0.944785629958133,0.04137017214043068,0.7747413538025599,0.8927820351771784,0.14168039538714988,0.09881422924901188,0.04507061489127971,0.35678391959798994,0.06826568265682659,0.15131782945736433,0.1363640449279413,0.13636404493246235,0.13636404494112564,0.1363640449600404
3,4,2,1,0.12044561936993997,0.01973005038509625,0.36363636363636365,0.7561372929085465,0.012512148772994773,1.3426820643306827e-08,5.0205755043837976e-08,0.00043276103037963206,0.8426863783534457,0.9041488529074974,3.59229715908629e-05,0.4463937621832358,0.05756929637526645,0.23159047358335605,0.00010997729208476102,0.00019902491359075953,0.0003257236814547588,0.0010938282703004097,0.00015949228325027817,0.0002948042493602295,0.0002526954768523037,0.0010354671979882005,0.4220507669573407,0.47441966827013216,0.5456125128694063,0.5466087398258304,0.6061037885300066,0.6544448369212897,0.6122815713334916,0.6887673524103627,0.5815173613316537,0.23295454545454558,0.002934049709215787,0.6341463414634148,0.7627811860940698,0.5171198015553697,0.881230761826766,0.961187707021181,0.040868897696735546,0.7949777689778925,0.9320076139427215,0.12026359143327829,0.07773386034255603,0.04887046621870663,0.32830820770519265,0.04059040590405909,0.21688992128016513,0.27272785970203256,0.2727278599858596,0.2727278609388468,0.27272786309200886
3,4,3,1,0.13159757041930048,0.022537605761057993,0.4545454545454545,0.7213727113218472,0.012512159609792692,5.403294839086286e-08,6.815362692702356e-08,0.00012218356788299954,0.8515387093662319,0.9077809352716739,9.098458070883025e-06,0.3157894736842105,0.08955223880597006,0.11842625543693158,3.0336915473880384e-05,6.262834542345984e-05,0.00010923444129326241,0.0007688962835715393,3.527850924129874e-05,7.48678695431668e-05,6.779934403516194e-05,0.0005562201332790141,0.4381810380366258,0.49351482198239266,0.5675379027450763,0.5693627898730748,0.5879021027475984,0.6347760533862874,0.5938564219636842,0.6679951392023803,0.5996789874315863,0.23295454545454558,0.005125186927053333,0.6260162601626016,0.7423312883435584,0.5217454393544609,0.8711683242609439,0.9635222801457055,0.04701606085848875,0.7766557202379433,0.9409893356788205,0.1499176276771005,0.04084321475625821,0.1062122268695391,0.3835845896147404,0.01845018450184511,0.44016711833785005,0.5000001150743488,0.5000001150757577,0.5000001152011436,0.5000001152098537
3,4,4,1,0.19155985843238862,0.06088160815262424,0.4545454545454545,0.5185402214838871,0.012512118822659868,3.5647191781883414e-08,3.791006110485497e-08,9.787307345958483e-05,0.7458191033376189,0.8803718621806119,2.074576204394362e-05,0.4074074074074073,0.05970149253731337,0.20689501779359426,1.8336921878042733e-05,3.595462805366084e-05,6.464832899085593e-05,0.0003125093686020848,2.51832813168999e-05,5.0838135854521375e-05,4.8229500027589526e-05,0.0002812124983534077,0.49563419871199405,0.5615831834146477,0.6458017239537249,0.650618780485651,0.6416364198197515,0.6927885349815336,0.6481219096894875,0.7289253084755902,0.4821965484730989,0.22727272727272735,0.0048717802187946396,0.5799457994579946,0.7402862985685073,0.5099846114094206,0.8565173643036422,0.9496663149138398,0.04379368552633252,0.7869884480995274,0.9385523996403895,0.15156507413509063,0.05797101449275367,0.07887232149556753,0.37688442211055273,0.059040590405904037,0.18056007226738932,0.5909092482062963,0.5909092482069493,0.5909092482658729,0.5909092482944603
3,4,5,1,0.16221023434128243,0.041404123673043566,0.4545454545454545,0.5981221476866695,0.012512116841232785,4.611968668555845e-09,4.371632878869743e-08,0.001152490735892654,0.7078579252543716,0.8144934315302531,2.7090163152340697e-05,0.7348927875243662,0.7334754797441363,0.032983126074613144,0.022370327844341203,0.03272136666396585,0.06563523648036848,0.3052164362685852,0.018839061268606933,0.02921730010438481,0.02371399466532115,0.16837205121743795,0.43572126052548577,0.49296261442492606,0.5798780594684563,0.6807037905007522,0.5456722435065902,0.5917001598462095,0.5584671345147412,0.694531994901922,0.9064057029668017,0.2386363636363636,0.009908228099003786,0.6856368563685636,0.8098159509202455,0.5736577563830616,0.847862009628095,0.950230151076858,0.07503674986993578,0.5944868091564038,0.8406465280894978,0.14168039538714988,0.06455862977602106,0.06728884531840935,0.34003350083752093,0.544280442804428,0.018014507498341874,0.22727317805975394,0.22727318346977438,0.22729368338561928,0.22761708855806245
3,4,6,1,0.24691942941675868,0.11207281259212003,0.36363636363636365,0.5965173477671335,0.012512153662776034,3.939997299678628e-08,5.196878515411565e-08,0.00012960698642237588,0.7721052914001042,0.8550022766934832,2.3411480762046208e-05,0.47173489278752423,0.04690831556503203,0.28124345823738744,1.1424837305107455e-05,2.1380620418361988e-05,3.420191785368469e-05,0.0002082317803150557,3.0663165493400574e-05,5.93554006190971e-05,5.2351072193541964e-05,0.00035224737816106554,0.535022380991609,0.6082506347861621,0.6994603442451601,0.7064244015960575,0.6942065843986698,0.74954757487702,0.7012177803488547,0.7886353067077441,0.4357166252469765,0.22727272727272735,0.005125186927053333,0.5826558265582656,0.7198364008179962,0.5818091671559031,0.9146963946770467,0.9808852368314973,0.034716265977278796,0.797263278749162,0.9303089858469332,0.1350906095551894,0.06455862977602106,0.06446360722641956,0.3467336683417085,0.020295202952029617,0.3775248419150858,0.1818184964191512,0.18181849641890752,0.181818496431717,0.181818496452487
3,4,7,1,0.18242268098210093,0.0494404306591676,0.5454545454545454,0.7716428893184835,0.012512147656566809,7.752476695460099e-09,8.134329450433359e-08,0.0012757467375836679,0.8378930835957537,0.8932335224566211,7.368780816182591e-05,0.47173489278752423,0.061833688699360276,0.23170731707317066,0.0001701448918825345,0.0002931143589065156,0.00043877575700330946,0.0020212089169289187,0.0003121648452678269,0.0005249421760921078,0.0004254915431395235,0.0022660198739662247,0.4916202435566143,0.5568483233827145,0.640388396559109,0.6453819295214035,0.6617672461354749,0.7145401260934823,0.6684949677134265,0.7520743998092934,0.610497478341765,0.2386363636363636,0.0044019351852088795,0.6314363143631436,0.7321063394683028,0.5742774735769498,0.9077421852247302,0.968771463834853,0.04547011636478218,0.8044970659815063,0.9283735619953796,0.13179571663920917,0.05797101449275367,0.0695490357920012,0.34505862646566154,0.035055350553505546,0.25459223125564584,0.2272731780877667,0.22727317874516106,0.22727318149759013,0.2272731808608522
3,4,8,1,0.21152688108381917,0.0702993831363755,0.6363636363636364,0.6782467615010436,0.012512201681377615,8.196634171240535e-08,7.560547216447138e-08,7.974594286869362e-05,0.8376161032057787,0.9031244472042592,4.996697573748405e-06,0.2943469785575047,0.07036247334754796,0.13475682087781732,0.00010859499094354247,0.00017792577758807222,0.0003299075630346228,0.0019036182140944537,0.00012092798849265541,0.00018701988476260454,0.00017858828892985832,0.0012209282120064014,0.45771404689214723,0.5166653837882909,0.5941935311018887,0.5974051494900205,0.5881590144807646,0.6350560183543281,0.5941415053403621,0.6684981435540072,0.6007363144002779,0.23295454545454558,0.0037807466635993493,0.6368563685636857,0.7014314928425359,0.5622209846907738,0.8819065075780003,0.966552258407273,0.052837143741563924,0.7881180242438908,0.9442078123521706,0.1285008237232289,0.054018445322793186,0.07245842991226303,0.3433835845896148,0.029520295202952015,0.2884487147901782,0.04545468164460571,0.04545468179309958,0.04545468291992322,0.045454686559504395
3,4,9,1,0.20218200882942078,0.05980894968446986,0.36363636363636365,0.6246878908212119,0.01251217432384762,1.1133331192236697e-08,6.152743581832218e-08,0.0006558878562836902,0.7250821180156762,0.8913679603822905,3.08404630147186e-06,0.5068226120857698,0.05330490405117261,0.2758968933346157,4.281696320225293e-05,7.255333079297398e-05,0.0001263742976915337,0.0005845480237479369,7.507616579861052e-05,0.0001274630123814742,0.0001175064762007564,0.0007081815988347055,0.48349683784124897,0.5472045233364702,0.6292753038196743,0.6334914399430869,0.6553289739058938,0.7075744821400904,0.6619601090245085,0.7445460917218433,0.5518587342995697,0.22159090909090912,0.0034161232685855246,0.6124661246612466,0.6809815950920248,0.5653780976563656,0.9013297976572315,0.9622312272343414,0.040774346840504155,0.7754789449802946,0.9292118228985113,0.12520593080724865,0.05533596837944668,0.06929005563356878,0.34840871021775555,0.02398523985239848,0.3389454666476489,0.3636369928446313,0.36363699295526286,0.36363699287403906,0.36363699294527185
3,4,10,1,0.1121217381018958,0.01853794397873585,0.4545454545454545,0.6916734557675731,0.012512147994771022,8.184474915152428e-09,4.887216784825877e-08,0.0007124152301967008,0.8018653826638891,0.8356496994922207,4.754718866884313e-05,0.36647173489278734,0.061833688699360276,0.18249283916326703,8.24549720602961e-06,1.6887406243933342e-05,3.3912621969479334e-05,0.00021315028737522394,1.458727224895258e-05,3.090424781948252e-05,3.191884211636618e-05,0.0002422887724274368,0.4860779601424417,0.5502585662222349,0.6327764721523786,0.6370476318907013,0.655581713189599,0.7078439550171695,0.6622044113764439,0.7447579005725157,0.4392571437956393,0.2301136363636363,7.028244264308323e-06,0.5853658536585367,0.7586912065439675,0.5336275124476713,0.8914881162509357,0.970771718106678,0.036670131182839474,0.7611831557334565,0.9039165809563872,0.12520593080724865,0.05006587615283269,0.07576455959437875,0.3316582914572864,0.02583025830258299,0.30771454381210467,0.09090936328558911,0.09090936328566417,0.09090936331871781,0.09090936330837236
3,4,11,1,0.16494113791468062,0.046502420603964784,0.6363636363636364,0.4769731566311764,0.012512119794043222,2.810420352125779e-08,3.95111430075208e-08,0.00014078398607525586,0.6834534637025923,0.8064586503246818,1.2153545955189334e-05,0.36647173489278734,0.28784648187633266,0.04448398576512455,0.005397317343312915,0.008811046758532226,0.013048125725702575,0.034097811581305974,0.004918648425388113,0.008351260946483146,0.006568784058934034,0.0230155314580514,0.46366226088107454,0.524474739501802,0.6044651639109524,0.6147977356108876,0.5755526916749231,0.6221899169223234,0.5830936609895248,0.6610871361272221,0.8576592319984103,0.23295454545454558,0.006604193962330305,0.6693766937669378,0.7321063394683028,0.48044953735097873,0.8551006031862355,0.9347931212185863,0.054688801404227355,0.718095027587514,0.8578191016393955,0.14662273476112028,0.06982872200263504,0.06457134935704628,0.3634840871021774,0.05719557195571952,0.17941453648770714,0.09090936328556125,0.09090940097013948,0.09091788080889142,0.09091119756139045
