fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17
8,1,13,2,0.4973970778543753,0.24064414934928977,0.6000000000000001,0.4042899172988453,0.02291617778456441,1.188979933445261e-05,7.1835853844009046e-06,0.00017894383234873912,0.6710804218502349,0.8179590515490707,0.0002793882357328406,0.22916666666666666,0.09574468085106386,0.19523099850968711,0.0565288447166546,0.10930825573068952,0.16969672020045432,0.22385301833219973,0.04849880861555946,0.0755487305405239,0.14898162269384652,0.20966085133859833,0.4253505896042175,0.46188730547856194,0.5149434406491427,0.5332486452792062,0.3480600503765232,0.4065482224144665,0.465687744237007,0.5442301991862614,0.714753877476747,0.4073107049608355,5.900645591730965e-05,0.4182389937106917,0.4509410847533133,0.8786152173091202,0.790501211519226,0.9513886033583152,0.16413661372733607,0.746502724415475,0.9990664779256392,0.31578947368421073,0.044444444444444446,0.3125,0.6874999999999998,0.2533333333333332,0.09519856095198559,2.2737488414629094e-12,2.9605059581715092e-12,2.0997394368914735e-12,2.498801004708633e-12,2.846819813851504e-12,2.294629970011482e-12,2.4976409420114903e-12,2.4906805658286325e-12,2.8131779956343604e-12,2.958185832777223e-12,2.1136601892571887e-12,1.9814130417828975e-12,3.182077933325804e-12,9.842186778032093e-07,1.0792982737473748e-06,1.3889550310417507e-06,3.824326692726508e-06,5.4451730250160435e-06
8,1,14,2,0.6060497871309863,0.3805226752073112,0.6000000000000001,0.3425135887292024,0.02291559448088817,2.063365178306517e-06,5.870087703268332e-06,0.0012366502691012586,0.7447421524026049,0.8806619361859879,0.005746419907188284,0.21874999999999997,0.2127659574468085,0.0624441132637854,0.22479829872514495,0.2885824736826518,0.33284790145651155,0.4022103061074487,0.22616985567226705,0.25549587852025485,0.3244055973468913,0.42237771180971445,0.469712605306857,0.5064187587300593,0.5522767172752989,0.5841936247215587,0.410554061615589,0.46226018537764835,0.5141518217137199,0.6165112459211983,0.6539516141364865,0.4255874673629242,9.805436047333612e-05,0.3930817610062893,0.612429001002339,0.8580419253420901,0.7227568693569806,0.93647478887784,0.2010554900497053,0.8178255328209728,0.9979904547221966,0.47368421052631604,0.14074074074074067,0.11842105263157895,0.5625,0.21333333333333315,0.09605062885524313,1.597432289028596e-12,2.5266425094400627e-12,2.3236315374400544e-12,2.2250262081829073e-12,2.4802400015543466e-12,3.1519163032000884e-12,2.8073776821486455e-12,2.9883474629029388e-12,3.598540441600107e-12,2.42571705478863e-12,2.4639991237943458e-12,2.365393794537199e-12,4.274384457778911e-06,0.006659149541081527,0.0231338756041696,0.03245727349293301,0.030873768681702125,0.03268358590278828
8,1,15,2,0.3881869536414692,0.16680672242976705,0.8,0.5252918511163318,0.022909396334793802,6.540842746732397e-06,8.257569289923935e-06,0.0004896744203825002,0.7417716595097076,0.8508424630057251,0.0008920188709508604,0.1979166666666667,0.1808510638297872,0.0728213977566868,0.12081987141542136,0.22705993728569834,0.28781980378813576,0.3658312386245645,0.11034240270530173,0.1963691618402075,0.2634383569206249,0.37929398428527106,0.2537137391817709,0.29256587170381687,0.34715262304068495,0.39014482021696256,0.2273491328918834,0.2950263214930275,0.32588640245299705,0.4270957911776126,0.3950773736023614,0.41514360313315907,0.00018498156530200028,0.4811320754716982,0.38634591825370324,0.8767145423208962,0.6687131085733213,0.8546825032909375,0.25468256533180494,0.7189435833986004,0.9948479872929754,0.42105263157894735,0.074074074074074,0.21249999999999994,0.49999999999999994,0.26666666666666655,0.06657401892660972,2.620607587908638e-12,3.8781155516115464e-12,1.6786366778285993e-12,2.7702556758400725e-12,2.409476177028629e-12,2.922223889165793e-12,2.7470544218972146e-12,2.535923011017206e-12,1.510427586742878e-12,2.387434985782914e-12,2.7609751742629294e-12,2.4048359262400578e-12,1.1866634014089768e-08,0.003254877243353285,0.014124587334816998,0.012882314406207698,0.017319044843652587,0.015600489295316423
8,1,16,2,0.48543163758861996,0.2547735836625757,0.6000000000000001,0.3768095054477821,0.022913884390797834,6.483112743139999e-08,3.0808615785894707e-06,0.022322020790472612,0.7101484303314731,0.8978150271457995,0.00042162047615574823,0.32291666666666674,0.08510638297872336,0.30065573770491794,0.2556124857818026,0.6253706419772153,0.49641425313495713,0.4737013343439641,0.22106677390904883,0.3339734604736883,0.3855868559683171,0.46341062781629794,0.5277790104731216,0.7277167432984469,0.6921399969446076,0.6772276147415359,0.44197964119053107,0.5437521905498437,0.5958251636580454,0.6962653678652163,0.5942403435763246,0.3968668407310706,5.066289191242706e-05,0.3773584905660377,0.5478338345027287,0.8046551420172183,0.7249701837945155,0.9249451558062143,0.23808044032197334,0.7898768168949839,0.9987251875437193,0.47368421052631604,0.05185185185185178,0.3214285714285714,0.3750000000000003,0.3866666666666665,0.028586377473363792,2.193704515360049e-12,0.16044144731004928,0.1604414473101212,0.1604414473109077,0.16044144731060495,0.1604414473101177,0.16044144731015136,0.1604414473102952,0.16044144731020588,0.16044144731090657,0.16044144730989962,0.1604414473103764,0.1604414473107685,0.16044195321032312,0.16045870233233675,0.16046187845361515,0.16045319912098058,0.16046016294600318
8,1,17,2,0.4337011627447785,0.18484892426990052,0.4000000000000001,0.32960144781807343,0.02291496360530338,1.9573513115777495e-06,6.083108454891135e-06,0.0013607545954795743,0.5126672756377384,0.843869571937586,0.0002004809283486727,0.14583333333333343,0.11702127659574466,0.10113493064312737,0.06997992740686639,0.16880596903032316,0.18407740287594465,0.27064745651419014,0.06891413835994915,0.1401796167774525,0.183523387241765,0.3089654512515116,0.34000795261828265,0.3877569677256999,0.40968136188552146,0.4504836728377444,0.3068929154665676,0.3790481486780388,0.41308092107826905,0.5242181250786779,0.5153324254612099,0.4073107049608355,6.87208936279203e-05,0.40880503144654085,0.38634591825370324,0.8351986210230875,0.6865916949746245,0.9297510075672124,0.328136441393801,0.7166606888133633,0.9990438449738089,0.36842105263157865,0.08888888888888889,0.16666666666666666,0.7916666666666665,0.18666666666666654,0.14916286149162858,2.4918406285257753e-12,3.1600367420800886e-12,2.0486966782171858e-12,2.6519292807314965e-12,2.8340591241829326e-12,2.809697807542931e-12,1.779562132480032e-12,2.107859875771474e-12,2.4697994372800603e-12,2.7806962401143584e-12,2.204145079634335e-12,2.0022941703314697e-12,1.511587649440021e-12,0.00023232979289707428,0.005803545152655599,0.005091827279103727,0.0038909343351204643,0.005238037363112155
8,1,18,2,0.5271468811224747,0.26454372461446357,0.4000000000000001,0.47732373315441595,0.022921484804766603,6.120504399929858e-06,1.131666072285864e-05,0.000766523266058756,0.797055722105852,0.88966574910498,0.0009264766077768134,0.36458333333333337,0.20212765957446802,0.12740046838407496,0.09294501601713043,0.1949665876211731,0.2315907337123372,0.3171613267087061,0.08872380445751955,0.161194979560721,0.23384543075718636,0.342108098070371,0.3913496761115376,0.4469321889598544,0.4861782569549564,0.525890431761382,0.3352844362610119,0.4108947948447515,0.46505442252577295,0.5692914831159368,0.6012415162707685,0.39947780678851164,6.369954655834643e-05,0.43396226415094324,0.5801314177525336,0.9002881966640741,0.7571314269168061,0.9516265135064679,0.23689720300439115,0.8397184289343886,0.997671819415805,0.47368421052631604,0.05925925925925923,0.28125,0.5208333333333333,0.2533333333333332,0.07361284073612841,2.107859875771474e-12,2.7342937322286427e-12,3.008068528754368e-12,2.968626397051509e-12,2.8444996884572185e-12,4.104327777554413e-12,2.5173620078629192e-12,2.5138818197714903e-12,2.3468327913829122e-12,2.3479928540800555e-12,2.7180528544686423e-12,1.1635688402971496e-12,2.6588896569143535e-12,0.0005409281959611168,0.009391789822917107,0.014062568056928024,0.013753556933449991,0.012931770691781641
8,1,19,2,0.5775036990114837,0.3886911130035587,0.4000000000000001,0.5916500213483951,0.02291567020130631,3.021566024980306e-07,1.0566638406987527e-05,0.01640041214227715,0.843551303029533,0.9261474961461937,0.005898911936468367,0.1979166666666667,0.12765957446808512,0.12107728337236542,0.05923986503304522,0.1123472364748858,0.14165740157333312,0.161728292823756,0.04918507905925198,0.0932655198236074,0.13142840537695183,0.17690908229706534,0.4191574908101059,0.454296165186582,0.4905641984904494,0.48881961586693423,0.34735941191638237,0.413873873628221,0.4557219817269626,0.5251880258929893,0.3440342508937848,0.4046997389033942,2.18843680873463e-05,0.3805031446540882,0.4024947098786056,0.8595217450531292,0.8225254228476757,0.9661280812634627,0.10578479310441907,0.8169117341358079,0.9982877873253722,0.31578947368421073,0.09629629629629623,0.14423076923076925,0.6874999999999998,0.11999999999999998,0.1986301369863013,1.3286224025440502e-11,1.778402069782889e-12,2.7551748607772153e-12,2.6356884029714956e-12,2.679770785462926e-12,2.2749089041600527e-12,2.3897551111771998e-12,1.364259686902872e-12,1.4431439503085898e-12,3.706832127768889e-07,2.272154378622204e-05,0.01768968834801075,0.031879578177159654,0.09972410296086355,0.11628252750176513,0.11686306802519483,0.1233358420870351,0.13024546386804342
8,2,0,2,0.5848102304247343,0.3512294630957237,0.2,0.4458968904073554,0.02298323837138251,1.7759289064624526e-05,3.325906112839662e-05,0.0007777469915215163,0.718341628058749,0.8737471539197864,0.00015525867960367512,0.26041666666666674,0.09574468085106386,0.21937406855439645,0.18586483429642045,0.21427740788793953,0.255041494969099,0.30285930208930517,0.18502007645985355,0.18588622718330527,0.22071818734988213,0.3077153828685141,0.3977399942508031,0.39614559238230906,0.43594518975508695,0.4502427648074469,0.35500206084866365,0.3764306056922382,0.39883819558203765,0.48235160592121934,0.5460742274913291,0.4569190600522194,0.00013988721962110822,0.4842767295597485,0.3540483350038981,0.915970301468398,0.657429310369702,0.919789833486901,0.36739661834616294,0.796691239574304,0.9993529597105125,0.31578947368421073,0.11111111111111112,0.125,0.5625,0.19999999999999996,0.10299340436326736,0.08053299001647579,0.13984146446238965,0.06430818019780038,0.06158186407851255,0.06118199094099926,0.06110838586046638,0.06027600811213529,0.05966283670567349,0.058118004131994076,0.054011628496940016,0.000257379012386225,0.03117174072136896,0.16044144731045876,0.16050818882693169,0.16223197897559832,0.17176842369474604,0.17016182571260452,0.1688273275467657
8,2,1,2,0.580910943850516,0.3379062997265891,0.4000000000000001,0.5170225814775179,0.022957947059254233,1.6746740683664904e-06,2.8181868992428085e-05,0.007837104811044382,0.7736821663955682,0.9194248437435676,0.00014002090831582542,0.4062500000000001,0.22340425531914895,0.12630078403421244,0.2663646049150784,0.29851973975509494,0.34011659230266716,0.36715930915641015,0.26678760790390466,0.27101428698174607,0.2856874427596859,0.3700310026439864,0.49904301641572224,0.5198836580419604,0.5645503907452968,0.5696416314300359,0.4364571412369094,0.47595326501422186,0.49869719272755975,0.591474801190808,0.8229364596444493,0.45169712793733674,0.000162890620201286,0.44968553459119515,0.5801314177525336,0.904760973248286,0.6715009645299421,0.9168682568393374,0.3627258326947022,0.9269439323347852,0.9997868294020618,0.42105263157894735,0.14074074074074067,0.11184210526315791,0.5833333333333335,0.18666666666666654,0.11424478467185957,1.6971976809828858e-12,1.6786366778285993e-12,8.750378879611747e-12,1.0011600626971428e-12,2.9361446415315078e-12,3.465133231428673e-12,1.1357273355657199e-12,1.4419838876114467e-12,2.5649245784457785e-12,3.1959986856915188e-12,1.0870830487195525e-07,0.004394593183304994,0.07844444184872718,0.12619158707360434,0.13130458255495506,0.15163507064761564,0.15363258911189848,0.15498243862034453
8,2,2,2,0.478748783770794,0.21606108575248736,0.8,0.5337938055929728,0.022940229126678955,8.743194277192523e-08,1.3843327964330441e-05,0.07462105681677635,0.8317050471461674,0.906092762141105,0.00015548516677389032,0.29166666666666663,0.1808510638297872,0.11475409836065578,0.09480984646577834,0.17053731468962235,0.1557976629440553,0.24534202398410798,0.08581743037842009,0.13222914185741882,0.14539784366414993,0.28735679596502794,0.39421497772204755,0.4341948038331977,0.44107531887683693,0.48112759123310744,0.34602577548467983,0.4096939535465718,0.43392445837391913,0.5546894133685534,0.5307085956893263,0.43080939947780683,4.241850124127967e-05,0.3867924528301886,0.43479229312841094,0.9358151405177026,0.7968684933935277,0.9783827013629123,0.2422652350625522,0.8248560162316647,0.9993981400082242,0.31578947368421073,0.044444444444444446,0.3125,0.8125000000000002,0.14666666666666656,0.1915633833442052,1.10788583083429e-12,1.2331726021257239e-12,1.6554354238857411e-12,1.6183134175771683e-12,1.047562570582859e-12,1.2331726021257239e-12,1.0382820690057158e-12,1.4373436368228752e-12,1.8085636999086047e-12,1.1728493418742929e-12,1.0197210658514293e-12,1.3027763639542982e-12,9.182912155510651e-05,0.01964910144017137,0.022933107631798916,0.01866435589313204,0.020286966055257285,0.021025973960217593
8,2,3,2,0.6768906190358692,0.5172651013570364,0.6000000000000001,0.3941856818791082,0.022946888139639562,4.319170785755652e-06,1.8237705512814153e-05,0.0018868888571980556,0.5640608782235924,0.8545911668325471,0.0037459935819261583,0.27083333333333337,0.11702127659574466,0.18284993694829763,0.07876256960725458,0.12655247005792963,0.1569018505576683,0.20623589454093288,0.08027621518344265,0.11927177641832064,0.1564068559560215,0.24323333447231235,0.3953797750355317,0.4204236650141486,0.4552721687130365,0.4694531145327492,0.347601429694087,0.40834901249043154,0.4463614142529103,0.5363833376315903,0.3948773891747901,0.4125326370757179,3.734186953629769e-05,0.40880503144654085,0.2894531685042878,0.8967198325331873,0.8565349185283608,0.9812690575036362,0.11508915752424392,0.8734884180512537,0.9996652693586302,0.36842105263157865,0.074074074074074,0.19999999999999996,0.8750000000000002,0.21333333333333315,0.14291436353440684,2.5231623213486346e-12,1.0754040753142888e-12,1.0290015674285726e-12,1.0011600626971428e-12,1.1635688402971496e-12,2.035935988548614e-12,4.66231793488015e-12,1.1728493418742929e-12,2.402515800845772e-12,5.618209597325904e-12,1.2470933544914387e-12,2.984495896445833e-11,0.00033598681679594775,0.0025061913243563045,0.021221318080316156,0.02626621731426418,0.022763343501228522,0.02884409785596335
8,2,4,2,0.44483590901450715,0.22076117255372743,0.4000000000000001,0.5798322975498654,0.02293900972972541,2.3401701027830754e-06,1.2043626497636345e-05,0.002323036790679556,0.873451684528105,0.9091677811031879,0.00020573972522396864,0.18749999999999997,0.08510638297872336,0.18557377049180324,0.04304408366228428,0.08804540683319752,0.11761491750161884,0.14904310871781873,0.036093514519371775,0.07733450278562225,0.11479445149726683,0.15755506419619258,0.357399236817275,0.3757051966444073,0.40821115382428536,0.40886217779778733,0.3031621450126927,0.3603402080146873,0.39401442773926476,0.4512085148419134,0.45029626207767515,0.44386422976501305,1.8300333757808016e-05,0.4025157232704401,0.32175075175409296,0.8127258828570143,0.8046057498959858,0.9534459263602617,0.13830700388772083,0.7883016892540015,0.9994336564888481,0.31578947368421073,0.05925925925925923,0.234375,0.6875000000000002,0.039999999999999994,0.4261796042617959,1.0290015674285726e-12,1.1450078371428631e-12,1.0197210658514293e-12,4.0822865863086976e-12,4.332860128891565e-12,1.0429223197942875e-12,1.850325957005749e-12,2.8804616320686487e-12,2.94078489232008e-12,8.843183895383178e-12,1.488386395497163e-12,2.8711811304915056e-12,3.224935670564967e-08,0.0021553857316903035,0.01330028167466846,0.014385035516823705,0.014050821248213724,0.015496150202128122
8,2,5,2,0.5656756889937055,0.3651601120901535,0.4000000000000001,0.5696426529108798,0.02295593722689067,2.612461232999622e-06,1.9027192403931948e-05,0.0033316379477683873,0.8247357639680546,0.9084969634900643,0.0003281992796860816,0.30208333333333337,0.10638297872340433,0.22540983606557385,0.1910016713956924,0.21353215147224663,0.18594304986987528,0.1930671780546624,0.20948093102927018,0.19336402422036236,0.18245701654238627,0.21471527301302343,0.4770187317022026,0.496842341205696,0.5023675838293136,0.49333965783601474,0.42840944795314106,0.46850992840987926,0.4885059490197069,0.5549432918955226,0.5935070581616515,0.46475195822454296,9.320035299292366e-05,0.4308176100628931,0.27330437687938525,0.756972684569007,0.5895747804750515,0.9162253070653648,0.4094314318877887,0.8722674778838857,0.9997280514339609,0.36842105263157865,0.13333333333333333,0.11111111111111108,0.6458333333333333,0.1333333333333332,0.17199391171993908,0.10186485268730407,0.06071747216181028,0.07554186001861994,0.06544936281940254,0.06859923114721542,0.06757175543401149,0.06644997908719241,0.0650939581994905,0.06374671421084084,0.0581530644937399,0.050488456194655223,0.04097059974603759,0.1604951455881375,0.16783536569970822,0.164911571371013,0.18004872945357148,0.18288701903844987,0.18021164955834046
8,2,6,2,0.8313773060605733,0.7402893199526335,0.4000000000000001,0.47363690710108924,0.022991291653697402,1.0426549755088633e-06,3.119361763876909e-05,0.014015463681588496,0.7982514527384118,0.9428972707869421,9.204410039758292e-05,0.36458333333333337,0.06382978723404256,0.43565573770491817,0.06993827592627698,0.12583767746365868,0.12937441419298437,0.1569689803331773,0.0704273971332815,0.12412024130758836,0.13931751243333093,0.19404608426243786,0.39002502414575735,0.41947414087660373,0.4380831224863239,0.4377587973311808,0.35527996484148405,0.426120966379479,0.4561862865100274,0.530333309257363,0.4975683394870323,0.4934725848563969,3.548969451536741e-05,0.3993710691823899,0.4509410847533133,0.8679238514972447,0.8165817742639154,0.9654118410443906,0.18898434211731413,0.9485695354191828,0.9999079550363329,0.31578947368421073,0.11851851851851845,0.1171875,0.6666666666666667,0.17333333333333317,0.13803272450532722,1.4466241384000185e-12,1.4698253923428765e-12,3.7899507866286865e-12,2.2772290295543383e-12,1.79464294754289e-12,3.312004955405809e-12,1.961691975931468e-12,1.0661235737371456e-12,3.5904200027201067e-12,3.4094502219658134e-12,2.639168591062925e-12,1.1682090910857211e-12,2.374674296114342e-12,0.0006738875105573157,0.017118340969301486,0.017027374950099167,0.019688669427173688,0.02230762027871887
8,2,7,2,0.6204280105969281,0.4030441942242664,0.4000000000000001,0.5431777950100651,0.022979891636850717,4.041908932008232e-06,2.694168722773806e-05,0.003040082631042395,0.8207626051596152,0.9308183367410172,0.00027409402029819727,0.44791666666666663,0.10638297872340433,0.328688524590164,0.09417424540090043,0.1302035034029363,0.21320077398378057,0.21228475457912654,0.07575586920364391,0.1166142218989831,0.1623733168840652,0.21475905875818044,0.3901583514091352,0.40515632437726834,0.4723242794691943,0.4545983090280351,0.3317063563392372,0.3903148619550137,0.4300389468594771,0.4972605986763357,0.5450851685509106,0.4699738903394256,2.7515220943552875e-05,0.39622641509433976,0.43479229312841094,0.8520196235328501,0.8488265246503444,0.967110246944815,0.07685256638543553,0.8933830339685295,0.9995696086051049,0.31578947368421073,0.08888888888888889,0.15625,0.6666666666666667,0.2533333333333332,0.09250034592500343,2.9454251431086512e-12,1.6739964270400276e-12,1.780722195177175e-12,1.2238921005485806e-12,1.2424531037028671e-12,3.1171144222858015e-12,2.662369845005783e-12,1.1450078371428631e-12,1.0568430721600023e-12,2.6159673371200667e-12,2.1008994995886168e-12,4.309658874948707e-12,2.754114323544973e-06,0.004289488168102334,0.03038323954044912,0.023875970206544885,0.023047790317501215,0.020609764552659254
8,2,8,2,0.5805999314424279,0.37519975837395086,0.6000000000000001,0.539846545825052,0.02296731684240207,2.3480772503388734e-05,3.22512017019705e-05,0.0005420855092474322,0.8151006094522161,0.9301599957630565,0.0001254997669178007,0.26041666666666674,0.14893617021276592,0.13135245901639347,0.12444823805767868,0.17650229141769166,0.20515580120450103,0.26940917558806926,0.09460994448402303,0.15135126567293966,0.1884436428025602,0.2758743489416144,0.3571224936608879,0.3706408554671615,0.4007672939098665,0.4260572154522618,0.2957469652946208,0.3540657906327531,0.37808814960514797,0.46005913050265895,0.5174142611225017,0.46475195822454296,0.00024444306212354844,0.49371069182389926,0.5155362512529236,0.8492547278386959,0.7146212437210613,0.949015936448099,0.2619999515555154,0.8616621558275745,0.9997007516516456,0.36842105263157865,0.05925925925925923,0.25,0.5625000000000002,0.27999999999999997,0.07001522070015222,0.16044144730970242,0.0570739070918516,0.028786745490679038,0.026301182035002882,0.02427760916192345,0.023527043133584558,0.02300349263879749,0.022602934224091955,0.021290857634071157,0.01983383793977023,0.01829490125834397,0.010580280943474008,0.16044144731128474,0.16045655087879182,0.16137179652241593,0.16367589490978499,0.164607417379062,0.16466584344627805
8,2,9,2,0.39381797170515825,0.1686612893526431,0.4000000000000001,0.44936500533268753,0.022936124427531176,2.706979875863251e-06,9.799972208019792e-06,0.0016026256172383786,0.6032583363605163,0.9001140996471562,0.0004774248443375312,0.38541666666666663,0.11702127659574466,0.25775535939470373,0.11881804476904621,0.19083240804696613,0.2115438393639985,0.26008000933866615,0.0844924769812607,0.17817227791020673,0.20964005653511364,0.29089279502990995,0.3584984271343804,0.3870968231727767,0.4121472789482969,0.42570989854831304,0.29666045656369466,0.3803596693799372,0.4025103187615298,0.48258987017830707,0.5332583654321048,0.4412532637075718,5.60831099130108e-05,0.3930817610062893,0.499387459628021,0.8185670999792889,0.6903158216806675,0.9364414370668794,0.29033869677042284,0.7869580321429533,0.9986816866826368,0.31578947368421073,0.09629629629629623,0.14423076923076925,0.5416666666666665,0.3066666666666666,0.06012176560121764,1.4095021320914455e-12,3.3444867109258104e-12,0.09508801575174287,1.0707638245257173e-12,1.4930266462857345e-12,2.6159673371200667e-12,1.5672706589028803e-12,1.047562570582859e-12,2.4814000642514895e-12,1.4095021320914455e-12,2.1658630106286193e-12,0.00269765621709667,0.021780893009417487,0.10236840984770107,0.10407628434519638,0.10703646026532537,0.11376229023619737,0.11255172336529641
8,2,10,2,0.4697070458493768,0.21219969111267004,0.6000000000000001,0.4777269746137825,0.022957128760792225,1.853140896303028e-05,1.5873118181226902e-05,0.0002980669995511513,0.7978841030274552,0.8597806385047554,0.0002648668151344752,0.27083333333333337,0.12765957446808512,0.16533957845433256,0.15714224504969415,0.14300227524652367,0.17127272973743074,0.1843576037695801,0.1593384870434571,0.1345621357892104,0.18119883486315058,0.22030603676075797,0.4339110340289296,0.42287111712534775,0.456348221568217,0.447462103582316,0.3909892794960885,0.4201545634974649,0.4638018145133924,0.5287522843255623,0.46226640292327636,0.4621409921671019,3.734186953629769e-05,0.3805031446540882,0.41864350150350815,0.847902970910422,0.7772758587692925,0.9605098115429198,0.13129363722490844,0.8685580321699324,0.999777437418905,0.31578947368421073,0.15555555555555545,0.0892857142857143,0.8125000000000002,0.14666666666666656,0.1915633833442052,1.0382820690057158e-12,1.1766458193536256e-09,0.0902842135284873,1.1728493418742929e-12,4.360701633622995e-12,3.1449559270172306e-12,4.017323075268696e-12,3.0939131683429432e-12,2.379314546902914e-12,3.6089810058743924e-12,3.10405116086383e-07,0.008479650239396846,0.04328059714169959,0.10733682821602847,0.12146115083164448,0.14604733073720022,0.14704643910156734,0.14769147689933576
8,2,11,2,0.5780691425551107,0.3270550252912546,0.4000000000000001,0.4995712117850182,0.02295558173056737,7.375602852002152e-06,2.7126155887163733e-05,0.0016297812256950163,0.6892074029133505,0.9415247437577758,0.009973942499215375,0.27083333333333337,0.20212765957446802,0.08946135831381735,0.4338293832132599,0.38081238457941124,0.3685212104160381,0.3453525344744623,0.4417490641549633,0.31289496725071264,0.34861703765353086,0.3383630223619176,0.5857261581593459,0.5539607629723378,0.5649722530510812,0.5361431514540471,0.5306428235334525,0.49118971301756664,0.5232683844183936,0.558194284425797,0.4935815026765933,0.40992167101827687,0.0001263847518120204,0.44654088050314467,0.499387459628021,0.755562135979198,0.4887565444643016,0.8341081057929753,0.4271577714968457,0.9173744772858274,0.9998340029067418,0.31578947368421073,0.10370370370370367,0.13392857142857142,0.6041666666666665,0.29333333333333317,0.07080669710806696,0.16044144731174412,0.13369887753122844,0.1564048267985575,0.15840100478950797,0.1483170281393469,1.7092250368940127e-10,0.15339951273159078,0.1527407480241794,0.15184900024551398,0.14821022419418553,0.13912196434494184,0.12521165775653534,0.16049316101386668,0.1655570206131276,0.20409407059336696,0.22424309091986938,0.2307555590704818,0.23389613684333116
8,2,12,2,0.45242157319393367,0.25252765811150785,0.2,0.5404603053629331,0.022940569160730687,6.181383618316272e-06,1.1483806804339402e-05,0.0007706911417849322,0.7225160494787255,0.8556890281575121,0.00030405245999827495,0.24999999999999997,0.10638297872340433,0.1885245901639344,0.16007978227118966,0.26533781078114355,0.25796059525438003,0.31505821306532267,0.12380871177864486,0.21998964459107537,0.24597926501558218,0.3230907102281708,0.3012432723146592,0.34278036634833964,0.3362146117564928,0.35736892306485935,0.24924995363298252,0.32698842769504816,0.32501173720045823,0.3900352264270578,0.41410216875424255,0.433420365535248,0.0001802895790393797,0.46540880503144666,0.5478338345027287,0.8379596147161634,0.7863827966559036,0.9145108073637145,0.1467960203990955,0.6950664192666391,0.9977412665034461,0.31578947368421073,0.074074074074074,0.1875,0.7291666666666665,0.22666666666666657,0.11354642313546416,3.73246718572701e-10,1.1125260816228618e-12,1.256373856068582e-12,1.975612728297183e-12,1.010440564274286e-12,1.6879171794057426e-12,1.2470933544914387e-12,2.704132102102927e-12,1.9152894680457517e-12,1.0058003134857145e-12,1.1635688402971496e-12,1.293495862377155e-12,0.0008428384581695051,0.02109937827699625,0.06635453703074434,0.07359864905642574,0.07606574220377221,0.07348836320415955
8,2,13,2,0.38886476016353044,0.15544045480417212,0.4000000000000001,0.5420600431662544,0.022935861890803627,9.707044089095471e-06,1.2276817217908156e-05,0.0004907421499966741,0.8335572277659735,0.8928101705171482,0.004150041005827427,0.1770833333333334,0.10638297872340433,0.13688524590163936,0.15943134081795837,0.16923016107909303,0.18674278256874222,0.22138843679956272,0.13560719953250508,0.1330888127031855,0.17520824426895337,0.23067158965758985,0.3504398855143909,0.3245122476646289,0.3431693074096239,0.3431162486353069,0.2859150883462159,0.29085752226378664,0.3090284487582725,0.3563540657308655,0.5786852662120301,0.4125326370757179,4.134025465148622e-05,0.46540880503144666,0.4509410847533133,0.8090328716312682,0.6483745803943775,0.9233592238309756,0.3044571897913007,0.7917717463777179,0.9982507629887059,0.31578947368421073,0.12592592592592589,0.11029411764705883,0.7916666666666665,0.3066666666666666,0.0875190258751902,2.91294338758865e-12,4.699439941188724e-12,3.57185899956582e-12,3.799231288205829e-12,1.0197210658514293e-12,1.924569969622895e-12,2.096259248800045e-12,1.367739874994301e-12,4.903610975885875e-12,1.1450078371428631e-12,2.3468327913829122e-12,4.9639342361373054e-12,0.00046647856808805825,0.022594550524031174,0.04897179099484999,0.048950583338660675,0.047280552612345574,0.048444460083281564
