fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
4,1,9,1,0.4284140153151468,0.2122671049138649,0.5555555555555556,0.20660691492937988,0.013218000703340062,1.1680253607175112e-07,3.2635638288361177e-07,0.0006373308484624265,0.41364089843097607,0.5857888400602711,0.0006838832185177946,0.3529411764705883,0.30031948881789133,0.04565851518806888,0.00687865101603257,0.009419338560387337,0.013640308159539836,0.04183432824031482,0.0035111569192121652,0.009345492218517092,0.014174675145685912,0.03318709748023401,0.5373307159714841,0.5741509688861675,0.5794830368558087,0.6332000479716953,0.5728136165791546,0.5944801333545742,0.6050827468540244,0.6463850767867194,0.833371745788681,0.3192090395480226,0.0016796748652676203,0.5605633802816902,0.7797202797202798,0.6039748429434266,0.867251822601884,0.9472065549096107,0.07675125695419233,0.8241105537351009,0.9714889395590367,0.14234875444839867,0.06517311608961304,0.046762589928057555,0.417910447761194,0.10355029585798811,0.1463339079840534,0.22281797386565377,0.25697238029737013,0.25697238029737013,0.25697238029737013,0.25697238029737174,0.25697238029737013,0.25697238029737174,0.25697238029755215,0.25697238056507155,0.2569723806273345
4,1,10,1,0.4474892756721291,0.2484893728522996,0.4444444444444445,0.2353661855821484,0.013217901173468206,3.8908376709191955e-08,1.4085690957572598e-07,0.0008458882566274333,0.4079040259324704,0.6173653455292439,6.448536011001939e-05,0.4652406417112299,0.5175718849840255,0.03199363965347078,0.07577418725692187,0.04092427646323242,0.030122458554669346,0.065513763154123,0.0032514193824550518,0.010611449361002381,0.015014906798283763,0.03814620988670897,0.5427142313077429,0.5620870927121745,0.5614788800614047,0.6163480210664476,0.5353589716500143,0.5562988956919106,0.5662165043605856,0.6058322133749624,0.8868602490220766,0.27683615819209045,0.001064209237235482,0.5577464788732396,0.7132867132867133,0.6405690695919146,0.8540910370179781,0.9463177116819974,0.09314498412775868,0.7700478448039236,0.9499062785909771,0.15302491103202848,0.06517311608961304,0.04946043165467624,0.45149253731343286,0.10059171597633133,0.1600299326449789,0.2043656300245801,0.20407730500949292,0.2099051960822354,0.3629923918047991,0.44273033631742265,0.44273033631742115,0.4427304507354047,0.4431223049736251,0.4504184740228572,0.5086307149043108
4,1,11,1,0.6424058575281176,0.4962891210343541,0.4444444444444445,0.14964929721097797,0.013218086723584514,1.1729236938010878e-08,1.1267326089549498e-07,0.0023528656983722624,0.34838231608074904,0.49581167641714713,0.0009173493501996469,0.4304812834224599,0.1533546325878593,0.11603977044266545,0.003403747788772856,0.00616711059984563,0.010382186422762665,0.024170444581777112,0.002393738556120082,0.007845813105806771,0.014040339178754975,0.030161946815689244,0.6086967116644418,0.6503839090897379,0.6559594130176936,0.7107493569994383,0.6522551157890996,0.6770748790656732,0.6890561802634008,0.736785371745253,0.7413300430392974,0.2740112994350284,0.0009615745933132692,0.5492957746478875,0.7027972027972027,0.5720869748168238,0.8603819166399159,0.9485593249922988,0.07474711694176348,0.8165542305121593,0.9747270148457566,0.16014234875444852,0.09368635437881878,0.03589928057553956,0.48880597014925375,0.08284023668639053,0.20151384549078769,0.1432105464876027,0.15087334432963934,0.15083431967015626,0.15082598931892818,0.2835088078262051,0.2835088078262051,0.283508807826202,0.28350880782786214,0.28350880785435284,0.28350880788653043
4,1,12,1,0.5548558888365122,0.3511046389310954,0.4444444444444445,0.31645933798129283,0.013217754918337094,2.1039714357130812e-07,5.264242380610796e-07,0.0005637497839067546,0.538058174905983,0.7570086617862154,0.0007299001762299804,0.4358288770053477,0.207667731629393,0.08641761744940529,0.00281425185901819,0.0041988738058740946,0.0057974597592298765,0.017738077225292418,0.0023923484210879005,0.006774814752644566,0.009592429786306462,0.02748639051152057,0.5764415976178644,0.6156357103568552,0.6203129445128227,0.6718733682867241,0.6617171999388715,0.686697974628667,0.6982354578452556,0.7471064236052274,0.7502047711622054,0.3022598870056498,0.0010115911053942294,0.5380281690140846,0.7202797202797202,0.6043772933267615,0.9064899883305976,0.9641081458538143,0.05417770034107852,0.8582135474157764,0.9903762832573859,0.14234875444839867,0.07942973523421586,0.038564497239417767,0.4253731343283581,0.062130177514792925,0.22585793556728795,0.20390941561957449,0.203902412071518,0.2099053401126375,0.3629916464823205,0.9999999999513335,0.9999999999513335,0.9999999999515471,1.0,1.0,1.0
4,1,13,1,0.5137320721701081,0.31205446126683145,0.5555555555555556,0.24485263462822,0.01321808055324043,6.647640835634763e-09,3.013577919918638e-07,0.011328327310846691,0.4822694046515088,0.651086244380647,1.2791826261976621e-05,0.40909090909090906,0.057507987220447226,0.26339236758416484,0.0021941857922168546,0.003143594788096457,0.00471533578493915,0.01607342808427843,0.0017320511296671627,0.004939028426677889,0.007631391787147623,0.022326353780831452,0.605620652082681,0.6466676071472253,0.6515397384050717,0.7054933806756896,0.6742501102069265,0.6996485799804824,0.7113888848684724,0.7608974780946641,0.6392664474943969,0.2598870056497176,0.0007850456131893018,0.5295774647887326,0.6153846153846152,0.5821741723399074,0.873991943568874,0.9466397382474101,0.06156480657846325,0.8381708878317704,0.99203682054379,0.14590747330960863,0.06720977596741343,0.04627649231965778,0.417910447761194,0.07100591715976327,0.20046678785308872,0.22287555776714418,0.23043896349371584,0.23044025632790022,0.23043583676308116,0.38965653827560476,0.38965653827560787,0.38965653827561086,0.3896565382756033,0.3896565382781018,0.389656538290696
4,1,14,1,0.4429769295754414,0.24612484907704466,0.4444444444444445,0.13155494966798326,0.01321792356585918,1.6183019947082818e-07,1.784788051664827e-07,0.00021247521097619582,0.5284337727340909,0.6302555590886596,4.2525076404971085e-05,0.4679144385026739,0.26517571884984026,0.07173440809471765,0.0052672950371457465,0.008844185256194785,0.013607733361922142,0.029025923958617732,0.003098638823339536,0.009787272944080853,0.015779652401838793,0.03139102875058986,0.5702794623221896,0.6096547025708124,0.6152691196182202,0.6672554657885726,0.6087840539015645,0.6321371329313955,0.6435395125365726,0.6871386067451175,0.8155318402233694,0.3022598870056498,0.0009615745933132692,0.5605633802816902,0.6713286713286712,0.6131140917197315,0.877350529752171,0.9589860584054737,0.06927213185462261,0.8153861315913626,0.9916957557089959,0.19217081850533826,0.11405295315682276,0.0341726618705036,0.5111940298507461,0.0680473372781065,0.24522501167259278,0.15409254351152166,0.23043541409357848,0.23043541409357848,0.23043541409357393,0.23043541409357698,0.23043541409357848,0.2304354140937771,0.23043541412171875,0.23043541474317042,0.23043541787711197
4,1,15,1,0.43570748433027373,0.2117663462613656,0.4444444444444445,0.24526338285448654,0.013217933294052466,3.728534028294746e-08,2.888710098847307e-07,0.001882428708283495,0.41791832254143796,0.6617661835542236,9.023909323853125e-05,0.3315508021390375,0.23961661341853024,0.0553829407870421,0.002907404267862426,0.0034826316914031174,0.0038976978356017704,0.010079017852129314,0.002074209268454167,0.005010471373057969,0.005789219370419189,0.011507272589478163,0.5248708973766636,0.5603163043025713,0.5641993822629345,0.6091960895221631,0.6133086930870729,0.6362200155198157,0.6464426253890645,0.6879416693587646,0.6426880229484294,0.27683615819209045,0.0004060771957362963,0.5464788732394367,0.7832167832167831,0.5510264418473567,0.8370130696433183,0.910560332398477,0.09412109618771328,0.8157017918105169,0.9778223875750052,0.14590747330960863,0.11201629327902238,0.027679551274234854,0.417910447761194,0.04437869822485212,0.2850214514501768,0.22283966954431417,0.23043745113247516,0.23645577806376616,0.31411444169627756,0.3365826058680199,0.3365826058680305,0.33658260587429495,0.33658260589361916,0.3365826059730943,0.33658260754429725
4,1,16,1,0.6761876606597964,0.5177714433336599,0.5555555555555556,0.23593640306948202,0.013217749421358406,1.0742264900781136e-07,4.138970771746027e-07,0.0009032913073982241,0.6585020345515247,0.7964705321086574,2.3602214467065125e-05,0.411764705882353,0.268370607028754,0.06166611836093138,0.004423260684961074,0.006374013581041865,0.008200613988326746,0.029112006138967167,0.0031224556620624883,0.008633324043906357,0.011479227361359718,0.03914453344637251,0.6451637046856807,0.6890232816813052,0.6942165614364255,0.7535437193488049,0.6817414609717491,0.7075032215232482,0.7193828966338808,0.7713975516994727,0.8083247451487384,0.29096045197740117,0.0011195643126550173,0.5492957746478875,0.7062937062937062,0.6469651109278112,0.895861780479254,0.9738801111535058,0.06101350626034879,0.8679628145853614,0.9964249177637353,0.1565836298932386,0.0386965376782078,0.08085705348764465,0.4402985074626865,0.0857988165680473,0.17933367453219837,0.1432089498915505,0.15085014434265429,0.15682687993234865,0.3099187508477736,0.9734652080834755,0.9734652080834755,0.9734652080834786,0.9734652080835725,0.9734652080864136,0.9734652081642167
4,1,17,1,0.5530131373092949,0.35982258338666995,0.4444444444444445,0.28541290897480276,0.013217724508410496,5.300436835810764e-08,5.888586186824942e-07,0.0027262101022096754,0.5172718734353423,0.6920404287666895,1.1893039384432948e-05,0.36898395721925126,0.31948881789137373,0.04459484344319449,0.008963386928893625,0.009365274360847699,0.010461205787748692,0.016643202049097222,0.004648982505521447,0.010067297333899047,0.01138120776609667,0.01756570824170442,0.525476111130057,0.5606177219923711,0.5647360376200607,0.6095251281423404,0.5669078905519795,0.5877740850498587,0.5971749589005484,0.6336612438210287,0.8447040576824917,0.2937853107344634,0.0008258799319535555,0.5436619718309861,0.7447552447552448,0.5989368703332865,0.845658836227566,0.9463376168342919,0.08440574244362858,0.873036798631273,0.9954144706306132,0.15302491103202848,0.1446028513238289,0.0218705035971223,0.45149253731343286,0.0650887573964497,0.22882399711683868,0.22319544331038293,0.31012672185965,0.31006280525307833,0.3100469354825685,0.6550241763132238,0.6550241763132284,0.6550241763773258,0.6550241764703989,0.6550241773885745,0.6550241773885745
4,1,18,1,0.4452127779946294,0.224983964742352,0.5555555555555556,0.1331267372427582,0.013218098911191111,1.592428709477701e-09,1.25163556170127e-07,0.019708568824602896,0.5066373812474347,0.7318890773436854,0.0008536495925680664,0.3315508021390375,0.04472843450479223,0.26176115802171285,0.00238089636705433,0.0035345234117040185,0.0044800041339683495,0.009601899030614366,0.0014978849665267583,0.004669311910112773,0.0061037156720039586,0.01209350431232658,0.6213446118236693,0.66349281696957,0.6683210383113265,0.7221565398716254,0.6604891148929045,0.6854069282424626,0.6967009848652683,0.7434018874567581,0.6119436797712575,0.2598870056497176,0.0006742622173459285,0.535211267605634,0.7097902097902096,0.6065804207351027,0.8902734927324555,0.9745063161119734,0.043682159006471766,0.7895763640575326,0.9869243796951305,0.15302491103202848,0.14256619144602853,0.022214660703869335,0.42910447761194026,0.11834319526627214,0.13300508703436673,0.15082464984796892,0.15082464984796742,0.15082464984804325,0.15082464984796892,0.15082464984796742,0.15082464984796742,0.15082464984811447,0.15082464991940428,0.15082464989156272,0.15082464998524978
4,1,19,1,0.5568715240159985,0.4067668549839885,0.4444444444444445,0.19581798244218684,0.013218134288375632,1.2625876571648292e-07,1.2094498272341478e-07,0.00017618317266635908,0.5012382711637773,0.605057489971848,0.0003236709539073132,0.358288770053476,0.29712460063897767,0.047034662891664754,0.02114152466436904,0.03003635516387594,0.03296097175240152,0.05714111739305269,0.01161197457499327,0.03384208018246305,0.03697188227702481,0.0640290019750823,0.548959237761087,0.5881643962439693,0.593049826332039,0.6456983389088148,0.5960019272075114,0.6202970175472237,0.6306369462931484,0.676100271997622,0.8511348426872988,0.28813559322033905,0.0011195643126550173,0.5605633802816902,0.6713286713286712,0.5639358624494122,0.8678485595601181,0.9365369092328826,0.09263255484295788,0.8029296856829953,0.9505953007141552,0.1672597864768684,0.08553971486761713,0.04074131998748826,0.4776119402985074,0.07100591715976327,0.223920878937545,0.14343973196121634,0.15115940890778884,0.15096551508022346,0.1508628211520352,0.25697238029737013,0.2569723802973687,0.25697238029753094,0.2569723803023642,0.25697238118267085,0.2569723834024741
4,2,0,1,0.4625743280817501,0.25489625244175096,0.5555555555555556,0.21676937348087102,0.013218563975711988,3.6511612233884753e-07,3.4079003681562083e-07,0.00016968818689723253,0.5663211620091314,0.803650807935449,0.0002067338187771724,0.44385026737967914,0.3929712460063897,0.04295146601652059,0.006449951200835032,0.008692185776546362,0.01067116190400546,0.022056859790306763,0.005221432748592895,0.01263553943905074,0.015357958789651545,0.029779406319085263,0.5040632558589995,0.5385932485751665,0.5429124896604143,0.5878258213047141,0.6004098155963777,0.6229645449197392,0.6333835663584452,0.6757657699099915,0.8339055329824235,0.3135593220338985,0.0011195643126550173,0.5605633802816902,0.7132867132867133,0.6497264741509672,0.9005353866366969,0.9588270085581891,0.07176432214275139,0.8253803774782593,0.9913838880078373,0.15302491103202848,0.0896130346232179,0.03619604316546761,0.45149253731343264,0.03550295857988163,0.3525326218250075,0.1522885182461102,0.15121659723529002,0.15085543499203516,0.15086157626482838,0.3365826058680199,0.33658260586802097,0.3365826058685741,0.3365826061836453,0.33658260852016253,0.3365826633779041
4,2,1,1,0.3363988488342222,0.1342106606718446,0.6666666666666665,0.23018059486343265,0.013218182791213364,1.986799026494292e-08,3.2644252082884904e-07,0.004064391000173144,0.37198997918196475,0.7324015080927135,0.0001221176216372878,0.45187165775401067,0.3706070287539936,0.04708328314687941,0.0025180838799141953,0.0041489899154528494,0.006339927080446943,0.018812957596550293,0.0016622081357678617,0.005501488079613544,0.008180545171242408,0.023811452494193357,0.5277280657693023,0.563774702743016,0.5683367462464646,0.6158820281273538,0.6043796524430377,0.6273032925208231,0.6378299818128446,0.6810219471103468,0.7383260753452375,0.3192090395480226,0.001239062150119873,0.5549295774647888,0.7202797202797202,0.5536634913119125,0.8781575401584937,0.9484239944750574,0.054564682386443186,0.7834202162983522,0.9787771251469012,0.16014234875444852,0.06720977596741343,0.04977639510013611,0.43656716417910446,0.03846153846153841,0.3255064109470963,0.1774022421023554,0.17763159244665108,0.17871912914719398,0.25697238029737435,0.25697238029737246,0.2569723802973672,0.25697238029737246,0.2569723802974149,0.2569723802986771,0.2569723803259323
4,2,2,1,0.5555491520819565,0.33859772291756,0.3333333333333333,0.1364147316309708,0.013218449985748141,4.4873158230683466e-07,2.449943077928256e-07,7.236893440759226e-05,0.32659486800682697,0.5435738992521861,4.718266144812252e-05,0.45721925133689834,0.09584664536741207,0.19107541031545852,0.0018784747433507273,0.0028166694480802777,0.003973197966489019,0.00973802421252344,0.0015023471293629383,0.004418509368269695,0.006131402314394582,0.015227567703501838,0.508249358694149,0.5427602139024372,0.5467992373312399,0.5901096248551747,0.6199344111676739,0.6432649508378518,0.6538431165873377,0.6969029438943154,0.725652403400186,0.3022598870056498,0.0008258799319535555,0.5380281690140846,0.7517482517482519,0.5621695414023924,0.8848229520150271,0.9426322735878534,0.05806805834290532,0.8412404430739935,0.9859302111679026,0.14946619217081855,0.0875763747454175,0.03635389560691872,0.4776119402985074,0.10059171597633133,0.1677883743604164,0.09790082054443666,0.0977965355340649,0.09777041949639723,0.09775551458836448,0.3100457740299956,0.3100457740299964,0.31004577402999867,0.31004577403391814,0.3100457740596148,0.31004577491160606
4,2,3,1,0.39986334533953616,0.19504077876817763,0.5555555555555556,0.21193850705582118,0.013218574598439083,2.219349637236159e-07,1.6083671622792902e-07,0.00011739895474876325,0.3367079182456944,0.6419822817313063,2.2472688016450047e-05,0.35026737967914445,0.19808306709265172,0.07234894176993092,0.0033320916412386283,0.00484626053953249,0.0069566950732981685,0.018030810186249475,0.001869268278948888,0.005706963824874589,0.00830484697116109,0.01982652960310128,0.5317428768007296,0.5679774815604544,0.5725321610718586,0.6198914665848048,0.5870865266070211,0.6092984994155564,0.6194999556798657,0.6598831285743862,0.7086188602027953,0.27966101694915274,0.0009140310680453549,0.5380281690140846,0.7797202797202798,0.6168658968489606,0.8807275811119822,0.9443487009223284,0.06771372121196825,0.7698012000485224,0.9732293568263412,0.14946619217081855,0.09164969450101829,0.034723241814711495,0.4477611940298508,0.059171597633135994,0.24455179239146482,0.17740738917237717,0.1773883043778637,0.1773690499683839,0.17736631581386983,0.2569723802973706,0.25697238029736985,0.2569723802973683,0.25697238029817904,0.25697238031433944,0.25697238033889036
4,2,4,1,0.4923258654639241,0.2800763229468042,0.6666666666666665,0.1676263207502034,0.013218503143052302,3.4539974271343047e-07,2.356798361476037e-07,0.00010665723150778929,0.45563245224391574,0.5944007829754334,1.0427915964238897e-05,0.2192513368983958,0.19808306709265172,0.04413861168987829,0.007866271883841794,0.011427320925316925,0.015007199117036499,0.04113074532633019,0.0035089048384307395,0.01027680150582527,0.01401074743172743,0.033830414130579876,0.4756321742581678,0.5087882802066349,0.5136261886190431,0.5623604845047073,0.48600976270741475,0.5048441823850589,0.513734205804534,0.5478288885959769,0.7794595462404871,0.3135593220338985,0.001064209237235482,0.5549295774647888,0.7097902097902096,0.6098011768579248,0.8757931802913844,0.9415503326073607,0.07136180946371687,0.8244913966316447,0.9778402182139251,0.16014234875444852,0.06720977596741343,0.04977639510013611,0.5149253731343284,0.0650887573964497,0.2554625876373311,0.10178333572669257,0.09796465055942805,0.09780388994578276,0.09778590662265096,0.25697238029737174,0.2569723802973679,0.25697238029737013,0.25697238073478124,0.2569723805895262,0.2569723864555566
4,2,5,1,0.47520240610511183,0.26964017688005065,0.7777777777777777,0.2766643146865999,0.013218842762032366,2.2909371896872983e-07,1.6957734616889095e-07,0.00012128421472380474,0.5453518563574686,0.626829921780751,0.0009559278221714637,0.47058823529411753,0.25878594249201264,0.0741158097341284,0.007474533026715655,0.009900508474476327,0.012287478618662794,0.03078204081664072,0.0047034262406184454,0.012216581173423186,0.015062888107927738,0.035343429073916584,0.5573599697914059,0.5954373301707967,0.6002291293029893,0.6520960174092354,0.6099263631009163,0.6330304205608994,0.6436530182953417,0.6884727562315274,0.8381081050650122,0.2598870056497176,0.0010115911053942294,0.5492957746478875,0.776223776223776,0.616053673388876,0.8692684662537723,0.9521616866613312,0.06947544572235034,0.8528664407672412,0.9720578448804035,0.1565836298932386,0.06720977596741343,0.04890141940501653,0.45149253731343264,0.0650887573964497,0.22882399711683868,0.07219204074771332,0.07153684791455253,0.07129058098648505,0.07125803735259634,0.283508807826199,0.2835088078262039,0.2835088078262445,0.2835088079861951,0.28350880997457834,0.28350881266750694
4,2,6,1,0.37580671529738746,0.1847555936297693,0.5555555555555556,0.35682207630788504,0.013218637570140064,2.428033991607521e-07,1.3829916454151274e-07,7.842251511043967e-05,0.3876469218593404,0.5846506540944271,3.567890104135968e-06,0.4037433155080214,0.07028753993610223,0.22121394889790547,0.0010659705251247647,0.0015898664438278598,0.0025010908232326635,0.007537000876854942,0.000964904742426954,0.0027393949299420223,0.004246678997415341,0.012171415749914153,0.6074911981659784,0.6485889110288857,0.6533049766873117,0.7058385759871451,0.6802912320134682,0.7058538707909789,0.7175439108506121,0.7666653137742859,0.5804177572013672,0.27118644067796605,0.0007462302823076977,0.5380281690140846,0.7132867132867133,0.5598948980031224,0.8702061404550544,0.9497897831601421,0.056429996038235286,0.7892397968851157,0.9710948269949736,0.14234875444839867,0.07739307535641547,0.03956834532374101,0.42164179104477606,0.0680473372781065,0.20887117049168552,0.17736369362119275,0.08812269142629583,0.21255417451193534,0.26653744243507543,0.36311957207181156,0.36311957207181117,0.36311957207182827,0.3631195720792503,0.3631195720889302,0.36311957211004675
4,2,7,1,0.47412882247882193,0.2696250612528236,0.4444444444444445,0.18836335610506924,0.013218559883792792,1.9882468239784634e-07,3.054454137502085e-07,0.00032123306468510155,0.3242566359190108,0.5313291109334402,0.0007657777481984516,0.37165775401069523,0.2332268370607028,0.06452933852118473,0.011397524469975925,0.01471245856217333,0.020973653490276165,0.03829952078061855,0.006099377392298559,0.015445903468190126,0.021964849690544304,0.03918698771613235,0.49923817706972234,0.5336439916977977,0.5396769398501554,0.5863166138538807,0.5451340911600097,0.5658711727705095,0.5766285974523453,0.6148022457841236,0.804464830020989,0.3192090395480226,0.001177798694368654,0.5661971830985917,0.6643356643356644,0.6402632598125348,0.8966819126732267,0.9619288446068976,0.07822594142247641,0.79301153498093,0.9772486996574942,0.15302491103202848,0.09775967413441956,0.033135030437188705,0.462686567164179,0.05325443786982245,0.2718844952052581,0.07319509560725429,0.07138329264077653,0.0712347786198679,0.0712248113458524,0.15082464984797045,0.15082464984796629,0.15082464984853672,0.15082464985110308,0.15082465014158752,0.15082465014158752
4,2,8,1,0.41910075602218866,0.22576149043427252,0.6666666666666665,0.24536675078305994,0.013218505791687877,2.688744938414897e-08,1.9779498285316424e-07,0.0017848562022676389,0.4028918269035004,0.6171201588842501,1.8620904020931554e-05,0.3315508021390375,0.08306709265175706,0.1589949555872354,0.0021247032790163586,0.0029334049755923943,0.0044137490747447545,0.014383065654143148,0.001848622212239511,0.004906587164526756,0.006814504628178206,0.02196609862764233,0.5693110279758351,0.6078752859616803,0.6124691160105116,0.6628337985765356,0.6588146208863044,0.6835755485819414,0.6949148742491915,0.7430423460767372,0.719801510483676,0.30508474576271183,0.0009140310680453549,0.5633802816901411,0.6993006993006992,0.6046889912885804,0.8833777138462547,0.9651567564649319,0.06582329884631341,0.7797327350423536,0.9595096101930528,0.14234875444839867,0.0875763747454175,0.03497627429970917,0.42164179104477606,0.13609467455621296,0.11552868205077121,0.15093700988755368,0.15112937854466982,0.18605044898285747,0.3631195720718161,0.3631195720718135,0.3631195720718135,0.36311957207205453,0.3631195721789888,0.3631195727174487,0.36311957352637153
4,2,9,1,0.4009953816586909,0.18662691771993237,0.5555555555555556,0.2831293345115515,0.01321845668649495,2.086118297429976e-07,1.8593775506939248e-07,0.00015925664410467181,0.6571292464824571,0.5849629012704367,3.413029429731544e-05,0.3101604278074867,0.12460063897763578,0.10255510472639545,0.008469024590786788,0.010171035023725291,0.010337657009066428,0.015391968230988822,0.004302200575301915,0.009766687395142137,0.009951299377373733,0.014410909627123577,0.5549425691445631,0.5925770476995222,0.5966097758650716,0.6438468837965139,0.5741738996148871,0.5954787960103085,0.6046861315286411,0.6414251232032464,0.8400446076439224,0.2740112994350284,0.0008688382566945431,0.5464788732394367,0.6643356643356644,0.6236396142849228,0.8750556416173932,0.9515832658387824,0.07412392308689789,0.7844792681977257,0.9656430323284954,0.13879003558718878,0.1853360488798371,0.015145778114350621,0.43656716417910446,0.09467455621301778,0.16389494390248624,0.18025831003418538,0.17816273577567673,0.2126824598225762,0.23066293600404675,0.31004617833919185,0.3100461783391884,0.3100461783392066,0.31004617840465526,0.31004618173467413,0.31004618689217867
4,2,10,1,0.5945033474950182,0.3797474463983832,0.4444444444444445,0.3291479651918419,0.01321893435081628,3.256195155700395e-07,5.313160619872686e-07,0.0003450780958291662,0.6521642956524448,0.6821316538364243,1.7094616319232573e-05,0.41443850267379667,0.07667731629392965,0.21086741967320974,0.0014797189603339782,0.002381705476471469,0.003279706266620778,0.0064424517978023494,0.0021260117517914105,0.0069039468795663,0.009606216137958661,0.0173801225894449,0.6514883659439965,0.6956273844327612,0.7006811502944177,0.7570286534764017,0.7264833326670684,0.753940273720606,0.766583631147656,0.8205365489292027,0.5552251015415463,0.23446327683615822,0.00018979215744869144,0.5098591549295776,0.6678321678321677,0.6464064384188617,0.9323885763070902,0.9842435396680362,0.0370715214555124,0.9138816121138666,0.9983855082642846,0.16014234875444852,0.14256619144602853,0.023089636398988915,0.4477611940298508,0.0857988165680473,0.18185824683642807,0.15082919975195266,0.15082937806884927,0.15082536793917733,0.15082472688098772,0.5488764458638244,0.5488764458638226,0.5488764458638608,0.5488764458638719,0.5488764458642486,0.5488764458645442
4,2,11,1,0.47341526873738093,0.26591325091880386,0.7777777777777777,0.15996776060880172,0.013218299364938615,8.615693258343619e-08,4.1989089996354023e-07,0.0011597299400835893,0.35054026396401383,0.725259174822425,0.00030806263781208516,0.4224598930481283,0.28115015974440893,0.06018530400636501,0.006284190216950385,0.009177119472927917,0.014101284629174007,0.033648425641623896,0.00350549248995262,0.010149940267349517,0.0158110268871126,0.03552242311346963,0.5763176493785265,0.6158347661812397,0.6215128274263997,0.6752042076123821,0.6062879640921826,0.6294139633694743,0.6406985533459492,0.685121830192468,0.8428435107660165,0.3163841807909605,0.0008688382566945431,0.5577464788732396,0.7587412587412588,0.5598597997798065,0.8394794903112407,0.9295399938037092,0.07947372109523523,0.8212521243199367,0.986080862874645,0.17437722419928842,0.0875763747454175,0.04117557018215215,0.4999999999999999,0.047337278106508895,0.3158252249804415,0.15082464984796856,0.1508246498479693,0.15082464984796892,0.15082464984796665,0.15082464984796665,0.15082464984796778,0.15082464985114402,0.1508246498728325,0.15082465035129713,0.15082465076160192
4,2,12,1,0.5191214100439145,0.2886049569569845,0.5555555555555556,0.28699627609274475,0.013218276975875678,1.5310031085035684e-07,4.4807479017610305e-07,0.00067049698934978,0.5923363490829995,0.6141729927408476,6.181656997113324e-05,0.41711229946524064,0.37699680511182104,0.042021444060433906,0.006208760041434385,0.009703667623663946,0.014907070290206336,0.0809204082460111,0.0030233381257269002,0.009754687753248947,0.01402373742998752,0.05413771263675936,0.4552976664775199,0.4872015774902054,0.4927187660739342,0.5584981214078183,0.49814824614604275,0.5176574526893147,0.5269732216736711,0.5710040043066179,0.8388929418833918,0.3163841807909605,0.001064209237235482,0.5521126760563382,0.776223776223776,0.5980927322759169,0.8708267656735554,0.9323452142787358,0.07534190342679253,0.8628099937999064,0.9756651152472215,0.13879003558718878,0.04887983706720983,0.05999486125385405,0.4328358208955222,0.14497041420118342,0.11144071220773624,0.09849369350870885,0.0978251049230077,0.09778592346590748,0.09775294617956565,0.17736161605176026,0.17736161605175987,0.1773616160518319,0.17736161605194484,0.17736161607239126,0.17736161609153991
4,2,13,1,0.3109210106431228,0.11248814139071243,0.6666666666666665,0.32648205727890606,0.013218455642499927,3.642658283438099e-07,1.7277471629070307e-07,5.440623449854517e-05,0.5306957564747651,0.7246390732382684,1.7532243869266775e-05,0.2887700534759359,0.16613418530351431,0.07141587666524235,0.00755818010991832,0.012534729920398207,0.018150548345865724,0.03988269639190908,0.0036657703759409186,0.011918760284332202,0.017235725658819392,0.03655476168248872,0.4869350416233734,0.5214421242351593,0.5271954578562711,0.5748490126601475,0.5078537076779709,0.528000157012127,0.5378706066005592,0.5736729465079025,0.8564328867751415,0.30508474576271183,0.001064209237235482,0.5492957746478875,0.8286713286713285,0.5725486241247495,0.8504594871719736,0.9242345473388851,0.08080820506131037,0.7959669826628212,0.9778367572010459,0.13879003558718878,0.09572301425661918,0.03131612357173085,0.46641791044776115,0.07100591715976327,0.21952323685920946,0.09925842142465904,0.0978097745110928,0.09775837640121951,0.09776171595137931,0.17736161605175646,0.177361616051761,0.1773616160517629,0.17736161611846804,0.1773616160837491,0.17736161635246925
