fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,pred_t17,pred_t18,pred_t19,switch
16,3,5,4,0.5165480177881918,0.2173305039952727,0.3333333333333333,0.1566104983643175,0.1003095369677574,1.3478180779964079e-10,8.515213667654122e-09,0.0114444621832766,0.3544715484882754,0.3559428346823103,0.0003111351582577,0.7154471544715446,0.6409090909090909,0.0717116072291485,0.5644444444444443,0.4797979797979799,0.0658078280134569,0.4117268377004296,0.5428793865025552,0.7914329929884949,0.7503941830181612,0.4082025223170663,0.4164580121088694,0.7361187610698537,0.7194757027758625,0.4399748036054294,0.5945364071019437,0.8027842206103402,0.7769811037593852,0.4432003648907701,0.4443821233538348,0.7576565252014938,0.755818359592462,0.6831604191281391,0.1709183673469388,6.064099371131234e-07,0.1526946107784431,0.5714285714285713,0.4432612992859315,0.1567540402504184,0.3180664840178482,0.8698966125881953,0.4392080906023098,-0.6189429233775214,-0.9356953487207,-1.21306607049546,-0.6781067165756006,-1.5893562055716648,-1.466227973052822,-2.116264293274603,-2.1388396869644626,-1.9390997807744632,-2.147405516174774,-1.8406844360136008,-2.0935278511137145,-1.7997272848811,-1.8913321717355245,-1.656539317954014,-1.667856406494728,-1.6535744704958888,-1.6061407565925427,-1.6850233220300228,-1.5947986622535733,-1.4972281737060211,-1.6837665082056614,-1.4622363701340058,-1.6091862756817028,-1.6598365437859697,-1.635249297557038,False
16,3,6,4,0.3571411549057751,0.037825559756423,0.0,0.1459975328927217,0.1003095441025407,1.0986479300027592e-08,9.936779478993172e-09,0.0001399018041891,0.3979181708561095,0.2191501785501886,0.0002495987456041,0.6016260162601628,0.3863636363636363,0.1053148069674599,0.6622222222222224,0.6767676767676768,0.0534095985704256,0.3577854343818791,0.5688754227747176,0.6576169118839073,0.7997887775777682,0.3692360822641735,0.3767035145832947,0.5946604525408291,0.8629254897347922,0.4184316895957928,0.6344067850632885,0.7130180432615254,0.8217941224647517,0.4323841240194331,0.4332146305042484,0.665705979682556,0.8706168047777877,0.882132855020483,0.1505102040816327,5.903815351516564e-07,0.1826347305389222,0.6428571428571427,0.6185171246714467,0.3716974981529199,0.7228280167959792,0.5722816260483947,0.439318491496259,-0.4748847208287559,-0.907845184401992,-1.119145831684732,-0.6415517968816089,-1.6516946725644743,-1.378385924227677,-2.357141146879367,-2.243581161289573,-1.9679513351908289,-1.969760550765268,-1.6573458684825562,-1.7349262368107203,-1.6080055616414568,-1.780758873732151,-1.7110153084547983,-1.6912249076480783,-1.694413960587543,-1.6079833098406602,-1.7037314238303811,-1.678441334867302,-1.5966262017860378,-1.5542573423165686,-1.5042385544190868,-1.644127296938324,-1.868829269901075,-1.6559133052032562,False
16,3,7,4,0.3150273039895219,0.0182344950768736,0.0,0.061583076383881,0.1003095455094304,4.3203085134978735e-10,8.135899639220483e-09,0.0034449038619834,0.287817354732064,0.1402509761227551,7.057522663419815e-05,0.6666666666666669,0.3681818181818181,0.1229275185544369,0.5955555555555556,0.7323232323232325,0.0420040392062403,0.5253226667136628,0.5002800173576174,0.7093644027646036,0.6447589482052557,0.5266625709945002,0.4851298992630083,0.7067868789222573,0.6237421713286262,0.5426764161840268,0.5626987445380984,0.731980011808505,0.6849957713117891,0.5483279144119572,0.508238375956265,0.733749983443523,0.6760670472031632,0.92752337893102,0.1862244897959183,1.2275091916109931e-06,0.1916167664670659,0.5714285714285713,0.3985902702054373,0.3891553603111339,0.5819170090999005,0.637772764256088,0.4246887399997785,-0.4640795563659997,-0.9780889596944172,-1.2130733152419662,-0.812728415678222,-1.9959190713619728,-1.642618391865621,-2.820945502497694,-2.810538536855021,-2.525110314212636,-2.315184994640892,-2.208692888439844,-2.217523419128839,-2.0835478315853604,-1.899018011488336,-1.9345580798123805,-1.9139513691951928,-2.046048958803448,-1.9193249934793464,-2.2062810360131984,-2.095200028178199,-1.9869636856681487,-2.3210424819879867,-1.92751524759632,-2.0012522230605523,-1.959987597087462,-2.040727719401519,False
16,3,8,4,0.3440523322340434,0.0350802147489025,0.0,0.0493619364123594,0.1003095296243928,8.282975273944273e-09,6.798043852483544e-09,0.0001269359610212,0.2654894303351009,0.1185598427155412,3.5523871188291055e-05,0.5609756097560976,0.3363636363636363,0.1137576109017106,0.84,0.7222222222222223,0.0665232587386859,0.3817428836724469,0.5506773261801107,0.849030775780525,0.8600875255740624,0.38188245376377,0.389605646361455,0.8779105126382967,0.8886923922856973,0.4078003736669709,0.5990781805668924,0.8601686983015913,0.8883913834074405,0.4158133835967657,0.4161057636267659,0.9051882476235428,0.926153895611428,0.8566874504217299,0.1403061224489795,8.312658514710459e-07,0.1646706586826346,0.7499999999999999,0.3837689914968272,0.407317284183748,0.4213394921020471,0.6159218836172016,0.381956814453691,-0.4658422413840959,-0.8586250355745824,-1.238488636909134,-0.6810054913863293,-1.4815792630605944,-1.3565978864071158,-2.244717953521233,-2.4169850910602224,-2.099981366481486,-2.219205286574932,-2.071219002563791,-2.5109150223288226,-1.846917922756243,-2.256152272673381,-1.7204998703058942,-1.884727564530706,-2.050167125357694,-1.658078389180108,-2.053634533719022,-1.9928914590282611,-1.822925915571422,-1.8954346564533164,-1.6606767547033114,-1.670585925702464,-1.8644584699914235,-1.5852123837200884,False
16,3,9,4,0.3195730872336536,0.0165314683008772,0.3333333333333333,0.0399143255149936,0.1003095420679903,4.3931605384037477e-10,3.90920012819457e-09,0.0016895448352991,0.1414899575413687,0.115596486734366,0.0001184580553213,0.5609756097560976,0.4136363636363636,0.0910767501711238,0.7333333333333335,0.6515151515151517,0.0635539816280232,0.5187338156972431,0.7293808668196016,0.7053119075714526,0.7554893095607355,0.5180988044435936,0.5285768371783037,0.6094876874359313,0.7663390400495798,0.5385509501658688,0.7745438115307935,0.7246853702102547,0.7834880899558752,0.5431669729106425,0.5475950966538028,0.6386939137882222,0.8022415809149183,0.6803272996229179,0.1403061224489795,9.721033683183731e-07,0.2095808383233532,0.6785714285714285,0.297249842744119,0.3245164473438988,0.3289685619735033,0.6428910167492607,0.4187460541152699,-0.470667735219989,-1.2452614430083708,-1.4435265607840688,-0.8488068118608632,-1.8170755673540688,-1.6618007564275286,-3.187006170802766,-2.948665089263464,-2.8725861497790874,-2.5939350957335905,-2.7374546445191186,-2.363327001880944,-2.4061081328210423,-2.326307808890023,-2.359150364845435,-2.539942833104919,-2.490822860391166,-2.359207419259274,-2.7693371266625992,-2.2225951615385533,-2.1526627129980205,-2.571085286444399,-2.5066855483504265,-2.199978612542993,-2.17963418295489,-2.4535585774930064,False
16,3,10,4,0.358294503161897,0.0461271769506622,0.3333333333333333,0.1102270438539785,0.1003095226732428,3.4889645141594198e-09,1.2389866557860977e-08,0.0006219698028701,0.3173106401527765,0.1649947412719576,6.865805762690785e-05,0.6829268292682927,0.4136363636363636,0.1113425974359817,0.5911111111111113,0.7777777777777779,0.0383505414606127,0.308886134823139,0.384782749811658,0.4846073440410674,0.6142344245190363,0.3138873375777234,0.3202353966157722,0.4645723166525241,0.5776210696526878,0.3814747837488836,0.4953908735039901,0.5838577595007842,0.6843867891950862,0.3915296029982545,0.3910333794758687,0.5635929938301563,0.667364125364128,0.7292139836667657,0.1658163265306122,1.433450730642348e-06,0.2125748502994012,0.5714285714285713,0.5938270069600926,0.5276666134990622,0.8779771432052889,0.3936158099826,0.3202911317254142,-0.5603973485861302,-0.9300446408007832,-1.323151131198956,-0.6544807860193245,-1.77723716457838,-1.6367290781546928,-2.78069183440482,-2.6962221713027548,-2.8727643247041,-2.6824685358991864,-2.7455062815361657,-2.502544093782469,-2.394237557081438,-2.461462202125537,-2.2471954697799954,-2.290958917342397,-2.259862987854091,-2.2802906042227664,-2.4500675540162296,-2.1889777291771177,-2.3395740964049243,-2.8470140387399714,-2.329803001613908,-2.260261748641628,-1.8755861142209849,-2.186610102572353,False
16,3,11,4,0.3688118776435519,0.0433116851461173,0.0,0.0185979565592133,0.1003095341625227,3.6141168804887596e-09,2.9188552989620647e-09,0.0001345687346793,0.150656752789062,0.0316135929222751,0.012713118385476,0.7317073170731708,0.3545454545454546,0.1403581438374132,0.8088888888888889,0.8181818181818183,0.0545830383500527,0.4450813455490294,0.5450597387550197,0.7812085747034657,0.6884022706846183,0.4495010555185981,0.4585917670462357,0.776782571181203,0.6603112210216227,0.4749843075759654,0.6068430230736128,0.7967254414982983,0.72861999334221,0.4836360260563576,0.4861309122636344,0.7970492484747507,0.7142288295875622,0.7913087691373992,0.1581632653061225,1.1066262381697098e-06,0.2215568862275449,0.8214285714285713,0.5063075367098346,0.4057250061984718,0.6043204907272482,0.6361348382477199,0.3344717417695523,-0.5548770889969192,-1.1790968855800434,-1.340176965145167,-0.9236463258182962,-2.076871631048106,-1.723150638408151,-3.123659731066917,-3.1398311296942305,-3.222345303184956,-2.953740415972021,-3.0828042544650267,-2.8915259688216883,-2.8157751128756754,-3.0468924432783875,-2.76512693478328,-2.7028745469761057,-3.12786567700474,-2.943187202382439,-2.9980259112086105,-3.5900107816931675,-2.9306484581843644,-3.0895450287669384,-3.1418865368741007,-3.10291226884255,-2.8274920379399826,-2.843850414661101,False
16,3,12,4,0.3385014611508952,0.0233464916520275,0.0,0.0572596539209925,0.1003095374936008,2.555747832249993e-09,5.433990133527977e-09,0.0003757583840057,0.2714041104496507,0.1927053492779792,5.2107252825436064e-05,0.6585365853658537,0.2636363636363636,0.1706835314583938,0.7155555555555555,0.6212121212121212,0.0652118521461608,0.3536874937611575,0.3982701801718218,0.6614598386059286,0.5917275653796151,0.3535252690758887,0.3606749658328664,0.6085911017551945,0.5270613591206859,0.400355610170768,0.4801968768498225,0.6962573728061974,0.645972735493945,0.4061274481273885,0.406105282278161,0.650814345161945,0.6005770609348293,0.6727137110414947,0.135204081632653,6.224383390745904e-07,0.18562874251497,0.4642857142857143,0.6334717861896755,0.5088735791717927,0.4992796604828938,0.6027283092157008,0.2336386597634174,-0.6824977066792576,-1.0467839392363565,-1.2288663738330297,-0.6870449843136559,-1.5042983733230355,-1.505535874141734,-3.197827581961165,-2.864210284212416,-2.301832169067522,-2.228551896616987,-2.2692942642270992,-2.209735031496024,-1.917197788911315,-2.218931795425036,-1.968520811892152,-2.239519049790745,-1.9391723061308657,-2.250464161136839,-1.7193692580984856,-2.1484226888961904,-1.8213263822262504,-1.8651949673805492,-1.9710738806883492,-2.525459493663905,-2.168930129896404,-2.072858889562592,False
16,3,13,4,0.3378072328999335,0.0325603133995755,0.6666666666666667,0.0609083418847219,0.1003095349412076,1.0150469143996923e-08,6.086398450008557e-09,8.626817704581118e-05,0.1025178406181385,0.1042420260608177,0.0003737510924215,0.813008130081301,0.4409090909090909,0.1243022460428941,0.671111111111111,0.6868686868686869,0.0533467618200844,0.6348868673582416,0.7398366613398233,0.8364743415081287,0.6199623969961274,0.6453844051524433,0.6584366624934367,0.8424803182250143,0.6437580990112126,0.6413217040239585,0.783635731932985,0.8449272358866945,0.6578537128166438,0.6516449656647718,0.659595857623309,0.8589265796257951,0.6917009570217056,0.7943548105652793,0.1556122448979593,8.987106292693179e-07,0.1916167664670659,0.6785714285714285,0.3694752933082019,0.0942962039871164,0.4584447043817775,0.9793449612829586,0.2660681373106803,-0.4905056480860033,-1.3182120326905595,-1.3288277590672906,-0.8588794931945232,-2.066283374722583,-1.863719715414437,-4.503175979005347,-4.548528297194351,-4.319337411413108,-4.032914628451596,-3.5204830894731374,-3.506247270923496,-3.2815769661922944,-3.465721067520339,-3.866531488320684,-3.298469812894935,-3.881107947621978,-3.379431794992656,-3.70895050784916,-3.845549182110149,-3.5136843466317824,-3.727989548338306,-3.059599553417682,-3.6633894444579016,-3.843286415329686,-3.637884170232513,False
16,3,14,4,0.3860140621582976,0.0591831281444505,0.3333333333333333,0.099576864183241,0.1003095484433524,1.582340774005159e-08,6.313274025102139e-09,4.8390095182743024e-05,0.1814928577418429,0.1319101589320974,9.592430425551369e-05,0.6910569105691059,0.4363636363636363,0.1064019693119347,0.5466666666666666,0.6818181818181819,0.0410782546693339,0.3789036484731715,0.5104590021860447,0.6827390779664475,0.6070896748996515,0.375037060327756,0.3826218116553795,0.6675456936831131,0.6150023233928079,0.4039619337934016,0.5559727811469816,0.6905643962846462,0.6257821326502252,0.4073121494232031,0.4073284561522715,0.6824721153388983,0.6440264875909251,0.8702833087599651,0.1683673469387756,1.6732291097350988e-06,0.2035928143712574,0.4285714285714285,0.4471294913167565,0.2245693939294879,0.3917772323754621,0.8582838571319404,0.3751432140663046,-0.5681112251363039,-0.9977612475057508,-1.172691458707737,-0.7704525106623779,-2.276297582842335,-1.6698274852509127,-2.8658017694824443,-2.834543584197229,-2.833519881420705,-2.600442933161251,-2.650051909223427,-2.681315672673222,-2.718902492085298,-2.645146568297138,-2.655535152763805,-2.5792435043805155,-2.386204073466891,-2.6740559399153088,-2.634931518616228,-2.415501046303734,-2.4579641406312898,-2.527010123066765,-2.2431895136130158,-2.519674355097429,-2.476846562778817,-2.259581580456916,False
16,3,15,4,0.4252070382577608,0.0768000646578546,0.3333333333333333,0.0296022955283824,0.1003095380363164,4.3703229774399235e-09,5.2847456395932356e-09,0.0002027784744718,0.2103515981378783,0.0500657667832905,4.764927625450586e-05,0.6422764227642278,0.4545454545454546,0.0943779164865944,0.5244444444444445,0.5909090909090909,0.0467420751039089,0.6526217062769561,0.6604475397480705,0.8689131576249916,0.745582789947382,0.6502712138064614,0.5217963802088526,0.7404640547203692,0.7110883724178905,0.6579547195315535,0.7094329645840128,0.8747979519941664,0.7742753420510721,0.6600769934702535,0.5415823472981176,0.7634775702634242,0.7510449435528486,0.8058396792862321,0.1479591836734693,8.312658514710459e-07,0.18562874251497,0.6071428571428571,0.0676215918776169,0.1455181869631205,0.1730132322153244,0.7481603824438334,0.3327552587228826,-0.4116213501988641,-1.1200728173651802,-1.4106217419571114,-0.8467153711629888,-2.165707781622382,-1.911380790977743,-4.426871766709098,-4.252963315528812,-3.5673560660643817,-3.385578331318575,-3.662332275116452,-3.6412511792691937,-3.188014849771972,-4.116848229342361,-3.882344952717303,-3.62591928143596,-3.5628777985547497,-4.024237421676888,-3.537848516090292,-3.3454633663945863,-3.19025410713745,-3.3686991552543804,-3.312160018615129,-3.288460229898551,-3.592660308880406,-3.369992590302665,False
16,3,16,4,0.3823220412715724,0.0550716407062225,0.0,0.0601077553580434,0.1003095377010435,1.2450071427114162e-08,7.799591474000455e-09,8.987072293580704e-05,0.2438150711940601,0.0633799547715743,0.0004047596920089,0.6016260162601628,0.4318181818181817,0.0933374288429133,0.8266666666666667,0.8282828282828282,0.055276066734008,0.2530517069140953,0.5173381317979044,0.7935035163561608,0.7620425742622049,0.2628518425858443,0.3619646657778331,0.7075235303013371,0.8441434758209503,0.3784333815828865,0.6129320861823179,0.8119081503208866,0.7980927510444501,0.3906431817054999,0.4391718264911234,0.7549484270291095,0.8470018845728362,0.5859014340884949,0.1658163265306122,1.2275091916109931e-06,0.2215568862275449,0.6428571428571427,0.6964933691187178,0.5047281331854587,0.8459289396345059,0.5144473238113971,0.456997702002805,-0.5457606252017476,-1.1661610070389066,-1.3282687080088913,-0.7032468793534395,-1.9018358324940208,-1.7265465378334548,-2.855536309791301,-2.851188180575788,-2.520202330659634,-2.2944739641236107,-2.5406456610565487,-2.4838545347621768,-2.524955182801312,-2.554456330364205,-2.332211080104952,-2.504817009390639,-2.5807981210281072,-2.5016962207577564,-2.386401448216806,-2.6206832619486007,-2.380091121043176,-2.297617007248395,-2.474422319869504,-2.1903678768908423,-2.188191441126324,-2.16432069452962,False
16,3,17,4,0.3788545742997015,0.0483938503021735,0.3333333333333333,0.0864089657665931,0.1003095304400063,3.0328387056733525e-10,7.746438959563676e-09,0.0046798373917881,0.2608870504510799,0.1892093608665869,0.0001303893000826,0.5609756097560976,0.3227272727272728,0.1187997273819251,0.5155555555555555,0.6161616161616161,0.0433180164656327,0.2345274229428091,0.4793322973042816,0.6146298014851334,0.5157354016630717,0.2434803034576602,0.4331339803161229,0.6289485021086012,0.533781610061725,0.2953097977646088,0.5452370813714635,0.6504315635853154,0.5719024174972908,0.317198606256542,0.4652095642335455,0.6684043350604018,0.6060464621509118,0.6774497587892829,0.173469387755102,6.561625846296542e-07,0.1766467065868263,0.5714285714285713,0.6299488495764913,0.387309325714757,0.6640595060037956,0.6942082787523265,0.297196120615905,-0.5467582165303835,-0.9221816894582556,-1.3810360984545336,-0.6961178514816568,-1.717975325397047,-1.367474440762488,-2.4024861227061547,-1.959810265827916,-2.013725549388145,-2.2463772837336524,-1.8993835778724932,-1.741137660727709,-1.7713026387409272,-1.6567974399570478,-1.905748596070532,-1.854763933611668,-1.930768328034832,-1.6398587287800346,-2.101411593972212,-1.9813375146245744,-1.9705414317385257,-2.119326224567745,-1.9963228024599824,-2.0408579715551647,-1.847187589859143,-1.7914002006083565,False
16,3,18,4,0.5800755686285326,0.2759553079018935,0.3333333333333333,0.0802964406412004,0.10030952423725,2.2402192994555958e-10,9.709319190384955e-09,0.0078634063003779,0.1980688378759937,0.1751407297823807,2.101838940292741e-05,0.75609756097561,0.459090909090909,0.110496608796265,0.6222222222222222,0.6515151515151517,0.051673767246972,0.3570907140092384,0.4000435298512947,0.8797249981001677,0.7614541487967778,0.352765759808401,0.3258989691782399,0.7895786914618967,0.7645373695829392,0.3752494388770885,0.4258546709393351,0.8962231455470494,0.7850458233934653,0.3784572971176152,0.3412502108858368,0.8147957870728408,0.7990225532959926,0.6123244906188485,0.1938775510204083,1.1360809304165133e-06,0.18562874251497,0.6428571428571427,0.4985543641713934,0.1872896657159666,0.4254072843313766,0.8332290465906809,0.5468363884373219,-0.5553193161053958,-1.087447403244835,-1.292691958861655,-0.815653395906931,-1.6767585637118676,-1.721946166416658,-3.5553900937833247,-2.5923419054102808,-2.490349000345772,-2.771300439678318,-3.011310199154308,-2.8514354073820782,-2.3522127248914875,-3.012554887961028,-2.859536993149342,-3.241648740406763,-2.8908297664461835,-2.7902824736849823,-2.684165074499943,-2.64225086193285,-2.930014691671765,-2.485962879037573,-2.200598038979656,-2.349095666246318,-2.3739744690906672,-2.8742822660520977,False
16,3,19,4,0.364970325819646,0.0344492185506807,0.0,0.0911805594960077,0.1003095267924444,6.489791688425541e-09,9.596878511472036e-09,0.0002458589007175,0.1904576216221103,0.1561887746670019,0.0007616247731281,0.6747967479674798,0.309090909090909,0.1490443763566408,0.5733333333333333,0.7878787878787881,0.0360892161408413,0.615154083957851,0.710825656717702,0.6978819451615595,0.5937981570291179,0.6108065196621573,0.6120648986579695,0.825207148473214,0.5899749704122617,0.6113349166603843,0.7481154691828286,0.7288507216061524,0.6512601286728807,0.6118103085974402,0.6095487413685308,0.8385107333934612,0.6560684246970894,0.7630313724613378,0.1377551020408164,1.433450730642348e-06,0.18562874251497,0.6428571428571427,0.315392064735464,0.2540643808089129,0.3999615627146288,0.7640580083177473,0.3899214404768526,-0.6077503143951164,-1.238268245147687,-1.1814555395540156,-0.8847651321696242,-2.067231114875673,-1.7521759234941692,-3.21698400624077,-3.5803929429224683,-3.2145048339010964,-3.6139755704703065,-2.7745577662033662,-2.903262723774052,-2.820476129359295,-3.186613631928301,-2.8254109092475086,-3.085439723298766,-2.577218626625215,-2.8491815471925777,-2.6792813533772706,-2.910545289135533,-3.048291914214079,-2.791425499832661,-3.070400640393098,-2.9465225741573287,-3.159962445566973,-2.932361894949158,False
16,4,0,4,0.3691493806224262,0.0465579481315358,0.3333333333333333,0.1190144102468792,0.1003091957221773,2.425371519538341e-08,1.4510769012595717e-08,8.236696572443138e-05,0.207838653221303,0.1578913418053949,0.0004279036743576,0.6422764227642275,0.4227272727272728,0.1021581427496185,0.6222222222222221,0.7878787878787878,0.040466287897137,0.3318158794756887,0.3853753020869282,0.754334390156505,0.530884791902643,0.340035996288868,0.2998842311948042,0.7385867723734723,0.507519875738087,0.3658309945532584,0.439799541312781,0.7673433336021455,0.562769979242735,0.3839012958213664,0.340341113076675,0.7612404786951412,0.5581240689484823,0.6907440176813158,0.163265306122449,5.454271406953128e-07,0.1766467065868263,0.5714285714285713,0.5347032231356725,0.2800294136718539,0.5802953079086185,0.766565925621175,0.4100025942498472,-0.590330108116037,-1.1788612662028597,-1.0044214891784264,-0.9189537720367964,-2.0020252837434054,-1.4214998711962528,-2.732979144645043,-2.613493105167925,-2.9533701064211004,-2.831766009269435,-2.529373440319633,-2.981410335710608,-2.371480299064889,-2.4660155491429294,-2.6655275998271786,-2.449313337739217,-2.464174190712692,-2.7769070751827125,-2.593310830423116,-2.8018578991982084,-2.333432871614519,-2.2304172185624926,-2.584306024521947,-2.6376566014933505,-2.787834237328933,-2.2346630848901343,False
16,4,1,4,0.2839759599909113,0.0260676934243125,0.0,0.083482828224503,0.1003091834990944,8.702687539932291e-09,5.417252139330882e-09,9.137494442089156e-05,0.2610247976782321,0.1576554194409117,0.000851317315782,0.6585365853658537,0.4363636363636363,0.1012626564107812,0.7066666666666667,0.7222222222222223,0.05357149560954,0.3966950032593537,0.5481593464101283,0.6328304089062279,0.7175654270749628,0.3966470301169034,0.404668821578387,0.648723275572373,0.7405709061519403,0.443531370610186,0.6175774305147484,0.6913560072736143,0.7608758703422005,0.4476437878227868,0.4489698442090982,0.6987389298150647,0.7845485364083218,0.8110853878549393,0.1479591836734693,1.1655356226633172e-06,0.1946107784431137,0.5357142857142857,0.5335012738887961,0.5012063441858685,0.5785783588932761,0.5593176306061662,0.2610120997430644,-0.435151979476069,-0.9792705612597836,-1.3154961458437515,-0.853777082254385,-1.9078459194233488,-1.511139859946101,-2.775460424080597,-2.622297113362789,-2.705347030668426,-2.54605670931193,-2.49751357696026,-2.26320106919068,-2.0041538080560897,-2.1043937172344025,-2.0759199373612387,-2.112779355532024,-2.326990199990926,-2.2529685712541827,-2.428115632085091,-1.8901124801963485,-1.8326742606391928,-1.838134799310128,-2.432074944185018,-1.905827602672742,-2.2447371411089088,-2.146522607805607,False
16,4,2,4,0.3323933141939749,0.0267307710278057,0.3333333333333333,0.0168602388576404,0.1003091845075872,4.54209489558317e-09,3.655102712364304e-09,0.0001304442193915,0.0026679878824693,0.028123918611264,0.000278182265053,0.6666666666666669,0.3727272727272727,0.121352697751654,0.76,0.7121212121212122,0.0597586071794013,0.448995661916321,0.4309869850216264,0.5131110964794506,0.4940633014228952,0.4601296810180025,0.390187110479455,0.5228595233524523,0.5683931658816859,0.4790311875688816,0.51541806193713,0.582456969910121,0.5731294950262608,0.4921895987770195,0.4345662150219244,0.5901818648085972,0.6469629098031955,0.8756218884331346,0.1607142857142857,1.2275091916109931e-06,0.2125748502994012,0.6428571428571427,0.3048555376953561,0.2350514860690049,0.7030147409185178,0.6566226652795044,0.3668817971218938,-0.5707871830667256,-1.1243445943592478,-1.475104108428147,-0.9124074049609986,-2.083643341894017,-1.5975271010286636,-2.683120095296406,-2.9430453261504086,-3.147408015216531,-2.6403274912230064,-2.997829123764046,-2.640680131511304,-2.807967510213833,-3.702070687167452,-2.5184268196660407,-2.706588062194444,-3.169126975937968,-3.0783871562437004,-2.6857501018724226,-2.7923451281302545,-2.68345222394586,-2.501797692765583,-2.545663166800191,-2.954997647430233,-2.481429988553651,-2.4915488234355774,False
16,4,3,4,0.3866903508042083,0.0686396453584117,0.3333333333333333,0.0284579325553161,0.1003091849970704,5.519742910554459e-09,5.09703752361122e-09,0.0001490208586454,0.1898044950514728,0.0561338023004974,5.21949519496e-05,0.6016260162601628,0.3818181818181818,0.1066589349569924,0.7733333333333334,0.696969696969697,0.0626581492463169,0.4053566520977732,0.536064186589541,0.5623717187902074,0.5410067078659448,0.4189689842542059,0.427442215024461,0.5975932147931573,0.5773446609837751,0.4409419831599138,0.5969381387726082,0.6071897023668438,0.5966888899650074,0.4590897440475401,0.4607875021012537,0.642025932831151,0.6439574428357813,0.6990974038085229,0.1760204081632654,1.2275091916109931e-06,0.1796407185628742,0.6071428571428571,0.7031764905486977,0.4742804173767165,0.7228877185993875,0.6498633413442365,0.3646839636678611,-0.4462711735123726,-1.0492453602392104,-1.0152151117496722,-0.8365081191794218,-2.0275552083433137,-1.4713044475518606,-2.2178121138737907,-2.40737145279093,-2.619211277116402,-2.4167470347138305,-2.31458280911652,-2.3898098564146437,-2.013184972272471,-2.188563216465733,-2.481825203996116,-2.130484385581046,-1.8559949936910396,-2.047615959822553,-1.9864382785613288,-1.9492878788283787,-1.9201368000980008,-1.8721853430682711,-1.837751470658403,-1.950547411901383,-2.0672723406520968,-1.862820769303342,False
16,4,4,4,0.3254735517388279,0.0231072618642395,0.3333333333333333,0.0843306113977133,0.100309198521081,6.1150516493179114e-09,1.0632051990234114e-08,0.0002925869939509,0.1926008400771272,0.0787317113370765,4.518746855858107e-05,0.6504065040650407,0.5363636363636365,0.0794620226526623,0.7555555555555555,0.803030303030303,0.0511676279360634,0.545497909195978,0.654322963848533,0.7337349240071475,0.7226272738390606,0.5560327458898251,0.532212218549566,0.7401588576718982,0.6688781778896018,0.5584930284003558,0.7017842684822287,0.7551749672467271,0.7563946701264431,0.5699348786648869,0.5464275241996084,0.7651497499654084,0.7198532235106201,0.7630313724613378,0.1505102040816327,1.8545889975290163e-06,0.1946107784431137,0.5357142857142857,0.4744826804197724,0.3124722478143527,0.4343795359960211,0.7409490173651874,0.258057152864059,-0.3612467275048354,-1.333299474938731,-1.1987197195815376,-0.906307487201044,-2.1143611732275263,-1.765646198502784,-3.212139441227808,-3.8324235073312174,-3.0885110725271505,-3.274241009419949,-2.8944939065453124,-3.0083774754114603,-3.3128717276459407,-2.9581413793407747,-3.0429947907611488,-2.999312634855595,-3.284355698377368,-2.9497177440536664,-2.2342685181452966,-2.959917093528969,-2.645014584310006,-2.7181764023930874,-3.018311054594915,-3.3582766248861438,-2.993601546641172,-2.7663366864323597,False
