fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,optimal_budget
4,4,9,1,0.3217940616597743,0.1206774826271069,0.4,0.3066600470339141,0.0127780262559463,4.1150243027329706e-07,1.9975273978054105e-07,3.851933659457184e-05,0.5012919086282478,0.6883223847961827,0.0002959050760519,0.4709821428571428,0.0494791666666667,0.3222980161461917,0.0002109477300822,0.0003042939259819,0.0004482290841795,0.0019541544194347,6.004765720275533e-05,0.0004097725507498,0.0005675941099753,0.0015640777777568,0.5718989483086865,0.5544146805478889,0.5874639718538498,0.6071123977102033,0.6471072303657114,0.6409061257206431,0.670556364702972,0.6069325707898386,0.5713994820859215,0.306179775280899,0.0051251869270533,0.60752688172043,0.7751937984496123,0.5521238109416635,0.8790736355752335,0.9573088893508668,0.0491551878620187,0.7894779933799386,0.9748208279441734,0.0977596741344194,0.060702875399361,0.0469185528946485,0.327309236947791,0.0249999999999999,0.3768572148073532,0.2316279904135945,0.31954375300489335,0.32168444250261424,0.3238446156456228,0.3613106805127143,0.3495252516375109,0.32668549523400203,True
4,4,10,1,0.3717206687685332,0.1569381270838414,0.6000000000000001,0.3212813139474195,0.0127778832350967,2.3146645345815416e-08,3.231282708363206e-07,0.0025990219320982,0.5680027721612986,0.740452431652434,0.0014620883617394,0.4285714285714286,0.0416666666666667,0.3313266345004647,3.570678899758714e-05,5.2472194451443325e-05,0.000100098630869,0.000496975263145,1.6868576886693145e-05,0.0001200613597858,0.0002140702765892,0.0007054826527459,0.6554877358878122,0.6360301727320372,0.6743085097412975,0.7011066997570053,0.7199417910909192,0.7134257153225724,0.7466606569748512,0.6773563558350685,0.4545270196826233,0.2780898876404493,4.827070965603188e-05,0.5591397849462365,0.7571059431524548,0.5839225169740376,0.8974826220972636,0.9731022397591316,0.0398062930739015,0.825535473887265,0.9867347498538086,0.0916496945010183,0.060702875399361,0.0448871181938911,0.3172690763052208,0.0318181818181818,0.3153907496012759,0.12677686712184033,0.20821142872715595,0.18644438925866952,0.16768567213245,0.19410555585243028,0.16873321666115196,0.16809395410203318,True
4,4,11,1,0.4307476127977253,0.2079079203397672,0.5000000000000001,0.1734648329386987,0.0127780632070655,1.9947870854300326e-07,1.6329628325754598e-07,0.0001019077319014,0.2546529404914893,0.6657613183068016,0.0089524695247759,0.453125,0.0989583333333333,0.183627698345949,0.0021614273006778,0.0026534335839769,0.0040243904334884,0.0125211931342793,0.0005707929688249,0.0035103322762403,0.0048368363277585,0.0090773250468853,0.6136986587154909,0.5953584905391025,0.631333467740812,0.6568123515490607,0.6602012677262922,0.6540531229223541,0.6845769470150784,0.6210789605345913,0.7235785608330018,0.2893258426966292,0.0020573743134329,0.60752688172043,0.7803617571059432,0.5810107281332297,0.8620289745756293,0.9489116093939084,0.0619236087417035,0.8106598648319854,0.9795480371322156,0.1018329938900202,0.0702875399361021,0.0419246092552865,0.3393574297188754,0.0795454545454545,0.1683542895293201,0.18445693896749996,0.24422859022361454,0.24970648054996097,0.2396257987043158,0.25263427957710294,0.2499970720187251,0.2415613498958279,True
4,4,12,1,0.3919755719677331,0.196161372418288,0.4,0.2460539973088563,0.0127781627588165,3.5006476344423815e-08,9.633979214927415e-08,0.0004701189475089,0.5892918694012143,0.5294442655130663,9.641249803718744e-05,0.34375,0.2005208333333333,0.0736637568515994,0.0076354487178157,0.0094170600398602,0.0133130314769819,0.0216157617930041,0.0015207117063249,0.0095302393246275,0.0125090780250907,0.0138885673280975,0.453260519857787,0.4394493413398688,0.4665793708698434,0.4791811893727039,0.5282998158737372,0.5234113203199436,0.5484346248666278,0.495990599554488,0.8787992257355072,0.292134831460674,0.0048717802187946,0.6451612903225806,0.7958656330749355,0.5562132385625445,0.8610591303837583,0.9415950096163674,0.0740345415602221,0.7997096381163384,0.9607754594351388,0.095723014256619,0.15814696485623,0.0173674235098441,0.3373493975903613,0.0818181818181817,0.1634587501812382,0.16499361719854524,0.23256630830344255,0.2193368046324616,0.22205039578547955,0.23984574439542095,0.2288084022772846,0.22274942495449504,True
4,4,13,1,0.3010768917931172,0.0966037848273549,0.5000000000000001,0.3024081771769329,0.012778037526509,4.5951320585913254e-07,2.19748982992139e-07,3.71401972687687e-05,0.606855989944577,0.7954929030327876,0.0002726037352332,0.3973214285714286,0.0625,0.2341770668694195,0.0007199921355437,0.0008663329750444,0.0012621347624599,0.0039097945985951,0.0002108829430021,0.0013289442397009,0.0018188591504244,0.0037553007056981,0.6601425532807567,0.6406076413786796,0.6792427542434367,0.7069962215418171,0.699514257397088,0.6931118830076064,0.7253863076879642,0.6579334651646331,0.5583931046372242,0.300561797752809,0.0002706652070033,0.5833333333333334,0.7777777777777778,0.5995975892373551,0.9115587026328384,0.973310594307348,0.0435417932710109,0.8146218922843358,0.9869008133004428,0.1181262729124235,0.1022364217252395,0.0322006093273962,0.359437751004016,0.0545454545454545,0.2411408492822966,0.23086177409474215,0.3064633198183437,0.28116684307258366,0.2889891732512259,0.23743644393720786,0.2930324185688522,0.2712708950858284,True
4,4,14,1,0.4028501015391666,0.1875321316871578,0.4,0.2955991109170462,0.0127780026553189,1.984943402175411e-07,2.009397998097047e-07,0.000138691904268,0.727233989385013,0.654552356221086,0.0001638565059593,0.3258928571428572,0.1197916666666668,0.1148134212739586,0.0016656443455245,0.0029376274749027,0.0046977028364135,0.0119749775256449,0.0005944847718834,0.0051981699072553,0.007648237803151,0.0129197203547542,0.5946154663000484,0.576991816832859,0.6119277865040725,0.6355120960420737,0.6809008969110075,0.6748965414578867,0.7065875751260475,0.6416273022470326,0.7999851788384623,0.3117977528089887,0.0059672711959733,0.6532258064516129,0.7416020671834626,0.5393313133646498,0.8731778397954291,0.9555591949540344,0.0515433186401132,0.8406151345454436,0.9754756700507052,0.1059063136456211,0.083067092651757,0.0365920931657983,0.3333333333333332,0.0840909090909091,0.1578858763069289,0.15675236859984734,0.2089512076098791,0.22873037541434077,0.2388162515980949,0.22684641166824282,0.22251799757279891,0.22390712422127282,True
4,4,15,1,0.3219504435827388,0.1425871839800745,0.6000000000000001,0.2565269999010839,0.0127780327911922,4.386794232637215e-08,8.47708483063101e-08,0.0003142157538451,0.3764054745918869,0.5283510383621434,0.0031886441350458,0.3058035714285714,0.0546875,0.2046347317872804,0.0047076369182993,0.0055403298997857,0.0069833393860593,0.0129105016816121,0.001472326363324,0.0080153840609642,0.0091694912139286,0.0120880120287042,0.5106201613673811,0.4949008006383013,0.5244637199548965,0.5405760648229863,0.6392475783598515,0.6332088881961113,0.6626770866439308,0.6009943000835193,0.7774858626839857,0.2893258426966292,0.0027889802923804,0.6344086021505375,0.7441860465116278,0.5441295974383455,0.8678075137813135,0.9481302957610408,0.0700502969593934,0.782823335671244,0.9009787213520312,0.0916496945010183,0.1549520766773163,0.0171979257380227,0.3152610441767068,0.1477272727272726,0.0897620764239365,0.18877580073053118,0.2479605462148646,0.24138712981457375,0.24362732851744925,0.22313721390476574,0.24026947187941453,0.21375628586873283,True
4,4,16,1,0.4675788878648964,0.2850381217252066,0.4,0.2145226518830925,0.0127780982520087,4.7901269637983095e-08,1.6250965873257973e-07,0.0005914027391032,0.5198197077598817,0.5474869375949797,0.0001642605715706,0.3705357142857143,0.3463541666666666,0.0438630025633699,0.0182113384577263,0.0244980632155787,0.0370499516312845,0.0506066943773373,0.0032075997049394,0.0217525885070179,0.0305550136843637,0.0282763967673807,0.5438626535254844,0.5295876708245663,0.5650374802536189,0.5869721551496794,0.5608132964485646,0.5571722525757576,0.5859426899128007,0.5311709375018141,0.9081249666883496,0.2949438202247191,0.0059672711959733,0.6451612903225806,0.8036175710594317,0.5547463732381275,0.8460263403279213,0.9340651305039384,0.0773511455934761,0.7869739263859327,0.95344564396847,0.130346232179226,0.1725239616613418,0.0200866862221443,0.4317269076305221,0.0977272727272726,0.1772054914469775,0.2164927138684389,0.24100041181603307,0.27111878603220346,0.2566088536299362,0.2498056153782182,0.2701164543934626,0.25071644866166143,True
4,4,17,1,0.2866364068735871,0.0853992061008629,0.4,0.2478516436559786,0.0127781246248438,4.358053338241518e-07,4.0063806421622473e-07,0.0001209041301785,0.4337452719434103,0.5385745828122538,0.0003002791911698,0.3258928571428572,0.2109374999999999,0.0663981231463857,0.0016282722842333,0.002373410381963,0.0038549057191963,0.0103149858440488,0.00032713063908,0.0024435215955141,0.003581241808336,0.0060021316701537,0.5641538797995447,0.5470948227283061,0.5800841913369292,0.6008943323355473,0.5994043603430346,0.5936219616433337,0.6212276485983204,0.5621648602464284,0.7528212134830631,0.3202247191011237,0.0046309028017997,0.6344086021505375,0.8191214470284237,0.6032152983133938,0.8724196717938024,0.9626557893187656,0.0680244952697372,0.8169404608890095,0.9842342129900998,0.1344195519348268,0.0766773162939296,0.0472571253447747,0.3674698795180722,0.0636363636363636,0.21806884635832,0.15325448265456548,0.2265730608633928,0.21853171734705623,0.218881509701962,0.23458335672671016,0.23982742022383907,0.25231848338128,False
4,4,18,1,0.3989404046550413,0.2018812859898001,0.4,0.1064814891794021,0.0127781342457535,6.917532724095356e-08,6.556071359498387e-08,0.0001268589901584,0.2919602975737398,0.5824544061411636,0.0004580537794551,0.5223214285714286,0.0755208333333334,0.2605757455033715,0.0012910095430621,0.0016089760977897,0.0026221427110427,0.0104863401997878,0.0004865137007407,0.0031083713648631,0.0046409621853551,0.0110037484589437,0.6310717794926225,0.6122668801495295,0.6492360101666235,0.6759187409329699,0.7020398986929358,0.6956747527075018,0.728199073102472,0.6613642477648011,0.6672836316047605,0.3089887640449438,0.0037807466635993,0.6048387096774193,0.7416020671834626,0.5494071039622583,0.8769155675873126,0.958966546545602,0.0587521927092374,0.7921200128006276,0.946024885068679,0.120162932790224,0.0559105431309904,0.0587425446144416,0.3775100401606426,0.0545454545454545,0.2524671052631579,0.1938746384913462,0.22428080333985848,0.27504417969048056,0.2674662710475007,0.23413671523007945,0.2429425840547009,0.24907776156132932,True
4,4,19,1,0.3739433663285036,0.1777562178271154,0.5000000000000001,0.2177005267057856,0.0127780006041715,5.7032270628097586e-08,9.789237092262289e-08,0.0002729660319302,0.4557120612744126,0.5616926525397061,0.0007040978290116,0.4977678571428572,0.0468750000000001,0.3514673985215351,0.0001140447692233,0.0001588313247116,0.0002793008512645,0.0012507238516958,5.227177236852733e-05,0.0003655515575531,0.0005851434597119,0.0015746097273334,0.590089677735953,0.5721636881263257,0.6063509279447375,0.627435107895699,0.6983874923296658,0.6919685161640874,0.7241546425027103,0.656579067835142,0.5440384394637091,0.2387640449438202,0.0037807466635993,0.586021505376344,0.702842377260982,0.5044388568619806,0.8552252929834945,0.9377385600778136,0.0410770790688442,0.8182338859027153,0.946660922312892,0.0916496945010183,0.0718849840255591,0.0381156691913664,0.3172690763052208,0.0249999999999999,0.3662595483925123,0.22035654322764336,0.3080347703743489,0.28716079053449795,0.32701086217020464,0.31699413337191173,0.31732303173296716,0.31025224681331415,True
4,5,0,1,0.5519985252773123,0.3591130768048604,0.5000000000000001,0.2544004253923124,0.0127777880288494,3.587020357644985e-07,4.3257406766833276e-07,0.0001753569015089,0.3752812718257231,0.6665901802859162,0.004389281775686,0.4107142857142856,0.2161458333333333,0.081191339400075,0.0019443731340823,0.0025664675508491,0.0039815156554158,0.0109451746654729,0.0003860487443253,0.0025119929323206,0.003600188494053,0.0063217048434899,0.6029466776081949,0.5849057205966933,0.6202395893434132,0.6443811641147483,0.6186649116130196,0.6127139357494253,0.6412165424472285,0.5806855801769055,0.6884021610235677,0.2752808988764045,0.003977403024058,0.6209677419354838,0.7881136950904394,0.5523480036550861,0.8547950869312282,0.9362047956615488,0.0610033246244332,0.8397953308731689,0.987224257986604,0.1690427698574338,0.0702875399361021,0.0614771682500766,0.393574297188755,0.0318181818181818,0.3849499782514137,0.20234332327063237,0.24127419540516873,0.2692048638355734,0.24812344701631628,0.2676145835817504,0.2535573465054139,0.2844547439922343,True
4,5,1,1,0.6207546158423847,0.4099688221245128,0.4,0.2875810560535995,0.0127776971089674,1.501055393193129e-07,6.609284155755149e-07,0.00078264569158,0.4712773379723532,0.7736580258150396,0.0015167679523501,0.4508928571428571,0.0520833333333333,0.2991014120667521,0.0002136419143322,0.0003439099215047,0.0005605563884376,0.0025452499902705,6.076706975202962e-05,0.0005112667524388,0.0007999626971571,0.0020910300401973,0.6361428830820255,0.6171666218211841,0.6542676796792025,0.679752554935503,0.6853583688697718,0.6790101126616581,0.7105665142955079,0.6440647291842143,0.5770572857733066,0.2780898876404493,0.0035938136638046,0.60752688172043,0.7726098191214469,0.6022102295599039,0.8989927114201404,0.9758701426586228,0.0474599257795571,0.865513779838046,0.9938650150389182,0.1079429735234215,0.0638977635782747,0.0479034909313793,0.36144578313253,0.0227272727272727,0.4362041467304623,0.1848306816850862,0.2717928507945577,0.27132645394820337,0.2949424568234169,0.28356394940979496,0.29888908212874654,0.2660715107882518,True
4,5,2,1,0.4682403871807203,0.2236253701949014,0.3,0.3011290852648444,0.0127776898740872,5.8546036714077916e-08,6.012923861583432e-07,0.0018972625268364,0.541398381318934,0.7765584907058316,0.0008624486462093,0.3839285714285714,0.0572916666666667,0.241951994156965,0.0001097455814864,0.0001478992152915,0.000189878195398,0.0005847399096705,5.3835291108346e-05,0.0003377235960514,0.0004262171574234,0.0008276058706312,0.6166125924082998,0.5980662564690028,0.6338962001272312,0.6571808251078448,0.7125037070945874,0.7060214513638655,0.7388879435450689,0.6701416370648907,0.4342673085033884,0.2668539325842697,0.0015966260221014,0.5510752688172043,0.7571059431524548,0.6066141152978439,0.8997197169881621,0.9755425628982576,0.0370178692049919,0.8963028805644954,0.9932767978752922,0.0916496945010183,0.084664536741214,0.032413396347135,0.3313253012048192,0.0227272727272727,0.4026448697501329,0.1964286083095624,0.3277405893420724,0.3089371390767804,0.33496824812961934,0.35036547407977203,0.3173617036758233,0.29897817239277413,True
4,5,3,1,0.350196151458327,0.1590551301411183,0.4,0.1072171172727785,0.012778063803536,1.114683274258456e-07,9.942981162296806e-08,0.0001160233763921,0.2373248762625334,0.4689066391227063,0.0004529119198636,0.328125,0.2291666666666668,0.0612759822179502,0.0079411510765903,0.0099421351510374,0.0142223285538885,0.0238296032166641,0.0017196184946144,0.0098350842736916,0.0140054133528427,0.0154017100354791,0.564239154969252,0.5476531757584902,0.5814298253953688,0.6033597597733952,0.6046702085185129,0.5989906349726355,0.627747454815342,0.5689386490720845,0.8618513138590195,0.2865168539325844,0.0053917746403875,0.6370967741935484,0.7906976744186048,0.581932111534238,0.8799021424096851,0.9514749119241772,0.0643280080100316,0.7513727137513515,0.9158837107366392,0.0936863543788187,0.1261980830670925,0.0218152413515539,0.3493975903614458,0.0681818181818181,0.1966968857550575,0.15604610210741082,0.2144380183388922,0.2061569982926006,0.2217149272084245,0.20349204668078938,0.19662991261442644,0.21469213234797832,True
4,5,4,1,0.6585533388066224,0.5442482796106728,0.4,0.2854136304190491,0.0127782767123879,1.8802301190886963e-08,1.917827398032052e-07,0.0018854740274619,0.6480242272489968,0.5164207495602767,0.0007255534324922,0.3325892857142857,0.1562500000000001,0.0913638174494267,0.0053906883968358,0.0082481109039849,0.0127893997474248,0.0277617071005069,0.001794938499731,0.0125885199450503,0.0177447550869198,0.0241937810683837,0.6307035080645067,0.6126271995914461,0.6504072709244388,0.6790706287339568,0.6858300066179774,0.6800012606314205,0.7123252286100439,0.6476848686019085,0.8767869214234335,0.3202247191011237,0.0037807466635993,0.6344086021505375,0.7726098191214469,0.6044854544936644,0.8907060325921321,0.955607266678981,0.0596142041428411,0.8102641030073927,0.968939071218854,0.1120162932790224,0.0990415335463257,0.0319598064617985,0.3433734939759036,0.2204545454545455,0.0657097288676236,0.15587645562306757,0.29864013586517635,0.2700583285023614,0.28749301024347373,0.27790346034607877,0.26343050856980726,0.26651756292650575,True
4,5,5,1,0.328862161403661,0.133421241371297,0.7000000000000001,0.3116397103456503,0.012778072347865,7.800853031753368e-08,1.5892136517121836e-07,0.0003336673931181,0.4169813107040555,0.5912478326086077,0.0009714212601639,0.3147321428571428,0.2604166666666667,0.05118691675285,0.0103297268799239,0.0129470898822152,0.0162035549098158,0.0389257158963925,0.0018125145843355,0.010383357248827,0.0119256624761633,0.0129853276508658,0.4610827685265348,0.4475118323556159,0.4746297271672602,0.49536592703533,0.4840190312721255,0.4791480329165425,0.5014112599158461,0.4525068848211239,0.8097447460906971,0.292134831460674,0.0026510836019085,0.6263440860215053,0.7700258397932817,0.5176218831715442,0.837581738860548,0.9038744043828764,0.0753593504065254,0.769709393369281,0.9577036408335206,0.0936863543788187,0.1277955271565495,0.0215256191351808,0.359437751004016,0.1045454545454545,0.1401367475928879,0.16171307878775615,0.20318984547724947,0.1947535719837972,0.16961731216010675,0.18415694757215237,0.19686777100918718,0.20721938966841155,True
4,5,6,1,0.4102112082779955,0.1978438813282211,0.6000000000000001,0.0557349555520634,0.0127780338950714,2.0683405688227841e-07,1.0746843557569901e-07,4.51166594818019e-05,0.2314092776314799,0.464575622462657,7.356464909301737e-05,0.3816964285714286,0.109375,0.1438626001505024,0.0005205921866435,0.0008321411297248,0.0014535437823344,0.0039641002729581,0.0001968602350409,0.0015204642777815,0.0025283889326675,0.0044706862650377,0.6544193315381276,0.6350598034072091,0.6733949240991635,0.7006210296218705,0.7071034562937922,0.7006959177795242,0.7334001613956957,0.6653627006434302,0.6222602364309359,0.3033707865168539,0.0017670435260889,0.6048387096774193,0.7571059431524548,0.6132096871234378,0.9018233352817444,0.968942513455458,0.0567217811047257,0.7930036022042186,0.9484331622272162,0.1079429735234215,0.0862619808306708,0.0357339871284094,0.3373493975903613,0.0363636363636362,0.3053229665071769,0.19736415435875726,0.2697875286666839,0.27949273974503996,0.31562441135860414,0.29570448061703347,0.26425212246756813,0.2752616738751568,True
4,5,7,1,0.4617257503335522,0.278468389558255,0.4,0.154844729027205,0.0127779376391971,2.155708661577797e-07,2.6786239425827895e-07,0.0001823968362111,0.3997392031853632,0.6016321164863758,0.0007437325061742,0.5200892857142858,0.0651041666666668,0.290469656057722,0.000132965334659,0.00021193100751,0.0003516840941953,0.0014369464294234,5.7097892016479066e-05,0.0004319615961909,0.0006737091546641,0.0017704423520307,0.5844462834419633,0.566663692121392,0.6005020171578865,0.6211204775787615,0.6917488432011146,0.685363836210499,0.7172267532611096,0.650186166418177,0.4938375885639922,0.3286516853932585,0.0029340497092157,0.5833333333333334,0.6770025839793281,0.5382296611074686,0.8701648609615857,0.9544451612193864,0.0449508076415265,0.7988658579687309,0.956639597260569,0.095723014256619,0.0654952076677315,0.0429911124731841,0.3333333333333332,0.0409090909090908,0.2782173966384492,0.19341271033167123,0.29153369828911785,0.30339591890383383,0.2903817318468807,0.2833333016591708,0.2944216267940266,0.29454671240528896,True
4,5,8,1,0.3514623812238177,0.1426268456034674,0.7000000000000001,0.1367530299698111,0.012778235917833,2.4372268020534746e-07,1.3767850736477422e-07,5.368739032383929e-05,0.2830232549607939,0.4737771672512283,0.000187630922645,0.4709821428571428,0.4765625000000001,0.0390246654692833,0.0035111438646929,0.0050299370136062,0.0085376355197152,0.036603945719805,0.000634655809706,0.0044564927009027,0.0069373796678049,0.0141789054298531,0.5321239797718831,0.5161688628368333,0.5479383037174779,0.5752149111847215,0.5497397742001813,0.544423733137545,0.5702173115980849,0.5182436754357991,0.8186357948757955,0.2865168539325844,0.0056722289716445,0.639784946236559,0.7777777777777778,0.5434221773745174,0.8455668208349514,0.9307760283636872,0.0709578207834194,0.8075490764976305,0.9453670357799556,0.1120162932790224,0.0575079872204472,0.0543671467974256,0.4016064257028111,0.0727272727272727,0.2126993620414672,0.14766268312855735,0.17517378312828127,0.19844015164460635,0.19183725484679132,0.20239531247786757,0.19752680795443092,0.18359823736651326,True
4,5,9,1,0.4241371632399408,0.2057284474707519,0.6000000000000001,0.2947119108545304,0.0127777382672288,9.15956225038918e-08,5.99741744747875e-07,0.0011900816388609,0.5448083767006417,0.660736803546818,0.0100779134346304,0.296875,0.171875,0.0747969032847267,0.0005737208747335,0.0008003734885585,0.001179532173162,0.0070682159673783,0.0001077695589753,0.0007662288895443,0.0010206383212688,0.0033337315587322,0.5863674967656198,0.5685906282842822,0.6026128328775029,0.625047649829492,0.5958601903755278,0.5899133913448156,0.6170679181822517,0.5579879505439009,0.6720639104621854,0.3258426966292134,0.003977403024058,0.6236559139784946,0.7441860465116278,0.6124317357731759,0.8897314075847278,0.965505713286885,0.0525940255241774,0.8161655486626012,0.9831589474683816,0.0916496945010183,0.047923322683706,0.0560400930215788,0.3413654618473895,0.0272727272727272,0.3717703349282296,0.18475298845189309,0.2551618593230129,0.23863180990995617,0.2738311402062212,0.25036031342910414,0.2430254997409422,0.24569886218986314,True
4,5,10,1,0.5409056249762186,0.3308911917992517,0.7000000000000001,0.3291201592848757,0.0127776427107619,3.494172155012493e-07,5.880978338769595e-07,0.0002659654463765,0.6254434297687649,0.7194383371983217,0.0006927422623751,0.4620535714285714,0.0416666666666667,0.3545659776016997,5.645225515944554e-05,9.430608565317231e-05,0.0001666820415474,0.0006899519126113,3.680225792572388e-05,0.0002909858862574,0.0004708129323448,0.0013226994969267,0.6676811896040543,0.6479446719793355,0.686994588580673,0.7149233353191381,0.7338810815934936,0.7273123000547483,0.761241359315903,0.6909179197715648,0.398130599342073,0.2696629213483146,0.00047279695916,0.543010752688172,0.7183462532299741,0.5912340448142761,0.9001777222006271,0.9603061321931023,0.0424493777902185,0.8806899266630996,0.9964476613505416,0.1181262729124235,0.060702875399361,0.0536900018971732,0.3433734939759036,0.0499999999999999,0.2469298245614035,0.1909647498726086,0.40875294826574227,0.4771146984093914,0.43046849274503296,0.40070830493194015,0.41467491891249625,0.3768861916343469,True
4,5,11,1,0.6415746885336366,0.4335769621741311,0.2,0.2114218902973251,0.0127780988116112,2.1686943771562005e-07,4.28765356507465e-07,0.0003218703138062,0.4268407554602154,0.6045911417702944,0.000980846869647,0.4732142857142858,0.0520833333333333,0.3125285880807991,7.42232082665927e-05,9.519874464714068e-05,0.0001453857564813,0.000545368111547,4.697835078239549e-05,0.0002876553135661,0.0004080015103766,0.0010187836002006,0.6471485626951958,0.6278861682649078,0.6656397972101896,0.6916849245792186,0.7291916915798111,0.7226388935421295,0.7563325073019005,0.6863448502741228,0.4752314185650116,0.2499999999999999,2.626754103723842e-05,0.5672043010752689,0.6873385012919897,0.5936231680389099,0.8948460823618711,0.9650990301760676,0.0406375964222289,0.871939727837395,0.9869051081546992,0.0936863543788187,0.060702875399361,0.0455642630941435,0.325301204819277,0.0454545454545455,0.2521075415812257,0.17826048155307106,0.419431642698385,0.46564674371798204,0.36540379802279604,0.3854996538058676,0.4304016074598463,0.3976428267024796,True
4,5,12,1,0.5464264275333238,0.3514163125668386,0.7000000000000001,0.31144358827165,0.012778008134479,9.480848558409273e-08,4.959625054067326e-07,0.000940071784586,0.5122673586955153,0.7111118766367036,0.0005402780057035,0.3415178571428572,0.0572916666666667,0.218034836881944,0.0004250640676416,0.0005396782842652,0.0007663906220339,0.0026017933934718,0.0001044942529461,0.0006901051600168,0.0008979129950488,0.0019206781673985,0.6483605363061933,0.6290938921280966,0.6669581004197376,0.693478013953403,0.6741697053444149,0.6678639676315637,0.698856275175207,0.633172917419962,0.5761381474251274,0.3117977528089887,0.0013035122446815,0.60752688172043,0.7390180878552971,0.6342191085863955,0.894976747229038,0.9753735030578912,0.0621084791873709,0.8543793444626275,0.9905320637242646,0.120162932790224,0.0814696485623002,0.0409227425960493,0.3534136546184738,0.0477272727272727,0.2626216795908265,0.19127961871382818,0.2784229386706548,0.2798816215064396,0.30076501052365867,0.3002138245106926,0.27886392226014134,0.2688068824369863,True
4,5,13,1,0.1891878033114801,0.0461826715108719,0.6000000000000001,0.3858663135923356,0.0127781581345568,1.4367055263422e-07,8.569614527905787e-08,5.981422126059557e-05,0.4263715740674747,0.5459705535997763,0.0030046296071223,0.3794642857142856,0.0598958333333334,0.2318434667600264,7.127243054378093e-05,0.0001000523225974,0.0001735457572621,0.000881598585667,2.4774928494389203e-05,0.0001681482658759,0.0002679120606008,0.0007751424867401,0.6702211099365126,0.6504233420953824,0.6896328731984244,0.717832149620603,0.7061827872890347,0.6997240884328113,0.7322798409063053,0.664020240347423,0.5018608769293366,0.2837078651685393,0.0020573743134329,0.6021505376344087,0.7105943152454781,0.558706239174338,0.8880139235140445,0.9580677572626806,0.04622114545664,0.715197078591898,0.9277764638375444,0.0936863543788187,0.0638977635782747,0.0433789318251469,0.3172690763052208,0.0522727272727271,0.2218577969851315,0.19894432889659677,0.3059114852334885,0.2939804252112962,0.3060765392471286,0.3143939494882772,0.2882354746131219,0.32154187803258266,True
4,5,14,1,0.5255817048858595,0.3133107735489008,0.4,0.2268070431684834,0.0127779436637868,2.2191330900392125e-07,2.5383764385660005e-07,0.0001636460050274,0.4977284553866429,0.6429074864237936,0.0001963732096371,0.4241071428571428,0.2890625,0.0618398828466393,0.0010015625451136,0.001747050984414,0.0027647070122483,0.0156727728306418,0.0002812017226274,0.0024310783192775,0.0035126858957386,0.0085298515820655,0.531011350828819,0.5147575885088458,0.5455551662100986,0.5663731097874265,0.6296237135519622,0.6237297769582586,0.6527580418253509,0.5920680781033216,0.7616592380687764,0.2584269662921349,0.0037807466635993,0.6290322580645162,0.7571059431524548,0.5042343446819155,0.855185165386664,0.9444438062776516,0.060605859725808,0.8516285589031044,0.9750676137164812,0.1018329938900202,0.0495207667731629,0.0584300161989405,0.3333333333333332,0.0409090909090908,0.2782173966384492,0.18584358368874462,0.2620190757584989,0.2664515309290519,0.25386112881691253,0.25955801111988536,0.25999333203039204,0.2509753150434923,True
4,5,15,1,0.6814252353624396,0.5463210318370141,0.4,0.3025923353490861,0.0127779584585518,2.1503958154456648e-08,4.347877261021907e-07,0.0037876423518337,0.416406473157576,0.617684088893923,0.003296379881428,0.3035714285714284,0.0833333333333334,0.1471825063078216,0.0022395342608308,0.002566257858239,0.0036643318294834,0.0120530239808964,0.0004783972934495,0.0027621086973663,0.0035832087966705,0.0078196379964286,0.5993469204192542,0.581296303757032,0.6163032889938007,0.6406058851567493,0.6302937799984257,0.6242296754194647,0.6532120736649756,0.5922294810530007,0.7662660417742918,0.2949438202247191,0.0030866649433372,0.6236559139784946,0.8656330749354005,0.6138075738613054,0.9002094540758383,0.9674635310885044,0.0590425522115597,0.8694721740702829,0.984214827748812,0.1018329938900202,0.0670926517571884,0.0438566803022025,0.3333333333333332,0.1090909090909091,0.1255411255411255,0.18195554606622583,0.3178050336799446,0.33113568100662716,0.30930843373929356,0.2932863268025975,0.33115932425339817,0.2937340650223749,True
