fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,optimal_budget
8,3,11,2,0.6028520352378727,0.4456457037025003,0.5555555555555556,0.430902776108689,0.0132471104101426,1.0275505859003553e-05,9.183509288585817e-06,0.0001595624802746,0.6631718530704701,0.9084909395750116,9.691760272992648e-05,0.3475935828877005,0.1182108626198081,0.1206425633165611,0.0402980010753394,0.0763909374435506,0.0818634441402158,0.0987369869846137,0.0302691614040855,0.1083332540561837,0.1174439010084976,0.1173976230078604,0.6037078926378832,0.6532120714747177,0.659044558703287,0.7130226558325241,0.6713103225468509,0.7031948164859527,0.7156350585670523,0.7620874835861049,0.7073413048404197,0.4491525423728814,0.0001714881901517,0.4619718309859155,0.6888111888111887,0.6172218795717288,0.9121243822229445,0.9606965812311016,0.0677211012955984,0.8524161698809225,0.999364050569265,0.1886120996441281,0.219959266802444,0.0163476361767728,0.462686567164179,0.165680473372781,0.1041374851847861,0.019503241724082982,0.01834595741177657,0.0049303690168251675,0.0025582973722333394,0.02519859876254856,0.01937743397557915,0.05383736385982451,0.05705600184039067,0.07365565178253995,0.08658797407095706,True
8,3,12,2,0.6262904175893825,0.4685181205226298,0.5555555555555556,0.4212862702896396,0.0132603158529742,1.911099297223496e-07,1.8777669401089027e-05,0.0246098620890577,0.7941744692832291,0.8878713628253679,7.253921108830746e-05,0.3716577540106952,0.0543130990415335,0.2515483677176654,0.0310500184220673,0.034200665411123,0.0398912128164975,0.0604057128731989,0.0234993839739217,0.0450861841623725,0.0514203757018956,0.0751491987562805,0.5233589424816958,0.5583554742543215,0.564159134614368,0.6131979048146912,0.6184695987726894,0.6395604752664857,0.6509604691736903,0.6969017819080323,0.6021477810502655,0.4717514124293787,0.0001804081860366,0.4873239436619719,0.6118881118881119,0.6311960094605946,0.9199199664905976,0.9674790373910064,0.0630003729724834,0.8671629529806689,0.999006141568708,0.1850533807829182,0.285132382892057,0.0116906474820143,0.462686567164179,0.2455621301775148,0.0710295226807456,0.02018271478847774,0.013184527356110644,0.0037237834443033676,0.015723431088781853,0.02920455693892445,0.05607732758380957,0.055683988648086456,0.06056156856405998,0.051159587376054194,0.08712521057029872,True
8,3,13,2,0.4119894954074388,0.1977733336874222,0.6666666666666665,0.5590983767587486,0.0132598650002571,3.200366267520938e-06,1.9010843529349173e-05,0.0014268714001329,0.7903919667404504,0.882188715226753,8.209225486776177e-06,0.2673796791443849,0.1277955271565495,0.0864415911355649,0.0383745072053545,0.0501665541220215,0.0735117144969409,0.0963570545629078,0.0364924782806003,0.099018430409208,0.1413561435440264,0.1622742437842984,0.6074050757547356,0.6503403691577858,0.6611119445762376,0.7171097025138032,0.699040122176343,0.7273586505782837,0.7440998165958361,0.7965220183224486,0.6985298346331407,0.4830508474576273,0.0001630092292625,0.4591549295774648,0.6188811188811187,0.6372459932068792,0.946275713461906,0.9793844048224952,0.0546640586023674,0.852954688527457,0.9993999444507832,0.2099644128113879,0.3441955193482689,0.0104378924605979,0.4850746268656716,0.2810650887573964,0.0646141389429384,0.00734474659305747,0.0061326383079817895,0.0034955142705069466,0.004714723153380176,0.015259219914767818,0.023380858732643527,0.0594979268551726,0.05448251458547559,0.06665260236039275,0.0662898328641841,True
8,3,14,2,0.310140024205783,0.1157681023319913,0.7777777777777777,0.4486072425144995,0.0132481296957835,1.582549441203449e-05,1.252965911751604e-05,0.0001339482652074,0.7836247592710944,0.8815186012410349,6.22241880346385e-06,0.3636363636363636,0.0351437699680511,0.3377563329312423,0.0284319594806686,0.0425009699150379,0.0561624449955045,0.0785431348338147,0.0240855606989536,0.0636100005075044,0.0855549711476708,0.1077168299340322,0.5623443842893373,0.6037984093605706,0.6123177657729104,0.6650374369389234,0.6581168508651398,0.684489064969175,0.6992593066525953,0.7484219580749611,0.6014571326495218,0.4689265536723165,8.870496206063446e-05,0.4873239436619719,0.6013986013986012,0.5557828220257401,0.9065621507369702,0.9434170431291604,0.048681047321911,0.8322121016579491,0.9985967742751186,0.1921708185053382,0.3319755600814664,0.009972860035325,0.4477611940298508,0.2899408284023669,0.0582623998850698,0.03398823086961545,0.03138724165221365,0.024758581310867712,0.02120991010325376,0.04511449909683174,0.0929209058502545,0.09716712454320342,0.07553551478327541,0.09400734265278837,0.09059336290927068,True
8,3,15,2,0.4481021894491206,0.2512346378593778,0.6666666666666665,0.4583341072968315,0.0132490022015883,1.3587605798566986e-07,1.6834527675914748e-05,0.0310488794926497,0.6160323108841254,0.9095061986112378,2.017497143730691e-05,0.2807486631016043,0.0575079872204472,0.1850943085864678,0.0327992128264368,0.0454295950119886,0.061236615289788,0.1001619248366175,0.016151546446415,0.0454578376685183,0.0606953579297391,0.0947145444470222,0.5681790576140536,0.6093169386158788,0.6184961222887111,0.6768580122925268,0.6007170186791307,0.6255635437132216,0.6392115822163773,0.687061737340058,0.6348993930452683,0.4689265536723165,0.0002706652001686,0.5239436619718311,0.583916083916084,0.6444225262520815,0.9229152790756706,0.9640721251003416,0.0631254277569315,0.873398564361556,0.9994932048624912,0.1708185053380783,0.1486761710794296,0.0233112211529477,0.4813432835820894,0.1597633136094675,0.1114806205521239,0.0197874799234019,0.023016055005484308,0.011705132206822209,0.03028565169799828,0.03511967394408437,0.034648998422342946,0.05696880022041253,0.05721058497823401,0.06221402034579576,0.08138502382958225,True
8,3,16,2,0.4232697999453926,0.2091936303153776,0.7777777777777777,0.5694832979677444,0.0132522525637463,1.8423059139246515e-05,1.3529457779202727e-05,0.0001195425385077,0.7429091222115419,0.9084101250984932,0.0002377313908646,0.3983957219251335,0.0543130990415335,0.2685696848910778,0.0348789987838467,0.0654958442794575,0.0663016584789578,0.0974087752294697,0.0250151292946512,0.083046340521263,0.0849889975161948,0.1135032192414456,0.6021570696704546,0.6501992893785076,0.6547273470389208,0.7127154281150547,0.6614071935513434,0.6910029213597376,0.7021169308967916,0.7527066382254646,0.7164079208544075,0.4406779661016951,0.00025728258991,0.4732394366197183,0.6923076923076923,0.6360137654373677,0.9287543522226612,0.9719248479285808,0.0775906938035121,0.8718131331989906,0.9991237881595828,0.206405693950178,0.219959266802444,0.0177929085303186,0.503731343283582,0.1508875739644969,0.1222696350348691,0.016261154056575664,0.03228673444189777,0.005630748187325005,0.014673847049852341,0.019823773370447353,0.028075882745149924,0.0471492347197211,0.04030152130290675,0.05253139440786625,0.0336297431577595,True
8,3,17,2,0.3975194398571375,0.1906983505989349,0.6666666666666665,0.5765881137664287,0.0132561755049901,4.240801087438215e-07,1.8729095131463064e-05,0.0110259382558249,0.7284160770714029,0.9148656317370936,3.115892556017797e-05,0.4786096256684492,0.121405750798722,0.1612193322633063,0.0345513323403884,0.0410409315317406,0.0441923345456949,0.1116242001586678,0.0312370693620017,0.0745325963939514,0.0782721185271017,0.1754704070651453,0.6102951399688645,0.6520833531358847,0.6573275653101426,0.7255766416173515,0.6937939536703951,0.7203786439887472,0.7323778934090719,0.7943267465717629,0.7318100541871361,0.4774011299435028,0.0001897921574486,0.4704225352112677,0.6853146853146852,0.6148480947974733,0.9369278389682232,0.97459670236241,0.0423916601563566,0.8643447149827891,0.9994413964752764,0.2384341637010677,0.0997963340122199,0.0471019410886385,0.5186567164179102,0.378698224852071,0.0503280297860623,0.0233575837908575,0.015792945742777568,0.019353816274415427,0.021778466210927303,0.025340586254953067,0.030317700191696596,0.04736128458161062,0.04522377321517806,0.05480993293318149,0.05041859864854206,True
8,3,18,2,0.4524885754072392,0.2390940105175668,0.7777777777777777,0.4917374601613598,0.0132621346442408,7.4641819064063326e-06,2.4361994069526248e-05,0.0007547614376138,0.7292274671716249,0.8676922616298199,1.0225666521915288e-05,0.2406417112299465,0.0479233226837059,0.185327338523961,0.0050442063732855,0.0063382117942299,0.0095280168263711,0.01741643844984,0.0023913706771521,0.0058377928846508,0.0092352738683948,0.0163357830008369,0.4969616916526106,0.5307010942877506,0.5354788587527053,0.5784146871873237,0.5507197631160167,0.5712209439723501,0.5810492641169065,0.6162499020409737,0.4564475281230863,0.4943502824858757,9.574597377374896e-05,0.5577464788732396,0.6923076923076923,0.6671082107396573,0.9364974661676168,0.9785837244096772,0.059896378374777,0.8386681606592861,0.9988238807751108,0.1779359430604983,0.1283095723014257,0.0282937828841404,0.4999999999999999,0.088757396449704,0.1939693707283406,0.10084615574258546,0.09608937130069073,0.1469211579588775,0.1084301539008382,0.15270453087931077,0.1609100492977129,0.1469960489620132,0.13941228800969208,0.21343102993453134,0.13566885663164846,True
8,3,19,2,0.4895219696440399,0.2841781886575838,0.5555555555555556,0.5961448766921036,0.0132588573636838,4.301255780696282e-06,1.2200353383146267e-05,0.0006474395935375,0.9134393558138466,0.9167476684359842,4.867313731710202e-06,0.3422459893048128,0.2012779552715654,0.0694202739621526,0.0203062144018672,0.0299867250714277,0.0401151120151483,0.1023650947224611,0.0163142494299662,0.0467104770668294,0.0659246505413897,0.1578920849887428,0.6132235505555035,0.6564775877711139,0.6635750510490658,0.730615704150625,0.6860000099189062,0.7130715456409144,0.7271128665073118,0.7884278898708792,0.7235993295564153,0.4689265536723165,0.0001330834656298,0.4450704225352113,0.6013986013986012,0.6367130309874962,0.9424652582943576,0.9568156728449452,0.0433770524465712,0.8724095831913454,0.9998943638281376,0.2633451957295374,0.0896130346232179,0.0571043165467625,0.5559701492537313,0.1893491124260355,0.1077033800692312,0.02477847101111678,0.04091446453471876,0.05053934033585917,0.036779060799929014,0.04410504942369217,0.07710696217818681,0.07658412157782027,0.09478897414989475,0.09856520038683608,0.11603374709075603,True
8,4,0,2,0.6336133288869275,0.4885535011296791,0.4444444444444445,0.5674216383333804,0.0132636466104738,5.731580543774291e-06,2.1740538422863828e-05,0.0008876744101177,0.9283037709311508,0.929395433485367,0.0001191393412995,0.3903743315508021,0.0990415335463257,0.1591272158220288,0.0327934879027633,0.0458859430431824,0.052963422883592,0.1147642746971834,0.0297179743240787,0.0733695720512658,0.0873837399523135,0.1691854129322279,0.591238026727536,0.6338052238999212,0.6401118293673804,0.7064146840324543,0.6791785396356493,0.7056352590205792,0.718942586719426,0.779177184488341,0.6804559315626694,0.4661016949152543,0.0002847439098121,0.467605633802817,0.6328671328671327,0.551846786396295,0.886642347938997,0.9515817012318846,0.0668173101495322,0.8868058769458438,0.9994168586817024,0.2526690391459076,0.1323828920570265,0.0372223959962464,0.5111940298507461,0.2869822485207101,0.0663105144505316,0.01636388953586073,0.023427550508626115,0.01871854476231239,0.023234893609571948,0.0560733914080338,0.055239663670531104,0.05077700801010301,0.05897625656008372,0.06715801833303425,0.05356659389732754,True
8,4,1,2,0.5678041892567689,0.3836517687070009,0.5555555555555556,0.4738709413704848,0.0132448620605111,4.162774705248647e-06,1.3299100758594604e-05,0.0007374193215628,0.7692461011137516,0.8851467786174643,2.064675588919602e-05,0.4331550802139037,0.1437699680511182,0.1243557407610483,0.0355940789681247,0.0685550850124868,0.0966281004110735,0.1897645710923544,0.0253871766442818,0.0945026908371222,0.1351724262309345,0.2615181831575904,0.6427493118126452,0.6925593110036204,0.703534856873538,0.7777227135130524,0.6915579424192313,0.7223717632652598,0.7391127042372262,0.8053081069859621,0.6917196792037078,0.4265536723163843,0.0002995549266015,0.4732394366197183,0.6643356643356644,0.6663493015248663,0.9535303732634668,0.9902176426231412,0.073533233995393,0.8789287277587452,0.9995665154588348,0.2135231316725978,0.2036659877800407,0.0200608743774211,0.4776119402985074,0.3698224852071006,0.0478264081391438,0.019158001268466788,0.007688819624097982,0.005048220332127633,0.013698308987568561,0.004755731335600021,0.011512107123773057,0.034899797630348596,0.04098173597176841,0.044166374429068005,0.061860001863987074,True
8,4,2,2,0.4503417268589703,0.2247175131908418,0.7777777777777777,0.5463608184143459,0.0132614028227931,1.3538107996154106e-05,2.5235987049935616e-05,0.0004032377535557,0.6572124112371301,0.8955386761726782,0.0026791648203956,0.3636363636363636,0.0383386581469648,0.3183097561867162,0.0183935355887575,0.0231558842216127,0.0287754993038678,0.0398292855371062,0.0150593958513971,0.0353820964716697,0.0442573534660373,0.0574882818063429,0.5898850357323018,0.6304082958183208,0.6363036393246821,0.6882516176430926,0.6747768636372272,0.7002801380794175,0.7128542968670095,0.7619927503445159,0.5958511595402506,0.5141242937853109,6.543585335276364e-05,0.4619718309859155,0.5944055944055942,0.6182197213430156,0.928637293596428,0.9685454837652334,0.059604042904515,0.8599736603735104,0.9994796137623936,0.1637010676156584,0.3319755600814664,0.0084220049110412,0.4291044776119402,0.242603550295858,0.0673022327843885,0.009504746854585988,0.015082404487962362,0.025079797339742596,0.019119484540738405,0.051254011753529546,0.07034606728217581,0.05999540291295035,0.05678546303352427,0.079589825896618,0.05966869415945851,True
8,4,3,2,0.4307260906672442,0.2230035475049951,0.7777777777777777,0.4942317643692122,0.0132534457756292,2.6653330980013266e-06,1.321658578993559e-05,0.0011803943425576,0.7713793010973853,0.9152769009714786,1.957969705424311e-05,0.4010695187165774,0.0575079872204472,0.2584987388968088,0.0159588136279392,0.0219345889175958,0.0257609077567418,0.0528033885292707,0.0168135507532154,0.046110241372585,0.05416376514533,0.0983759539435465,0.5993265759406368,0.6408787860609476,0.6462933786945595,0.7035306587580785,0.6969412302356264,0.7240665499130587,0.7367201892202612,0.7918038174380496,0.6319658375067173,0.4689265536723165,0.0001086515706294,0.4450704225352113,0.5944055944055942,0.6555398097334708,0.946839621819003,0.9819637938983616,0.0454369578016863,0.8439905060634715,0.9993552034622928,0.1708185053380783,0.1384928716904277,0.0251798561151079,0.4402985074626865,0.3550295857988166,0.0463761795964492,0.009736671023389131,0.009166353235955061,0.01820377896576587,0.018487163141478295,0.01904531884708047,0.025194488719299066,0.05225156440649383,0.060961797232392076,0.04673876164381942,0.06822566545019285,True
8,4,4,2,0.5336333849323881,0.3569396313312202,0.6666666666666665,0.4141696350577859,0.0132549807708388,2.2042574686364397e-05,1.4936216769609951e-05,0.0001052859611211,0.7575247393162967,0.8496217837433074,0.0002021344659788,0.3609625668449198,0.0287539936102235,0.3818181818181818,0.0020707170315763,0.0029837648457307,0.0045291977043851,0.0091397761180601,0.0017663745177356,0.0046589069787879,0.0073099180256323,0.0152030579770805,0.5757218747622956,0.6147520686876817,0.619410673090329,0.6687469673089246,0.6738908887343914,0.6992230476340139,0.7109512218198948,0.759387925151559,0.4220099057594936,0.4661016949152543,6.883951386040958e-05,0.5239436619718311,0.7132867132867133,0.5687198803607239,0.8856569370186526,0.94507561333819,0.0743963274908893,0.859204176220113,0.9994258908012936,0.1459074733096086,0.0957230142566191,0.0325856961489631,0.4701492537313433,0.0621301775147929,0.2453332076284883,0.23255798638091787,0.24771256203215491,0.2167793789950924,0.16036758387438368,0.21019266627231117,0.23688802725150912,0.3161992477637787,0.24481783355058054,0.25128083421962366,0.21251361163109084,True
8,4,5,2,0.5632997893732582,0.3845049978941474,0.3333333333333333,0.4375166503946172,0.013245141865709,8.426689251466238e-06,1.4893941957940364e-05,0.0003789825209535,0.7129158067258777,0.8794708898377502,1.681876357418713e-05,0.409090909090909,0.0607028753993609,0.2523653909419892,0.0203821185607119,0.0282734814657497,0.0374149966103543,0.059494151488988,0.0223431188835595,0.0556318703124993,0.0727897035371272,0.1070219512082765,0.5683522706815636,0.6084144254786548,0.6154053306725984,0.6687958252211578,0.6833496994670726,0.7097315711702065,0.7235083576386032,0.7765251757503103,0.6842366037299156,0.4604519774011302,0.0001472882655552,0.4816901408450705,0.5699300699300698,0.5765210860273335,0.9006204104476435,0.9366041387882372,0.065391538719812,0.8621746818977931,0.9979696460337256,0.1921708185053382,0.2382892057026477,0.0151316962958558,0.4589552238805969,0.242603550295858,0.0713869340406702,0.012970821987821617,0.013954555138296255,0.013097918201794793,0.013568078496349278,0.022794962480048413,0.05072656483671087,0.041211953150603234,0.058383927974037665,0.06803029860983119,0.10653564948942831,True
8,4,6,2,0.4817008230706248,0.2602704687365553,0.7777777777777777,0.6587755985980688,0.013264518996479,1.6252578209389052e-05,2.189202700195797e-05,0.0002733848433119,0.8661342304770299,0.9345106017369932,1.4166915521593896e-05,0.3983957219251335,0.1916932907348243,0.0855905252768944,0.0298599578595201,0.0387244126317628,0.055542298497984,0.1077782624339726,0.0249527311081841,0.0646158289055213,0.0887794214029638,0.1646308927615406,0.6077526643946847,0.6501736533021204,0.6591174661457886,0.7232470645113661,0.6840521897513927,0.7109085248490483,0.7256677170448282,0.7849026636627022,0.7423717862965781,0.4943502824858757,0.0001897921574486,0.4535211267605635,0.6573426573426573,0.6681956121810231,0.9471007590600864,0.9853983228506986,0.0661108313193619,0.893228144458502,0.9997778175086922,0.2704626334519575,0.1690427698574338,0.0306375589183825,0.548507462686567,0.1597633136094675,0.124889824266393,0.016973554278359313,0.01162307663353461,0.031802127947683834,0.014012904479233179,0.027163145542181518,0.05251644756257505,0.0572312987136919,0.07289939174473621,0.06530128953228424,0.06051071873842761,True
8,4,7,2,0.4421013539474507,0.2350017676801447,0.5555555555555556,0.5493624262274024,0.0132708160442329,1.4359900446392465e-05,2.248434206339292e-05,0.0003283276238081,0.7823548921528246,0.9003727681597099,0.0003225936907283,0.4545454545454545,0.0095846645367411,0.7967978945059763,0.0206860074028747,0.0234308425366656,0.0269469137534134,0.0517192623874862,0.0211644395144529,0.0448166859854717,0.052579699689097,0.0993892933761146,0.5769847689142085,0.6159613163212295,0.6211835301306273,0.676093294538187,0.6907087653910765,0.7162532356979673,0.7287958798821829,0.7838756077623821,0.5735803916200176,0.4830508474576273,6.883951386040958e-05,0.4422535211267607,0.6468531468531467,0.6048515635838001,0.9082067940422256,0.9583938605431156,0.0827718298913899,0.8403378638841847,0.9995730412031302,0.1957295373665482,0.2525458248472505,0.0143603866906474,0.4999999999999999,0.3195266272189348,0.0581871331331425,0.008384612503654906,0.013906744386876564,0.013477414642830044,0.01863565582980918,0.06355913355731747,0.0809189956435849,0.08703962559581459,0.10729475128839897,0.13760467806783308,0.12415140780904427,True
8,4,8,2,0.3887834866430658,0.1681760443064552,0.4444444444444445,0.5791259239173319,0.0132562391896659,6.769113577745056e-06,2.990737470947129e-05,0.0010446500071935,0.8382497066059043,0.9550212227262314,4.488736902230956e-05,0.248663101604278,0.1022364217252394,0.1000138519343649,0.0384625935891795,0.0427084656667669,0.0532112801419522,0.1089404261863145,0.0252833541881161,0.0540647407331068,0.0683395130395172,0.1390257048586047,0.5822828736722157,0.6214055294177984,0.6287830100594848,0.6929863976249716,0.6521155836341102,0.6759451128706291,0.689314400374733,0.747658643228565,0.7020571501178335,0.519774011299435,0.0002445616615104,0.476056338028169,0.6573426573426573,0.6703567551446228,0.9525378618279772,0.992729373662105,0.0710291461027045,0.8824417326385556,0.999725843747819,0.2811387900355873,0.1446028513238289,0.037410071942446,0.5447761194029852,0.242603550295858,0.0831304501524802,0.007445746336744686,0.008250334535155581,0.01291558903659845,0.007653700353471836,0.019003410905544277,0.04584839033728933,0.059392756152737286,0.061308079615988505,0.05241921961609619,0.04040590216937043,True
8,4,9,2,0.436563557301368,0.2253013343566928,0.6666666666666665,0.4474789036291079,0.013253087559414,8.832343160432102e-06,1.4522037528876177e-05,0.0003480225313283,0.7347644738928601,0.9062644264509008,0.0004444467530096,0.4251336898395722,0.0543130990415335,0.2855910020644903,0.0285631265121999,0.0369131062084208,0.0494584805583073,0.0865834315393744,0.0221628645992129,0.0540110719113067,0.0715283893116978,0.1250783595516272,0.5765542548240401,0.6169612754718956,0.6249974127980251,0.6833931107324166,0.66376766846919,0.6893371106186631,0.7032706036789425,0.758543169312501,0.6118895397984806,0.4943502824858757,0.0001265033652039,0.4816901408450705,0.6048951048951048,0.6129903398959078,0.9339331738901818,0.9721794636185006,0.0570219721437664,0.8436607739935267,0.9993119384233228,0.1850533807829182,0.2769857433808554,0.0121274409044193,0.4552238805970149,0.2840236686390534,0.0603969065101161,0.005612694972584995,0.0003988626247678974,0.004217395144247597,0.007025701056030843,0.007694681666369719,0.021802403666099483,0.03958338304692605,0.03854067321936062,0.03054928616514573,0.04978796578457472,True
8,4,10,2,0.6081581078941014,0.4453889573079201,0.7777777777777777,0.569704066166377,0.0132504692939645,1.201690439500554e-05,3.737724594316452e-05,0.0007162195312963,0.8619190660290761,0.9311824040537646,7.173834011275675e-05,0.3315508021390375,0.0319488817891372,0.3302719596446977,0.0085797243686355,0.0135624767246713,0.0185647030594158,0.0293124936382877,0.0063441553950911,0.0237029736031087,0.0335618847999224,0.0499036337506525,0.6169882195464959,0.6596151238439714,0.6654067204580039,0.7199985265561624,0.6956601980154602,0.7228444110162596,0.7357383754823488,0.7874693842874491,0.5038319420931531,0.4887005649717516,5.620173164470009e-05,0.504225352112676,0.6608391608391606,0.6184645064092402,0.930598960849989,0.97345043647455,0.0764359111671396,0.9053790815207,0.9998734610685732,0.1601423487544485,0.2769857433808554,0.0105087358684481,0.4253731343283581,0.1538461538461537,0.1039174256134731,0.04831792976636026,0.04841809686921699,0.041771066742668735,0.03104218631833415,0.0965378269867378,0.0941325729971123,0.09845816231952942,0.09636212273537492,0.12241030705032092,0.09408330175450293,True
8,4,11,2,0.4578238625369005,0.2529003983875886,0.7777777777777777,0.4364875575862061,0.0132441571414815,1.6086524720416667e-06,1.1778464170012085e-05,0.0017738788235636,0.6747947378147227,0.893428959751805,1.34147397505584e-05,0.3529411764705883,0.0990415335463257,0.1443140695251672,0.032000479512262,0.0390520998369582,0.0596200064447034,0.1086543772746809,0.0241501276673278,0.0494413234634826,0.074055322393125,0.126221269924125,0.6181038766432049,0.660623565069283,0.670394704603537,0.7340440634821214,0.6654021797417806,0.6894611447911807,0.70461908077864,0.759687547334114,0.572077128825372,0.4661016949152543,0.0001804081860366,0.4845070422535212,0.583916083916084,0.6350954958109567,0.9231115921513304,0.9679818978811996,0.0755616182374431,0.8538288132104189,0.9997430424403462,0.2099644128113879,0.130346232179226,0.032109606432501,0.4999999999999999,0.0798816568047337,0.2116333496010192,0.021828256670423585,0.03310508417154503,0.03109334542310026,0.020100488888761987,0.07204388747303665,0.10830396214283135,0.10445387625462718,0.0733402290063538,0.07911763548718309,0.10056638834730941,True
8,4,12,2,0.3035158473418908,0.1046629369089902,0.7777777777777777,0.4151470588941323,0.0132374132727348,1.8191136347099396e-06,6.536849428498367e-06,0.0008375517237711,0.5793740394012148,0.8720177412285368,4.5842067677058425e-06,0.3449197860962567,0.0223642172523961,0.4243802036323145,0.010601286473268,0.0160239236239662,0.0210027019221582,0.0329966050846085,0.0077593168650494,0.0230210553491719,0.0302573429659622,0.0441241066484209,0.5406798515387252,0.578585738074398,0.5841882284804125,0.63233398575458,0.6325113052200954,0.6573083535159312,0.6692207697691429,0.7145502879331138,0.5698253047688474,0.4689265536723165,7.618717018723485e-05,0.4619718309859155,0.5384615384615383,0.6200675652922181,0.9174264554830608,0.960277052755663,0.0576381936312422,0.7828470922371115,0.9964925991502442,0.1743772241992884,0.2749490835030549,0.0115418456601625,0.4440298507462685,0.2544378698224853,0.0660943910150579,0.1502651932253047,0.1352565729014465,0.16486827985641211,0.15877908026243534,0.15638781539464358,0.1932914898896202,0.177976723105912,0.18577676167511384,0.2424597848577132,0.2798731224443495,True
8,4,13,2,0.4507695011851957,0.2235362970231964,0.6666666666666665,0.4755126908956482,0.0132563353406466,3.7385528371548033e-06,1.535321640141338e-05,0.000966436310492,0.8592038348717614,0.8941769147923265,4.542714171862527e-05,0.3128342245989305,0.121405750798722,0.106054790696747,0.0510392838701859,0.0683404288914796,0.0877837308859208,0.1253808253256703,0.0383435454758122,0.0935559649059509,0.1246189921867,0.1726077502306887,0.5901693612693799,0.6333515245374945,0.643420537116417,0.7021277469466067,0.6680016020809371,0.694324566501882,0.710612186589437,0.7651817518776372,0.7250786794612284,0.4717514124293787,0.0003151363416522,0.4788732394366198,0.6048951048951048,0.6598680304917055,0.9486774468984904,0.9832819712601863,0.0553428279419979,0.8552256688206259,0.9988992616682671,0.2206405693950178,0.2382892057026477,0.0172721327070574,0.503731343283582,0.3372781065088758,0.0553688287009539,0.004461087055503417,0.0010006947953589132,0.0001341457496680667,0.007415552299739599,0.01069985395176843,0.01677434198383509,0.03787509481281965,0.03725797063670484,0.032476673570404846,0.03696971724691242,True
8,4,14,2,0.3263414536007052,0.1398824812686815,0.5555555555555556,0.5688364567389893,0.0132452450297696,1.1577582944398478e-06,1.0399354986196732e-05,0.0021908550334322,0.7293813158542553,0.8949231307160531,3.790916556269908e-05,0.3609625668449198,0.0990415335463257,0.147488315160209,0.0283263968363517,0.0504935550424521,0.0696529558576695,0.0875962539826955,0.0230281229681887,0.0806884950536186,0.1128239445814574,0.1216352500261709,0.5347243573633257,0.5777325228288013,0.5885591047713661,0.63745980946905,0.650795202211015,0.6808281552599207,0.697654839696456,0.7437392566886214,0.6661233343392522,0.4802259887005649,0.000154949497096,0.4732394366197183,0.6363636363636365,0.619565176285972,0.9331164649828336,0.9787643628530552,0.0458371526456625,0.838824215662287,0.998606889072693,0.2206405693950178,0.2810590631364562,0.0141858344310467,0.462686567164179,0.2928994082840236,0.0593688566415866,0.00042591192567850396,0.0030605450659298354,0.002337171802404273,0.001295640405829822,0.01628378225224078,0.018130707367660318,0.027766305684562394,0.0458553126030695,0.04125133140591224,0.04693342627620085,True
8,4,15,2,0.5712746405389072,0.3693410598984314,0.5555555555555556,0.3023779695140883,0.0132410185804122,1.3263734298718818e-05,1.866518995664289e-05,0.0002885152248373,0.7270574889169557,0.8903293565628669,2.159247644844054e-05,0.2459893048128341,0.0511182108626198,0.1799040963423022,0.0077507872360208,0.0115018235897413,0.0150461212225042,0.0167517615554379,0.0032751120001294,0.0104525730649205,0.0142613825553837,0.013477476773891,0.5735190231357683,0.613064513387011,0.6183068306793501,0.6663182937565466,0.5948821495078025,0.6178185401372447,0.6284580665701549,0.6661457996880422,0.436090755995428,0.4435028248587571,6.883951386040958e-05,0.535211267605634,0.6258741258741258,0.6252044335034845,0.9032859419111112,0.9620159152972404,0.0769829451817913,0.865532292716939,0.9993334704046236,0.1494661921708185,0.1486761710794296,0.0207885639540315,0.4664179104477611,0.0473372781065088,0.2980434548376064,0.16924488757165984,0.15274618705700324,0.19454034236562992,0.1861936124557913,0.2211867677320736,0.22977209616048405,0.23565647727775005,0.2564043777250611,0.20689056018843144,0.23642312282468145,True
