fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,optimal_budget
8,3,0,2,0.5134833527096371,0.3022076216496537,0.6000000000000001,0.5799947379321564,0.0127446998822029,4.677643032668304e-05,2.0014202565513142e-05,1.3461930300722085e-05,0.8886554661555162,0.8433463615614072,0.0008147071425239,0.5562372188139059,0.2383177570093458,0.0677159217221481,0.024127373983435,0.025443393921291,0.0366201313853716,0.0657591991179204,0.0069162801250928,0.0361477926366042,0.0305483676962291,0.0625991532149975,0.6547475422695941,0.6239527925487534,0.6752894453775917,0.6787685725528595,0.7127561342577333,0.6814418280510421,0.6994744261578393,0.7226626502376042,0.7458197013169144,0.4742857142857142,0.0004271993966306,0.5302197802197803,0.6729411764705883,0.5943171876161235,0.9365057012391792,0.981463507209619,0.0522935775212199,0.8731678988780553,0.9994433756316372,0.1825192802056555,0.1388059701492537,0.0428346706998966,0.4651162790697674,0.1610878661087866,0.0639526800722943,0.029099147228307972,0.03627426891991683,0.06139640861437177,0.07933565884797349,0.06900330476926048,0.08041949187837492,True
8,3,1,2,0.3827885852020557,0.1785437934273767,0.7000000000000001,0.5435601020471277,0.012708570352116,1.2711992419966955e-06,1.3325855700087346e-05,0.0009642784179094,0.6972998449058394,0.9001633015204652,0.0001495368285234,0.296523517382413,0.1658878504672896,0.0507537276749139,0.0318607555178864,0.0527917018335105,0.075394734738902,0.1258183928411361,0.0077008765444128,0.062018478289998,0.0515766564959408,0.0997680522091803,0.651400792691851,0.6262998716640834,0.6799206936418853,0.6900282604180283,0.6978315009061316,0.6712597351589763,0.6905054515479792,0.7179419937062625,0.7881653304748905,0.4771428571428571,0.0007462302891391,0.5467032967032968,0.6470588235294119,0.6101662729253561,0.9378984814008864,0.9774043367989396,0.0582826221894629,0.8610275621322503,0.998571930903915,0.1825192802056555,0.1462686567164179,0.0406531496070376,0.4237726098191215,0.1736401673640167,0.0545582657632555,0.010935526446567393,0.0141130403864084,0.0254653906808833,0.036525089152789,0.03320082908183936,0.038865709136065484,True
8,3,2,2,0.5175634327936988,0.3000098534843639,0.6000000000000001,0.5512855204745788,0.0127362779826846,1.1226819986908024e-06,1.918309918774879e-05,0.001588747990743,0.8690889842786139,0.8743458033757988,0.0002727356335244,0.443762781186094,0.1728971962616821,0.0741665663144138,0.0424223510849319,0.0568220531354003,0.0904846157610575,0.1467415380422048,0.0115584744954603,0.070110741610061,0.0650960087762461,0.1223245328560611,0.6223955004795183,0.5977013853022977,0.6528688526612438,0.6669552228423582,0.6909647388988751,0.6634006115693045,0.6853670146192282,0.715885355671081,0.768230993577644,0.4371428571428572,0.0007462302891391,0.5631868131868132,0.6305882352941177,0.6223709361356184,0.9589641757282564,0.9845479865629536,0.0332912394033474,0.8833436697233401,0.9991195498025862,0.2313624678663238,0.173134328358209,0.0416493532782447,0.5400516795865633,0.2405857740585774,0.0492852719252789,0.024270122181783753,0.028861271007295103,0.054832152209117906,0.07221274074081231,0.07645799198418178,0.06798607293292146,True
8,3,3,2,0.4643688470012564,0.2448776501038227,0.5000000000000001,0.4981822246313782,0.0127145508709688,8.15368923884103e-06,1.2805390108792812e-05,0.00012151116759,0.7645761269903073,0.8646735449203204,0.0002321472128521,0.3128834355828219,0.2313084112149533,0.0373586760609536,0.0465047234503684,0.05960994965244,0.0973920253515004,0.1470732440492067,0.0136530241939524,0.0844933824439788,0.0784192415633813,0.1394688608022373,0.6716360844024476,0.6432377634820281,0.7013627428875178,0.7106599061474785,0.7217121857481285,0.6923720490971019,0.7140688964142675,0.7417601248780086,0.7656966034708804,0.4828571428571428,0.0005504789807854,0.5467032967032968,0.651764705882353,0.6217307977189273,0.9440276093584798,0.9791233508926648,0.0470828552430638,0.8621692588017508,0.9987824213694064,0.2313624678663238,0.1507462686567164,0.047840959470402,0.5297157622739018,0.2719665271966527,0.0427170386473226,0.01699512756701949,0.04081029113471131,0.07451991621376432,0.08417126673602017,0.09905173675377678,0.09031039293484808,True
8,3,4,2,0.6078295335109029,0.442629169347947,0.6000000000000001,0.4718156203171755,0.0127162334200537,1.875098836310048e-05,1.574476118561969e-05,5.2402972216546354e-05,0.8705791723975506,0.8783840126119695,0.0014181784871446,0.149284253578732,0.1028037383177569,0.0413004430236908,0.0331004725342682,0.0349614737005898,0.0502874180144884,0.0753427960959172,0.0073219237684383,0.0357030597040086,0.0304229098158411,0.0536920467165271,0.6566145599489714,0.6259805332575292,0.6782259790134202,0.6808041055035483,0.6895494762610035,0.659033592443498,0.6770359518961796,0.6988672980622572,0.8707885756814521,0.4514285714285714,0.0008258799387844,0.5494505494505495,0.743529411764706,0.5956658284950465,0.9401240717851128,0.9760199729241628,0.0498958757385468,0.8859698864715229,0.9996971996633178,0.2005141388174807,0.2179104477611941,0.029233192535362,0.4935400516795865,0.1422594142259414,0.076190741664449,0.0114040413914634,0.020196677235187255,0.03141337945288408,0.04246055112424642,0.043292361088038266,0.0345404346574041,True
8,3,5,2,0.5042783657814802,0.3291066513183248,0.6000000000000001,0.4655236066150199,0.0127099358223794,1.4293986941955824e-06,1.4817916909317307e-05,0.0009532736252499,0.6299848165307034,0.8378889186157508,0.0031296982491289,0.4008179959100204,0.2172897196261682,0.0525392526337095,0.0390858658065072,0.0558204575316828,0.0847780171406165,0.1006975750761553,0.0111208678301404,0.0743629814972065,0.065604233285161,0.0855573496663587,0.629152628887514,0.6046505049130222,0.6587499372876195,0.6594881277268987,0.7006803449082276,0.6734197433769027,0.6943780435555945,0.7143336250035948,0.7705428083388003,0.457142857142857,0.0008258799387844,0.5494505494505495,0.68,0.5708132788752365,0.9187505523476772,0.9607729637565112,0.048802970973244,0.8631639378094922,0.998700897985848,0.2365038560411311,0.1686567164179105,0.0435558392486972,0.5452196382428941,0.1882845188284518,0.0635316061541982,0.01649243557191404,0.03487196104122329,0.037315242935359975,0.07440406026068408,0.06797120612511509,0.0656608090988303,True
8,3,6,2,0.3996828607623086,0.1872194830105753,0.6000000000000001,0.6046035135034282,0.0127297160348804,1.0590289184127672e-05,1.6194342492955262e-05,0.0001176021151015,0.855720653542637,0.8955645408240495,0.0001135596381041,0.4294478527607361,0.0467289719626167,0.2225417686044738,0.0135869400348474,0.0179862246772793,0.0305754031486833,0.0843366602743871,0.0040776333331765,0.0231701082498111,0.0235002819432877,0.07472527785566,0.563844482223708,0.5385490732038267,0.584524595388584,0.5994805001741913,0.6722862373668643,0.6430825847101106,0.6614126261668064,0.6925587356884156,0.7557259655953287,0.4828571428571428,0.0010642092440647,0.576923076923077,0.731764705882353,0.5639853864821072,0.9222307659753272,0.974763959532622,0.0542129604835743,0.8773401463652176,0.9979439009241624,0.2005141388174807,0.0805970149253731,0.078099002434503,0.5478036175710594,0.1694560669456066,0.0707747303732316,0.043347203314334413,0.03311319291469897,0.029675800632423914,0.0319113219961014,0.04993705244109757,0.05665877866443264,True
8,3,7,2,0.4203727949573889,0.2070012374268232,0.8,0.6339495532770492,0.0127309160629769,9.29199482845513e-06,2.673939168437923e-05,0.0002451173995051,0.7517980823984213,0.9465036274713036,0.000236974074531,0.1595092024539877,0.086448598130841,0.0522123830760353,0.0463585361424593,0.0517022827137885,0.0732612779569549,0.0988516784907026,0.0116080175904835,0.0601453195840683,0.0479710531694655,0.0743442720783773,0.6468955777929505,0.6179345718671401,0.670791024674138,0.674097413949259,0.6939095304738778,0.6641529717645656,0.6827553293789549,0.7049514198159463,0.8382589547657758,0.4885714285714286,0.0008688382635251,0.5494505494505495,0.7176470588235294,0.5940252543132363,0.929197188816941,0.9746886039389387,0.0665702706032893,0.8886835062668899,0.999626047906074,0.1696658097686375,0.1985074626865672,0.0281112532099328,0.3229974160206719,0.1778242677824268,0.0417293343949983,0.01041113718617676,0.014955665972605251,0.018874521561738678,0.03631637839412724,0.026551270917380417,0.026276346813558508,True
8,3,8,2,0.3762382499070558,0.1623843028200642,0.6000000000000001,0.5834745967750469,0.0127255702949679,9.226865539494006e-06,1.7738397399661923e-05,0.0001547931253511,0.832630195217289,0.9162794234244284,0.0001223302567156,0.214723926380368,0.1168224299065419,0.0521471796310233,0.0239863408262326,0.0313088198308659,0.0543856329347066,0.1241324906783215,0.0057013831601276,0.0358624541754592,0.0349143080125432,0.0943446214713525,0.6072871336801136,0.5808518720493134,0.6326385622650131,0.6512575060368344,0.6716103030949738,0.6436571443496212,0.6631698921408202,0.6968372488188445,0.8195934039706937,0.4914285714285714,0.0007462302891391,0.5686813186813188,0.6988235294117648,0.6153669048479629,0.949442618921612,0.9830022035275808,0.0573730383981423,0.8881045669711535,0.999301323277008,0.2442159383033419,0.0985074626865671,0.0757614531044614,0.537467700258398,0.2384937238493723,0.0494981678418514,0.0028219846400730562,0.003888274985512966,0.012937180590002305,0.012511756711741557,0.023671090413543826,0.022369181924671105,True
8,3,9,2,0.7130308723941288,0.5933376683056877,0.4,0.5003496823418312,0.0127216049341312,3.7498014714569374e-06,2.7414758139433528e-05,0.0006643333970673,0.8058023918540347,0.8728685436246706,0.0118278361507425,0.3128834355828221,0.2056074766355139,0.0426543646778414,0.0302462753983276,0.0401886897098316,0.0666708634190757,0.0991945952484318,0.0086173741505571,0.0541007656233839,0.050502684708499,0.0880464390755861,0.6518504082887108,0.6236505564980602,0.6785037041927666,0.6834608796849572,0.7073244968279913,0.6779348636743345,0.6980712131553894,0.7223581127169195,0.8220184755905288,0.4485714285714284,0.0006409244019356,0.5494505494505495,0.6894117647058824,0.5582217656493926,0.9306855852341848,0.968713566629812,0.0485678879135869,0.912341493833841,0.99979576940971,0.2056555269922879,0.1746268656716418,0.0374504148906256,0.4909560723514213,0.205020920502092,0.0529488875524681,0.009413843200280974,0.023144444308172977,0.045094078795768835,0.04280078171521687,0.04784519555480802,0.041597000028903604,True
8,3,10,2,0.5783016209646304,0.403228530326197,0.6000000000000001,0.5515872801388804,0.012717822348793,5.851602223559123e-06,2.9268848842090935e-05,0.0004459799587815,0.7815048638443096,0.9082074619619424,0.0007488961456267,0.2433537832310837,0.130841121495327,0.0528239579525832,0.0303650169197105,0.035789012280443,0.0444941224986244,0.0646020518918735,0.0074148748803461,0.0423867972156278,0.0293191819226763,0.0520159476904744,0.6370599050012363,0.6084366291531148,0.6575678891646319,0.6588677609214886,0.6936403081570649,0.6640822951886456,0.6805411435029854,0.7021713210899344,0.7866595478980073,0.4371428571428572,0.0007462302891391,0.5549450549450551,0.6894117647058824,0.5919146700414388,0.9332740048353458,0.9875463246935074,0.0508629746862746,0.8993778070737374,0.9997629274198628,0.1902313624678663,0.1402985074626866,0.0438004848953167,0.3617571059431525,0.1276150627615063,0.0639526800722943,0.008453887586434077,0.007809224234764146,0.01600985990146687,0.0392540881158197,0.03479291057438516,0.03030257816091272,True
8,3,11,2,0.6036250546927582,0.4440870598997145,0.5000000000000001,0.4132258081412094,0.0127032265954382,6.233347787749148e-06,1.012977096317462e-05,0.0001266739929193,0.6650067537867628,0.9079406998267076,0.0028176471836699,0.2658486707566461,0.1939252336448597,0.038106704471785,0.0530794236901024,0.0531853201555522,0.0606125920490092,0.0993678917818009,0.0122338493228726,0.0563556306274673,0.033604376009255,0.068982825026884,0.6629188645489112,0.6317359495639702,0.6817899598925856,0.6882074061145765,0.695478717849573,0.6643786112733499,0.679413646778124,0.7044138837914597,0.8201361636407684,0.4257142857142857,0.0012390621569479,0.5576923076923078,0.708235294117647,0.588892343031372,0.9220110089078072,0.9708990683094668,0.0562792087253028,0.8711523584713371,0.9993707568252044,0.2339331619537276,0.1134328358208956,0.0638346906889808,0.4857881136950904,0.1569037656903765,0.068286232479367,0.004423488295110919,0.03195060815147273,0.041282250990151516,0.04184869322871353,0.04066732578595153,0.04800461659806786,True
8,3,12,2,0.6273265783332566,0.4674838145817806,0.6000000000000001,0.4235314071247099,0.012716887523313,1.0513230328676488e-06,1.8843815483664055e-05,0.0016679008313817,0.7938040884186869,0.8862777082542924,0.0005568230085534,0.5214723926380368,0.144859813084112,0.1040656523113777,0.0157077500320203,0.0183428299556114,0.0298774732397035,0.0641803939335531,0.0059122374876381,0.0319601722676971,0.0286461132966185,0.0710177890729865,0.5998176236984685,0.5720468249480846,0.6199973773231336,0.6262186361530085,0.7052780430472744,0.6744145548901588,0.6926154669838528,0.7184903341127803,0.7463916237809417,0.4657142857142858,0.0008258799387844,0.5521978021978022,0.6070588235294117,0.5998101061274175,0.9296114455865,0.976536723447296,0.0453664822455585,0.8805708418469772,0.999013356187796,0.1902313624678663,0.1014925373134328,0.06015026388732,0.5142118863049097,0.1485355648535564,0.0758831077516847,0.021587922384626354,0.041546334508579856,0.04763624303336712,0.05300086498087811,0.04807338064956698,0.0802551666777528,True
8,3,13,2,0.4153029276747568,0.198242544376124,0.7000000000000001,0.5527559480863895,0.0127162634894857,1.016577797879574e-05,1.981857101256805e-05,0.0001573522200423,0.7922930700756725,0.8818889513130732,0.0001313972509273,0.2535787321063394,0.1682242990654205,0.0423653212445609,0.0226902586909934,0.0285507549217494,0.0433211840812033,0.1084763474851874,0.005627718323376,0.0345092730449185,0.0301987071647736,0.0763519206118308,0.6550869507902044,0.6254769488648492,0.6777438842078963,0.6910252133513768,0.6990459748854005,0.669172510152941,0.6873492773150212,0.7145566911652999,0.8016234682535747,0.4771428571428571,0.0008688382635251,0.5494505494505495,0.6588235294117647,0.60770258887835,0.9514950895784552,0.9844899745622946,0.0439864657510838,0.8739600897448919,0.9993262975606024,0.2159383033419022,0.073134328358209,0.0907310063411046,0.3152454780361758,0.1297071129707113,0.0557930635997349,0.0005528217998884126,0.006258387930801464,0.02101932196571747,0.026703082095053624,0.0265356538975398,0.03566098559814818,True
8,3,14,2,0.3145050804627428,0.1163953804089349,0.8,0.4448955820909032,0.0127040328047568,1.1720746349353347e-05,1.2803534630551736e-05,7.629943676405263e-05,0.7868389414828306,0.8829634132399139,0.000116400264658,0.5501022494887524,0.2359813084112148,0.067612053684477,0.0317862356715065,0.0362237653149108,0.0460498165732322,0.0818699820362254,0.009581532359287,0.050653983495056,0.0354522879301336,0.0688546715086021,0.6293226521849122,0.6008453739263053,0.6496928530689502,0.655985534602487,0.7032267123954132,0.6728442070921967,0.6896897409631012,0.713610779951512,0.7249927635282237,0.4714285714285713,0.0005232614239486,0.5604395604395604,0.6447058823529412,0.538688815616754,0.9193583173397732,0.9583884662871476,0.0398886027749388,0.8539857622618504,0.9986301274050168,0.2005141388174807,0.0865671641791044,0.0730067061648203,0.5012919896640826,0.1422594142259414,0.0772866874786718,0.023491623910542096,0.04523369572288081,0.05072625278502785,0.07271321893823032,0.08280056163510024,0.08087339045755194,True
8,3,15,2,0.450976118493238,0.2512283253113014,0.7000000000000001,0.455079725655962,0.0127073422967941,2.905195027184102e-06,1.665273140157989e-05,0.0005150309483094,0.6192359204801775,0.909648030132018,0.0002803470204039,0.2944785276073619,0.0514018691588784,0.1447886549713784,0.0474567124877024,0.0557223566587313,0.0736763188096047,0.0942452827116824,0.0092511890532271,0.051063932385866,0.0401432925543528,0.0577766519671096,0.6399504890901149,0.6122793567043687,0.6636166212950151,0.6655444352103511,0.6662059009051515,0.6384502825334537,0.6563575844737375,0.6763853956352937,0.7334646983021481,0.497142857142857,0.0013035122446815,0.5686813186813188,0.6823529411764706,0.6113966187334168,0.931603861993767,0.974102079411397,0.0559979801900873,0.8897598488989759,0.9994995699674836,0.1619537275064267,0.1925373134328358,0.0279643034206212,0.4961240310077519,0.1945606694560668,0.0563332472686499,0.01120019578509923,0.03138445844188953,0.03311206321451342,0.0588151296700148,0.04598675805899754,0.08169160722907985,True
8,3,16,2,0.4265346764861774,0.2096675437426365,0.7000000000000001,0.5494536781179762,0.0127071075755132,1.4221433376835029e-05,1.2844127727406073e-05,5.84056379127313e-05,0.7398772853793979,0.9070432181296652,0.0015510229134301,0.2085889570552147,0.0841121495327102,0.0693101753236113,0.0224664518742263,0.0221611110562959,0.0363103895009035,0.0659426124288291,0.005439168270596,0.0233313851206888,0.0213519685591302,0.0453784424526352,0.6581751486443426,0.6267660916444072,0.6791587267852631,0.6826846240180782,0.6887970666725939,0.6575812092768414,0.6752282238981352,0.6974928861009678,0.8219275944844625,0.4085714285714285,0.0009140310748756,0.5604395604395604,0.6988235294117648,0.6055793448109461,0.9370670483697288,0.9792851411722272,0.061828533283772,0.8886351853908343,0.9991297637855407,0.1928020565552698,0.0970149253731343,0.0634876414547598,0.4625322997416022,0.1338912133891214,0.0761272085737695,0.008922480144289613,0.013110795049501018,0.023851483446120193,0.025309587124768766,0.01690429002413805,0.01609212510751367,True
8,3,17,2,0.4009917344990364,0.1911107297302318,1.0,0.5769435453264261,0.0127126314964359,6.98141955012474e-07,1.955712155715032e-05,0.0026219399751988,0.7244516357548133,0.9147875910239875,0.0008610026753046,0.2944785276073619,0.2056074766355139,0.0399178365887319,0.0147719799439141,0.0183638944405792,0.0283839497413366,0.0906072448243589,0.003879587723884,0.0218940507087839,0.0198303267704065,0.0684564288928939,0.6613912664464926,0.6307489326426159,0.6825173689854468,0.6942212003217819,0.7006682563599134,0.6699007431427482,0.6874758689754527,0.7152547769411703,0.8158828358949378,0.4771428571428571,0.0010115911122238,0.5549450549450551,0.7270588235294118,0.5889173538268577,0.9432009706866392,0.9809098005658596,0.0419302504292543,0.8828005103400233,0.999452440788798,0.210796915167095,0.0626865671641791,0.102563908422787,0.5116279069767441,0.2029288702928869,0.0555862440526064,0.025493373675019432,0.01997319056636388,0.02745758979309159,0.02362030617653973,0.03809273800478594,0.03455116876566862,True
8,3,18,2,0.4551429362470688,0.2391849704019882,0.8,0.4938115785821659,0.0127188367642301,8.959485421889298e-06,2.454066341469349e-05,0.0002320105574564,0.7321299858351744,0.8679832874562916,0.0001865070985032,0.3394683026584866,0.0373831775700934,0.2077339013599869,0.0135357562650705,0.0179149212709999,0.0231021045067765,0.0394987619331321,0.0029943194214127,0.0192510480938753,0.014033113545367,0.0280885508523917,0.5908805202888892,0.5641483976747661,0.6093927396332943,0.609270446247149,0.6557784262331764,0.627687731335841,0.6432790598520787,0.6629551283312954,0.6804876939530379,0.4800000000000001,0.0003315282342319,0.5851648351648353,0.7882352941176471,0.6302953407876175,0.9433751745071496,0.9846098920330524,0.0762112740332327,0.8598854415962727,0.9988496754069148,0.1593830334190231,0.2597014925373135,0.0201433248053542,0.4935400516795865,0.1778242677824268,0.0612858785910188,0.04324802783770097,0.049266768823932876,0.03717166784902432,0.07510386544987133,0.09263700460977364,0.09040675258434931,True
8,3,19,2,0.4921655236972913,0.2843474086096271,0.9,0.5785429644171622,0.0127141554977238,4.6959412770739705e-06,1.23342521368433e-05,0.0002213751859091,0.9139895449400518,0.9164310917685304,8.567721050699206e-05,0.2004089979550101,0.1098130841121494,0.0517544064979752,0.0287118436559417,0.0376167190653776,0.0726978322982608,0.1414606555555913,0.0068875102374244,0.0452854877425014,0.0445882506961031,0.1129697816334793,0.6700090225332035,0.6404004851364314,0.6982412075679643,0.7118218761737363,0.7030297620272477,0.6737610688917594,0.6938901534161862,0.7257425269971478,0.7669153198986288,0.4685714285714284,0.0005791122647641,0.5412087912087913,0.6658823529411765,0.6081805483872029,0.947549224109758,0.9675762563565,0.0420979786341432,0.8840915004915957,0.9998884004108562,0.2287917737789203,0.1537313432835821,0.0464822289779332,0.537467700258398,0.1987447698744769,0.0594191175541259,0.013804007864615,0.039482108574975125,0.052334527346460394,0.06298953461822046,0.07146376692060122,0.05551690326260202,True
8,4,0,2,0.6342993955921367,0.487019990241718,0.6000000000000001,0.5171485540688214,0.0127141595332628,1.5515017777328156e-05,2.196205762546539e-05,0.000106856344206,0.92515104027169,0.9278109343565186,0.0003705286451181,0.1922290388548056,0.1518691588785045,0.0352994318257303,0.0119321696106903,0.0201402900155007,0.0342905500012949,0.0916965363113761,0.0032662722821733,0.0219454981842162,0.0213294820199513,0.0659178326072076,0.6415287988024488,0.613185465851373,0.664717664202349,0.67642789610679,0.6858971052451601,0.6564417846995145,0.674343160817763,0.7022921984177181,0.8199882088588718,0.457142857142857,0.0009140310748756,0.5521978021978022,0.6541176470588237,0.5329080724114446,0.9008102889656926,0.9637753721169792,0.0536891642589992,0.901258387063424,0.9994249312810444,0.2390745501285346,0.0746268656716418,0.0967097181488201,0.5012919896640826,0.205020920502092,0.0539845386131576,0.0329068259192813,0.046915425240381475,0.04817295804542526,0.03898276663191948,0.039620641964460225,0.036645168103131544,True
8,4,1,2,0.569706346049455,0.3833885632056636,0.5000000000000001,0.3769831799835094,0.0126949921569448,6.005713549301018e-06,1.2016888942393011e-05,0.0001622112366796,0.7474399463869648,0.8838442558402078,0.0005298834524895,0.2106339468302658,0.2009345794392522,0.0282259803202911,0.0172518770335308,0.0339191149278822,0.0706139411972496,0.112487252746681,0.0037148524467781,0.0325337959857022,0.0371229801785093,0.0727148582247322,0.6813898893273418,0.6527172464428116,0.7114700114959521,0.7177030638283267,0.6922530345359386,0.6639849976875685,0.6844830677416511,0.7092160162934891,0.8163326155817286,0.4314285714285714,0.0008258799387844,0.5467032967032968,0.7129411764705882,0.6333546032731834,0.9559479806359732,0.9925824332557672,0.0741074557954599,0.8949477747562341,0.9995552897511512,0.1953727506426736,0.1865671641791045,0.0335746670744078,0.3410852713178294,0.1004184100418409,0.0762803472970584,0.0010918090416779105,0.02721201257672426,0.027302739277512846,0.039045075011355374,0.03131981887549077,0.028450165676650863,True
8,4,2,2,0.4535787983327155,0.2254528056109705,0.7000000000000001,0.5435692010485562,0.0127173285619981,1.4416710999192998e-05,2.4926272825771443e-05,0.0001364961558,0.6580966410555261,0.8960528370468944,0.0069620091252089,0.4723926380368096,0.1799065420560746,0.0760548567422045,0.0272922577456438,0.0364650546706384,0.060832007787697,0.1054300943462508,0.0107182424626757,0.0575841934885373,0.0563441887175337,0.1152120451187796,0.6590883559898009,0.6301910241898424,0.6849558887397991,0.6928140647301622,0.7256587553209276,0.6941925420027436,0.7146205591904734,0.7416167772049822,0.7495755060045036,0.4657142857142858,0.0003669142378402,0.5192307692307693,0.6917647058823531,0.5911799848332009,0.9353562745599806,0.9766997356301106,0.0679930539933389,0.880088665957518,0.9994836907615418,0.2365038560411311,0.1358208955223881,0.0540197045336695,0.5219638242894057,0.2949790794979078,0.0387459263451696,0.10940309471738216,0.08735756976480716,0.0991404622490273,0.09701759016130511,0.093858488012539,0.13416951544587433,True
8,4,3,2,0.4340748070847524,0.2234920783878437,0.7000000000000001,0.4968287616439661,0.0127102666348202,3.928951754758456e-06,1.3291911114706747e-05,0.0002929096446116,0.7728081664008624,0.9150277815597944,0.0003631461913916,0.4478527607361962,0.2710280373831775,0.0465803703096837,0.035241088142349,0.0445756601348767,0.0726095904329792,0.128608868372558,0.0101593114270431,0.062548427566601,0.0579550363150591,0.1231695112368345,0.6651057438073096,0.6359976339220185,0.6917739328115959,0.7025788479977613,0.7175805582067518,0.6876605341910751,0.7080297911914043,0.7371813198949919,0.7672833517890222,0.46,0.0005504789807854,0.5384615384615385,0.6894117647058824,0.6234800299607244,0.9511865227410728,0.9865318220503954,0.0399286449119828,0.8641794382107271,0.999365974702523,0.2005141388174807,0.1223880597014925,0.0522863282399043,0.4832041343669251,0.2782426778242678,0.0382508976802911,0.01711011206306107,0.03853719848283095,0.04680217239077629,0.058125668561075,0.05265071467858001,0.06410292533634397,True
8,4,4,2,0.5351341679898816,0.355865767360987,0.6000000000000001,0.4168162877664866,0.0127119256280979,2.106027228712576e-05,1.5033426343850308e-05,4.050272009261503e-05,0.7596669984948475,0.8501131127103374,0.0068956939464226,0.4519427402862984,0.0537383177570092,0.2109413403244306,0.0131952450754413,0.0152090875863169,0.0210555239470611,0.0220269105959488,0.0062728156327271,0.0338017021504167,0.0262998262042623,0.0297089108162912,0.661211247729226,0.6301563813681239,0.6809611331278418,0.6767885259110765,0.7422740816270856,0.7094341548443446,0.727196991202945,0.7456153578906201,0.6403230953391218,0.4742857142857142,0.0001897921642839,0.5439560439560441,0.68,0.5465887951207105,0.8992968221752353,0.9596401501477592,0.0804770976370546,0.8806222435618041,0.9994383790427988,0.1645244215938302,0.3268656716417912,0.0160921810795225,0.454780361757106,0.2384937238493723,0.0423269369678332,0.07602428705137645,0.11445887280669206,0.10943559502803,0.1130783591755078,0.1308919841559843,0.16243276408911578,True
8,4,5,2,0.5646683808916404,0.3835665379101731,0.5000000000000001,0.434825523641525,0.0127016086791359,7.545304647370829e-06,1.5113965565393592e-05,0.0001624172760178,0.7150096458140516,0.8803163698110272,0.0003169323398639,0.4314928425357872,0.1565420560747663,0.0795294807557974,0.0291777012513141,0.0449976391211267,0.065315485888624,0.0876021431957399,0.0104120639922095,0.0713347890986963,0.0585104552917701,0.0896631859871268,0.6414588361147391,0.6155963715668525,0.6681752185861365,0.6703987079598277,0.717602125145336,0.6887566126119463,0.7080212738671917,0.7303607845468302,0.7883833278499478,0.4485714285714284,0.0007850456200204,0.5494505494505495,0.6470588235294119,0.5542362088814254,0.9124081165564262,0.9533151440399668,0.0520031670562894,0.8871779436493318,0.9980076012776428,0.218508997429306,0.2,0.0342980544239889,0.5090439276485788,0.1652719665271965,0.0677623964741165,0.015363378871305632,0.06190408869044773,0.0550763175234281,0.06483079742852414,0.053545396764301346,0.053880912279531165,True
8,4,6,2,0.4846544960308714,0.2608754519971814,0.7000000000000001,0.6409403928642438,0.0127208587582888,1.9415601049227627e-05,2.2772088733983385e-05,8.391022795397258e-05,0.8663328960369927,0.9345749381871334,0.0002554571340136,0.198364008179959,0.1238317757009344,0.0453663719059373,0.0486899788680721,0.0687185731224039,0.0877478106791279,0.1244236972224517,0.0119530890815072,0.0795789066329546,0.0560815271738959,0.0956126581841143,0.6708053271676941,0.6442630474367156,0.6976736868709482,0.703582329092537,0.7057104090899169,0.6782510663720572,0.6956894747688049,0.7205586774162908,0.7822121595150654,0.46,0.0009615746001432,0.5467032967032968,0.6658823529411765,0.6361278254564302,0.9542294290090076,0.9897932229524492,0.055452304246432,0.9037754772693684,0.9997785030139104,0.2544987146529562,0.1865671641791045,0.0418638045533005,0.5322997416020672,0.2217573221757322,0.0527809441372212,0.02967075509178333,0.030259131017437706,0.0360278949276365,0.047312742821857066,0.04721574129174074,0.04718652989341227,True
