fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,optimal_budget
2,5,19,1,0.288001823117101,0.0981413530401974,0.8888888888888888,0.2085776907274101,0.0137804938547441,0.0002062548489999,0.0004065535311631,0.0001333641146906,0.4674102362395122,0.9944511853496594,0.010873719275142,0.1632124352331606,0.0557184750733138,0.1108824286081811,0.0284036068501368,0.0417345325464021,0.0517892716332533,0.129137168889556,0.0080395281282873,0.0347143842349848,0.0306068581548738,0.0966733476826821,0.3160273736070296,0.3314575879646443,0.3424668376319743,0.4152006676425172,0.3512819343778737,0.3654795603640178,0.3763528708657865,0.4533073994816821,0.5605641482288876,0.7407407407407409,0.0134316116949536,0.8796791443850267,0.8654434250764527,0.6166595983701304,0.8683316667709204,0.9560126782653297,0.1080940174522095,0.7881642504516981,0.9981279063224996,0.1130434782608695,0.0842696629213482,0.0629981024667931,0.2369942196531792,0.1336898395721924,0.0563231708371522,4.9884927607087434e-05,0.0006187058757419395,0.00033780625412211854,0.0013665405757711355,0.007199992304205989,0.0034724665740097334,0.005649452003285306,0.02377910218079539,0.031010085234068306,True
3,1,0,1,0.0855476189600664,0.0129875957900938,0.4444444444444445,0.4637387681326573,0.0130403173506438,4.7358649833845034e-09,2.8777060372466896e-08,0.0004590355749837,0.5218840421819829,0.7089834512496266,0.0002605980149909,0.2901554404145077,0.1436950146627566,0.07918168787734,0.0094175278526278,0.0119394303625567,0.0158107174348901,0.0198261189914879,0.0035586480618397,0.012005876938168,0.0126337141627155,0.0183785506784773,0.5501218986016905,0.572429279708052,0.5845021456680262,0.6282239872613575,0.5921475195548908,0.6080046848889304,0.6250679847893941,0.6962243337592726,0.76321384573366,0.2165242165242166,0.0003669142322608,0.5668449197860962,0.7186544342507646,0.6138488411176262,0.8625237305432987,0.9545449876406054,0.0734669416924854,0.664092188660143,0.817658328591089,0.110144927536232,0.2134831460674157,0.0225806451612903,0.3843930635838151,0.1203208556149731,0.0951862163579873,0.14372091821774788,0.1651026314093619,0.15388948694087395,0.15018262321983689,0.13219945137303368,0.1219096261105056,0.13871724853084166,0.13248473298698746,0.13253683705416616,True
3,1,1,1,0.0930221519446825,0.0138085027333334,0.3333333333333333,0.5056067944946164,0.0130403369276568,3.389061621745097e-08,4.524007090568057e-08,8.415946010699483e-05,0.5620027669573358,0.7513938693325254,0.0015170575274798,0.3756476683937824,0.1260997067448681,0.1157920340529036,0.0010716478368326,0.0016578150942717,0.0026996373130433,0.0115513490202704,0.0006799483906474,0.0027096892988041,0.003303274042064,0.0157468618073929,0.6269721401197068,0.6533284271437472,0.6663821239220091,0.7178227898862639,0.684585336639253,0.7035949384540405,0.7226672253685158,0.8079972413540595,0.6391118587518073,0.225071225071225,0.0008258799332075,0.5721925133689839,0.7767584097859328,0.5619244220202746,0.8707477025949832,0.9486514736381206,0.0658553827666338,0.7023406862910164,0.8601626811157989,0.1362318840579711,0.0599250936329587,0.098981324278438,0.401734104046243,0.0267379679144383,0.3250211838760441,0.17554502344583975,0.18302711868844082,0.16243380001364893,0.16440928129194937,0.18438722770874177,0.20533571350683388,0.21727457213043602,0.2048667466876788,0.22682802983132486,False
3,1,2,1,0.142635335271662,0.0430759712601631,0.5555555555555556,0.6080112157547679,0.0130403362722759,3.676683372714341e-08,4.5474790702854626e-08,7.643622651642e-05,0.6830204168056496,0.7640915574716511,0.0003034274904547,0.3471502590673576,0.1495601173020528,0.0908042482255375,0.0010049045969112,0.0014235192629359,0.0020244706062093,0.0073625817381071,0.0004028079738882,0.0015308685950251,0.0017209790263591,0.0075890999842801,0.5650563109483765,0.5877644216361497,0.5991489545570523,0.6448692123799347,0.6009575161664895,0.6167817120604986,0.6332006695714401,0.7067099709077033,0.6814884357591037,0.2108262108262109,0.0009615745945671,0.5668449197860962,0.6850152905198776,0.6211066150194238,0.8648726109535743,0.9588390861249964,0.064352510223647,0.6891642083187735,0.8552626934397387,0.110144927536232,0.0505617977528089,0.0991202346041055,0.3872832369942198,0.0267379679144383,0.3147318726546423,0.18913715284819918,0.16861079873396959,0.17710710865039647,0.18798971368948592,0.18738003495878316,0.1980194177673617,0.17960714166291508,0.19314240210839712,0.22166032822420745,True
3,1,3,1,0.0995874098444158,0.0154509670224344,0.2222222222222222,0.6077928874398311,0.0130403265517797,1.3843951588082853e-08,5.101753333358455e-08,0.0002690344263081,0.6927364266734687,0.8294764267594112,7.158205882341948e-05,0.4430051813471501,0.0527859237536656,0.2839160839160839,0.0007016121449105,0.0011491751278018,0.0016568920215539,0.004856402332798,0.0004611024204334,0.0019277699487541,0.0022226791201501,0.0084329181865033,0.5401159449700426,0.5613920932194296,0.5721175841818591,0.6151227920710198,0.6552147873031702,0.6731149944918544,0.6912280966246581,0.7719055169383267,0.6241380993672928,0.2136752136752135,0.0001330834668847,0.553475935828877,0.72782874617737,0.5794626424299019,0.8648935835045548,0.9581005083997508,0.0521338710893872,0.7148864194093956,0.8909672500392563,0.110144927536232,0.0749063670411984,0.0692847124824684,0.3815028901734106,0.0641711229946524,0.1636847839244643,0.19560278951361745,0.18641483525269975,0.16256520571654026,0.16897946490663843,0.17490559333343972,0.20324554250127524,0.1841349850041583,0.1787478796756164,0.15955521516861956,False
3,1,4,1,0.1406769415100222,0.029279419228589,0.2222222222222222,0.4395043096609918,0.0130402763400526,5.397405480144174e-08,5.4389916499953665e-08,5.831823836759181e-05,0.7950397282258079,0.8118527984649602,2.5253026839150684e-05,0.3860103626943004,0.0586510263929619,0.2302962737745346,0.0008339508923877,0.0011799695045034,0.0017807805112249,0.0044943106737536,0.0006084885564545,0.002281551849038,0.0025964660960127,0.0085338148474549,0.6100518390383834,0.6353663547594208,0.6478863271739915,0.6964552863723705,0.6883872168836443,0.7075090042407278,0.7266324471269671,0.8116048508614061,0.6371419561151405,0.2165242165242166,0.0003151363429069,0.553475935828877,0.72782874617737,0.5972321642227167,0.8726806476244937,0.9520038145965136,0.0622622268306693,0.6958231959937923,0.9050543387498878,0.110144927536232,0.1029962546816478,0.0506610259122157,0.3815028901734106,0.1042780748663101,0.1077109308800387,0.23644062396686413,0.2381362255745211,0.21542921091361478,0.250445917208887,0.20828133682128736,0.21648818952150198,0.20264060837573006,0.2164491243562384,0.19812296697550155,False
3,1,5,1,0.0893646235251273,0.0144176334704938,0.4444444444444445,0.4945736674442501,0.0130402796895064,5.4016086518673875e-08,3.6627429092979894e-08,3.251175763073803e-05,0.5625973454854525,0.7483977774661662,0.0001835316599556,0.3393782383419689,0.2111436950146627,0.0620364775565656,0.0028361011533293,0.0040146828671288,0.0057509293545298,0.0134231343646177,0.0014860542898345,0.0052445293281797,0.0059559931057672,0.0172249360153495,0.556919706637155,0.5793571442835763,0.590905524919862,0.6366893407801495,0.6282404595784783,0.645212530370771,0.6628224828562965,0.7408320422715189,0.8450128132349967,0.2193732193732193,0.0005232614183701,0.5748663101604277,0.7645259938837923,0.5855930572712276,0.8650863327092131,0.9389721853573614,0.0683129229103263,0.6450753231032702,0.8212422157267427,0.1159420289855073,0.0955056179775281,0.0567062818336163,0.3843930635838151,0.0721925133689839,0.1494169390307872,0.22317699072721622,0.20292465674714477,0.17942707219096546,0.2120032588073237,0.18863632381569506,0.19050244760719082,0.19847854346027496,0.20517454945121105,0.1728944353532631,True
3,1,6,1,0.1958673856345833,0.0771841459311161,0.3333333333333333,0.2916814545288704,0.0130403209288526,3.916279634214384e-08,3.272706160682646e-08,4.4993971888885296e-05,0.4228072531057631,0.7828889714798921,0.0001228916469062,0.6761658031088084,0.6334310850439885,0.0370074456641038,0.0324119569789309,0.1054550026764883,0.0892739248641427,0.3543997658120197,0.0113708333550881,0.0416443131753692,0.0427685478781192,0.2489671893603566,0.5153079342797346,0.5644657441987357,0.5669390688682852,0.7130075348946436,0.5477558783860436,0.5646452081736067,0.583681290240541,0.722079055804719,0.8842654783312772,0.2193732193732193,0.0009140310692992,0.5935828877005347,0.9051987767584098,0.622100439023759,0.8469962885758191,0.938757935603872,0.0967794045186762,0.5379820758175119,0.8586236084868683,0.1594202898550725,0.0318352059925093,0.1879382889200561,0.4884393063583818,0.4973262032085561,0.0283460436589597,0.20853931091112898,0.19059920332397293,0.22075987628511207,0.20412045441472573,0.1762103026515839,0.20019272849190456,0.2358779076486449,0.246527342350318,0.22483556159354162,True
3,1,7,1,0.1572257826126273,0.0406417987252232,0.6666666666666665,0.5466780808798026,0.0130403170019458,1.482420372207886e-08,4.014846099212033e-08,0.0001924608270499,0.7113274678528689,0.8731642506200963,0.0002836386771907,0.5077720207253886,0.3812316715542522,0.0492173646727756,0.1074745346726446,0.1101428675411405,0.1028172593103205,0.2938588580330283,0.0127880328986386,0.0434328282366933,0.0423849526626931,0.1581878619984951,0.4791613676874758,0.4926924773094395,0.4958707771274249,0.6247666617953919,0.4918229753173135,0.5062920310484931,0.5235961903339303,0.6293147689518419,0.7978349786843365,0.2307692307692309,0.0010642092384892,0.5989304812834224,0.7217125382262997,0.6048512389458602,0.8503960648716855,0.9302574212188994,0.0816312878883766,0.580710473472612,0.9080994716578312,0.1130434782608695,0.2078651685393258,0.0238213399503722,0.3988439306358383,0.521390374331551,0.0218090036441686,0.20769902125630177,0.1987353700427787,0.19808700646963948,0.2698506230614492,0.2920740293496154,0.2803553162654312,0.26333980980844846,0.28868521290048044,0.2964557748707013,True
3,1,8,1,0.1743853498676444,0.0573233471427356,0.3333333333333333,0.4381353689080959,0.013040336604782,5.356466711430208e-09,4.89103364104257e-08,0.000697648215779,0.5302079320240539,0.8276221313620251,6.426026423945994e-05,0.4585492227979273,0.0909090909090909,0.1888751980285161,0.0117804757924253,0.0152874767080519,0.0200283970983534,0.0307680260826194,0.0056265346049345,0.018307631683854,0.0184108300573,0.033855125642077,0.5545789282705451,0.5774094529152309,0.5898567472875749,0.6361508053640565,0.6167567481725313,0.633552285869687,0.6514610963098315,0.7279332014899156,0.8274904743790444,0.2222222222222221,0.0005232614183701,0.5641711229946524,0.6819571865443425,0.6199582582918379,0.8842485769882911,0.9542473632034298,0.0614133351294012,0.6820948860104181,0.8891914820086547,0.1333333333333334,0.2116104868913857,0.0267281105990783,0.4104046242774567,0.1176470588235293,0.1031013194528507,0.18431469357999017,0.1785499336988031,0.16733350445112835,0.18988607509184094,0.2068552668227268,0.17307405926749003,0.20138671349626244,0.17220417443671357,0.1847505895885609,True
3,1,9,1,0.1669135912699019,0.04854758983699,0.5555555555555556,0.1636471926635018,0.0130402766225534,1.2394518704375044e-08,2.2046095929260465e-08,0.0001199573026814,0.6532530714891496,0.7922498812439355,0.0002718404556916,0.4481865284974093,0.4868035190615836,0.0313340843624834,0.0053852163400627,0.0078586778894371,0.0126432092213283,0.0422002977813724,0.0017075301064518,0.0067234931628701,0.0083180397565338,0.0335360705109734,0.4907553247338272,0.5098535737565603,0.521121337754062,0.5710421947329343,0.517800240441008,0.531075513843394,0.5462384636635614,0.6160392981253789,0.8308718195534678,0.2222222222222221,0.0006742622186001,0.5748663101604277,0.798165137614679,0.5637568068454388,0.8265446003273371,0.9234314494120236,0.0813779770829426,0.6477693234172046,0.8598098906990036,0.1130434782608695,0.0561797752808988,0.0919354838709677,0.4479768786127169,0.0668449197860961,0.1826967757554932,0.22723267550295795,0.24091651870626996,0.22160703302241258,0.24039934278519895,0.2264528489067661,0.2507013490412366,0.26830741555669735,0.2533888579447958,0.28313333840223975,True
3,1,10,1,0.1100907624593713,0.0215640062259635,0.3333333333333333,0.5889657063848024,0.0130403081304881,2.544434157191677e-08,2.734145591653428e-08,6.398069104384648e-05,0.7035862860530474,0.758235892831149,0.0002422368259657,0.2979274611398964,0.1935483870967742,0.059580086381754,0.0027614408880756,0.0038495810756198,0.0054613051802265,0.0133890893314997,0.0010483997590269,0.0043567035672092,0.0048159694306927,0.0148000081509073,0.541050680647545,0.5625454049347987,0.5736724234569005,0.6183477266888473,0.5969560866112962,0.6128932366116621,0.6294857416293591,0.7033509497649996,0.7561489669759499,0.2108262108262109,0.0005791122591859,0.5668449197860962,0.7706422018348624,0.5725313201501991,0.842843161234188,0.947468886412401,0.0733310143886733,0.6926515960589386,0.8479960740821284,0.1130434782608695,0.0692883895131085,0.0759189797449362,0.4075144508670522,0.1042780748663101,0.1142960900617358,0.19288125125539501,0.20123511579905728,0.23579356693836226,0.19844683999605556,0.22345257069554053,0.20817216512491696,0.22702128749157435,0.2011165668892151,0.22698924845929863,True
3,1,11,1,0.0961388178433893,0.0152361862342148,0.5555555555555556,0.4975263573683903,0.0130403146739791,1.0273623012422109e-07,3.423122038529994e-08,5.328662858650202e-06,0.5816790894548161,0.7518547049113913,0.0002619582586373,0.3756476683937824,0.2580645161290323,0.0553263669968475,0.0045473813334462,0.0066690949705431,0.009434594995766,0.023298051632942,0.0018378981011043,0.0069241816808924,0.0077744406841575,0.0248345729737648,0.5591509908663678,0.5819863508152778,0.5939197447191009,0.6418675415578539,0.593894398090621,0.6097965533027325,0.6266249599227288,0.7018642289705218,0.8653927702497687,0.225071225071225,0.0006409243963577,0.5721925133689839,0.7522935779816513,0.6064519456398716,0.8670861447576745,0.9591077375180616,0.0613644205659286,0.6401088233841221,0.8327999206313896,0.1130434782608695,0.0842696629213482,0.0629981024667931,0.3815028901734106,0.0561497326203208,0.1823427349392729,0.19570501531996531,0.19286907154459,0.17643183602956178,0.1542644033314601,0.16971846427956724,0.15604974295214627,0.225846859582929,0.2120270490510641,0.20132818458700907,True
3,1,12,1,0.1100868942856055,0.02042836679,0.5555555555555556,0.5404719335853378,0.0130403180373664,3.5106762405039735e-08,4.316606452047037e-08,7.589300002511839e-05,0.716878471322232,0.8198542008016173,0.0003068708616333,0.3316062176165803,0.1319648093841642,0.0981593657178941,0.0015106668211538,0.0027871432732764,0.0045367679557565,0.014636195348899,0.0007364329760707,0.0033046879045991,0.0042275187811537,0.0164732131975933,0.5564625870292599,0.5789509409303233,0.5905071636698822,0.6371191479410327,0.6162143196532672,0.6328085976568308,0.6500350330557709,0.7269651569765112,0.7889909829526603,0.2222222222222221,0.0007850456144433,0.5721925133689839,0.7859327217125383,0.5864819019219321,0.8696543318490284,0.9506113445488756,0.0523769319884474,0.6798726288449928,0.8822862422621217,0.118840579710145,0.0617977528089887,0.0873449131513647,0.3988439306358383,0.06951871657754,0.1593632732114756,0.1622944100142896,0.15515979199818872,0.15076963135798452,0.17851224036225422,0.13894160706448286,0.1555329151937132,0.15748087784025838,0.15512362413952427,0.1540556688510898,False
3,1,13,1,0.1207657017574302,0.0289704511582231,0.4444444444444445,0.4333706534530718,0.0130403174924737,4.3023268944861163e-08,4.703890504438426e-08,6.511960765498374e-05,0.6010548451969419,0.7586305429229956,5.020006060538883e-05,0.3808290155440414,0.0645161290322581,0.2109120265042304,0.0006645936031546,0.0010255281365268,0.0014171190154652,0.0046534782604182,0.0002945705681485,0.0012914912167022,0.0013775814199471,0.0054330320062207,0.5908010962887867,0.6150017063355913,0.6269760597489972,0.6741231377120134,0.6361720954369535,0.6533333561073659,0.6707835881581456,0.7485548862021525,0.6341979520630717,0.2136752136752135,0.0002572825911647,0.553475935828877,0.7308868501529051,0.6389964809352755,0.90086508628802,0.9716480885456816,0.0447768823840329,0.6885723286697638,0.8557070518092281,0.1159420289855073,0.0655430711610486,0.0813532651455546,0.4161849710982661,0.0133689839572191,0.4896501634184724,0.15957972109672366,0.14893388660227874,0.14959869696400474,0.14708928364036572,0.14735085863794872,0.1779118357342875,0.15867453445405513,0.17078495112221284,0.15652380522663703,True
3,1,14,1,0.1367780356629251,0.0294757188825838,0.4444444444444445,0.4090413741840141,0.0130403344750329,4.5726832676894775e-08,4.066046613690685e-08,4.910968976296176e-05,0.5678191628887785,0.8543855344919541,8.405348890992916e-05,0.3082901554404144,0.0322580645161291,0.2865105908584168,0.003937310412911,0.0054251274800234,0.0075240588983399,0.0180332947825426,0.0018230760723946,0.0065125504887569,0.0069193629591521,0.0215619851938622,0.5622281432046458,0.5850406456961611,0.596825331341527,0.6439049916931245,0.6176350656164737,0.6342890232114196,0.6515868957656901,0.7290282609761138,0.817211905679324,0.2193732193732193,0.0004973895903003,0.5641711229946524,0.7767584097859328,0.6002643564315038,0.8881889286897817,0.9629835599575772,0.0680788337279366,0.7078663406863248,0.8930892236253823,0.1159420289855073,0.0842696629213483,0.0641366223908918,0.3872832369942198,0.141711229946524,0.0822631970931413,0.15263511387385548,0.20719459717693914,0.178954971557751,0.17654123612887745,0.15066569694503038,0.16806868488250074,0.14643581677850007,0.17561782117348623,0.15908964615113014,False
3,1,15,1,0.1646463011400325,0.0359112214506148,0.4444444444444445,0.6555853737224916,0.0130402577896794,5.538674552656008e-08,6.614311692326747e-08,7.290966165827762e-05,0.7370024429483484,0.875848858665985,0.0002402559259829,0.5051813471502592,0.0645161290322581,0.2753273712793954,0.0020596642135771,0.0027275031263707,0.0040939976402937,0.008518091634134,0.0018497670888575,0.0065956478235162,0.0074867590148012,0.0192236175587699,0.626579100201216,0.6529096058620314,0.6660266848711639,0.7163304582805997,0.7095638960565194,0.7295383739177965,0.7494617393424979,0.8376148946705702,0.6439817101420261,0.2165242165242166,0.0006742622186001,0.5588235294117647,0.7155963302752293,0.6339379934058349,0.907107164155866,0.9733823706274572,0.0502582447591749,0.7395799004226516,0.9141182216132366,0.1130434782608695,0.0992509363295879,0.0535811919081465,0.3872832369942198,0.0909090909090908,0.1233506839365694,0.34275208326361317,0.28853490470473503,0.32802753793558426,0.2746083372273514,0.34803965489268196,0.3643528852975118,0.31928382492394236,0.3364679754856117,0.2982430939461363,True
3,1,16,1,0.1194484077840176,0.0246200587892037,0.5555555555555556,0.5380467548149405,0.0130402929073556,7.722880958813245e-09,4.805046993248776e-08,0.0004687718537979,0.7267515173204516,0.813777531875639,0.0003219647307621,0.3264248704663212,0.3255131964809384,0.0359647721475282,0.0041714606305392,0.0056563357888916,0.008459702134739,0.0304447891200942,0.0014287364274046,0.0052026805531349,0.0059450210506376,0.0239108230005596,0.5176148348800851,0.5378660578438464,0.5488891196520589,0.59719523114025,0.5325683224216456,0.5460886885176187,0.5610517587020782,0.6297717683166966,0.8707963740883605,0.2193732193732193,0.000609234909662,0.5828877005347591,0.7828746177370032,0.6205333378008846,0.8558593053877432,0.9580349172680778,0.0753709548468038,0.6545847318166738,0.8566050989401262,0.1304347826086956,0.0599250936329587,0.0959252971137521,0.4595375722543354,0.0347593582887699,0.3076918176084202,0.21190055461129947,0.20673806805540856,0.21839148359985938,0.22437236665236468,0.21003816333192565,0.20782023246548034,0.22050846113957376,0.21015373926096864,0.20589099159938043,True
3,1,17,1,0.1349413461890072,0.0352573514586754,0.6666666666666665,0.5161298880456817,0.0130403212971948,4.0366602786595815e-08,4.293136259717917e-08,6.281813451216639e-05,0.617092961695327,0.823483818202809,0.0001146527114307,0.4585492227979276,0.4369501466275661,0.037038769480241,0.0047899600752765,0.0082447414465245,0.0139625641477975,0.0503699703978625,0.0021243257453937,0.0094595770392231,0.0123784053049107,0.0397772334393227,0.5416979692094774,0.5640323100572242,0.5766499728879619,0.631430752056855,0.5995838357749986,0.6161595944387276,0.6340549135972149,0.7125119599355767,0.8310715019443625,0.2222222222222221,0.0005504789752071,0.5828877005347591,0.72782874617737,0.5833448232376155,0.8458384693133296,0.9400782156103912,0.0683439988377867,0.6651965858692435,0.8617654530121418,0.1159420289855073,0.0655430711610486,0.0813532651455546,0.393063583815029,0.0454545454545454,0.2205175707751983,0.20697551465816727,0.19447207009801365,0.23352233549166287,0.1959899446465267,0.20442200024330412,0.19415550796781897,0.1894356420507808,0.18755090565813898,0.22483639245749562,True
3,1,18,1,0.1256268464999383,0.0256128901277619,0.4444444444444445,0.4279488076544711,0.0130403002547382,1.7252978956820446e-08,4.008275304424391e-08,0.0001621205878568,0.6146267571925345,0.785922783128181,0.0003169918419255,0.3341968911917097,0.1759530791788856,0.0741095374450338,0.0012425927910261,0.0016951042117553,0.0025358217278034,0.0085043145045674,0.0005461534955889,0.002054634819637,0.0023555554305105,0.0100525524578499,0.582673629362555,0.6064118134443865,0.6183118986739355,0.665598718975762,0.6290782887870885,0.6459806475404908,0.6633165637711462,0.7408937424762931,0.6926685122431434,0.2165242165242166,0.0004494202606329,0.5641711229946524,0.7308868501529051,0.6189034239088183,0.8710779904458308,0.9635607591092176,0.0569573002031062,0.684931048859707,0.874873088462877,0.1391304347826087,0.0505617977528089,0.1167155425219941,0.4132947976878614,0.0641711229946524,0.1757575757575757,0.1492517433812066,0.15302139199675333,0.14488072415252762,0.18257783144420356,0.1631681983011185,0.17214705586108187,0.16635304238583293,0.17198517875314756,0.15564071081566516,False
3,1,19,1,0.0965421561442964,0.0166084821120064,0.3333333333333333,0.321407725889048,0.013040291664973,4.7455825779951186e-08,4.1069207520001724e-08,4.7231197978906566e-05,0.4409047337818412,0.7263037649295233,0.0001716124456178,0.383419689119171,0.1818181818181819,0.0823341749617742,0.0033901952822654,0.0048103851721411,0.007608343110807,0.0252687373380808,0.0022145369057326,0.0083351829527644,0.0098497072955635,0.0421015747550611,0.6326913981368714,0.6595294809405077,0.6731296462996911,0.7270050490580593,0.689821284913126,0.7091681999065084,0.7287178670953726,0.8169467325150187,0.7764591272667919,0.2108262108262109,0.0005791122591859,0.5721925133689839,0.7522935779816513,0.6085361357011132,0.8802268625809984,0.959650942719696,0.06677358815317,0.6536892090012579,0.8246381663545955,0.1275362318840581,0.0543071161048688,0.1030414746543779,0.4161849710982661,0.0989304812834223,0.1221063951377022,0.17414674711030464,0.1961240901718122,0.13569260182630574,0.1737954555108127,0.15328911410489207,0.17910267057843485,0.1973675875924734,0.1805875291025222,0.2016958640744596,True
3,2,0,1,0.6448092503102518,0.4814165279728103,0.4444444444444445,0.4909736753315554,0.0130411640120896,7.624493831145881e-08,2.837744124728397e-07,0.00027070177566,0.800265676628387,0.8772694705264308,0.0023644780102011,0.2849740932642488,0.2551319648093841,0.0415504939094208,0.0007701389596618,0.0010191296209481,0.0019172896749635,0.0084296562025046,0.0003081024709086,0.0010386676674891,0.0014781795500316,0.0078104225420979,0.477299239603358,0.4948268966237965,0.5041382191077362,0.5434815402350242,0.5281276237122181,0.5411360314636344,0.5554143395756075,0.619573994103512,0.7017701351478184,0.2136752136752135,0.0007462302835618,0.5641711229946524,0.798165137614679,0.5976969708716071,0.851652936400382,0.9346264570073308,0.0638733661743631,0.8507485131037167,0.9948185810815048,0.1130434782608695,0.0543071161048688,0.0947465437788018,0.3959537572254336,0.0187165775401068,0.3959382827558592,0.21532596833494644,0.23513889869276677,0.23838789812042127,0.30927267095351374,0.32952281433555536,0.3623710767091825,0.36300347216602746,0.3338609445270135,0.29816851268264116,True
3,2,1,1,0.2181431376193618,0.064495436013389,0.5555555555555556,0.5751687575572846,0.0130408534876526,2.9041770295759853e-08,7.892732813708789e-08,0.0001925215661101,0.8426931029553546,0.9309408341994562,0.0085690033500967,0.3108808290155441,0.129032258064516,0.09421184101491,0.0005030980364732,0.0008033839497529,0.0013265453469325,0.0063046711918046,0.0002327851783273,0.0010064420389634,0.0012434821785298,0.0074984542045263,0.4539885134498267,0.4701904619757395,0.4787470264964092,0.515587044507595,0.5564337724251466,0.5705789747413103,0.5856195675400091,0.6534766299331592,0.657134509616233,0.2108262108262109,0.0006250796530099,0.5641711229946524,0.6758409785932722,0.5609106602254779,0.8571815358472583,0.9461961793220436,0.0575254266064886,0.7756013892255174,0.9663390361277674,0.1130434782608695,0.0411985018726591,0.1200460829493087,0.3901734104046244,0.0347593582887699,0.2661013385661224,0.1808616813358525,0.18632008587211,0.1869694634539965,0.3106739083593872,0.3125851120176045,0.2902534714937765,0.33198094967327757,0.25830772111276695,0.36404175120023113,True
3,2,2,1,0.6336864127734204,0.5123104918226971,0.3333333333333333,0.2901891186881139,0.0130408883136842,1.7727891301753707e-08,9.960118275996665e-08,0.0004200521792827,0.6200161335383109,0.8766620227730355,0.0004320449453726,0.2694300518134715,0.0645161290322581,0.1532066134764785,0.0017924094334509,0.0023256109326786,0.0035783821777048,0.0128841340465554,0.001264057774559,0.003943145926837,0.0047794941313363,0.0203360395909696,0.5912451818655398,0.6154912466838421,0.6277218197897543,0.6766257719803421,0.6750139390294394,0.693599075077605,0.7124826180577776,0.7970413530240475,0.6712150663386384,0.2136752136752135,0.0005504789752071,0.5641711229946524,0.7461773700305809,0.6072768503648633,0.8901417214550602,0.9692954979983665,0.0533926502109668,0.8352671817725753,0.9775627409505384,0.1478260869565217,0.0580524344569287,0.1081081081081081,0.4479768786127169,0.0454545454545454,0.2477171413082951,0.18790398725400448,0.18193289776196328,0.219324189853217,0.2819195762015112,0.29621763208546226,0.3394122940541977,0.374193137231908,0.31865210575018177,0.32824883358695506,False
3,2,3,1,0.4064645064858955,0.2676100717107155,0.2222222222222222,0.407529859869789,0.0130407946071072,2.7093032050127506e-08,6.398224696364338e-08,0.0001646903582675,0.4921183813868925,0.8328887640585894,0.0099867326942152,0.4559585492227979,0.5483870967741936,0.0272605028319954,0.0099753976113761,0.0165472091956067,0.0217858776928996,0.118733448662973,0.0032944304488939,0.0148255903739393,0.0149547561450135,0.0545622209487946,0.3957291689190605,0.4116083789173496,0.4211747237370082,0.5037990128064107,0.435471661602176,0.4477767765488982,0.4609807785491396,0.5292718027738709,0.9043245159758436,0.2136752136752135,0.0008688382579485,0.5802139037433154,0.834862385321101,0.6015147924336677,0.845197290305131,0.9060719267842752,0.0824831402313681,0.6821667931609234,0.9407027096668223,0.1246376811594203,0.0468164794007489,0.115296566077003,0.5404624277456647,0.1524064171122993,0.1044706144572988,0.21834318104456674,0.251124642464322,0.28350277885557484,0.2955801236918467,0.305339368535093,0.32162393597677635,0.3304781642923524,0.32062446009283224,0.34589046415504743,False
