run_id,evaluations,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,mhl_norm,mhl_mean,loglikelihood
11_3_11,60,1.6337956233889863,6.274268458682967,0.991959031506894,4.041750876376828,0.1529134344838801,3.5432234812617813,0.1392093131816534,26.057790399201732,6.630275492265342,-1178.2956595158223
11_3_11,75,1.573792794797604,6.263529776736491,0.990233970069082,4.2688110673584845,0.0580667704103132,3.7776549345626025,0.0637522061539133,25.57738606014214,6.546243430747688,-1141.6697330764982
11_3_11,90,1.540429026984203,6.251153602278417,0.9882472814084092,5.13049700790086,-0.0561481622522544,4.5056214612726615,-0.0324346051642003,25.654297051787967,6.51894142920215,-1129.2295321451272
11_3_11,105,1.506854428396186,6.237626908280912,0.9860843271058728,5.0976720648095055,0.0534236853029482,4.57697026012476,0.0575911544596935,25.758265050831127,6.571716300546727,-1115.9076606623316
11_3_11,120,1.4683178393612015,6.224122732910937,0.9839234267029756,4.889106347128332,0.029066446346555,4.450816110552609,0.0387470599147956,25.672148548891407,6.537716565092792,-1096.6460336003888
11_3_11,135,1.441050778820752,6.2124682841513055,0.9820483740304876,5.275064567597192,-0.0938297059699758,4.72722495334725,-0.0657490840243958,24.66944514707141,6.290503017426722,-1058.4215860803934
11_3_11,150,1.4328555036622252,6.2004380635138245,0.9800994580725174,5.977870248196873,-0.1373791604833756,5.413931868812336,-0.1056945306692409,26.081610199573905,6.674592984629707,-1088.9508119130512
11_3_11,165,1.4055146530540097,6.1900447770563565,0.978430210961348,5.246993091306443,-0.0159499040071682,4.8321160039430735,-0.007692986143132,25.272636819613496,6.443853359527689,-1055.7372699005607
11_3_11,180,1.4005225210352632,6.181860409714534,0.9770919359089224,6.093468821242674,0.0185578262991019,5.481364546605936,0.015993870044092,24.19346636737641,6.183209663435031,-1026.905721219141
11_3_11,195,1.3976943499038426,6.1707753066188085,0.9752782812987372,6.176282381919757,0.0818417155930208,5.729526970916199,0.068163249437408,24.561413818514463,6.271850786230122,-1030.8145090567918
11_3_11,210,1.39585007252227,6.160438513148253,0.9735633328847256,6.214060228122446,0.0701283470785995,5.903056313610031,0.0641404009522237,23.56580847703491,6.007154301298957,-1005.0601784972037
11_3_11,225,1.3637790793508806,6.149356979881356,0.9717525403802398,5.032607492393578,-0.0145090074498146,4.7770767296259615,-0.0063630666140141,25.53419311099435,6.523215741370543,-1037.266001297647
11_3_11,240,1.3308258329449318,6.136319778703831,0.9696618680375252,4.967084120912521,-0.0841763610339408,4.69088256752124,-0.0659597636124284,25.60146432723071,6.471695168256336,-1021.9042251587356
11_3_11,255,1.2955990706774418,6.127070335695046,0.96816624892227,4.839550352119864,-0.1437496658439662,4.571936307750024,-0.116674139088029,23.632379920056565,6.080098476255868,-958.82054603879
11_3_11,270,1.258900182244025,6.116475188112131,0.9664503244518456,4.736716501008405,-0.11378068217363,4.579913797694871,-0.097626630188486,26.039518651523924,6.667363558812556,-996.4669380742624
11_3_11,285,1.217504829414594,6.106294656957281,0.9648242671268652,4.483425090970578,-0.0518784606431719,4.15890869286963,-0.0485247745855428,25.49051812644036,6.534038610153631,-963.780762957241
11_3_11,300,1.1822440899059172,6.095534826957251,0.9631020167405098,4.701450343044721,-0.1327399391824747,4.213585264787147,-0.1172431273800441,25.470946130700803,6.500417528464562,-941.994576730492
11_3_12,15,1.899445453437461,6.313282562154642,0.9981945416125008,3.505316489778348,-0.0309808595430834,2.972640543467435,-0.0262729369567035,27.383473020507783,6.9928592290403735,-1311.0168402648833
11_3_12,30,1.841451625868093,6.302938880537647,0.9965304876007716,4.614222165991031,0.0322456524264734,3.969089817147693,0.0264065502459042,26.282210810364223,6.71409183294152,-1260.9989888288196
11_3_12,45,1.7870251420975627,6.291368569734975,0.9946791262118192,4.668429953792252,-0.0498815563709159,4.108713256916211,-0.0418808312521396,25.35646121667599,6.476672035286488,-1216.610855807778
11_3_12,60,1.7377839080035864,6.2792150321301206,0.9927266171274568,4.779456355369141,-0.1022148229022613,4.245881868330121,-0.0879086296897416,24.90316973921123,6.345407473397988,-1186.5769154530708
11_3_12,75,1.7013368087579075,6.26727157375518,0.9908064958324496,5.14295339682237,-0.1589461094663354,4.618003563043352,-0.1388117256352227,23.99515407789544,6.146298623151657,-1150.0404616879755
11_3_12,90,1.6575966817185968,6.253245071633513,0.988559982276831,4.881635680297603,-0.0906317850588986,4.463274207429063,-0.086117536330497,24.391492926340916,6.234733556930503,-1140.3951196501073
11_3_12,105,1.6325665925901511,6.242719788023281,0.9868599975466,5.465265544850006,-0.0457485007513895,5.013083074498955,-0.0499990735384826,25.874756935656368,6.620221909227147,-1167.712651211968
11_3_12,120,1.5900039110416715,6.228821808315227,0.9846314824410018,4.861622849640623,-0.0020666219135166,4.505765957529325,-0.0153285326180517,25.466203848422143,6.439027827640766,-1138.9577035650425
11_3_12,135,1.5688718277718634,6.2182229401662905,0.982909937009886,5.564190534371534,-0.0098291833668835,5.142139550499823,-0.0218267131686721,26.282160860017093,6.690431125046268,-1151.5492773797528
11_3_12,150,1.5672265886884544,6.20697448190478,0.9810836380714212,6.228672818937109,-0.0450095994248479,5.699701819091474,-0.049579007765978,24.12958031461416,6.135283099945898,-1095.0783085811688
11_3_12,165,1.5545151861433415,6.196638959464695,0.979412683037442,5.846348312343523,0.0015324788690125,5.339010221799099,-0.0117346553172781,24.359519638643864,6.2045456602101865,-1094.3054493097616
11_3_12,180,1.5140183794480293,6.184837310409975,0.9774964650687978,4.862726080152576,0.042559026590715,4.461088303344379,0.0241342312983544,25.46516555690408,6.503291989527111,-1102.6236055969916
11_3_12,195,1.4788637706738996,6.170761270255526,0.9752258526145724,5.019177994765758,0.0011715223511059,4.72172797728275,-0.0073487068466884,25.163863878879468,6.406304109051965,-1079.4852253897775
11_3_12,210,1.4483743717659887,6.158158551688396,0.973194630986659,5.16257559538038,-0.1149526589292341,4.798787280863317,-0.100855444213493,24.95127122971944,6.342599100755119,-1058.6434558658648
11_3_12,225,1.4144103746975756,6.146434627085794,0.9712978202803606,5.006469111495655,-0.0875351913648174,4.682034179622911,-0.0802933044549959,24.80724695446979,6.352971141516451,-1040.5496821033294
11_3_12,240,1.3766785898663512,6.135575161496648,0.969540010046537,4.828099748033369,-0.0119555598077655,4.517600408540778,-0.018412189111518,25.06351886805169,6.406352907948832,-1029.102701702811
11_3_12,255,1.3406187259044766,6.123608960286273,0.9676213696945786,4.854852236326548,-0.0083581793082177,4.443149243808841,-0.0138799942085436,25.724777251279978,6.556805320325003,-1026.8860526163094
11_3_12,270,1.3086941657497015,6.11325073535234,0.96596559403383,4.986402484856565,0.0585895687255093,4.49124117925936,0.0418358896201692,24.751614370237988,6.329604001986198,-988.6993466080856
11_3_12,285,1.2866883163959355,6.101998570588768,0.9641387403017324,5.371352332910446,-0.0054263641102082,4.766534242852183,-0.005177990542137,25.54369438885497,6.535638213554748,-995.2688465909076
11_3_12,300,1.2832277579806428,6.093347860607938,0.9627203065394292,6.140083706571327,0.0780533277882093,5.474810895222583,0.0651757970766733,25.592569342875976,6.549110109559152,-995.2018060177312
11_3_13,15,1.872756124587244,6.310682272781652,0.9977942483098918,2.7427393053891174,-0.1416983252333594,2.325946339834481,-0.120165522217012,25.68170100447046,6.520699401863724,-1255.8855127003185
11_3_13,30,1.7866877709522595,6.295140218791263,0.9953112704847756,3.749839512940897,-0.1508711297204749,3.236635119427148,-0.1323702414110426,27.73784408806401,7.056165917789548,-1279.072678995132
11_3_13,45,1.7370669529689562,6.285035342072555,0.9936871612497076,4.767393382160385,-0.0948536935930659,4.128889330646059,-0.0882068452524629,25.955188356626763,6.629768246049219,-1215.0284445388932
11_3_13,60,1.7000000820379362,6.275308326715652,0.9921162232079116,5.12283392391012,-0.1375506647961042,4.526238273753835,-0.1256794874262365,25.114807313578137,6.424448673490377,-1179.0776865570433
11_3_13,75,1.6830887807721424,6.263432932147949,0.9901929515528688,5.746448016651153,-0.0344825502849897,5.126976252759887,-0.0434192954018181,26.62593549277313,6.783255865105395,-1209.6359931331745
11_3_13,90,1.6736326960585333,6.2522581685581935,0.98838031395657,5.98159464701544,-0.1360978238657414,5.4400881497690765,-0.1292769088959598,25.053911136993648,6.389968050798666,-1164.6182662749757
11_3_13,105,1.6613952036786614,6.241754759868583,0.9866756088741492,5.889731267888895,-0.1295729540100399,5.409959852212565,-0.1252415055857406,25.24447140968439,6.435154277994565,-1163.6559480424353
11_3_13,120,1.6396016077839894,6.227225152276964,0.9843279170178842,5.573634808396707,-0.0641069954399845,5.266711798667432,-0.0729007301936522,24.06990996941424,6.10014268284856,-1122.2926729039327
11_3_13,135,1.6051349456656456,6.216547007183627,0.9826064465151874,5.140308845130434,-0.0252276305439413,4.793888798444616,-0.0394779807578886,25.98378562698351,6.620901818233516,-1156.8376689070412
11_3_13,150,1.586444384428803,6.205253913960722,0.9807762479883972,5.654031832873692,-0.014446464047621,5.310877924488755,-0.031189797749962,24.01904944983253,6.13263083532671,-1098.8649177406392
11_3_13,165,1.581048255822455,6.194265576823993,0.9789845432590714,6.101603149648042,-0.1970759157265468,5.689392590068565,-0.1812758226333459,24.464120351248734,6.221844224900575,-1106.8522050273446
11_3_13,180,1.56624806991947,6.181890199426957,0.976977092324086,5.778380151312683,-0.1747167317298465,5.399641764127226,-0.1663154428576002,26.162755662886223,6.624962629954733,-1140.632588060813
11_3_13,195,1.546839338203303,6.170050217303507,0.9750325336780452,5.61325222148023,-0.0319653873115226,5.342708055730766,-0.049958653174859,23.9767001512282,6.1294077644328,-1077.753293539167
11_3_13,210,1.5445537329862324,6.162213682937539,0.973725115007668,6.205529292951543,-0.0556476348168468,5.855551947255102,-0.0675610362458796,23.618910199253843,6.046902526959679,-1069.4725643622442
11_3_13,225,1.520033571831631,6.150577405807449,0.9718300233856544,5.422843591275229,-0.0316888695293705,5.094811422898909,-0.045908306157435,24.329924814407388,6.231439566378191,-1073.3632303986285
11_3_13,240,1.4843526873856616,6.138697881445259,0.9699141400009982,5.00514406589691,-0.0391197675943022,4.595488333127527,-0.0478605359301214,22.83733309570371,5.858919197420311,-1022.1358779761692
11_3_13,255,1.4555889634657213,6.125522553992651,0.9677829658338296,5.230696931943425,0.0475659788518124,4.696507608737085,0.025495395308611,23.84105874699417,6.076284487248856,-1031.3282374957028
11_3_13,270,1.425281545313257,6.114285573374744,0.9659835642460746,5.151314373898676,-0.0167077835051826,4.648844025126155,-0.0236200366098037,25.06551578861753,6.375021548183921,-1046.340875396755
11_3_13,285,1.378980675071512,6.1035488532642805,0.9642544386510494,4.505527369071205,-0.0265769141258923,4.151847010273074,-0.0292165469084659,25.24462481107199,6.477227442917302,-1030.2870693149243
11_3_13,300,1.3314873859264882,6.090790717385707,0.9621929059408948,4.396501051602019,-0.0255521835888979,4.029800114818831,-0.027532469134422,25.465912176849734,6.471258025925469,-1011.7368878262764
11_3_14,15,1.8759434745764236,6.309689921190397,0.9976272974148472,2.834378870394042,-0.071755299104668,2.403660146023942,-0.0608511990141741,26.75919884807668,6.839262326012731,-1284.4195237243143
11_3_14,30,1.7813104251405831,6.296290027690633,0.9954829385666694,3.4957657497030663,-0.1327379308832974,2.9863238106047154,-0.1143218967652971,27.72869467453451,7.076653274451876,-1278.7378243141382
11_3_14,45,1.715818569392655,6.281141379338875,0.9930604848459428,4.266568812201967,-0.2193841904779007,3.701733554525024,-0.1907441670377173,27.63500217689556,7.018286664355401,-1250.392943207037
11_3_14,60,1.6582578693984222,6.267934429941366,0.990951973798638,4.446361768734525,-0.164897506880769,3.959462952287667,-0.1514446948759272,24.92584004887511,6.348923389082638,-1157.1675879463726
11_3_14,75,1.6292826610978977,6.256399832949616,0.9890959923610338,5.335265627858786,-0.3595173785628029,4.77382055597619,-0.3180491387339863,26.23878839437265,6.68266169140117,-1178.7540324143342
11_3_14,90,1.5890018191980615,6.24556195041258,0.9873403284463368,4.936157184907406,-0.2384368652796733,4.481045455763528,-0.2252616599425057,26.19292469735264,6.7152558143318375,-1160.7018908396649
11_3_14,105,1.5400568695614725,6.232652994812703,0.9852654576602486,4.599192444084225,-0.1273356225024174,4.257718478268416,-0.1370225372532109,25.413818886560225,6.475423413845689,-1120.2115975771117
11_3_14,120,1.4944844286006458,6.220648339096864,0.9833299194764372,4.666480323870733,-0.1148906653459932,4.30710330192312,-0.1265970954856386,26.389433536631817,6.724556511449439,-1124.745382655079
11_3_14,135,1.4344755443582793,6.205408518884048,0.9808792855217292,4.076718692679004,-0.1005861995888686,3.74126213513712,-0.1159449583212398,27.634378651703912,7.026603930287346,-1130.5431440381926
11_3_14,150,1.380201416063949,6.194024821642372,0.979038942086833,4.206705965589624,-0.0508265208025146,3.717653760644701,-0.0726974935575667,27.58902515822824,7.057106755934732,-1105.272309710353
11_3_14,165,1.343433173240497,6.181870220368887,0.977082988292181,4.830143968637161,-0.0250205811696666,4.268874070115148,-0.0484620734851251,26.02537269039049,6.652412600619567,-1045.0048357828389
11_3_14,180,1.3142921121262643,6.168653456544311,0.97496840048625,5.1034082967027645,-0.062210505004233,4.498587201720764,-0.0739631597583508,26.442883440068787,6.736781944531958,-1039.6382601748285
11_3_14,195,1.2795887855545665,6.156936665057796,0.9730831683906972,4.843163514167768,-0.0991048276881043,4.4035425462612166,-0.1071768225203565,24.841895059288923,6.351109591630616,-983.750612358842
11_3_14,210,1.2476872075362453,6.144794361061033,0.9711339704230092,4.924659267317608,-0.200035875930677,4.437121929462152,-0.1907262592937436,25.33608183761281,6.471556418205298,-978.151031197198
11_3_14,225,1.219045801267542,6.133790943532181,0.9693562427850964,5.033730479417789,-0.2129645920778729,4.565593819019651,-0.205530953219623,25.593768758350365,6.564820586146791,-968.7274625775306
11_3_14,240,1.2078661003246176,6.123569346468692,0.9676994752162336,5.78872217520122,-0.1670147788872862,5.187739566062558,-0.1686166086444892,25.78518528894564,6.571013557019216,-967.1423119839408
11_3_14,255,1.200244890018434,6.111663750655798,0.9657871336463392,5.9441143131259935,-0.1225372773327034,5.334287168208464,-0.1353815707443429,24.73896275165656,6.3281132483795535,-935.5523815587152
11_3_14,270,1.1788347083928796,6.100668048074871,0.9640003666316016,5.315248204587059,-0.0544956849089915,4.79613999598004,-0.0759320850634572,25.17487163663448,6.436777652337727,-933.8415786334394
11_3_14,285,1.151289339226594,6.089045665830385,0.9621353356621608,5.011056196000733,-0.0472227260347364,4.596895877855094,-0.0701052141243514,25.850598979803568,6.617843327441918,-933.17777021907
11_3_14,300,1.1347657227681232,6.07725414293253,0.9602185831676284,5.506175035231916,-0.0482155343239708,5.062823786817746,-0.0655438964738624,24.797693901851176,6.295980079645783,-898.3517216954906
11_3_15,15,1.8800427797512007,6.309493089229692,0.9976007365616956,2.9520094478558465,-0.0021800823178861,2.5034153107099586,-0.0018487920007059,27.740790414339298,7.027030919057832,-1312.6058931253256
11_3_15,30,1.8030094924421385,6.295948774289569,0.9954380524992352,4.0306244913829,0.0274200864736866,3.4904789082147625,0.0228592272602989,26.14866053775724,6.683419137398028,-1242.4966724011629
11_3_15,45,1.7493920468323594,6.284633715621141,0.993625628548258,4.65835256701903,0.0123923283809103,4.104017526492185,0.0114852334919993,25.654166820842168,6.582357706005495,-1210.6774456369387
11_3_15,60,1.708902481829215,6.272677202368734,0.9917034061045904,5.023286494254736,0.0280838281471851,4.50466979426412,0.0248476329413209,25.55712623620191,6.48155040421173,-1192.1860208350438
11_3_15,75,1.673647189322364,6.260209879389181,0.9896982490891576,5.161827375101525,0.0890936311484996,4.6950634289003705,0.0766305682406852,25.41517325563599,6.488591524676971,-1173.767247801392
11_3_15,90,1.6277341929463562,6.250121332750102,0.988071465503747,4.786214709772073,-0.0212782433708482,4.452403944744817,-0.0128061866571453,26.273147387342465,6.73004972250247,-1178.3686078204946
11_3_15,105,1.5936761220441888,6.238354764657482,0.9861772510638108,5.145689753136276,-0.0193228395935773,4.75420462072139,-0.0121923161889672,25.702964562909983,6.562037593378284,-1149.4306991530823
11_3_15,120,1.559283999287041,6.226242005931358,0.9842218865970932,5.10952858480769,-0.1285627434724875,4.790370980397515,-0.1041968590494681,25.60196040104035,6.548382475189208,-1130.4661521391054
11_3_15,135,1.5191812377016047,6.214295156529968,0.9823001485064022,4.881113930847339,0.0899815272544263,4.583922402621786,0.0734597808006592,25.45579916235838,6.486951088335858,-1109.9913282345208
11_3_15,150,1.4810801437966352,6.202154160828446,0.9803452096248572,4.916429249769903,0.1339183444927601,4.618456716817967,0.1134831020559569,24.23897538918936,6.200629697554135,-1063.0187504108846
11_3_15,165,1.4492273435051188,6.190790948643005,0.9785146497377872,5.113598982593195,0.0536339783852123,4.754956708722328,0.0503012814213045,25.375558501162867,6.476617257956153,-1075.7074233382505
11_3_15,180,1.4195106884719426,6.179725814552382,0.976733423175359,5.168716008538821,0.0267632559523271,4.79523890093578,0.0288078227640531,24.697811453086093,6.312678166032272,-1044.635791598347
11_3_15,195,1.4010491367536275,6.168790817514565,0.97496728579473,5.579754278599838,-0.0136533403672254,5.083068091362827,-0.0058293160220997,26.29104444785389,6.701987762998753,-1075.602767444374
11_3_15,210,1.3864734046066414,6.158583709561085,0.9733144227158296,5.7216426377366805,0.0754240349313638,5.15952061880423,0.0672926618537157,24.77235898892237,6.319108453798074,-1030.5427051645293
11_3_15,225,1.3644249564831348,6.147672570042264,0.9715484064299854,5.421348680257487,0.1399901169935168,5.023573415264095,0.1202487021169248,23.94555162375075,6.11702576548396,-998.4249280126984
11_3_15,240,1.3360606223121123,6.13541556172333,0.9695697610030642,5.153126258004057,0.0557155301168653,4.748812835024213,0.0541634353609337,24.61513046607282,6.294622785813634,-999.2404416000622
11_3_15,255,1.3186905277129903,6.125130489371713,0.9678851439524042,5.580005240022606,-0.0555851185241425,5.144518634467175,-0.035704524772964,25.333251964919363,6.464349370401326,-1008.5226244157144
11_3_15,270,1.3156045236789908,6.115975806949968,0.9663882558663164,6.15895499693179,-0.1144301432315269,5.693043206805551,-0.0838438838954718,23.528816756123188,6.002905826714383,-962.8837148805536
11_3_15,285,1.319397542606235,6.106753391399889,0.9648733693320852,6.440360211141374,-0.073802039377415,5.942156447748896,-0.0561725785418845,23.53552803388524,6.0237706724592845,-964.581689886228
11_3_15,300,1.2957705183955643,6.094465989502384,0.962880695775276,5.311448109887654,-0.0579489160445776,4.924630109144447,-0.045854298805344,25.341419901186597,6.43822281095722,-994.1071678130908
11_3_16,15,1.88258719529138,6.309777819767686,0.9976463288949596,3.0248931449687277,0.0331358753909875,2.565223433778825,0.0281004716457893,25.176322130495613,6.405397691494672,-1245.8435585797183
11_3_16,30,1.7964337626150864,6.299419442103361,0.9959820992981672,3.760842065083247,-0.0738167283159549,3.236480615618876,-0.0616761755369164,27.175027781940003,6.953494303125348,-1269.495949033337
11_3_16,45,1.7360671205454654,6.286056608982183,0.993846073944644,4.4432100123026,0.0244137448982813,3.900980855912208,0.0187587958862422,26.678193354881707,6.803245616439758,-1232.3190027054795
11_3_16,60,1.65848440570316,6.271947054667129,0.9915848927765848,3.8214913696879247,0.1026746180136322,3.3759500345429383,0.086832637586304,27.78182838676357,7.10829516761797,-1233.233724357719
11_3_16,75,1.580005796281735,6.25972981321304,0.989629157800308,3.672888043004276,0.0381187179258529,3.310307968254853,0.0356264008029459,25.907233218232037,6.646467483835578,-1152.219751965375
11_3_16,90,1.5226697843855233,6.24523713959645,0.9873165220519348,4.293283773035218,0.2102389217283228,3.834401242742517,0.1801996053411498,26.086491969216247,6.617259580066597,-1131.718451285804
11_3_16,105,1.4642706387581628,6.232131262122895,0.9852270408604266,4.177707816086387,0.1812981333074859,3.723933063475339,0.1622488780114109,25.46273667375489,6.497112277743955,-1090.8727329962803
11_3_16,120,1.441039115566559,6.218872790480684,0.983102092194082,5.423371800043593,0.2865599232674275,4.878791614735854,0.2550562137785121,25.037132274659307,6.377596532557496,-1068.317106917942
11_3_16,135,1.4278794952800091,6.205689455608608,0.980982796231175,5.790833847454912,0.3359520090508708,5.270614426681783,0.3025587363868084,25.928243694845147,6.566240497359477,-1083.3365127590891
11_3_16,150,1.422802748561552,6.194997670426063,0.9792547444462792,6.093272669579263,0.4016334578451465,5.539365413392499,0.3666832413675662,24.243177892320023,6.220903238025403,-1038.427604110292
11_3_16,165,1.428073624087678,6.18282197961469,0.9772690325266338,6.484483589043787,0.3666008615994238,6.002299859903759,0.3501389903693397,24.92082491737676,6.357039387949113,-1053.977329106061
11_3_16,180,1.4286419034423168,6.173832922170235,0.9757903371944324,6.30665527332353,0.3243420246520543,5.916044782718017,0.321455974334054,24.723463020300247,6.317444894621085,-1048.891254621053
11_3_16,195,1.4192514841832309,6.160391553031896,0.9735956071360018,5.929832096410253,0.2964218728921414,5.743875861786361,0.3049017587183885,23.74295174904271,6.042212901004628,-1018.4689540952623
11_3_16,210,1.3925897882730562,6.147705018703555,0.9715375207714791,5.263231812672404,0.0604225826099542,5.110564587286835,0.1081739500053372,25.214453043800344,6.413996134299562,-1040.8417066811523
11_3_16,225,1.35537544247233,6.1343994456599775,0.9693991952168493,4.825528862988479,0.0405045918147725,4.622993626250982,0.083083438753222,23.93956506518132,6.114690041990297,-992.0057611380788
11_3_16,240,1.3216979354642235,6.123787611227496,0.9676769514095448,4.929287884840743,0.0448703545010243,4.718132362737849,0.0825341775979898,25.502258867836773,6.534362711748027,-1014.2271959176722
11_3_16,255,1.2879899376275843,6.112712838292997,0.9658992508092474,4.8930127909194985,-0.0523208067081397,4.510003229948917,-0.0067704345946894,25.471676865122653,6.486912428178679,-995.2142872393335
11_3_16,270,1.2610829379145565,6.098090943629137,0.9635566469672356,5.1475014714513,-0.16422817967997,4.725199919738159,-0.105276616546152,24.806473025086586,6.275050787482511,-962.9505982325732
11_3_16,285,1.2329516190642364,6.0852032408360754,0.9614609419797157,5.069477489594519,-0.1981468217867708,4.597094170424773,-0.139886670287424,26.890238715718183,6.81889667278706,-999.3455230265034
11_3_16,300,1.2036653275353828,6.073532902220837,0.959586477658305,4.98973173171508,-0.1366792212785886,4.4901534400557495,-0.1003619201125015,25.282974851596634,6.442183086400518,-943.4542918838386
11_3_17,15,1.8856157372791775,6.312277450286761,0.9980355856826988,3.111516142759827,0.0775845655114375,2.6386830018324927,0.0657946367065953,26.423436972891228,6.75462142492703,-1279.5994524371984
11_3_17,30,1.7947012746778404,6.297440396729503,0.9956714199074778,3.622222782119344,0.0737924657520707,3.116271726088534,0.0649702927928858,26.744162833908245,6.790949456579198,-1255.79958545788
11_3_17,45,1.7144437235584364,6.285246460078705,0.9937168316797632,3.8197768201563793,-0.0049168219346412,3.3395924565516752,0.0006817465695265,26.98570997135052,6.895678125286863,-1233.5194524584692
11_3_17,60,1.669530215234624,6.273004445456381,0.9917566776470276,4.854644551339873,0.0886958143381703,4.289945343615459,0.0782467888341338,25.74900794015012,6.561262250113875,-1183.6668939516223
11_3_17,75,1.632984555968494,6.259029763663696,0.989525523670931,5.092483933997587,0.0475114936410315,4.563019388593939,0.0456557020627067,24.25268039455968,6.126595470347002,-1129.6977426436165
11_3_17,90,1.6037645161713865,6.24715373968797,0.9876158030514386,5.312204933401861,0.0866620544760546,4.763023695628607,0.0786117244143397,27.32501858258687,6.967648955841399,-1196.981541793845
11_3_17,105,1.567869189304017,6.237507061848484,0.9860581858850712,5.065362830196709,-0.0023778554237061,4.621269329474521,0.0062502225127212,24.215320122103872,6.200335414619119,-1103.4405843191498
11_3_17,120,1.5631522479485231,6.226025004332681,0.9841918740803932,6.12284404343152,0.0902272604309184,5.587313733259428,0.0824620996240546,25.475401210850237,6.487007121646887,-1130.2608195559126
11_3_17,135,1.5340546151464671,6.215895425374634,0.982555751926006,5.272624171780027,-0.0009573779904268,4.814605178323013,0.006673469998241,25.519935114413247,6.501089637788294,-1117.790607922322
11_3_17,150,1.4910825161523629,6.205264852081089,0.98084110706418,4.754111701802551,-0.1418320893775366,4.356307279097513,-0.1107359227033401,25.6387959225606,6.548307088713104,-1102.6259177641437
11_3_17,165,1.4821988670544473,6.195912654537015,0.9793177893640262,5.963189422286929,-0.1636046786909034,5.350796970359603,-0.1344372179891347,25.511832103827043,6.50696531072265,-1095.739774149834
11_3_17,180,1.4743892878323803,6.185524025742273,0.9776330783217996,6.000525473809531,-0.1094323296584761,5.448538674872033,-0.0949663900028071,24.791327122914257,6.336874904638489,-1071.298048170705
11_3_17,195,1.4675866676984697,6.1759912958575365,0.9760744978035412,6.036001516899579,-0.0498504846272807,5.543089921334556,-0.0501595216944363,24.967558134310416,6.404112407250193,-1071.294394668553
11_3_17,210,1.447592013200894,6.164971443500639,0.974289453162859,5.545968481419033,-0.1227138756286592,5.116130173431956,-0.1126693224243183,24.348673990118904,6.231835381946669,-1046.0028465257874
11_3_17,225,1.4343249987475382,6.15586398858837,0.9728074268992348,5.789047253742582,-0.1058669515974533,5.300449400423922,-0.1015369823428705,25.10676892004439,6.447317048276632,-1059.4138351787076
11_3_17,240,1.406843722640989,6.142784582087427,0.970709437406763,5.2426883115374565,-0.178488721340294,4.941155844180023,-0.1616405027953493,25.332648910142854,6.427066902981093,-1049.6316756432616
11_3_17,255,1.3696004688134715,6.132564617589519,0.9690589098927044,4.839380794916357,-0.0932266996541556,4.606144579173392,-0.0941789286766376,24.433976265766898,6.228396738402813,-1011.2734942201732
11_3_17,270,1.3408533232907265,6.119795137415994,0.9670058920966385,5.142066175262142,-0.0005299474114577,4.727064833279315,-0.0184849262770311,26.38739659012173,6.714995608039825,-1043.69731651517
11_3_17,285,1.327494241539576,6.11044096697734,0.9654818534504952,5.745615456491636,0.1484873329187539,5.154895415206568,0.1032238344553549,25.022251099152783,6.41386057608487,-1000.9676217386976
11_3_17,300,1.300639377641955,6.0977782278181785,0.9634483368161868,5.183867429501333,0.1142270531039822,4.752455700688213,0.0815738717324533,25.22824125999564,6.436347840198746,-993.354366778994
11_3_18,15,1.89896301885304,6.314373449974858,0.9983583135792262,3.491627526135449,-0.0125142815726563,2.9610317861864317,-0.010612582596671,26.902034169057448,6.884632867185157,-1298.1766338781476
11_3_18,30,1.82823303873682,6.302331065219544,0.9964302811775566,4.239678557320363,-0.1174749991722312,3.672541426303104,-0.0999542380108582,27.2508189255282,6.978911007458098,-1282.1678456404186
11_3_18,45,1.7636297264647205,6.290257914168298,0.9944983160425348,4.346492414894986,-0.1446685568710962,3.8228531966317103,-0.1267230846082875,25.63743868396101,6.551153608238108,-1215.4846694423877
11_3_18,60,1.7230976337808808,6.277720369012027,0.9924841712969794,5.032263174378427,-0.1979035936068732,4.45301300756808,-0.1759555514499146,25.56691589053542,6.519781996181181,-1197.6667042111962
11_3_18,75,1.6763296656199398,6.266171449870189,0.9906267810747476,4.802342117608682,-0.2203511562763129,4.324499226420689,-0.1996914802863645,26.986976213437373,6.883417398236631,-1218.0757039315808
11_3_18,90,1.630021477457518,6.253959589265134,0.9886747847597076,4.775583354047932,-0.2966358826909341,4.380914158620328,-0.2687378001981373,24.51864190005722,6.2901687415263074,-1134.969306496582
11_3_18,105,1.589529132421572,6.242338707153791,0.9868031906372046,4.929606300052723,-0.2639721606656539,4.525538324804889,-0.2484952334578762,25.003953104639308,6.386303107986196,-1130.859743532348
11_3_18,120,1.555949428069847,6.2322508411443724,0.98516759181609,5.134572508871407,-0.2798496848753932,4.746744187533663,-0.2684133554082647,24.08429807135813,6.176023810565908,-1094.6317234770438
11_3_18,135,1.509797972223932,6.218377594395283,0.9829470830019305,4.662599482099859,-0.1442312046914008,4.318148230821704,-0.1573665078240635,25.422555293741052,6.510344393427889,-1105.4863392337345
11_3_18,150,1.4808017658476478,6.207580948038077,0.9812115131583488,5.240181368024146,-0.1589825769675046,4.796847465806593,-0.1702384726498618,24.29222605583844,6.1999136216437964,-1065.1980115256886
